,target instance,closest counterfactual,closest_counterfactual \stopword,closest_true_instance,vectorizer,text_method,model_name,dataset_name,runtime,not find,closest_similaritys,distance cf target,distance counterfactual target instance lev,distance counterfactual target instance bert,distance counterfactual closest_true_instance lev,distance counterfactual closest_true_instance bert
10,"Will u meet ur dream partner soon? Is ur career off 2 a flyng start? 2 find out free, txt HORO followed by ur star sign, e. g. HORO ARIES","Will u meet ur dream time soon ? Is ur career off 2 a numb start ? 6 find out free , txt HORO been by ur story email , e. g. HORO ARIES",u meet ur dream time soon ur career 2 numb start 6 find free txt horo ur story email e. g. horo arie,important customer service announcement freephone 0800 542 0825,CountVectorizer,growing_language,MLPClassifier,spam,149.449481010437,14,0.4197952157944999,0.982947041648768,13,0.8783813118934631,34.0,0.1098405346274375
11,U have a secret admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09058094594,U need another secret admirer who 's looking 2 make contact with U - reach out who he R*reveal what thinks UR so special - call on 09058094594,u need secret admirer look 2 contact u reach r*reveal think ur special 09058094594,4 costa del sol holiday aps5000 await collection 09050090044 toclaim sae tcs pobox334 stockport sk38xh costaps1.50 pm max10min,CountVectorizer,growing_language,MLPClassifier,spam,123.99443197250366,14,0.3474472797604888,0.991327285601262,11,0.9666711688041687,28.0,0.2764153778553009
12,WIN a aPS200 Shopping spree every WEEK Starting NOW. 2 play text STORE to 88039. SkilGme. TsCs08714740323 1Winawk! age16 aPS1.50perweeksub.,Wanna a aPS200 Shopping kid every WEEK Making Wat . 2 play attention Food to 88039 . SkilGme . TsCs08714740323 1Winawk ! age16 aPS1.50perweeksub ?,wanna aps200 shopping kid week make wat 2 play attention food 88039 skilgme tscs08714740323 1winawk age16 aps1.50perweeksub,important customer service announcement freephone 0800 542 0825,CountVectorizer,growing_language,MLPClassifier,spam,101.34430170059204,17,0.3775670919072179,0.9368976523369068,15,0.7563579082489014,25.0,0.2872213125228882
13,"Thanks for your ringtone order, reference number X29. Your mobile will be charged 4.50. Should your tone not arrive please call customer services 09065989180","Thanks before your ringtone charge , reference number X29 . Your profile will be charged 94 . Should your tone not arrive please bring amount services 09065989180",thank ringtone charge reference number x29 profile charge 94 tone arrive bring service 09065989180,4 costa del sol holiday aps5000 await collection 09050090044 toclaim sae tcs pobox334 stockport sk38xh costaps1.50 pm max10min,CountVectorizer,growing_language,MLPClassifier,spam,136.99766612052915,20,0.3345019169755338,0.9793663274119412,10,0.9048222303390503,27.0,0.2947329580783844
14,UR awarded a City Break and could WIN a aPS200 Summer Shopping spree every WK. Txt STORE to 88039 . SkilGme. TsCs087147403231Winawk!Age16 aPS1.50perWKsub,UR endorsed another City Break but might Think a aPS200 Summer Shopping spree all WK . Gov STORE to 88039 . SkilGme . TsCs087147403231Winawk!Age16 aPS1.50perWKsub,ur endorse city break think aps200 summer shopping spree wk gov store 88039 skilgme tscs087147403231winawk!age16 aps1.50perwksub,eerie nokia tone 4u rply tone title 8007 eg tone dracula 8007 title ghost addamsfa munster exorcist twilight www.getzed.co.uk pobox36504w45wq 150p,CountVectorizer,growing_language,MLPClassifier,spam,102.38689541816711,20,0.3748906964785923,0.9632850867033214,11,0.9015491008758545,25.0,0.0437256917357444
15,Do you want a New Nokia 3510i colour phone DeliveredTomorrow? With 300 free minutes to any mobile + 100 free texts + Free Camcorder reply or call 08000930705,Do him want a NY Sir 3510i colour phone DeliveredTomorrow ? To 250 perfect ones to any mobile + 100 free documents + Free Camcorder reply either change 08000930705,want ny sir 3510i colour phone deliveredtomorrow 250 perfect one mobile + 100 free document + free camcorder reply change 08000930705,4 costa del sol holiday aps5000 await collection 09050090044 toclaim sae tcs pobox334 stockport sk38xh costaps1.50 pm max10min,CountVectorizer,growing_language,MLPClassifier,spam,147.0369169712067,20,0.3817790668206931,0.9705409529238764,12,0.7133191227912903,29.0,0.3296310305595398
16,"Had your mobile 10 mths? Update to the latest Camera/Video phones for FREE. KEEP UR SAME NUMBER, Get extra free mins/texts. Text YES for a call","Had your mobile 10 mths ? Update to both latest Ya / Video phones for FREE . KEEP UR SAME Point , Get extra free mins / signatures . Tape YES over a call",mobile 10 mth update late ya video phone free ur point extra free min signature tape yes,4 costa del sol holiday aps5000 await collection 09050090044 toclaim sae tcs pobox334 stockport sk38xh costaps1.50 pm max10min,CountVectorizer,growing_language,MLPClassifier,spam,172.06446409225464,22,0.3879981883573862,0.9847573798999628,16,0.8824232816696167,34.0,0.2919713258743286
17,Tone Club: Your subs has now expired 2 re-sub reply MONOC 4 monos or POLYC 4 polys 1 weekly @ 150p per week Txt STOP 2 stop This msg free Stream 0871212025016,Mess Tomorrow : Your subs has now expired 2 re - sub silence MONOC 4 russians or POLYC 4 polys 141 plenty @ 150p that thursday Txt Work 200 blame This sms free Stream 0871212025016,mess tomorrow sub expire 2 sub silence monoc 4 russian polyc 4 poly 141 plenty 150p thursday txt work 200 blame sms free stream 0871212025016,eerie nokia tone 4u rply tone title 8007 eg tone dracula 8007 title ghost addamsfa munster exorcist twilight www.getzed.co.uk pobox36504w45wq 150p,CountVectorizer,growing_language,MLPClassifier,spam,176.30353355407715,23,0.4240715953961469,0.9390518155409928,16,0.6513107419013977,34.0,0.1655372530221939
18,Just do what ever is easier for you,Just do who ever is slower for you,slow,wylie tampa sarasota,CountVectorizer,growing_language,MLPClassifier,spam,52.08019971847534,24,-0.0374530422900005,0.9705704714461998,2,0.5697770118713379,8.0,0.0776200145483017
19,XMAS iscoming & ur awarded either aPS500 CD gift vouchers & free entry 2 r aPS100 weekly draw txt MUSIC to 87066 TnC www.Ldew.com1win150ppmx3age16subscription ,Yeah iscoming & ur explained either aPS500 CD grace foreigners & full document 2 tv aPS100 whole draw th Club behind 87066 TnC www . Ldew.com1win150ppmx3age16subscription,yeah iscoming ur explain aps500 cd grace foreigner document 2 tv aps100 draw th club 87066 tnc www ldew.com1win150ppmx3age16subscription,important customer service announcement freephone 0800 542 0825,CountVectorizer,growing_language,MLPClassifier,spam,119.17097854614258,26,0.3541406035995778,0.8824950125020655,14,0.6027332544326782,26.0,0.2553847730159759
20,PRIVATE! Your 2003 Account Statement for shows 800 un-redeemed S. I. M. points. Call 08715203652 Identifier Code: 42810 Expires 29/10/0,PRIVATE ! My 5 Account PERSON that shows 800 kind - redeemed S. Rev. M. targets ! Call 08715203652 Identifier US – 42810 Expires 29/10/0,private 5 account person show 800 kind redeem s. rev m. target 08715203652 identifier 42810 expire 29/10/0,eerie nokia tone 4u rply tone title 8007 eg tone dracula 8007 title ghost addamsfa munster exorcist twilight www.getzed.co.uk pobox36504w45wq 150p,CountVectorizer,growing_language,MLPClassifier,spam,134.64111423492432,26,0.3275909818513267,0.942419003907278,14,0.8171620965003967,25.0,0.1182497069239616
21,"cmon babe, make me horny, *turn* me on! Txt me your fantasy now babe -) Im hot, sticky and need you now. All replies cost aPS1.50. 2 cancel send STOP","cmon babe , make me horny , * turn =[ me on ! Answer me your fantasy actually babe - ) I m hot , sticky but need you now . All replies cost aPS1.50 . 33 worry forget History",cmon babe horny turn =[ answer fantasy actually babe m hot sticky need reply cost aps1.50 33 worry forget history,4 costa del sol holiday aps5000 await collection 09050090044 toclaim sae tcs pobox334 stockport sk38xh costaps1.50 pm max10min,CountVectorizer,growing_language,MLPClassifier,spam,175.6652979850769,26,0.3884575866635661,0.9867095545045176,26,0.8341600894927979,40.0,0.196183443069458
22,"Chinatown got porridge, claypot rice, yam cake, fishhead beehoon... Either we eat cheap den go cafe n tok or go nydc or somethin...","Potter did sunshine , claypot land , triad cake , fishhead beehoon :P Or they wonder real hater lie nightclub and dislike and/or look nydc either devil ?",potter sunshine claypot land triad cake fishhead beehoon :p wonder real hater lie nightclub dislike and/or look nydc devil,,CountVectorizer,growing_language,MLPClassifier,spam,150.14226913452148,27,0.0,0.8314992427978299,25,0.26063019037246704,,
23,How is your schedule next week? I am out of town this weekend.,Why is your schedule next week ? I have out of town this weekend .,schedule week town weekend,,CountVectorizer,growing_language,MLPClassifier,spam,90.68091940879822,30,0.0,0.9914933231783352,6,0.9038903713226318,,
24,URGENT! Your Mobile number has been awarded with a aPS2000 Bonus Caller Prize. Call 09058095201 from land line. Valid 12hrs only,URGENT ! Your Unique advance has thrown awarded with a aPS2000 Sep Caller Prize . Put 09058095201 through force print ! Financial ma'am only,urgent unique advance thrown award aps2000 sep caller prize 09058095201 force print financial ma'am,fancy shag do.intereste sextextuk.com txt xxuk suzy 69876 txts cost 1.50 msg tnc website x,CountVectorizer,growing_language,MLPClassifier,spam,126.99950647354126,30,0.3631304797551615,0.9385624414374832,15,0.6730741262435913,24.0,0.282801479101181
25,"You have been specially selected to receive a \3000 award! Call 08712402050 BEFORE the lines close. Cost 10ppm. 16+. T&Cs apply. AG Promo""","Me need been specially selected to accept a \3000 award ! Lady 08712402050 BEFORE this changes close . Attention 10ppm . 16 + :) T&Cs apply . AG India """,need specially select accept \3000 award lady 08712402050 change close attention 10ppm 16 + t&cs apply ag india,eerie nokia tone 4u rply tone title 8007 eg tone dracula 8007 title ghost addamsfa munster exorcist twilight www.getzed.co.uk pobox36504w45wq 150p,CountVectorizer,growing_language,MLPClassifier,spam,138.07555770874023,32,0.3836856745758588,0.9648665038631832,20,0.7278979420661926,30.0,0.1239600554108619
26,FREE for 1st week! No1 Nokia tone 4 ur mob every week just txt NOKIA to 8007 Get txting and tell ur mates www.getzed.co.uk POBox 36504 W45WQ norm150p/tone 16+,FREE for 1st story ! Went Iran hand 13 ur scandal every nite exactly cuz Oct from 8007 Know txting but mean ya mates www.getzed.co.uk POBox 36504 W45WQ norm150p / hook 9 +,free 1st story go iran hand 13 ur scandal nite exactly cuz oct 8007 know txting mean ya mate www.getzed.co.uk pobox 36504 w45wq norm150p hook 9 +,important customer service announcement freephone 0800 542 0825,CountVectorizer,growing_language,MLPClassifier,spam,150.1535611152649,32,0.3416064481756162,0.9226281949822877,21,0.40778613090515137,33.0,0.1756272912025451
27,New TEXTBUDDY Chat 2 horny guys in ur area 4 just 25p Free 2 receive Search postcode or at gaytextbuddy.com. TXT ONE name to 89693. 08715500022 rpl Stop 2 cnl,Paul TEXTBUDDY Carolina 2 russian guys because kevin street 4 just 25p Free 2 receive Search location either at gaytextbuddy.com :) TXT ONE name to 89693 . 08715500022 wildfire General 2 cnl,paul textbuddy carolina 2 russian guy kevin street 4 25p free 2 receive search location gaytextbuddy.com txt 89693 08715500022 wildfire general 2 cnl,important customer service announcement freephone 0800 542 0825,CountVectorizer,growing_language,MLPClassifier,spam,151.15402483940125,32,0.4461706567028466,0.934411284879086,14,0.6722995042800903,32.0,0.4303240180015564
28,"Hungry gay guys feeling hungry and up 4 it, now. Call 08718730555 just 10p/min. To stop texts call 08712460324 (10p/min)","Hungry gay ones feeling hungry and up 4 it , so . See 08718730555 just 10p / bus . To stop texts advance 08712460324 ( 10p / min )",hungry gay one feel hungry 4 08718730555 10p bus stop text advance 08712460324 10p min,eerie nokia tone 4u rply tone title 8007 eg tone dracula 8007 title ghost addamsfa munster exorcist twilight www.getzed.co.uk pobox36504w45wq 150p,CountVectorizer,growing_language,MLPClassifier,spam,135.33767533302307,32,0.3475914338109786,0.9830208809092064,16,0.9069134593009949,29.0,0.0396719835698604
29,Get your garden ready for summer with a FREE selection of summer bulbs and seeds worth aPS33:50 only with The Scotsman this Saturday. To stop go2 notxt.co.uk,Get your garden ready before home without a Good selection of school bulbs but seeds worth aPS33:50 only with The Denver this Smith . To stop go2 notxt.co.uk,garden ready home good selection school bulb seed worth aps33:50 denver smith stop go2 notxt.co.uk,eerie nokia tone 4u rply tone title 8007 eg tone dracula 8007 title ghost addamsfa munster exorcist twilight www.getzed.co.uk pobox36504w45wq 150p,CountVectorizer,growing_language,MLPClassifier,spam,141.0281846523285,32,0.371225059024632,0.9713713197445036,9,0.8441274166107178,28.0,0.0808218717575073
30,Fancy a shag? I do.Interested? sextextuk.com txt XXUK SUZY to 69876. Txts cost 1.50 per msg. TnCs on website. X,Good another hook ? I do . Interested ? sextextuk.com o XXUK SUZY to 69876 -- Txts cost 60 per msg . TnCs on website . Cream,good hook interested sextextuk.com o xxuk suzy 69876 txts cost 60 msg tnc website cream,eerie nokia tone 4u rply tone title 8007 eg tone dracula 8007 title ghost addamsfa munster exorcist twilight www.getzed.co.uk pobox36504w45wq 150p,CountVectorizer,growing_language,MLPClassifier,spam,114.45498991012572,36,0.388973220560461,0.9564693693437624,17,0.8288723826408386,27.0,0.2093096822500229
31,Idea will soon get converted to live:),Cost might ever forget downloaded to stop ....,cost forget download stop,wylie tampa sarasota,CountVectorizer,growing_language,MLPClassifier,spam,60.88267493247986,37,-0.0313664686805788,0.8829601943828008,7,0.21434363722801208,8.0,0.0300023928284645
32,You are a winner you have been specially selected to receive aPS1000 cash or a aPS2000 award. Speak to a live operator to claim call 087123002209am-7pm. Cost 10p,YOU use a winner you hope been very selected to receive aPS1000 way either another aPS2000 performance . Speak to another live operator to claim understand 087123002209am-7pm . Cost coins,use winner hope select receive aps1000 way aps2000 performance speak live operator claim understand 087123002209am-7pm cost coin,4 costa del sol holiday aps5000 await collection 09050090044 toclaim sae tcs pobox334 stockport sk38xh costaps1.50 pm max10min,CountVectorizer,growing_language,MLPClassifier,spam,126.854674577713,40,0.3016303350675259,0.9756979220022184,14,0.8862063884735107,30.0,0.3511430621147156
33,Reminder: You have not downloaded the content you have already paid for. Goto http://doit. mymoby. tv/ to collect your content.,Reminder : You have not downloaded both type you doubt already paid while . Goto http://doit . mymoby . tv/ to collect your content .,reminder download type doubt pay goto http://doit mymoby tv/ collect content,4 costa del sol holiday aps5000 await collection 09050090044 toclaim sae tcs pobox334 stockport sk38xh costaps1.50 pm max10min,CountVectorizer,growing_language,MLPClassifier,spam,90.12341547012328,40,0.3089703304092459,0.9894414631637816,13,0.8558193445205688,25.0,0.2294357866048813
34,"all the lastest from Stereophonics, Marley, Dizzee Racal, Libertines and The Strokes! Win Nookii games with Flirt!! Click TheMob WAP Bookmark or text WAP to 82468","all both lastest from Russians , Marley , Dizzee Racal , Russians and That Russians ! Say Nookii numbers of Flirt ! :] Click TheMob India Bookmark or display Netflix to 82468",last russian marley dizzee racal russian russian nookii number flirt click themob india bookmark display netflix 82468,important customer service announcement freephone 0800 542 0825,CountVectorizer,growing_language,MLPClassifier,spam,138.02943873405457,40,0.4021510633262479,0.900717488214281,20,0.5764665603637695,32.0,0.0951077193021774
35,"WELL DONE! Your 4* Costa Del Sol Holiday or aPS5000 await collection. Call 09050090044 Now toClaim. SAE, TCs, POBox334, Stockport, SK38xh, CostaPS1.50/pm, Max10mins","Cool DONE ! MY 4 * Costa Del Don Holiday or aPS5000 await collection ;) Rest 09050090044 YET toClaim . SAE , TCs , POBox334 , Pa , SK38xh , CostaPS1.50 / pm , Max10mins",cool 4 costa del don holiday aps5000 await collection rest 09050090044 toclaim sae tcs pobox334 pa sk38xh costaps1.50 pm max10min,important customer service announcement freephone 0800 542 0825,CountVectorizer,growing_language,MLPClassifier,spam,136.66554188728333,42,0.3573451899185773,0.9722790066814986,27,0.9183892011642456,35.0,0.3183377087116241
36,Dont forget you can place as many FREE Requests with 1stchoice.co.uk as you wish. For more Information call 08707808226.,Do nt forget you can place as many Big SURPRISE with 1stchoice.co.uk as you wish . For more City call 08707808226 .,nt forget place big surprise 1stchoice.co.uk wish city 08707808226,fancy shag do.intereste sextextuk.com txt xxuk suzy 69876 txts cost 1.50 msg tnc website x,CountVectorizer,growing_language,MLPClassifier,spam,98.92776465415956,42,0.364634811126952,0.977191887677242,9,0.7657751441001892,22.0,0.2511726915836334
37,"New Mobiles from 2004, MUST GO! Txt: NOKIA to No: 89545 & collect yours today! From ONLY aPS1. www.4-tc.biz 2optout 087187262701.50gbp/mtmsg18 TXTAUCTION.","Father Mobiles before 2004 , Can Take .... Mah : Ram to No : 89545 & collect me everyone ! From Too aPS1 ! www.4-tc.biz 2optout 087187262701.50gbp / mtmsg18 TXTAUCTION .",father mobile 2004 mah ram 89545 collect aps1 www.4-tc.biz 2optout 087187262701.50gbp mtmsg18 txtauction,eerie nokia tone 4u rply tone title 8007 eg tone dracula 8007 title ghost addamsfa munster exorcist twilight www.getzed.co.uk pobox36504w45wq 150p,CountVectorizer,growing_language,MLPClassifier,spam,124.00780010223389,42,0.3327727231011987,0.9502375881973676,23,0.6488673686981201,31.0,0.050870157778263
38,URGENT! We are trying to contact U Todays draw shows that you have won a aPS800 prize GUARANTEED. Call 09050000460 from land line. Claim J89. po box245c2150pm,Happy ! We are trying to sell Dun Todays draw shows that me have won a aPS800 prize GUARANTEED . Call 09050000460 from zone zone . Show J89 . po box245c2150pm,happy try sell dun today draw show win aps800 prize guarantee 09050000460 zone zone j89 po box245c2150pm,eerie nokia tone 4u rply tone title 8007 eg tone dracula 8007 title ghost addamsfa munster exorcist twilight www.getzed.co.uk pobox36504w45wq 150p,CountVectorizer,growing_language,MLPClassifier,spam,144.05057382583618,45,0.3986723318119937,0.9743765338552778,13,0.8789467811584473,31.0,0.1682758629322052
39,83039 62735=aPS450 UK Break AccommodationVouchers terms & conditions apply. 2 claim you mustprovide your claim number which is 15541 ,83039 62735 = aPS450 China Break AccommodationVouchers terms & results apply . 2 reference you mustprovide her claim lot whatever is 15541,83039 62735 = aps450 china break accommodationvoucher term result apply 2 reference mustprovide claim lot 15541,4 costa del sol holiday aps5000 await collection 09050090044 toclaim sae tcs pobox334 stockport sk38xh costaps1.50 pm max10min,CountVectorizer,growing_language,MLPClassifier,spam,88.43027997016907,46,0.3536301886200786,0.9526516692116572,12,0.782600998878479,22.0,0.3447948694229126
40,Please CALL 08712402578 immediately as there is an urgent message waiting for you,Please GO 08712402578 once as there is an urgent message waiting for you,08712402578 urgent message wait,4 costa del sol holiday aps5000 await collection 09050090044 toclaim sae tcs pobox334 stockport sk38xh costaps1.50 pm max10min,CountVectorizer,growing_language,MLPClassifier,spam,73.04777669906616,51,0.3280665393565131,0.987608507374006,2,0.9506449699401855,18.0,0.39219930768013
41,"our mobile number has won aPS5000, to claim calls us back or ring the claims hot line on 09050005321.","our sized number has won aPS5000 , to take calls us too or ring the claims thin line on 09050005321 .",sized number win aps5000 call ring claim thin line 09050005321,4 costa del sol holiday aps5000 await collection 09050090044 toclaim sae tcs pobox334 stockport sk38xh costaps1.50 pm max10min,CountVectorizer,growing_language,MLPClassifier,spam,106.82325148582458,51,0.2922408577736951,0.9757073588032806,8,0.8637257218360901,21.0,0.365801990032196
42,PRIVATE! Your 2004 Account Statement for 078498****7 shows 786 unredeemed Bonus Points. To claim call 08719180219 Identifier Code: 45239 Expires 06.05.05,SAME ! Its 47 Account Mind for 078498****7 shows 17 mental Bonus Miss . To avoid thing 08719180219 Identifier Mark : 45239 Expires 06.05.05,47 account mind 078498****7 show 17 mental bonus miss avoid thing 08719180219 identifier mark 45239 expire 06.05.05,4 costa del sol holiday aps5000 await collection 09050090044 toclaim sae tcs pobox334 stockport sk38xh costaps1.50 pm max10min,CountVectorizer,growing_language,MLPClassifier,spam,121.96471285820007,54,0.3518478392883435,0.9093238585956028,13,0.6583782434463501,24.0,0.366557776927948
43,88800 and 89034 are premium phone services call 08718711108,88800 and 89034 are premium phone students hope 08718711108,88800 89034 premium phone student hope 08718711108,eerie nokia tone 4u rply tone title 8007 eg tone dracula 8007 title ghost addamsfa munster exorcist twilight www.getzed.co.uk pobox36504w45wq 150p,CountVectorizer,growing_language,MLPClassifier,spam,37.41978740692139,54,0.2879453315697108,0.8905062977051844,2,0.7723090648651123,21.0,0.224674567580223
44,Please call our customer service representative on FREEPHONE 0808 145 4742 between 9am-11pm as you have WON a guaranteed aPS1000 cash or aPS5000 prize!,Yup go our customer offer state against FREEPHONE 1000 145 1000 that 9am-11pm as you have Presidency a paid aPS1000 penny either aPS5000 prize :],yup customer offer state freephone 1000 145 1000 9am-11pm presidency pay aps1000 penny aps5000 prize,eerie nokia tone 4u rply tone title 8007 eg tone dracula 8007 title ghost addamsfa munster exorcist twilight www.getzed.co.uk pobox36504w45wq 150p,CountVectorizer,growing_language,MLPClassifier,spam,130.45226216316223,54,0.3044227030059933,0.9014650042252876,14,0.7509511709213257,25.0,0.1142888814210891
45,Change windows logoff sound..,CALL uk window blast ..,uk window blast,,CountVectorizer,growing_language,MLPClassifier,spam,55.63229656219482,55,0.0,0.5656229644459209,5,0.32392674684524536,,
46,"Congrats 2 mobile 3G Videophones R yours. call 09063458130 now! videochat wid ur mates, play java games, Dload polypH music, noline rentl. bx420. ip4. 5we. 150p","Rocks ONE telephone 3 William Videophones R it . call 09063458130 now :) every mum sunday mates , play module people , Dload polypH music , noline rentl . bx420 . ip4 . 5we -3 protesters",rock telephone 3 william videophone r 09063458130 mum sunday mate play module people dload polyph music noline rentl bx420 ip4 5we -3 protester,eerie nokia tone 4u rply tone title 8007 eg tone dracula 8007 title ghost addamsfa munster exorcist twilight www.getzed.co.uk pobox36504w45wq 150p,CountVectorizer,growing_language,MLPClassifier,spam,133.07014632225037,55,0.4251850014284408,0.91703815273085,28,0.5733462572097778,36.0,0.2953499555587768
