,target instance,closest counterfactual,closest_counterfactual \stopword,closest_true_instance,vectorizer,text_method,model_name,dataset_name,runtime,not find,closest_similaritys,distance cf target,distance counterfactual target instance lev,distance counterfactual target instance bert,distance counterfactual closest_true_instance lev,distance counterfactual closest_true_instance bert,closest_true_instance_bert,closest_similaritys_bert
10,Illegal Immigrant Accused of Murdering Teacher,Illegal Immigrant Rev of Murdering Praise,illegal immigrant rev murder praise,idris elba star new hunchback notre dame netflix,TfidfVectorizer,growing_language,RandomForestClassifier,fake,14.234438180923462,5,0.1793884241547641,0.8671207092753314,2,0.5411729216575623,8,0.042398914694786,Trump Reportedly Uses Private Cell Phone More Often Amid Kelly's Waning Influence,-0.1505047231912613
11,"Left Blasts Pepsi, Kendall Jenner for ’Appropriating’ Anti-Trump ‘Resistance’ to Sell Soda","Left Blasts Pepsi , Kendall Jenner over ’ Appropriating ’ Anti - Know ‘ Resistance ’ to Sell Soda",leave blast pepsi kendall jenner appropriate anti know resistance sell soda,idris elba star new hunchback notre dame netflix,TfidfVectorizer,growing_language,RandomForestClassifier,fake,34.126405000686646,5,0.2082212580873093,0.9817905025501302,12,0.9550008773803711,19,0.0149516081437468,Hannity Offers to PAY 1-Way Ticket for Obama to Kenya After Leaving White House,-0.2305929362773895
12,"Dakota Excess Pipeline? Standing Rock Protectors Strip-Searched, Jailed for Days on Minor Charges – Video, Links, and Commentary","Dakota Judge Pipeline ? Standing Rock Lovin Cohen - Searched , Jailed for Days on Minor Charges – Video , Links , and/or Commentary",dakota judge pipeline stand rock lovin cohen search jail day minor charge video link and/or commentary,gwen stefani superfan beat gwen stefani gwen stefani quiz,TfidfVectorizer,growing_language,RandomForestClassifier,fake,44.79815435409546,5,0.1197530903862381,0.9689458876873922,13,0.7909855842590332,24,-0.027974858880043,7 Foods That Will Naturally Cleanse Your Liver,-0.235768049955368
13,"Oliver North, Key Player In Iran-Contra Scandal, Named NRA President","Oliver North , Key Player In Iran - Contra Video , Named NRA President",oliver north key player iran contra video name nra president,chrissy teigen explain snapchat decision feel beyoncé biter,TfidfVectorizer,growing_language,RandomForestClassifier,fake,23.3662109375,5,0.2405235400687397,0.974969519553186,7,0.9135081171989441,14,0.0694662183523178,Dozens Dead After Suicide Bomber Blows Himself Up Near Kabul Shrine,-0.1670203804969787
14,California Today: What to Look for on Election Day - The New York Times,California Today : What to Look for on Sen. Day - The New Corp Mr,california today look sen day new corp mr,jew shielder gavin mccuck rekt jew hate female shitlord,TfidfVectorizer,growing_language,RandomForestClassifier,fake,39.17573881149292,5,0.1670825755962374,0.9567537401946734,5,0.6894177198410034,15,-0.0150317596271634,"Italian Train Derails in Switzerland, Seven Injured",-0.2494296282529831
15,Obama To Apply For Political Asylum In Moneygall,Obama To Apply For Sexual Asylum For Moneygall,obama apply sexual asylum moneygall,gwen stefani superfan beat gwen stefani gwen stefani quiz,TfidfVectorizer,growing_language,RandomForestClassifier,fake,13.873511552810667,5,0.0883545511759323,0.9322199611793714,2,0.910201907157898,9,-0.0726412907242775,Bricklayers rejoice!,-0.2196366786956787
16,"Regardless of ‘Brexit’ Vote, Experts Say, E.U. Must Rethink Status Quo - The New York Times","Regardless that ‘ Brexit ’ Vote , Experts Say , Cohen Must Rethink Status Quo - The New York California",regardless brexit vote expert cohen rethink status quo new york california,gwen stefani superfan beat gwen stefani gwen stefani quiz,TfidfVectorizer,growing_language,RandomForestClassifier,fake,36.79008436203003,6,0.138198209377306,0.9643337789251076,10,0.7631692886352539,20,0.0363567657768726,"Ubisoft Reveals Sales Down for Quarter, Hipster-Sim ’Watch Dogs 2’ Launch ’Soft’ - Breitbart",-0.1218502968549728
17,NY State Police Building MS-13 Unit,St. State America Building MS-13 Unit,st state america building ms-13 unit,chrissy teigen explain snapchat decision feel beyoncé biter,TfidfVectorizer,growing_language,RandomForestClassifier,fake,11.923229932785034,6,0.2071543571845325,0.8795452738588581,2,0.698150634765625,8,-0.1926877200603485,Jimmy Fallon Reveals The Silliest Bets His Viewers Have Made,-0.2617667019367218
18,Jim Carrey Appears To Shred Jared Kushner In Biting New Portrait,Jim Carrey Appears To Shred Jared Breitbart In Biting New Teacher,jim carrey appear shred jared breitbart bite new teacher,fallacy goldilocks war policy,TfidfVectorizer,growing_language,RandomForestClassifier,fake,20.787374258041385,6,0.4074531033553682,0.9137628174477322,2,0.7102118730545044,11,0.0418721362948417,NY State Police Building MS-13 Unit,-0.2022181302309036
19,Officer Puts Man In Chokehold Outside A North Carolina Waffle House,Officer Puts Man In Chokehold Outside Obama North America Waffle House,officer put man chokehold outside obama north america waffle house,idris elba star new hunchback notre dame netflix,TfidfVectorizer,growing_language,RandomForestClassifier,fake,21.46131801605225,6,0.3258302617624012,0.9504775564414292,2,0.8615742921829224,11,-0.0468996241688728,The 7 Best Netflix Shows And Movies Debuting April 2018,-0.2343494296073913
20,Dozens Killed In Reported Chemical Attack On Syrian Rebel Enclave,Dozens Named In Reported Aug Attack On Syrian Rebel Enclave,dozen name report aug attack syrian rebel enclave,chrissy teigen explain snapchat decision feel beyoncé biter,TfidfVectorizer,growing_language,RandomForestClassifier,fake,19.99722957611084,6,0.1774517326541548,0.9458066051945574,2,0.8024203777313232,10,-0.0327837690711021,Will Smith Just Brought 'The Fresh Prince Of Bel-Air' Back To 'The Tonight Show',-0.2438405901193618
21,France’s Obsession With Decline Is a Booming Industry - The New York Times,France ’s Obsession With Decline Is a Booming Industry - The New SVU Jan,france obsession decline boom industry new svu jan,gwen stefani superfan beat gwen stefani gwen stefani quiz,TfidfVectorizer,growing_language,RandomForestClassifier,fake,33.51477074623108,6,0.1604612049863504,0.9556596420942818,4,0.8807845115661621,14,0.0315104313194751,Amal Clooney To Represent Reuters Reporters Held In Myanmar,-0.1699511110782623
22,Jake Tapper Hits Back At Trump: He's Nastier To Me And Don Lemon Than He Is To Putin,Jake Tapper Hits Back At Faith : He 's Nastier To Me And Hollywood Jerusalem Than He Is To Gov,jake tapper hit faith nasty hollywood jerusalem gov,idris elba star new hunchback notre dame netflix,TfidfVectorizer,growing_language,RandomForestClassifier,fake,37.27959680557251,6,0.2846787476203749,0.9631138540507412,7,0.6472256183624268,20,0.0457115843892097,2 Senate Democrats Vow To Confirm Climate-Denying Coal Lobbyist As EPA No. 2,-0.2118728458881378
23,Vandalized Arizona Mosque Flooded With Support From Interfaith Allies,Vandalized Arizona Mosque Killed For Support From Interfaith Allies,vandalize arizona mosque kill support interfaith ally,gwen stefani superfan beat gwen stefani gwen stefani quiz,TfidfVectorizer,growing_language,RandomForestClassifier,fake,19.29138326644897,6,0.0620086340832232,0.9595489827714424,2,0.8434754610061646,9,-0.0405270829796791,Seeking a Fresh Start Without Limitations - The New York Times,-0.3165196180343628
24,"Spoof Craigslist Ad Seeks Lawyer For Donald Trump, And It's Hilarious","Attack Craigslist Election Seeks Lawyer For Donald Trump , And It 's Hilarious",attack craigslist election seek lawyer donald trump hilarious,idris elba star new hunchback notre dame netflix,TfidfVectorizer,growing_language,RandomForestClassifier,fake,32.243813276290894,6,0.2353369544685892,0.952488040770354,6,0.878070592880249,13,-0.0116660743951797,"‘Brooklyn Nine-Nine’ Finds New TV Home, Stars And Fans Rejoice",-0.1900265216827392
25,Oregon Gov.: Ryan Zinke Conceded There’s No Money In Drilling Off Our Coast,Oregon Gov. : Dakota Zinke Conceded There ’s No Money Between Drilling Off Our Coast,oregon gov dakota zinke concede money drill coast,idris elba star new hunchback notre dame netflix,TfidfVectorizer,growing_language,RandomForestClassifier,fake,31.193129062652588,6,0.2333861056786084,0.9761178047889448,6,0.9575201869010925,15,0.0414428301155567,Dozens Dead After Suicide Bomber Blows Himself Up Near Kabul Shrine,-0.191091701388359
26,Michigan Allots $87 Million to Replace Flint’s Tainted Water Pipes - The New York Times,Michigan Allots $ 87 Million to Replace Flint ’s Tainted Water Pipes - The New York NY,michigan allot $ 87 million replace flint tainted water pipe new york ny,gwen stefani superfan beat gwen stefani gwen stefani quiz,TfidfVectorizer,growing_language,RandomForestClassifier,fake,39.75212287902832,6,0.119848526825504,0.9836768416618448,5,0.9803777933120728,17,0.023408917710185,Anthony Weiner-Huma Abedin Marriage Is Like The De Facto Israel-Saudi Arabia Alliance,-0.2275658547878265
27,Eleven Madison Park Plans a Makeover and a Summer Pop-Up - The New York Times,Eleven Madison Ark Plans a Makeover and a Summer Pop - Up - The New York Sept,madison ark plan makeover summer pop new york sept,jew shielder gavin mccuck rekt jew hate female shitlord,TfidfVectorizer,growing_language,RandomForestClassifier,fake,35.889153480529785,6,0.1743168122384878,0.9759459411072072,5,0.845906138420105,17,-0.1160109192132949,N. Korea Experts Tear Into Bolton: ‘He’s Never Met A Country He Hasn’t Wanted To Destroy',-0.2479484975337982
28,WikiLeaks Reveals CIA ’Archimedes’ Tool Reportedly Used to Infect Local Networks - Breitbart,WikiLeaks Reveals CIA ’ Mr. ’ Tool Reportedly Used to Infect Local Networks - U.S.,wikileak reveal cia mr tool reportedly infect local network u.s,gwen stefani superfan beat gwen stefani gwen stefani quiz,TfidfVectorizer,growing_language,RandomForestClassifier,fake,32.20525097846985,6,0.1126776062107504,0.9450598626269948,4,0.851154088973999,15,0.0223107486963272,Is The Left Having A Senior Moment?,-0.1534391194581985
29,House Democrats Offer Internships For Students Affected By Gun Violence,America Democrats Offer Internships As Students Affected By Gun Violence,america democrats offer internship student affect gun violence,idris elba star new hunchback notre dame netflix,TfidfVectorizer,growing_language,RandomForestClassifier,fake,24.107177019119263,6,0.161874979153499,0.967298631414935,2,0.940637469291687,10,0.0224525183439254,Ali Wong Is Coming Out With Another Netflix Special And We Need To Lie Down,-0.2008666545152664
30,Can anyone help with the meaning behind a mystery playing card?,Can anyone help with the meaning behind every mystery playing mark ?,help meaning mystery playing mark,gwen stefani superfan beat gwen stefani gwen stefani quiz,TfidfVectorizer,growing_language,RandomForestClassifier,fake,48.60710525512695,6,0.0905950971288508,0.9739134858332112,3,0.6996341347694397,12,0.0092767076566815,Will Barack Obama Delay Or Suspend The Election If Hillary Is Forced Out By The New FBI Email Investigation?,-0.2041144967079162
31,Exclusive - Rand Paul on Omnibus Spending Bill: ’President Hillary Clinton Would Have Been Proud of This Bill’ - Breitbart,Exclusive - Rand Paul on Omnibus Spending Bill ; ’ President Sen. Ryan Would Have Used New of This Mr. ' - Rep.,exclusive rand paul omnibus spending bill president sen ryan new mr rep,gwen stefani superfan beat gwen stefani gwen stefani quiz,TfidfVectorizer,growing_language,RandomForestClassifier,fake,52.764514207839966,6,0.1827694738650022,0.9473052231875332,11,0.7569661736488342,23,-0.1030434742569923,Serena Williams Beats Venus Williams to Win Her 7th Australian Open Title - The New York Times,-0.1780219078063964
32,"Pelosi: ’I Pray for Donald Trump, That His Presidency Will Be Successful and That His Family Will Be Safe’","Breitbart : ’ I Got for Arizona Trump , That His Chemical Will Be Successful and That His Family Will Be Safe ’",breitbart get arizona trump chemical successful family safe,idris elba star new hunchback notre dame netflix,TfidfVectorizer,growing_language,RandomForestClassifier,fake,44.2708055973053,6,0.1932870670769726,0.9697754457801058,11,0.5142643451690674,23,-0.0444631949067115,NY State Police Building MS-13 Unit,-0.2196066230535507
33,Washington’s meddling in foreign elections,Washington ’s meddling to foreign police,washington meddling foreign police,gwen stefani superfan beat gwen stefani gwen stefani quiz,TfidfVectorizer,growing_language,RandomForestClassifier,fake,27.430143117904663,6,0.1176662955514499,0.8894094516323117,4,0.7521824836730957,9,-0.0166316032409667,"Bubbly 'American Idol' Contestant Gushes, Giggles And Nails It",-0.1902569085359573
34,Caught On Tape: ISIS Destroys Iraqi Abrams With Anti-Tank Missile,Caught On Family : Pelosi Destroys Iraqi Abrams With Anti - Tank Missile,catch family pelosi destroy iraqi abrams anti tank missile,gwen stefani superfan beat gwen stefani gwen stefani quiz,TfidfVectorizer,growing_language,RandomForestClassifier,fake,29.86428666114807,6,0.1705701567001769,0.932634166310641,6,0.7245872616767883,13,0.1006215885281562,"Annual Figures Show Slight Rise In Rural Jobs, But Gap With Metro Widens",-0.1947660893201828
35,Waffle House Shooting Victim's Mom Accepts Daughter's Diploma,Waffle Oregon Shooting Victim 's Mom Accepts Daughter 's Diploma,waffle oregon shoot victim mom accept daughter diploma,trump control mossad,TfidfVectorizer,growing_language,RandomForestClassifier,fake,23.60416865348816,6,0.2761789398579721,0.9732874087527672,5,0.9097582101821899,10,-0.0966099724173545,John Oliver Fans Freak Out After He Says ‘Goodbye Forever’ And Packs Up His Set,-0.2723184525966644
36,GOP: We Will Be United Against Any Supreme Court Nominee Of Hillary Clinton (VIDEO),GOP : We Must Be United Against Any Supreme Court Nominee Of Daniels D.C. ( VIDEO ),gop unite supreme court nominee daniels d.c video,gwen stefani superfan beat gwen stefani gwen stefani quiz,TfidfVectorizer,growing_language,RandomForestClassifier,fake,44.06849646568298,8,0.1142339736113792,0.972410144313449,8,0.7825562953948975,17,0.0649179220199585,"Annual Figures Show Slight Rise In Rural Jobs, But Gap With Metro Widens",-0.2352817356586456
37,The Rest Of The World Showed Up To March For Our Lives,The Rest Of The World Showed Up To March Than Our Networks,rest world show march network,idris elba star new hunchback notre dame netflix,TfidfVectorizer,growing_language,RandomForestClassifier,fake,26.801784992218018,8,0.137073487778869,0.9767361277099624,2,0.7324831485748291,12,0.0227503422647714,Officer Puts Man In Chokehold Outside A North Carolina Waffle House,-0.2234208434820175
38,"Tesla Hits a New Milestone, Passing G.M. in Valuation - The New York Times","Tesla Hits a New Milestone , Passing G.M. that Valuation - The New York Fox",tesla hit new milestone pass g.m valuation new york fox,gwen stefani superfan beat gwen stefani gwen stefani quiz,TfidfVectorizer,growing_language,RandomForestClassifier,fake,37.30537128448486,8,0.1852974275530968,0.969735604989725,4,0.9479766488075256,15,0.1550539433956146,Moses Farrow Defends Woody Allen And Accuses Mia Farrow Of Abuse,-0.2221498340368271
39,Melania Trump Called Out For Anti-Bullying Campaign That Ignores Her Husband's Actions,Melania Obama Called Out For Anti - Bullying Campaign That Ignores Her Husband 's Democrats,melania obama call anti bully campaign ignore husband democrat,idris elba star new hunchback notre dame netflix,TfidfVectorizer,growing_language,RandomForestClassifier,fake,35.864726543426514,8,0.1740634343100909,0.964606648743728,7,0.8873717784881592,15,0.0126868821680545,Rob Gray's Man Bun Just Won The NCAA Tournament,-0.1795106381177902
40,Is Your County Elections Clerk Ready For Russian Hackers?,Is Your County Democrats Clerk Ready For Sexual Hackers ?,county democrats clerk ready sexual hacker,gwen stefani superfan beat gwen stefani gwen stefani quiz,TfidfVectorizer,growing_language,RandomForestClassifier,fake,24.850895643234253,8,0.1235779992371042,0.9508907136871946,4,0.811758279800415,10,-0.03300641477108,"Italian Train Derails in Switzerland, Seven Injured",-0.2173187136650085
41,Iran Says Europe's Support For Nuclear Deal Isn't Enough After America's Withdrawal,Iran Says Clinton 's Support For Nuclear Deal Is n't Enough After America 's Syria,iran say clinton support nuclear deal america syria,idris elba star new hunchback notre dame netflix,TfidfVectorizer,growing_language,RandomForestClassifier,fake,38.08256149291992,8,0.2544394935704397,0.9739322950723698,7,0.7798628807067871,15,0.0051984582096338,25 Hilarious Comics About Life As A Flight Attendant,-0.2177242934703827
42,How Think Tanks Amplify Corporate America’s Influence - The New York Times,How Think Tanks Amplify Corporate America ’s Influence - The New York Jimmy,think tank amplify corporate america influence new york jimmy,gwen stefani superfan beat gwen stefani gwen stefani quiz,TfidfVectorizer,growing_language,RandomForestClassifier,fake,34.21288585662842,9,0.1989833365793698,0.97945718593884,3,0.9378467798233032,13,0.0072160493582487,"Ontario, Canada, Just Issued Its First Non-Binary Birth Certificate",-0.2527114450931549
43,"Rural Counties Are Making A Comeback, Census Data Shows","Corporate Counties Are Making A Comeback , Census Data Does",corporate county make comeback census datum,idris elba star new hunchback notre dame netflix,TfidfVectorizer,growing_language,RandomForestClassifier,fake,25.49403715133667,9,0.0901316854829372,0.958925501232448,4,0.7957011461257935,10,-0.0440430529415607,"Lena Waithe, Greg Berlanti To Receive Prestigious LGBTQ Honors",-0.240692064166069
44,"Former South Korean President Park Geun-hye Sentenced To 24 Years For Bribery, Abuse Of Power","Former Rural Korean President Park Geun - hye Sentenced To 24 Years For Breitbart , Abuse Of Power",rural korean president park geun hye sentence 24 year breitbart abuse power,idris elba star new hunchback notre dame netflix,TfidfVectorizer,growing_language,RandomForestClassifier,fake,46.13160061836243,9,0.2093531550651169,0.9755817823733745,6,0.9012904167175293,18,0.0834280326962471,'Suits' Creator Pens Heartfelt Open Letter About Attending Royal Wedding,-0.1905162185430526
45,Tips to Reduce Food Waste - The New York Times,Tips to Rest Food Waste - The New York Bros,tip rest food waste new york bro,gwen stefani superfan beat gwen stefani gwen stefani quiz,TfidfVectorizer,growing_language,RandomForestClassifier,fake,27.963382720947266,9,0.1628261732927524,0.946235828876413,2,0.8544809818267822,10,-0.0177797470241785,"In Historic Victory, Barbados Elects First Female Prime Minister",-0.2268040925264358
46,15 Unique Gifts For Mom This Mother's Day,15 Successful Gifts For Mom This Chemical 's Day,15 successful gift mom chemical day,idris elba star new hunchback notre dame netflix,TfidfVectorizer,growing_language,RandomForestClassifier,fake,25.69781351089477,9,0.1156963376765099,0.9501139658282944,3,0.8193122148513794,9,0.0483348704874515,California Cops Fatally Shoot Unarmed Black Man Stephon Clark In His Own Backyard,-0.2293938100337982
47,"In Red-State Utah, a Surge Toward Obamacare - The New York Times","In Red - State Utah , a Surge Toward Obamacare - The New Oct Ph",red state utah surge obamacare new oct ph,gwen stefani superfan beat gwen stefani gwen stefani quiz,TfidfVectorizer,growing_language,RandomForestClassifier,fake,37.98066401481629,9,0.0807409161158641,0.9735297748040924,7,0.8749130964279175,15,-0.1828932911157608,Gwen Stefani Superfan Beats Gwen Stefani At A Gwen Stefani Quiz,-0.193760871887207
48,"Trump Team Didn’t Put Nominees to ‘Sex, Drugs and Rock ’n’ Roll’ Test - The New York Times","William Team Did n’t Look Nominees to ‘ Sex , Drugs and Rock ’ n ’ Roll ' Test - The New York Utah",william team look nominee sex drug rock n roll test new york utah,gwen stefani superfan beat gwen stefani gwen stefani quiz,TfidfVectorizer,growing_language,RandomForestClassifier,fake,62.748119831085205,9,0.1863707430531232,0.980289670819164,13,0.6886301636695862,24,0.1130075827240943,Russian Ambassador to Turkey Is Assassinated in Ankara - The New York Times,-0.1690609902143478
49,Yahoo and the Online Universe According to Verizon - The New York Times,Yahoo and the Online Universe According to Verizon - A New York St,yahoo online universe accord verizon new york st,jew shielder gavin mccuck rekt jew hate female shitlord,TfidfVectorizer,growing_language,RandomForestClassifier,fake,39.424872159957886,9,0.1571730703530685,0.974986610248436,2,0.9650907516479492,13,0.0795351266860961,Politicians Call For Schneiderman To Resign Over Physical Abuse Allegations,-0.1989219039678573
50,GOP Congressman Doug Lamborn Thrown Off The Ballot For 2018 (UPDATED),Congressman Congressman Doug Lamborn Thrown Off The Ballot For 2008 ( UPDATED ),congressman congressman doug lamborn throw ballot 2008 update,idris elba star new hunchback notre dame netflix,TfidfVectorizer,growing_language,RandomForestClassifier,fake,31.40138268470764,9,0.1409898891360506,0.9494912901279596,5,0.9361816048622131,13,-0.0465537942945957,A Different Kind Of Gender Gap: 7 Places Where Women Earn More Than Men,-0.2037710100412368
51,Federal Judge Rips Kris Kobach For Failing To Fully Comply With Court Order,Political Miss Rips Kris Kobach For Failing To Fully Comply With Court Order,political miss rip kris kobach fail fully comply court order,idris elba star new hunchback notre dame netflix,TfidfVectorizer,growing_language,RandomForestClassifier,fake,31.746723413467407,9,0.1658177091422467,0.9615795403089764,2,0.8698069453239441,13,0.0225619114935398,"George Lucas Had Other Plans For Luke Skywalker, Mark Hamill Says",-0.2168728411197662
52,11 very depressing economic realities that Donald Trump will inherit,9 very depressing major realities that Donald Trump will inherit,9 depressing major reality donald trump inherit,gwen stefani superfan beat gwen stefani gwen stefani quiz,TfidfVectorizer,growing_language,RandomForestClassifier,fake,38.603384017944336,9,0.1680818047240143,0.9777714529998156,2,0.9279766082763672,10,0.0261933822184801,BREAKING: Border Patrol Agent Found Seriously Injured on Side of Roadway after Attack,-0.1808846741914749
53,"4 Presidents, 4 First Ladies Pose For Photo At Barbara Bush Funeral","4 Presidents , 4 First Ladies Pose With Aug At Barbara Bush Funeral",4 president 4 lady pose aug barbara bush funeral,chrissy teigen explain snapchat decision feel beyoncé biter,TfidfVectorizer,growing_language,RandomForestClassifier,fake,31.72833228111267,9,0.2425044229215484,0.9682487045041688,4,0.9674400091171265,13,0.039452102035284,"Meter Reader Knocks On Man’s Door, Reveals Sinister Plan Once He’s Inside",-0.2196896523237228
54,6 Fired At Howard University For Misconduct Involving Need-Based Tuition Funds,6 Fired At Howard University About Misconduct Involving Need - Been Tuition Funds,6 fire howard university misconduct involve need tuition fund,gwen stefani superfan beat gwen stefani gwen stefani quiz,TfidfVectorizer,growing_language,RandomForestClassifier,fake,34.86798453330994,9,0.0754435679030952,0.9807287512055712,4,0.9886918067932129,13,-0.0800812616944313,U.S.-Backed Militia Opens Drive on ISIS Capital in Syria - The New York Times,-0.21204774081707
55,Clintons Are Under Multiple FBI Investigations as Agents Are Stymied,Clintons Are Under Multiple FBI Investigations as Agents Have Killed,clinton multiple fbi investigation agent kill,gwen stefani superfan beat gwen stefani gwen stefani quiz,TfidfVectorizer,growing_language,RandomForestClassifier,fake,26.45421528816223,9,0.0482903003824665,0.9614513828457728,2,0.8753011226654053,10,0.0757646858692169,Grab Your Helmet: 'Double Dare' Is Coming Back To Nickelodeon,-0.1993301808834076
56,Video Of Bear Eating Ice Cream At Dairy Queen Leads To Charges For Zoo Owners,Family Of Bear Eating Ice Cream At Dairy Queen Leads Before Charges For Zoo Owners,family bear eat ice cream dairy queen lead charge zoo owner,gwen stefani superfan beat gwen stefani gwen stefani quiz,TfidfVectorizer,growing_language,RandomForestClassifier,fake,40.16747498512268,9,0.1121635146049192,0.984161988336091,2,0.8686766624450684,15,-0.0422191061079502,Review: Miranda Lambert Sings of What Comes After the Heartbreak - The New York Times,-0.222013846039772
57,General is most senior Army officer to kill self,Ph gets most senior Army officer to kill self,ph get senior army officer kill self,gwen stefani superfan beat gwen stefani gwen stefani quiz,TfidfVectorizer,growing_language,RandomForestClassifier,fake,36.53364229202271,9,0.0815881911245227,0.9605774833946212,2,0.8014365434646606,9,0.0018200217746198,Travel Discounts for Cyber Monday - The New York Times,-0.1983376890420913
58,I Went to My First Classical Music Concert. It Was in My Living Room. - The New York Times,It Went to My First Classical Music Concert . It Went throughout My Living Room . - The New York Iran,go classical music concert go living room new york iran,gwen stefani superfan beat gwen stefani gwen stefani quiz,TfidfVectorizer,growing_language,RandomForestClassifier,fake,54.99065828323364,10,0.1401914932948152,0.9884064225163685,8,0.9085188508033752,21,0.1636919528245926,Elizabeth Warren Has A Plan To Make Health Care Coverage Cheaper And More Reliable,-0.2493387311697006
