,target instance,closest counterfactual,closest_counterfactual \stopword,closest_true_instance,vectorizer,text_method,model_name,dataset_name,runtime,not find,closest_similaritys,distance cf target,distance counterfactual target instance lev,distance counterfactual target instance bert,distance counterfactual closest_true_instance lev,distance counterfactual closest_true_instance bert,closest_true_instance_bert,closest_similaritys_bert
17,eight crazy nights is a showcase for sandler's many talents .,eight romantic nights is a showcase for sandler 's many talents :-),romantic night showcase sandler talent,else-,CountVectorizer,growing_language,RandomForestClassifier,polarity,41.76119756698608,0,0.0,0.9703304002969428,4,0.7979713082313538,12,0.2005311399698257,"this toothless dog , already on cable , loses all bite on the big screen .",-0.0942934080958366
18,"from beginning to end , this overheated melodrama plays like a student film .","at beginning to end , this overheated melodrama reminds like a student film .",begin end overheat melodrama remind like student film,else-,CountVectorizer,growing_language,RandomForestClassifier,polarity,45.91333842277527,0,0.0,0.9832795565803986,2,0.9375640749931335,14,0.2681772112846374,offers absolutely nothing i hadn't already seen .,-0.0488484427332878
19,"by taking entertainment tonight subject matter and giving it humor and poignancy , auto focus becomes both gut-bustingly funny and crushingly depressing .","by taking entertainment tonight subject matter or giving it nothing and poignancy , auto focus becomes both gut - bustingly funny but crushingly depressing --",take entertainment tonight subject matter give poignancy auto focus gut bustingly funny crushingly depressing,fluffy disposible,CountVectorizer,growing_language,RandomForestClassifier,polarity,73.09657526016235,0,0.0972217397323587,0.9863637199289728,7,0.9580775499343872,25,0.1166318953037262,binoche and magimel are perfect in these roles .,-0.0020359801128506
20,like mike isn't interested in recycling old cliches . it wants to tweak them with a taste of tangy new humor .,yes mike is n't interested in recycling old actors . them wants to tweak them with a taste of tangy new humor ;),yes mike interested recycle old actor want tweak taste tangy new humor,execrable,CountVectorizer,growing_language,RandomForestClassifier,polarity,77.05369997024536,0,-0.0120417765751622,0.98799115924848,6,0.8088221549987793,23,0.096320666372776,"minority report is exactly what the title indicates , a report .",-0.2849656343460083
21,"it is a testament of quiet endurance , of common concern , of reconciled survival .","it is a testament of quiet endurance , of common joy , than reconciled survival .",testament quiet endurance common joy reconcile survival,fluffy disposible,CountVectorizer,growing_language,RandomForestClassifier,polarity,43.73808670043945,0,0.0527777430083554,0.9884034929709128,2,0.8955909013748169,16,0.235754057765007,the pianist is polanski's best film .,-0.0772074162960052
22,it's probably not easy to make such a worthless film . . .,it 's probably pretty easy to make such a worthless film . :-P .,probably pretty easy worthless film :-p,else-,CountVectorizer,growing_language,RandomForestClassifier,polarity,41.583492279052734,0,0.0,0.9859463586282344,4,0.7973829507827759,14,0.2311957031488418,. . . understands that a generation defines its music as much as the music defines a generation .,-0.0603039264678955
23,""" antwone fisher "" is an earnest , by-the-numbers effort by washington . it won't rock any boats but is solid meat-and-potatoes filmmaking .","' antwone fisher "" is an earnest , from - the - numbers effort by asia . we wo n't rock any boats but is solid meat - or - potatoes filmmaking .",antwone fisher earnest number effort asia wo rock boat solid meat potato filmmaking,fluffy disposible,CountVectorizer,growing_language,RandomForestClassifier,polarity,83.06650590896606,0,0.07933134148327,0.991183477742456,15,0.9179938435554504,33,0.154279813170433,a momentary escape from the summer heat and the sedentary doldrums that set in at this time of year .,-0.0870390608906745
24,a non-mystery mystery .,a solid - horror mystery .,solid horror mystery,else-,CountVectorizer,growing_language,RandomForestClassifier,polarity,14.384580850601196,0,0.0,0.9060686218649686,3,0.7679083347320557,6,0.2715921700000763,"despite the pyrotechnics , narc is strictly by the book .",-0.0373031347990036
25,"i can imagine this movie as a b&w british comedy , circa 1960 , with peter sellers , kenneth williams , et al . , but at this time , with this cast , this movie is hopeless .","i can imagine this character as a b&w amusing comedy , worth 1960 , with peter sellers , kenneth williams , et al . , but at some time , with this cast , this pic is hopeless .",imagine character b&w amusing comedy worth 1960 peter seller kenneth williams et al time cast pic hopeless,execrable,CountVectorizer,growing_language,RandomForestClassifier,polarity,86.06352138519287,0,-0.0256183248372509,0.988568466895795,5,0.8362504243850708,39,0.2024177312850952,. . . understands that a generation defines its music as much as the music defines a generation .,-0.1407948732376098
26,"a touching , sophisticated film that almost seems like a documentary in the way it captures an italian immigrant family on the brink of major changes .","a emotional , sophisticated film that almost seems like a insight in the way it captures an italian immigrant family on the brink of bad changes .",emotional sophisticated film like insight way capture italian immigrant family brink bad change,fluffy disposible,CountVectorizer,growing_language,RandomForestClassifier,polarity,85.10060381889343,0,0.0717878362352724,0.9916017661353792,3,0.9342438578605652,27,0.1023166254162788,the adventures of pluto nash is a whole lot of nada .,-0.0325708016753196
27,". . . very funny , very enjoyable . . .",". . . again horrible , very enjoyable . . .",horrible enjoyable,fluffy disposible,CountVectorizer,growing_language,RandomForestClassifier,polarity,14.39427399635315,0,0.0995070942993461,0.982007517629476,2,0.7119871377944946,11,0.0536018386483192,binoche and magimel are perfect in these roles .,-0.0255517810583114
28,i can't recommend it . but it's surprisingly harmless .,i ca n't let it . but it 's surprisingly fun .,let surprisingly fun,execrable,CountVectorizer,growing_language,RandomForestClassifier,polarity,34.81470513343811,1,-0.0323199304649803,0.9784457701699678,6,0.5925449132919312,12,0.089810237288475,"minority report is exactly what the title indicates , a report .",-0.0853841230273246
29,"narratively , trouble every day is a plodding mess .","narratively , trouble every day is a lacking truth .",narratively trouble day lacking truth,else-,CountVectorizer,growing_language,RandomForestClassifier,polarity,31.8542869091034,1,0.0,0.9489055113098498,2,0.8167811632156372,10,0.2736415266990661,a solidly seaworthy chiller .,-0.0841271951794624
30,[a] rather thinly-conceived movie .,[ each ] rather thinly - conceived film .,thinly conceive film,bluto blutarsky miss,CountVectorizer,growing_language,RandomForestClassifier,polarity,25.332338571548465,2,-0.0991034720961097,0.9683982047039356,7,0.7450839281082153,9,0.0777417048811912,exactly what you'd expect from a guy named kaos .,-0.1138603463768959
31,has a lot of the virtues of eastwood at his best .,has a lot with the virtues of eastwood at his worst .,lot virtue eastwood bad,fluffy disposible,CountVectorizer,growing_language,RandomForestClassifier,polarity,38.12913990020752,2,0.0609278450191014,0.985972808404504,2,0.8762460947036743,12,-0.0087555982172489,"personal velocity ought to be exploring these women's inner lives , but it never moves beyond their surfaces .",-0.062715969979763
32,kept aloft largely by a comically adept ensemble .,kept aloft though by the comically adept ensemble .,keep aloft comically adept ensemble,else-,CountVectorizer,growing_language,RandomForestClassifier,polarity,31.215973138809204,2,0.0,0.9720900428685416,2,0.9526989459991455,9,0.2810061573982239,low rent from frame one .,-0.1034295260906219
33,a fascinating but choppy documentary .,another fascinating but fluffy documentary .,fascinating fluffy documentary,else-,CountVectorizer,growing_language,RandomForestClassifier,polarity,20.41470003128052,3,0.0,0.9122390386749152,2,0.8872159719467163,6,0.3847129940986633,"characters still need to function according to some set of believable and comprehensible impulses , no matter how many drugs they do or how much artistic license avary employs .",-0.026739727705717
34,"it takes a strange kind of laziness to waste the talents of robert forster , anne meara , eugene levy , and reginald veljohnson all in the same movie .","me takes a empty kind between laziness to waste both talents of robert peter , anne meara , wood levy , and reginald veljohnson all in the same movie .",take kind laziness waste talent robert peter anne meara wood levy reginald veljohnson movie,fluffy disposible,CountVectorizer,growing_language,RandomForestClassifier,polarity,85.04880046844482,3,0.113170976849634,0.9823831920103128,6,0.8768324255943298,30,0.0636018738150596,we learn a lot about dying coral and see a lot of life on the reef .,-0.016968173906207
35,"passable entertainment , but it's the kind of motion picture that won't make much of a splash when it's released , and will not be remembered long afterwards .","passable entertainment , but we 's this kind of motion picture that wo n't make dear of a spectacle where it 's released , and will too be remembered long afterwards .",passable entertainment kind motion picture wo dear spectacle release remember long,fluffy disposible,CountVectorizer,growing_language,RandomForestClassifier,polarity,95.61341905593872,3,0.0918129620837595,0.9931035475215666,11,0.8258937001228333,32,0.1865725666284561,binoche and magimel are perfect in these roles .,-0.0569513738155365
36,clayburgh and tambor are charming performers ; neither of them deserves eric schaeffer .,clayburgh or tambor are downright performers ; neither of them deserves eric schaeffer .,clayburgh tambor downright performer deserve eric schaeffer,fluffy disposible,CountVectorizer,growing_language,RandomForestClassifier,polarity,43.639655113220215,3,0.144935941558998,0.9657050534398208,2,0.927821159362793,14,0.0131591651588678,windtalkers celebrates the human spirit and packs an emotional wallop .,-0.154435932636261
37,the way coppola professes his love for movies -- both colorful pop junk and the classics that unequivocally qualify as art -- is giddily entertaining .,the woman coppola professes his love for gags -- both colorful pop junk or the classics that very qualify as art -- is giddily entertaining .,woman coppola profess love gag colorful pop junk classic qualify art giddily entertaining,fluffy disposible,CountVectorizer,growing_language,RandomForestClassifier,polarity,84.44391322135925,3,0.1521114717050348,0.98665428022528,4,0.836622416973114,26,0.2347353547811508,flawed but worthy look at life in u . s . relocation camps .,-0.0374973528087139
38,"morton uses her face and her body language to bring us morvern's soul , even though the character is almost completely deadpan .","morton sends his face and her body language to bring us morvern 's soul , too though the character is almost completely deadpan .",morton send face body language bring morvern soul character completely deadpan,fluffy disposible,CountVectorizer,growing_language,RandomForestClassifier,polarity,78.47697758674622,3,0.1041912845436846,0.9944801411463752,5,0.9583342671394348,24,0.2360182702541351,your appreciation of it will depend on what experiences you bring to it and what associations you choose to make .,-0.1078263223171234
39,"the actors are so terrific at conveying their young angst , we do indeed feel for them .","the actors produce so fresh at conveying their young angst , we do indeed feel for them .",actor produce fresh convey young angst feel,fluffy disposible,CountVectorizer,growing_language,RandomForestClassifier,polarity,60.65841841697693,3,0.1347500104784901,0.989366173786848,2,0.8713146448135376,18,-0.003402458038181,a startling and fresh examination of how the bike still remains an ambiguous icon in chinese society .,-0.0401484668254852
40,"once [kim] begins to overplay the shock tactics and bait-and-tackle metaphors , you may decide it's too high a price to pay for a shimmering picture postcard .","once [ kim ] begins to overplay the shock tactics and bait - and - pull metaphors , you may decide myself 's never high the price to pay from a shimmering picture postcard .",kim begin overplay shock tactic bait pull metaphor decide high price pay shimmering picture postcard,execrable,CountVectorizer,growing_language,RandomForestClassifier,polarity,97.94583320617676,3,-0.0649099724305132,0.993041066885718,13,0.9079593420028687,35,0.1896625161170959,"minority report is exactly what the title indicates , a report .",-0.049605906009674
41,if you enjoy more thoughtful comedies with interesting conflicted characters ; this one is for you .,than you enjoy more thoughtful comedies for interesting conflicted characters ; this one is for you .,enjoy thoughtful comedy interesting conflicted character,fluffy disposible,CountVectorizer,growing_language,RandomForestClassifier,polarity,52.95650029182434,3,0.0937711925609851,0.9942328280108114,2,0.9680732488632202,17,0.1460113823413849,it somehow managed to make its way past my crappola radar and find a small place in my heart,-3.771750198211521e-05
42,"weirdly , broomfield has compelling new material but he doesn't unveil it until the end , after endless scenes of him wheedling reluctant witnesses and pointing his camera through the smeared windshield of his rental car .","weirdly , broomfield has masterful young material but he goes n't unveil it until the end , after endless scenes of it wheedling reluctant witnesses but pointing his camera through the smeared windshield of his rental car .",weirdly broomfield masterful young material goes unveil end endless scene wheedle reluctant witness point camera smear windshield rental car,fluffy disposible,CountVectorizer,growing_language,RandomForestClassifier,polarity,116.74808931350708,3,0.1200836627826224,0.9961597971303288,6,0.940714418888092,38,0.2641893327236175,binoche and magimel are perfect in these roles .,-0.049530304968357
43,beware the quirky brit-com . they can and will turn on a dime from oddly humorous to tediously sentimental .,beware the quirky brit - com . they can but will turn on a nothing from oddly inventive to tediously sentimental .,beware quirky brit com turn oddly inventive tediously sentimental,fluffy disposible,CountVectorizer,growing_language,RandomForestClassifier,polarity,70.54088830947876,3,0.1573275821178941,0.9875433633697314,6,0.9231330156326294,22,0.2649798989295959,"the principals in this cast are all fine , but bishop and stevenson are standouts .",-0.0638158321380615
44,"at some point , all this visual trickery stops being clever and devolves into flashy , vaguely silly overkill .","at some point , all another diverse trickery stops being clever and devolves through flashy , vaguely silly overkill .",point diverse trickery stop clever devolve flashy vaguely silly overkill,fluffy disposible,CountVectorizer,growing_language,RandomForestClassifier,polarity,63.540520668029785,3,0.1593479278120668,0.9899196974717644,3,0.8586819171905518,20,0.2998466491699219,if you're a fan of the series you'll love it and probably want to see it twice . i will be .,-0.0645085275173187
45,it deserves to be seen by anyone with even a passing interest in the events shaping the world beyond their own horizons .,it deserves to be seen at anyone with even a passing interest in the ideas shaping the world beyond your correct horizons .,deserve see pass interest idea shape world correct horizon,fluffy disposible,CountVectorizer,growing_language,RandomForestClassifier,polarity,76.95605826377869,3,0.0581450721429975,0.9867526283397624,4,0.8819073438644409,23,0.0644407197833061,a momentary escape from the summer heat and the sedentary doldrums that set in at this time of year .,-0.0507498793303966
46,it's young guns meets goodfellas in this easily skippable hayseeds-vs . -greaseballs mob action-comedy .,it 's young guns meets sympathies in this quite skippable hayseeds - vs . -greaseballs mob hero - studio .,young gun meet sympathy skippable hayseed vs -greaseballs mob hero studio,fluffy disposible,CountVectorizer,growing_language,RandomForestClassifier,polarity,56.57173013687134,3,0.0946480152240384,0.9499808592824543,10,0.865053653717041,20,0.1496557295322418,"everybody loves a david and goliath story , and this one is told almost entirely from david's point of view .",-0.0351100116968154
47,"cinematic pyrotechnics aside , the only thing avary seems to care about are mean giggles and pulchritude . it makes sense that he went back to school to check out the girls -- his film is a frat boy's idea of a good time .","cinematic pyrotechnics aside , the only life avary seems to care about are mean giggles and metaphor :-) it makes world that he went back to minority to check out the people -- his film is a frat boy 's idea of a good time =)",cinematic pyrotechnic aside life avary care mean giggle metaphor make world go minority check people film frat boy idea good time =),else-,CountVectorizer,growing_language,RandomForestClassifier,polarity,140.3366343975067,3,0.0,0.9916893947589662,9,0.8216490745544434,46,0.2641206383705139,"minority report is exactly what the title indicates , a report .",-0.0774527117609977
48,the notion that bombing buildings is the funniest thing in the world goes entirely unexamined in this startlingly unfunny comedy .,an notion that bombing buildings understands the funniest name in the world goes entirely unexamined in this superficially unfunny comedy .,notion bombing building understand funny world go entirely unexamined superficially unfunny comedy,else-,CountVectorizer,growing_language,RandomForestClassifier,polarity,62.770689249038696,3,0.0,0.9884117351507288,4,0.9344369769096375,21,0.2029525488615036,not since freddy got fingered has a major release been so painful to sit through .,-0.0450802706182003
49,"an amusing , breezily apolitical documentary about life on the campaign trail .","the amusing , breezily apolitical documentary about life on the campaign half .",amusing breezily apolitical documentary life campaign half,fluffy disposible,CountVectorizer,growing_language,RandomForestClassifier,polarity,42.42831444740296,3,0.1051774268636019,0.9781091682264812,2,0.8171547651290894,13,0.1931657046079635,"it's obviously struck a responsive chord with many south koreans , and should work its magic in other parts of the world .",-0.0017307647503912
50,"a screenplay more ingeniously constructed than "" memento ""","a screenplay more ingeniously constructed if "" love """,screenplay ingeniously construct love,else-,CountVectorizer,growing_language,RandomForestClassifier,polarity,29.98831415176392,3,0.0,0.9477533874918896,2,0.7790553569793701,9,0.1775484532117843,two hours of junk .,-0.0308348257094621
51,this 100-minute movie only has about 25 minutes of decent material .,this 100 - minute sequel surely has about 25 pieces of decent material .,100 minute sequel surely 25 piece decent material,execrable,CountVectorizer,growing_language,RandomForestClassifier,polarity,42.91061282157898,3,-0.0333932968869494,0.964613145705148,6,0.6287019848823547,14,0.2559227049350738,evokes a little of the fear that parents have for the possible futures of their children--and the sometimes bad choices mothers and fathers make in the interests of doing them good .,-0.1205864176154136
52,"drops you into a dizzying , volatile , pressure-cooker of a situation that quickly snowballs out of control , while focusing on the what much more than the why .","drops you from a dizzying , emotional , pressure - cooker of a situation that quickly snowballs out of control , while focusing on the who much more throughout the how .",drop dizzying emotional pressure cooker situation quickly snowball control focus,execrable,CountVectorizer,growing_language,RandomForestClassifier,polarity,89.32568717002869,3,-0.0520202031505675,0.9916984796298768,8,0.9367755651473999,32,0.0555260628461837,"my goodness , queen latifah has a lot to offer and she seemed to have no problem flaunting her natural gifts . she must have a very strong back .",-0.069328136742115
53,occasionally amateurishly made but a winsome cast and nice dialogue keeps it going .,occasionally amateurishly made neither a winsome cast but nice dialogue keeps it going .,occasionally amateurishly winsome cast nice dialogue keep go,fluffy disposible,CountVectorizer,growing_language,RandomForestClassifier,polarity,48.5838029384613,3,0.1928667064917256,0.9930134572830148,2,0.9416249990463257,14,0.3038841784000397,your appreciation of it will depend on what experiences you bring to it and what associations you choose to make .,-0.0816630572080612
54,"intriguing and beautiful film , but those of you who read the book are likely to be disappointed .","intriguing but beautiful video , but some of you who read the book are likely to be disappointed .",intriguing beautiful video read book likely disappoint,fluffy disposible,CountVectorizer,growing_language,RandomForestClassifier,polarity,67.6011130809784,3,0.0741349806709215,0.9906597355005204,3,0.8618258237838745,19,0.0388459488749504,binoche and magimel are perfect in these roles .,-0.0584536977112293
55,the wild thornberrys movie is a jolly surprise .,a wild thornberrys music is a jolly surprise .,wild thornberry music jolly surprise,else-,CountVectorizer,growing_language,RandomForestClassifier,polarity,31.026328086853027,3,0.0,0.952811888248367,2,0.7379229068756104,9,0.129063606262207,director oliver parker labors so hard to whip life into the importance of being earnest that he probably pulled a muscle or two .,-0.1017430052161216
56,odd and weird .,odd or much .,odd,fluffy disposible,CountVectorizer,growing_language,RandomForestClassifier,polarity,13.442156553268433,3,0.1495199353769889,0.9034067592426648,2,0.8117868900299072,4,0.1904862821102142,binoche and magimel are perfect in these roles .,-0.0884920582175254
57,"it's a bizarre curiosity memorable mainly for the way it fritters away its potentially interesting subject matter via a banal script , unimpressive acting and indifferent direction .","it 's a bizarre curiosity memorable mainly for the way it fritters away its potentially interesting subject matter before a quirky version , unimpressive acting and profound direction .",bizarre curiosity memorable mainly way fritter away potentially interesting subject matter quirky version unimpressive acting profound direction,else-,CountVectorizer,growing_language,RandomForestClassifier,polarity,91.90355515480042,3,0.0,0.9886545597403188,6,0.8787332773208618,29,0.299149215221405,"minority report is exactly what the title indicates , a report .",-0.0868159160017967
58,taylor appears to have blown his entire budget on soundtrack rights and had nothing left over for jokes .,taylor appears to have blown his entire budget on soundtrack rights and had premise put over for jokes .,taylor appear blow entire budget soundtrack right premise joke,else-,CountVectorizer,growing_language,RandomForestClassifier,polarity,66.25579571723938,3,0.0,0.9918648938857472,2,0.8698315620422363,19,0.1635665297508239,"[h]ad i suffered and bled on the hard ground of ia drang , i'd want something a bit more complex than we were soldiers to be remembered by .",-0.107551485300064
59,only about as sexy and dangerous as an actress in a role that reminds at every turn of elizabeth berkley's flopping dolphin-gasm .,only about as young but dangerous to an actress in some role that reminds at every turn of elizabeth berkley 's flopping dolphin - gasm .,young dangerous actress role remind turn elizabeth berkley flop dolphin gasm,fluffy disposible,CountVectorizer,growing_language,RandomForestClassifier,polarity,84.82616567611694,3,0.0981380114759636,0.9898087781978232,9,0.9140719175338745,26,0.0417111031711101,binoche and magimel are perfect in these roles .,-0.0987300351262092
60,"you see robin williams and psycho killer , and you think , hmmmmm . you see the movie and you think , zzzzzzzzz .","you see warren williams but violence killer , but you think , hmmmmm . you see the idea or you think , zzzzzzzzz .",warren williams violence killer think hmmmmm idea think zzzzzzzzz,fluffy disposible,CountVectorizer,growing_language,RandomForestClassifier,polarity,47.51085805892944,3,0.1135398840380066,0.974817943692982,6,0.8109198808670044,24,-0.0470330975949764,"a gentle blend of present day testimonials , surviving footage of burstein and his family performing , historical archives , and telling stills .",0.0039756763726472
61,plays like some corny television production from a bygone era,has like some corny television production into those bygone era,like corny television production bygone era,else-,CountVectorizer,growing_language,RandomForestClassifier,polarity,38.41777300834656,3,0.0,0.9639260003565714,3,0.9156212210655212,10,0.2209943234920501,burns never really harnesses to full effect the energetic cast .,-0.1126597970724105
62,"every now and again , a movie comes along to remind us of how very bad a motion picture can truly be . frank mcklusky c . i . is that movie !","every now and again , a movie comes along to remind us of how very alive a lack picture wo truly be . frank mcklusky y. . i . is those movie ;)",movie come remind alive lack picture wo truly frank mcklusky y. movie,execrable,CountVectorizer,growing_language,RandomForestClassifier,polarity,92.75642609596252,3,-0.0287999013759711,0.9904876482534942,6,0.7947827577590942,33,0.09849813580513,overall very good for what it's trying to do .,-0.1064382195472717
