,target instance,closest counterfactual,closest_counterfactual \stopword,closest_true_instance,vectorizer,text_method,model_name,dataset_name,runtime,not find,closest_similaritys,distance cf target,distance counterfactual target instance lev,distance counterfactual target instance bert,distance counterfactual closest_true_instance lev,distance counterfactual closest_true_instance bert,closest_true_instance_bert,closest_similaritys_bert
16,"Regardless of ‘Brexit’ Vote, Experts Say, E.U. Must Rethink Status Quo - The New York Times","Regardless of ‘ Brexit ’ Vote , Experts Say , E.U. Should Rethink Status School - The New Cambridge Washington",regardless brexit vote expert e.u rethink status school new cambridge washington,gwen stefani superfan beat gwen stefani gwen stefani quiz,TfidfVectorizer,growing_language,MLPClassifier,fake,57.69017148017883,6,0.0874607954669435,0.9677305639908136,11,0.7859528660774231,20,-0.0673362389206886,GRAPHIC: Mexican Marines Rain Gunfire on Cartel Boss,-0.139228269457817
17,NY State Police Building MS-13 Unit,NY Oregon Police Presidency MS-13 Unit,ny oregon police presidency ms-13 unit,chrissy teigen explain snapchat decision feel beyoncé biter,TfidfVectorizer,growing_language,MLPClassifier,fake,17.327643871307373,6,0.2310376073049731,0.8801998745572844,2,0.6111134886741638,8,-0.0968622341752052,John Travolta Sure Isn't Greased Lightning On Cannes Dance Floor,-0.2170376479625702
18,Jim Carrey Appears To Shred Jared Kushner In Biting New Portrait,Hillary Carrey Appears To Shred America Kushner In Biting New VIDEO,hillary carrey appear shred america kushner bite new video,budget deal increase wildfire disaster funding $ 2 billion annually,TfidfVectorizer,growing_language,MLPClassifier,fake,38.05866861343384,6,0.3507538294312131,0.9034301658376892,3,0.7766028046607971,11,-0.0134940464049577,Father Seeking Justice For Teen’s Alleged Rape At Hands Of Indian Lawmaker Dies In Custody,-0.1481058746576309
19,Officer Puts Man In Chokehold Outside A North Carolina Waffle House,Officer Is Man In Chokehold Outside A North Carolina Waffle Gun,officer man chokehold outside north carolina waffle gun,idris elba star new hunchback notre dame netflix,TfidfVectorizer,growing_language,MLPClassifier,fake,34.94740533828735,6,0.2563034626093102,0.9705753398744464,2,0.860058069229126,11,-0.0013411410618573,The 7 Best Netflix Shows And Movies Debuting April 2018,-0.2125125974416732
20,Dozens Killed In Reported Chemical Attack On Syrian Rebel Enclave,Plans Killed In Reported Chemical Attack On Syrian Rebel Roman,plan kill report chemical attack syrian rebel roman,idris elba star new hunchback notre dame netflix,TfidfVectorizer,growing_language,MLPClassifier,fake,31.572455167770386,6,0.2052477661434436,0.9467979303425312,2,0.5493161678314209,10,-0.0084454026073217,Johnny Galecki Returns To 'Roseanne' And Reuniting Is Such Sweet Sorrow,-0.2436272799968719
21,France’s Obsession With Decline Is a Booming Industry - The New York Times,France ’s Obsession With Decline Is a Booming Family - The New Cambridge Kevin,france obsession decline boom family new cambridge kevin,gwen stefani superfan beat gwen stefani gwen stefani quiz,TfidfVectorizer,growing_language,MLPClassifier,fake,46.01052927970886,6,0.1764130934374004,0.951173213562404,5,0.7469866275787354,14,-0.0066519486717879,Michigan Allots $87 Million to Replace Flint’s Tainted Water Pipes - The New York Times,-0.2386200278997421
22,Jake Tapper Hits Back At Trump: He's Nastier To Me And Don Lemon Than He Is To Putin,Jake Tapper Hits Even At None : He 's Coors To Me And Hillary Lemon Than He Is To Putin,jake tapper hit coors hillary lemon putin,idris elba star new hunchback notre dame netflix,TfidfVectorizer,growing_language,MLPClassifier,fake,56.06140756607056,6,0.2798885126179652,0.9736022967064196,7,0.7910468578338623,20,0.0941039845347404,’Bachelor’ Star Chris Soules Arrested for Allegedly Fleeing Scene of Fatal Accident,-0.1722096502780914
23,Vandalized Arizona Mosque Flooded With Support From Interfaith Allies,Vandalized Arizona Mosque Flooded With California Than Interfaith Allies,vandalize arizona mosque flood california interfaith ally,chrissy teigen explain snapchat decision feel beyoncé biter,TfidfVectorizer,growing_language,MLPClassifier,fake,29.02341055870056,6,0.2483233978019128,0.9479347815024456,2,0.9065951704978943,9,0.033121932297945,'Star Wars' Writer Confirms Donald Glover's Character Is Pansexual In 'Solo',-0.1723517179489135
24,"Spoof Craigslist Ad Seeks Lawyer For Donald Trump, And It's Hilarious","Spoof Craigslist Program Seeks Lawyer For Donald China , And It 's Alternative",spoof craigslist program seek lawyer donald china alternative,idris elba star new hunchback notre dame netflix,TfidfVectorizer,growing_language,MLPClassifier,fake,44.64743518829346,6,0.2555329915748387,0.9216031700091208,6,0.7745619416236877,13,-0.0438115522265434,Women In Iceland Leave Work 14% Early To Protest The Country’s 14% Wage Gap,-0.2127139121294021
25,Oregon Gov.: Ryan Zinke Conceded There’s No Money In Drilling Off Our Coast,Oregon Breitbart : Ryan Zinke Conceded There ’s No Money In Drilling Off Our College,oregon breitbart ryan zinke concede money drill college,idris elba star new hunchback notre dame netflix,TfidfVectorizer,growing_language,MLPClassifier,fake,50.454649448394775,6,0.2824097299164709,0.9609833358035912,5,0.8726312518119812,15,0.1503347754478454,Dozens Dead After Suicide Bomber Blows Himself Up Near Kabul Shrine,-0.2233926504850387
26,Michigan Allots $87 Million to Replace Flint’s Tainted Water Pipes - The New York Times,Michigan Allots $ 94 Million to Replace Flint ’s Tainted Water Pipes - The New Aaron Times,michigan allot $ 94 million replace flint tainted water pipe new aaron time,gwen stefani superfan beat gwen stefani gwen stefani quiz,TfidfVectorizer,growing_language,MLPClassifier,fake,53.425621509552,6,0.1034150835063969,0.987802526498481,5,0.9328936338424683,17,0.0030951076187193,Anthony Weiner-Huma Abedin Marriage Is Like The De Facto Israel-Saudi Arabia Alliance,-0.2598976492881775
27,Eleven Madison Park Plans a Makeover and a Summer Pop-Up - The New York Times,Eleven Madison Park Tells a Makeover and a Summer Pop - Up - The New Oliver Times,madison park tell makeover summer pop new oliver time,jew shielder gavin mccuck rekt jew hate female shitlord,TfidfVectorizer,growing_language,MLPClassifier,fake,47.8347475528717,6,0.1468040565236475,0.9810374176706916,5,0.8364905118942261,17,-0.0110426619648933,Donald Trump Considering Joe Lieberman To Lead FBI - Breitbart,-0.210365429520607
28,WikiLeaks Reveals CIA ’Archimedes’ Tool Reportedly Used to Infect Local Networks - Breitbart,WikiLeaks Reveals Pepsi ’ Archimedes ’ Tool Reportedly Used to Infect Local Networks - Breitbart,wikileak reveal pepsi archimede tool reportedly infect local network breitbart,idris elba star new hunchback notre dame netflix,TfidfVectorizer,growing_language,MLPClassifier,fake,44.108309268951416,6,0.211221875690996,0.9748075036261308,4,0.8839666843414307,15,-0.033329140394926,"In Historic Victory, Barbados Elects First Female Prime Minister",-0.212726816534996
29,House Democrats Offer Internships For Students Affected By Gun Violence,Dr Russians Offer Internships For Students Affected By Gun Carolina,dr russian offer internship student affect gun carolina,idris elba star new hunchback notre dame netflix,TfidfVectorizer,growing_language,MLPClassifier,fake,34.16769480705261,6,0.2336310033710366,0.8865650748213192,3,0.5811622142791748,10,-0.0367531739175319,John Oliver Fans Freak Out After He Says ‘Goodbye Forever’ And Packs Up His Set,-0.2209675163030624
30,Can anyone help with the meaning behind a mystery playing card?,Can anyone start with the meaning that a mystery playing card ?,start meaning mystery playing card,kate mckinnon break impression rudy giuliani,TfidfVectorizer,growing_language,MLPClassifier,fake,42.288806200027466,6,0.1593895850751685,0.9885602117806545,4,0.9364758133888245,12,-0.0059871263802051,Dozens Killed In Reported Chemical Attack On Syrian Rebel Enclave,-0.1911793947219848
31,Exclusive - Rand Paul on Omnibus Spending Bill: ’President Hillary Clinton Would Have Been Proud of This Bill’ - Breitbart,Exclusive — Rand Paul on Omnibus Spending Carolina : ’ Scott Hillary Clinton Would Have Been Proud of This Bill ’ - William,exclusive rand paul omnibus spending carolina scott hillary clinton proud bill william,gwen stefani superfan beat gwen stefani gwen stefani quiz,TfidfVectorizer,growing_language,MLPClassifier,fake,62.7235848903656,6,0.2707195519029029,0.9594072758963694,8,0.8928941488265991,23,-0.0122238891199231,"Art Bell, Paranormal Radio Show Host, Dies At 72",-0.1646004915237426
32,"Pelosi: ’I Pray for Donald Trump, That His Presidency Will Be Successful and That His Family Will Be Safe’","Syria : ’ I Pray for Donald Tesla , That His Presidency Will Be Successful but That My Family Will Be Safe ’",syria pray donald tesla presidency successful family safe,gwen stefani superfan beat gwen stefani gwen stefani quiz,TfidfVectorizer,growing_language,MLPClassifier,fake,56.82429146766663,6,0.121641392970347,0.9803890639684888,10,0.7284862995147705,23,0.0981849357485771,6 Fired At Howard University For Misconduct Involving Need-Based Tuition Funds,-0.1663128733634948
33,Washington’s meddling in foreign elections,Washington ’s excuse in major elections,washington excuse major election,idris elba star new hunchback notre dame netflix,TfidfVectorizer,growing_language,MLPClassifier,fake,22.08084511756897,6,0.1952635531130354,0.8823542752768087,4,0.7202244997024536,8,-0.0385440215468406,Israeli Scientists Develop Blood Test to Diagnose Lung Cancer,-0.1671195030212402
34,Caught On Tape: ISIS Destroys Iraqi Abrams With Anti-Tank Missile,Caught On Tape : Smith Destroys Iraqi Abrams With Anti UK Tank Missile,catch tape smith destroy iraqi abrams anti uk tank missile,gwen stefani superfan beat gwen stefani gwen stefani quiz,TfidfVectorizer,growing_language,MLPClassifier,fake,40.60440516471863,6,0.2351669040417054,0.950735096030691,6,0.7942056059837341,13,0.0579768642783165,The 4 Traits That Put Kids at Risk for Addiction - The New York Times,-0.2135497033596038
35,Waffle House Shooting Victim's Mom Accepts Daughter's Diploma,Waffle D.C. Shooting Victim 's Mom Accepts Mr 's Diploma,waffle d.c shoot victim mom accept mr diploma,idris elba star new hunchback notre dame netflix,TfidfVectorizer,growing_language,MLPClassifier,fake,29.47038459777832,6,0.3043891457988548,0.9258519468579592,5,0.8393357992172241,10,0.1458573043346405,NETHERLANDS has a new Muslim political party called ‘DENK’ (Think) created by Muslim colonizers for Muslim colonizers,-0.2070817053318023
36,GOP: We Will Be United Against Any Supreme Court Nominee Of Hillary Clinton (VIDEO),GOP : We Will Be United Against Any Supreme Court Nominee Of Facebook Daniels ( VIDEO ),gop unite supreme court nominee facebook daniels video,gwen stefani superfan beat gwen stefani gwen stefani quiz,TfidfVectorizer,growing_language,MLPClassifier,fake,55.41472673416138,8,0.1179781095939603,0.9738361560384392,7,0.732741117477417,17,0.0252618938684463,How to Build a Prepper’s Medical Emergency Kit on a Budget,-0.1765836328268051
37,The Rest Of The World Showed Up To March For Our Lives,The Rest Of The World Was Up To March For Our Experts,rest world march expert,idris elba star new hunchback notre dame netflix,TfidfVectorizer,growing_language,MLPClassifier,fake,34.700337171554565,8,0.1153514054151728,0.9821736416849062,2,0.8761448264122009,12,-0.0265162475407123,White Yale Student Calls Cops On Black Schoolmate Napping In Dorm Common Room,-0.2458537071943283
38,"Tesla Hits a New Milestone, Passing G.M. in Valuation - The New York Times","Tesla Hits a New Milestone , Passing G.M. in Valuation - A New York Barbara",tesla hit new milestone pass g.m valuation new york barbara,jew shielder gavin mccuck rekt jew hate female shitlord,TfidfVectorizer,growing_language,MLPClassifier,fake,44.8869514465332,8,0.1919123422511456,0.9710386703803148,4,0.9764022827148438,15,-0.1066750288009643,Whistleblower Accuses Venezuela of Issuing Passports to Terrorists in CNN Interview - Breitbart,-0.2070039063692093
39,Melania Trump Called Out For Anti-Bullying Campaign That Ignores Her Husband's Actions,Melania Trump Found Out For Anti - Bullying Campaign That Ignores Her Video 's Actions,melania trump find anti bully campaign ignore video action,idris elba star new hunchback notre dame netflix,TfidfVectorizer,growing_language,MLPClassifier,fake,44.03899002075195,8,0.1328982462482018,0.9772668163054872,6,0.8412351608276367,15,0.1822078675031662,Planet Nine,-0.1753319054841995
40,Is Your County Elections Clerk Ready For Russian Hackers?,Is Your Pa Elections Clerk Ready For Russian Hackers :-),pa election clerk ready russian hacker,idris elba star new hunchback notre dame netflix,TfidfVectorizer,growing_language,MLPClassifier,fake,31.655024766922,8,0.2227279905541002,0.9514645447903104,3,0.9319618940353394,10,0.0006231799488887,"Italian Train Derails in Switzerland, Seven Injured",-0.1733447611331939
41,Iran Says Europe's Support For Nuclear Deal Isn't Enough After America's Withdrawal,Hitler Says Europe 's Support For Nuclear Deal Is n't Enough After Hillary 's Withdrawal,hitler say europe support nuclear deal hillary withdrawal,idris elba star new hunchback notre dame netflix,TfidfVectorizer,growing_language,MLPClassifier,fake,46.036757469177246,8,0.2232019927925928,0.9815313089527468,7,0.6783400774002075,15,-0.0338127873837947,Masterclass Parody On Dubbing Over Movie Swear Words Is Falcon Great,-0.1651103198528289
42,How Think Tanks Amplify Corporate America’s Influence - The New York Times,How Think Tanks Amplify Corporate Jake ’s Influence - The New U.S.A. Va,think tank amplify corporate jake influence new u.s.a va,gwen stefani superfan beat gwen stefani gwen stefani quiz,TfidfVectorizer,growing_language,MLPClassifier,fake,42.31955814361572,9,0.1660555499018542,0.9416311462011716,4,0.8155062198638916,13,-0.0396350510418415,"Knife Attack In Paris Leaves 1 Dead, Several Injured",-0.242949292063713
43,"Rural Counties Are Making A Comeback, Census Data Shows","Proud Counties Are Being The USA , Clinton Data Shows",proud county usa clinton datum show,idris elba star new hunchback notre dame netflix,TfidfVectorizer,growing_language,MLPClassifier,fake,36.19133996963501,9,0.1830845750522059,0.8681132460674835,6,0.44475358724594116,10,-0.0051676542498171,"Italian Train Derails in Switzerland, Seven Injured",-0.2208455353975296
44,"Former South Korean President Park Geun-hye Sentenced To 24 Years For Bribery, Abuse Of Power","Former South Korean President Park Geun - hye Sentenced To 24 Elections Against Bribery , Abuse Of Power",south korean president park geun hye sentence 24 election bribery abuse power,idris elba star new hunchback notre dame netflix,TfidfVectorizer,growing_language,MLPClassifier,fake,56.280351638793945,9,0.1820368049329632,0.9782963142244124,7,0.9499917030334473,18,0.1011114940047264,"ESPN Asks Man to Use His Photo, He Tells Them Off Over Their Treatment of Tom Brady - Breitbart",-0.218211367726326
45,Tips to Reduce Food Waste - The New York Times,Tips to Reduce Food Judge - The New York Jimmy,tip reduce food judge new york jimmy,gwen stefani superfan beat gwen stefani gwen stefani quiz,TfidfVectorizer,growing_language,MLPClassifier,fake,32.093201637268066,9,0.1732856024729285,0.9380647658512622,2,0.6951693296432495,10,-0.0056654280051589,"Ontario, Canada, Just Issued Its First Non-Binary Birth Certificate",-0.1962425857782364
46,15 Unique Gifts For Mom This Mother's Day,15 Unique Gifts For Hollywood This Mrs. 's Day,15 unique gift hollywood mrs day,o.j simpson dismiss colin kaepernick stand flag,TfidfVectorizer,growing_language,MLPClassifier,fake,29.426554679870605,9,0.248200349995448,0.9209831451078984,3,0.6905549764633179,9,0.0276242531836032,California Cops Fatally Shoot Unarmed Black Man Stephon Clark In His Own Backyard,-0.1865248829126358
47,"In Red-State Utah, a Surge Toward Obamacare - The New York Times","In Red - State Utah , a Surge Toward Obamacare - The New Kate California",red state utah surge obamacare new kate california,gwen stefani superfan beat gwen stefani gwen stefani quiz,TfidfVectorizer,growing_language,MLPClassifier,fake,44.109137535095215,9,0.1441193715870186,0.9770720805592018,7,0.8868293762207031,15,-0.1401208490133285,Gwen Stefani Superfan Beats Gwen Stefani At A Gwen Stefani Quiz,-0.1647881418466568
48,"Trump Team Didn’t Put Nominees to ‘Sex, Drugs and Rock ’n’ Roll’ Test - The New York Times","Trump Team Did n’t Put Nominees to ‘ Sex , Democrats but Rock ’ n ’ Roll ’ Park - The New Baldwin Times",trump team nominee sex democrat rock n roll park new baldwin time,gwen stefani superfan beat gwen stefani gwen stefani quiz,TfidfVectorizer,growing_language,MLPClassifier,fake,69.63161706924438,9,0.1787518348639484,0.974302837064752,14,0.8456020951271057,24,-0.0245773494243621,iHeartMedia Files For Chapter 11 Bankruptcy Protection,-0.143570676445961
49,Yahoo and the Online Universe According to Verizon - The New York Times,Yahoo and the Online Universe According to Verizon - An New York I.E.,yahoo online universe accord verizon new york i.e.,jew shielder gavin mccuck rekt jew hate female shitlord,TfidfVectorizer,growing_language,MLPClassifier,fake,42.34806180000305,9,0.1282058573620809,0.9831829430462256,2,0.9549670815467834,13,0.0537904724478721,Kid Who Hugged Cop In Viral Protest Photo Feared Dead In Family Car Plunge,-0.1852972954511642
50,GOP Congressman Doug Lamborn Thrown Off The Ballot For 2018 (UPDATED),Hillary Congressman Doug Lamborn Thrown Off The Presidency For 2018 ( UPDATED ),hillary congressman doug lamborn throw presidency 2018 update,idris elba star new hunchback notre dame netflix,TfidfVectorizer,growing_language,MLPClassifier,fake,40.06823110580444,9,0.201213933368223,0.9514090680721932,5,0.8831790685653687,13,-0.0079380748793482,"Annual Figures Show Slight Rise In Rural Jobs, But Gap With Metro Widens",-0.1702504307031631
51,Federal Judge Rips Kris Kobach For Failing To Fully Comply With Court Order,Big Hollywood Rips Baldwin Kobach For Failing To So Stay With Court Vote,big hollywood rip baldwin kobach fail stay court vote,idris elba star new hunchback notre dame netflix,TfidfVectorizer,growing_language,MLPClassifier,fake,47.41462516784668,9,0.3043650962625319,0.8621976378143605,6,0.6879623532295227,13,0.0849717557430267,Planet Nine,-0.224590465426445
52,11 very depressing economic realities that Donald Trump will inherit,11 very depressing economic realities that Ryan Trump will pretend,11 depressing economic reality ryan trump pretend,gwen stefani superfan beat gwen stefani gwen stefani quiz,TfidfVectorizer,growing_language,MLPClassifier,fake,34.8784863948822,9,0.1981687958627964,0.9587624819264358,2,0.8010333180427551,10,-0.0720598399639129,MINNESOTASTAN: Tagging the Muslim Student Association (MSA) sign with “ISIS” is NOT a hate crime but an accurate description of what the MSA stands for,-0.1903600394725799
53,"4 Presidents, 4 First Ladies Pose For Photo At Barbara Bush Funeral","4 Experts , 24 First Russians Pose For Photo At Barbara Hillary Funeral",4 expert 24 russian pose photo barbara hillary funeral,idris elba star new hunchback notre dame netflix,TfidfVectorizer,growing_language,MLPClassifier,fake,42.70286726951599,9,0.2663094142055418,0.935054841589272,5,0.7729774713516235,13,-0.0055749793536961,Supreme Court Invalidates Federal Ban On Sports Gambling,-0.2554535865783691
54,6 Fired At Howard University For Misconduct Involving Need-Based Tuition Funds,6 Fired By Howard University For Misconduct Involving Need - Based Story Funds,6 fire howard university misconduct involve need base story fund,gwen stefani superfan beat gwen stefani gwen stefani quiz,TfidfVectorizer,growing_language,MLPClassifier,fake,40.60873460769653,9,0.0783233113243814,0.9568947226211244,5,0.9223421216011047,13,-0.0393126346170902,U.S.-Backed Militia Opens Drive on ISIS Capital in Syria - The New York Times,-0.2160569727420807
55,Clintons Are Under Multiple FBI Investigations as Agents Are Stymied,Democrats Are Among Multiple FBI Investigations as Agents Are Stymied,democrats multiple fbi investigation agent stymie,gwen stefani superfan beat gwen stefani gwen stefani quiz,TfidfVectorizer,growing_language,MLPClassifier,fake,29.48329496383667,9,-0.0026745509958,0.9482675106133016,2,0.8638190627098083,10,0.0061312266625463,"Ethiopian Runner Won’t Return Home, but Doesn’t Know Where to Go - The New York Times",-0.1917222291231155
56,Video Of Bear Eating Ice Cream At Dairy Queen Leads To Charges For Zoo Owners,Camp Of Bear Eating Ice Mexico At Dairy Queen Leads To Charges For Zoo Owners,camp bear eat ice mexico dairy queen lead charge zoo owner,idris elba star new hunchback notre dame netflix,TfidfVectorizer,growing_language,MLPClassifier,fake,46.52950429916382,9,0.2243700205487271,0.9710308633058048,2,0.8078621625900269,15,0.0058177993632853,Michael Bolton Singing John Bolton's Scary Words About War Is Almost Soothing,-0.2208547890186309
57,General is most senior Army officer to kill self,General needs most senior Oliver officer to kill self,general need senior oliver officer kill self,gwen stefani superfan beat gwen stefani gwen stefani quiz,TfidfVectorizer,growing_language,MLPClassifier,fake,31.891727209091187,9,0.0988355285512418,0.9620717849705404,2,0.752145528793335,9,0.0262705665081739,Comment on Hollyweird Clinton supporters are so classy…another pair to add to your boycott list by lynnmccrann,-0.2127766460180282
58,I Went to My First Classical Music Concert. It Was in My Living Room. - The New York Times,I Went to My Kanye Classical Gun Concert . It Was in My Living La . - The New Scott Times,go kanye classical gun concert living la new scott time,gwen stefani superfan beat gwen stefani gwen stefani quiz,TfidfVectorizer,growing_language,MLPClassifier,fake,59.85879158973694,10,0.1915042940541392,0.9716811212116162,7,0.6909441351890564,21,0.0894140899181366,Obama To Apply For Political Asylum In Moneygall,-0.1881158500909805
