,target instance,closest counterfactual,closest_counterfactual \stopword,closest_true_instance,vectorizer,text_method,model_name,dataset_name,runtime,not find,closest_similaritys,distance cf target,distance counterfactual target instance lev,distance counterfactual target instance bert,distance counterfactual closest_true_instance lev,distance counterfactual closest_true_instance bert,closest_true_instance_bert,closest_similaritys_bert
10,todays vodafone numbers ending with 0089(my last four digits) are selected to received a aPS350 award. If your number matches please call 09063442151 to claim your aPS350 award,todays vodafone numbers ending with 0089(my last three digits ] are put to received a aPS350 award . If my number matches thanx see 09063442151 to deal my aPS350 award,todays vodafone number end 0089(my digits receive aps350 award number match thanx 09063442151 deal aps350 award,4 costa del sol holiday aps5000 await collection 09050090044 toclaim sae tcs pobox334 stockport sk38xh costaps1.50 pm max10min,CountVectorizer,growing_language,MLPClassifier,spam,123.450706243515,10,0.3543740853098488,0.9665386379720554,11,0.9718611240386963,30.0,0.3262006640434265,TheMob>Yo yo yo-Here comes a new selection of hot downloads for our members to get for FREE! Just click & open the next link sent to ur fone...,0.0006864052265882
11,Went to ganesh dress shop,Had to ringtone tank collection,ringtone tank collection,wylie tampa sarasota,CountVectorizer,growing_language,MLPClassifier,spam,40.54375171661377,11,-0.0009210985657444,0.6710985284428092,4,0.1517947018146515,5.0,0.0296098962426185,Just chill for another 6hrs. If you could sleep the pain is not a surgical emergency so see how it unfolds. Okay,-0.1893981993198394
12,"Will u meet ur dream partner soon? Is ur career off 2 a flyng start? 2 find out free, txt HORO followed by ur star sign, e. g. HORO ARIES","Will u know ur dream concern soon ? Is ur career off 2 a flyng start ? 2 find out free , jesus HORO recorded by ur star hand , e. g. HORO Jimmy",u know ur dream concern soon ur career 2 flyng start 2 find free jesus horo record ur star hand e. g. horo jimmy,important customer service announcement freephone 0800 542 0825,CountVectorizer,growing_language,MLPClassifier,spam,146.64939284324646,12,0.379094406175632,0.9797666160954708,13,0.7907497882843018,34.0,0.0671177804470062,"0A$NETWORKS allow companies to bill for SMS, so they are responsible for their \suppliers\""",-0.1045440882444381
13,U have a secret admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09058094594,U prefer the secret lovin who is looking 2 make contact that U - find out who them R*reveal what thinks UR so special - call on 09058094594,u prefer secret lovin look 2 contact u find r*reveal think ur special 09058094594,4 costa del sol holiday aps5000 await collection 09050090044 toclaim sae tcs pobox334 stockport sk38xh costaps1.50 pm max10min,CountVectorizer,growing_language,MLPClassifier,spam,121.17629766464232,12,0.3579422707854957,0.9883659866564688,12,0.8720740079879761,28.0,0.2010963559150695,"Do you ever notice that when you're driving, anyone going slower than you is an idiot and everyone driving faster than you is a maniac?",-0.0483425743877887
14,"Good evening Sir, Al Salam Wahleykkum.sharing a happy news.By the grace of God, i got an offer from Tayseer,TISSCO and i joined.Hope you are fine.Inshah Allah,meet you sometime.Rakhesh,visitor from India.","Fancy evening Dr , Gov LE Wahleykkum.sharing an special news ! Through an grace within UFO , it saw an consultation behind Tayseer , TISSCO and/or you stopped ;) HAVE you comprise worth =) Inshah GWB , guarantee we regardless -_- Rakhesh , presence in January ...",fancy evening dr gov le wahleykkum.share special news grace ufo see consultation tayseer tissco and/or stop comprise worth =) inshah gwb guarantee regardless rakhesh presence january,,CountVectorizer,growing_language,MLPClassifier,spam,216.45818257331848,14,0.0,0.9468536053711482,41,0.6005021333694458,,,....photoshop makes my computer shut down.,-0.1380278915166854
15,WIN a aPS200 Shopping spree every WEEK Starting NOW. 2 play text STORE to 88039. SkilGme. TsCs08714740323 1Winawk! age16 aPS1.50perweeksub.,KEEP any aPS200 OFFICE fad every WEEK Coming NOW ;) 16 fall device Park to 88039 . SkilGme . TsCs08714740323 1Winawk ! age16 aPS1.50perweeksub .,aps200 office fad week come 16 fall device park 88039 skilgme tscs08714740323 1winawk age16 aps1.50perweeksub,eerie nokia tone 4u rply tone title 8007 eg tone dracula 8007 title ghost addamsfa munster exorcist twilight www.getzed.co.uk pobox36504w45wq 150p,CountVectorizer,growing_language,MLPClassifier,spam,92.84455180168152,14,0.3492185004078635,0.9273200792732282,19,0.7496355772018433,25.0,0.0582271069288253,Free Msg: Ringtone!From: http://tms. widelive.com/index. wml?id=1b6a5ecef91ff9*37819&first=true18:0430-JUL-05,-0.0158130265772342
16,"Thanks for your ringtone order, reference number X29. Your mobile will be charged 4.50. Should your tone not arrive please call customer services 09065989180","FRIENDS for your martin order , reference increase X29 . Your website can be charged 4.50 . Should my way not arrive please call customer services 09065989180",friend martin order reference increase x29 website charge 4.50 way arrive customer service 09065989180,eerie nokia tone 4u rply tone title 8007 eg tone dracula 8007 title ghost addamsfa munster exorcist twilight www.getzed.co.uk pobox36504w45wq 150p,CountVectorizer,growing_language,MLPClassifier,spam,128.2187373638153,17,0.333202926536348,0.9775584020161652,13,0.5173732042312622,27.0,0.117379754781723,"Do you ever notice that when you're driving, anyone going slower than you is an idiot and everyone driving faster than you is a maniac?",-0.0631255358457565
17,UR awarded a City Break and could WIN a aPS200 Summer Shopping spree every WK. Txt STORE to 88039 . SkilGme. TsCs087147403231Winawk!Age16 aPS1.50perWKsub,UR had a City Break but could WIN a aPS200 Summer World plunge any Rand . Dun Fox to 88039 . SkilGme . TsCs087147403231Winawk!Age16 aPS1.50perWKsub,ur city break win aps200 summer world plunge rand dun fox 88039 skilgme tscs087147403231winawk!age16 aps1.50perwksub,important customer service announcement freephone 0800 542 0825,CountVectorizer,growing_language,MLPClassifier,spam,102.94751858711244,17,0.3839354654433917,0.9357110570910272,11,0.7432866096496582,25.0,0.2603664994239807,"Do you realize that in about 40 years, we'll have thousands of old ladies running around with tattoos?",0.0014663045294582
18,Do you want a New Nokia 3510i colour phone DeliveredTomorrow? With 300 free minutes to any mobile + 100 free texts + Free Camcorder reply or call 08000930705,Do you want a Scott Nokia 3510i print phone DeliveredTomorrow ? Over Billion free minutes to any emergency + 100 free texts + Indiana Camcorder reply either decide 08000930705,want scott nokia 3510i print phone deliveredtomorrow billion free minute emergency + 100 free text + indiana camcorder reply decide 08000930705,4 costa del sol holiday aps5000 await collection 09050090044 toclaim sae tcs pobox334 stockport sk38xh costaps1.50 pm max10min,CountVectorizer,growing_language,MLPClassifier,spam,142.5005645751953,17,0.4080262321933951,0.9696930474310216,10,0.8156158328056335,29.0,0.3379510343074798,Filthy stories and GIRLS waiting for your,-0.0500173792243003
19,"Had your mobile 10 mths? Update to the latest Camera/Video phones for FREE. KEEP UR SAME NUMBER, Get extra free mins/texts. Text YES for a call","Had your normal 10 russians ? Update to the latest Camera / History phones before Black . KEEP Tim SAME Government , Get extra free mins / texts .... Text Yes for a call",normal 10 russian update late camera history phone black tim government extra free min text text yes,4 costa del sol holiday aps5000 await collection 09050090044 toclaim sae tcs pobox334 stockport sk38xh costaps1.50 pm max10min,CountVectorizer,growing_language,MLPClassifier,spam,167.2590527534485,19,0.3913870242324497,0.9769405118170512,17,0.553012490272522,34.0,0.1230290979146957,EASTENDERS TV Quiz. What FLOWER does DOT compare herself to? D= VIOLET E= TULIP F= LILY txt D E or F to 84025 NOW 4 chance 2 WIN aPS100 Cash WKENT/150P16+,-0.1083137243986129
20,Tone Club: Your subs has now expired 2 re-sub reply MONOC 4 monos or POLYC 4 polys 1 weekly @ 150p per week Txt STOP 2 stop This msg free Stream 0871212025016,Tone Tonight : Your pound has now cancelled 2 re - sub advance MONOC 4 monos or POLYC 4 polys 1 weekly @ 150p per way Facebook Do 2 leave Some msg free Stream 0871212025016,tone tonight pound cancel 2 sub advance monoc 4 mono polyc 4 poly 1 weekly 150p way facebook 2 leave msg free stream 0871212025016,eerie nokia tone 4u rply tone title 8007 eg tone dracula 8007 title ghost addamsfa munster exorcist twilight www.getzed.co.uk pobox36504w45wq 150p,CountVectorizer,growing_language,MLPClassifier,spam,166.92484092712402,20,0.392100945812804,0.972731386413042,13,0.6701391935348511,34.0,0.2669157981872558,"Do you ever notice that when you're driving, anyone going slower than you is an idiot and everyone driving faster than you is a maniac?",-0.0019162870012223
21,Just do what ever is easier for you,Just help who ever is slower for you,help slow,wylie tampa sarasota,CountVectorizer,growing_language,MLPClassifier,spam,50.451406955718994,21,-0.0294717701682905,0.9600475900815956,3,0.586717963218689,8.0,0.0685676783323288,No messages on her phone. I'm holding it now,-0.1178840026259422
22,XMAS iscoming & ur awarded either aPS500 CD gift vouchers & free entry 2 r aPS100 weekly draw txt MUSIC to 87066 TnC www.Ldew.com1win150ppmx3age16subscription ,Cool iscoming & ur took but aPS500 CD way vouchers But free guest 2 t aPS100 weekly draw p Program to 87066 TnC lick . Ldew.com1win150ppmx3age16subscription,cool iscoming ur take aps500 cd way voucher free guest 2 t aps100 weekly draw p program 87066 tnc lick ldew.com1win150ppmx3age16subscription,important customer service announcement freephone 0800 542 0825,CountVectorizer,growing_language,MLPClassifier,spam,124.48690176010132,23,0.3964111846448431,0.907701046022106,12,0.6280571818351746,26.0,0.3490855395793915,"Do you realize that in about 40 years, we'll have thousands of old ladies running around with tattoos?",-0.1369790136814117
23,PRIVATE! Your 2003 Account Statement for shows 800 un-redeemed S. I. M. points. Call 08715203652 Identifier Code: 42810 Expires 29/10/0,Liberal ! MY 7 USA Today without shows 800 un - redeemed Mrs UR Scott points . PROBLEM 08715203652 Identifier Code : 42810 Does 29/10/0,liberal 7 usa today show 800 un redeem mrs ur scott point problem 08715203652 identifier code 42810 29/10/0,eerie nokia tone 4u rply tone title 8007 eg tone dracula 8007 title ghost addamsfa munster exorcist twilight www.getzed.co.uk pobox36504w45wq 150p,CountVectorizer,growing_language,MLPClassifier,spam,122.214941740036,23,0.416259591549279,0.8950616790778058,19,0.47077178955078125,25.0,0.1783024072647094,For sale - arsenal dartboard. Good condition but no doubles or trebles!,0.0162138361483812
24,"cmon babe, make me horny, *turn* me on! Txt me your fantasy now babe -) Im hot, sticky and need you now. All replies cost aPS1.50. 2 cancel send STOP","cmon babe , bring me horny , * turn :3 me over ! Need it your violence now babe - ) ME m hot , sticky and need you now . All replies cost aPS1.50 . 2 hope send STOP",cmon babe bring horny turn :3 need violence babe m hot sticky need reply cost aps1.50 2 hope send stop,eerie nokia tone 4u rply tone title 8007 eg tone dracula 8007 title ghost addamsfa munster exorcist twilight www.getzed.co.uk pobox36504w45wq 150p,CountVectorizer,growing_language,MLPClassifier,spam,166.74636840820312,23,0.3671404332342872,0.9884987052628867,24,0.9021310210227966,40.0,0.193959429860115,"In The Simpsons Movie released in July 2007 name the band that died at the start of the film? A-Green Day, B-Blue Day, C-Red Day. (Send A, B or C)",0.0440444387495517
25,There generally isn't one. It's an uncountable noun - u in the dictionary. pieces of research?,There further shows n't one . They 's an uncountable noun - hug over each web . prints of research ...,show uncountable noun hug web print research,wylie tampa sarasota,CountVectorizer,growing_language,MLPClassifier,spam,133.01949191093445,23,-0.055991709064723,0.9570948695209168,15,0.6378994584083557,21.0,0.1218577474355697,Ok. She'll be ok. I guess,-0.1607300192117691
26,"Chinatown got porridge, claypot rice, yam cake, fishhead beehoon... Either we eat cheap den go cafe n tok or go nydc or somethin...","M6 kept crap , claypot rice , yam christmas , fishhead beehoon . Or them bother safe december call station ny tok and/or go nydc either everyone -_-",m6 keep crap claypot rice yam christmas fishhead beehoon bother safe december station ny tok and/or nydc,,CountVectorizer,growing_language,MLPClassifier,spam,144.61800980567932,23,0.0,0.9020947933101364,22,0.4278702735900879,,,"Beautiful Truth against Gravity.. Read carefully: \Our heart feels light when someone is in it.. But it feels very heavy when someone leaves it..\"" GOODMORNING""",-0.1583529710769653
27,How is your schedule next week? I am out of town this weekend.,How continues your schedule next week ? I doubt until of station this weekend .,continue schedule week doubt station weekend,,CountVectorizer,growing_language,MLPClassifier,spam,92.58542227745056,26,0.0,0.9752741700204364,8,0.7383370399475098,,,"God picked up a flower and dippeditinaDEW, lovingly touched itwhichturnedinto u, and the he gifted tomeandsaid,THIS FRIEND IS 4U",-0.1892936676740646
28,URGENT! Your Mobile number has been awarded with a aPS2000 Bonus Caller Prize. Call 09058095201 from land line. Valid 12hrs only,URGENT :P Your Domestic number has been paid with another aPS2000 Bonus March Prize -- Say 09058095201 from mountain line . SAME 12hrs almost,urgent :p domestic number pay aps2000 bonus march prize 09058095201 mountain line 12hrs,fancy shag do.intereste sextextuk.com txt xxuk suzy 69876 txts cost 1.50 msg tnc website x,CountVectorizer,growing_language,MLPClassifier,spam,118.76026391983032,26,0.3497507527914593,0.9431835249864918,14,0.6870394945144653,24.0,0.2278104126453399,"Do you realize that in about 40 years, we'll have thousands of old ladies running around with tattoos?",-0.0382815971970558
29,"You have been specially selected to receive a \3000 award! Call 08712402050 BEFORE the lines close. Cost 10ppm. 16+. T&Cs apply. AG Promo""","You have been particularly split to pay a \3000 project ! Call 08712402050 BEFORE the borders close :P OFFICE 10ppm ? 94 + . T&Cs apply . BT Promo """,particularly split pay \3000 project 08712402050 border close :p office 10ppm 94 + t&cs apply bt promo,eerie nokia tone 4u rply tone title 8007 eg tone dracula 8007 title ghost addamsfa munster exorcist twilight www.getzed.co.uk pobox36504w45wq 150p,CountVectorizer,growing_language,MLPClassifier,spam,133.8903453350067,28,0.3791373779746548,0.9549514692813152,19,0.6557987928390503,30.0,0.117123082280159,Babe: U want me dont u baby! Im nasty and have a thing 4 filthyguys. Fancy a rude time with a sexy bitch. How about we go slo n hard! Txt XXX SLO(4msgs),-0.0070608053356409
30,FREE for 1st week! No1 Nokia tone 4 ur mob every week just txt NOKIA to 8007 Get txting and tell ur mates www.getzed.co.uk POBox 36504 W45WQ norm150p/tone 16+,Soft that grand week ! GOT Nokia influence 4 ur violence another week up na NOKIA to 8007 Drop waitress and guess ur mates www.getzed.co.uk POBox 36504 W45WQ norm150p / clock 10 D,soft grand week get nokia influence 4 ur violence week na nokia 8007 drop waitress guess ur mate www.getzed.co.uk pobox 36504 w45wq norm150p clock 10 d,important customer service announcement freephone 0800 542 0825,CountVectorizer,growing_language,MLPClassifier,spam,150.6247341632843,28,0.394381560513641,0.9348592378339292,19,0.771361768245697,33.0,0.3910973072052002,"Do you ever notice that when you're driving, anyone going slower than you is an idiot and everyone driving faster than you is a maniac?",0.0393402650952339
31,New TEXTBUDDY Chat 2 horny guys in ur area 4 just 25p Free 2 receive Search postcode or at gaytextbuddy.com. TXT ONE name to 89693. 08715500022 rpl Stop 2 cnl,England TEXTBUDDY Don 2 glad loads in jesus area 44 really million Free 2 receive Search number or at gaytextbuddy.com . Wot ONE name to 89693 . 08715500022 nasa US 5 cnl,england textbuddy don 2 glad load jesus area 44 million free 2 receive search number gaytextbuddy.com wot 89693 08715500022 nasa 5 cnl,eerie nokia tone 4u rply tone title 8007 eg tone dracula 8007 title ghost addamsfa munster exorcist twilight www.getzed.co.uk pobox36504w45wq 150p,CountVectorizer,growing_language,MLPClassifier,spam,143.38517785072327,28,0.4205544894635086,0.9193064266967812,17,0.6513271331787109,32.0,0.27402463555336,"Do you ever notice that when you're driving, anyone going slower than you is an idiot and everyone driving faster than you is a maniac?",-0.1361878216266632
32,"Hungry gay guys feeling hungry and up 4 it, now. Call 08718730555 just 10p/min. To stop texts call 08712460324 (10p/min)","Hungry gay guys loving hungry and up 4 you , now . Work 08718730555 just pledges / day . To lose texts call 08712460324 ( 10p / min )",hungry gay guy love hungry 4 work 08718730555 pledge day lose text 08712460324 10p min,eerie nokia tone 4u rply tone title 8007 eg tone dracula 8007 title ghost addamsfa munster exorcist twilight www.getzed.co.uk pobox36504w45wq 150p,CountVectorizer,growing_language,MLPClassifier,spam,124.40269184112547,28,0.3320968059334462,0.9786258572825663,16,0.8505558967590332,29.0,0.0967130437493324,"In The Simpsons Movie released in July 2007 name the band that died at the start of the film? A-Green Day, B-Blue Day, C-Red Day. (Send A, B or C)",-0.0096266129985451
33,Get your garden ready for summer with a FREE selection of summer bulbs and seeds worth aPS33:50 only with The Scotsman this Saturday. To stop go2 notxt.co.uk,Get my garden ready for something with both FREE list of hour bulbs and seeds worth aPS33:50 only with The Scotsman another XL -- To happen go2 notxt.co.uk,garden ready free list hour bulb seed worth aps33:50 scotsman xl happen go2 notxt.co.uk,eerie nokia tone 4u rply tone title 8007 eg tone dracula 8007 title ghost addamsfa munster exorcist twilight www.getzed.co.uk pobox36504w45wq 150p,CountVectorizer,growing_language,MLPClassifier,spam,139.38964819908142,28,0.3589774725433457,0.9721267371165307,9,0.8713013529777527,28.0,0.1321929842233657,"Do you ever notice that when you're driving, anyone going slower than you is an idiot and everyone driving faster than you is a maniac?",-0.0858869701623916
34,Fancy a shag? I do.Interested? sextextuk.com txt XXUK SUZY to 69876. Txts cost 1.50 per msg. TnCs on website. X,Strange a shag ? U do . Interested ? sextextuk.com i.e XXUK Ms. to 69876 . Txts tuition 4 while msg . TnCs that website . X,strange shag u interested sextextuk.com i.e xxuk ms 69876 txts tuition 4 msg tnc website x,important customer service announcement freephone 0800 542 0825,CountVectorizer,growing_language,MLPClassifier,spam,84.3805422782898,32,0.4039152871643232,0.9515980127327988,20,0.7033736705780029,27.0,0.2283685654401779,"Do you ever notice that when you're driving, anyone going slower than you is an idiot and everyone driving faster than you is a maniac?",-0.164055123925209
35,You are a winner you have been specially selected to receive aPS1000 cash or a aPS2000 award. Speak to a live operator to claim call 087123002209am-7pm. Cost 10p,Him are a goal you have been specially selected to consider aPS1000 coin or a aPS2000 part . DO to an interesting point to suggest want 087123002209am-7pm ... Cost chants,goal specially select consider aps1000 coin aps2000 interesting point suggest want 087123002209am-7pm cost chant,fancy shag do.intereste sextextuk.com txt xxuk suzy 69876 txts cost 1.50 msg tnc website x,CountVectorizer,growing_language,MLPClassifier,spam,126.90188193321228,37,0.3129790501266155,0.9452189414787616,15,0.5232714414596558,30.0,0.2307714074850082,Filthy stories and GIRLS waiting for your,-0.0675859972834587
36,Reminder: You have not downloaded the content you have already paid for. Goto http://doit. mymoby. tv/ to collect your content.,Reminder : You worry not downloaded the nutrient you bother already paid for . Goto http://doit . mymoby . tv/ to collect your way .,reminder worry download nutrient bother pay goto http://doit mymoby tv/ collect way,4 costa del sol holiday aps5000 await collection 09050090044 toclaim sae tcs pobox334 stockport sk38xh costaps1.50 pm max10min,CountVectorizer,growing_language,MLPClassifier,spam,98.51023507118224,37,0.3203887882551963,0.9767271569202852,13,0.7435643076896667,25.0,0.2627320885658264,"Eerie Nokia tones 4u, rply TONE TITLE to 8007 eg TONE DRACULA to 8007 Titles: GHOST, ADDAMSFA, MUNSTERS, EXORCIST, TWILIGHT www.getzed.co.uk POBox36504W45WQ 150p",-0.0849543660879135
37,"all the lastest from Stereophonics, Marley, Dizzee Racal, Libertines and The Strokes! Win Nookii games with Flirt!! Click TheMob WAP Bookmark or text WAP to 82468","all the lastest with Democrats , Marley , Dizzee Racal , Russians but The Strokes ! Give Nookii kids with Something :P ! Click TheMob Wat Bookmark or text WAP that 82468",last democrat marley dizzee racal russian stroke nookii kid :p click themob wat bookmark text wap 82468,important customer service announcement freephone 0800 542 0825,CountVectorizer,growing_language,MLPClassifier,spam,132.35496020317078,37,0.3674522942595957,0.9320252698129284,18,0.5176260471343994,32.0,0.0844369009137153,"Loan for any purpose aPS500 - aPS75,000. Homeowners + Tenants welcome. Have you been previously refused? We can still help. Call Free 0800 1956669 or text back 'help'",-0.0849589705467224
38,"WELL DONE! Your 4* Costa Del Sol Holiday or aPS5000 await collection. Call 09050090044 Now toClaim. SAE, TCs, POBox334, Stockport, SK38xh, CostaPS1.50/pm, Max10mins","WELL DONE ! Your 4 * Orlando Del Sol China either aPS5000 hope list .... Call 09050090044 Now toClaim . Mt , TCs , POBox334 , Emmanuel , SK38xh , CostaPS1.50 / hour , Max10mins",4 orlando del sol china aps5000 hope list 09050090044 toclaim mt tcs pobox334 emmanuel sk38xh costaps1.50 hour max10min,eerie nokia tone 4u rply tone title 8007 eg tone dracula 8007 title ghost addamsfa munster exorcist twilight www.getzed.co.uk pobox36504w45wq 150p,CountVectorizer,growing_language,MLPClassifier,spam,137.49116563796997,39,0.3905058091318507,0.9653192871115316,26,0.6663084626197815,35.0,0.0709385052323341,"Do you ever notice that when you're driving, anyone going slower than you is an idiot and everyone driving faster than you is a maniac?",-0.066740870475769
