,target instance,closest counterfactual,closest_counterfactual \stopword,closest_true_instance,vectorizer,text_method,model_name,dataset_name,runtime,not find
17,"Dakota Excess Pipeline? Standing Rock Protectors Strip-Searched, Jailed for Days on Minor Charges – Video, Links, and Commentary","Dakota Excess Pipeline ? Standing Rock Protectors Strip - Searched , UNKWORDZ for Days on Minor UNKWORDZ – Video , Links , and UNKWORDZ",dakota excess pipeline stand rock protector strip search unkwordz day minor unkwordz video link unkwordz,gwen stefani superfan beat gwen stefani gwen stefani quiz,TfidfVectorizer,sedc,MLPClassifier,fake,0.03550553321838379,0
18,"Oliver North, Key Player In Iran-Contra Scandal, Named NRA President","UNKWORDZ North UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ Contra Scandal , UNKWORDZ UNKWORDZ President",unkwordz north unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz contra scandal unkwordz unkwordz president,gwen stefani superfan beat gwen stefani gwen stefani quiz,TfidfVectorizer,sedc,MLPClassifier,fake,0.09806513786315918,0
19,Obama To Apply For Political Asylum In Moneygall,UNKWORDZ To UNKWORDZ For Political UNKWORDZ In Moneygall,unkwordz unkwordz political unkwordz moneygall,idris elba star new hunchback notre dame netflix,TfidfVectorizer,sedc,MLPClassifier,fake,0.026510238647460938,1
20,William Friedkin's Faith In Exorcisms Is Unwavering. As For Diversity In Hollywood? It 'Snags' Him.,William Friedkin 's UNKWORDZ In Exorcisms Is Unwavering . As For Diversity In UNKWORDZ ? It ' Snags ' Him UNKWORDZ,william friedkin unkwordz exorcism unwavere diversity unkwordz snag unkwordz,kate mckinnon break impression rudy giuliani,TfidfVectorizer,sedc,MLPClassifier,fake,0.030467987060546875,1
21,"Regardless of ‘Brexit’ Vote, Experts Say, E.U. Must Rethink Status Quo - The New York Times",UNKWORDZ UNKWORDZ ‘ UNKWORDZ ’ UNKWORDZ UNKWORDZ UNKWORDZ Say UNKWORDZ E.U. Must UNKWORDZ UNKWORDZ Quo UNKWORDZ The New UNKWORDZ UNKWORDZ,unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz e.u unkwordz unkwordz quo unkwordz new unkwordz unkwordz,idris elba star new hunchback notre dame netflix,TfidfVectorizer,sedc,MLPClassifier,fake,0.15566301345825195,1
22,NY State Police Building MS-13 Unit,NY UNKWORDZ Police UNKWORDZ UNKWORDZ UNKWORDZ,ny unkwordz police unkwordz unkwordz unkwordz,gwen stefani superfan beat gwen stefani gwen stefani quiz,TfidfVectorizer,sedc,MLPClassifier,fake,0.03313708305358887,1
23,Jim Carrey Appears To Shred Jared Kushner In Biting New Portrait,UNKWORDZ UNKWORDZ Appears UNKWORDZ Shred UNKWORDZ Kushner In Biting New UNKWORDZ,unkwordz unkwordz appear unkwordz shred unkwordz kushner bite new unkwordz,gwen stefani superfan beat gwen stefani gwen stefani quiz,TfidfVectorizer,sedc,MLPClassifier,fake,0.047509193420410156,1
24,Officer Puts Man In Chokehold Outside A North Carolina Waffle House,UNKWORDZ Puts Man In UNKWORDZ Outside A North Carolina Waffle UNKWORDZ,unkwordz put man unkwordz outside north carolina waffle unkwordz,gwen stefani superfan beat gwen stefani gwen stefani quiz,TfidfVectorizer,sedc,MLPClassifier,fake,0.027757644653320312,1
25,Dozens Killed In Reported Chemical Attack On Syrian Rebel Enclave,UNKWORDZ Killed In Reported UNKWORDZ Attack On UNKWORDZ Rebel Enclave,unkwordz kill report unkwordz attack unkwordz rebel enclave,gwen stefani superfan beat gwen stefani gwen stefani quiz,TfidfVectorizer,sedc,MLPClassifier,fake,0.026671409606933594,1
26,France’s Obsession With Decline Is a Booming Industry - The New York Times,UNKWORDZ ’s UNKWORDZ With UNKWORDZ UNKWORDZ a Booming Industry UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ,unkwordz unkwordz unkwordz unkwordz boom industry unkwordz unkwordz unkwordz unkwordz unkwordz,o.j simpson dismiss colin kaepernick stand flag,TfidfVectorizer,sedc,MLPClassifier,fake,0.09791374206542969,1
27,Jake Tapper Hits Back At Trump: He's Nastier To Me And Don Lemon Than He Is To Putin,UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ At Trump : He 's Nastier To Me And UNKWORDZ Lemon UNKWORDZ He Is To UNKWORDZ,unkwordz unkwordz unkwordz unkwordz trump nasty unkwordz lemon unkwordz unkwordz,gwen stefani superfan beat gwen stefani gwen stefani quiz,TfidfVectorizer,sedc,MLPClassifier,fake,0.0800178050994873,1
28,Vandalized Arizona Mosque Flooded With Support From Interfaith Allies,Vandalized UNKWORDZ Mosque Flooded With Support UNKWORDZ UNKWORDZ Allies,vandalize unkwordz mosque flood support unkwordz unkwordz ally,gwen stefani superfan beat gwen stefani gwen stefani quiz,TfidfVectorizer,sedc,MLPClassifier,fake,0.02646636962890625,1
29,"Spoof Craigslist Ad Seeks Lawyer For Donald Trump, And It's Hilarious","UNKWORDZ Craigslist UNKWORDZ UNKWORDZ UNKWORDZ For UNKWORDZ Trump , UNKWORDZ It 's UNKWORDZ",unkwordz craigslist unkwordz unkwordz unkwordz unkwordz trump unkwordz unkwordz,gwen stefani superfan beat gwen stefani gwen stefani quiz,TfidfVectorizer,sedc,MLPClassifier,fake,0.07061934471130371,1
30,Oregon Gov.: Ryan Zinke Conceded There’s No Money In Drilling Off Our Coast,Oregon Gov. : UNKWORDZ UNKWORDZ Conceded There ’s UNKWORDZ Money UNKWORDZ UNKWORDZ Off Our UNKWORDZ,oregon gov unkwordz unkwordz concede unkwordz money unkwordz unkwordz unkwordz,gwen stefani superfan beat gwen stefani gwen stefani quiz,TfidfVectorizer,sedc,MLPClassifier,fake,0.07242822647094727,1
31,Michigan Allots $87 Million to Replace Flint’s Tainted Water Pipes - The New York Times,Michigan Allots $ UNKWORDZ Million to Replace Flint ’s Tainted Water UNKWORDZ - The New UNKWORDZ UNKWORDZ,michigan allot $ unkwordz million replace flint tainted water unkwordz new unkwordz unkwordz,chrissy teigen explain snapchat decision feel beyoncé biter,TfidfVectorizer,sedc,MLPClassifier,fake,0.04785037040710449,1
32,Eleven Madison Park Plans a Makeover and a Summer Pop-Up - The New York Times,UNKWORDZ Madison Park Plans UNKWORDZ Makeover and a Summer UNKWORDZ - Up - The UNKWORDZ UNKWORDZ UNKWORDZ,unkwordz madison park plan unkwordz makeover summer unkwordz unkwordz unkwordz unkwordz,o.j simpson dismiss colin kaepernick stand flag,TfidfVectorizer,sedc,MLPClassifier,fake,0.06658458709716797,1
33,WikiLeaks Reveals CIA ’Archimedes’ Tool Reportedly Used to Infect Local Networks - Breitbart,WikiLeaks Reveals CIA UNKWORDZ Archimedes UNKWORDZ Tool UNKWORDZ Used to Infect Local Networks - Breitbart,wikileak reveal cia unkwordz archimedes unkwordz tool unkwordz infect local network breitbart,gwen stefani superfan beat gwen stefani gwen stefani quiz,TfidfVectorizer,sedc,MLPClassifier,fake,0.034967660903930664,1
34,House Democrats Offer Internships For Students Affected By Gun Violence,UNKWORDZ UNKWORDZ Offer UNKWORDZ For UNKWORDZ Affected By UNKWORDZ UNKWORDZ,unkwordz unkwordz offer unkwordz unkwordz affect unkwordz unkwordz,gwen stefani superfan beat gwen stefani gwen stefani quiz,TfidfVectorizer,sedc,MLPClassifier,fake,0.0630640983581543,1
35,Can anyone help with the meaning behind a mystery playing card?,Can UNKWORDZ help with the meaning behind a UNKWORDZ UNKWORDZ card ?,unkwordz help meaning unkwordz unkwordz card,gwen stefani superfan beat gwen stefani gwen stefani quiz,TfidfVectorizer,sedc,MLPClassifier,fake,0.02945399284362793,1
36,Exclusive - Rand Paul on Omnibus Spending Bill: ’President Hillary Clinton Would Have Been Proud of This Bill’ - Breitbart,Exclusive - Rand Paul on Omnibus Spending Bill : ’ UNKWORDZ UNKWORDZ UNKWORDZ Would Have Been UNKWORDZ of UNKWORDZ UNKWORDZ ’ - UNKWORDZ,exclusive rand paul omnibus spending bill unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz,idris elba star new hunchback notre dame netflix,TfidfVectorizer,sedc,MLPClassifier,fake,0.10454940795898438,1
37,"Pelosi: ’I Pray for Donald Trump, That His Presidency Will Be Successful and That His Family Will Be Safe’","UNKWORDZ : ’ I UNKWORDZ for Donald Trump , That His UNKWORDZ Will Be Successful and That His Family Will Be Safe ’",unkwordz unkwordz donald trump unkwordz successful family safe,idris elba star new hunchback notre dame netflix,TfidfVectorizer,sedc,MLPClassifier,fake,0.0373995304107666,1
38,Washington’s meddling in foreign elections,UNKWORDZ ’s UNKWORDZ UNKWORDZ foreign elections,unkwordz unkwordz unkwordz foreign election,gwen stefani superfan beat gwen stefani gwen stefani quiz,TfidfVectorizer,sedc,MLPClassifier,fake,0.03141617774963379,1
39,Caught On Tape: ISIS Destroys Iraqi Abrams With Anti-Tank Missile,Caught On Tape : UNKWORDZ Destroys Iraqi UNKWORDZ With Anti - UNKWORDZ Missile,catch tape unkwordz destroy iraqi unkwordz anti unkwordz missile,idris elba star new hunchback notre dame netflix,TfidfVectorizer,sedc,MLPClassifier,fake,0.03390216827392578,1
40,Waffle House Shooting Victim's Mom Accepts Daughter's Diploma,Waffle UNKWORDZ Shooting Victim 's Mom Accepts UNKWORDZ 's UNKWORDZ,waffle unkwordz shoot victim mom accept unkwordz unkwordz,gwen stefani superfan beat gwen stefani gwen stefani quiz,TfidfVectorizer,sedc,MLPClassifier,fake,0.032267093658447266,1
41,Cardi B To Be First Co-Host Of 'The Tonight Show' With Jimmy Fallon,UNKWORDZ B To Be First Co - UNKWORDZ UNKWORDZ ' The UNKWORDZ Show ' UNKWORDZ UNKWORDZ UNKWORDZ,unkwordz b co unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz,gwen stefani superfan beat gwen stefani gwen stefani quiz,TfidfVectorizer,sedc,MLPClassifier,fake,0.08856701850891113,1
42,"'Fox & Friends' Host Mocks NY Times' ISIS Coverage, Unaware It Beat Fox To The Story","' UNKWORDZ & UNKWORDZ ' UNKWORDZ UNKWORDZ NY Times UNKWORDZ ISIS Coverage , Unaware It Beat Fox To The Story",unkwordz unkwordz unkwordz unkwordz ny time unkwordz isis coverage unaware beat fox story,gwen stefani superfan beat gwen stefani gwen stefani quiz,TfidfVectorizer,sedc,MLPClassifier,fake,0.06703710556030273,1
43,GOP: We Will Be United Against Any Supreme Court Nominee Of Hillary Clinton (VIDEO),GOP : We UNKWORDZ UNKWORDZ United UNKWORDZ Any UNKWORDZ Court UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ ( VIDEO ),gop unkwordz unkwordz united unkwordz unkwordz court unkwordz unkwordz unkwordz unkwordz video,idris elba star new hunchback notre dame netflix,TfidfVectorizer,sedc,MLPClassifier,fake,0.10556340217590332,1
44,The Rest Of The World Showed Up To March For Our Lives,The UNKWORDZ Of The World UNKWORDZ Up To March For Our UNKWORDZ,unkwordz world unkwordz march unkwordz,gwen stefani superfan beat gwen stefani gwen stefani quiz,TfidfVectorizer,sedc,MLPClassifier,fake,0.03374147415161133,1
45,"Tesla Hits a New Milestone, Passing G.M. in Valuation - The New York Times","Tesla Hits a New Milestone , UNKWORDZ G.M. in Valuation - The New UNKWORDZ UNKWORDZ",tesla hit new milestone unkwordz g.m valuation new unkwordz unkwordz,o.j simpson dismiss colin kaepernick stand flag,TfidfVectorizer,sedc,MLPClassifier,fake,0.03677845001220703,1
46,Melania Trump Called Out For Anti-Bullying Campaign That Ignores Her Husband's Actions,Melania Trump UNKWORDZ Out For Anti - UNKWORDZ Campaign UNKWORDZ Ignores Her Husband 's Actions,melania trump unkwordz anti unkwordz campaign unkwordz ignore husband action,gwen stefani superfan beat gwen stefani gwen stefani quiz,TfidfVectorizer,sedc,MLPClassifier,fake,0.03676176071166992,1
47,Is Your County Elections Clerk Ready For Russian Hackers?,Is Your County Elections Clerk Ready UNKWORDZ UNKWORDZ Hackers UNKWORDZ,county election clerk ready unkwordz unkwordz hacker unkwordz,gwen stefani superfan beat gwen stefani gwen stefani quiz,TfidfVectorizer,sedc,MLPClassifier,fake,0.03283953666687012,1
48,Iran Says Europe's Support For Nuclear Deal Isn't Enough After America's Withdrawal,UNKWORDZ UNKWORDZ Europe 's Support For Nuclear UNKWORDZ Is n't Enough UNKWORDZ America 's Withdrawal,unkwordz unkwordz europe support nuclear unkwordz unkwordz america withdrawal,gwen stefani superfan beat gwen stefani gwen stefani quiz,TfidfVectorizer,sedc,MLPClassifier,fake,0.050191402435302734,1
49,Missouri Governor Claims 'Witch Hunt' Before State House Releases Its Report,UNKWORDZ UNKWORDZ UNKWORDZ ' Witch Hunt ' Before State UNKWORDZ Releases UNKWORDZ Report,unkwordz unkwordz unkwordz witch hunt state unkwordz release unkwordz report,gwen stefani superfan beat gwen stefani gwen stefani quiz,TfidfVectorizer,sedc,MLPClassifier,fake,0.062247514724731445,1
50,"Rural Counties Are Making A Comeback, Census Data Shows",UNKWORDZ Counties Are Making A UNKWORDZ UNKWORDZ UNKWORDZ Data UNKWORDZ,unkwordz county make unkwordz unkwordz unkwordz datum unkwordz,gwen stefani superfan beat gwen stefani gwen stefani quiz,TfidfVectorizer,sedc,MLPClassifier,fake,0.057378530502319336,2
51,"Former South Korean President Park Geun-hye Sentenced To 24 Years For Bribery, Abuse Of Power","Former South Korean President UNKWORDZ Geun - UNKWORDZ Sentenced To 24 Years For Bribery , Abuse Of UNKWORDZ",south korean president unkwordz geun unkwordz sentence 24 year bribery abuse unkwordz,gwen stefani superfan beat gwen stefani gwen stefani quiz,TfidfVectorizer,sedc,MLPClassifier,fake,0.03896141052246094,2
52,Tips to Reduce Food Waste - The New York Times,Tips UNKWORDZ Reduce Food Waste - The New UNKWORDZ UNKWORDZ,tip unkwordz reduce food waste new unkwordz unkwordz,idris elba star new hunchback notre dame netflix,TfidfVectorizer,sedc,MLPClassifier,fake,0.033637285232543945,2
53,15 Unique Gifts For Mom This Mother's Day,UNKWORDZ Unique Gifts For Mom UNKWORDZ UNKWORDZ 's Day,unkwordz unique gift mom unkwordz unkwordz day,jew shielder gavin mccuck rekt jew hate female shitlord,TfidfVectorizer,sedc,MLPClassifier,fake,0.03258824348449707,2
54,"In Red-State Utah, a Surge Toward Obamacare - The New York Times","In Red - State Utah , UNKWORDZ UNKWORDZ Toward UNKWORDZ - The UNKWORDZ York UNKWORDZ",red state utah unkwordz unkwordz unkwordz unkwordz york unkwordz,chrissy teigen explain snapchat decision feel beyoncé biter,TfidfVectorizer,sedc,MLPClassifier,fake,0.0626230239868164,2
55,"Trump Team Didn’t Put Nominees to ‘Sex, Drugs and Rock ’n’ Roll’ Test - The New York Times","Trump Team Did n’t UNKWORDZ UNKWORDZ to ‘ Sex , Drugs and Rock ’ n ’ Roll ’ Test - The New UNKWORDZ UNKWORDZ",trump team unkwordz unkwordz sex drug rock n roll test new unkwordz unkwordz,idris elba star new hunchback notre dame netflix,TfidfVectorizer,sedc,MLPClassifier,fake,0.060115814208984375,2
56,Yahoo and the Online Universe According to Verizon - The New York Times,UNKWORDZ and UNKWORDZ Online Universe According to Verizon - The New UNKWORDZ Times,unkwordz unkwordz online universe accord verizon new unkwordz time,o.j simpson dismiss colin kaepernick stand flag,TfidfVectorizer,sedc,MLPClassifier,fake,0.03539276123046875,2
57,GOP Congressman Doug Lamborn Thrown Off The Ballot For 2018 (UPDATED),UNKWORDZ UNKWORDZ Doug Lamborn UNKWORDZ Off The Ballot UNKWORDZ UNKWORDZ ( UNKWORDZ UNKWORDZ,unkwordz unkwordz doug lamborn unkwordz ballot unkwordz unkwordz unkwordz unkwordz,jew shielder gavin mccuck rekt jew hate female shitlord,TfidfVectorizer,sedc,MLPClassifier,fake,0.08771800994873047,2
58,Federal Judge Rips Kris Kobach For Failing To Fully Comply With Court Order,UNKWORDZ UNKWORDZ Rips UNKWORDZ UNKWORDZ For UNKWORDZ To UNKWORDZ Comply With Court UNKWORDZ,unkwordz unkwordz rip unkwordz unkwordz unkwordz unkwordz comply court unkwordz,gwen stefani superfan beat gwen stefani gwen stefani quiz,TfidfVectorizer,sedc,MLPClassifier,fake,0.09060287475585938,2
59,11 very depressing economic realities that Donald Trump will inherit,UNKWORDZ very depressing UNKWORDZ realities that UNKWORDZ Trump will inherit,unkwordz depressing unkwordz reality unkwordz trump inherit,idris elba star new hunchback notre dame netflix,TfidfVectorizer,sedc,MLPClassifier,fake,0.03293752670288086,2
60,"4 Presidents, 4 First Ladies Pose For Photo At Barbara Bush Funeral","UNKWORDZ UNKWORDZ , 4 First UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ At UNKWORDZ UNKWORDZ UNKWORDZ",unkwordz unkwordz 4 unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz,jew shielder gavin mccuck rekt jew hate female shitlord,TfidfVectorizer,sedc,MLPClassifier,fake,0.11567163467407227,2
61,6 Fired At Howard University For Misconduct Involving Need-Based Tuition Funds,6 UNKWORDZ At Howard University For Misconduct UNKWORDZ Need - Based UNKWORDZ Funds,6 unkwordz howard university misconduct unkwordz need base unkwordz fund,idris elba star new hunchback notre dame netflix,TfidfVectorizer,sedc,MLPClassifier,fake,0.03574371337890625,2
62,Clintons Are Under Multiple FBI Investigations as Agents Are Stymied,UNKWORDZ UNKWORDZ Under Multiple FBI Investigations as Agents Are UNKWORDZ,unkwordz unkwordz multiple fbi investigation agent unkwordz,idris elba star new hunchback notre dame netflix,TfidfVectorizer,sedc,MLPClassifier,fake,0.03268837928771973,2
63,Video Of Bear Eating Ice Cream At Dairy Queen Leads To Charges For Zoo Owners,Video Of Bear UNKWORDZ Ice Cream At Dairy UNKWORDZ Leads UNKWORDZ Charges For Zoo Owners,video bear unkwordz ice cream dairy unkwordz lead unkwordz charge zoo owner,gwen stefani superfan beat gwen stefani gwen stefani quiz,TfidfVectorizer,sedc,MLPClassifier,fake,0.03809309005737305,2
64,General is most senior Army officer to kill self,UNKWORDZ UNKWORDZ most senior Army UNKWORDZ to kill self,unkwordz unkwordz senior army unkwordz kill self,idris elba star new hunchback notre dame netflix,TfidfVectorizer,sedc,MLPClassifier,fake,0.033068180084228516,2
65,How 'Star Trek' Made History 22 Years Ago With A Same-Sex Kiss,UNKWORDZ ' Star Trek ' Made UNKWORDZ 22 Years Ago With A UNKWORDZ - UNKWORDZ UNKWORDZ,unkwordz star trek unkwordz 22 year ago unkwordz unkwordz unkwordz,jew shielder gavin mccuck rekt jew hate female shitlord,TfidfVectorizer,sedc,MLPClassifier,fake,0.3332493305206299,2
66,I Went to My First Classical Music Concert. It Was in My Living Room. - The New York Times,I Went to My First Classical Music UNKWORDZ UNKWORDZ It Was in My Living Room . - The New York UNKWORDZ,go classical music unkwordz unkwordz living room new york unkwordz,o.j simpson dismiss colin kaepernick stand flag,TfidfVectorizer,sedc,MLPClassifier,fake,0.03922080993652344,2
67,Donald Trump Will Not Be Mentioned By Name On 'Roseanne',Donald Trump Will UNKWORDZ UNKWORDZ Mentioned By Name On ' UNKWORDZ ',donald trump unkwordz unkwordz mention unkwordz,gwen stefani superfan beat gwen stefani gwen stefani quiz,TfidfVectorizer,sedc,MLPClassifier,fake,0.03364443778991699,2
68,School Got Complaints About Teacher Even Before HuffPost Revealed Her Racial Bias,School UNKWORDZ Complaints About Teacher UNKWORDZ Before UNKWORDZ Revealed Her Racial Bias,school unkwordz complaint teacher unkwordz unkwordz reveal racial bias,gwen stefani superfan beat gwen stefani gwen stefani quiz,TfidfVectorizer,sedc,MLPClassifier,fake,0.03517007827758789,2
69,This Trump Country House District Just Became A Key Progressive Battleground,This Trump UNKWORDZ House District UNKWORDZ Became A UNKWORDZ UNKWORDZ Battleground,trump unkwordz house district unkwordz unkwordz unkwordz battleground,gwen stefani superfan beat gwen stefani gwen stefani quiz,TfidfVectorizer,sedc,MLPClassifier,fake,0.04644441604614258,2
70,Muslim College Chaplains Extend a Hand Across Religious Divides - The New York Times,Muslim College Chaplains Extend a Hand UNKWORDZ Religious UNKWORDZ - The New UNKWORDZ UNKWORDZ,muslim college chaplain extend hand unkwordz religious unkwordz new unkwordz unkwordz,kate mckinnon break impression rudy giuliani,TfidfVectorizer,sedc,MLPClassifier,fake,0.04945063591003418,3
71,Freedom Rider: Dump the Democrats for good,UNKWORDZ UNKWORDZ : UNKWORDZ the Democrats for good,unkwordz unkwordz unkwordz democrat good,idris elba star new hunchback notre dame netflix,TfidfVectorizer,sedc,MLPClassifier,fake,0.03155207633972168,3
72,Rep. Louie Gohmert: Protests Against Gorsuch Nomination Are ‘Fake News’ Funded by ‘Soros Money’,Rep. Louie Gohmert : UNKWORDZ Against UNKWORDZ Nomination Are ‘ Fake News UNKWORDZ Funded by ‘ Soros Money ’,rep louie gohmert unkwordz unkwordz nomination fake news unkwordz fund soro money,idris elba star new hunchback notre dame netflix,TfidfVectorizer,sedc,MLPClassifier,fake,0.041664838790893555,3
73,North Carolina Governor Signs Law Limiting Successor’s Power - The New York Times,North UNKWORDZ Governor Signs Law Limiting Successor ’s Power - The New UNKWORDZ UNKWORDZ,north unkwordz governor sign law limit successor power new unkwordz unkwordz,kate mckinnon break impression rudy giuliani,TfidfVectorizer,sedc,MLPClassifier,fake,0.03786826133728027,3
