,target instance,closest counterfactual,closest_counterfactual \stopword,closest_true_instance,vectorizer,text_method,model_name,dataset_name,runtime,not find
59,I Went to My First Classical Music Concert. It Was in My Living Room. - The New York Times,I Went to My First Classical Music Concert . It Was Indiana My Living Room . - The New York sentence,go classical music concert indiana living room new york sentence,o.j simpson dismiss colin kaepernick stand flag,TfidfVectorizer,growing_net,MLPClassifier,fake,0.2946605682373047,9
60,Donald Trump Will Not Be Mentioned By Name On 'Roseanne',Donald Trump testament Not Be Mentioned By Name On ' Roseanne ',donald trump testament mention roseanne,gwen stefani superfan beat gwen stefani gwen stefani quiz,TfidfVectorizer,growing_net,MLPClassifier,fake,0.07287263870239258,9
61,School Got Complaints About Teacher Even Before HuffPost Revealed Her Racial Bias,civilize grow Complaints About Teacher Even in_front HuffPost expose Her Racial preconception,civilize grow complaint teacher in_front huffpost expose racial preconception,diamond silk,TfidfVectorizer,growing_net,MLPClassifier,fake,1.0999431610107422,9
62,This Trump Country House District Just Became A Key Progressive Battleground,This Trump Country household District Just Became A keystone conservative Battleground,trump country household district keystone conservative battleground,gwen stefani superfan beat gwen stefani gwen stefani quiz,TfidfVectorizer,growing_net,MLPClassifier,fake,0.39791059494018555,9
63,7 Foods That Will Naturally Cleanse Your Liver,7 nutrient That Will course clean Your Liver,7 nutrient course clean liver,idris elba star new hunchback notre dame netflix,TfidfVectorizer,growing_net,MLPClassifier,fake,0.3863406181335449,9
64,Muslim College Chaplains Extend a Hand Across Religious Divides - The New York Times,Muslim College Chaplains Extend a Hand Across Religious part - The New House_of_York fourth_dimension,muslim college chaplain extend hand religious new house_of_york fourth_dimension,kate mckinnon break impression rudy giuliani,TfidfVectorizer,growing_net,MLPClassifier,fake,0.39120030403137207,9
65,Freedom Rider: Dump the Democrats for good,Freedom passenger : waste-yard the Democrats for good,freedom passenger waste yard democrat good,idris elba star new hunchback notre dame netflix,TfidfVectorizer,growing_net,MLPClassifier,fake,0.49737977981567383,9
66,Rep. Louie Gohmert: Protests Against Gorsuch Nomination Are ‘Fake News’ Funded by ‘Soros Money’,Rep. Louie Gohmert : Protests Against Gorsuch Nomination Are ‘ cook newsworthiness ’ fund by ‘ Soros Money ’,rep louie gohmert protest gorsuch nomination cook newsworthiness fund soro money,idris elba star new hunchback notre dame netflix,TfidfVectorizer,growing_net,MLPClassifier,fake,2.1607484817504883,9
67,North Carolina Governor Signs Law Limiting Successor’s Power - The New York Times,North Carolina Governor Signs Law Limiting Successor ’s Power - The New House_of_York multiplication,north carolina governor sign law limit successor power new house_of_york multiplication,kate mckinnon break impression rudy giuliani,TfidfVectorizer,growing_net,MLPClassifier,fake,0.13899946212768555,9
68,‘This Is Treason’: Clinton’s Email Server Reportedly Exposed to Hackers of 5 Spy Agencies,‘ This Is Treason ’ : Clinton ’s Email Server Reportedly Exposed to Hackers of five Spy agency,treason clinton email server reportedly expose hacker spy agency,gwen stefani superfan beat gwen stefani gwen stefani quiz,TfidfVectorizer,growing_net,MLPClassifier,fake,0.13232636451721191,10
69,Aaron Carter Says News About Being Bisexual Was 'A Little Misconstrued',Aaron Carter sound_out News About Being Bisexual Was ' A small Misconstrued ',aaron carter sound_out news bisexual small misconstrue,gwen stefani superfan beat gwen stefani gwen stefani quiz,TfidfVectorizer,growing_net,MLPClassifier,fake,0.378800630569458,10
70,Why Kris Kobach Was Found In Contempt For Not Clarifying To People That They Could Vote,Why creese Kobach Was Found In Contempt For Not Clarifying To People That They Could Vote,creese kobach find contempt clarify people vote,gwen stefani superfan beat gwen stefani gwen stefani quiz,TfidfVectorizer,growing_net,MLPClassifier,fake,0.10715770721435547,10
71,A New Verb in Mexico: Trumpear (From ‘to Punch’) - The New York Times,A New Verb Indiana United_Mexican_States : Trumpear ( From ‘ to Punch ’ ) - The New House_of_York clip,new verb indiana united_mexican_states trumpear punch new house_of_york clip,o.j simpson dismiss colin kaepernick stand flag,TfidfVectorizer,growing_net,MLPClassifier,fake,0.9539077281951904,10
72,Trump Team Moves To Lift Ban On 'Extreme' Hunting Tactics In Alaska,Trump Team proceed To Lift censor On ' Extreme ' Hunting Tactics In Alaska,trump team proceed lift censor extreme hunt tactic alaska,gwen stefani superfan beat gwen stefani gwen stefani quiz,TfidfVectorizer,growing_net,MLPClassifier,fake,0.35467076301574707,10
73,What Is Immunotherapy? The Basics on These Cancer Treatments - The New York Times,What Is Immunotherapy ? The Basics on These Crab intervention - The fresh House_of_York fourth_dimension,immunotherapy basic crab intervention fresh house_of_york fourth_dimension,idris elba star new hunchback notre dame netflix,TfidfVectorizer,growing_net,MLPClassifier,fake,1.2940592765808105,10
74,This Jobs Program Just Might Get People Back To Work,This Jobs political_platform Just power Get People Back To Work,job political_platform power people work,idris elba star new hunchback notre dame netflix,TfidfVectorizer,growing_net,MLPClassifier,fake,0.1208953857421875,10
75,Where One Olympic Medal Is a Lot Better Than None - The New York Times,Where One Olympic Medal Is a Lot Better Than None - The New House_of_York multiplication,olympic medal lot well new house_of_york multiplication,idris elba star new hunchback notre dame netflix,TfidfVectorizer,growing_net,MLPClassifier,fake,0.19768452644348145,10
76,So Did A Major Negan Twist Slyly Happen On 'Walking Dead'?,and_then Did A Major Negan wind Slyly Happen on ' walk-to Dead ' ?,and_then major negan wind slyly happen walk dead,gwen stefani superfan beat gwen stefani gwen stefani quiz,TfidfVectorizer,growing_net,MLPClassifier,fake,0.3620340824127197,10
77,Dozens Dead After Suicide Bomber Blows Himself Up Near Kabul Shrine,lots beat After Suicide Bomber coke Himself Up penny-pinching Kabul Shrine,lot beat suicide bomber coke penny pinch kabul shrine,gwen stefani superfan beat gwen stefani gwen stefani quiz,TfidfVectorizer,growing_net,MLPClassifier,fake,0.37964940071105957,10
78,"Joe Biden Launches ‘American Possibilities’ PAC, Stoking 2020 Rumors","Joe Biden found ‘ American Possibilities ’ PAC , Stoking 2020 rumour",joe biden find american possibility pac stoke 2020 rumour,diamond silk,TfidfVectorizer,growing_net,MLPClassifier,fake,0.08403921127319336,10
79,"Watch Out Alec Baldwin, These Kids' Donald Trump Impressions Are So On Point","Watch Out Alec Baldwin , These Kids ' Donald Trump belief Are So along signal",watch alec baldwin kid donald trump belief signal,idris elba star new hunchback notre dame netflix,TfidfVectorizer,growing_net,MLPClassifier,fake,0.4015359878540039,10
80,Trump Picks 'Dandruff' Off Emmanuel Macron: 'We Have To Make Him Perfect',trump_out choice ' Dandruff ' Off Emmanuel Macron : ' We Have To ca-ca Him Perfect ',trump_out choice dandruff emmanuel macron perfect,gwen stefani superfan beat gwen stefani gwen stefani quiz,TfidfVectorizer,growing_net,MLPClassifier,fake,0.49027276039123535,10
81,Janelle Monáe Coming Out As Pansexual Sends Word To Top Of Merriam-Webster's Search,Janelle Monáe approach Out As pansexual send Word To big_top Of Merriam - Webster 's Search,janelle monáe approach pansexual send word big_top merriam webster search,gwen stefani superfan beat gwen stefani gwen stefani quiz,TfidfVectorizer,growing_net,MLPClassifier,fake,1.667820930480957,10
82,Will Smith Just Brought 'The Fresh Prince Of Bel-Air' Back To 'The Tonight Show',Will Joseph_Smith Just Brought ' The brisk Prince Of Bel - Air ' Back To ' The Tonight designate ',joseph_smith bring brisk prince bel air tonight designate,gwen stefani superfan beat gwen stefani gwen stefani quiz,TfidfVectorizer,growing_net,MLPClassifier,fake,1.1462416648864746,11
83,There's Finally A Legitimate Alternative To Payday Lending,There 's Finally A Legitimate substitute To Payday Lending,finally legitimate substitute payday lending,idris elba star new hunchback notre dame netflix,TfidfVectorizer,growing_net,MLPClassifier,fake,0.1087186336517334,11
84,A Marvel Exec Tried To Stop The Most Jarring 'Infinity War' Death,axerophthol Marvel Exec essay To Stop The Most Jarring ' Infinity War ' destruction,axerophthol marvel exec essay stop jarring infinity war destruction,gwen stefani superfan beat gwen stefani gwen stefani quiz,TfidfVectorizer,growing_net,MLPClassifier,fake,0.3119502067565918,11
85,"An LDS Reader Takes A Look At Trump Accuser Jessica Drake, Concludes His Leaders Are “Latter-Day Sissies","An LDS Reader Takes A Look At Trump Accuser Jessica Sir_Francis_Drake , reason_out His Leaders Are “ Latter - Day Sissies",lds reader take look trump accuser jessica sir_francis_drake reason_out leader day sissy,gwen stefani superfan beat gwen stefani gwen stefani quiz,TfidfVectorizer,growing_net,MLPClassifier,fake,0.15872740745544434,11
86,"Airstrike in Yemen Kills 17 Civilians, Witnesses Say - The New York Times","Airstrike in Yemen Kills XVII serviceman , informant Say - The New House_of_York sentence",airstrike yemen kill xvii serviceman informant new house_of_york sentence,idris elba star new hunchback notre dame netflix,TfidfVectorizer,growing_net,MLPClassifier,fake,0.818328857421875,11
87,Fox News Host Neil Cavuto Tells Trump He Stinks In Fiery Takedown,play_a_trick_on News parasite Neil Cavuto severalize Trump He malodor In Fiery put-down,play_a_trick_on news parasite neil cavuto severalize trump malodor fiery,gwen stefani superfan beat gwen stefani gwen stefani quiz,TfidfVectorizer,growing_net,MLPClassifier,fake,0.765265941619873,11
88,I.O.C. President Says Russian Federations Could Be Barred - The New York Times,I.O.C. President Says Russian Federations Could follow Barred - The novel House_of_York sentence,i.o.c president say russian federation follow bar novel house_of_york sentence,idris elba star new hunchback notre dame netflix,TfidfVectorizer,growing_net,MLPClassifier,fake,0.3792402744293213,11
