,target instance,closest_counterfactual,closest_true_counterfactual,farthest_true_counterfactual,closest_distance,farthest_distance,distance_cf_target,distance_metric,text_method,time
35,William Friedkin's Faith In Exorcisms Is Unwavering. As For Diversity In Hollywood? It 'Snags' Him.,duumvirate friedkin faith exorcism unwavering sneery fitchet hollywood sound snag,budget deal increase wildfire disaster funding $ 2 billion annually,daniel j. berrigan defiant priest preach pacifism die 94 new york time,0.09371749190027447,0.5238724716030462,0.826282382908634,spacy,concon,1.3154749870300293
36,"Regardless of ‘Brexit’ Vote, Experts Say, E.U. Must Rethink Status Quo - The New York Times",regardless pixie bob peduncular golden green invirtio zinge cherisher swindle cyber terrorism e.u north channel pixie bob status tecoma tenantable cherisher meccan pterela lampshade,supreme court help company away sexual harassment,north korea demolish tunnel nuclear test site report,0.0,0.08522727272727273,0.25757575757575757,l0,concon,0.08546757698059082
37,"Regardless of ‘Brexit’ Vote, Experts Say, E.U. Must Rethink Status Quo - The New York Times",regardless pixie bob peduncular golden green invirtio zinge cherisher swindle cyber terrorism e.u north channel pixie bob status tecoma tenantable cherisher meccan pterela lampshade,supreme court help company away sexual harassment,bill maher shred baghdad bob sarah huckabee sander bulls**t,0.0,0.07108792922936685,0.06372233323622309,pairwise,concon,0.19655060768127441
38,"Regardless of ‘Brexit’ Vote, Experts Say, E.U. Must Rethink Status Quo - The New York Times",regardless pixie bob peduncular golden green invirtio zinge cherisher swindle cyber terrorism e.u north channel pixie bob status tecoma tenantable cherisher meccan pterela lampshade,supreme court help company away sexual harassment,bill maher shred baghdad bob sarah huckabee sander bulls**t,0.0,0.11359236684941296,0.2073903389460851,cosine,concon,0.010097742080688477
39,"Regardless of ‘Brexit’ Vote, Experts Say, E.U. Must Rethink Status Quo - The New York Times",regardless pixie bob peduncular golden green invirtio zinge cherisher swindle cyber terrorism e.u north channel pixie bob status tecoma tenantable cherisher meccan pterela lampshade,gwen stefani superfan beat gwen stefani gwen stefani quiz,fox friend host mock ny times isis coverage unaware beat fox story,0.33784055657997614,0.6926494972988175,0.6044484822397389,spacy,concon,1.6716465950012207
40,NY State Police Building MS-13 Unit,cohere state police pabulum ms-13 cower,bias trump blame sluggish economy obama lavish praise breitbart,red state utah surge obamacare new york time,0.0,0.13392857142857142,0.5714285714285714,l0,concon,0.03702735900878906
41,NY State Police Building MS-13 Unit,cohere state police pabulum ms-13 cower,bias trump blame sluggish economy obama lavish praise breitbart,2 state solution dead israel debate new york time,0.0,0.07244081925041986,0.40298220897396103,pairwise,concon,0.17807579040527344
42,NY State Police Building MS-13 Unit,cohere state police pabulum ms-13 cower,bias trump blame sluggish economy obama lavish praise breitbart,red state utah surge obamacare new york time,0.0,0.13363062095621217,0.5714285714285714,cosine,concon,0.0069544315338134766
43,NY State Police Building MS-13 Unit,cohere state police pabulum ms-13 cower,diamond silk,doj try repeatedly kill fbi clinton foundation investigation,0.02476782836060497,0.5096113889036062,0.4820501888946567,spacy,concon,1.2505912780761719
44,Jim Carrey Appears To Shred Jared Kushner In Biting New Portrait,neolithic seven point persist pentastichous shre jared tilework bite new whale,bias trump blame sluggish economy obama lavish praise breitbart,wear makeup wear makeup new york time,0.0,0.14545454545454545,0.303030303030303,l0,concon,0.05320429801940918
45,Jim Carrey Appears To Shred Jared Kushner In Biting New Portrait,neolithic seven point persist pentastichous shre jared tilework bite new whale,bias trump blame sluggish economy obama lavish praise breitbart,new verb mexico trumpear punch new york time,0.0,0.11026666772684376,0.179522658299189,pairwise,concon,0.1781330108642578
46,Jim Carrey Appears To Shred Jared Kushner In Biting New Portrait,neolithic seven point persist pentastichous shre jared tilework bite new whale,bias trump blame sluggish economy obama lavish praise breitbart,new verb mexico trumpear punch new york time,0.0,0.19069251784911848,0.30151134457776363,cosine,concon,0.0076961517333984375
47,Jim Carrey Appears To Shred Jared Kushner In Biting New Portrait,neolithic seven point persist pentastichous shre jared tilework bite new whale,wikileak obama saudi agent,chinese nuclear site hide mountain reborn tourist draw new york time,0.28594935437733493,0.6617426404334807,0.6424841485161095,spacy,concon,1.349747657775879
48,Officer Puts Man In Chokehold Outside A North Carolina Waffle House,talebearer put man chokehold outside semipellucid north carolina waffle house,supreme court help company away sexual harassment,waffle house shoot victim mom accept daughter diploma,0.0,0.225,0.8444444444444444,l0,concon,0.0504302978515625
49,Officer Puts Man In Chokehold Outside A North Carolina Waffle House,talebearer put man chokehold outside semipellucid north carolina waffle house,supreme court help company away sexual harassment,waffle house shoot victim mom accept daughter diploma,0.0,0.1350734836708713,0.7060777744337088,pairwise,concon,0.18580365180969238
50,Officer Puts Man In Chokehold Outside A North Carolina Waffle House,talebearer put man chokehold outside semipellucid north carolina waffle house,supreme court help company away sexual harassment,waffle house shoot victim mom accept daughter diploma,0.0,0.22360679774997896,0.8432740427115678,cosine,concon,0.007670879364013672
51,Officer Puts Man In Chokehold Outside A North Carolina Waffle House,talebearer put man chokehold outside semipellucid north carolina waffle house,gwen stefani superfan beat gwen stefani gwen stefani quiz,dorian harris steal beer corner store clerk shoot dead police,0.2615769531966921,0.7518827336570113,0.9782077108813224,spacy,concon,1.4021327495574951
52,Dozens Killed In Reported Chemical Attack On Syrian Rebel Enclave,dozen kill report chemical giggle syrian asbestoid enclave,bias trump blame sluggish economy obama lavish praise breitbart,ban eu dangerous chemical americans,0.0,0.1625,0.75,l0,concon,0.04431438446044922
53,Dozens Killed In Reported Chemical Attack On Syrian Rebel Enclave,dozen kill report chemical giggle syrian asbestoid enclave,bias trump blame sluggish economy obama lavish praise breitbart,ban eu dangerous chemical americans,0.0,0.08704446792504217,0.6029748160380571,pairwise,concon,0.17790889739990234
54,Dozens Killed In Reported Chemical Attack On Syrian Rebel Enclave,dozen kill report chemical giggle syrian asbestoid enclave,bias trump blame sluggish economy obama lavish praise breitbart,ban eu dangerous chemical americans,0.0,0.15811388300841897,0.7499999999999999,cosine,concon,0.007576942443847656
55,Dozens Killed In Reported Chemical Attack On Syrian Rebel Enclave,dozen kill report chemical giggle syrian asbestoid enclave,idris elba star new hunchback notre dame netflix,airstrike yemen kill 17 civilian witness new york time,0.1996079454356345,0.7377507639901991,0.921553232878118,spacy,concon,1.310088872909546
56,France’s Obsession With Decline Is a Booming Industry - The New York Times,rhymists mormonize tun dish disobey nod nanke horse tamer industry grit new september fischer,supreme court help company away sexual harassment,maryland governor candidate breastfeed new campaign ad,0.0,0.10714285714285714,0.19642857142857142,l0,concon,0.06116962432861328
57,France’s Obsession With Decline Is a Booming Industry - The New York Times,rhymists mormonize tun dish disobey nod nanke horse tamer industry grit new september fischer,supreme court help company away sexual harassment,maryland governor candidate breastfeed new campaign ad,0.0,0.05400418246765694,0.10599213135093251,pairwise,concon,0.18983244895935059
58,France’s Obsession With Decline Is a Booming Industry - The New York Times,rhymists mormonize tun dish disobey nod nanke horse tamer industry grit new september fischer,supreme court help company away sexual harassment,maryland governor candidate breastfeed new campaign ad,0.0,0.10101525445522107,0.1889822365046136,cosine,concon,0.008234262466430664
59,France’s Obsession With Decline Is a Booming Industry - The New York Times,rhymists mormonize tun dish disobey nod nanke horse tamer industry grit new september fischer,gwen stefani superfan beat gwen stefani gwen stefani quiz,smith bring fresh prince bel air tonight,0.28239966151063595,0.6571475581063441,0.6093266900927589,spacy,concon,1.4577114582061768
60,Jake Tapper Hits Back At Trump: He's Nastier To Me And Don Lemon Than He Is To Putin,detribalization unpreviewed glosa claustrophobic trump downstate voilà connive hammertoe connive scree touchest breach stime reexamination putin,u.s embassy jerusalem open door protest rage nearby,trump control mossad,0.0,0.19999999999999998,0.19166666666666665,l0,concon,0.06475567817687988
61,Jake Tapper Hits Back At Trump: He's Nastier To Me And Don Lemon Than He Is To Putin,detribalization unpreviewed glosa claustrophobic trump downstate voilà connive hammertoe connive scree touchest breach stime reexamination putin,u.s embassy jerusalem open door protest rage nearby,trump control mossad,0.0,0.07642786054574813,0.09269789668627058,pairwise,concon,0.18422746658325195
62,Jake Tapper Hits Back At Trump: He's Nastier To Me And Don Lemon Than He Is To Putin,detribalization unpreviewed glosa claustrophobic trump downstate voilà connive hammertoe connive scree touchest breach stime reexamination putin,u.s embassy jerusalem open door protest rage nearby,trump control mossad,0.0,0.13608276348795434,0.16666666666666666,cosine,concon,0.009309530258178711
63,Jake Tapper Hits Back At Trump: He's Nastier To Me And Don Lemon Than He Is To Putin,detribalization unpreviewed glosa claustrophobic trump downstate voilà connive hammertoe connive scree touchest breach stime reexamination putin,chart day mind big rigs—-class 8 truck sale 46 peak,hack hysteria aim distract voter putin,-0.14353443195082605,0.4706066506197924,0.3855453532462031,spacy,concon,1.4205427169799805
64,Vandalized Arizona Mosque Flooded With Support From Interfaith Allies,vandalize arizona mosque law order puncture interfaith ally,bias trump blame sluggish economy obama lavish praise breitbart,felony voting law confusing activist ditch altogether,0.0,0.13392857142857142,0.6696428571428572,l0,concon,0.04452061653137207
65,Vandalized Arizona Mosque Flooded With Support From Interfaith Allies,vandalize arizona mosque law order puncture interfaith ally,bias trump blame sluggish economy obama lavish praise breitbart,felony voting law confusing activist ditch altogether,0.0,0.07244081925041986,0.5056055588739691,pairwise,concon,0.17931365966796875
66,Vandalized Arizona Mosque Flooded With Support From Interfaith Allies,vandalize arizona mosque law order puncture interfaith ally,bias trump blame sluggish economy obama lavish praise breitbart,felony voting law confusing activist ditch altogether,0.0,0.13363062095621217,0.6681531047810609,cosine,concon,0.007395267486572266
67,Vandalized Arizona Mosque Flooded With Support From Interfaith Allies,vandalize arizona mosque law order puncture interfaith ally,diamond silk,muslim college chaplain extend hand religious divide new york time,0.18168573222297524,0.7095072125513808,0.8849753076859135,spacy,concon,1.3050742149353027
68,"Spoof Craigslist Ad Seeks Lawyer For Donald Trump, And It's Hilarious",waxing vitriol shortness seek forewaste excluse donald trump calvinball univalve postpresidency,u.s embassy jerusalem open door protest rage nearby,11 depressing economic reality donald trump inherit,0.0,0.23376623376623376,0.32386363636363635,l0,concon,0.05211234092712402
69,"Spoof Craigslist Ad Seeks Lawyer For Donald Trump, And It's Hilarious",waxing vitriol shortness seek forewaste excluse donald trump calvinball univalve postpresidency,u.s embassy jerusalem open door protest rage nearby,11 depressing economic reality donald trump inherit,0.0,0.13049436152984825,0.19280132317038096,pairwise,concon,0.1794111728668213
70,"Spoof Craigslist Ad Seeks Lawyer For Donald Trump, And It's Hilarious",waxing vitriol shortness seek forewaste excluse donald trump calvinball univalve postpresidency,u.s embassy jerusalem open door protest rage nearby,11 depressing economic reality donald trump inherit,0.0,0.2279211529192759,0.31980107453341566,cosine,concon,0.007870912551879883
71,"Spoof Craigslist Ad Seeks Lawyer For Donald Trump, And It's Hilarious",waxing vitriol shortness seek forewaste excluse donald trump calvinball univalve postpresidency,diamond silk,corey lewandowski continue pay donald trump campaign new york time,0.2143859775896591,0.6234189240308174,0.6109113739013975,spacy,concon,1.330925464630127
72,Oregon Gov.: Ryan Zinke Conceded There’s No Money In Drilling Off Our Coast,oregon gov feldman umbra player armourbearer provision nonred tortie perchant mascaret,bias trump blame sluggish economy obama lavish praise breitbart,australian drug maker low profile powerful backer washington new york time,0.0,0.0,0.2159090909090909,l0,concon,0.053633689880371094
73,Oregon Gov.: Ryan Zinke Conceded There’s No Money In Drilling Off Our Coast,oregon gov feldman umbra player armourbearer provision nonred tortie perchant mascaret,bias trump blame sluggish economy obama lavish praise breitbart,australian drug maker low profile powerful backer washington new york time,0.0,0.0,0.12083223046959846,pairwise,concon,0.1852130889892578
74,Oregon Gov.: Ryan Zinke Conceded There’s No Money In Drilling Off Our Coast,oregon gov feldman umbra player armourbearer provision nonred tortie perchant mascaret,bias trump blame sluggish economy obama lavish praise breitbart,australian drug maker low profile powerful backer washington new york time,0.0,0.0,0.21320071635561041,cosine,concon,0.00855255126953125
75,Oregon Gov.: Ryan Zinke Conceded There’s No Money In Drilling Off Our Coast,oregon gov feldman umbra player armourbearer provision nonred tortie perchant mascaret,7 food naturally cleanse liver,mtv ira madison iii call jeff session granddaughter prop steal toy r breitbart,0.16266182312848526,0.5529312804569486,0.5795952652162181,spacy,concon,1.4025392532348633
76,Michigan Allots $87 Million to Replace Flint’s Tainted Water Pipes - The New York Times,michigan allot monotremata 87 million utilitarianisms cornice taint cyder enravishe titillate thunner neoterism collaborative,supreme court help company away sexual harassment,good excuse racist impact michigan medicaid proposal,0.0,0.10714285714285714,0.3869047619047619,l0,concon,0.05902409553527832
77,Michigan Allots $87 Million to Replace Flint’s Tainted Water Pipes - The New York Times,michigan allot monotremata 87 million utilitarianisms cornice taint cyder enravishe titillate thunner neoterism collaborative,supreme court help company away sexual harassment,good excuse racist impact michigan medicaid proposal,0.0,0.05400418246765694,0.2414448786322723,pairwise,concon,0.19078707695007324
78,Michigan Allots $87 Million to Replace Flint’s Tainted Water Pipes - The New York Times,michigan allot monotremata 87 million utilitarianisms cornice taint cyder enravishe titillate thunner neoterism collaborative,supreme court help company away sexual harassment,good excuse racist impact michigan medicaid proposal,0.0,0.10101525445522107,0.3857583749052298,cosine,concon,0.008600234985351562
79,Michigan Allots $87 Million to Replace Flint’s Tainted Water Pipes - The New York Times,michigan allot monotremata 87 million utilitarianisms cornice taint cyder enravishe titillate thunner neoterism collaborative,gwen stefani superfan beat gwen stefani gwen stefani quiz,good excuse racist impact michigan medicaid proposal,0.15508706614040932,0.5911988702259562,0.6756911709061518,spacy,concon,1.4594645500183105
80,Eleven Madison Park Plans a Makeover and a Summer Pop-Up - The New York Times,madison amygdalae plan congenitally lightplane bunchiness summer ratchet drill swoosh digon plotzing chuva meneer,supreme court help company away sexual harassment,gop food stamp plan shift fund benefit training,0.0,0.09821428571428571,0.2738095238095238,l0,concon,0.06226348876953125
81,Eleven Madison Park Plans a Makeover and a Summer Pop-Up - The New York Times,madison amygdalae plan congenitally lightplane bunchiness summer ratchet drill swoosh digon plotzing chuva meneer,supreme court help company away sexual harassment,gop food stamp plan shift fund benefit training,0.0,0.05027837469914856,0.15654119637210873,pairwise,concon,0.19489169120788574
82,Eleven Madison Park Plans a Makeover and a Summer Pop-Up - The New York Times,madison amygdalae plan congenitally lightplane bunchiness summer ratchet drill swoosh digon plotzing chuva meneer,supreme court help company away sexual harassment,gop food stamp plan shift fund benefit training,0.0,0.0944911182523068,0.2672612419124244,cosine,concon,0.008780956268310547
83,Eleven Madison Park Plans a Makeover and a Summer Pop-Up - The New York Times,madison amygdalae plan congenitally lightplane bunchiness summer ratchet drill swoosh digon plotzing chuva meneer,15 unique gift mom mother day,seth meyers taunt donald trump ridiculously high staffer turnover,0.08445956091664676,0.46451646255962065,0.32272319643245284,spacy,concon,1.5027360916137695
84,WikiLeaks Reveals CIA ’Archimedes’ Tool Reportedly Used to Infect Local Networks - Breitbart,wikileak reveal cia archimedes tool reportedly infect local semirural amygdala,supreme court help company away sexual harassment,reporter reveal trump gin good sex page story,0.0,0.225,0.8,l0,concon,0.0520176887512207
85,WikiLeaks Reveals CIA ’Archimedes’ Tool Reportedly Used to Infect Local Networks - Breitbart,wikileak reveal cia archimedes tool reportedly infect local semirural amygdala,supreme court help company away sexual harassment,school get complaint teacher huffpost reveal racial bias,0.0,0.06437099366532754,0.6694188517266484,pairwise,concon,0.18927383422851562
86,WikiLeaks Reveals CIA ’Archimedes’ Tool Reportedly Used to Infect Local Networks - Breitbart,wikileak reveal cia archimedes tool reportedly infect local semirural amygdala,supreme court help company away sexual harassment,sting reveal weird way meet current collaborator shaggy,0.0,0.11180339887498948,0.7999999999999998,cosine,concon,0.00799250602722168
87,WikiLeaks Reveals CIA ’Archimedes’ Tool Reportedly Used to Infect Local Networks - Breitbart,wikileak reveal cia archimedes tool reportedly infect local semirural amygdala,gwen stefani superfan beat gwen stefani gwen stefani quiz,iranian lawmaker mock trump mental capacity burn u.s flag u.s pull nuke deal,0.14752655147341606,0.5346809575039704,0.9077894389742591,spacy,concon,1.35408616065979
88,House Democrats Offer Internships For Students Affected By Gun Violence,urubitinga democrats inhumanity internship seven transcript disannul acheve violence,bias trump blame sluggish economy obama lavish praise breitbart,democratic leader ready job guarantee,0.0,0.15555555555555556,0.35416666666666663,l0,concon,0.047452688217163086
89,House Democrats Offer Internships For Students Affected By Gun Violence,urubitinga democrats inhumanity internship seven transcript disannul acheve violence,bias trump blame sluggish economy obama lavish praise breitbart,freedom rider dump democrats good,0.0,0.08176804146599938,0.2169338170113969,pairwise,concon,0.1796877384185791
90,House Democrats Offer Internships For Students Affected By Gun Violence,urubitinga democrats inhumanity internship seven transcript disannul acheve violence,bias trump blame sluggish economy obama lavish praise breitbart,freedom rider dump democrats good,0.0,0.14907119849998599,0.35355339059327373,cosine,concon,0.007540225982666016
91,House Democrats Offer Internships For Students Affected By Gun Violence,urubitinga democrats inhumanity internship seven transcript disannul acheve violence,diamond silk,civil war gop trump lead long experiment populism new republican party,0.06390371298103506,0.687182798742737,0.7474891345640567,spacy,concon,1.3170886039733887
92,Can anyone help with the meaning behind a mystery playing card?,inartificially help meaning mystery playing card clingiest,bias trump blame sluggish economy obama lavish praise breitbart,australian drug maker low profile powerful backer washington new york time,0.0,0.0,0.8571428571428572,l0,concon,0.043926239013671875
93,Can anyone help with the meaning behind a mystery playing card?,inartificially help meaning mystery playing card clingiest,bias trump blame sluggish economy obama lavish praise breitbart,australian drug maker low profile powerful backer washington new york time,0.0,0.0,0.7474073540060464,pairwise,concon,0.17754459381103516
94,Can anyone help with the meaning behind a mystery playing card?,inartificially help meaning mystery playing card clingiest,bias trump blame sluggish economy obama lavish praise breitbart,australian drug maker low profile powerful backer washington new york time,0.0,0.0,0.8451542547285165,cosine,concon,0.0077702999114990234
