,target instance,closest_counterfactual,closest_true_counterfactual,farthest_true_counterfactual,closest_distance,farthest_distance,distance_cf_target,distance_metric,text_method,time
36,Dozens Killed In Reported Chemical Attack On Syrian Rebel Enclave,dozen kill report chemical attack syrian greyback enclave,bias trump blame sluggish economy obama lavish praise breitbart,trump expel 60 russians close russian consulate seattle uk chemical attack,0.0,0.225,0.875,l0,wordnet,0.0529942512512207
37,Dozens Killed In Reported Chemical Attack On Syrian Rebel Enclave,dozen kill report chemical attack syrian greyback enclave,bias trump blame sluggish economy obama lavish praise breitbart,trump expel 60 russians close russian consulate seattle uk chemical attack,0.0,0.12083223046959846,0.7799154245579976,pairwise,wordnet,0.2653195858001709
38,Dozens Killed In Reported Chemical Attack On Syrian Rebel Enclave,dozen kill report chemical attack syrian greyback enclave,bias trump blame sluggish economy obama lavish praise breitbart,trump expel 60 russians close russian consulate seattle uk chemical attack,0.0,0.21320071635561041,0.8749999999999998,cosine,wordnet,0.011600732803344727
39,Dozens Killed In Reported Chemical Attack On Syrian Rebel Enclave,dozen kill report chemical attack syrian greyback enclave,idris elba star new hunchback notre dame netflix,airstrike yemen kill 17 civilian witness new york time,0.14981928287252771,0.771765722199431,0.9780013515225352,spacy,wordnet,2.4399573802948
40,France’s Obsession With Decline Is a Booming Industry - The New York Times,french_republic fixation go_down live boom industry old house_of_york time,supreme court help company away sexual harassment,people street apologize old teacher jimmy kimmel live,0.0,0.2361111111111111,0.35416666666666663,l0,wordnet,0.05991363525390625
41,France’s Obsession With Decline Is a Booming Industry - The New York Times,french_republic fixation go_down live boom industry old house_of_york time,supreme court help company away sexual harassment,people street apologize old teacher jimmy kimmel live,0.0,0.1350734836708713,0.2169338170113969,pairwise,wordnet,0.2824885845184326
42,France’s Obsession With Decline Is a Booming Industry - The New York Times,french_republic fixation go_down live boom industry old house_of_york time,supreme court help company away sexual harassment,people street apologize old teacher jimmy kimmel live,0.0,0.2357022603955158,0.35355339059327373,cosine,wordnet,0.012761116027832031
43,France’s Obsession With Decline Is a Booming Industry - The New York Times,french_republic fixation go_down live boom industry old house_of_york time,gwen stefani superfan beat gwen stefani gwen stefani quiz,rest world show march life,0.13230020954812416,0.7356763599593165,0.8226253593941503,spacy,wordnet,2.6282925605773926
44,Jake Tapper Hits Back At Trump: He's Nastier To Me And Don Lemon Than He Is To Putin,jake tapper gain punt trump_card helium nice pine_tree_state assume lemon_tree atomic_number_2 make_up vladimir_vladimirovich_putin,bias trump blame sluggish economy obama lavish praise breitbart,australian drug maker low profile powerful backer washington new york time,0.0,0.0,0.20192307692307693,l0,wordnet,0.07006192207336426
45,Jake Tapper Hits Back At Trump: He's Nastier To Me And Don Lemon Than He Is To Putin,jake tapper gain punt trump_card helium nice pine_tree_state assume lemon_tree atomic_number_2 make_up vladimir_vladimirovich_putin,bias trump blame sluggish economy obama lavish praise breitbart,australian drug maker low profile powerful backer washington new york time,0.0,0.0,0.11031569691241044,pairwise,wordnet,0.2721090316772461
46,Jake Tapper Hits Back At Trump: He's Nastier To Me And Don Lemon Than He Is To Putin,jake tapper gain punt trump_card helium nice pine_tree_state assume lemon_tree atomic_number_2 make_up vladimir_vladimirovich_putin,bias trump blame sluggish economy obama lavish praise breitbart,australian drug maker low profile powerful backer washington new york time,0.0,0.0,0.19611613513818402,cosine,wordnet,0.01412200927734375
47,Jake Tapper Hits Back At Trump: He's Nastier To Me And Don Lemon Than He Is To Putin,jake tapper gain punt trump_card helium nice pine_tree_state assume lemon_tree atomic_number_2 make_up vladimir_vladimirovich_putin,representative government thugocracy,freedom rider dump democrats good,0.21878632186994942,0.5930815077126872,0.6424354513076425,spacy,wordnet,2.6127891540527344
48,Vandalized Arizona Mosque Flooded With Support From Interfaith Allies,vandalize genus_arizona mosque flood support interfaith ally,bias trump blame sluggish economy obama lavish praise breitbart,australian drug maker low profile powerful backer washington new york time,0.0,0.0,0.8571428571428571,l0,wordnet,0.04999494552612305
49,Vandalized Arizona Mosque Flooded With Support From Interfaith Allies,vandalize genus_arizona mosque flood support interfaith ally,bias trump blame sluggish economy obama lavish praise breitbart,australian drug maker low profile powerful backer washington new york time,0.0,0.0,0.7523197619890014,pairwise,wordnet,0.26616859436035156
50,Vandalized Arizona Mosque Flooded With Support From Interfaith Allies,vandalize genus_arizona mosque flood support interfaith ally,bias trump blame sluggish economy obama lavish praise breitbart,australian drug maker low profile powerful backer washington new york time,0.0,0.0,0.857142857142857,cosine,wordnet,0.011652946472167969
51,Vandalized Arizona Mosque Flooded With Support From Interfaith Allies,vandalize genus_arizona mosque flood support interfaith ally,diamond silk,muslim college chaplain extend hand religious divide new york time,0.07845362147009409,0.6255729884567475,0.963963553035606,spacy,wordnet,2.436769485473633
52,Michigan Allots $87 Million to Replace Flint’s Tainted Water Pipes - The New York Times,michigan allot $ lxxxvii 1000000 exchange flint_river defile body_of_water pipe old house_of_york prison_term,supreme court help company away sexual harassment,good excuse racist impact michigan medicaid proposal,0.0,0.11309523809523808,0.25,l0,wordnet,0.06952023506164551
53,Michigan Allots $87 Million to Replace Flint’s Tainted Water Pipes - The New York Times,michigan allot $ lxxxvii 1000000 exchange flint_river defile body_of_water pipe old house_of_york prison_term,supreme court help company away sexual harassment,good excuse racist impact michigan medicaid proposal,0.0,0.05850970413367294,0.14438355527738672,pairwise,wordnet,0.282742977142334
54,Michigan Allots $87 Million to Replace Flint’s Tainted Water Pipes - The New York Times,michigan allot $ lxxxvii 1000000 exchange flint_river defile body_of_water pipe old house_of_york prison_term,supreme court help company away sexual harassment,good excuse racist impact michigan medicaid proposal,0.0,0.1091089451179962,0.25000000000000006,cosine,wordnet,0.013694524765014648
55,Michigan Allots $87 Million to Replace Flint’s Tainted Water Pipes - The New York Times,michigan allot $ lxxxvii 1000000 exchange flint_river defile body_of_water pipe old house_of_york prison_term,gwen stefani superfan beat gwen stefani gwen stefani quiz,"watch blue ivy bid $ 19,000 art like big deal",0.13404037262399396,0.6361457213350371,0.8049291496991045,spacy,wordnet,2.789073944091797
56,Eleven Madison Park Plans a Makeover and a Summer Pop-Up - The New York Times,xi james_madison parkland plan makeover deoxyadenosine_monophosphate summer pop_up upward worn house_of_york metre,supreme court help company away sexual harassment,gop food stamp plan shift fund benefit training,0.0,0.10416666666666666,0.29166666666666663,l0,wordnet,0.06736469268798828
57,Eleven Madison Park Plans a Makeover and a Summer Pop-Up - The New York Times,xi james_madison parkland plan makeover deoxyadenosine_monophosphate summer pop_up upward worn house_of_york metre,supreme court help company away sexual harassment,gop food stamp plan shift fund benefit training,0.0,0.05447305548474796,0.1707761131901165,pairwise,wordnet,0.28615903854370117
58,Eleven Madison Park Plans a Makeover and a Summer Pop-Up - The New York Times,xi james_madison parkland plan makeover deoxyadenosine_monophosphate summer pop_up upward worn house_of_york metre,supreme court help company away sexual harassment,gop food stamp plan shift fund benefit training,0.0,0.10206207261596574,0.28867513459481287,cosine,wordnet,0.013920068740844727
59,Eleven Madison Park Plans a Makeover and a Summer Pop-Up - The New York Times,xi james_madison parkland plan makeover deoxyadenosine_monophosphate summer pop_up upward worn house_of_york metre,gwen stefani superfan beat gwen stefani gwen stefani quiz,"watch blue ivy bid $ 19,000 art like big deal",0.1312197323709082,0.5714563066364554,0.6871902034043004,spacy,wordnet,2.673006534576416
60,House Democrats Offer Internships For Students Affected By Gun Violence,business_firm democrats offer internship student gunman violence,bias trump blame sluggish economy obama lavish praise breitbart,democratic leader ready job guarantee,0.0,0.17142857142857143,0.6696428571428572,l0,wordnet,0.051116228103637695
61,House Democrats Offer Internships For Students Affected By Gun Violence,business_firm democrats offer internship student gunman violence,bias trump blame sluggish economy obama lavish praise breitbart,freedom rider dump democrats good,0.0,0.09349477497536716,0.5056055588739692,pairwise,wordnet,0.26525354385375977
62,House Democrats Offer Internships For Students Affected By Gun Violence,business_firm democrats offer internship student gunman violence,bias trump blame sluggish economy obama lavish praise breitbart,freedom rider dump democrats good,0.0,0.16903085094570328,0.6681531047810609,cosine,wordnet,0.011442422866821289
63,House Democrats Offer Internships For Students Affected By Gun Violence,business_firm democrats offer internship student gunman violence,diamond silk,6 fire howard university misconduct involve need base tuition fund,0.09314547865021947,0.7202583405492089,0.9038054884282108,spacy,wordnet,2.4230031967163086
64,Can anyone help with the meaning behind a mystery playing card?,bum help meaning whodunit playing card,bias trump blame sluggish economy obama lavish praise breitbart,australian drug maker low profile powerful backer washington new york time,0.0,0.0,0.7333333333333334,l0,wordnet,0.050031423568725586
65,Can anyone help with the meaning behind a mystery playing card?,bum help meaning whodunit playing card,bias trump blame sluggish economy obama lavish praise breitbart,australian drug maker low profile powerful backer washington new york time,0.0,0.0,0.5803329846765685,pairwise,wordnet,0.26906275749206543
66,Can anyone help with the meaning behind a mystery playing card?,bum help meaning whodunit playing card,bias trump blame sluggish economy obama lavish praise breitbart,australian drug maker low profile powerful backer washington new york time,0.0,0.0,0.7302967433402214,cosine,wordnet,0.012093544006347656
67,Can anyone help with the meaning behind a mystery playing card?,bum help meaning whodunit playing card,wikileak obama saudi agent,review good fight lawyer claw way normal new york time,0.21326925790174991,0.6822629428757017,0.9251003162617009,spacy,wordnet,2.428401470184326
68,Exclusive - Rand Paul on Omnibus Spending Bill: ’President Hillary Clinton Would Have Been Proud of This Bill’ - Breitbart,single rand paul omnibus spending bill chairperson hillary president_clinton proud bill breitbart,supreme court help company away sexual harassment,rand paul say oppose trump nominee cia secretary state,0.0,0.20202020202020202,0.7272727272727273,l0,wordnet,0.06983160972595215
69,Exclusive - Rand Paul on Omnibus Spending Bill: ’President Hillary Clinton Would Have Been Proud of This Bill’ - Breitbart,single rand paul omnibus spending bill chairperson hillary president_clinton proud bill breitbart,supreme court help company away sexual harassment,rand paul say oppose trump nominee cia secretary state,0.0,0.11914719328677728,0.5415443207343177,pairwise,wordnet,0.2863469123840332
70,Exclusive - Rand Paul on Omnibus Spending Bill: ’President Hillary Clinton Would Have Been Proud of This Bill’ - Breitbart,single rand paul omnibus spending bill chairperson hillary president_clinton proud bill breitbart,supreme court help company away sexual harassment,bill gate say trump know difference hpv hiv,0.0,0.1889822365046136,0.7857142857142857,cosine,wordnet,0.014675378799438477
71,Exclusive - Rand Paul on Omnibus Spending Bill: ’President Hillary Clinton Would Have Been Proud of This Bill’ - Breitbart,single rand paul omnibus spending bill chairperson hillary president_clinton proud bill breitbart,gwen stefani superfan beat gwen stefani gwen stefani quiz,rand paul say oppose trump nominee cia secretary state,0.31099222895623885,0.7784207757587616,0.9587441838484039,spacy,wordnet,2.724583148956299
72,"Pelosi: ’I Pray for Donald Trump, That His Presidency Will Be Successful and That His Family Will Be Safe’",pelosi iodine pray donald trump presidency successful family safe,u.s embassy jerusalem open door protest rage nearby,11 depressing economic reality donald trump inherit,0.0,0.25396825396825395,0.9444444444444444,l0,wordnet,0.059325218200683594
73,"Pelosi: ’I Pray for Donald Trump, That His Presidency Will Be Successful and That His Family Will Be Safe’",pelosi iodine pray donald trump presidency successful family safe,u.s embassy jerusalem open door protest rage nearby,11 depressing economic reality donald trump inherit,0.0,0.14587439082056453,0.8955324150715727,pairwise,wordnet,0.26891493797302246
74,"Pelosi: ’I Pray for Donald Trump, That His Presidency Will Be Successful and That His Family Will Be Safe’",pelosi iodine pray donald trump presidency successful family safe,u.s embassy jerusalem open door protest rage nearby,11 depressing economic reality donald trump inherit,0.0,0.2519763153394848,0.9428090415820632,cosine,wordnet,0.01405954360961914
75,"Pelosi: ’I Pray for Donald Trump, That His Presidency Will Be Successful and That His Family Will Be Safe’",pelosi iodine pray donald trump presidency successful family safe,diamond silk,civil war gop trump lead long experiment populism new republican party,0.21548811141983834,0.7290043166367953,0.9655240755868307,spacy,wordnet,2.460638999938965
76,Washington’s meddling in foreign elections,washington meddling atomic_number_49 domestic election,supreme court help company away sexual harassment,cambridge analytica send foreigner work u.s election employee,0.0,0.15555555555555556,0.675,l0,wordnet,0.046698808670043945
77,Washington’s meddling in foreign elections,washington meddling atomic_number_49 domestic election,supreme court help company away sexual harassment,cambridge analytica send foreigner work u.s election employee,0.0,0.09349477497536716,0.5101490193104813,pairwise,wordnet,0.2852792739868164
78,Washington’s meddling in foreign elections,washington meddling atomic_number_49 domestic election,supreme court help company away sexual harassment,cambridge analytica send foreigner work u.s election employee,0.0,0.14907119849998599,0.6708203932499369,cosine,wordnet,0.011051177978515625
79,Washington’s meddling in foreign elections,washington meddling atomic_number_49 domestic election,gwen stefani superfan beat gwen stefani gwen stefani quiz,"democrats urge obama pardon 750,000 illegal immigrant trump take power",0.12498078884199552,0.7289446798678492,0.9411026346965667,spacy,wordnet,2.507004737854004
80,Caught On Tape: ISIS Destroys Iraqi Abrams With Anti-Tank Missile,catch tape directorate_for_inter services_intelligence destroy iraqi abrams anti armoured_combat_vehicle missile,supreme court help company away sexual harassment,anchorage vote anti transgender bathroom proposition,0.0,0.13333333333333333,0.7388888888888889,l0,wordnet,0.06229424476623535
81,Caught On Tape: ISIS Destroys Iraqi Abrams With Anti-Tank Missile,catch tape directorate_for_inter services_intelligence destroy iraqi abrams anti armoured_combat_vehicle missile,supreme court help company away sexual harassment,anchorage vote anti transgender bathroom proposition,0.0,0.06997254341808112,0.5883635900492961,pairwise,wordnet,0.2843935489654541
82,Caught On Tape: ISIS Destroys Iraqi Abrams With Anti-Tank Missile,catch tape directorate_for_inter services_intelligence destroy iraqi abrams anti armoured_combat_vehicle missile,supreme court help company away sexual harassment,anchorage vote anti transgender bathroom proposition,0.0,0.12909944487358058,0.7378647873726218,cosine,wordnet,0.012865304946899414
83,Caught On Tape: ISIS Destroys Iraqi Abrams With Anti-Tank Missile,catch tape directorate_for_inter services_intelligence destroy iraqi abrams anti armoured_combat_vehicle missile,gwen stefani superfan beat gwen stefani gwen stefani quiz,iranian lawmaker mock trump mental capacity burn u.s flag u.s pull nuke deal,0.19356253553395544,0.7110693151039966,0.9586410661637011,spacy,wordnet,2.604998826980591
84,Waffle House Shooting Victim's Mom Accepts Daughter's Diploma,waver sign fritter victim mummy go_for girl diploma,bias trump blame sluggish economy obama lavish praise breitbart,north carolina governor sign law limit successor power new york time,0.0,0.10795454545454546,0.25,l0,wordnet,0.053159475326538086
85,Waffle House Shooting Victim's Mom Accepts Daughter's Diploma,waver sign fritter victim mummy go_for girl diploma,bias trump blame sluggish economy obama lavish praise breitbart,north carolina governor sign law limit successor power new york time,0.0,0.0570065534192356,0.14438355527738672,pairwise,wordnet,0.2658956050872803
86,Waffle House Shooting Victim's Mom Accepts Daughter's Diploma,waver sign fritter victim mummy go_for girl diploma,bias trump blame sluggish economy obama lavish praise breitbart,north carolina governor sign law limit successor power new york time,0.0,0.10660035817780521,0.24999999999999994,cosine,wordnet,0.011805534362792969
87,Waffle House Shooting Victim's Mom Accepts Daughter's Diploma,waver sign fritter victim mummy go_for girl diploma,trump control mossad,way gift generosity child teenager new york time,0.27799525459392255,0.6452397202571585,0.7959553386765881,spacy,wordnet,2.4719812870025635
88,Cardi B To Be First Co-Host Of 'The Tonight Show' With Jimmy Fallon,cardi vitamin_b_complex low colorado server this_evening depict pry fallon,bias trump blame sluggish economy obama lavish praise breitbart,warby parker sense exclusion low price new york time,0.0,0.1111111111111111,0.25396825396825395,l0,wordnet,0.05806112289428711
89,Cardi B To Be First Co-Host Of 'The Tonight Show' With Jimmy Fallon,cardi vitamin_b_complex low colorado server this_evening depict pry fallon,bias trump blame sluggish economy obama lavish praise breitbart,warby parker sense exclusion low price new york time,0.0,0.05951439576030657,0.17856621555757476,pairwise,wordnet,0.2681884765625
90,Cardi B To Be First Co-Host Of 'The Tonight Show' With Jimmy Fallon,cardi vitamin_b_complex low colorado server this_evening depict pry fallon,bias trump blame sluggish economy obama lavish praise breitbart,warby parker sense exclusion low price new york time,0.0,0.1111111111111111,0.2519763153394848,cosine,wordnet,0.013284444808959961
91,Cardi B To Be First Co-Host Of 'The Tonight Show' With Jimmy Fallon,cardi vitamin_b_complex low colorado server this_evening depict pry fallon,spirit liberalism liberalism left,australian drug maker low profile powerful backer washington new york time,0.1872191024643056,0.6001941282243152,0.6807471867617975,spacy,wordnet,2.470975399017334
92,"'Fox & Friends' Host Mocks NY Times' ISIS Coverage, Unaware It Beat Fox To The Story",fox friend host mock new_york_state times isis coverage aware information_technology beat fox story,bias trump blame sluggish economy obama lavish praise breitbart,fateful flight prince protégée tell story new york time,0.0,0.19444444444444442,0.7840909090909092,l0,wordnet,0.06910252571105957
93,"'Fox & Friends' Host Mocks NY Times' ISIS Coverage, Unaware It Beat Fox To The Story",fox friend host mock new_york_state times isis coverage aware information_technology beat fox story,bias trump blame sluggish economy obama lavish praise breitbart,fateful flight prince protégée tell story new york time,0.0,0.045573612711752684,0.7096597996236947,pairwise,wordnet,0.2701132297515869
94,"'Fox & Friends' Host Mocks NY Times' ISIS Coverage, Unaware It Beat Fox To The Story",fox friend host mock new_york_state times isis coverage aware information_technology beat fox story,bias trump blame sluggish economy obama lavish praise breitbart,fateful flight prince protégée tell story new york time,0.0,0.08606629658238703,0.8280786712108251,cosine,wordnet,0.014034509658813477
95,"'Fox & Friends' Host Mocks NY Times' ISIS Coverage, Unaware It Beat Fox To The Story",fox friend host mock new_york_state times isis coverage aware information_technology beat fox story,jew shielder gavin mccuck rekt jew hate female shitlord,review good fight lawyer claw way normal new york time,0.3061115889053344,0.7473093437800016,0.9801604553446464,spacy,wordnet,2.583928108215332
