,target instance,closest_counterfactual,closest_true_counterfactual,farthest_true_counterfactual,closest_distance,farthest_distance,distance_cf_target,distance_metric,text_method,time
21,"from beginning to end , this overheated melodrama plays like a student film .",begin end teen age melodrama play like student film murdering piece,sit reel spoiler alert significantly charming listen year old taste exaggeration recount halloween trip haunted house,glorious spectacle like d w griffith early day silent film,0.0,0.12083223046959846,0.6052855104516397,pairwise,concon,0.1797339916229248
22,"from beginning to end , this overheated melodrama plays like a student film .",begin end teen age melodrama play like student film murdering piece,sit reel spoiler alert significantly charming listen year old taste exaggeration recount halloween trip haunted house,glorious spectacle like d w griffith early day silent film,0.0,0.19069251784911848,0.7462025072446364,cosine,concon,0.007331371307373047
23,"from beginning to end , this overheated melodrama plays like a student film .",begin end teen age melodrama play like student film murdering piece,execrable,touching sophisticated film like documentary way capture italian immigrant family brink major change,0.07765725990802935,0.8311125643076646,0.9080646628412491,spacy,concon,1.133091688156128
24,"by taking entertainment tonight subject matter and giving it humor and poignancy , auto focus becomes both gut-bustingly funny and crushingly depressing .",beating kneel tonight subject matter thought process humor platanista poignancy platanista auto focus gut bustingly funny crushingly depressing overtax,movie soft percolate magic deadpan suspense,thought focus character compliment kura miller think visual medium wrong,0.0,0.15555555555555556,0.7333333333333334,l0,concon,0.07736921310424805
25,"by taking entertainment tonight subject matter and giving it humor and poignancy , auto focus becomes both gut-bustingly funny and crushingly depressing .",beating kneel tonight subject matter thought process humor platanista poignancy platanista auto focus gut bustingly funny crushingly depressing overtax,movie soft percolate magic deadpan suspense,thought focus character compliment kura miller think visual medium wrong,0.0,0.07539055996998126,0.5882372058255462,pairwise,concon,0.19066548347473145
26,"by taking entertainment tonight subject matter and giving it humor and poignancy , auto focus becomes both gut-bustingly funny and crushingly depressing .",beating kneel tonight subject matter thought process humor platanista poignancy platanista auto focus gut bustingly funny crushingly depressing overtax,movie soft percolate magic deadpan suspense,thought focus character compliment kura miller think visual medium wrong,0.0,0.13801311186847084,0.6761234037828132,cosine,concon,0.009582996368408203
27,"by taking entertainment tonight subject matter and giving it humor and poignancy , auto focus becomes both gut-bustingly funny and crushingly depressing .",beating kneel tonight subject matter thought process humor platanista poignancy platanista auto focus gut bustingly funny crushingly depressing overtax,else-,bizarre curiosity memorable mainly way fritter away potentially interesting subject matter banal script unimpressive acting indifferent direction,0.0,0.8289366433819177,0.9530262550178288,spacy,concon,1.2812261581420898
28,like mike isn't interested in recycling old cliches . it wants to tweak them with a taste of tangy new humor .,long lining mike badmouth recycle old cliche interdict want tweak middle dutch magneto monopoly taste outearne tangy new boney,movie soft percolate magic deadpan suspense,jagger actor want,0.0,0.19298245614035087,0.6118421052631579,l0,concon,0.07786035537719727
29,like mike isn't interested in recycling old cliches . it wants to tweak them with a taste of tangy new humor .,long lining mike badmouth recycle old cliche interdict want tweak middle dutch magneto monopoly taste outearne tangy new boney,movie soft percolate magic deadpan suspense,50 year old benigni appear title character find long block wood come,0.0,0.0753931700544044,0.4344370238579542,pairwise,concon,0.1884136199951172
30,like mike isn't interested in recycling old cliches . it wants to tweak them with a taste of tangy new humor .,long lining mike badmouth recycle old cliche interdict want tweak middle dutch magneto monopoly taste outearne tangy new boney,movie soft percolate magic deadpan suspense,50 year old benigni appear title character find long block wood come,0.0,0.13245323570650439,0.5960395606792697,cosine,concon,0.009629011154174805
31,like mike isn't interested in recycling old cliches . it wants to tweak them with a taste of tangy new humor .,long lining mike badmouth recycle old cliche interdict want tweak middle dutch magneto monopoly taste outearne tangy new boney,else-,like sucker good old fashion romance shamelessly love eat martha offer perfect ingredient satisfy appetite,0.0,0.7692117406337111,0.8615709518579533,spacy,concon,1.4204607009887695
32,"it is a testament of quiet endurance , of common concern , of reconciled survival .",testament quiet cause common concern phonebooth reconcile survival,movie soft percolate magic deadpan suspense,work intricate elegance literary lyricism profound common sense,0.0,0.125,0.8035714285714286,l0,concon,0.048624515533447266
33,"it is a testament of quiet endurance , of common concern , of reconciled survival .",testament quiet cause common concern phonebooth reconcile survival,movie soft percolate magic deadpan suspense,work intricate elegance literary lyricism profound common sense,0.0,0.06744304769296745,0.6735205045780811,pairwise,concon,0.18619632720947266
34,"it is a testament of quiet endurance , of common concern , of reconciled survival .",testament quiet cause common concern phonebooth reconcile survival,movie soft percolate magic deadpan suspense,work intricate elegance literary lyricism profound common sense,0.0,0.12499999999999997,0.8017837257372731,cosine,concon,0.00785517692565918
35,"it is a testament of quiet endurance , of common concern , of reconciled survival .",testament quiet cause common concern phonebooth reconcile survival,else-,distinguish time favor countless thriller underlying concern consequence word complicated emotion fuel terrorist act,0.0,0.8147560617168901,0.924303479601477,spacy,concon,1.2416682243347168
36,it's probably not easy to make such a worthless film . . .,probably easy ipadu culver worthless film,movie soft percolate magic deadpan suspense,film interesting odd probably work well real documentary insinuation mediocre acting fairly trite narrative,0.0,0.23809523809523808,0.8333333333333333,l0,concon,0.042568206787109375
37,it's probably not easy to make such a worthless film . . .,probably easy ipadu culver worthless film,movie soft percolate magic deadpan suspense,film interesting odd probably work well real documentary insinuation mediocre acting fairly trite narrative,0.0,0.1304808286952537,0.7092972666062737,pairwise,concon,0.179368257522583
38,it's probably not easy to make such a worthless film . . .,probably easy ipadu culver worthless film,movie soft percolate magic deadpan suspense,video movie photograph like film bad lighting write indie film naturalism,0.0,0.22645540682891918,0.8164965809277261,cosine,concon,0.0066378116607666016
39,it's probably not easy to make such a worthless film . . .,probably easy ipadu culver worthless film,else-,sure film prove bad thing,0.0,0.8076830142515928,0.908177449070348,spacy,concon,1.081416368484497
40,""" antwone fisher "" is an earnest , by-the-numbers effort by washington . it won't rock any boats but is solid meat-and-potatoes filmmaking .",inky antwone phosphoric saddle nosed earnest number effort narcotraffic washington will doddery boat solid meat liberationist potato filmmaking,movie soft percolate magic deadpan suspense,number yarn,0.0,0.2777777777777778,0.7286324786324787,l0,concon,0.07484555244445801
41,""" antwone fisher "" is an earnest , by-the-numbers effort by washington . it won't rock any boats but is solid meat-and-potatoes filmmaking .",inky antwone phosphoric saddle nosed earnest number effort narcotraffic washington will doddery boat solid meat liberationist potato filmmaking,movie soft percolate magic deadpan suspense,number yarn,0.0,0.10152852403842218,0.5484851948354087,pairwise,concon,0.18574929237365723
42,""" antwone fisher "" is an earnest , by-the-numbers effort by washington . it won't rock any boats but is solid meat-and-potatoes filmmaking .",inky antwone phosphoric saddle nosed earnest number effort narcotraffic washington will doddery boat solid meat liberationist potato filmmaking,movie soft percolate magic deadpan suspense,number yarn,0.0,0.16666666666666666,0.7190924955066749,cosine,concon,0.009613037109375
43,""" antwone fisher "" is an earnest , by-the-numbers effort by washington . it won't rock any boats but is solid meat-and-potatoes filmmaking .",inky antwone phosphoric saddle nosed earnest number effort narcotraffic washington will doddery boat solid meat liberationist potato filmmaking,else-,sheer selfish wound lick bar scrap doggedness leon struggle face transmute demon make movie spirited touching occasion despite patchy construction,0.0,0.6866505897537114,0.8669340263055644,spacy,concon,1.2567353248596191
44,a non-mystery mystery .,non reclusely deregistere,polanski good film,gentle blend present day testimonial survive footage burstein family perform historical archive tell still,0.0,0.0,0.41666666666666663,l0,concon,0.034770965576171875
45,a non-mystery mystery .,non reclusely deregistere,polanski good film,gentle blend present day testimonial survive footage burstein family perform historical archive tell still,0.0,0.0,0.15064018498706508,pairwise,concon,0.1733245849609375
46,a non-mystery mystery .,non reclusely deregistere,polanski good film,gentle blend present day testimonial survive footage burstein family perform historical archive tell still,0.0,0.0,0.2581988897471611,cosine,concon,0.006432771682739258
47,a non-mystery mystery .,non reclusely deregistere,bluto blutarsky miss,startling fresh examination bike remain ambiguous icon chinese society,-0.008128787357576751,0.3948624976253134,0.536702929181716,spacy,concon,1.0163698196411133
48,"i can imagine this movie as a b&w british comedy , circa 1960 , with peter sellers , kenneth williams , et al . , but at this time , with this cast , this movie is hopeless .",melamine hanker intermolecular hornswoggle b&w british comedy circa 1960 peter seller kenneth stanchioning et al time cast interleave movie hopeless,polanski good film,pleasant romantic comedy,0.0,0.19047619047619047,0.7983193277310925,l0,concon,0.0715019702911377
49,"i can imagine this movie as a b&w british comedy , circa 1960 , with peter sellers , kenneth williams , et al . , but at this time , with this cast , this movie is hopeless .",melamine hanker intermolecular hornswoggle b&w british comedy circa 1960 peter seller kenneth stanchioning et al time cast interleave movie hopeless,polanski good film,pleasant romantic comedy,0.0,0.07433426458775619,0.6287366014672856,pairwise,concon,0.18113470077514648
50,"i can imagine this movie as a b&w british comedy , circa 1960 , with peter sellers , kenneth williams , et al . , but at this time , with this cast , this movie is hopeless .",melamine hanker intermolecular hornswoggle b&w british comedy circa 1960 peter seller kenneth stanchioning et al time cast interleave movie hopeless,polanski good film,pleasant romantic comedy,0.0,0.12598815766974242,0.7807200583588266,cosine,concon,0.010744571685791016
51,"i can imagine this movie as a b&w british comedy , circa 1960 , with peter sellers , kenneth williams , et al . , but at this time , with this cast , this movie is hopeless .",melamine hanker intermolecular hornswoggle b&w british comedy circa 1960 peter seller kenneth stanchioning et al time cast interleave movie hopeless,execrable,feature debuter d j caruso direct crack ensemble cast bring screenwriter tony gayton narcotic noir life,0.1427528453652506,0.7201224439464582,0.880236397419497,spacy,concon,1.2694308757781982
52,"a touching , sophisticated film that almost seems like a documentary in the way it captures an italian immigrant family on the brink of major changes .",touching sophisticated film yestereen reverse bird fauna black bag climatal sconce way classicise notebook set liripipionated stand pat toona cecie undock yestereen sungar,movie soft percolate magic deadpan suspense,sure film prove bad thing,0.0,0.12272727272727274,0.24475524475524477,l0,concon,0.08661985397338867
53,"a touching , sophisticated film that almost seems like a documentary in the way it captures an italian immigrant family on the brink of major changes .",touching sophisticated film yestereen reverse bird fauna black bag climatal sconce way classicise notebook set liripipionated stand pat toona cecie undock yestereen sungar,movie soft percolate magic deadpan suspense,video movie photograph like film bad lighting write indie film naturalism,0.0,0.0615974393469721,0.12709587010515375,pairwise,concon,0.18571066856384277
54,"a touching , sophisticated film that almost seems like a documentary in the way it captures an italian immigrant family on the brink of major changes .",touching sophisticated film yestereen reverse bird fauna black bag climatal sconce way classicise notebook set liripipionated stand pat toona cecie undock yestereen sungar,movie soft percolate magic deadpan suspense,video movie photograph like film bad lighting write indie film naturalism,0.0,0.11094003924504582,0.22188007849009164,cosine,concon,0.009811878204345703
55,"a touching , sophisticated film that almost seems like a documentary in the way it captures an italian immigrant family on the brink of major changes .",touching sophisticated film yestereen reverse bird fauna black bag climatal sconce way classicise notebook set liripipionated stand pat toona cecie undock yestereen sungar,else-,ice t stick mug window couple bmw begin harangue wife bad stage dialogue credibility fly window,0.0,0.7697688547404975,0.7480568412858503,spacy,concon,1.3398022651672363
56,". . . very funny , very enjoyable . . .",funny stinkeroo bushing,movie soft percolate magic deadpan suspense,lot foul freaky funny,0.0,0.29166666666666663,0.41666666666666663,l0,concon,0.03623056411743164
57,". . . very funny , very enjoyable . . .",funny stinkeroo bushing,movie soft percolate magic deadpan suspense,lot foul freaky funny,0.0,0.17077611319011649,0.2605556710562624,pairwise,concon,0.18176841735839844
58,". . . very funny , very enjoyable . . .",funny stinkeroo bushing,movie soft percolate magic deadpan suspense,lot foul freaky funny,0.0,0.2886751345948129,0.40824829046386296,cosine,concon,0.006740093231201172
59,". . . very funny , very enjoyable . . .",funny stinkeroo bushing,else-,movie desperate miscalculation give poor dana carvey funny expect laugh act goofy time,0.0,0.5519056872855346,0.5482780310501125,spacy,concon,1.1702604293823242
60,"it celebrates the group's playful spark of nonconformity , glancing vividly back at what hibiscus grandly called his 'angels of light . '",unsalability procoelous group playful spark transalpine nonconformity glance postcount tressel obedience kuskokwim verdigris green slot car procoelous set aside misgoing light,movie soft percolate magic deadpan suspense,light silly photograph colour depth good time,0.0,0.09642857142857142,0.4,l0,concon,0.08086919784545898
61,"it celebrates the group's playful spark of nonconformity , glancing vividly back at what hibiscus grandly called his 'angels of light . '",unsalability procoelous group playful spark transalpine nonconformity glance postcount tressel obedience kuskokwim verdigris green slot car procoelous set aside misgoing light,movie soft percolate magic deadpan suspense,light silly photograph colour depth good time,0.0,0.04183532815857974,0.239348231327506,pairwise,concon,0.1853470802307129
62,"it celebrates the group's playful spark of nonconformity , glancing vividly back at what hibiscus grandly called his 'angels of light . '",unsalability procoelous group playful spark transalpine nonconformity glance postcount tressel obedience kuskokwim verdigris green slot car procoelous set aside misgoing light,movie soft percolate magic deadpan suspense,light silly photograph colour depth good time,0.0,0.07881104062391006,0.3611575592573077,cosine,concon,0.009377479553222656
63,"it celebrates the group's playful spark of nonconformity , glancing vividly back at what hibiscus grandly called his 'angels of light . '",unsalability procoelous group playful spark transalpine nonconformity glance postcount tressel obedience kuskokwim verdigris green slot car procoelous set aside misgoing light,else-,sheer selfish wound lick bar scrap doggedness leon struggle face transmute demon make movie spirited touching occasion despite patchy construction,0.0,0.7137967303078606,0.7830248845868496,spacy,concon,1.3017218112945557
64,i can't recommend it . but it's surprisingly harmless .,fag spar torpedo surprisingly harmless,movie soft percolate magic deadpan suspense,wild thornberry movie jolly surprise,0.0,0.2,0.5333333333333333,l0,concon,0.04048967361450195
65,i can't recommend it . but it's surprisingly harmless .,fag spar torpedo surprisingly harmless,movie soft percolate magic deadpan suspense,asia author anna battista italian superstar aspiring directress happen bad enemy,0.0,0.0,0.3563004293331381,pairwise,concon,0.17782139778137207
66,i can't recommend it . but it's surprisingly harmless .,fag spar torpedo surprisingly harmless,movie soft percolate magic deadpan suspense,asia author anna battista italian superstar aspiring directress happen bad enemy,0.0,0.0,0.5163977794943222,cosine,concon,0.006297588348388672
67,i can't recommend it . but it's surprisingly harmless .,fag spar torpedo surprisingly harmless,else-,borstal boy represent bad kind filmmaking kind pretend passionate truthful frustratingly timid soggy,0.0,0.5903143451444803,0.5506986404076724,spacy,concon,1.077502727508545
68,"narratively , trouble every day is a plodding mess .",narratively audism puggree octocentenary marmatite mess,polanski good film,gentle blend present day testimonial survive footage burstein family perform historical archive tell still,0.0,0.0,0.3666666666666667,l0,concon,0.042601585388183594
69,"narratively , trouble every day is a plodding mess .",narratively audism puggree octocentenary marmatite mess,polanski good film,gentle blend present day testimonial survive footage burstein family perform historical archive tell still,0.0,0.0,0.22576484600261604,pairwise,concon,0.1775808334350586
70,"narratively , trouble every day is a plodding mess .",narratively audism puggree octocentenary marmatite mess,polanski good film,gentle blend present day testimonial survive footage burstein family perform historical archive tell still,0.0,0.0,0.3651483716701107,cosine,concon,0.006343364715576172
71,"narratively , trouble every day is a plodding mess .",narratively audism puggree octocentenary marmatite mess,minority report exactly title indicate report,cautionary tale folly superficiality endlessly superficial,0.0007886660720038879,0.36508413451357646,0.5566687514540889,spacy,concon,1.058119297027588
72,execrable .,throstle gun wad,movie soft percolate magic deadpan suspense,young gun meet goodfellas easily skippable hayseed vs -greaseballs mob action comedy,0.0,0.20833333333333331,0.0,l0,concon,0.03430318832397461
73,execrable .,throstle gun wad,movie soft percolate magic deadpan suspense,young gun meet goodfellas easily skippable hayseed vs -greaseballs mob action comedy,0.0,0.09427171364984961,0.0,pairwise,concon,0.1783461570739746
74,execrable .,throstle gun wad,movie soft percolate magic deadpan suspense,young gun meet goodfellas easily skippable hayseed vs -greaseballs mob action comedy,0.0,0.16666666666666669,0.0,cosine,concon,0.005692958831787109
75,execrable .,throstle gun wad,else-,get tired slo mo double pistole ballistic pyrotechnic hong kong action aesthetic,0.0,0.5899034133650328,0.04996402913716764,spacy,concon,1.0417404174804688
76,[a] rather thinly-conceived movie .,departure unthrift hallie conceive geophysicist departure,polanski good film,gentle blend present day testimonial survive footage burstein family perform historical archive tell still,0.0,0.0,0.26666666666666666,l0,concon,0.041927337646484375
77,[a] rather thinly-conceived movie .,departure unthrift hallie conceive geophysicist departure,polanski good film,gentle blend present day testimonial survive footage burstein family perform historical archive tell still,0.0,0.0,0.11671773546032795,pairwise,concon,0.17388391494750977
78,[a] rather thinly-conceived movie .,departure unthrift hallie conceive geophysicist departure,polanski good film,gentle blend present day testimonial survive footage burstein family perform historical archive tell still,0.0,0.0,0.20412414523193148,cosine,concon,0.006269931793212891
79,[a] rather thinly-conceived movie .,departure unthrift hallie conceive geophysicist departure,polished structure film,auspicious daring artistic instinct push majority orient director like steven spielberg follow challenging report liable unnerve majority,0.1032078212529899,0.38571712040377404,0.2653730317306642,spacy,concon,1.058800220489502
80,has a lot of the virtues of eastwood at his best .,lot formlessness virtue eastwood penitent,movie soft percolate magic deadpan suspense,lot foul freaky funny,0.0,0.225,0.675,l0,concon,0.04107809066772461
81,has a lot of the virtues of eastwood at his best .,lot formlessness virtue eastwood penitent,movie soft percolate magic deadpan suspense,lot foul freaky funny,0.0,0.1273595297947935,0.5101490193104813,pairwise,concon,0.18285846710205078
82,has a lot of the virtues of eastwood at his best .,lot formlessness virtue eastwood penitent,movie soft percolate magic deadpan suspense,lot foul freaky funny,0.0,0.22360679774997896,0.6708203932499369,cosine,concon,0.007055997848510742
83,has a lot of the virtues of eastwood at his best .,lot formlessness virtue eastwood penitent,else-,borstal boy represent bad kind filmmaking kind pretend passionate truthful frustratingly timid soggy,0.0,0.5249696294035984,0.6964009348858736,spacy,concon,1.1777217388153076
84,kept aloft largely by a comically adept ensemble .,lecturess aloft largely comically adept ensemble countable,polanski good film,movie good example artful large format filmmaking likely anytime soon,0.0,0.12142857142857143,0.7738095238095238,l0,concon,0.04430866241455078
85,kept aloft largely by a comically adept ensemble .,lecturess aloft largely comically adept ensemble countable,polanski good film,feature debuter d j caruso direct crack ensemble cast bring screenwriter tony gayton narcotic noir life,0.0,0.05400418246765694,0.7474073540060464,pairwise,concon,0.17484283447265625
86,kept aloft largely by a comically adept ensemble .,lecturess aloft largely comically adept ensemble countable,polanski good film,feature debuter d j caruso direct crack ensemble cast bring screenwriter tony gayton narcotic noir life,0.0,0.0944911182523068,0.7715167498104595,cosine,concon,0.006413936614990234
87,kept aloft largely by a comically adept ensemble .,lecturess aloft largely comically adept ensemble countable,bluto blutarsky miss,familiar utterly delightful,0.04301732887103195,0.5921781560220502,0.9061264810229624,spacy,concon,1.0769636631011963
88,"the words , 'frankly , my dear , i don't give a damn , ' have never been more appropriate .",khnum word recursion frankly dear genealogically fifth damn appropriate,movie soft percolate magic deadpan suspense,movie come remind bad motion picture truly frank mcklusky c movie,0.0,0.10555555555555556,0.7777777777777778,l0,concon,0.05112743377685547
89,"the words , 'frankly , my dear , i don't give a damn , ' have never been more appropriate .",khnum word recursion frankly dear genealogically fifth damn appropriate,movie soft percolate magic deadpan suspense,distinguish time favor countless thriller underlying concern consequence word complicated emotion fuel terrorist act,0.0,0.04723062045463176,0.622540746813751,pairwise,concon,0.180894136428833
90,"the words , 'frankly , my dear , i don't give a damn , ' have never been more appropriate .",khnum word recursion frankly dear genealogically fifth damn appropriate,movie soft percolate magic deadpan suspense,distinguish time favor countless thriller underlying concern consequence word complicated emotion fuel terrorist act,0.0,0.0890870806374748,0.7453559924999299,cosine,concon,0.007832527160644531
91,"the words , 'frankly , my dear , i don't give a damn , ' have never been more appropriate .",khnum word recursion frankly dear genealogically fifth damn appropriate,else-,bizarre curiosity memorable mainly way fritter away potentially interesting subject matter banal script unimpressive acting indifferent direction,0.0,0.7103841442880026,0.8736571703552711,spacy,concon,1.1338233947753906
92,a fascinating but choppy documentary .,untrue crapnel choppy documentary,movie soft percolate magic deadpan suspense,film interesting odd probably work well real documentary insinuation mediocre acting fairly trite narrative,0.0,0.1607142857142857,0.5833333333333333,l0,concon,0.0373682975769043
93,a fascinating but choppy documentary .,untrue crapnel choppy documentary,movie soft percolate magic deadpan suspense,film interesting odd probably work well real documentary insinuation mediocre acting fairly trite narrative,0.0,0.07644962318959063,0.4112070550676187,pairwise,concon,0.1779627799987793
94,a fascinating but choppy documentary .,untrue crapnel choppy documentary,movie soft percolate magic deadpan suspense,film interesting odd probably work well real documentary insinuation mediocre acting fairly trite narrative,0.0,0.1336306209562122,0.5773502691896258,cosine,concon,0.005906105041503906
95,a fascinating but choppy documentary .,untrue crapnel choppy documentary,else-,film interesting odd probably work well real documentary insinuation mediocre acting fairly trite narrative,0.0,0.6768188660135824,0.8431259746067843,spacy,concon,1.0498559474945068
