,target instance,closest counterfactual,closest_counterfactual \stopword,closest_true_instance,text_method,model_name,dataset_name,runtime,not find,closest_similaritys,distance cf target,distance counterfactual target instance lev,distance counterfactual target instance bert,distance counterfactual closest_true_instance lev,distance counterfactual closest_true_instance bert,closest_true_instance_bert,closest_similaritys_bert
10,"Haha get used to driving to usf man, I know a lot of stoners","Haha get habituate to driving to usf man , I know a lot of stoners",haha habituate drive usf man know lot stoner,,growing_net,DistilBertForSequenceClassification,spam,7.590762138366699,3,0.0,0.9848427841522672,3,0.956364631652832,,,Hi this is yijue... It's regarding the 3230 textbook it's intro to algorithms second edition... I'm selling it for $50...,-0.1561868786811828
11,Just chill for another 6hrs. If you could sleep the pain is not a surgical emergency so see how it unfolds. Okay,Just chill for another 6hrs . If you could sleep the pain is not a operative emergency so see how it fold . Okay,chill 6hrs sleep pain operative emergency fold okay,wylie tampa sarasota,growing_net,DistilBertForSequenceClassification,spam,8.4858717918396,3,-0.0083842723746252,0.993384345378997,5,0.9401854276657104,24.0,0.0162134747952222,So i'm doing a list of buyers.,-0.1825140714645385
12,You have registered Sinco as Payee. Log in at icicibank.com and enter URN  &lt;#&gt;  to confirm. Beware of frauds. Do NOT share or disclose URN to anyone.,You have registered Sinco as Payee . Log in at icicibank.com and enter URN   & lt;#&gt ;   to confirm . Beware of frauds . Do not share or disclose URN to anyone .,register sinco payee log icicibank.com enter urn    lt;#&gt    confirm beware fraud share disclose urn,wylie tampa sarasota,growing_net,DistilBertForSequenceClassification,spam,12.283132553100586,3,-0.0323670689236753,1.000000054100329,14,1.0,37.0,0.1011962816119194,"Well done, blimey, exercise, yeah, i kinda remember wot that is, hmm. ",-0.1649273335933685
13,You have an important customer service announcement. Call FREEPHONE 0800 542 0825 now!,You have an important customer service_of_process annunciation . Call FREEPHONE 0800 542 0825 now !,important customer service_of_process annunciation freephone 0800 542 0825,eerie nokia tone 4u rply tone title 8007 eg tone dracula 8007 title ghost addamsfa munster exorcist twilight www.getzed.co.uk pobox36504w45wq 150p,growing_net,DistilBertForSequenceClassification,spam,6.666948080062866,3,0.3212268000550903,0.9700382736580556,5,0.785967230796814,21.0,0.2187223136425018,"Do you ever notice that when you're driving, anyone going slower than you is an idiot and everyone driving faster than you is a maniac?",-0.0338567718863487
14,What do U want for Xmas? How about 100 free text messages & a new video phone with half price line rental? Call free now on 0800 0721072 to find out more!,What do U want for Xmas ? How about 100 free text messages & a new video phone with half price line rental ? Call free now on 0800 0721072 to find out more !,u want xma 100 free text message new video phone half price line rental free 0800 0721072 find,4 costa del sol holiday aps5000 await collection 09050090044 toclaim sae tcs pobox334 stockport sk38xh costaps1.50 pm max10min,growing_net,DistilBertForSequenceClassification,spam,16.134244680404663,3,0.3949629666597989,1.0,6,0.9999999403953552,35.0,0.3796494007110595,"Do you ever notice that when you're driving, anyone going slower than you is an idiot and everyone driving faster than you is a maniac?",-0.1854820400476455
15,Last chance 2 claim ur aPS150 worth of discount vouchers-Text YES to 85023 now!SavaMob-member offers mobile T Cs 08717898035. aPS3.00 Sub. 16 . Remove txt X or STOP,Last chance two claim ur aPS150 worth of discount vouchers - Text YES to 85023 now!SavaMob - member offers mobile T Cs 08717898035 . aPS3.00 Sub . 16 . Remove txt X or STOP,chance claim ur aps150 worth discount voucher text yes 85023 now!savamob member offer mobile t cs 08717898035 aps3.00 sub 16 remove txt x stop,eerie nokia tone 4u rply tone title 8007 eg tone dracula 8007 title ghost addamsfa munster exorcist twilight www.getzed.co.uk pobox36504w45wq 150p,growing_net,DistilBertForSequenceClassification,spam,15.3848237991333,3,0.3828448092721673,0.997620852331838,11,0.997407853603363,34.0,0.1812295168638229,"Do you ever notice that when you're driving, anyone going slower than you is an idiot and everyone driving faster than you is a maniac?",-0.0713074207305908
16,I don't know u and u don't know me. Send CHAT to 86688 now and let's find each other! Only 150p/Msg rcvd. HG/Suite342/2Lands/Row/W1J6HL LDN. 18 years or over.,I do n't know u and u do n't know me . Send CHAT to 86688 now and let 's find each other ! Only 150p / Msg rcvd . HG / Suite342/2Lands / Row / W1J6HL LDN . 18 years or over .,know u u know send chat 86688 let find 150p msg rcvd hg suite342/2lands row w1j6hl ldn 18 year,4 costa del sol holiday aps5000 await collection 09050090044 toclaim sae tcs pobox334 stockport sk38xh costaps1.50 pm max10min,growing_net,DistilBertForSequenceClassification,spam,16.808515548706055,3,0.3814753758830683,1.0,26,0.9756754636764526,44.0,0.2449055165052414,"Do you ever notice that when you're driving, anyone going slower than you is an idiot and everyone driving faster than you is a maniac?",-0.1169407665729522
17,todays vodafone numbers ending with 0089(my last four digits) are selected to received a aPS350 award. If your number matches please call 09063442151 to claim your aPS350 award,todays vodafone numbers ending with 0089(my last four digit ) are selected to received a aPS350 award . If your number matches please call 09063442151 to claim your aPS350 award,todays vodafone number end 0089(my digit select receive aps350 award number match 09063442151 claim aps350 award,4 costa del sol holiday aps5000 await collection 09050090044 toclaim sae tcs pobox334 stockport sk38xh costaps1.50 pm max10min,growing_net,DistilBertForSequenceClassification,spam,16.745497941970825,3,0.3333493232706792,0.9988394679546192,4,0.9974498152732849,30.0,0.340218186378479,"Do you ever notice that when you're driving, anyone going slower than you is an idiot and everyone driving faster than you is a maniac?",-0.0120438579469919
18,Yes I started to send requests to make it but pain came back so I'm back in bed. Double coins at the factory too. I gotta cash in all my nitros.,Yes I started to send requests to make it but pain came back soh I 'm back inch bed . Double coins at the factory too . I got ta cash in all my nitros .,yes start send request pain come soh m inch bed double coin factory get ta cash nitro,,growing_net,DistilBertForSequenceClassification,spam,11.173376560211182,3,0.0,0.9912944915744768,12,0.9700417518615723,,,There generally isn't one. It's an uncountable noun - u in the dictionary. pieces of research?,-0.1572107970714569
19,I love to cuddle! I want to hold you in my strong arms right now...,I love to snuggle ! I want to hold you in my strong arms right now ...,love snuggle want hold strong arm right,,growing_net,DistilBertForSequenceClassification,spam,7.1275599002838135,4,0.0,0.998923134501544,4,0.8656001091003418,,,Onum ela pa. Normal than.,-0.169254720211029
20,"Will u meet ur dream partner soon? Is ur career off 2 a flyng start? 2 find out free, txt HORO followed by ur star sign, e. g. HORO ARIES","Will u meet ur dream partner soon ? Is ur career off 2 a flyng start ? 2 find out free , txt HORO followed by ur star sign , e. g. HORO ARIES",u meet ur dream partner soon ur career 2 flyng start 2 find free txt horo follow ur star sign e. g. horo arie,important customer service announcement freephone 0800 542 0825,growing_net,DistilBertForSequenceClassification,spam,11.667145252227783,4,0.3970164091197152,1.0,8,1.0,34.0,0.0511945039033889,"Do you ever notice that when you're driving, anyone going slower than you is an idiot and everyone driving faster than you is a maniac?",-0.0846945643424987
21,U have a secret admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09058094594,U have angstrom secret admirer who is looking 2 make contact with U - find out who they R*reveal who thinks UR so special - call on 09058094594,u angstrom secret admirer look 2 contact u find r*reveal think ur special 09058094594,4 costa del sol holiday aps5000 await collection 09050090044 toclaim sae tcs pobox334 stockport sk38xh costaps1.50 pm max10min,growing_net,DistilBertForSequenceClassification,spam,11.53854489326477,4,0.3558668355542593,0.9956998635114284,7,0.9055679440498352,28.0,0.2538624405860901,"Do you ever notice that when you're driving, anyone going slower than you is an idiot and everyone driving faster than you is a maniac?",-0.0772381648421287
22,No it was cancelled yeah baby! Well that sounds important so i understand my darlin give me a ring later on this fone love Kate x,No it was cancelled yeah baby ! Well that sounds important so i understand my darlin give Pine_Tree_State a ring later on this fone love Kate x,cancel yeah baby sound important understand darlin pine_tree_state ring later fone love kate x,,growing_net,DistilBertForSequenceClassification,spam,9.358716011047363,5,0.0,0.9993086752267534,3,0.9040246605873108,,,Networking technical support associate.,-0.1057263910770416
23,"Good evening Sir, Al Salam Wahleykkum.sharing a happy news.By the grace of God, i got an offer from Tayseer,TISSCO and i joined.Hope you are fine.Inshah Allah,meet you sometime.Rakhesh,visitor from India.","Good evening Sir , Al Salam Wahleykkum.sharing a happy news . By the grace of God , i got an offer from Tayseer , TISSCO and i joined . Hope you are fine . Inshah Allah , meet you sometime . Rakhesh , visitor from India .",good evening sir al salam wahleykkum.share happy news grace god get offer tayseer tissco join hope fine inshah allah meet rakhesh visitor india,,growing_net,DistilBertForSequenceClassification,spam,15.842780590057371,5,0.0,1.0,26,0.9999998807907104,,,....photoshop makes my computer shut down.,-0.2157246619462967
24,WIN a aPS200 Shopping spree every WEEK Starting NOW. 2 play text STORE to 88039. SkilGme. TsCs08714740323 1Winawk! age16 aPS1.50perweeksub.,WIN a aPS200 Shopping spree every WEEK Starting NOW . II play text STORE to 88039 . SkilGme . TsCs08714740323 1Winawk ! age16 aPS1.50perweeksub .,win aps200 shopping spree week start ii play text store 88039 skilgme tscs08714740323 1winawk age16 aps1.50perweeksub,eerie nokia tone 4u rply tone title 8007 eg tone dracula 8007 title ghost addamsfa munster exorcist twilight www.getzed.co.uk pobox36504w45wq 150p,growing_net,DistilBertForSequenceClassification,spam,14.010976314544678,5,0.3709969560453865,0.9934437961892972,11,0.9953149557113647,25.0,-0.0052468217909336,FreeMsg>FAV XMAS TONES!Reply REAL,-0.0035186188761144
25,"Fun fact: although you would think armand would eventually build up a tolerance or some shit considering how much he smokes, he gets fucked up in like 2 hits","Fun fact : although you would think armand would eventually build up a tolerance or some damn considering how much he smokes , he gets fucked up in like 2 hits",fun fact think armand eventually build tolerance damn consider smoke gets fuck like 2 hit,wylie tampa sarasota,growing_net,DistilBertForSequenceClassification,spam,10.35312819480896,5,-0.0196605320551243,0.9992423034296954,5,0.997540295124054,31.0,0.000129231630126,No calls..messages..missed calls,-0.1815392225980758
26,Huh i cant thk of more oredi how many pages do we have?,Huh i ca nt thk of more oredi how many Page do we have ?,huh nt thk oredi page,,growing_net,DistilBertForSequenceClassification,spam,7.23007607460022,6,0.0,0.9961583068944972,5,0.955945611000061,,,Dude just saw a parked car with its sunroof popped up. Sux,-0.1564412117004394
27,"Thanks for your ringtone order, reference number X29. Your mobile will be charged 4.50. Should your tone not arrive please call customer services 09065989180","Thanks for your ringtone govern , reference number X29 . Your mobile will be charged 4.50 . Should your tone not arrive displease call customer services 09065989180",thank ringtone govern reference number x29 mobile charge 4.50 tone arrive displease customer service 09065989180,4 costa del sol holiday aps5000 await collection 09050090044 toclaim sae tcs pobox334 stockport sk38xh costaps1.50 pm max10min,growing_net,DistilBertForSequenceClassification,spam,10.14371132850647,6,0.3331032971537649,0.991825991650476,7,0.9464569687843323,27.0,0.3203419744968414,TheMob>Yo yo yo-Here comes a new selection of hot downloads for our members to get for FREE! Just click & open the next link sent to ur fone...,-0.0600992850959301
28,UR awarded a City Break and could WIN a aPS200 Summer Shopping spree every WK. Txt STORE to 88039 . SkilGme. TsCs087147403231Winawk!Age16 aPS1.50perWKsub,UR awarded a City Break and could WIN a aPS200 Summer Shopping spree every WK . Txt STORE to 88039 . SkilGme . TsCs087147403231Winawk!Age16 aPS1.50perWKsub,ur award city break win aps200 summer shopping spree wk txt store 88039 skilgme tscs087147403231winawk!age16 aps1.50perwksub,eerie nokia tone 4u rply tone title 8007 eg tone dracula 8007 title ghost addamsfa munster exorcist twilight www.getzed.co.uk pobox36504w45wq 150p,growing_net,DistilBertForSequenceClassification,spam,15.278556823730469,6,0.3729475179180439,1.0,4,0.9999999403953552,25.0,0.0068229995667934,"Do you ever notice that when you're driving, anyone going slower than you is an idiot and everyone driving faster than you is a maniac?",-0.0553216785192489
29,Do you want a New Nokia 3510i colour phone DeliveredTomorrow? With 300 free minutes to any mobile + 100 free texts + Free Camcorder reply or call 08000930705,Do you want a New Nokia 3510i colour phone DeliveredTomorrow ? With 300 free moment to any mobile + 100 free texts + Free Camcorder reply or shout_out 08000930705,want new nokia 3510i colour phone deliveredtomorrow 300 free moment mobile + 100 free text + free camcorder reply shout_out 08000930705,4 costa del sol holiday aps5000 await collection 09050090044 toclaim sae tcs pobox334 stockport sk38xh costaps1.50 pm max10min,growing_net,DistilBertForSequenceClassification,spam,12.397409439086914,6,0.3592322454187158,0.995593690567138,4,0.9867323637008667,29.0,0.220466673374176,"Do you ever notice that when you're driving, anyone going slower than you is an idiot and everyone driving faster than you is a maniac?",-0.0618403926491737
30,K ill drink.pa then what doing. I need srs model pls send it to my mail id pa.,K inauspicious drink.pa then what doing . I need srs model pls send it to my mail i d PA_system .,k inauspicious drink.pa need srs model pls send mail d pa_system,,growing_net,DistilBertForSequenceClassification,spam,8.41329550743103,6,0.0,0.988886994703497,7,0.9046498537063599,,,"I'm tired of arguing with you about this week after week. Do what you want and from now on, i'll do the same.",-0.175653651356697
31,Where wuld I be without my baby? The thought alone mite break me and I donaOt wanna go crazy but everyboy needs his lady xxxxxxxx,Where wuld I be without my baby ? The thought alone mite break me and I donaOt wanna go crazy but everyboy needs his lady xxxxxxxx,wuld baby thought mite break donaot wanna crazy everyboy need lady xxxxxxxx,,growing_net,DistilBertForSequenceClassification,spam,9.153769254684448,6,0.0,1.0,2,0.9999998211860657,,,"So check your errors and if you had difficulties, do correction.",-0.1696091890335083
32,"Had your mobile 10 mths? Update to the latest Camera/Video phones for FREE. KEEP UR SAME NUMBER, Get extra free mins/texts. Text YES for a call","Had your mobile 10 mths ? Update to the latest Camera / Video phones for FREE . KEEP UR SAME NUMBER , Get extra free mins / texts . Text YES for a call",mobile 10 mth update late camera video phone free ur number extra free min text text yes,4 costa del sol holiday aps5000 await collection 09050090044 toclaim sae tcs pobox334 stockport sk38xh costaps1.50 pm max10min,growing_net,DistilBertForSequenceClassification,spam,10.958970546722412,6,0.3755638999733792,1.0,13,1.0000001192092896,34.0,0.2192413061857223,"Do you ever notice that when you're driving, anyone going slower than you is an idiot and everyone driving faster than you is a maniac?",-0.0584227964282035
33,I think the other two still need to get cash but we can def be ready by 9,I think the other two still need to gravel cash but we can def be ready by 9,think need gravel cash def ready 9,wylie tampa sarasota,growing_net,DistilBertForSequenceClassification,spam,6.840933561325073,6,-0.0175041256778507,0.9932438275413968,1,0.8733972311019897,18.0,0.2117353081703186,"And that is the problem. You walk around in \julianaland\"" oblivious to what is going on around you. I say the same things constantly and they go in one ear and out the other while you go off doing whatever you want to do. It's not that you don't know why I'm upset--it's that you don't listen when i tell you WHAT is going to upset me. Then you want to be surprised when I'm mad.""",-0.1147101372480392
34,Tone Club: Your subs has now expired 2 re-sub reply MONOC 4 monos or POLYC 4 polys 1 weekly @ 150p per week Txt STOP 2 stop This msg free Stream 0871212025016,Tone Club : Your subs has now expired 2 re - sub reply MONOC Little_Joe monos or POLYC 4 polys 1 weekly @ 150p per week Txt STOP 2 occlusion This msg free Stream 0871212025016,tone club sub expire 2 sub reply monoc little_joe mono polyc 4 poly 1 weekly 150p week txt stop 2 occlusion msg free stream 0871212025016,eerie nokia tone 4u rply tone title 8007 eg tone dracula 8007 title ghost addamsfa munster exorcist twilight www.getzed.co.uk pobox36504w45wq 150p,growing_net,DistilBertForSequenceClassification,spam,14.565640687942505,6,0.4093229606868541,0.9918052880160354,7,0.9682064056396484,34.0,0.261581540107727,"Do you ever notice that when you're driving, anyone going slower than you is an idiot and everyone driving faster than you is a maniac?",-0.0590017884969711
35,"House-Maid is the murderer, coz the man was murdered on  &lt;#&gt; th January.. As public holiday all govt.instituitions are closed,including post office..understand?","House - Maid is the murderer , coz the piece was murdered on   & lt;#&gt ; th January .. As private holiday all govt.instituitions are closed , including post office .. understand ?",house maid murderer coz piece murder    lt;#&gt th january private holiday govt.instituition closed include post office understand,,growing_net,DistilBertForSequenceClassification,spam,12.844273328781128,6,0.0,0.9949363983654236,20,0.9634318351745605,,,I wish things were different. I wonder when i will be able to show you how much i value you. Pls continue the brisk walks no drugs without askin me please and find things to laugh about. I love you dearly.,-0.1581079661846161
36,"Have a lovely night and when you wake up to see this message, i hope you smile knowing all is as should be. Have a great morning","Have A lovely night and when you wake up to see this message , i hope you smile knowing whole is as should be . Have a great morning",lovely night wake message hope smile know great morning,wylie tampa sarasota,growing_net,DistilBertForSequenceClassification,spam,10.00343132019043,7,-0.0190084391084873,0.9991168892327263,6,0.9934463500976562,29.0,0.1144139468669891,"I sent my scores to sophas and i had to do secondary application for a few schools. I think if you are thinking of applying, do a research on cost also. Contact joke ogunrinde, her school is one me the less expensive ones",-0.1528445780277252
37,Sian... Aft meeting supervisor got work 2 do liao... U working now?,Sian ... Aft meeting supervisor got work 2 do liao ... U working now ?,sian aft meeting supervisor get work 2 liao u work,,growing_net,DistilBertForSequenceClassification,spam,8.272530794143677,7,0.0,1.0,6,0.9999998807907104,,,I know a few people I can hit up and fuck to the yes,-0.1216933205723762
38,XMAS iscoming & ur awarded either aPS500 CD gift vouchers & free entry 2 r aPS100 weekly draw txt MUSIC to 87066 TnC www.Ldew.com1win150ppmx3age16subscription ,XMAS iscoming & ur awarded either aPS500 CD gift vouchers & free entry 2 r aPS100 weekly draw txt MUSIC to 87066 TnC www . Ldew.com1win150ppmx3age16subscription,xma iscoming ur award aps500 cd gift voucher free entry 2 r aps100 weekly draw txt music 87066 tnc www ldew.com1win150ppmx3age16subscription,important customer service announcement freephone 0800 542 0825,growing_net,DistilBertForSequenceClassification,spam,14.500439643859863,7,0.3874643807197478,1.0,3,1.0000001192092896,26.0,0.2354085147380828,"Do you ever notice that when you're driving, anyone going slower than you is an idiot and everyone driving faster than you is a maniac?",-0.1214183717966079
39,PRIVATE! Your 2003 Account Statement for shows 800 un-redeemed S. I. M. points. Call 08715203652 Identifier Code: 42810 Expires 29/10/0,PRIVATE ! Your 2003 Account Statement for shows 800 un - redeemed S. I. M. points . Call 08715203652 Identifier Code : 42810 Expires 29/10/0,private 2003 account statement show 800 un redeem s. i. m. point 08715203652 identifier code 42810 expire 29/10/0,eerie nokia tone 4u rply tone title 8007 eg tone dracula 8007 title ghost addamsfa munster exorcist twilight www.getzed.co.uk pobox36504w45wq 150p,growing_net,DistilBertForSequenceClassification,spam,11.278301239013672,7,0.313270914395487,1.0,9,0.9999998807907104,25.0,0.1162086874246597,"Do you ever notice that when you're driving, anyone going slower than you is an idiot and everyone driving faster than you is a maniac?",-0.0780411511659622
40,"cmon babe, make me horny, *turn* me on! Txt me your fantasy now babe -) Im hot, sticky and need you now. All replies cost aPS1.50. 2 cancel send STOP","cmon babe , make me horny , * turn * me off ! Txt me your fantasy now babe - ) I m hot , sticky and need you now . All replies cost aPS1.50 . 2 cancel send STOP",cmon babe horny turn txt fantasy babe m hot sticky need reply cost aps1.50 2 cancel send stop,4 costa del sol holiday aps5000 await collection 09050090044 toclaim sae tcs pobox334 stockport sk38xh costaps1.50 pm max10min,growing_net,DistilBertForSequenceClassification,spam,12.81879496574402,7,0.3921893205291245,0.99917186445786,19,0.9933673143386841,40.0,0.2562839984893799,"In The Simpsons Movie released in July 2007 name the band that died at the start of the film? A-Green Day, B-Blue Day, C-Red Day. (Send A, B or C)",-0.0159384366124868
41,There generally isn't one. It's an uncountable noun - u in the dictionary. pieces of research?,There mostly is n't one . It 's an uncountable noun - u in the dictionary . pieces of research ?,uncountable noun u dictionary piece research,wylie tampa sarasota,growing_net,DistilBertForSequenceClassification,spam,8.558854818344116,7,-0.0506241529425645,0.9978201177242264,11,0.9575607776641846,21.0,0.0524071417748928,Well i know Z will take care of me. So no worries.,-0.1664090603590011
42,"Chinatown got porridge, claypot rice, yam cake, fishhead beehoon... Either we eat cheap den go cafe n tok or go nydc or somethin...","Chinatown got porridge , claypot rice , yam cake , fishhead beehoon ... Either we run_through cheap hideaway go cafe n tok or go nydc or somethin ...",chinatown get porridge claypot rice yam cake fishhead beehoon run_through cheap hideaway cafe n tok nydc somethin,,growing_net,DistilBertForSequenceClassification,spam,10.876731157302856,7,0.0,0.9894226925828936,12,0.9554780125617981,,,Just chill for another 6hrs. If you could sleep the pain is not a surgical emergency so see how it unfolds. Okay,-0.1665438264608383
43,"So check your errors and if you had difficulties, do correction.","So substantiation your errors and if you had difficulties , do correction .",substantiation error difficulty correction,wylie tampa sarasota,growing_net,DistilBertForSequenceClassification,spam,5.441838502883911,7,-0.0202710854697683,0.9871837375988954,5,0.8865982890129089,13.0,0.0636001601815223,Where wuld I be without my baby? The thought alone mite break me and I donaOt wanna go crazy but everyboy needs his lady xxxxxxxx,-0.1827830374240875
44,How have your little darlings been so far this week? Need a coffee run tomo?Can't believe it's that time of week already U_,How have your little darlings been so far this week ? Need a coffee run tomo?Can't believe it 's that time of week already U _,little darling far week need coffee run tomo?can't believe time week u,wylie tampa sarasota,growing_net,DistilBertForSequenceClassification,spam,10.978880643844604,7,-0.0333925824729148,1.0,6,0.9999998211860657,26.0,0.0919391363859176,K and you're sure I don't have to have consent forms to do it :V,-0.0961815193295478
45,"Perhaps * is much easy give your account identification, so i will tomorrow at UNI","Perhaps * is much easy give your account identification , then i will tomorrow at UNI",easy account identification tomorrow uni,wylie tampa sarasota,growing_net,DistilBertForSequenceClassification,spam,6.603000640869141,7,-0.004447877973002,0.9973810034261398,3,0.9902299642562866,16.0,0.1175363287329673,"no, i *didn't* mean to post it. I wrote it, and like so many other times i've ritten stuff to you, i let it sit there. it WAS what i was feeling at the time. I was angry. Before i left, i hit send, then stop. It wasn't there. I checked on my phone when i got to my car. It wasn't there. You said you didn't sleep, you were bored. So why wouldn't THAT be the time to clean, fold laundry, etc.? At least make the bed?",-0.1175785437226295
46,How is your schedule next week? I am out of town this weekend.,How is your schedule future week ? I am out of town this weekend .,schedule future week town weekend,,growing_net,DistilBertForSequenceClassification,spam,6.264665603637695,7,0.0,0.9960664107875632,5,0.9439470767974854,,,"God picked up a flower and dippeditinaDEW, lovingly touched itwhichturnedinto u, and the he gifted tomeandsaid,THIS FRIEND IS 4U",-0.1988536566495895
