,target instance,closest counterfactual,closest_counterfactual \stopword,closest_true_instance,vectorizer,text_method,model_name,dataset_name,runtime,not find,closest_similaritys,distance cf target,distance counterfactual target instance lev,distance counterfactual target instance bert,distance counterfactual closest_true_instance lev,distance counterfactual closest_true_instance bert
10,"Dakota Excess Pipeline? Standing Rock Protectors Strip-Searched, Jailed for Days on Minor Charges – Video, Links, and Commentary","Dakota Excess word_of_mouth ? sit Rock Protectors Strip - Searched , Jailed for Days on Minor Charges – Video , Links , and Commentary",dakota excess word_of_mouth sit rock protector strip search jail day minor charge video link commentary,jew shielder gavin mccuck rekt jew hate female shitlord,CountVectorizer,growing_net,MLPClassifier,fake,0.3893599510192871,7,0.1191382031953326,0.9916600860940336,11,0.7563517093658447,24,0.1483447700738906
11,"Oliver North, Key Player In Iran-Contra Scandal, Named NRA President","Joseph_Oliver North , cardinal Player In Islamic_Republic_of_Iran - Contra malicious_gossip , identify National_Rifle_Association United_States_President",joseph_oliver north cardinal player islamic_republic_of_iran contra malicious_gossip identify national_rifle_association united_states_president,gwen stefani superfan beat gwen stefani gwen stefani quiz,CountVectorizer,growing_net,MLPClassifier,fake,2.486806869506836,7,0.0090761439837673,0.812797040590187,12,0.5509453415870667,14,0.1007243618369102
12,California Today: What to Look for on Election Day - The New York Times,Golden_State now : What to front for along Election Day - The New House_of_York fourth_dimension,golden_state election day new house_of_york fourth_dimension,jew shielder gavin mccuck rekt jew hate female shitlord,CountVectorizer,growing_net,MLPClassifier,fake,4.139450550079346,7,0.0117007414525621,0.9358527676317668,7,0.5793101787567139,15,-0.0093300873413681
13,Obama To Apply For Political Asylum In Moneygall,Obama To Apply For Political psychiatric_hospital In Moneygall,obama apply political psychiatric_hospital moneygall,jew shielder gavin mccuck rekt jew hate female shitlord,CountVectorizer,growing_net,MLPClassifier,fake,0.1300053596496582,7,0.1910746906957485,0.9684584084189576,1,0.8045405149459839,9,0.0013113527093082
14,William Friedkin's Faith In Exorcisms Is Unwavering. As For Diversity In Hollywood? It 'Snags' Him.,William Friedkin 's Faith In Exorcisms Is Unwavering . equally For Diversity In Hollywood ? It ' Snags ' Him .,william friedkin faith exorcism unwavering equally diversity hollywood snag,wikileak obama saudi agent,CountVectorizer,growing_net,MLPClassifier,fake,0.1875941753387451,7,0.2790160498514585,0.997097890144758,12,0.9932096600532532,21,0.0386240035295486
15,NY State Police Building MS-13 Unit,Empire_State province Police ramp_up MS-13 whole,empire_state province police ramp_up ms-13,gwen stefani superfan beat gwen stefani gwen stefani quiz,CountVectorizer,growing_net,MLPClassifier,fake,0.7710626125335693,8,-0.0130466747107191,0.7160951036357277,4,0.5294663906097412,9,0.0920428037643432
16,Jim Carrey Appears To Shred Jared Kushner In Biting New Portrait,Jim Carrey look To tatter clash Kushner In prick unexampled portraiture,jim carrey look tatter clash kushner prick unexampled portraiture,police arrest 141 crackdown north dakota pipeline protester,CountVectorizer,growing_net,MLPClassifier,fake,1.7244422435760498,8,0.2714430352362336,0.84758281795721,6,0.6463099718093872,11,0.016539342701435
17,Officer Puts Man In Chokehold Outside A North Carolina Waffle House,policeman Puts Man In Chokehold Outside A northwards Carolina Waffle House,policeman put man chokehold outside northwards carolina waffle house,wikileak obama saudi agent,CountVectorizer,growing_net,MLPClassifier,fake,0.2944536209106445,8,0.2997429498457554,0.9672405163534018,2,0.9141217470169067,11,0.1033901572227478
18,Dozens Killed In Reported Chemical Attack On Syrian Rebel Enclave,gobs Killed In Reported chemic Attack On Syrian Rebel Enclave,gobs kill report chemic attack syrian rebel enclave,gwen stefani superfan beat gwen stefani gwen stefani quiz,CountVectorizer,growing_net,MLPClassifier,fake,0.277261734008789,8,0.0961037028045645,0.957754704446568,2,0.42629408836364746,10,-0.0141202807426452
19,France’s Obsession With Decline Is a Booming Industry - The New York Times,Jacques_Anatole_Francois_Thibault ’s fixation With fall Is a Booming Industry - The New House_of_York metre,jacques_anatole_francois_thibault fixation fall boom industry new house_of_york metre,jew shielder gavin mccuck rekt jew hate female shitlord,CountVectorizer,growing_net,MLPClassifier,fake,1.8792476654052728,8,0.0496411717284786,0.9151662872895914,6,0.45652300119400024,14,-0.0222350638359785
20,Jake Tapper Hits Back At Trump: He's Nastier To Me And Don Lemon Than He Is To Putin,Jake wiretapper reach Back astatine Trump : he 's awful To Pine_Tree_State And assume Lemon Than he differ To Putin,jake wiretapper reach astatine trump awful pine_tree_state assume lemon differ putin,gwen stefani superfan beat gwen stefani gwen stefani quiz,CountVectorizer,growing_net,MLPClassifier,fake,3.947554349899292,8,0.1512532006261199,0.9509168051505412,12,0.6261426210403442,20,-0.0437119416892528
21,Vandalized Arizona Mosque Flooded With Support From Interfaith Allies,Vandalized Arizona Mosque deluge With Support From Interfaith Allies,vandalize arizona mosque deluge support interfaith ally,gwen stefani superfan beat gwen stefani gwen stefani quiz,CountVectorizer,growing_net,MLPClassifier,fake,0.1888990402221679,8,0.0711537431408914,0.9842848099244752,1,0.9246286153793335,9,-0.0838768780231475
22,Michigan Allots $87 Million to Replace Flint’s Tainted Water Pipes - The New York Times,Michigan Allots $ 87 Million to Replace Flint ’s Tainted irrigate Pipes - The New House_of_York clock_time,michigan allot $ 87 million replace flint taint irrigate pipe new house_of_york clock_time,jew shielder gavin mccuck rekt jew hate female shitlord,CountVectorizer,growing_net,MLPClassifier,fake,1.0291569232940674,10,0.0917028792410145,0.962516073481004,7,0.8674377799034119,17,-0.022655040025711
23,Eleven Madison Park Plans a Makeover and a Summer Pop-Up - The New York Times,Eleven Madison Park Plans a Makeover and vitamin_A Summer Pop - Up - The New House_of_York meter,madison park plan makeover vitamin_a summer pop new house_of_york meter,jew shielder gavin mccuck rekt jew hate female shitlord,CountVectorizer,growing_net,MLPClassifier,fake,0.917356014251709,10,0.0892567788507005,0.9816910809891471,6,0.7289299368858337,17,-0.0779158473014831
24,WikiLeaks Reveals CIA ’Archimedes’ Tool Reportedly Used to Infect Local Networks - Breitbart,WikiLeaks Reveals CIA ’ Archimedes ’ Tool Reportedly Used to Infect Local net - Breitbart,wikileak reveal cia archimede tool reportedly infect local net breitbart,diamond silk,CountVectorizer,growing_net,MLPClassifier,fake,0.2832541465759277,10,0.2500395944926635,0.9748112321741682,4,0.9575791358947754,15,0.1289393752813339
25,House Democrats Offer Internships For Students Affected By Gun Violence,home populist fling Internships For pupil Affected By Gun Violence,home populist fling internship pupil affect gun violence,gwen stefani superfan beat gwen stefani gwen stefani quiz,CountVectorizer,growing_net,MLPClassifier,fake,0.809675931930542,10,0.0706428492999564,0.9071447389480268,4,0.46890705823898315,10,-0.0168023742735385
26,Can anyone help with the meaning behind a mystery playing card?,Can anyone assistance with the meaning behind a closed_book playing card ?,assistance meaning closed_book playing card,gwen stefani superfan beat gwen stefani gwen stefani quiz,CountVectorizer,growing_net,MLPClassifier,fake,0.231703519821167,10,0.0461504220969358,0.9818359339348568,4,0.7619847059249878,12,-0.0807490199804306
27,Exclusive - Rand Paul on Omnibus Spending Bill: ’President Hillary Clinton Would Have Been Proud of This Bill’ - Breitbart,Exclusive - Rand Paul on Omnibus Spending Bill : ’ President Edmund_Hillary William_Jefferson_Clinton Would Have Been Proud of This Bill ’ - Breitbart,exclusive rand paul omnibus spending bill president edmund_hillary william_jefferson_clinton proud bill breitbart,jew shielder gavin mccuck rekt jew hate female shitlord,CountVectorizer,growing_net,MLPClassifier,fake,0.6374280452728271,10,0.1416860036354606,0.9812454510138195,8,0.9597249031066895,23,0.0982256904244422
28,"Pelosi: ’I Pray for Donald Trump, That His Presidency Will Be Successful and That His Family Will Be Safe’","Pelosi : ’ I Pray for Donald Trump , That His presidentship Will Be Successful and That His Family volition Be Safe ’",pelosi pray donald trump presidentship successful family volition safe,jew shielder gavin mccuck rekt jew hate female shitlord,CountVectorizer,growing_net,MLPClassifier,fake,0.1620373725891113,10,0.2389354110549843,0.9922349240758824,10,0.963982343673706,23,-0.0284802373498678
29,Washington’s meddling in foreign elections,Washington ’s meddling in native election,washington meddling native election,diamond silk,CountVectorizer,growing_net,MLPClassifier,fake,0.2478656768798828,10,0.2140370872332127,0.9170906599517112,4,0.8076483011245728,6,-0.1162129938602447
30,Caught On Tape: ISIS Destroys Iraqi Abrams With Anti-Tank Missile,Caught On Tape : Inter-Services_Intelligence Destroys Iraqi Abrams With Anti - tank Missile,catch tape inter services_intelligence destroy iraqi abrams anti tank missile,gorka smite hater radical islamist jerusalem post speech breitbart,CountVectorizer,growing_net,MLPClassifier,fake,0.2632944583892822,10,0.277773691325417,0.9613210220539192,6,0.8280489444732666,13,0.1639246493577957
31,Waffle House Shooting Victim's Mom Accepts Daughter's Diploma,Waffle House buck victim 's Mom Accepts Daughter 's Diploma,waffle house buck victim mom accept daughter diploma,gwen stefani superfan beat gwen stefani gwen stefani quiz,CountVectorizer,growing_net,MLPClassifier,fake,0.2891151905059814,10,0.184967385687351,0.9753902719886116,5,0.8903660774230957,10,-0.0292242318391799
32,"'Fox & Friends' Host Mocks NY Times' ISIS Coverage, Unaware It Beat Fox To The Story","' Fox & Friends ' Host Mocks NY Times ' ISIS Coverage , Unaware It Beat fuddle To The tarradiddle",fox friend host mock ny time isis coverage unaware beat fuddle tarradiddle,gwen stefani superfan beat gwen stefani gwen stefani quiz,CountVectorizer,growing_net,MLPClassifier,fake,0.2797677516937256,11,0.1362757947236255,0.9811024912754872,10,0.925527036190033,20,0.1022461056709289
33,GOP: We Will Be United Against Any Supreme Court Nominee Of Hillary Clinton (VIDEO),GOP : We leave Be unify Against Any Supreme tribunal candidate Of Edmund_Hillary DeWitt_Clinton ( TV ),gop leave unify supreme tribunal candidate edmund_hillary dewitt_clinton tv,jew shielder gavin mccuck rekt jew hate female shitlord,CountVectorizer,growing_net,MLPClassifier,fake,3.241838216781616,11,0.1651871278967332,0.9312834392100344,11,0.6849543452262878,17,0.0731807872653007
34,The Rest Of The World Showed Up To March For Our Lives,The Rest Of The World disprove Up To March For Our dwell,rest world disprove march dwell,gwen stefani superfan beat gwen stefani gwen stefani quiz,CountVectorizer,growing_net,MLPClassifier,fake,0.2869553565979004,11,0.0463984154413259,0.9671640415993172,2,0.7039021253585815,12,-0.0251342635601758
35,"Tesla Hits a New Milestone, Passing G.M. in Valuation - The New York Times","Tesla Hits a New Milestone , Passing G.M. in Valuation - The New House_of_York clip",tesla hit new milestone pass g.m valuation new house_of_york clip,jew shielder gavin mccuck rekt jew hate female shitlord,CountVectorizer,growing_net,MLPClassifier,fake,0.5982697010040283,11,0.1032718612927166,0.970198195500023,4,0.9379454851150513,15,-0.1082661375403404
36,Melania Trump Called Out For Anti-Bullying Campaign That Ignores Her Husband's Actions,Melania trump foretell Out For Anti - Bullying Campaign That Ignores Her Husband 's Actions,melania trump foretell anti bully campaign ignore husband action,gwen stefani superfan beat gwen stefani gwen stefani quiz,CountVectorizer,growing_net,MLPClassifier,fake,0.2289710044860839,11,0.1183158262852198,0.9833164365332407,7,0.9121060967445374,15,0.0341185852885246
37,Is Your County Elections Clerk Ready For Russian Hackers?,represent Your County Elections Clerk fix For Russian Hackers ?,represent county election clerk fix russian hacker,jew shielder gavin mccuck rekt jew hate female shitlord,CountVectorizer,growing_net,MLPClassifier,fake,0.2550594806671142,11,0.2230294302974957,0.9691796996646812,4,0.8708477020263672,10,0.1697546690702438
38,Iran Says Europe's Support For Nuclear Deal Isn't Enough After America's Withdrawal,Islamic_Republic_of_Iran Says Europe 's Support For Nuclear make_out Is n't Enough After America 's Withdrawal,islamic_republic_of_iran say europe support nuclear make_out america withdrawal,gwen stefani superfan beat gwen stefani gwen stefani quiz,CountVectorizer,growing_net,MLPClassifier,fake,0.2004165649414062,11,0.0930310443977749,0.988447561802712,8,0.8389254808425903,15,0.0619492791593074
39,Missouri Governor Claims 'Witch Hunt' Before State House Releases Its Report,Missouri Governor Claims ' Witch Hunt ' Before United_States_Department_of_State sign_of_the_zodiac Releases Its Report,missouri governor claim witch hunt united_states_department_of_state sign_of_the_zodiac release report,gwen stefani superfan beat gwen stefani gwen stefani quiz,CountVectorizer,growing_net,MLPClassifier,fake,0.2743127346038818,11,0.0894169059840565,0.9848322698300316,6,0.7734448909759521,13,0.084732674062252
40,How Think Tanks Amplify Corporate America’s Influence - The New York Times,How imagine tankful hyperbolise Corporate America ’s regulate - The fresh House_of_York fourth_dimension,imagine tankful hyperbolise corporate america regulate fresh house_of_york fourth_dimension,jew shielder gavin mccuck rekt jew hate female shitlord,CountVectorizer,growing_net,MLPClassifier,fake,3.10115933418274,11,0.219321934229503,0.8946562935101369,9,0.6267273426055908,13,0.1369041204452514
41,"Rural Counties Are Making A Comeback, Census Data Shows","urban Counties exist Making A rejoinder , Census Data Shows",urban county exist make rejoinder census datum show,gwen stefani superfan beat gwen stefani gwen stefani quiz,CountVectorizer,growing_net,MLPClassifier,fake,0.4345571994781494,11,0.0228079279431865,0.951888719539064,4,0.7367069125175476,10,-0.0804643854498863
42,"Former South Korean President Park Geun-hye Sentenced To 24 Years For Bribery, Abuse Of Power","Former South Korean chair Park Geun - hye Sentenced To twenty-four Years For Bribery , Abuse Of Power",south korean chair park geun hye sentence year bribery abuse power,gwen stefani superfan beat gwen stefani gwen stefani quiz,CountVectorizer,growing_net,MLPClassifier,fake,0.2188737392425537,11,0.11757925901842,0.9704649752204236,7,0.936067521572113,18,0.1009550839662551
43,Tips to Reduce Food Waste - The New York Times,Tips to Reduce Food Waste - The raw House_of_York sentence,tip reduce food waste raw house_of_york sentence,jew shielder gavin mccuck rekt jew hate female shitlord,CountVectorizer,growing_net,MLPClassifier,fake,0.3640134334564209,11,0.0569824252749771,0.9225307354637304,3,0.7372398376464844,10,0.0676331669092178
44,15 Unique Gifts For Mom This Mother's Day,fifteen Unique talent For Mom This female_parent 's Day,unique talent mom female_parent day,gwen stefani superfan beat gwen stefani gwen stefani quiz,CountVectorizer,growing_net,MLPClassifier,fake,0.6436715126037598,11,0.1187144763265287,0.9313982907006584,4,0.6915103793144226,9,0.22128227353096
45,"In Red-State Utah, a Surge Toward Obamacare - The New York Times","In Red - State Utah , a Surge Toward Obamacare - The New House_of_York sentence",red state utah surge obamacare new house_of_york sentence,jew shielder gavin mccuck rekt jew hate female shitlord,CountVectorizer,growing_net,MLPClassifier,fake,0.7832901477813721,11,0.1034474762578461,0.9719513372630278,7,0.8446130752563477,15,0.0477010421454906
46,"Trump Team Didn’t Put Nominees to ‘Sex, Drugs and Rock ’n’ Roll’ Test - The New York Times","Trump Team Did n’t Put Nominees to ‘ Sex , drug and rock_and_roll ’ n ’ Roll ’ Test - The New York clock_time",trump team nominee sex drug rock_and_roll n roll test new york clock_time,jew shielder gavin mccuck rekt jew hate female shitlord,CountVectorizer,growing_net,MLPClassifier,fake,1.2602040767669678,11,0.1811235791670018,0.9917315368240832,13,0.8832944631576538,24,-0.0395088009536266
47,Yahoo and the Online Universe According to Verizon - The New York Times,Yahoo and the Online Universe According to Verizon - The New York clock_time,yahoo online universe accord verizon new york clock_time,jew shielder gavin mccuck rekt jew hate female shitlord,CountVectorizer,growing_net,MLPClassifier,fake,0.1940581798553466,11,0.1304739140567713,0.9927486432487364,1,0.8988722562789917,13,-0.0219598617404699
48,GOP Congressman Doug Lamborn Thrown Off The Ballot For 2018 (UPDATED),Republican_Party representative Doug Lamborn discombobulate bump_off The ballot For 2018 ( UPDATED ),republican_party representative doug lamborn discombobulate bump_off ballot 2018 update,gwen stefani superfan beat gwen stefani gwen stefani quiz,CountVectorizer,growing_net,MLPClassifier,fake,1.3031435012817385,11,0.0280739728906688,0.8653006076435509,8,0.8166515827178955,13,-0.0474208667874336
49,Federal Judge Rips Kris Kobach For Failing To Fully Comply With Court Order,Fed label tear crease Kobach For go To Fully Comply With Court dictate,feed label tear crease kobach fully comply court dictate,gwen stefani superfan beat gwen stefani gwen stefani quiz,CountVectorizer,growing_net,MLPClassifier,fake,3.7002828121185294,11,0.0160160544797257,0.8755988896821568,6,0.630691409111023,13,-0.0686334520578384
50,11 very depressing economic realities that Donald Trump will inherit,xi very depressing economical realities that Donald Trump disinherit inherit,xi depressing economical reality donald trump disinherit inherit,diamond silk,CountVectorizer,growing_net,MLPClassifier,fake,0.7011356353759766,11,0.2176501946328963,0.8674025632298712,3,0.7617068886756897,10,0.0138818938285112
51,"4 Presidents, 4 First Ladies Pose For Photo At Barbara Bush Funeral","4 chair , 4 start Ladies put For exposure At Barbara Dubyuh funeral",4 chair 4 start lady exposure barbara dubyuh funeral,gwen stefani superfan beat gwen stefani gwen stefani quiz,CountVectorizer,growing_net,MLPClassifier,fake,3.8714241981506334,11,0.1281452598607395,0.911992426054842,7,0.5730941295623779,13,0.0293334741145372
52,6 Fired At Howard University For Misconduct Involving Need-Based Tuition Funds,6 Fired At Howard University For Misconduct Involving Need - Based tutorship fund,6 fire howard university misconduct involve need base tutorship fund,jew shielder gavin mccuck rekt jew hate female shitlord,CountVectorizer,growing_net,MLPClassifier,fake,0.4261760711669922,11,0.1709587938883716,0.974537291908631,5,0.9363827705383301,13,-0.021326757967472
53,Clintons Are Under Multiple FBI Investigations as Agents Are Stymied,Hilary_Clinton Are Under Multiple FBI investigating as Agents Are Stymied,hilary_clinton multiple fbi investigate agent stymie,jew shielder gavin mccuck rekt jew hate female shitlord,CountVectorizer,growing_net,MLPClassifier,fake,0.2807254791259765,11,0.1391950208276678,0.9497679218899012,2,0.9166324138641357,10,0.0761087909340858
54,Video Of Bear Eating Ice Cream At Dairy Queen Leads To Charges For Zoo Owners,Video Of Bear corrode Ice Cream At Dairy Queen Leads To Charges For Zoo Owners,video bear corrode ice cream dairy queen lead charge zoo owner,gwen stefani superfan beat gwen stefani gwen stefani quiz,CountVectorizer,growing_net,MLPClassifier,fake,0.2500886917114258,11,0.1181541940419701,0.9809709864764068,1,0.8854371905326843,15,-0.0365893878042697
55,General is most senior Army officer to kill self,General is well-nigh senior Army ship's_officer to kill self,general nigh senior army ship's_officer kill self,jew shielder gavin mccuck rekt jew hate female shitlord,CountVectorizer,growing_net,MLPClassifier,fake,0.2462735176086425,11,0.22142283294436,0.9506305619424348,2,0.8444455862045288,9,0.1542606502771377
56,How 'Star Trek' Made History 22 Years Ago With A Same-Sex Kiss,How ' Star Trek ' Made account 22 Years Ago With A Same - sex_activity Kiss,star trek account 22 year ago sex_activity kiss,gwen stefani superfan beat gwen stefani gwen stefani quiz,CountVectorizer,growing_net,MLPClassifier,fake,0.6166784763336182,11,0.0965757446592022,0.9805917235909342,8,0.8786576390266418,16,0.1402879506349563
57,I Went to My First Classical Music Concert. It Was in My Living Room. - The New York Times,I Went to My First Classical Music Concert . It Was in My Living Room . - The New House_of_York meter,go classical music concert living room new house_of_york meter,wikileak obama saudi agent,CountVectorizer,growing_net,MLPClassifier,fake,0.5706629753112793,11,0.131569214328223,0.9910306862387784,6,0.860034704208374,21,-0.1386392563581466
58,Donald Trump Will Not Be Mentioned By Name On 'Roseanne',Donald Trump Will Not Be bring_up By Name On ' Roseanne ',donald trump bring_up roseanne,jew shielder gavin mccuck rekt jew hate female shitlord,CountVectorizer,growing_net,MLPClassifier,fake,0.1581940650939941,11,0.2276326118140996,0.992250401024986,4,0.8658177852630615,12,0.0536076165735721
59,School Got Complaints About Teacher Even Before HuffPost Revealed Her Racial Bias,train start Complaints About Teacher Even Before HuffPost Revealed Her Racial Bias,train start complaint teacher huffpost reveal racial bias,gwen stefani superfan beat gwen stefani gwen stefani quiz,CountVectorizer,growing_net,MLPClassifier,fake,0.8332602977752686,11,0.141411005469975,0.9746362090479112,2,0.8315631151199341,12,-0.0687264055013656
60,This Trump Country House District Just Became A Key Progressive Battleground,This Trump commonwealth home District Just Became A Key continuous_tense Battleground,trump commonwealth home district key continuous_tense battleground,gwen stefani superfan beat gwen stefani gwen stefani quiz,CountVectorizer,growing_net,MLPClassifier,fake,0.4576733112335205,11,0.1317758549658705,0.9631196048076868,3,0.7132723331451416,11,-0.074516013264656
61,7 Foods That Will Naturally Cleanse Your Liver,7 intellectual_nourishment That Will course clean Your Liver,7 intellectual_nourishment course clean liver,jew shielder gavin mccuck rekt jew hate female shitlord,CountVectorizer,growing_net,MLPClassifier,fake,0.7271292209625244,11,0.0475634879382366,0.8951804538140956,3,0.7135633230209351,9,0.0074292859062552
62,Muslim College Chaplains Extend a Hand Across Religious Divides - The New York Times,Muslim College chaplain broaden a pass Across Religious disunite - The New House_of_York prison_term,muslim college chaplain broaden pass religious disunite new house_of_york prison_term,diamond silk,CountVectorizer,growing_net,MLPClassifier,fake,1.9441723823547363,11,0.2323055787559067,0.924779323858751,6,0.7086283564567566,14,0.0325214862823486
63,North Carolina Governor Signs Law Limiting Successor’s Power - The New York Times,North Carolina Governor foretoken law Limiting Successor ’s major_power - The New House_of_York prison_term,north carolina governor foretoken law limit successor major_power new house_of_york prison_term,jew shielder gavin mccuck rekt jew hate female shitlord,CountVectorizer,growing_net,MLPClassifier,fake,1.245438575744629,13,0.1153889685485136,0.9641895985954996,7,0.6807859539985657,14,0.2126801759004593
64,‘This Is Treason’: Clinton’s Email Server Reportedly Exposed to Hackers of 5 Spy Agencies,‘ This Is Treason ’ : Clinton ’s Email Server Reportedly Exposed to drudge of 5 Spy agency,treason clinton email server reportedly expose drudge 5 spy agency,gwen stefani superfan beat gwen stefani gwen stefani quiz,CountVectorizer,growing_net,MLPClassifier,fake,0.6890366077423096,14,0.1022860587639403,0.9770713493602292,9,0.9481862783432007,18,0.0075918999500572
65,Aaron Carter Says News About Being Bisexual Was 'A Little Misconstrued',Aaron Carter Says News nigh Being Bisexual Was ' A piddling Misconstrued ',aaron carter say news nigh bisexual piddling misconstrue,gwen stefani superfan beat gwen stefani gwen stefani quiz,CountVectorizer,growing_net,MLPClassifier,fake,0.4512598514556885,14,0.2688454434678108,0.9615218224935655,6,0.8592650890350342,13,0.0686502382159233
66,Why Kris Kobach Was Found In Contempt For Not Clarifying To People That They Could Vote,Why crease Kobach Was Found In despite For Not Clarifying To People That They Could Vote,crease kobach find despite clarify people vote,gwen stefani superfan beat gwen stefani gwen stefani quiz,CountVectorizer,growing_net,MLPClassifier,fake,0.5411381721496582,14,0.039263157201163,0.9749578346885928,2,0.7603182792663574,16,-0.0851387083530426
67,A New Verb in Mexico: Trumpear (From ‘to Punch’) - The New York Times,A New Verb in Mexico : Trumpear ( From ‘ to Punch ’ ) - The New House_of_York meter,new verb mexico trumpear punch new house_of_york meter,jew shielder gavin mccuck rekt jew hate female shitlord,CountVectorizer,growing_net,MLPClassifier,fake,1.0483968257904053,14,0.0322136302492003,0.9790310606759576,11,0.864849328994751,19,0.0604372434318065
68,Trump Team Moves To Lift Ban On 'Extreme' Hunting Tactics In Alaska,Trump Team affect To rise proscription on ' Extreme ' Hunting Tactics In Alaska,trump team affect rise proscription extreme hunt tactic alaska,gwen stefani superfan beat gwen stefani gwen stefani quiz,CountVectorizer,growing_net,MLPClassifier,fake,0.8733465671539307,14,0.0687865194186945,0.953447281725002,7,0.7123843431472778,14,0.0260398406535387
69,What Is Immunotherapy? The Basics on These Cancer Treatments - The New York Times,What Is Immunotherapy ? The Basics on These Cancer handling - The New House_of_York fourth_dimension,immunotherapy basic cancer handling new house_of_york fourth_dimension,jew shielder gavin mccuck rekt jew hate female shitlord,CountVectorizer,growing_net,MLPClassifier,fake,1.0227208137512207,14,0.0721698708192331,0.9670330550705633,5,0.7799460887908936,15,-0.0421455465257167
70,This Jobs Program Just Might Get People Back To Work,This Jobs broadcast Just Might Get People Back To shape,job broadcast people shape,jew shielder gavin mccuck rekt jew hate female shitlord,CountVectorizer,growing_net,MLPClassifier,fake,0.4097387790679931,14,0.1217783772946853,0.9663209279687632,2,0.7725578546524048,10,0.0155051415786147
