,target instance,closest counterfactual,closest_counterfactual \stopword,closest_true_instance,vectorizer,text_method,model_name,dataset_name,runtime,not find,closest_similaritys,distance cf target,distance counterfactual target instance lev,distance counterfactual target instance bert,distance counterfactual closest_true_instance lev,distance counterfactual closest_true_instance bert,closest_true_instance_bert,closest_similaritys_bert
27,Exclusive - Rand Paul on Omnibus Spending Bill: ’President Hillary Clinton Would Have Been Proud of This Bill’ - Breitbart,Exclusive - Rand Paul on Omnibus Spending Bill : ’ President Edmund_Hillary DeWitt_Clinton Would Have Been Proud of This Bill ’ - Breitbart,exclusive rand paul omnibus spending bill president edmund_hillary dewitt_clinton proud bill breitbart,gwen stefani superfan beat gwen stefani gwen stefani quiz,CountVectorizer,growing_net,MLPClassifier,fake,0.2721924781799316,10,0.1205871555553206,0.9812454510138195,8,0.9671726822853088,23,-0.0359527617692947,Black Teen Nearly Shot After Knocking On Door Asking For Directions To School,-0.1864787191152572
28,"Pelosi: ’I Pray for Donald Trump, That His Presidency Will Be Successful and That His Family Will Be Safe’","Pelosi : ’ I Pray for Donald Trump , That His presidential_term Will differ Successful and That His Family Will Be Safe ’",pelosi pray donald trump presidential_term differ successful family safe,gwen stefani superfan beat gwen stefani gwen stefani quiz,CountVectorizer,growing_net,MLPClassifier,fake,0.112248420715332,10,0.1163331928170619,0.9938451922505755,10,0.8910664916038513,23,0.1070207133889198,"Italian Train Derails in Switzerland, Seven Injured",-0.138715386390686
29,Washington’s meddling in foreign elections,American_capital ’s meddling in domestic elections,american_capital meddling domestic election,gwen stefani superfan beat gwen stefani gwen stefani quiz,CountVectorizer,growing_net,MLPClassifier,fake,0.2046260833740234,10,-0.0520572519964443,0.9050481793096676,3,0.7868057489395142,9,-0.0016797066200524,We Finally Know Jessica Williams' 'Fantastic Beasts' Character,-0.1583737432956695
30,Caught On Tape: ISIS Destroys Iraqi Abrams With Anti-Tank Missile,Caught On Tape : ISI put_down Iraqi Abrams With Anti - Tank Missile,catch tape isi put_down iraqi abrams anti tank missile,gwen stefani superfan beat gwen stefani gwen stefani quiz,CountVectorizer,growing_net,MLPClassifier,fake,0.187138557434082,10,0.1498446420987813,0.9528871449034038,7,0.8094817399978638,13,0.0165419038385152,Six Ways to Give the Gift of Generosity to Children and Teenagers - The New York Times,-0.1962037533521652
31,Waffle House Shooting Victim's Mom Accepts Daughter's Diploma,Waffle sign Shooting Victim 's Mom Accepts Daughter 's Diploma,waffle sign shoot victim mom accept daughter diploma,idris elba star new hunchback notre dame netflix,CountVectorizer,growing_net,MLPClassifier,fake,0.2916243076324463,10,0.2170232331124128,0.9798574205813178,5,0.9230095148086548,10,0.1028851270675659,John Oliver Fans Freak Out After He Says ‘Goodbye Forever’ And Packs Up His Set,-0.2070416361093521
32,"'Fox & Friends' Host Mocks NY Times' ISIS Coverage, Unaware It Beat Fox To The Story","' Fox & Friends ' Host bemock NY Times ' ISIS Coverage , Unaware It Beat discombobulate To The Story",fox friend host bemock ny time isis coverage unaware beat discombobulate story,o.j simpson dismiss colin kaepernick stand flag,CountVectorizer,growing_net,MLPClassifier,fake,0.1811757087707519,11,0.2559834088367159,0.9852927602805108,10,0.8706475496292114,20,0.1038948148488998,British Interior Minister Amber Rudd Resigns Amid Immigration Scandal,-0.2157773971557617
33,GOP: We Will Be United Against Any Supreme Court Nominee Of Hillary Clinton (VIDEO),GOP : We Will Be merge Against Any sovereign Court candidate Of Sir_Edmund_Hillary President_Clinton ( video_recording ),gop merge sovereign court candidate sir_edmund_hillary president_clinton video_recording,gwen stefani superfan beat gwen stefani gwen stefani quiz,CountVectorizer,growing_net,MLPClassifier,fake,2.2536983489990234,11,-0.0281743260080791,0.911755627164022,10,0.7406762838363647,17,0.1361334025859832,Snow reports from around the Northland (Duluth) through 9 a.m. Saturday,-0.1766924709081649
34,The Rest Of The World Showed Up To March For Our Lives,The Rest Of The World present Up To March For Our aliveness,rest world present march aliveness,idris elba star new hunchback notre dame netflix,CountVectorizer,growing_net,MLPClassifier,fake,0.1902408599853515,11,0.1336574264016614,0.9746983775463022,2,0.8766167163848877,12,-0.0143066830933094,Morgan Freeman Accused Of Inappropriate Behavior And Sexual Harassment,-0.2548856139183044
35,"Tesla Hits a New Milestone, Passing G.M. in Valuation - The New York Times","Tesla Hits a New Milestone , Passing G.M. in Valuation - The New House_of_York prison_term",tesla hit new milestone pass g.m valuation new house_of_york prison_term,jew shielder gavin mccuck rekt jew hate female shitlord,CountVectorizer,growing_net,MLPClassifier,fake,0.6661763191223145,11,0.0775327473535508,0.9783790141748168,4,0.8937094807624817,15,-0.099369540810585,Whistleblower Accuses Venezuela of Issuing Passports to Terrorists in CNN Interview - Breitbart,-0.1977070569992065
36,Melania Trump Called Out For Anti-Bullying Campaign That Ignores Her Husband's Actions,Melania Trump Called Out For Anti - Bullying Campaign That Ignores Her hubby 's Actions,melania trump call anti bully campaign ignore hubby action,idris elba star new hunchback notre dame netflix,CountVectorizer,growing_net,MLPClassifier,fake,0.3099288940429687,11,0.1304201133377971,0.99528984672938,5,0.9845803380012512,15,0.0414366722106933,Planet Nine,-0.2081888765096664
37,Is Your County Elections Clerk Ready For Russian Hackers?,Is Your County election Clerk Ready For Russian Hackers ?,county election clerk ready russian hacker,gwen stefani superfan beat gwen stefani gwen stefani quiz,CountVectorizer,growing_net,MLPClassifier,fake,0.209712266921997,11,0.128532639532348,0.9964670844046118,3,0.9856542944908142,10,-0.0703445971012115,Review: Miranda Lambert Sings of What Comes After the Heartbreak - The New York Times,-0.1525618731975555
38,Iran Says Europe's Support For Nuclear Deal Isn't Enough After America's Withdrawal,Persia Says Europe 's Support For Nuclear make_out Is n't Enough later_on America 's Withdrawal,persia say europe support nuclear make_out later_on america withdrawal,idris elba star new hunchback notre dame netflix,CountVectorizer,growing_net,MLPClassifier,fake,0.2683520317077636,11,0.2564188187243125,0.9798162776575536,9,0.7652706503868103,15,-0.0272315628826618,Mark Hamill Finds Beautiful Reminder Of Carrie Fisher In Hotel Room Painting,-0.1790085285902023
39,Missouri Governor Claims 'Witch Hunt' Before State House Releases Its Report,Missouri Governor exact ' Witch Hunt ' Before State domiciliate Releases Its Report,missouri governor exact witch hunt state domiciliate release report,kate mckinnon break impression rudy giuliani,CountVectorizer,growing_net,MLPClassifier,fake,0.4154722690582275,11,0.226740868208857,0.9823546645999366,6,0.9033153057098389,13,0.1025448888540268,Paul McCartney Joins March For Our Lives In Memory Of John Lennon,-0.2807683050632477
40,"Rural Counties Are Making A Comeback, Census Data Shows","urban Counties Are Making A replication , Census Data designate",urban county make replication census datum designate,idris elba star new hunchback notre dame netflix,CountVectorizer,growing_net,MLPClassifier,fake,0.4958572387695312,12,0.0514736501002344,0.923843810837802,4,0.6252081990242004,10,-0.0669778883457183,Paris Airport Attacker Wanted to Kill and Die for Allah,-0.2518361210823059
41,"Former South Korean President Park Geun-hye Sentenced To 24 Years For Bribery, Abuse Of Power","Former South Korean President Park Geun - hye doom To 24 Years For Bribery , Abuse Of major_power",south korean president park geun hye doom 24 year bribery abuse major_power,idris elba star new hunchback notre dame netflix,CountVectorizer,growing_net,MLPClassifier,fake,0.1447949409484863,12,0.2143913167388564,0.977895168240987,7,0.8211816549301147,18,0.1077714040875434,Kid Golfer With One Arm Shows Off His Drive On 'Little Big Shots',-0.1882781833410263
42,Tips to Reduce Food Waste - The New York Times,Tips to contract Food Waste - The New York metre,tip contract food waste new york metre,gwen stefani superfan beat gwen stefani gwen stefani quiz,CountVectorizer,growing_net,MLPClassifier,fake,0.2505307197570801,12,0.0833171863101349,0.9421878016593864,2,0.8027604818344116,10,-0.1124396473169326,Military Family's Legally Adopted Daughter Could Be Deported,-0.2009941190481186
43,15 Unique Gifts For Mom This Mother's Day,XV Unique Gifts For Mom This overprotect 's daylight,xv unique gift mom overprotect daylight,idris elba star new hunchback notre dame netflix,CountVectorizer,growing_net,MLPClassifier,fake,0.314734935760498,12,0.2443396723975429,0.8632428310313184,4,0.654026448726654,9,0.0681886225938797,Larry Nassar’s Boss Accused Of Assaulting Students In Practice Exam,-0.2100964188575744
44,"In Red-State Utah, a Surge Toward Obamacare - The New York Times","In Red - State Utah , a upsurge Toward Obamacare - The New House_of_York metre",red state utah upsurge obamacare new house_of_york metre,gwen stefani superfan beat gwen stefani gwen stefani quiz,CountVectorizer,growing_net,MLPClassifier,fake,0.7092640399932861,12,0.0346586041801159,0.9624907632786884,8,0.8497034311294556,15,-0.1748300045728683,Beijing holds surprise South China Sea drills in response to US patrol,-0.2119248956441879
45,"Trump Team Didn’t Put Nominees to ‘Sex, Drugs and Rock ’n’ Roll’ Test - The New York Times","Trump Team Did n’t pose Nominees to ‘ Sex , Drugs and careen ’ nitrogen ’ Roll ’ Test - The New York sentence",trump team pose nominee sex drug careen nitrogen roll test new york sentence,gwen stefani superfan beat gwen stefani gwen stefani quiz,CountVectorizer,growing_net,MLPClassifier,fake,1.4922080039978027,12,0.1514618575699057,0.9705853533620006,13,0.8608306646347046,24,0.0334417112171649,We Finally Know Jessica Williams' 'Fantastic Beasts' Character,-0.1834279894828796
46,Yahoo and the Online Universe According to Verizon - The New York Times,Yahoo and the Online Universe According to Verizon - The New York fourth_dimension,yahoo online universe accord verizon new york fourth_dimension,jew shielder gavin mccuck rekt jew hate female shitlord,CountVectorizer,growing_net,MLPClassifier,fake,0.126619815826416,12,0.1304739140567713,0.9927486432487364,1,0.8512165546417236,13,0.0815384760499,Comment on Enraged Cop Flips Out When Her Car is Towed for Illegal Parking — Pulls Gun on Tow Truck Driver by Anon Ymous,-0.178454965353012
47,GOP Congressman Doug Lamborn Thrown Off The Ballot For 2018 (UPDATED),Republican_Party representative Doug Lamborn have bump_off The Ballot For 2018 ( update ),republican_party representative doug lamborn bump_off ballot 2018 update,idris elba star new hunchback notre dame netflix,CountVectorizer,growing_net,MLPClassifier,fake,0.9764246940612792,12,0.0679006070016465,0.8740873102209109,7,0.8366307020187378,13,0.0267995540052652,"Beyoncé Inspired Google To Give $100,000 More In HBCU Scholarships",-0.2077408134937286
48,11 very depressing economic realities that Donald Trump will inherit,xi very depressing economical realities that Donald Trump leave inherit,xi depressing economical reality donald trump leave inherit,gwen stefani superfan beat gwen stefani gwen stefani quiz,CountVectorizer,growing_net,MLPClassifier,fake,0.4267380237579345,13,0.1989626561993021,0.9265076837116938,3,0.7364345788955688,10,-0.1195312589406967,Serena Williams Beats Venus Williams to Win Her 7th Australian Open Title - The New York Times,-0.2411059737205505
49,"4 Presidents, 4 First Ladies Pose For Photo At Barbara Bush Funeral","4 chair , four last gentlewoman lay For picture At Barbara George_W._Bush funeral",4 chair gentlewoman lie picture barbara george_w._bush funeral,kate mckinnon break impression rudy giuliani,CountVectorizer,growing_net,MLPClassifier,fake,3.583538293838501,13,0.2419622542751436,0.8870822234675819,9,0.7375810146331787,13,0.1465236991643905,Police arrest 141 in crackdown on North Dakota pipeline protesters,-0.2760621905326843
50,6 Fired At Howard University For Misconduct Involving Need-Based Tuition Funds,6 Fired At Howard University For Misconduct Involving need - found Tuition Funds,6 fire howard university misconduct involve need find tuition fund,gwen stefani superfan beat gwen stefani gwen stefani quiz,CountVectorizer,growing_net,MLPClassifier,fake,0.1990056037902832,13,0.0749618975538082,0.989085725259309,3,0.98817378282547,13,-0.0693598315119743,U.S.-Backed Militia Opens Drive on ISIS Capital in Syria - The New York Times,-0.2045824080705642
51,Clintons Are Under Multiple FBI Investigations as Agents Are Stymied,Clintons ar Under Multiple FBI investigating as Agents Are Stymied,clinton ar multiple fbi investigate agent stymie,gwen stefani superfan beat gwen stefani gwen stefani quiz,CountVectorizer,growing_net,MLPClassifier,fake,0.22572922706604,13,0.0713443769256926,0.9656674836561624,2,0.9278321266174316,10,0.0114569878205657,"Tesla Hits a New Milestone, Passing G.M. in Valuation - The New York Times",-0.1922562569379806
52,Video Of Bear Eating Ice Cream At Dairy Queen Leads To Charges For Zoo Owners,Video Of Bear Eating Ice Cream At Dairy female_monarch Leads To Charges For zoo Owners,video bear eat ice cream dairy female_monarch lead charge zoo owner,idris elba star new hunchback notre dame netflix,CountVectorizer,growing_net,MLPClassifier,fake,0.2215683460235595,13,0.1385340980470553,0.9917619835920956,2,0.9604331851005554,15,0.138029083609581,Americans Say 2-to-1 That We Never Should Have Invaded Iraq,-0.1696401834487915
53,General is most senior Army officer to kill self,General is most fourth-year Army officer to kill self,general fourth year army officer kill self,gwen stefani superfan beat gwen stefani gwen stefani quiz,CountVectorizer,growing_net,MLPClassifier,fake,0.1822640895843505,13,0.0233534371433704,0.9577020941419776,1,0.9099846482276917,9,0.0862009823322296,"Migrant Caravan Arrives At U.S. Border, Despite Trump’s Threats",-0.2814719676971435
54,How 'Star Trek' Made History 22 Years Ago With A Same-Sex Kiss,How ' Star Trek ' Made History 22 Years Ago With A different - sex_activity Kiss,star trek history 22 year ago different sex_activity kiss,o.j simpson dismiss colin kaepernick stand flag,CountVectorizer,growing_net,MLPClassifier,fake,0.4050531387329101,13,0.1667137797728675,0.9880194076021396,7,0.9574048519134521,16,0.008783996105194,Waffle House Shooting Victim's Mom Accepts Daughter's Diploma,-0.2321872562170028
55,I Went to My First Classical Music Concert. It Was in My Living Room. - The New York Times,I Went to My First Classical Music Concert . It Was in My Living Room . - The New House_of_York meter,go classical music concert living room new house_of_york meter,gwen stefani superfan beat gwen stefani gwen stefani quiz,CountVectorizer,growing_net,MLPClassifier,fake,0.4236035346984863,13,0.113203531278911,0.9910306862387784,6,0.860034704208374,21,0.1570718884468078,Assad Must Stay: US Policy Shift In Syria?,-0.2014474123716354
56,Donald Trump Will Not Be Mentioned By Name On 'Roseanne',Donald Trump Will Not Be advert By Name off ' Roseanne ',donald trump advert roseanne,gwen stefani superfan beat gwen stefani gwen stefani quiz,CountVectorizer,growing_net,MLPClassifier,fake,0.108879804611206,13,0.2124868221097868,0.968466360574042,5,0.8011304140090942,12,0.0372449867427349,Top Turkish Delegation Visits Crimea: A Sign of Turkey's Eurasian Future?,-0.2199354171752929
57,This Trump Country House District Just Became A Key Progressive Battleground,This Trump Country sign District Just Became A cardinal Progressive Battleground,trump country sign district cardinal progressive battleground,idris elba star new hunchback notre dame netflix,CountVectorizer,growing_net,MLPClassifier,fake,0.3862462043762207,14,0.2649100560543565,0.961319512300741,2,0.8395959138870239,11,0.0124702239409089,Michael Bublé And Wife Luisana Lopilato Expecting Third Child,-0.2203790545463562
