,target instance,closest counterfactual,closest_counterfactual \stopword,closest_true_instance,vectorizer,text_method,model_name,dataset_name,runtime,not find,closest_similaritys,distance cf target,distance counterfactual target instance lev,distance counterfactual target instance bert,distance counterfactual closest_true_instance lev,distance counterfactual closest_true_instance bert,closest_true_instance_bert,closest_similaritys_bert
12,Dozens Killed In Reported Chemical Attack On Syrian Rebel Enclave,Dozens belt_down indium Reported Chemical Attack along Syrian Rebel Enclave,dozen belt_down indium report chemical attack syrian rebel enclave,gwen stefani superfan beat gwen stefani gwen stefani quiz,CountVectorizer,growing_net,RandomForestClassifier,fake,1.1200575828552246,14,0.055535194214069,0.9240313451644824,3,0.6466615200042725,10,-0.0978693887591362,Johnny Galecki Returns To 'Roseanne' And Reuniting Is Such Sweet Sorrow,-0.2546959221363067
13,France’s Obsession With Decline Is a Booming Industry - The New York Times,France ’s Obsession With Decline Is a Booming Industry - The New House_of_York prison_term,france obsession decline boom industry new house_of_york prison_term,jew shielder gavin mccuck rekt jew hate female shitlord,CountVectorizer,growing_net,RandomForestClassifier,fake,0.3650193214416504,14,0.1147162018414596,0.9804738162381162,4,0.8200215697288513,14,0.1510431170463562,Beijing holds surprise South China Sea drills in response to US patrol,-0.1550307124853134
14,Michigan Allots $87 Million to Replace Flint’s Tainted Water Pipes - The New York Times,Michigan Allots $ 87 Million to Replace Flint ’s Tainted weewee Pipes - The unexampled York sentence,michigan allot $ 87 million replace flint taint weewee pipe unexampled york sentence,gorka smite hater radical islamist jerusalem post speech breitbart,CountVectorizer,growing_net,RandomForestClassifier,fake,0.7057645320892334,18,0.1692204390835322,0.9461994056320256,7,0.8724514245986938,17,-0.0371242240071296,Anthony Weiner-Huma Abedin Marriage Is Like The De Facto Israel-Saudi Arabia Alliance,-0.1901524662971496
15,Eleven Madison Park Plans a Makeover and a Summer Pop-Up - The New York Times,Eleven Madison Park Plans a Makeover and a Summer Pop - Up - The unexampled York clock_time,madison park plan makeover summer pop unexampled york clock_time,jew shielder gavin mccuck rekt jew hate female shitlord,CountVectorizer,growing_net,RandomForestClassifier,fake,0.6516845226287842,18,0.1335021410968079,0.9928511052524636,5,0.8938963413238525,17,-0.1417876482009887,Six Gulf Protectors Arrested Challenging Gulf Oil Drilling,-0.2198162972927093
16,Caught On Tape: ISIS Destroys Iraqi Abrams With Anti-Tank Missile,Caught On Tape : Directorate_for_Inter-Services_Intelligence Destroys Iraqi Abrams With Anti - Tank Missile,catch tape directorate_for_inter services_intelligence destroy iraqi abrams anti tank missile,gorka smite hater radical islamist jerusalem post speech breitbart,CountVectorizer,growing_net,RandomForestClassifier,fake,0.3016066551208496,24,0.2584642814100551,0.9655882029981568,6,0.7813358902931213,13,0.1258919984102249,Eleven Madison Park Plans a Makeover and a Summer Pop-Up - The New York Times,-0.203801080584526
17,Waffle House Shooting Victim's Mom Accepts Daughter's Diploma,Waffle domiciliate Shooting Victim 's Mom Accepts Daughter 's diploma,waffle domiciliate shoot victim mom accept daughter diploma,gwen stefani superfan beat gwen stefani gwen stefani quiz,CountVectorizer,growing_net,RandomForestClassifier,fake,0.3741843700408935,24,0.1490386154879141,0.9883775937030436,6,0.8687388300895691,10,-0.0634548217058181,John Oliver Fans Freak Out After He Says ‘Goodbye Forever’ And Packs Up His Set,-0.2635804116725921
18,"'Fox & Friends' Host Mocks NY Times' ISIS Coverage, Unaware It Beat Fox To The Story","' Fox & admirer ' Host Mocks NY multiplication ' ISIS Coverage , Unaware It Beat Fox To The Story",fox admirer host mock ny multiplication isis coverage unaware beat fox story,jew shielder gavin mccuck rekt jew hate female shitlord,CountVectorizer,growing_net,RandomForestClassifier,fake,0.2386860847473144,25,0.2598585008644731,0.9793406363672196,8,0.9238741993904114,20,0.1588276624679565,British Interior Minister Amber Rudd Resigns Amid Immigration Scandal,-0.2369991391897201
19,GOP: We Will Be United Against Any Supreme Court Nominee Of Hillary Clinton (VIDEO),GOP : We volition Be United Against Any Supreme Court Nominee Of Sir_Edmund_Percival_Hillary Hilary_Clinton ( VIDEO ),gop volition unite supreme court nominee sir_edmund_percival_hillary hilary_clinton video,jew shielder gavin mccuck rekt jew hate female shitlord,CountVectorizer,growing_net,RandomForestClassifier,fake,0.7113547325134277,25,0.1640543086172601,0.9665235219747116,8,0.8137043118476868,17,0.0983506962656974,Obamacare Premiums Spike an Average of 25%!,-0.1318375468254089
20,"Tesla Hits a New Milestone, Passing G.M. in Valuation - The New York Times","Tesla Hits a New Milestone , Passing G.M. in Valuation - The New House_of_York clip",tesla hit new milestone pass g.m valuation new house_of_york clip,jew shielder gavin mccuck rekt jew hate female shitlord,CountVectorizer,growing_net,RandomForestClassifier,fake,0.378514289855957,26,0.1032718612927166,0.970198195500023,4,0.9379454851150513,15,-0.1082661375403404,British Interior Minister Amber Rudd Resigns Amid Immigration Scandal,-0.2109355181455612
21,Is Your County Elections Clerk Ready For Russian Hackers?,Is Your County election Clerk Ready For Russian Hackers ?,county election clerk ready russian hacker,jew shielder gavin mccuck rekt jew hate female shitlord,CountVectorizer,growing_net,RandomForestClassifier,fake,0.2746217250823974,27,0.2252833926137002,0.9964670844046118,3,0.9856542944908142,10,0.1936428397893905,Review: Miranda Lambert Sings of What Comes After the Heartbreak - The New York Times,-0.1525618731975555
22,Iran Says Europe's Support For Nuclear Deal Isn't Enough After America's Withdrawal,Iran Says Europe 's Support For Nuclear Deal Is n't Enough After US 's Withdrawal,iran say europe support nuclear deal withdrawal,gwen stefani superfan beat gwen stefani gwen stefani quiz,CountVectorizer,growing_net,RandomForestClassifier,fake,0.5298254489898682,27,0.0790941678868955,0.9907736551483204,6,0.9518750905990601,15,0.0339938327670097,"Dorian Harris Stole Beer From A Corner Store, So The Clerk Shot Him Dead: Police",-0.1695679277181625
23,Missouri Governor Claims 'Witch Hunt' Before State House Releases Its Report,Missouri Governor disclaim ' bewitch Hunt ' Before land theater loose Its paper,missouri governor disclaim bewitch hunt land theater loose paper,gwen stefani superfan beat gwen stefani gwen stefani quiz,CountVectorizer,growing_net,RandomForestClassifier,fake,1.6388518810272217,27,0.1170741921967203,0.8837570173948492,9,0.5638907551765442,13,-0.1087639108300209,Israeli Scientists Develop Blood Test to Diagnose Lung Cancer,-0.1903438121080398
24,How Think Tanks Amplify Corporate America’s Influence - The New York Times,How Think Tanks Amplify Corporate United_States ’s Influence - The raw York multiplication,think tank amplify corporate united_states influence raw york multiplication,jew shielder gavin mccuck rekt jew hate female shitlord,CountVectorizer,growing_net,RandomForestClassifier,fake,0.7548396587371826,27,0.2125721181743011,0.9481975465245962,4,0.8587939739227295,13,0.0339118689298629,BREAKING: Border Patrol Agent Found Seriously Injured on Side of Roadway after Attack,-0.2261363416910171
25,"Rural Counties Are Making A Comeback, Census Data Shows","Rural Counties differ Making A Comeback , Census Data Shows",rural county differ make comeback census datum show,gwen stefani superfan beat gwen stefani gwen stefani quiz,CountVectorizer,growing_net,RandomForestClassifier,fake,0.385267972946167,27,-0.0139728902559571,0.989908589552671,3,0.9116719961166382,10,-0.0553473904728889,Paris Airport Attacker Wanted to Kill and Die for Allah,-0.3022993803024292
26,Tips to Reduce Food Waste - The New York Times,Tips to Reduce Food Waste - The unexampled York prison_term,tip reduce food waste unexampled york prison_term,jew shielder gavin mccuck rekt jew hate female shitlord,CountVectorizer,growing_net,RandomForestClassifier,fake,0.2247748374938964,28,0.1012044152134732,0.9808400641281771,2,0.7826535701751709,10,0.0933001190423965,Beijing holds surprise South China Sea drills in response to US patrol,-0.1784770786762237
27,"Trump Team Didn’t Put Nominees to ‘Sex, Drugs and Rock ’n’ Roll’ Test - The New York Times","Trump Team Did n’t Put Nominees to ‘ Sex , Drugs and Rock ’ n ’ Roll ’ Test - The New House_of_York metre",trump team nominee sex drug rock n roll test new house_of_york metre,jew shielder gavin mccuck rekt jew hate female shitlord,CountVectorizer,growing_net,RandomForestClassifier,fake,0.3458590507507324,30,0.1701446384508767,0.9882815709632966,12,0.8807820677757263,24,-0.0007013025460764,We Finally Know Jessica Williams' 'Fantastic Beasts' Character,-0.1628466844558715
28,Yahoo and the Online Universe According to Verizon - The New York Times,Yahoo and the Online Universe According to Verizon - The young York prison_term,yahoo online universe accord verizon young york prison_term,jew shielder gavin mccuck rekt jew hate female shitlord,CountVectorizer,growing_net,RandomForestClassifier,fake,0.1975171566009521,30,0.1716481628087357,0.9811335795349002,2,0.8269884586334229,13,0.1135637089610099,7 Foods That Will Naturally Cleanse Your Liver,-0.1724322736263275
29,11 very depressing economic realities that Donald Trump will inherit,11 very depressing economic realities that Donald Trump testament inherit,11 depressing economic reality donald trump testament inherit,jew shielder gavin mccuck rekt jew hate female shitlord,CountVectorizer,growing_net,RandomForestClassifier,fake,0.2607338428497314,32,0.3134453962719097,0.9814378514973924,1,0.8658180236816406,10,0.1022041067481041,Serena Williams Beats Venus Williams to Win Her 7th Australian Open Title - The New York Times,-0.1970491409301757
30,Clintons Are Under Multiple FBI Investigations as Agents Are Stymied,DeWitt_Clinton Are Under Multiple FBI Investigations as Agents Are stymy,dewitt_clinton multiple fbi investigation agent stymy,jew shielder gavin mccuck rekt jew hate female shitlord,CountVectorizer,growing_net,RandomForestClassifier,fake,0.360987901687622,34,0.1646032337036523,0.9516356652242296,2,0.8848757743835449,10,0.0431294739246368,Bricklayers rejoice!,-0.1585186421871185
31,General is most senior Army officer to kill self,General equal most senior Army officer to kill self,general equal senior army officer kill self,gwen stefani superfan beat gwen stefani gwen stefani quiz,CountVectorizer,growing_net,RandomForestClassifier,fake,0.5415637493133545,35,0.0171591226793445,0.9852160130841188,1,0.9298795461654663,9,0.0536451451480388,Boycott targets Trump family on retail front,-0.256532222032547
32,I Went to My First Classical Music Concert. It Was in My Living Room. - The New York Times,I Went to My First Classical Music Concert . It Was in My Living Room . - The New House_of_York multiplication,go classical music concert living room new house_of_york multiplication,jew shielder gavin mccuck rekt jew hate female shitlord,CountVectorizer,growing_net,RandomForestClassifier,fake,0.3573598861694336,36,0.1409176518398699,0.98989570640943,6,0.9082801342010498,21,-0.1136232763528823,Half Of The Population Of The World Is Dirt Poor – And The Global Elite Want To Keep It That Way,-0.2326677143573761
33,Donald Trump Will Not Be Mentioned By Name On 'Roseanne',Donald Trump Will non exist Mentioned past Name along ' Roseanne ',donald trump non exist mention past roseanne,gwen stefani superfan beat gwen stefani gwen stefani quiz,CountVectorizer,growing_net,RandomForestClassifier,fake,1.3057408332824707,36,0.1702348952238707,0.9375468029114492,7,0.832923173904419,12,-0.003878719639033,Tens Of Thousands In Hungary Protest Far-Right Leader Viktor Orbán,-0.1773026138544082
34,This Trump Country House District Just Became A Key Progressive Battleground,This cornet land business_firm District Just go A Key Progressive field,cornet land business_firm district key progressive field,gwen stefani superfan beat gwen stefani gwen stefani quiz,CountVectorizer,growing_net,RandomForestClassifier,fake,3.176582098007202,37,0.098025155296659,0.9091485745790376,5,0.43152767419815063,11,-0.1858205050230026,Syrian boys BANNED from swimming pool after girls as young as NINE sexually assaulted (Pinned),-0.2499305158853531
35,7 Foods That Will Naturally Cleanse Your Liver,7 food That disinherit Naturally Cleanse Your Liver,7 food disinherit naturally cleanse liver,jew shielder gavin mccuck rekt jew hate female shitlord,CountVectorizer,growing_net,RandomForestClassifier,fake,0.3034791946411133,37,0.1696391152177917,0.9541910097628666,2,0.9532975554466248,9,0.0275665502995252,Women Petition U.N. Leader to Seek Korean Peace Treaty - The New York Times,-0.2430367022752761
36,Muslim College Chaplains Extend a Hand Across Religious Divides - The New York Times,Moslem College chaplain Extend a pass_on crosswise Religious fraction - The New House_of_York sentence,moslem college chaplain extend pass_on crosswise religious fraction new house_of_york sentence,jew shielder gavin mccuck rekt jew hate female shitlord,CountVectorizer,growing_net,RandomForestClassifier,fake,2.40868878364563,37,0.2695746094874588,0.9062324791291474,7,0.5093858242034912,14,0.1471761018037796,"U.S. Stock Markets Hit Record Highs, but Tech Stocks Tumble - Breitbart",-0.1531341671943664
37,Freedom Rider: Dump the Democrats for good,Freedom passenger : Dump the Democrat for good,freedom passenger dump democrat good,jew shielder gavin mccuck rekt jew hate female shitlord,CountVectorizer,growing_net,RandomForestClassifier,fake,0.3079047203063965,37,0.1971335137538984,0.9453199461385192,3,0.8735549449920654,9,0.159619852900505,Egypt Says Traces of Explosives Were Found on Bodies From Paris Flight - The New York Times,-0.148989737033844
38,North Carolina Governor Signs Law Limiting Successor’s Power - The New York Times,North Carolina Governor Signs Law Limiting Successor ’s power - The New York meter,north carolina governor sign law limit successor power new york meter,jew shielder gavin mccuck rekt jew hate female shitlord,CountVectorizer,growing_net,RandomForestClassifier,fake,0.2476015090942382,38,0.1604458421212622,0.9867550635261684,4,0.9087446331977844,14,0.1326636523008346,"A Peek Inside 'Divas Live,' Pop Music's Greatest Worship Service",-0.1933344006538391
39,‘This Is Treason’: Clinton’s Email Server Reportedly Exposed to Hackers of 5 Spy Agencies,‘ This Is Treason ’ : President_Clinton ’s Email Server Reportedly Exposed to Hackers of 5 Spy Agencies,treason president_clinton email server reportedly expose hacker 5 spy agency,jew shielder gavin mccuck rekt jew hate female shitlord,CountVectorizer,growing_net,RandomForestClassifier,fake,0.2364003658294677,39,0.1177976032460112,0.9913114212094756,7,0.9885194301605225,18,0.2871574163436889,Tim Allen's 'Last Man Standing' Is Coming Back Just One Year After Being Canceled,-0.2080521136522293
40,Aaron Carter Says News About Being Bisexual Was 'A Little Misconstrued',Hank_Aaron Carter allege News some Being Bisexual follow ' A Little Misconstrued ',hank_aaron carter allege news bisexual follow little misconstrue,gwen stefani superfan beat gwen stefani gwen stefani quiz,CountVectorizer,growing_net,RandomForestClassifier,fake,0.9641323089599608,39,0.1677186047700682,0.947292619978346,8,0.8872129917144775,13,0.0379780195653438,India to install modern avionics in Mi-17V5 helicopters,-0.2118112742900848
41,A New Verb in Mexico: Trumpear (From ‘to Punch’) - The New York Times,A New Verb in Mexico : Trumpear ( From ‘ to Punch ’ ) - The New House_of_York sentence,new verb mexico trumpear punch new house_of_york sentence,jew shielder gavin mccuck rekt jew hate female shitlord,CountVectorizer,growing_net,RandomForestClassifier,fake,0.3077552318572998,40,0.0423917462138497,0.9768771855656598,11,0.9244222640991211,19,0.054503109306097,80 Western-backed NGOs Ask UN To Drop Russia From Human Rights Council,-0.1746618002653122
42,What Is Immunotherapy? The Basics on These Cancer Treatments - The New York Times,What Is Immunotherapy ? The Basics on These Cancer Treatments - The freshly York clock_time,immunotherapy basic cancer treatment freshly york clock_time,jew shielder gavin mccuck rekt jew hate female shitlord,CountVectorizer,growing_net,RandomForestClassifier,fake,0.369225263595581,41,0.1296920173387428,0.9827063379620756,4,0.9341528415679932,15,-0.1062840670347213,Six Gulf Protectors Arrested Challenging Gulf Oil Drilling,-0.1694367676973343
43,Where One Olympic Medal Is a Lot Better Than None - The New York Times,Where One Olympic Medal Is a plenty Better Than None - The New House_of_York time,olympic medal plenty well new house_of_york time,jew shielder gavin mccuck rekt jew hate female shitlord,CountVectorizer,growing_net,RandomForestClassifier,fake,0.5300791263580322,42,0.1399086861736242,0.9818656358742316,3,0.8511990308761597,15,0.0668365284800529,Donald Trump Considering Joe Lieberman To Lead FBI - Breitbart,-0.2146487683057785
44,So Did A Major Negan Twist Slyly Happen On 'Walking Dead'?,So Did deoxyadenosine_monophosphate Major Negan Twist Slyly Happen along ' Walking suddenly ' ?,deoxyadenosine_monophosphate major negan twist slyly happen walk suddenly,gwen stefani superfan beat gwen stefani gwen stefani quiz,CountVectorizer,growing_net,RandomForestClassifier,fake,0.6750576496124268,42,0.0863633889709619,0.973812982807893,7,0.6518329381942749,14,0.0299971010535955,Democratic Senators Urge Justice Department Leadership To Protect Robert Mueller,-0.1838964819908142
45,Dozens Dead After Suicide Bomber Blows Himself Up Near Kabul Shrine,Dozens all_in later_on Suicide Bomber Blows Himself downward Near Kabul Shrine,dozen all_in later_on suicide bomber blow downward near kabul shrine,gwen stefani superfan beat gwen stefani gwen stefani quiz,CountVectorizer,growing_net,RandomForestClassifier,fake,0.5530197620391846,42,0.0990275998618105,0.9569626073094588,3,0.811200737953186,11,-0.035406369715929,Kirsten Gillibrand Unveils A Public Option For Banking,-0.2971462309360504
46,"Watch Out Alec Baldwin, These Kids' Donald Trump Impressions Are So On Point","Watch KO'd Alec Baldwin , These Kids ' Donald scoop printing cost So along Point",watch ko'd alec baldwin kid donald scoop printing cost point,gwen stefani superfan beat gwen stefani gwen stefani quiz,CountVectorizer,growing_net,RandomForestClassifier,fake,2.2121002674102783,43,0.2056764283006747,0.9400715122829644,9,0.5931973457336426,15,-0.0221253503113985,’Bachelor’ Star Chris Soules Arrested for Allegedly Fleeing Scene of Fatal Accident,-0.2031956315040588
47,A Marvel Exec Tried To Stop The Most Jarring 'Infinity War' Death,A Marvel Exec Tried To Stop The Most Jarring ' Infinity state_of_war ' destruction,marvel exec try stop jarring infinity state_of_war destruction,gwen stefani superfan beat gwen stefani gwen stefani quiz,CountVectorizer,growing_net,RandomForestClassifier,fake,0.5000331401824951,48,0.0689811046147153,0.9809369163008166,5,0.9213994145393372,14,0.0546351596713066,"Annual Figures Show Slight Rise In Rural Jobs, But Gap With Metro Widens",-0.2088845819234848
48,"Airstrike in Yemen Kills 17 Civilians, Witnesses Say - The New York Times","Airstrike in Yemen Kills 17 Civilians , Witnesses Say - The New House_of_York clock_time",airstrike yemen kill 17 civilian witness new house_of_york clock_time,jew shielder gavin mccuck rekt jew hate female shitlord,CountVectorizer,growing_net,RandomForestClassifier,fake,0.5859730243682861,49,0.2021128435927954,0.9765239591388064,4,0.9276038408279419,14,0.1489277929067611,Facebook Plans New Stock Class to Solidify Mark Zuckerberg’s Control - The New York Times,-0.1972863525152206
49,Fox News Host Neil Cavuto Tells Trump He Stinks In Fiery Takedown,fob tidings Host Neil Cavuto Tells cornet atomic_number_2 mephitis inwards flaming Takedown,fob tiding host neil cavuto tell cornet atomic_number_2 mephitis inwards flame takedown,chart day mind big rigs—-class 8 truck sale 46 peak,CountVectorizer,growing_net,RandomForestClassifier,fake,1.6261672973632812,49,0.1584427619929686,0.7384736562469789,7,0.30598539113998413,12,-0.0678329542279243,"Michael Cohen Accepted $500,000 From Firm Tied To Russian Oligarch: Reports",-0.2300992310047149
50,I.O.C. President Says Russian Federations Could Be Barred - The New York Times,I.O.C. President Says Russian Federations Could Be Barred - The freshly York clock_time,i.o.c president say russian federation bar freshly york clock_time,jew shielder gavin mccuck rekt jew hate female shitlord,CountVectorizer,growing_net,RandomForestClassifier,fake,0.343916654586792,49,0.2554129550684817,0.9690507238366092,2,0.9124125838279724,13,0.1681935936212539,VIDEO: Oklahoma Community Gathers to Mourn Newborn Baby Found in a Dumpster - Breitbart,-0.1847459226846695
51,Worker Safety Rules Are Among Those Under Fire in Trump Era - The New York Times,Worker Safety Rules Are Among Those Under Fire in Trump ERA - The old York fourth_dimension,worker safety rule fire trump era old york fourth_dimension,jew shielder gavin mccuck rekt jew hate female shitlord,CountVectorizer,growing_net,RandomForestClassifier,fake,0.3813941478729248,49,0.1647935701009701,0.9909886538657956,3,0.9408653974533081,16,0.021274110302329,No. 16 UMBC Defeats No. 1 Virginia In Biggest Upset In Men's NCAA Tournament History,-0.1393217593431472
52,James Comey Gives A 'Strange Answer' When Asked If Donald Trump Should Be Impeached,King_James Comey Gives angstrom_unit ' foreign resolution ' When ask If Donald ruff Should cost Impeached,king_james comey give angstrom_unit foreign resolution ask donald ruff cost impeach,gwen stefani superfan beat gwen stefani gwen stefani quiz,CountVectorizer,growing_net,RandomForestClassifier,fake,2.3481032848358154,49,0.1469379464553443,0.9267928134225816,9,0.6503796577453613,16,-0.0315468348562717,Dozens Dead After Suicide Bomber Blows Himself Up Near Kabul Shrine,-0.229604110121727
53,Beijing holds surprise South China Sea drills in response to US patrol,Beijing holds surprise South China Sea drills in response to u patrol,beijing hold surprise south china sea drill response u patrol,jew shielder gavin mccuck rekt jew hate female shitlord,CountVectorizer,growing_net,RandomForestClassifier,fake,0.3123106956481933,50,0.2747047746021947,0.9832027062411716,1,0.9928129315376282,12,-0.0614665448665618,U.S. Baby Boomer Gentrification Wreaks Havoc on City in Socialist Ecuador - Breitbart,-0.2065931260585785
54,Leak: The Atlantic Had A Meeting About Kevin Williamson. It Was A Liberal Self-Reckoning.,Leak : The Atlantic_Ocean Had A contact well-nigh Kevin Williamson . information_technology cost A Liberal self - Reckoning .,leak atlantic_ocean contact nigh kevin williamson information_technology cost liberal self reckoning,gwen stefani superfan beat gwen stefani gwen stefani quiz,CountVectorizer,growing_net,RandomForestClassifier,fake,2.039740085601806,50,0.1310323777552852,0.9588307900686917,13,0.6811114549636841,19,0.0117872394621372,Austria Wants To Ban Kindergarten Girls From Wearing Hijabs At School,-0.1725089699029922
55,"Watch Blue Ivy Bid $19,000 On Art Like It's No Big Deal","Watch Blue English_ivy press $ 19,000 along Art Like information_technology 's no_more Big Deal","watch blue english_ivy press $ 19,000 art like information_technology no_more big deal",gwen stefani superfan beat gwen stefani gwen stefani quiz,CountVectorizer,growing_net,RandomForestClassifier,fake,1.6851160526275637,50,0.0774688317280166,0.9542275191775264,8,0.6411303281784058,14,0.0909342914819717,California Cops Fatally Shoot Unarmed Black Man Stephon Clark In His Own Backyard,-0.1873301565647125
56,To Wear Makeup or Not to Wear Makeup? - The New York Times,To Wear Makeup or Not to Wear Makeup ? - The New House_of_York metre,wear makeup wear makeup new house_of_york metre,gorka smite hater radical islamist jerusalem post speech breitbart,CountVectorizer,growing_net,RandomForestClassifier,fake,0.3457560539245605,50,0.1278900917368966,0.9761134364157676,4,0.8025590181350708,14,0.1412596851587295,"Democrats Urge Obama to Pardon 750,000 Illegal Immigrants Before Trump Takes Power",-0.1842502802610397
