,target instance,closest counterfactual,closest_counterfactual \stopword,closest_true_instance,vectorizer,text_method,model_name,dataset_name,runtime,not find,closest_similaritys,distance cf target,distance counterfactual target instance lev,distance counterfactual target instance bert,distance counterfactual closest_true_instance lev,distance counterfactual closest_true_instance bert,closest_true_instance_bert,closest_similaritys_bert
10,"Dakota Excess Pipeline? Standing Rock Protectors Strip-Searched, Jailed for Days on Minor Charges – Video, Links, and Commentary","Dakota Excess Pipeline ? Standing Rock Protectors Strip - Searched , Jailed for Days on Minor institutionalize – Video , Links , and Commentary",dakota excess pipeline stand rock protector strip search jail day minor institutionalize video link commentary,idris elba star new hunchback notre dame netflix,TfidfVectorizer,growing_net,MLPClassifier,fake,0.1576197147369384,7,0.1323545387620651,0.9893266555651378,11,0.9643620848655701,24,0.0618116967380046,Trump Picks 'Dandruff' Off Emmanuel Macron: 'We Have To Make Him Perfect',-0.2388232350349426
11,"Oliver North, Key Player In Iran-Contra Scandal, Named NRA President","Joseph_Oliver North , cardinal Player In Persia - Contra dirt , Named NRA chair",joseph_oliver north cardinal player persia contra dirt name nra chair,chrissy teigen explain snapchat decision feel beyoncé biter,TfidfVectorizer,growing_net,MLPClassifier,fake,2.274636745452881,7,0.2238961725524034,0.8821883233307382,10,0.6499636173248291,14,-0.1103678494691848,Demi Lovato Explains Why She Contemplated Suicide At Age 7,-0.2256829589605331
12,California Today: What to Look for on Election Day - The New York Times,Calif. today : What to expression for along election Day - The old House_of_York meter,calif today expression election day old house_of_york meter,gwen stefani superfan beat gwen stefani gwen stefani quiz,TfidfVectorizer,growing_net,MLPClassifier,fake,3.375722646713257,7,0.0453809784920516,0.918584203354734,9,0.5721331834793091,15,-0.0495976135134696,Netanyahu Meets African Leaders to Expand Israel Ties,-0.1965669989585876
13,Obama To Apply For Political Asylum In Moneygall,Obama To Apply For Political Asylum Indiana Moneygall,obama apply political asylum indiana moneygall,gwen stefani superfan beat gwen stefani gwen stefani quiz,TfidfVectorizer,growing_net,MLPClassifier,fake,0.1138556003570556,7,0.1434129080186143,0.9540172867222584,1,0.8974621295928955,9,-0.0893140286207199,Chart Of The Day: Mind The Big Rigs—-Class 8 Truck Sales Down 46% Since Peak,-0.2265790253877639
14,William Friedkin's Faith In Exorcisms Is Unwavering. As For Diversity In Hollywood? It 'Snags' Him.,William Friedkin 's religion In Exorcisms Is Unwavering . As For Diversity In Hollywood ? It ' rub ' Him .,william friedkin religion exorcism unwavere diversity hollywood rub,gwen stefani superfan beat gwen stefani gwen stefani quiz,TfidfVectorizer,growing_net,MLPClassifier,fake,0.2408630847930908,7,0.1435879579684567,0.9856296528508448,12,0.9590649604797363,21,-0.0145050454884767,"4 Years After Hurricane Sandy, 2 Households Still Wait to Go Home - The New York Times",-0.1590455621480941
15,NY State Police Building MS-13 Unit,New_York_State Department_of_State Police establish MS-13 Unit,new_york_state department_of_state police establish ms-13 unit,idris elba star new hunchback notre dame netflix,TfidfVectorizer,growing_net,MLPClassifier,fake,0.3964462280273437,8,0.043473371260308,0.8444480107009827,3,0.8303194046020508,8,0.01871501468122,"The Left Turns on Bob Dylan for His Pro-Israel Views, Refusal to Acknowledge Nobel Prize",-0.2433138936758041
16,Jim Carrey Appears To Shred Jared Kushner In Biting New Portrait,Jim Carrey look To tatter clash Kushner In burn New portrayal,jim carrey look tatter clash kushner burn new portrayal,budget deal increase wildfire disaster funding $ 2 billion annually,TfidfVectorizer,growing_net,MLPClassifier,fake,1.5745208263397217,8,0.3162485716028561,0.858336141275588,5,0.6447042226791382,11,0.0526848658919334,"Cambridge Analytica Sent Foreigners To Work On U.S. Elections, Former Employees Say",-0.2239789962768554
17,Officer Puts Man In Chokehold Outside A North Carolina Waffle House,Officer Puts Man In Chokehold Outside A North Carolinas Waffle star_sign,officer put man chokehold outside north carolina waffle star_sign,idris elba star new hunchback notre dame netflix,TfidfVectorizer,growing_net,MLPClassifier,fake,0.2486655712127685,8,0.2634229609223773,0.9608732214066747,2,0.8962458372116089,11,-0.0138001330196857,The 7 Best Netflix Shows And Movies Debuting April 2018,-0.2463182061910629
18,Dozens Killed In Reported Chemical Attack On Syrian Rebel Enclave,Dozens down In Reported chemic Attack On Syrian Rebel Enclave,dozen report chemic attack syrian rebel enclave,idris elba star new hunchback notre dame netflix,TfidfVectorizer,growing_net,MLPClassifier,fake,0.2192926406860351,8,0.1576360754288741,0.9624105825326,2,0.7631062269210815,10,-0.1285509765148162,Driver Tries To Pass Homer Simpson License Off As Real To Cops,-0.2257518917322158
19,France’s Obsession With Decline Is a Booming Industry - The New York Times,French_Republic ’s fixation With accept represent axerophthol Booming Industry - The New House_of_York time,french_republic fixation accept represent axerophthol boom industry new house_of_york time,gwen stefani superfan beat gwen stefani gwen stefani quiz,TfidfVectorizer,growing_net,MLPClassifier,fake,1.7250943183898926,8,-0.0052270897599307,0.9078376120607504,8,0.5631025433540344,14,0.0102603267878293,Beijing holds surprise South China Sea drills in response to US patrol,-0.2130298167467117
20,Jake Tapper Hits Back At Trump: He's Nastier To Me And Don Lemon Than He Is To Putin,Jake wiretapper reach Back At Trump : He 's Nastier To Me And Don Lemon Than He Is To Putin,jake wiretapper reach trump nasty don lemon putin,idris elba star new hunchback notre dame netflix,TfidfVectorizer,growing_net,MLPClassifier,fake,1.2906646728515625,8,0.2471050329718364,0.9859840987386284,6,0.7725123763084412,20,0.0952353999018669,"Civil Rights Groups Sue Missouri, Saying It's Failing To Automatically Update Voter Records",-0.1935433745384216
21,Vandalized Arizona Mosque Flooded With Support From Interfaith Allies,Vandalized genus_Arizona Mosque Flooded With Support From Interfaith Allies,vandalize genus_arizona mosque flood support interfaith ally,idris elba star new hunchback notre dame netflix,TfidfVectorizer,growing_net,MLPClassifier,fake,0.1552910804748535,8,0.1245233418233179,0.97442280356956,1,0.9228609800338745,9,-0.0493870414793491,"'American Idol' Performer Is So Good, Katy Perry Drops Her Chair",-0.2002268135547638
22,"Spoof Craigslist Ad Seeks Lawyer For Donald Trump, And It's Hilarious","parody Craigslist advertisement Seeks attorney For Donald trump_card , And It 's uproarious",parody craigslist advertisement seek attorney donald trump_card uproarious,idris elba star new hunchback notre dame netflix,TfidfVectorizer,growing_net,MLPClassifier,fake,1.485105037689209,8,0.2606914498828961,0.9659828543358404,8,0.8166449069976807,13,0.0906841084361076,"Israeli Troops Wound 13 On Gaza Border, Day After Deadly Protest",-0.2159493118524551
23,Michigan Allots $87 Million to Replace Flint’s Tainted Water Pipes - The New York Times,Michigan Allots $ 87 Million to Replace Flint ’s Tainted body_of_water Pipes - The New House_of_York clip,michigan allot $ 87 million replace flint taint body_of_water pipe new house_of_york clip,gwen stefani superfan beat gwen stefani gwen stefani quiz,TfidfVectorizer,growing_net,MLPClassifier,fake,0.3867988586425781,9,0.0809723259438441,0.9650391988695391,7,0.8687987327575684,17,-0.0236703194677829,Anthony Weiner-Huma Abedin Marriage Is Like The De Facto Israel-Saudi Arabia Alliance,-0.2101373076438903
24,Eleven Madison Park Plans a Makeover and a Summer Pop-Up - The New York Times,Eleven Madison Park Plans a Makeover and a Summer down - Up - The New House_of_York sentence,madison park plan makeover summer new house_of_york sentence,jew shielder gavin mccuck rekt jew hate female shitlord,TfidfVectorizer,growing_net,MLPClassifier,fake,1.1821603775024414,9,0.0813454792284255,0.9707619490890844,5,0.7784527540206909,17,-0.0530208386480808,Donald Trump Considering Joe Lieberman To Lead FBI - Breitbart,-0.1684545874595642
25,WikiLeaks Reveals CIA ’Archimedes’ Tool Reportedly Used to Infect Local Networks - Breitbart,WikiLeaks Reveals Central_Intelligence_Agency ’ Archimedes ’ Tool Reportedly Used to Infect Local Networks - Breitbart,wikileak reveal central_intelligence_agency archimede tool reportedly infect local network breitbart,idris elba star new hunchback notre dame netflix,TfidfVectorizer,growing_net,MLPClassifier,fake,0.0845630168914794,9,0.1659483902283018,0.9833896378636084,4,0.9331821799278259,15,0.016671847552061,Will Smith Just Brought 'The Fresh Prince Of Bel-Air' Back To 'The Tonight Show',-0.2236014753580093
26,House Democrats Offer Internships For Students Affected By Gun Violence,star_sign Democrats volunteer internship For Students Affected By Gun fierceness,star_sign democrats volunteer internship student affect gun fierceness,idris elba star new hunchback notre dame netflix,TfidfVectorizer,growing_net,MLPClassifier,fake,0.7130625247955322,9,0.1118689665721574,0.9195731796063384,4,0.7037466764450073,10,0.0465315319597721,"Prince Died Without a Will, According to Court Documents Filed by His Sister - The New York Times",-0.1706772744655609
27,Can anyone help with the meaning behind a mystery playing card?,Can anyone help with the meaning can a enigma playing card ?,help meaning enigma playing card,idris elba star new hunchback notre dame netflix,TfidfVectorizer,growing_net,MLPClassifier,fake,0.1313276290893554,9,0.1662539171585311,0.9830148563347848,4,0.8626028299331665,12,0.1302162259817123,Dozens Killed In Reported Chemical Attack On Syrian Rebel Enclave,-0.1874265074729919
28,Exclusive - Rand Paul on Omnibus Spending Bill: ’President Hillary Clinton Would Have Been Proud of This Bill’ - Breitbart,undivided - Rand Paul on Omnibus Spending Bill : ’ President Sir_Edmund_Percival_Hillary Clinton Would receive Been majestic of This Bill ’ - Breitbart,undivided rand paul omnibus spending bill president sir_edmund_percival_hillary clinton receive majestic bill breitbart,gwen stefani superfan beat gwen stefani gwen stefani quiz,TfidfVectorizer,growing_net,MLPClassifier,fake,3.0038652420043945,9,0.1500235050559483,0.9739871116952936,10,0.9009759426116943,23,0.0327010154724121,Black Teen Nearly Shot After Knocking On Door Asking For Directions To School,-0.1846431195735931
29,"Pelosi: ’I Pray for Donald Trump, That His Presidency Will Be Successful and That His Family Will Be Safe’","Pelosi : ’ ace Pray for Donald Trump , That His administration Will equal Successful and That His Family Will Be Safe ’",pelosi ace pray donald trump administration equal successful family safe,gwen stefani superfan beat gwen stefani gwen stefani quiz,TfidfVectorizer,growing_net,MLPClassifier,fake,0.4016404151916504,9,0.0993901546703829,0.9867896869632504,10,0.9334863424301147,23,0.0105706797912716,Rob Gray's Man Bun Just Won The NCAA Tournament,-0.1571058332920074
30,Washington’s meddling in foreign elections,President_Washington ’s meddling inwards foreign elections,president_washington meddle inwards foreign election,idris elba star new hunchback notre dame netflix,TfidfVectorizer,growing_net,MLPClassifier,fake,0.1459746360778808,9,0.0965493422263711,0.8661418915093122,3,0.8950455188751221,8,-0.0503514520823955,Cardi B Doesn't Owe You Anything,-0.1900227218866348
31,Caught On Tape: ISIS Destroys Iraqi Abrams With Anti-Tank Missile,Caught On Tape : Directorate_for_Inter-Services_Intelligence Destroys Iraqi Abrams With anti - Tank Missile,catch tape directorate_for_inter services_intelligence destroy iraqi abrams anti tank missile,gwen stefani superfan beat gwen stefani gwen stefani quiz,TfidfVectorizer,growing_net,MLPClassifier,fake,0.1521174907684326,9,0.1149793251141896,0.9655882029981568,6,0.7813358902931213,13,0.0574415139853954,Eleven Madison Park Plans a Makeover and a Summer Pop-Up - The New York Times,-0.203801080584526
32,Waffle House Shooting Victim's Mom Accepts Daughter's Diploma,Waffle mansion scud Victim 's Mom Accepts Daughter 's Diploma,waffle mansion scud victim mom accept daughter diploma,kate mckinnon break impression rudy giuliani,TfidfVectorizer,growing_net,MLPClassifier,fake,0.1864840984344482,9,0.2734246839790252,0.9532547865296505,6,0.8683691024780273,10,0.0698271244764328,8 Stats That Prove Social Anxiety Needs To Be Taken Seriously,-0.2344497740268707
33,Cardi B To Be First Co-Host Of 'The Tonight Show' With Jimmy Fallon,Cardi B To Be start Co - parasite Of ' The Tonight establish ' With prise Fallon,cardi b start co parasite tonight establish prise fallon,idris elba star new hunchback notre dame netflix,TfidfVectorizer,growing_net,MLPClassifier,fake,2.376341819763184,9,0.2200818849356181,0.9436657344369624,9,0.6397517919540405,17,0.1284200847148895,A Third Woman Is Suing To Break A Trump-Related Nondisclosure Agreement,-0.2490577846765518
34,"'Fox & Friends' Host Mocks NY Times' ISIS Coverage, Unaware It Beat Fox To The Story","' Fox & Friends ' Host bemock NY Times ' ISIS reportage , Unaware It Beat confuse To The account",fox friend host bemock ny time isis reportage unaware beat confuse account,idris elba star new hunchback notre dame netflix,TfidfVectorizer,growing_net,MLPClassifier,fake,0.6356678009033203,9,0.2449813604512817,0.9699148957565976,11,0.8183762431144714,20,0.1105999201536178,British Interior Minister Amber Rudd Resigns Amid Immigration Scandal,-0.2224218398332595
35,GOP: We Will Be United Against Any Supreme Court Nominee Of Hillary Clinton (VIDEO),GOP : We Will Be link Against Any Supreme Court candidate Of Sir_Edmund_Percival_Hillary DeWitt_Clinton ( VIDEO ),gop link supreme court candidate sir_edmund_percival_hillary dewitt_clinton video,gwen stefani superfan beat gwen stefani gwen stefani quiz,TfidfVectorizer,growing_net,MLPClassifier,fake,0.5830247402191162,9,0.021787134918128,0.9383066636104582,9,0.7567358016967773,17,0.1467450261116027,6 Ex-Rikers Guards Sentenced to Prison in Attack on Inmate - The New York Times,-0.1418098658323288
36,The Rest Of The World Showed Up To March For Our Lives,The Rest Of The World point up To March For Our Lives,rest world point march life,idris elba star new hunchback notre dame netflix,TfidfVectorizer,growing_net,MLPClassifier,fake,0.0732026100158691,9,0.125511138496573,0.9916388159141918,2,0.9304363131523132,12,-0.0059861643239855,White Yale Student Calls Cops On Black Schoolmate Napping In Dorm Common Room,-0.2015409618616104
37,"Tesla Hits a New Milestone, Passing G.M. in Valuation - The New York Times","Tesla Hits a New milestone , Passing G.M. in Valuation - The New House_of_York sentence",tesla hit new milestone pass g.m valuation new house_of_york sentence,gwen stefani superfan beat gwen stefani gwen stefani quiz,TfidfVectorizer,growing_net,MLPClassifier,fake,0.2038156986236572,9,0.0776593068490822,0.9648880011744728,4,0.889828085899353,15,0.1513030976057052,Whistleblower Accuses Venezuela of Issuing Passports to Terrorists in CNN Interview - Breitbart,-0.2076788395643234
38,Melania Trump Called Out For Anti-Bullying Campaign That Ignores Her Husband's Actions,Melania Trump prognosticate Out For Anti - Bullying Campaign That Ignores Her married_man 's Actions,melania trump prognosticate anti bully campaign ignore married_man action,idris elba star new hunchback notre dame netflix,TfidfVectorizer,growing_net,MLPClassifier,fake,0.1084482669830322,9,0.1272427647873025,0.9701411171655516,6,0.8338567614555359,15,0.0522741749882698,"Israeli Troops Wound 13 On Gaza Border, Day After Deadly Protest",-0.1933081746101379
39,Is Your County Elections Clerk Ready For Russian Hackers?,exist Your County Elections Clerk Ready For Russian Hackers ?,exist county election clerk ready russian hacker,idris elba star new hunchback notre dame netflix,TfidfVectorizer,growing_net,MLPClassifier,fake,0.1305835247039795,9,0.2044899780893072,0.9860034850617044,3,0.9603022336959839,10,-0.0074537093751132,Demi Lovato Explains Why She Contemplated Suicide At Age 7,-0.1819220930337906
40,Iran Says Europe's Support For Nuclear Deal Isn't Enough After America's Withdrawal,Islamic_Republic_of_Iran allege Europe 's Support For atomic Deal Is n't Enough After America 's Withdrawal,islamic_republic_of_iran allege europe support atomic deal america withdrawal,idris elba star new hunchback notre dame netflix,TfidfVectorizer,growing_net,MLPClassifier,fake,0.2624557018280029,9,0.1943898917083824,0.9694502892376056,9,0.8314152359962463,15,-0.0538612343370914,We Finally Know Jessica Williams' 'Fantastic Beasts' Character,-0.1891213357448578
41,Missouri Governor Claims 'Witch Hunt' Before State House Releases Its Report,Show_Me_State Governor take ' Witch Hunt ' Before res_publica menage Releases Its Report,show_me_state governor witch hunt res_publica menage release report,kate mckinnon break impression rudy giuliani,TfidfVectorizer,growing_net,MLPClassifier,fake,0.7735624313354492,9,0.2011693573004204,0.9310780555979415,8,0.7117320895195007,13,0.1639592051506042,Paul McCartney Joins March For Our Lives In Memory Of John Lennon,-0.2081113308668136
42,How Think Tanks Amplify Corporate America’s Influence - The New York Times,How Think Tanks Amplify Corporate U.S.A. ’s shape - The newly House_of_York sentence,think tank amplify corporate u.s.a shape newly house_of_york sentence,gwen stefani superfan beat gwen stefani gwen stefani quiz,TfidfVectorizer,growing_net,MLPClassifier,fake,1.9327263832092283,9,0.0355216653739943,0.9154327677216868,6,0.6938239336013794,13,0.0622883886098861,Rachel Dolezal Faces Felony Charges For Welfare Fraud,-0.1968667060136795
43,"Rural Counties Are Making A Comeback, Census Data Shows","urban county Are Making A retort , Census Data Shows",urban county make retort census datum show,idris elba star new hunchback notre dame netflix,TfidfVectorizer,growing_net,MLPClassifier,fake,0.2518908977508545,9,0.1259722247537228,0.9488730907630312,4,0.6355974674224854,10,0.0210421476513147,Paris Airport Attacker Wanted to Kill and Die for Allah,-0.2120729684829712
44,"Former South Korean President Park Geun-hye Sentenced To 24 Years For Bribery, Abuse Of Power","Former South Korean President Park Geun - hye Sentenced To 24 geezerhood For Bribery , Abuse Of great_power",south korean president park geun hye sentence 24 geezerhood bribery abuse great_power,idris elba star new hunchback notre dame netflix,TfidfVectorizer,growing_net,MLPClassifier,fake,0.108722448348999,9,0.1995321042332486,0.9859726213920704,7,0.9218754768371582,18,0.0823546275496482,"ESPN Asks Man to Use His Photo, He Tells Them Off Over Their Treatment of Tom Brady - Breitbart",-0.2248371392488479
45,Tips to Reduce Food Waste - The New York Times,Tips to contract Food Waste - The young York Times,tip contract food waste young york time,gwen stefani superfan beat gwen stefani gwen stefani quiz,TfidfVectorizer,growing_net,MLPClassifier,fake,0.1785881519317627,9,0.1020536831233366,0.954052722058899,2,0.888538122177124,10,-0.0963385477662086,BREAKING: Border Patrol Agent Found Seriously Injured on Side of Roadway after Attack,-0.176363006234169
46,15 Unique Gifts For Mom This Mother's Day,fifteen Unique Gifts For Mom This sire 's Day,unique gift mom sire day,o.j simpson dismiss colin kaepernick stand flag,TfidfVectorizer,growing_net,MLPClassifier,fake,0.1358888149261474,9,0.1554955105343393,0.9535703810021244,3,0.9152190089225769,9,0.0020292538683861,California Cops Fatally Shoot Unarmed Black Man Stephon Clark In His Own Backyard,-0.2096562385559082
47,"In Red-State Utah, a Surge Toward Obamacare - The New York Times","In Red - State Utah , a soar_upwards Toward Obamacare - The New House_of_York clip",red state utah soar_upwards obamacare new house_of_york clip,gwen stefani superfan beat gwen stefani gwen stefani quiz,TfidfVectorizer,growing_net,MLPClassifier,fake,0.517296314239502,9,0.0685924748419246,0.965754062442301,8,0.7486475110054016,15,-0.0980945080518722,Beijing holds surprise South China Sea drills in response to US patrol,-0.1552096605300903
48,"Trump Team Didn’t Put Nominees to ‘Sex, Drugs and Rock ’n’ Roll’ Test - The New York Times","Trump Team Did n’t cast candidate to ‘ Sex , Drugs and Rock ’ n ’ Roll ’ Test - The New York sentence",trump team cast candidate sex drug rock n roll test new york sentence,gwen stefani superfan beat gwen stefani gwen stefani quiz,TfidfVectorizer,growing_net,MLPClassifier,fake,0.4025003910064697,9,0.1358224755483076,0.985064020892534,13,0.7986099720001221,24,0.0940857753157615,iHeartMedia Files For Chapter 11 Bankruptcy Protection,-0.1528667211532592
49,Yahoo and the Online Universe According to Verizon - The New York Times,Yahoo and the Online Universe According to Verizon - The New York time,yahoo online universe accord verizon new york time,jew shielder gavin mccuck rekt jew hate female shitlord,TfidfVectorizer,growing_net,MLPClassifier,fake,0.0872235298156738,9,0.1276104810394697,0.9947970359528469,1,0.9791761636734009,13,0.0454706288874149,Kid Who Hugged Cop In Viral Protest Photo Feared Dead In Family Car Plunge,-0.1988446414470672
50,GOP Congressman Doug Lamborn Thrown Off The Ballot For 2018 (UPDATED),Republican_Party representative Doug Lamborn befuddle Off The Ballot For 2018 ( UPDATED ),republican_party representative doug lamborn befuddle ballot 2018 update,idris elba star new hunchback notre dame netflix,TfidfVectorizer,growing_net,MLPClassifier,fake,0.7879748344421387,9,0.0793921703649437,0.8970136195611337,6,0.8530309200286865,13,0.0005367731209844,The 'Westworld' Mystery That Started It All Might Finally Be Solved,-0.198648139834404
51,Federal Judge Rips Kris Kobach For Failing To Fully Comply With Court Order,federal_official evaluator Rips creese Kobach For bomb To full Comply With Court Order,federal_official evaluator rip creese kobach bomb comply court order,idris elba star new hunchback notre dame netflix,TfidfVectorizer,growing_net,MLPClassifier,fake,1.8815240859985352,9,0.1112369688373284,0.923017168796872,5,0.6463695764541626,13,-0.0331541411578655,"‘Brooklyn Nine-Nine’ Finds New TV Home, Stars And Fans Rejoice",-0.2508662343025207
52,11 very depressing economic realities that Donald Trump will inherit,XI very depressing economical realities that Donald Trump will inherit,xi depressing economical reality donald trump inherit,gwen stefani superfan beat gwen stefani gwen stefani quiz,TfidfVectorizer,growing_net,MLPClassifier,fake,0.1475398540496826,9,0.1795091756382086,0.9393014621444368,2,0.846085786819458,10,-0.0763029605150222,Serena Williams Beats Venus Williams to Win Her 7th Australian Open Title - The New York Times,-0.205079898238182
53,"4 Presidents, 4 First Ladies Pose For Photo At Barbara Bush Funeral","4 chair , four inaugural Ladies gravel For photograph at Barbara chaparral Funeral",4 chair inaugural lady gravel photograph barbara chaparral funeral,chrissy teigen explain snapchat decision feel beyoncé biter,TfidfVectorizer,growing_net,MLPClassifier,fake,2.796453952789306,9,0.1926203536071503,0.8880594671452527,8,0.6839271783828735,13,-0.0342328399419784,WikiLeaks Reveals CIA ’Archimedes’ Tool Reportedly Used to Infect Local Networks - Breitbart,-0.2324932515621185
54,6 Fired At Howard University For Misconduct Involving Need-Based Tuition Funds,6 Fired At Howard University For Misconduct Involving Need - Based tutelage Funds,6 fire howard university misconduct involve need base tutelage fund,gwen stefani superfan beat gwen stefani gwen stefani quiz,TfidfVectorizer,growing_net,MLPClassifier,fake,0.1411962509155273,9,0.060179503397215,0.9804741648444032,4,0.9257551431655884,13,-0.0683493688702583,U.S.-Backed Militia Opens Drive on ISIS Capital in Syria - The New York Times,-0.2384534329175949
55,Clintons Are Under Multiple FBI Investigations as Agents Are Stymied,William_Jefferson_Clinton Are Under Multiple Federal_Bureau_of_Investigation Investigations as Agents Are Stymied,william_jefferson_clinton multiple federal_bureau_of_investigation investigation agent stymie,gwen stefani superfan beat gwen stefani gwen stefani quiz,TfidfVectorizer,growing_net,MLPClassifier,fake,0.1626131534576416,9,-0.081892018662266,0.9295599360181784,2,0.7852268815040588,10,-0.0268580988049507,Trump fans rally in Jerusalem,-0.1800629049539566
56,Video Of Bear Eating Ice Cream At Dairy Queen Leads To Charges For Zoo Owners,Video Of Bear feeding Ice Cream astatine Dairy Queen Leads To Charges For Zoo Owners,video bear feeding ice cream astatine dairy queen lead charge zoo owner,kate mckinnon break impression rudy giuliani,TfidfVectorizer,growing_net,MLPClassifier,fake,0.1549458503723144,9,0.2043475886068928,0.9798769436487726,2,0.916370689868927,15,0.0793639346957206,Timothée Chalamet's Youth And Charm Make John Mulaney Very Insecure,-0.1841566562652588
