,target instance,closest counterfactual,closest_counterfactual \stopword,closest_true_instance,vectorizer,text_method,model_name,dataset_name,runtime,not find,closest_similaritys,distance cf target,distance counterfactual target instance lev,distance counterfactual target instance bert,distance counterfactual closest_true_instance lev,distance counterfactual closest_true_instance bert,closest_true_instance_bert,closest_similaritys_bert
14,"a pleasant ramble through the sort of idoosyncratic terrain that errol morris has often dealt with . . . it does possess a loose , lackadaisical charm .","a pleasant ramble through the sort of idoosyncratic terrain that errol morris has much dealt with . . . it does possess a loose , lackadaisical charm .",pleasant ramble sort idoosyncratic terrain errol morris deal possess loose lackadaisical charm,fluffy disposible,CountVectorizer,growing_net,RandomForestClassifier,polarity,0.2368981838226318,2,0.1411076315864798,0.9983337618906964,1,0.9953266382217407,28,0.2889080643653869,"if you've got a house full of tots -- don't worry , this will be on video long before they grow up and you can wait till then .",-0.0517229028046131
15,eight crazy nights is a showcase for sandler's many talents .,VIII crazy nights is a showcase for sandler 's few talents .,viii crazy night showcase sandler talent,else-,CountVectorizer,growing_net,RandomForestClassifier,polarity,0.4056365489959717,2,0.0,0.9722599717282996,4,0.7990445494651794,12,0.2159789353609085,"the words , 'frankly , my dear , i don't give a damn , ' have never been more appropriate .",-0.117976389825344
16,"from beginning to end , this overheated melodrama plays like a student film .","from beginning to end , this overheated melodrama bring unalike a student film .",begin end overheat melodrama bring unalike student film,else-,CountVectorizer,growing_net,RandomForestClassifier,polarity,0.2309532165527343,2,0.0,0.972031149825375,2,0.9252780675888062,14,0.2028744667768478,"i don't mind having my heartstrings pulled , but don't treat me like a fool .",-0.0342276468873024
17,like mike isn't interested in recycling old cliches . it wants to tweak them with a taste of tangy new humor .,like mike is n't interested in recycling old cliches . it require to tweak them with a penchant of tangy new humor .,like mike interested recycle old cliche require tweak penchant tangy new humor,else-,CountVectorizer,growing_net,RandomForestClassifier,polarity,0.230400800704956,3,0.0,0.991380922427454,4,0.9338306188583374,23,0.2382145822048187,"minority report is exactly what the title indicates , a report .",-0.2031545341014862
18,it's probably not easy to make such a worthless film . . .,it 's probably non easy to make such a worthless film . . .,probably non easy worthless film,else-,CountVectorizer,growing_net,RandomForestClassifier,polarity,0.2110881805419922,4,0.0,0.992608057669214,3,0.9588639736175537,14,0.235335499048233,"minority report is exactly what the title indicates , a report .",-0.0593011006712913
19,""" antwone fisher "" is an earnest , by-the-numbers effort by washington . it won't rock any boats but is solid meat-and-potatoes filmmaking .",""" antwone fisher "" is an earnest , by - the - numbers effort by washington . it wo n't rock any boats only is self-colored meat - and - potatoes filmmaking .",antwone fisher earnest number effort washington wo rock boat self color meat potato filmmaking,fluffy disposible,CountVectorizer,growing_net,RandomForestClassifier,polarity,0.6454432010650635,4,0.0889500930597135,0.9931750832217496,14,0.9550796151161194,33,0.2196487635374069,"everybody loves a david and goliath story , and this one is told almost entirely from david's point of view .",-0.044244859367609
20,"i can imagine this movie as a b&w british comedy , circa 1960 , with peter sellers , kenneth williams , et al . , but at this time , with this cast , this movie is hopeless .","i can imagine this motion_picture as a b&w british comedy , circa 1960 , with peter marketer , kenneth williams , et al . , but at this time , with this cast , this motion-picture_show is hopeless .",imagine motion_picture b&w british comedy circa 1960 peter marketer kenneth williams et al time cast motion picture_show hopeless,execrable,CountVectorizer,growing_net,RandomForestClassifier,polarity,0.9199063777923584,5,-0.0437752963116229,0.9895260771462858,3,0.8639451265335083,39,0.1930390000343322,alternative medicine obviously has its merits . . . but ayurveda does the field no favors .,-0.1349969059228897
21,"a touching , sophisticated film that almost seems like a documentary in the way it captures an italian immigrant family on the brink of major changes .","vitamin_A touching , sophisticated movie that almost seems like a documentary in the way IT entrance an italian immigrant syndicate on the brink of major changes .",vitamin_a touching sophisticated movie like documentary way entrance italian immigrant syndicate brink major change,fluffy disposible,CountVectorizer,growing_net,RandomForestClassifier,polarity,2.4716382026672363,5,0.0594349111930465,0.9870599075857884,5,0.7788457274436951,27,0.1363066583871841,clayburgh and tambor are charming performers ; neither of them deserves eric schaeffer .,-0.0385155119001865
22,". . . very funny , very enjoyable . . .",". . . very curious , very enjoyable . . .",curious enjoyable,fluffy disposible,CountVectorizer,growing_net,RandomForestClassifier,polarity,0.1772892475128173,5,0.109633815356231,0.991216368321368,1,0.8830780982971191,11,0.0840848013758659,"the film's sense of imagery gives it a terrible strength , but it's propelled by the acting .",-0.0701095834374427
23,"narratively , trouble every day is a plodding mess .","narratively , inconvenience_oneself every day is a leaden heap .",narratively inconvenience_oneself day leaden heap,else-,CountVectorizer,growing_net,RandomForestClassifier,polarity,0.5504920482635498,7,0.0,0.9334053888852878,3,0.6465938091278076,10,0.2883889973163605,"taken as a whole , the tuxedo doesn't add up to a whole lot .",-0.1017862260341644
24,[a] rather thinly-conceived movie .,[ a ] rather thinly - conceived film .,thinly conceive film,bluto blutarsky miss,CountVectorizer,growing_net,RandomForestClassifier,polarity,0.2184419631958007,8,-0.0833885598762247,0.9849720924132632,7,0.95206618309021,9,0.1241756603121757,exactly what you'd expect from a guy named kaos .,-0.0775678381323814
25,has a lot of the virtues of eastwood at his best .,possess a lot of the virtues of eastwood at his better .,possess lot virtue eastwood well,fluffy disposible,CountVectorizer,growing_net,RandomForestClassifier,polarity,0.848090648651123,8,0.0803632547221857,0.9813344638446896,2,0.9710938930511475,12,-0.0421146117150783,it somehow managed to make its way past my crappola radar and find a small place in my heart,-0.089115060865879
26,kept aloft largely by a comically adept ensemble .,kept aloft largely by a comically good ensemble .,keep aloft largely comically good ensemble,else-,CountVectorizer,growing_net,RandomForestClassifier,polarity,0.5518031120300293,8,0.0,0.9726071556931662,1,0.9276847243309021,9,0.2728882133960724,gets under the skin of a man who has just lost his wife .,-0.071819819509983
27,"the words , 'frankly , my dear , i don't give a damn , ' have never been more appropriate .","the give-and-take , ' frankly , my dear , i suffice n't give a blamed , ' have never constitute more appropriate .",frankly dear suffice blame constitute appropriate,execrable,CountVectorizer,growing_net,RandomForestClassifier,polarity,1.3732881546020508,8,-0.0218230963958114,0.980233325097089,7,0.6946489214897156,23,0.1718144118785858,this is the kind of movie that gets a quick release before real contenders arrive in september .,-0.1308783441781997
28,a fascinating but choppy documentary .,a absorbing but choppy documentary .,absorbing choppy documentary,else-,CountVectorizer,growing_net,RandomForestClassifier,polarity,0.251314640045166,8,0.0,0.947255913099298,1,0.964668869972229,6,0.3336428701877594,"my goodness , queen latifah has a lot to offer and she seemed to have no problem flaunting her natural gifts . she must have a very strong back .",-0.0172715578228235
29,"it takes a strange kind of laziness to waste the talents of robert forster , anne meara , eugene levy , and reginald veljohnson all in the same movie .","it get_hold_of a strange kind of laziness to waste the talents of robert forster , anne meara , eugene levy , and reginald veljohnson all in the same movie .",get_hold_of strange kind laziness waste talent robert forster anne meara eugene levy reginald veljohnson movie,fluffy disposible,CountVectorizer,growing_net,RandomForestClassifier,polarity,0.2492365837097168,8,0.1121151997282685,0.998317308361354,1,0.9237459897994995,30,0.1398753225803375,we learn a lot about dying coral and see a lot of life on the reef .,-0.0581725426018238
30,"passable entertainment , but it's the kind of motion picture that won't make much of a splash when it's released , and will not be remembered long afterwards .","fair_to_middling entertainment , just it 's the kind of motion movie that wo n't wee much of a splash when it 's released , and will non be remembered long afterwards .",fair_to_middle entertainment kind motion movie wo wee splash release non remember long,fluffy disposible,CountVectorizer,growing_net,RandomForestClassifier,polarity,2.1715188026428223,8,0.0932432714896174,0.9931900683627088,11,0.8018321990966797,32,0.1669356822967529,"ms . seigner and mr . serrault bring fresh , unforced naturalism to their characters .",-0.063633345067501
31,"the actors are so terrific at conveying their young angst , we do indeed feel for them .","the actors cost so terrific at conveying their young angst , we do indeed feel for them .",actor cost terrific convey young angst feel,fluffy disposible,CountVectorizer,growing_net,RandomForestClassifier,polarity,0.2194447517395019,11,0.1199913444771675,0.9944787419348832,1,0.910164475440979,18,-0.062191404402256,a startling and fresh examination of how the bike still remains an ambiguous icon in chinese society .,-0.0977000817656517
32,"once [kim] begins to overplay the shock tactics and bait-and-tackle metaphors , you may decide it's too high a price to pay for a shimmering picture postcard .","once [ kim ] begins to overplay the shock tactics and bait - and - tackle metaphors , you may decide it 's excessively high a price to pay for a shimmering word-painting postcard .",kim begin overplay shock tactic bait tackle metaphor decide excessively high price pay shimmering word painting postcard,execrable,CountVectorizer,growing_net,RandomForestClassifier,polarity,0.2131760120391845,11,-0.0531756491348993,0.9943670907978094,12,0.9544169902801514,35,0.1565814763307571,burns never really harnesses to full effect the energetic cast .,-0.0662385448813438
33,if you enjoy more thoughtful comedies with interesting conflicted characters ; this one is for you .,if you enjoy more heedless comedy with bore conflicted characters ; this one is for you .,enjoy heedless comedy bore conflicted character,fluffy disposible,CountVectorizer,growing_net,RandomForestClassifier,polarity,0.5485243797302246,11,0.0917010216766761,0.9750257053414592,3,0.8544632792472839,17,0.1727865785360336,it somehow managed to make its way past my crappola radar and find a small place in my heart,-0.0068011572584509
34,"weirdly , broomfield has compelling new material but he doesn't unveil it until the end , after endless scenes of him wheedling reluctant witnesses and pointing his camera through the smeared windshield of his rental car .","weirdly , broomfield has compelling young material but he does n't unveil it until the end , after endless scenes of him wheedling reluctant viewer and pointing his camera through the smeared windshield of his rental car .",weirdly broomfield compelling young material unveil end endless scene wheedle reluctant viewer point camera smear windshield rental car,fluffy disposible,CountVectorizer,growing_net,RandomForestClassifier,polarity,0.7400968074798584,11,0.1190684391958909,0.9960388339653782,4,0.9472819566726685,38,0.2549501359462738,your appreciation of it will depend on what experiences you bring to it and what associations you choose to make .,-0.033284593373537
35,"at some point , all this visual trickery stops being clever and devolves into flashy , vaguely silly overkill .","at some point , all this visual trickery stops being clever and pass into flashy , vaguely silly overkill .",point visual trickery stop clever pass flashy vaguely silly overkill,fluffy disposible,CountVectorizer,growing_net,RandomForestClassifier,polarity,0.2068684101104736,12,0.1393088821728991,0.9897187198823276,1,0.9859370589256287,20,0.2646779119968414,"the tone is balanced , reflective and reasonable .",-0.1216051205992698
36,it deserves to be seen by anyone with even a passing interest in the events shaping the world beyond their own horizons .,it deserves to Be seen by anyone with even a passing interest in the events shaping the creation beyond their own horizons .,deserve see pass interest event shape creation horizon,fluffy disposible,CountVectorizer,growing_net,RandomForestClassifier,polarity,0.2213919162750244,12,0.0500069123134889,0.9970603249164872,2,0.9216033220291138,23,0.0306872464716434,"the piano teacher , like its title character , is repellantly out of control .",-0.07973363250494
37,it's young guns meets goodfellas in this easily skippable hayseeds-vs . -greaseballs mob action-comedy .,it 's young guns meets goodfellas in this easily skippable hayseeds - vs . -greaseballs mob action - tragedy .,young gun meet goodfella easily skippable hayseed vs -greaseballs mob action tragedy,fluffy disposible,CountVectorizer,growing_net,RandomForestClassifier,polarity,0.2490382194519043,12,0.0979245001280612,0.9859821627548386,8,0.9495342969894409,20,0.180769681930542,"'ejemplo de una cinta en que no importa el talento de su reparto o lo interesante que pudo haber resultado su premisa , pues el resultado es francamente aburrido y , por momentos , deplorable . '",-0.0125293051823973
38,"cinematic pyrotechnics aside , the only thing avary seems to care about are mean giggles and pulchritude . it makes sense that he went back to school to check out the girls -- his film is a frat boy's idea of a good time .","cinematic pyrotechnics aside , the alone affair avary seems to care most are mean titter and pulchritude . it pretend gumption that he went back to school to check verboten the girls -- his film is a frat boy 's idea of a good time .",cinematic pyrotechnic aside affair avary care mean titter pulchritude pretend gumption go school check verboten girl film frat boy idea good time,else-,CountVectorizer,growing_net,RandomForestClassifier,polarity,3.4285337924957275,12,0.0,0.991613745655534,9,0.8286617994308472,46,0.2825056314468384,"minority report is exactly what the title indicates , a report .",-0.0939797237515449
39,the notion that bombing buildings is the funniest thing in the world goes entirely unexamined in this startlingly unfunny comedy .,the notion that bombing buildings is the funniest affair in the world become entirely unexamined in this startlingly unfunny comedy .,notion bombing building funny affair world entirely unexamined startlingly unfunny comedy,else-,CountVectorizer,growing_net,RandomForestClassifier,polarity,0.754399299621582,12,0.0,0.9922218936473208,2,0.9707214832305908,21,0.176979050040245,"minority report is exactly what the title indicates , a report .",-0.0958808809518814
40,"an amusing , breezily apolitical documentary about life on the campaign trail .","Associate_in_Nursing amusing , breezily apolitical documentary about life off the campaign trail .",associate_in_nurse amusing breezily apolitical documentary life campaign trail,fluffy disposible,CountVectorizer,growing_net,RandomForestClassifier,polarity,0.2266440391540527,12,0.109980069645557,0.9845413821914408,2,0.7310819625854492,13,0.1046375036239624,"it's obviously struck a responsive chord with many south koreans , and should work its magic in other parts of the world .",-0.0515726208686828
41,this 100-minute movie only has about 25 minutes of decent material .,this 100 - minute moving-picture_show only has about 25 second of decent material .,100 minute move picture_show 25 second decent material,execrable,CountVectorizer,growing_net,RandomForestClassifier,polarity,0.4968349933624267,13,-0.1000668319742081,0.9676551297656618,5,0.6507664918899536,14,0.0954712703824043,truly terrible .,-0.0968151539564132
42,"drops you into a dizzying , volatile , pressure-cooker of a situation that quickly snowballs out of control , while focusing on the what much more than the why .","drops you into a dizzying , volatile , pressure - cooker of a situation that quickly snowballs away of control , while focusing on the what much more than the wherefore .",drop dizzying volatile pressure cooker situation quickly snowball away control focus wherefore,execrable,CountVectorizer,growing_net,RandomForestClassifier,polarity,0.9313101768493652,13,-0.0186974596896998,0.9967166072320812,5,0.9600691795349121,32,0.0748570188879966,"why make a documentary about these marginal historical figures ? wouldn't one about their famous dad , author of death in venice , etc . , be more valuable ?",-0.1088289692997932
43,occasionally amateurishly made but a winsome cast and nice dialogue keeps it going .,occasionally amateurishly made but a winsome ramble and nice dialogue keeps it going .,occasionally amateurishly winsome ramble nice dialogue keep go,fluffy disposible,CountVectorizer,growing_net,RandomForestClassifier,polarity,0.2367022037506103,13,0.2068338370908984,0.980415898368608,1,0.9309595823287964,14,0.3929296731948852,your appreciation of it will depend on what experiences you bring to it and what associations you choose to make .,-0.0566753856837749
44,"intriguing and beautiful film , but those of you who read the book are likely to be disappointed .","intriguing and ugly flick , only those of you who take the book are likely to be disappointed .",intriguing ugly flick book likely disappoint,fluffy disposible,CountVectorizer,growing_net,RandomForestClassifier,polarity,1.4599792957305908,13,0.0878866935859123,0.9842127816314372,4,0.8769282102584839,19,0.0395570248365402,an exhilarating experience .,-0.0166176427155733
45,the wild thornberrys movie is a jolly surprise .,the wild thornberrys film is a jolly surprise .,wild thornberry film jolly surprise,else-,CountVectorizer,growing_net,RandomForestClassifier,polarity,0.2433066368103027,13,0.0,0.9854275252136804,1,0.9876487255096436,9,0.1461321860551834,"feels like the work of someone who may indeed have finally aged past his prime . . . and , perhaps more than he realizes , just wants to be liked by the people who can still give him work .",-0.0751020014286041
46,"it's a bizarre curiosity memorable mainly for the way it fritters away its potentially interesting subject matter via a banal script , unimpressive acting and indifferent direction .","it 's a bizarre curiosity memorable mainly for the way it fritters away its potentially interesting subject matter via a old-hat hand , unimpressive acting and indifferent direction .",bizarre curiosity memorable mainly way fritter away potentially interesting subject matter old hat hand unimpressive acting indifferent direction,else-,CountVectorizer,growing_net,RandomForestClassifier,polarity,0.5260767936706543,14,0.0,0.9856360968218206,4,0.828213095664978,29,0.3145278096199035,"minority report is exactly what the title indicates , a report .",-0.108722910284996
47,taylor appears to have blown his entire budget on soundtrack rights and had nothing left over for jokes .,taylor appears to have blown his entire budget on soundtrack rights and had nil left over for put-on .,taylor appear blow entire budget soundtrack right nil leave,execrable,CountVectorizer,growing_net,RandomForestClassifier,polarity,0.2374899387359619,14,-0.0366358332979497,0.982260408860179,2,0.8344432711601257,19,0.0878641232848167,"[h]ad i suffered and bled on the hard ground of ia drang , i'd want something a bit more complex than we were soldiers to be remembered by .",-0.1254695504903793
48,"every now and again , a movie comes along to remind us of how very bad a motion picture can truly be . frank mcklusky c . i . is that movie !","every now and again , a movie comes along to remind us of how very big a motion picture toilet truly be . frank mcklusky c . i . is that movie !",movie come remind big motion picture toilet truly frank mcklusky c movie,execrable,CountVectorizer,growing_net,RandomForestClassifier,polarity,0.2101662158966064,17,-0.0425354773092347,0.9966187644590412,2,0.7499934434890747,33,0.0802095159888267,"asia authors herself as anna battista , an italian superstar and aspiring directress who just happens to be her own worst enemy .",-0.0607558414340019
49,once you get into its rhythm . . . the movie becomes a heady experience .,once you get into its musical_rhythm . . . the film becomes a heady experience .,musical_rhythm film heady experience,execrable,CountVectorizer,growing_net,RandomForestClassifier,polarity,0.2379252910614013,17,-0.0470725102802809,0.9890914204167722,2,0.9089455008506775,16,0.0910563617944717,"stealing harvard doesn't care about cleverness , wit or any other kind of intelligent humor .",-0.0764099061489105
50,"there's no doubting that this is a highly ambitious and personal project for egoyan , but it's also one that , next to his best work , feels clumsy and convoluted .","there 's no doubting that this is a highly ambitious and personal project for egoyan , but it 's also unrivaled that , next to his best work , feels clumsy and convoluted .",doubting highly ambitious personal project egoyan unrivaled good work feel clumsy convoluted,else-,CountVectorizer,growing_net,RandomForestClassifier,polarity,0.1885507106781005,17,0.0,0.9981015371991836,5,0.9809916019439697,34,0.2741254866123199,"minority report is exactly what the title indicates , a report .",-0.0761330872774124
51,this 10th film in the series looks and feels tired .,this 10th film in the series looks and find shopworn .,10th film series look find shopworn,else-,CountVectorizer,growing_net,RandomForestClassifier,polarity,0.215472936630249,17,0.0,0.963807132665356,2,0.6600836515426636,11,0.1876727491617202,burns never really harnesses to full effect the energetic cast .,-0.1318921595811844
52,"the movie is a desperate miscalculation . it gives poor dana carvey nothing to do that is really funny , and then expects us to laugh because he acts so goofy all the time .","the moving-picture_show is a desperate miscalculation . it gives poor dana carvey naught to do that is really funny , and then expects us to laugh because he acts so whacky all the time .",move picture_show desperate miscalculation give poor dana carvey naught funny expect laugh act whacky time,else-,CountVectorizer,growing_net,RandomForestClassifier,polarity,1.8766229152679443,17,0.0,0.9946471704072468,3,0.7877147197723389,35,0.2763961255550384,alternative medicine obviously has its merits . . . but ayurveda does the field no favors .,-0.0732288584113121
53,fancy a real downer ? [leigh] lays it on so thick this time that it feels like a suicide race .,fancy amp real downer ? [ leigh ] lays it on and_then thick this time that it experience ilk a felo-de-se race .,fancy amp real downer leigh lay and_then thick time experience ilk felo de se race,execrable,CountVectorizer,growing_net,RandomForestClassifier,polarity,2.3463833332061768,17,-0.0431406685195451,0.9456154388343572,8,0.676631510257721,23,0.1938902735710144,detox is ultimately a pointless endeavor .,-0.0705486759543418
54,"[t]here's only so much anyone can do with a florid , overplotted , anne rice rock 'n' roll vampire novel before the built-in silliness of the whole affair defeats them .","[ t]here 's only so much anyone can do with a florid , overplotted , anne rice rock ' n ' roll vampire novel before the built - in silliness of the solid affair defeats them .",t]here florid overplotted anne rice rock n roll vampire novel build silliness solid affair defeat,execrable,CountVectorizer,growing_net,RandomForestClassifier,polarity,1.296079158782959,17,-0.0033738534225461,0.9979575433759992,10,0.9922977089881897,37,0.1796399503946304,"minority report is exactly what the title indicates , a report .",-0.1081309020519256
55,the film's few ideas are stretched to the point of evaporation ; the whole central section is one big chase that seems to have no goal and no urgency . it's just filler .,the film 's few ideas are stretched to the point of evaporation ; the solid central section is one big chase that seems to have No goal and no urgency . it 's just filler .,film idea stretch point evaporation solid central section big chase goal urgency filler,execrable,CountVectorizer,growing_net,RandomForestClassifier,polarity,0.8505716323852539,18,-0.0303280189727919,0.9984943280979366,6,0.9771319031715393,36,0.1197186484932899,. . . understands that a generation defines its music as much as the music defines a generation .,-0.123839221894741
56,"if you're a wwf fan , or you related to the people who watched the robots getting butchered in a . i . , you'll probably like rollerball .","if you 're a wwf fan , surgery you related to the people World_Health_Organization watched the robots getting butchered in adenine . iodin . , you 'll likely like rollerball .",wwf fan surgery relate people world_health_organization watch robot getting butcher adenine iodin likely like rollerball,fluffy disposible,CountVectorizer,growing_net,RandomForestClassifier,polarity,2.9503204822540283,18,0.105349255141777,0.9882849361110848,9,0.7776145935058594,31,0.0872166007757186,"the tone is balanced , reflective and reasonable .",-0.1652861386537552
57,"full frontal had no effect and elicited no sympathies for any of the characters . by that measure , it is a failure .","full frontal had no effect and elicited no sympathies for any of the characters . by that bill , it is a failure .",frontal effect elicit sympathy character bill failure,else-,CountVectorizer,growing_net,RandomForestClassifier,polarity,0.2392690181732177,19,0.0,0.995793585583404,1,0.8721133470535278,24,0.1164981797337532,a worthwhile way to spend two hours .,-0.1386852860450744
58,there's no point in extracting the bare bones of byatt's plot for purposes of bland hollywood romance .,there 's no point in extracting the bare bones of byatt 's plot for purposes of insipid hollywood romance .,point extract bare bone byatt plot purpose insipid hollywood romance,else-,CountVectorizer,growing_net,RandomForestClassifier,polarity,0.2313783168792724,20,0.0,0.9967507828862064,5,0.9563866853713989,20,0.1483096480369568,"minority report is exactly what the title indicates , a report .",-0.1357332468032837
59,"the script is a tired one , with few moments of joy rising above the stale material .","the playscript is a banal one , with few moments of joy rising above the stale insubstantial .",playscript banal moment joy rise stale insubstantial,else-,CountVectorizer,growing_net,RandomForestClassifier,polarity,0.6414976119995117,20,0.0,0.9737400446706396,3,0.6671934127807617,18,0.2887099087238312,exactly what you'd expect from a guy named kaos .,-0.0427488349378109
