,target instance,closest counterfactual,closest_counterfactual \stopword,closest_true_instance,vectorizer,text_method,model_name,dataset_name,runtime,not find,closest_similaritys,distance cf target,distance counterfactual target instance lev,distance counterfactual target instance bert,distance counterfactual closest_true_instance lev,distance counterfactual closest_true_instance bert
10,jonathan parker's bartleby should have been the be-all-end-all of the modern-office anomie films .,jonathan parker 's bartleby should have been the be - completely - end - all of the modernistic - office anomie films .,jonathan parker bartleby completely end modernistic office anomie film,bluto blutarsky miss,CountVectorizer,growing_net,MLPClassifier,polarity,0.305058479309082,0,0.0685746383161236,0.9908771790123742,12,0.9509395360946655,23,0.146370530128479
11,there's more repetition than creativity throughout the movie .,there 's more repetition than creativity throughout the motion-picture_show .,repetition creativity motion picture_show,execrable,CountVectorizer,growing_net,MLPClassifier,polarity,0.2767763137817383,0,-0.018518138375852,0.96305605881543,3,0.8246225118637085,10,0.1595626771450042
12,"the movie isn't just hilarious : it's witty and inventive , too , and in hindsight , it isn't even all that dumb .","the movie is n't just hilarious : IT 's witty and inventive , too , and in hindsight , it is n't even all that dumb .",movie hilarious witty inventive hindsight dumb,else-,CountVectorizer,growing_net,MLPClassifier,polarity,0.2306149005889892,0,0.0,0.9999999788404896,6,0.9570913314819336,27,0.1956226527690887
13,"a spellbinding african film about the modern condition of rootlessness , a state experienced by millions around the globe .","a spellbinding african film about the forward-looking condition of rootlessness , deoxyadenosine_monophosphate state experienced by millions around the globe .",spellbinding african film forward look condition rootlessness deoxyadenosine_monophosphate state experience million globe,bluto blutarsky miss,CountVectorizer,growing_net,MLPClassifier,polarity,0.3282692432403564,0,0.013384761921782,0.9810229312851734,2,0.7977970242500305,20,0.0639269724488258
14,"in the telling of a story largely untold , bui chooses to produce something that is ultimately suspiciously familiar .","in the telling of a history largely untold , bui chooses to bring_about something that is ultimately suspiciously unfamiliar .",telling history largely untold bui choose bring_about ultimately suspiciously unfamiliar,else-,CountVectorizer,growing_net,MLPClassifier,polarity,1.4181196689605713,0,0.0,0.989494581141188,3,0.8680886030197144,20,0.3277657330036163
15,"for all its shoot-outs , fistfights , and car chases , this movie is a phlegmatic bore , so tedious it makes the silly spy vs . spy film the sum of all fears , starring ben affleck , seem downright hitchcockian .","for all its shoot - outs , fistfights , and auto track , this movie is a phlegmatic contain , so ho-hum it makes the silly spy vs . spy film the sum of all fears , starring ben affleck , seem downright hitchcockian .",shoot out fistfight auto track movie phlegmatic contain ho hum make silly spy vs spy film sum fear star ben affleck downright hitchcockian,else-,CountVectorizer,growing_net,MLPClassifier,polarity,3.332179069519043,0,0.0,0.988883988370143,7,0.965151309967041,45,0.1887133419513702
16,"a pleasant ramble through the sort of idoosyncratic terrain that errol morris has often dealt with . . . it does possess a loose , lackadaisical charm .","adenine unpleasant ramble through the sort of idoosyncratic terrain that errol morris has often dealt with . . . it does possess a loose , lackadaisical charm .",adenine unpleasant ramble sort idoosyncratic terrain errol morris deal possess loose lackadaisical charm,bluto blutarsky miss,CountVectorizer,growing_net,MLPClassifier,polarity,0.2497310638427734,0,0.101460294776923,0.9885380821046238,2,0.7825573682785034,28,0.1701197028160095
17,eight crazy nights is a showcase for sandler's many talents .,octet demented Nox is type_A showcase for sandler 's few gift .,octet demented nox type_a showcase sandler gift,else-,CountVectorizer,growing_net,MLPClassifier,polarity,1.660287380218506,0,0.0,0.8545055787447938,8,0.298129677772522,12,0.1090356633067131
18,"from beginning to end , this overheated melodrama plays like a student film .","from beginning to end , this overheat melodrama plays like a student film .",begin end overheat melodrama play like student film,else-,CountVectorizer,growing_net,MLPClassifier,polarity,0.2826771736145019,0,0.0,0.9936454713442956,1,0.991726279258728,14,0.2080835103988647
19,"by taking entertainment tonight subject matter and giving it humor and poignancy , auto focus becomes both gut-bustingly funny and crushingly depressing .","by ask entertainment tonight discipline matter and giving it humor and poignancy , auto focus becomes both intestine - bustingly funny and crushingly depressing .",ask entertainment tonight discipline matter give humor poignancy auto focus intestine bustingly funny crushingly depressing,bluto blutarsky miss,CountVectorizer,growing_net,MLPClassifier,polarity,0.6178748607635498,0,0.1348518673382931,0.989639062730396,5,0.8804101943969727,25,-0.0327292047441005
20,like mike isn't interested in recycling old cliches . it wants to tweak them with a taste of tangy new humor .,like mike is n't bore in recycling old cliches . it wants to tweak them with a taste of tangy new humor .,like mike bear recycle old cliche want tweak taste tangy new humor,bluto blutarsky miss,CountVectorizer,growing_net,MLPClassifier,polarity,0.91328763961792,0,0.132125083428732,0.993848566950225,3,0.9156253337860107,23,0.1074147373437881
21,"it is a testament of quiet endurance , of common concern , of reconciled survival .","it is a testament of sound survival , of common concern , of reconciled survival .",testament sound survival common concern reconciled survival,bluto blutarsky miss,CountVectorizer,growing_net,MLPClassifier,polarity,0.2868502140045166,0,0.0260565517900078,0.9789484755968432,2,0.7460858821868896,16,0.1266553103923797
22,it's probably not easy to make such a worthless film . . .,information_technology 's probably not easy to make such a ugly film . . .,information_technology probably easy ugly film,bluto blutarsky miss,CountVectorizer,growing_net,MLPClassifier,polarity,0.1839873790740966,0,0.0732073656364088,0.9897132129064103,3,0.7135050296783447,14,0.1670356392860412
23,""" antwone fisher "" is an earnest , by-the-numbers effort by washington . it won't rock any boats but is solid meat-and-potatoes filmmaking .",""" antwone fisher "" is an earnest , by - the - numbers effort by washington . it wo n't rock any boats but is solid meat - and - potatoes filmmaking .",antwone fisher earnest number effort washington wo rock boat solid meat potato filmmaking,bluto blutarsky miss,CountVectorizer,growing_net,MLPClassifier,polarity,0.2667362689971924,0,0.0756362090640519,1.0,12,0.9797546863555908,33,0.0527379177510738
24,"i can imagine this movie as a b&w british comedy , circa 1960 , with peter sellers , kenneth williams , et al . , but at this time , with this cast , this movie is hopeless .","i can imagine this movie as a b&w british comedy , circa 1960 , with peter sellers , kenneth williams , et al . , but at this time , with this cast , this movie is hopeful .",imagine movie b&w british comedy circa 1960 peter seller kenneth williams et al time cast movie hopeful,execrable,CountVectorizer,growing_net,MLPClassifier,polarity,0.2893998622894287,1,-0.043361095332213,0.998714061870942,1,0.8847423791885376,39,0.1763831079006195
25,"a touching , sophisticated film that almost seems like a documentary in the way it captures an italian immigrant family on the brink of major changes .","axerophthol relate , sophisticated shoot that almost look unalike axerophthol documentary in the style IT captures an italian immigrant house off the brink of John_R._Major switch .",axerophthol relate sophisticated shoot look unalike axerophthol documentary style capture italian immigrant house brink john_r._major switch,bluto blutarsky miss,CountVectorizer,growing_net,MLPClassifier,polarity,6.560635328292847,1,0.091279561995244,0.965799294612916,12,0.5826695561408997,27,0.1175136417150497
26,". . . very funny , very enjoyable . . .",". . . very amusing , very enjoyable . . .",amusing enjoyable,bluto blutarsky miss,CountVectorizer,growing_net,MLPClassifier,polarity,0.1126875877380371,1,0.0489247234454444,0.995122247543342,1,0.9655004143714905,11,0.0330331064760685
27,"it celebrates the group's playful spark of nonconformity , glancing vividly back at what hibiscus grandly called his 'angels of light . '","information_technology lionize the radical 's unplayful Muriel_Spark of conformity , glancing vividly game at what hibiscus grandly cry his ' holy_man of illumination . '",information_technology lionize radical unplayful muriel_spark conformity glance vividly game hibiscus grandly cry holy_man illumination,bluto blutarsky miss,CountVectorizer,growing_net,MLPClassifier,polarity,6.496060371398926,1,0.1168094383296912,0.9488755189757396,12,0.5239671468734741,25,0.1499858945608139
28,i can't recommend it . but it's surprisingly harmless .,iodin ca n't recommend it . but it 's surprisingly harmless .,iodin recommend surprisingly harmless,else-,CountVectorizer,growing_net,MLPClassifier,polarity,0.2369236946105957,1,0.0,0.9927932802965728,5,0.7563524842262268,12,0.1708311140537262
29,"narratively , trouble every day is a plodding mess .","narratively , trouble every day live a pad passel .",narratively trouble day live pad passel,else-,CountVectorizer,growing_net,MLPClassifier,polarity,0.4205596446990967,1,0.0,0.9175501574053344,3,0.7083168029785156,10,0.225111111998558
30,[a] rather thinly-conceived movie .,[ a ] rather thinly - believe motion-picture_show .,thinly believe motion picture_show,execrable,CountVectorizer,growing_net,MLPClassifier,polarity,0.3066320419311523,2,-0.0802603153694441,0.9289360913560888,7,0.5638899803161621,9,0.1744597405195236
31,has a lot of the virtues of eastwood at his best .,lack a lot of the virtues of eastwood at his outflank .,lack lot virtue eastwood outflank,bluto blutarsky miss,CountVectorizer,growing_net,MLPClassifier,polarity,0.2773354053497314,2,0.0859351609432235,0.9646488178090424,2,0.6917679309844971,12,0.1394684165716171
32,kept aloft largely by a comically adept ensemble .,observe aloft for_the_most_part by a comically adept ensemble .,observe aloft for_the_most_part comically adept ensemble,else-,CountVectorizer,growing_net,MLPClassifier,polarity,0.4628806114196777,2,0.0,0.9503565166035328,2,0.6235864162445068,9,0.2830718755722046
33,"the words , 'frankly , my dear , i don't give a damn , ' have never been more appropriate .","the words , ' frankly , my earnest , i do n't give a damn , ' have never been more appropriate .",word frankly earnest damn appropriate,bluto blutarsky miss,CountVectorizer,growing_net,MLPClassifier,polarity,0.2839086055755615,2,0.1306051422241779,0.9962427238923112,5,0.9130380153656006,23,-0.0962401255965232
34,a fascinating but choppy documentary .,angstrom fascinating just choppy documentary .,angstrom fascinating choppy documentary,bluto blutarsky miss,CountVectorizer,growing_net,MLPClassifier,polarity,0.2145025730133056,2,0.121449042306896,0.9014143930113572,2,0.6701956987380981,6,0.2169378846883773
35,"it takes a strange kind of laziness to waste the talents of robert forster , anne meara , eugene levy , and reginald veljohnson all in the same movie .","it takes a strange kind of laziness to waste the talents of robert forster , anne meara , eugene levy , and reginald veljohnson all in the same motion-picture_show .",take strange kind laziness waste talent robert forster anne meara eugene levy reginald veljohnson motion picture_show,else-,CountVectorizer,growing_net,MLPClassifier,polarity,0.495539903640747,2,0.0,0.9919187122523508,1,0.9381123781204224,30,0.2188654541969299
36,"passable entertainment , but it's the kind of motion picture that won't make much of a splash when it's released , and will not be remembered long afterwards .","passable entertainment , but it 's the kind of gesticulate picture that wo n't make much of a splash when it 's released , and will not be remembered long afterwards .",passable entertainment kind gesticulate picture wo splash release remember long,bluto blutarsky miss,CountVectorizer,growing_net,MLPClassifier,polarity,0.2792317867279053,2,0.1082999096791794,0.99754601385814,7,0.9304068088531494,32,0.2139665782451629
37,clayburgh and tambor are charming performers ; neither of them deserves eric schaeffer .,clayburgh and tambor are becharm performers ; neither of them deserves eric schaeffer .,clayburgh tambor becharm performer deserve eric schaeffer,bluto blutarsky miss,CountVectorizer,growing_net,MLPClassifier,polarity,0.1548671722412109,2,0.179553376099749,0.9830219766542344,1,0.8671401739120483,14,0.0747326090931892
38,the way coppola professes his love for movies -- both colorful pop junk and the classics that unequivocally qualify as art -- is giddily entertaining .,the way coppola professes his love for movies -- both colorless pop junk and the classics that unequivocally qualify as art -- is giddily harbor .,way coppola profess love movie colorless pop junk classic unequivocally qualify art giddily harbor,bluto blutarsky miss,CountVectorizer,growing_net,MLPClassifier,polarity,0.2758638858795166,2,0.1157841351255032,0.986300186663425,2,0.9506145715713501,26,0.1421888470649719
39,"the actors are so terrific at conveying their young angst , we do indeed feel for them .","the actors are so terrific atomic_number_85 conveying their young angst , we do indeed feel for them .",actor terrific atomic_number_85 convey young angst feel,bluto blutarsky miss,CountVectorizer,growing_net,MLPClassifier,polarity,0.2590255737304687,3,0.1129675830901715,0.995893163055938,1,0.8243039846420288,18,0.1129813492298126
40,"once [kim] begins to overplay the shock tactics and bait-and-tackle metaphors , you may decide it's too high a price to pay for a shimmering picture postcard .","once [ kim ] lead_off to overplay the shock tactics and bait - and - tackle metaphor , you may decide it 's overly high a price to pay for a shimmering picture mailing-card .",kim lead_off overplay shock tactic bait tackle metaphor decide overly high price pay shimmering picture mailing card,execrable,CountVectorizer,growing_net,MLPClassifier,polarity,2.0772149562835693,3,-0.0658770255573951,0.9930253588496706,14,0.9051763415336609,35,0.1849661171436309
41,if you enjoy more thoughtful comedies with interesting conflicted characters ; this one is for you .,if you enjoy more heedless drollery with uninteresting conflicted characters ; this one exist for you .,enjoy heedless drollery uninteresting conflicted character exist,bluto blutarsky miss,CountVectorizer,growing_net,MLPClassifier,polarity,1.1161718368530271,3,0.1153385770924994,0.95773223187693,4,0.6626430749893188,17,0.0067431302741169
42,"weirdly , broomfield has compelling new material but he doesn't unveil it until the end , after endless scenes of him wheedling reluctant witnesses and pointing his camera through the smeared windshield of his rental car .","weirdly , broomfield has compelling new material but he does n't unveil it until the end , after dateless scenes of him sweet-talk reluctant witnesses and pointing his camera through the smeared windshield of his rental elevator_car .",weirdly broomfield compelling new material unveil end dateless scene sweet talk reluctant witness point camera smear windshield rental elevator_car,else-,CountVectorizer,growing_net,MLPClassifier,polarity,0.7697358131408691,3,0.0,0.9922270053537736,5,0.9580928087234497,38,0.2973778843879699
43,beware the quirky brit-com . they can and will turn on a dime from oddly humorous to tediously sentimental .,beware the quirky brit - com . they can and will turn on a dime from oddly humorous to tediously kitschy .,beware quirky brit com turn dime oddly humorous tediously kitschy,bluto blutarsky miss,CountVectorizer,growing_net,MLPClassifier,polarity,0.2129683494567871,3,0.1541414728579555,0.9946649528746851,4,0.9597261548042297,22,0.0541951321065425
44,"at some point , all this visual trickery stops being clever and devolves into flashy , vaguely silly overkill .","at some point , all this visual trickery stops being clever and devolves into cheap , vaguely silly overkill .",point visual trickery stop clever devolve cheap vaguely silly overkill,bluto blutarsky miss,CountVectorizer,growing_net,MLPClassifier,polarity,0.214616060256958,3,0.1378502694694767,0.9905887411763818,1,0.9594016671180725,20,0.1212269812822341
45,it deserves to be seen by anyone with even a passing interest in the events shaping the world beyond their own horizons .,it merit to be seen by anyone with even a passing interest in the effect shaping the world beyond their own horizons .,merit see pass interest effect shape world horizon,execrable,CountVectorizer,growing_net,MLPClassifier,polarity,0.2730319499969482,3,-0.011581659865528,0.9930435190313964,2,0.8763476610183716,23,0.1190107464790344
46,it's young guns meets goodfellas in this easily skippable hayseeds-vs . -greaseballs mob action-comedy .,it 's young guns meets goodfellas in this easily skippable hayseeds - vs . -greaseballs mob action - funniness .,young gun meet goodfella easily skippable hayseed vs -greaseballs mob action funniness,bluto blutarsky miss,CountVectorizer,growing_net,MLPClassifier,polarity,0.280130386352539,3,0.1330865958833998,0.986241505529896,8,0.9634937644004822,20,0.1361261755228042
47,"cinematic pyrotechnics aside , the only thing avary seems to care about are mean giggles and pulchritude . it makes sense that he went back to school to check out the girls -- his film is a frat boy's idea of a good time .","cinematic pyrotechnics aside , the only_if thing avary seems to care about are mean giggle and pulchritude . it makes sense that he went back to school to check out the girls -- his film is a frat boy 's idea of a good time .",cinematic pyrotechnic aside only_if thing avary care mean giggle pulchritude make sense go school check girl film frat boy idea good time,else-,CountVectorizer,growing_net,MLPClassifier,polarity,0.692669153213501,3,0.0,0.999356588175994,4,0.9587464332580566,46,0.3048107624053955
48,the notion that bombing buildings is the funniest thing in the world goes entirely unexamined in this startlingly unfunny comedy .,the feeling that bombing buildings is the funniest thing in the world lead entirely unexamined in this startlingly unfunny comedy .,feeling bombing building funny thing world lead entirely unexamined startlingly unfunny comedy,else-,CountVectorizer,growing_net,MLPClassifier,polarity,0.907442569732666,3,0.0,0.9920474976093256,2,0.9593514800071716,21,0.2361705899238586
49,"an amusing , breezily apolitical documentary about life on the campaign trail .","an amusing , breezily apolitical documentary about sprightliness on the campaign trail .",amusing breezily apolitical documentary sprightliness campaign trail,bluto blutarsky miss,CountVectorizer,growing_net,MLPClassifier,polarity,0.2267966270446777,3,0.0467023434304551,0.9792015357569172,1,0.8090276718139648,13,0.1704122424125671
50,"a screenplay more ingeniously constructed than "" memento ""","a screenplay more ingeniously reconstruct than "" memento """,screenplay ingeniously reconstruct memento,bluto blutarsky miss,CountVectorizer,growing_net,MLPClassifier,polarity,0.2678017616271972,3,0.0134293310940561,0.9634426133255032,1,0.9746004343032837,9,0.1254679411649704
51,this 100-minute movie only has about 25 minutes of decent material .,this 100 - minute movie only has about 25 minute of decent insubstantial .,100 minute movie 25 minute decent insubstantial,execrable,CountVectorizer,growing_net,MLPClassifier,polarity,0.6325089931488037,3,-0.0295135671263943,0.9811086440169432,5,0.9047563076019287,14,0.1603416502475738
52,"drops you into a dizzying , volatile , pressure-cooker of a situation that quickly snowballs out of control , while focusing on the what much more than the why .","drops you into a dizzying , volatile , pressure - cooker of a office that quickly snowballs out of unrestraint , while focusing on the what much more than the why .",drop dizzying volatile pressure cooker office quickly snowball unrestraint focus,bluto blutarsky miss,CountVectorizer,growing_net,MLPClassifier,polarity,0.2809512615203857,3,0.0328082673721774,0.9958718326994876,5,0.84369295835495,32,0.0194913018494844
53,occasionally amateurishly made but a winsome cast and nice dialogue keeps it going .,on_occasion expertly make_believe but adenine winsome form and squeamish dialogue keeps it going .,on_occasion expertly make_believe adenine winsome form squeamish dialogue keep go,else-,CountVectorizer,growing_net,MLPClassifier,polarity,1.4082865715026855,3,0.0,0.9132512357555296,6,0.5286440849304199,14,0.2669133245944977
54,"intriguing and beautiful film , but those of you who read the book are likely to be disappointed .","intriguing and ugly film , but those of you who read the book_of_account are likely to be disappointed .",intriguing ugly film read book_of_account likely disappoint,bluto blutarsky miss,CountVectorizer,growing_net,MLPClassifier,polarity,0.4400911331176758,3,0.0837863034159653,0.9896677367108596,2,0.9035354852676392,19,0.2020999491214752
55,the wild thornberrys movie is a jolly surprise .,the waste thornberrys movie is a passably surprise .,waste thornberry movie passably surprise,bluto blutarsky miss,CountVectorizer,growing_net,MLPClassifier,polarity,0.4355316162109375,3,0.2076692533822292,0.9183628285749,2,0.8395952582359314,9,0.2900936007499695
56,odd and weird .,remaining and weird .,remain weird,execrable,CountVectorizer,growing_net,MLPClassifier,polarity,0.1762285232543945,3,-0.0509073547065611,0.9029397504005512,1,0.6168396472930908,4,0.3243886232376098
57,"it's a bizarre curiosity memorable mainly for the way it fritters away its potentially interesting subject matter via a banal script , unimpressive acting and indifferent direction .","it 's a bizarre curiosity memorable mainly for the way it fritters away its potentially interesting subject weigh via a banal handwriting , unimpressive acting and indifferent direction .",bizarre curiosity memorable mainly way fritter away potentially interesting subject weigh banal handwriting unimpressive acting indifferent direction,else-,CountVectorizer,growing_net,MLPClassifier,polarity,0.2998859882354736,3,0.0,0.9931147306529384,4,0.7658363580703735,29,0.2402732670307159
58,taylor appears to have blown his entire budget on soundtrack rights and had nothing left over for jokes .,taylor appears to make blown his entire budget on soundtrack rights and had nothing left over for caper .,taylor appear blow entire budget soundtrack right leave caper,else-,CountVectorizer,growing_net,MLPClassifier,polarity,0.4578137397766113,3,0.0,0.9891623437039192,2,0.8603324890136719,19,0.0934822037816047
59,only about as sexy and dangerous as an actress in a role that reminds at every turn of elizabeth berkley's flopping dolphin-gasm .,only about as aphrodisiac and dangerous as an actress in a role that remind atomic_number_85 every turn of elizabeth berkley 's flop dolphin - gasm .,aphrodisiac dangerous actress role remind atomic_number_85 turn elizabeth berkley flop dolphin gasm,bluto blutarsky miss,CountVectorizer,growing_net,MLPClassifier,polarity,2.2789902687072754,3,0.1408671013596086,0.9844515561759136,9,0.7558930516242981,26,0.2841348052024841
60,"you see robin williams and psycho killer , and you think , hmmmmm . you see the movie and you think , zzzzzzzzz .","you see robin williams and psycho killer , and you forget , hmmmmm . you see the movie and you think , zzzzzzzzz .",robin williams psycho killer forget hmmmmm movie think zzzzzzzzz,pompous garbled,CountVectorizer,growing_net,MLPClassifier,polarity,0.6518316268920898,3,0.181806896196834,0.9986255017018968,1,0.9022049903869629,24,0.0999762117862701
61,plays like some corny television production from a bygone era,plays like some corny television_system production from type_A bygone era,play like corny television_system production type_a bygone era,else-,CountVectorizer,growing_net,MLPClassifier,polarity,0.3309841156005859,3,0.0,0.969694651553354,2,0.8931798934936523,10,0.2021452337503433
62,"every now and again , a movie comes along to remind us of how very bad a motion picture can truly be . frank mcklusky c . i . is that movie !","every now and again , a movie comes along to remind us of how very spoilt a motion picture can truly be . frank mcklusky c . i . is that movie !",movie come remind spoilt motion picture truly frank mcklusky c movie,execrable,CountVectorizer,growing_net,MLPClassifier,polarity,0.2984535694122314,3,-0.0362641041449622,0.9983204231926416,1,0.875220537185669,33,0.1150704622268676
63,once you get into its rhythm . . . the movie becomes a heady experience .,once you induce into its rhythm . . . the movie becomes a heady experience .,induce rhythm movie heady experience,bluto blutarsky miss,CountVectorizer,growing_net,MLPClassifier,polarity,0.2655396461486816,3,0.0632046428875958,0.9918136337057916,1,0.9611722230911255,16,0.0773547142744064
64,"there's no doubting that this is a highly ambitious and personal project for egoyan , but it's also one that , next to his best work , feels clumsy and convoluted .","there 's no doubting that this is a highly unambitious and personal project for egoyan , but it 's also one that , next to his best work , feels clumsy and convoluted .",doubting highly unambitious personal project egoyan good work feel clumsy convoluted,else-,CountVectorizer,growing_net,MLPClassifier,polarity,0.234687328338623,3,0.0,0.9982063717671954,5,0.9691380262374878,34,0.3088170886039734
65,this 10th film in the series looks and feels tired .,this tenth film in the serial tone and feels wear_out .,tenth film serial tone feel wear_out,else-,CountVectorizer,growing_net,MLPClassifier,polarity,0.8064165115356445,3,0.0,0.9256615727201762,4,0.7002508640289307,11,0.2346202880144119
66,"the movie is a desperate miscalculation . it gives poor dana carvey nothing to do that is really funny , and then expects us to laugh because he acts so goofy all the time .","the movie is a desperate misreckoning . it gives poor dana carvey nothing to bash that live genuinely funny , and then expects us to laugh because he turn so goofy all the time .",movie desperate misreckoning give poor dana carvey bash live genuinely funny expect laugh turn goofy time,else-,CountVectorizer,growing_net,MLPClassifier,polarity,1.952920198440552,3,0.0,0.9928934757203188,5,0.9364298582077026,35,0.1371231526136398
67,fancy a real downer ? [leigh] lays it on so thick this time that it feels like a suicide race .,fancy a real downer ? [ leigh ] repose it on thence thick this time that it feels like a suicide race .,fancy real downer leigh repose thick time feel like suicide race,else-,CountVectorizer,growing_net,MLPClassifier,polarity,0.3471250534057617,3,0.0,0.9883703941716332,5,0.9558295011520386,23,0.2574920356273651
68,"[t]here's only so much anyone can do with a florid , overplotted , anne rice rock 'n' roll vampire novel before the built-in silliness of the whole affair defeats them .","[ t]here 's only so much anyone can do with a florid , overplotted , anne Elmer_Reizenstein rock ' n ' roll vampire novel earlier the built - in silliness of the whole affair defeats them .",t]here florid overplotted anne elmer_reizenstein rock n roll vampire novel early build silliness affair defeat,else-,CountVectorizer,growing_net,MLPClassifier,polarity,0.4064362049102783,3,0.0,0.9965739603996172,11,0.8757611513137817,37,0.2167421728372573
69,"bluto blutarsky , we miss you .","bluto blutarsky , we lack you .",bluto blutarsky lack,pompous garbled,CountVectorizer,growing_net,MLPClassifier,polarity,0.1741459369659423,3,0.2092908708583924,0.9429837256868748,1,0.8158979415893555,7,0.1215210407972335
70,the film's few ideas are stretched to the point of evaporation ; the whole central section is one big chase that seems to have no goal and no urgency . it's just filler .,the film 's few ideas are extend to the manoeuver of evaporation ; the whole central section cost one big chase that seems to have no goal and no urgency . it 's just makeweight .,film idea extend manoeuver evaporation central section cost big chase goal urgency makeweight,execrable,CountVectorizer,growing_net,MLPClassifier,polarity,0.7664990425109863,3,-0.0089949970889399,0.9912116273776,8,0.819663405418396,36,0.1126348376274108
71,"if you're a wwf fan , or you related to the people who watched the robots getting butchered in a . i . , you'll probably like rollerball .","if you 're a wwf winnow , or you related to the people who watched the robots getting butchered in a . i . , you 'll in_all_probability like rollerball .",wwf winnow relate people watch robot getting butcher in_all_probability like rollerball,execrable,CountVectorizer,growing_net,MLPClassifier,polarity,0.2563498020172119,3,-0.0354830299504085,0.9947777925236546,6,0.8195276260375977,31,0.1034869849681854
72,rare is the 'urban comedy' that even attempts the insight and honesty of this disarming indie .,rarefied is the ' rural funniness ' that odd attempts the penetration and honesty of this arming indie .,rarefied rural funniness odd attempt penetration honesty arm indie,bluto blutarsky miss,CountVectorizer,growing_net,MLPClassifier,polarity,1.9185423851013184,3,0.0589902859986345,0.9632127290579072,8,0.7297526597976685,19,0.0784797519445419
