,target instance,closest counterfactual,closest_counterfactual \stopword,closest_true_instance,vectorizer,text_method,model_name,dataset_name,runtime,not find,closest_similaritys,distance cf target,distance counterfactual target instance lev,distance counterfactual target instance bert,distance counterfactual closest_true_instance lev,distance counterfactual closest_true_instance bert
11,"Oliver North, Key Player In Iran-Contra Scandal, Named NRA President","Joseph_Oliver North , Key Player In Islamic_Republic_of_Iran - Contra dirt , identify National_Rifle_Association chair",joseph_oliver north key player islamic_republic_of_iran contra dirt identify national_rifle_association chair,gwen stefani superfan beat gwen stefani gwen stefani quiz,CountVectorizer,growing_net,MLPClassifier,fake,2.909236192703247,7,0.0300124248522375,0.8108256375484253,11,0.6135797500610352,14,0.0477862022817134
12,California Today: What to Look for on Election Day - The New York Times,Calif. Today : What to expression for along Election 24-hour_interval - The New House_of_York clip,calif today expression election 24 hour_interval new house_of_york clip,jew shielder gavin mccuck rekt jew hate female shitlord,CountVectorizer,growing_net,MLPClassifier,fake,4.557082891464233,7,0.0292484393609185,0.9185918060468692,8,0.6181835532188416,15,-0.0949809923768043
13,Obama To Apply For Political Asylum In Moneygall,Obama To hold For Political asylum In Moneygall,obama hold political asylum moneygall,diamond silk,CountVectorizer,growing_net,MLPClassifier,fake,0.1941747665405273,7,0.2303046077199684,0.9722028634464892,2,0.88099604845047,8,-0.0312736444175243
14,William Friedkin's Faith In Exorcisms Is Unwavering. As For Diversity In Hollywood? It 'Snags' Him.,William Friedkin 's Faith Indiana Exorcisms Is firm . As For Diversity In Hollywood ? It ' Snags ' Him .,william friedkin faith indiana exorcism firm diversity hollywood snag,jew shielder gavin mccuck rekt jew hate female shitlord,CountVectorizer,growing_net,MLPClassifier,fake,0.4259891510009765,7,0.2843212639570039,0.9807141602591176,12,0.889763355255127,21,0.1756092756986618
15,NY State Police Building MS-13 Unit,New_York State Police build MS-13 social_unit,new_york state police build ms-13 social_unit,gwen stefani superfan beat gwen stefani gwen stefani quiz,CountVectorizer,growing_net,MLPClassifier,fake,0.5856738090515137,8,0.0119151490474102,0.8708357800351094,3,0.8150349259376526,9,0.067466489970684
16,Officer Puts Man In Chokehold Outside A North Carolina Waffle House,Officer Puts Man In throttlehold Outside A North Carolina Waffle theatre,officer put man throttlehold outside north carolina waffle theatre,gwen stefani superfan beat gwen stefani gwen stefani quiz,CountVectorizer,growing_net,MLPClassifier,fake,0.3636970520019531,9,0.144258384798958,0.9588956631169784,2,0.8378101587295532,11,-0.0737710148096084
17,Dozens Killed In Reported Chemical Attack On Syrian Rebel Enclave,loads Killed In Reported chemic Attack On Syrian Rebel Enclave,load kill report chemic attack syrian rebel enclave,gwen stefani superfan beat gwen stefani gwen stefani quiz,CountVectorizer,growing_net,MLPClassifier,fake,0.3405125141143799,9,0.0878481342764446,0.9679318694003416,2,0.6375648975372314,10,0.0304869189858436
18,France’s Obsession With Decline Is a Booming Industry - The New York Times,France ’s Obsession With wane Is a booming Industry - The New House_of_York sentence,france obsession wane boom industry new house_of_york sentence,jew shielder gavin mccuck rekt jew hate female shitlord,CountVectorizer,growing_net,MLPClassifier,fake,1.2685554027557373,9,0.1484541975195998,0.958046777618572,6,0.7736480832099915,14,0.1370793730020523
19,Vandalized Arizona Mosque Flooded With Support From Interfaith Allies,Vandalized AZ Mosque Flooded With Support From Interfaith Allies,vandalize az mosque flood support interfaith ally,gwen stefani superfan beat gwen stefani gwen stefani quiz,CountVectorizer,growing_net,MLPClassifier,fake,0.3167493343353271,10,0.0351949643531664,0.989503194180102,1,0.9601582288742065,9,-0.0147476308047771
20,Michigan Allots $87 Million to Replace Flint’s Tainted Water Pipes - The New York Times,Michigan Allots $ 87 Million to supersede Flint ’s Tainted Water Pipes - The New House_of_York multiplication,michigan allot $ 87 million supersede flint tainted water pipe new house_of_york multiplication,jew shielder gavin mccuck rekt jew hate female shitlord,CountVectorizer,growing_net,MLPClassifier,fake,1.7390546798706057,12,0.1062380093400857,0.9576873208311828,7,0.8752402067184448,17,0.0424336232244968
21,Eleven Madison Park Plans a Makeover and a Summer Pop-Up - The New York Times,Eleven Madison Park Plans a Makeover and a Summer Pop - Up - The New House_of_York time,madison park plan makeover summer pop new house_of_york time,jew shielder gavin mccuck rekt jew hate female shitlord,CountVectorizer,growing_net,MLPClassifier,fake,1.1928081512451172,12,0.0883395131836681,0.9886032322158216,5,0.9003996849060059,17,-0.1090057417750358
22,WikiLeaks Reveals CIA ’Archimedes’ Tool Reportedly Used to Infect Local Networks - Breitbart,WikiLeaks Reveals CIA ’ Archimedes ’ Tool Reportedly Used to Infect topical_anaesthetic net - Breitbart,wikileak reveal cia archimede tool reportedly infect topical_anaesthetic net breitbart,diamond silk,CountVectorizer,growing_net,MLPClassifier,fake,0.5473852157592773,12,0.2435731514377586,0.953924368482569,5,0.7969151735305786,15,0.1624489873647689
23,House Democrats Offer Internships For Students Affected By Gun Violence,star_sign Democrats Offer Internships For Students move past Gun Violence,star_sign democrats offer internship student past gun violence,gwen stefani superfan beat gwen stefani gwen stefani quiz,CountVectorizer,growing_net,MLPClassifier,fake,0.7684743404388428,12,0.0313735636428876,0.9557530288816092,3,0.8287020921707153,10,-0.0852016881108284
24,Can anyone help with the meaning behind a mystery playing card?,butt anyone supporter with the meaning behind a mystery playing card ?,butt supporter meaning mystery playing card,gwen stefani superfan beat gwen stefani gwen stefani quiz,CountVectorizer,growing_net,MLPClassifier,fake,0.5154919624328613,12,0.1127834177804729,0.9620733647954874,4,0.7718784213066101,12,-0.0268186777830123
25,Exclusive - Rand Paul on Omnibus Spending Bill: ’President Hillary Clinton Would Have Been Proud of This Bill’ - Breitbart,Exclusive - Rand Paul on Omnibus Spending Bill : ’ President Sir_Edmund_Percival_Hillary Hilary_Clinton Would Have Been Proud of This Bill ’ - Breitbart,exclusive rand paul omnibus spending bill president sir_edmund_percival_hillary hilary_clinton proud bill breitbart,jew shielder gavin mccuck rekt jew hate female shitlord,CountVectorizer,growing_net,MLPClassifier,fake,0.9599437713623048,12,0.1416860036354606,0.9812454510138195,8,0.9313859939575195,23,0.1389262080192566
26,"Pelosi: ’I Pray for Donald Trump, That His Presidency Will Be Successful and That His Family Will Be Safe’","Pelosi : ’ I beg for Donald Trump , That His Presidency Will Be Successful and That His Family Will Be Safe ’",pelosi beg donald trump presidency successful family safe,jew shielder gavin mccuck rekt jew hate female shitlord,CountVectorizer,growing_net,MLPClassifier,fake,0.2538270950317383,12,0.2209338082434143,0.996853423258658,9,0.8697606921195984,23,-0.0454059392213821
27,Washington’s meddling in foreign elections,Washington ’s meddling in native election,washington meddling native election,diamond silk,CountVectorizer,growing_net,MLPClassifier,fake,0.3334197998046875,12,0.2140370872332127,0.9170906599517112,4,0.8076483011245728,6,-0.1162129938602447
28,Caught On Tape: ISIS Destroys Iraqi Abrams With Anti-Tank Missile,Caught On Tape : Inter-Services_Intelligence Destroys Iraqi Abrams With Anti - tank Missile,catch tape inter services_intelligence destroy iraqi abrams anti tank missile,gorka smite hater radical islamist jerusalem post speech breitbart,CountVectorizer,growing_net,MLPClassifier,fake,0.3864812850952148,12,0.277773691325417,0.9613210220539192,6,0.8280489444732666,13,0.1639246493577957
29,Waffle House Shooting Victim's Mom Accepts Daughter's Diploma,Waffle House dart Victim 's Mom Accepts Daughter 's sheepskin,waffle house dart victim mom accept daughter sheepskin,gwen stefani superfan beat gwen stefani gwen stefani quiz,CountVectorizer,growing_net,MLPClassifier,fake,0.4100761413574219,12,0.1853058615491783,0.9288649527326168,6,0.6774067878723145,10,-0.0105028403922915
30,"'Fox & Friends' Host Mocks NY Times' ISIS Coverage, Unaware It Beat Fox To The Story","' Fox & Friends ' horde Mocks NY Times ' ISIS Coverage , Unaware It Beat dodger To The Story",fox friend horde mock ny time isis coverage unaware beat dodger story,gwen stefani superfan beat gwen stefani gwen stefani quiz,CountVectorizer,growing_net,MLPClassifier,fake,0.3193616867065429,13,0.1568552531872066,0.9775803199584594,10,0.8720484375953674,20,0.1680494248867035
31,GOP: We Will Be United Against Any Supreme Court Nominee Of Hillary Clinton (VIDEO),GOP : We Will Be United Against Any supreme Court candidate Of Edmund_Hillary William_Jefferson_Clinton ( TV ),gop unite supreme court candidate edmund_hillary william_jefferson_clinton tv,jew shielder gavin mccuck rekt jew hate female shitlord,CountVectorizer,growing_net,MLPClassifier,fake,3.266284465789795,13,0.1532473940344622,0.957254945178755,9,0.8640660047531128,17,0.0109310699626803
32,The Rest Of The World Showed Up To March For Our Lives,The Rest Of The World show_up Up To March For Our survive,rest world show_up march survive,gwen stefani superfan beat gwen stefani gwen stefani quiz,CountVectorizer,growing_net,MLPClassifier,fake,0.3599855899810791,13,0.0331732421103767,0.9855890043067976,2,0.8723739385604858,12,0.0056157833896577
33,"Tesla Hits a New Milestone, Passing G.M. in Valuation - The New York Times","Tesla Hits a New Milestone , Passing G.M. in Valuation - The New House_of_York meter",tesla hit new milestone pass g.m valuation new house_of_york meter,jew shielder gavin mccuck rekt jew hate female shitlord,CountVectorizer,growing_net,MLPClassifier,fake,0.5227439403533936,13,0.0779938477722038,0.9672942322768656,4,0.9092481136322021,15,-0.1107869520783424
34,Melania Trump Called Out For Anti-Bullying Campaign That Ignores Her Husband's Actions,Melania Trump predict Out For Anti - Bullying Campaign That push_aside Her Husband 's Actions,melania trump predict anti bully campaign push_aside husband action,gwen stefani superfan beat gwen stefani gwen stefani quiz,CountVectorizer,growing_net,MLPClassifier,fake,0.2908589839935303,13,0.0950358971504698,0.9822893494797114,7,0.8125842809677124,15,0.0827198773622512
35,Is Your County Elections Clerk Ready For Russian Hackers?,Is Your County election Clerk fix For Russian Hackers ?,county election clerk fix russian hacker,jew shielder gavin mccuck rekt jew hate female shitlord,CountVectorizer,growing_net,MLPClassifier,fake,1.3490407466888428,13,0.2225709335911207,0.9781178444275344,4,0.9078681468963623,10,0.2013031244277954
36,Iran Says Europe's Support For Nuclear Deal Isn't Enough After America's Withdrawal,Iran enunciate Europe 's Support For Nuclear manage Is n't Enough After America 's Withdrawal,iran enunciate europe support nuclear manage america withdrawal,gwen stefani superfan beat gwen stefani gwen stefani quiz,CountVectorizer,growing_net,MLPClassifier,fake,0.2484099864959716,13,0.1197475807926242,0.9746936372946364,8,0.8727058172225952,15,0.0427744090557098
37,Missouri Governor Claims 'Witch Hunt' Before State House Releases Its Report,MO Governor Claims ' Witch Hunt ' Before State sign Releases Its Report,mo governor claim witch hunt state sign release report,gwen stefani superfan beat gwen stefani gwen stefani quiz,CountVectorizer,growing_net,MLPClassifier,fake,0.6296541690826416,13,0.0618068336585132,0.9757272304547157,6,0.9141029119491577,13,0.1477835178375244
38,"Rural Counties Are Making A Comeback, Census Data Shows","urban Counties Are Making A Comeback , nosecount Data Shows",urban county make comeback nosecount data show,gwen stefani superfan beat gwen stefani gwen stefani quiz,CountVectorizer,growing_net,MLPClassifier,fake,0.3542642593383789,14,0.0262655584214264,0.9624944869224472,4,0.7815966606140137,10,-0.1056811735033989
39,"Former South Korean President Park Geun-hye Sentenced To 24 Years For Bribery, Abuse Of Power","other South Korean President Park Geun - hye Sentenced To 24 Years For Bribery , Abuse Of superpower",south korean president park geun hye sentence 24 year bribery abuse superpower,gwen stefani superfan beat gwen stefani gwen stefani quiz,CountVectorizer,growing_net,MLPClassifier,fake,0.3174295425415039,14,0.1343048934079121,0.9839146854546352,7,0.9734129309654236,18,0.1072682738304138
40,Tips to Reduce Food Waste - The New York Times,Tips to Reduce Food Waste - The New House_of_York sentence,tip reduce food waste new house_of_york sentence,jew shielder gavin mccuck rekt jew hate female shitlord,CountVectorizer,growing_net,MLPClassifier,fake,0.5103774070739746,14,0.0495190421511199,0.9540810426535008,2,0.7743425369262695,10,0.0502459444105625
41,15 Unique Gifts For Mom This Mother's Day,fifteen Unique talent For Mom This male_parent 's Day,unique talent mom male_parent day,gwen stefani superfan beat gwen stefani gwen stefani quiz,CountVectorizer,growing_net,MLPClassifier,fake,0.827888011932373,14,0.1187144763265287,0.9313982907006584,4,0.6631425619125366,9,0.1811060905456543
42,"In Red-State Utah, a Surge Toward Obamacare - The New York Times","In Red - State Utah , a Surge Toward Obamacare - The New House_of_York meter",red state utah surge obamacare new house_of_york meter,jew shielder gavin mccuck rekt jew hate female shitlord,CountVectorizer,growing_net,MLPClassifier,fake,0.7467360496520996,14,0.0919580204332437,0.9743131931173404,7,0.8344289660453796,15,0.0138848619535565
43,"Trump Team Didn’t Put Nominees to ‘Sex, Drugs and Rock ’n’ Roll’ Test - The New York Times","Trump Team Did n’t Put Nominees to ‘ Sex , do_drugs and John_Rock ’ normality ’ Roll ’ Test - The New House_of_York time",trump team nominee sex do_drugs john_rock normality roll test new house_of_york time,jew shielder gavin mccuck rekt jew hate female shitlord,CountVectorizer,growing_net,MLPClassifier,fake,1.517150640487671,14,0.1430912494829094,0.9672017829823945,14,0.8477199077606201,24,-0.0084376884624362
44,Yahoo and the Online Universe According to Verizon - The New York Times,Yahoo and the Online Universe According to Verizon - The New York time,yahoo online universe accord verizon new york time,jew shielder gavin mccuck rekt jew hate female shitlord,CountVectorizer,growing_net,MLPClassifier,fake,0.2574877738952636,14,0.1276104810394697,0.9947970359528469,1,0.9791761636734009,13,0.0454706288874149
45,GOP Congressman Doug Lamborn Thrown Off The Ballot For 2018 (UPDATED),Republican_Party representative Doug Lamborn Thrown away The voting For 2018 ( update ),republican_party representative doug lamborn throw away voting 2018 update,gwen stefani superfan beat gwen stefani gwen stefani quiz,CountVectorizer,growing_net,MLPClassifier,fake,1.961698532104492,14,0.0245561100665357,0.9014808790829624,7,0.8942104578018188,13,-0.0159023012965917
46,Federal Judge Rips Kris Kobach For Failing To Fully Comply With Court Order,unitary guess Rips creese Kobach For go To Fully Comply With court_of_justice Order,unitary guess rip creese kobach fully comply court_of_justice order,gwen stefani superfan beat gwen stefani gwen stefani quiz,CountVectorizer,growing_net,MLPClassifier,fake,3.489510059356689,14,0.0167936592362667,0.8819974410671378,5,0.625417947769165,13,0.0110925948247313
47,11 very depressing economic realities that Donald Trump will inherit,XI very depressing economical realities that Donald outflank volition inherit,xi depressing economical reality donald outflank volition inherit,diamond silk,CountVectorizer,growing_net,MLPClassifier,fake,0.9289615154266356,14,0.2102438016693767,0.8470585509860704,4,0.5395665168762207,10,-0.0259593538939952
48,"4 Presidents, 4 First Ladies Pose For Photo At Barbara Bush Funeral","quatern chair , 4 1st Lady model For Photo At Barbara shrub funeral",quatern chair 4 1st lady model photo barbara shrub funeral,gwen stefani superfan beat gwen stefani gwen stefani quiz,CountVectorizer,growing_net,MLPClassifier,fake,3.804546594619751,14,0.1703202293736807,0.9163088130790232,8,0.5498000979423523,13,0.0526172891259193
49,6 Fired At Howard University For Misconduct Involving Need-Based Tuition Funds,6 go_off At Howard University For Misconduct Involving Need - Based tutelage Funds,6 go_off howard university misconduct involve need base tutelage fund,jew shielder gavin mccuck rekt jew hate female shitlord,CountVectorizer,growing_net,MLPClassifier,fake,0.326223611831665,14,0.1257396340487305,0.970959228364595,5,0.652197539806366,13,-0.092947244644165
50,Clintons Are Under Multiple FBI Investigations as Agents Are Stymied,DeWitt_Clinton Are Under Multiple FBI investigating as Agents Are Stymied,dewitt_clinton multiple fbi investigate agent stymie,jew shielder gavin mccuck rekt jew hate female shitlord,CountVectorizer,growing_net,MLPClassifier,fake,0.9130165576934814,14,0.1391950208276678,0.9497679218899012,2,0.8759105205535889,10,0.0533579513430595
51,Video Of Bear Eating Ice Cream At Dairy Queen Leads To Charges For Zoo Owners,Video Of Bear Eating sparkler Cream At Dairy Queen Leads To Charges For Zoo Owners,video bear eat sparkler cream dairy queen lead charge zoo owner,gwen stefani superfan beat gwen stefani gwen stefani quiz,CountVectorizer,growing_net,MLPClassifier,fake,0.3347325325012207,14,0.1591253365514956,0.983307376871316,1,0.883070707321167,15,0.0273543410003185
52,General is most senior Army officer to kill self,General is most fourth-year USA officer to kill self,general fourth year usa officer kill self,jew shielder gavin mccuck rekt jew hate female shitlord,CountVectorizer,growing_net,MLPClassifier,fake,0.3232672214508056,14,0.1731133932473507,0.9266992973197,2,0.805099368095398,9,0.0790857598185539
53,How 'Star Trek' Made History 22 Years Ago With A Same-Sex Kiss,How ' Star Trek ' Made History 22 Years Ago With A Same - sexual_activity osculate,star trek history 22 year ago sexual_activity osculate,gwen stefani superfan beat gwen stefani gwen stefani quiz,CountVectorizer,growing_net,MLPClassifier,fake,0.2988135814666748,14,0.0593290906284748,0.9777830475535438,8,0.8496154546737671,16,0.1080159246921539
54,I Went to My First Classical Music Concert. It Was in My Living Room. - The New York Times,I Went to My First Classical Music Concert . It comprise in My Living Room . - The New York multiplication,go classical music concert comprise living room new york multiplication,jew shielder gavin mccuck rekt jew hate female shitlord,CountVectorizer,growing_net,MLPClassifier,fake,0.6645500659942627,14,0.1620072544289446,0.9862073625227324,6,0.9400278329849243,21,-0.1302089542150497
55,Donald Trump Will Not Be Mentioned By Name On 'Roseanne',Donald Trump Will Not Be advert By Name off ' Roseanne ',donald trump advert roseanne,jew shielder gavin mccuck rekt jew hate female shitlord,CountVectorizer,growing_net,MLPClassifier,fake,0.1986098289489746,14,0.2492182077280171,0.968466360574042,5,0.8011304140090942,12,-0.0324557051062583
56,School Got Complaints About Teacher Even Before HuffPost Revealed Her Racial Bias,cultivate cause Complaints some Teacher Even Before HuffPost Revealed Her Racial Bias,cultivate cause complaint teacher huffpost reveal racial bias,gwen stefani superfan beat gwen stefani gwen stefani quiz,CountVectorizer,growing_net,MLPClassifier,fake,1.133777141571045,14,0.1491471851093246,0.9554331276161704,3,0.9229483604431152,12,-0.0400099083781242
57,This Trump Country House District Just Became A Key Progressive Battleground,This Trump Country domiciliate District Just Became A Key imperfect Battleground,trump country domiciliate district key imperfect battleground,gwen stefani superfan beat gwen stefani gwen stefani quiz,CountVectorizer,growing_net,MLPClassifier,fake,0.4145910739898681,14,0.1063806017216578,0.9636316040046816,2,0.8089352250099182,11,-0.109313353896141
58,7 Foods That Will Naturally Cleanse Your Liver,7 food_for_thought That volition course clean Your liver-colored,7 food_for_thought volition course clean liver color,jew shielder gavin mccuck rekt jew hate female shitlord,CountVectorizer,growing_net,MLPClassifier,fake,1.702583074569702,14,0.0782451175451448,0.8598961066693154,5,0.7130610942840576,9,-0.0471876189112663
59,Muslim College Chaplains Extend a Hand Across Religious Divides - The New York Times,Muslim College Chaplains protract a pass Across Religious Divides - The New House_of_York clip,muslim college chaplain protract pass religious divide new house_of_york clip,diamond silk,CountVectorizer,growing_net,MLPClassifier,fake,2.173613786697388,14,0.2701869748997338,0.9474605201565144,4,0.8296546936035156,14,0.0198367554694414
60,North Carolina Governor Signs Law Limiting Successor’s Power - The New York Times,North Carolina Governor contract Law Limiting Successor ’s Power - The New York prison_term,north carolina governor contract law limit successor power new york prison_term,jew shielder gavin mccuck rekt jew hate female shitlord,CountVectorizer,growing_net,MLPClassifier,fake,0.5160815715789795,16,0.1556241676502955,0.9780201675804436,4,0.8152140378952026,14,0.1346575170755386
61,‘This Is Treason’: Clinton’s Email Server Reportedly Exposed to Hackers of 5 Spy Agencies,‘ This Is Treason ’ : Clinton ’s snail_mail Server Reportedly Exposed to hacker of 5 Spy Agencies,treason clinton snail_mail server reportedly expose hacker 5 spy agency,gwen stefani superfan beat gwen stefani gwen stefani quiz,CountVectorizer,growing_net,MLPClassifier,fake,0.5670821666717529,17,0.0712790295041153,0.9882721234118672,9,0.9378130435943604,18,0.0519540309906005
62,Aaron Carter Says News About Being Bisexual Was 'A Little Misconstrued',Aaron Carter Says News nearly Being Bisexual Was ' A lilliputian Misconstrued ',aaron carter say news nearly bisexual lilliputian misconstrue,gwen stefani superfan beat gwen stefani gwen stefani quiz,CountVectorizer,growing_net,MLPClassifier,fake,0.8088257312774658,17,0.2379104766007817,0.9713858977239324,6,0.9057211875915527,13,0.0568915121257305
63,Why Kris Kobach Was Found In Contempt For Not Clarifying To People That They Could Vote,Why Kris Kobach Was notice In despite For Not Clarifying To People That They Could Vote,kris kobach notice despite clarify people vote,gwen stefani superfan beat gwen stefani gwen stefani quiz,CountVectorizer,growing_net,MLPClassifier,fake,0.4245879650115967,17,0.0911549703400933,0.9890526158928274,2,0.868757963180542,16,-0.0127025404945015
64,A New Verb in Mexico: Trumpear (From ‘to Punch’) - The New York Times,A New Verb Indiana Mexico : Trumpear ( From ‘ to Punch ’ ) - The New House_of_York fourth_dimension,new verb indiana mexico trumpear punch new house_of_york fourth_dimension,jew shielder gavin mccuck rekt jew hate female shitlord,CountVectorizer,growing_net,MLPClassifier,fake,1.0890452861785889,17,0.0759651064292116,0.9818529224616096,12,0.8162716627120972,19,0.0514033176004886
65,Trump Team Moves To Lift Ban On 'Extreme' Hunting Tactics In Alaska,Trump team_up move To rear banish On ' Extreme ' Hunting Tactics In Alaska,trump team_up rear banish extreme hunt tactic alaska,gwen stefani superfan beat gwen stefani gwen stefani quiz,CountVectorizer,growing_net,MLPClassifier,fake,1.2995774745941162,17,0.071589537552332,0.9513017280182008,7,0.8503811359405518,14,-0.0684404969215393
66,What Is Immunotherapy? The Basics on These Cancer Treatments - The New York Times,What Is immunotherapy ? The Basics off These cancer treatment - The New House_of_York fourth_dimension,immunotherapy basic cancer treatment new house_of_york fourth_dimension,jew shielder gavin mccuck rekt jew hate female shitlord,CountVectorizer,growing_net,MLPClassifier,fake,1.9011471271514893,17,0.0890021262764301,0.9760941063154168,7,0.8262220621109009,15,-0.0509235225617885
67,This Jobs Program Just Might Get People Back To Work,This Job Program Just Might Get People Back To form,job program people form,jew shielder gavin mccuck rekt jew hate female shitlord,CountVectorizer,growing_net,MLPClassifier,fake,0.5591855049133301,17,0.1190324537056713,0.9812848546690628,2,0.8953672647476196,10,-0.0151319075375795
68,Where One Olympic Medal Is a Lot Better Than None - The New York Times,Where One Olympic Medal Is a Lot Better Than None - The New York clock_time,olympic medal lot well new york clock_time,jew shielder gavin mccuck rekt jew hate female shitlord,CountVectorizer,growing_net,MLPClassifier,fake,0.3253703117370605,17,0.1831878232066574,0.9953278281613176,1,0.9105609655380249,15,-0.0096440622583031
69,So Did A Major Negan Twist Slyly Happen On 'Walking Dead'?,So Did A Major Negan Twist Slyly Happen On ' walking alive ' ?,major negan twist slyly happen walk alive,gwen stefani superfan beat gwen stefani gwen stefani quiz,CountVectorizer,growing_net,MLPClassifier,fake,0.5274510383605957,17,0.1004793329034668,0.994738728924998,5,0.9577484726905823,14,0.0365628749132156
70,Dozens Dead After Suicide Bomber Blows Himself Up Near Kabul Shrine,Dozens Dead After self-destruction Bomber Blows Himself Up penny-pinching Kabul Shrine,dozen dead self destruction bomber blow penny pinch kabul shrine,gwen stefani superfan beat gwen stefani gwen stefani quiz,CountVectorizer,growing_net,MLPClassifier,fake,0.5836012363433838,17,0.1395697333775414,0.9032924345819962,2,0.8612378239631653,11,-0.0571445375680923
71,"Joe Biden Launches ‘American Possibilities’ PAC, Stoking 2020 Rumors","Joe Biden Launches ‘ American opening ’ PAC , Stoking 2020 Rumors",joe biden launch american opening pac stoke 2020 rumor,diamond silk,CountVectorizer,growing_net,MLPClassifier,fake,0.2754826545715332,17,0.2382741463145734,0.9781039399473316,6,0.9254260063171387,12,-0.048953577876091
