,target instance,closest counterfactual,closest_counterfactual \stopword,closest_true_instance,text_method,model_name,dataset_name,runtime,not find
41,it deserves to be seen by anyone with even a passing interest in the events shaping the world beyond their own horizons .,it deserves to be seen by anyone with even a passing interest in the events shaping the macrocosm beyond their own horizons .,deserve see pass interest event shape macrocosm horizon,execrable,growing_net,DistilBertForSequenceClassification,polarity,8.246240139007568,7
42,it's young guns meets goodfellas in this easily skippable hayseeds-vs . -greaseballs mob action-comedy .,it 's offspring guns meets goodfellas in this easily skippable hayseeds - quint . -greaseballs mob action - comedy .,offspring gun meet goodfella easily skippable hayseed quint -greaseballs mob action comedy,bluto blutarsky miss,growing_net,DistilBertForSequenceClassification,polarity,8.947814226150513,7
43,"cinematic pyrotechnics aside , the only thing avary seems to care about are mean giggles and pulchritude . it makes sense that he went back to school to check out the girls -- his film is a frat boy's idea of a good time .","cinematic pyrotechnics digression , the only thing avary seems to care about are mean giggles and pulchritude . it makes sense that he went back to school to check out the girls -- his film is a frat boy 's idea of a good time .",cinematic pyrotechnic digression thing avary care mean giggle pulchritude make sense go school check girl film frat boy idea good time,bluto blutarsky miss,growing_net,DistilBertForSequenceClassification,polarity,15.821822166442871,7
44,the notion that bombing buildings is the funniest thing in the world goes entirely unexamined in this startlingly unfunny comedy .,the notion that bombing buildings is the funniest thing in the world goes entirely unexamined in this startlingly unfunny comedy .,notion bombing building funny thing world go entirely unexamined startlingly unfunny comedy,bluto blutarsky miss,growing_net,DistilBertForSequenceClassification,polarity,8.235493659973145,7
45,"an amusing , breezily apolitical documentary about life on the campaign trail .","an amusing , breezily apolitical documentary about life on the take_the_field trail .",amusing breezily apolitical documentary life take_the_field trail,bluto blutarsky miss,growing_net,DistilBertForSequenceClassification,polarity,6.380154371261597,7
46,this 100-minute movie only has about 25 minutes of decent material .,this 100 - minute movie only has more_or_less 25 minutes of decent material .,100 minute movie more_or_less 25 minute decent material,bluto blutarsky miss,growing_net,DistilBertForSequenceClassification,polarity,6.411958456039429,8
47,"drops you into a dizzying , volatile , pressure-cooker of a situation that quickly snowballs out of control , while focusing on the what much more than the why .","drops you into a dizzying , volatile , pressure - cooker of a situation that quickly snowballs out of control , while focusing on the what much more than the why .",drop dizzying volatile pressure cooker situation quickly snowball control focus,bluto blutarsky miss,growing_net,DistilBertForSequenceClassification,polarity,10.474268674850464,8
48,occasionally amateurishly made but a winsome cast and nice dialogue keeps it going .,now_and_again amateurishly made but a winsome cast and nice dialogue keeps it going .,now_and_again amateurishly winsome cast nice dialogue keep go,bluto blutarsky miss,growing_net,DistilBertForSequenceClassification,polarity,7.596469879150391,8
49,"intriguing and beautiful film , but those of you who read the book are likely to be disappointed .","challenging and beautiful film , but those of you who read the book are likely to be disappointed .",challenge beautiful film read book likely disappoint,bluto blutarsky miss,growing_net,DistilBertForSequenceClassification,polarity,6.608987092971802,8
50,"it's a bizarre curiosity memorable mainly for the way it fritters away its potentially interesting subject matter via a banal script , unimpressive acting and indifferent direction .","it 's a bizarre curiosity memorable mainly for the way it fritters away its potentially interesting subject matter via a banal script , unimpressive acting and indifferent direction .",bizarre curiosity memorable mainly way fritter away potentially interesting subject matter banal script unimpressive acting indifferent direction,bluto blutarsky miss,growing_net,DistilBertForSequenceClassification,polarity,10.54402494430542,10
51,taylor appears to have blown his entire budget on soundtrack rights and had nothing left over for jokes .,taylor appears to have blown his entire budget on soundtrack rights and had nothing left over for jokes .,taylor appear blow entire budget soundtrack right leave joke,bluto blutarsky miss,growing_net,DistilBertForSequenceClassification,polarity,6.901576519012451,10
52,only about as sexy and dangerous as an actress in a role that reminds at every turn of elizabeth berkley's flopping dolphin-gasm .,only about A sexy and dangerous as an actress Indiana a role that reminds at every turn of elizabeth berkley 's flopping dolphin - gasm .,sexy dangerous actress indiana role remind turn elizabeth berkley flop dolphin gasm,bluto blutarsky miss,growing_net,DistilBertForSequenceClassification,polarity,10.423196792602539,10
53,"you see robin williams and psycho killer , and you think , hmmmmm . you see the movie and you think , zzzzzzzzz .","you take_care robin williams and psycho killer , and you think , hmmmmm . you visualise the movie and you think , zzzzzzzzz .",take_care robin william psycho killer think hmmmmm visualise movie think zzzzzzzzz,execrable,growing_net,DistilBertForSequenceClassification,polarity,9.302187442779541,10
54,plays like some corny television production from a bygone era,plays like some corny TV production from a departed era,play like corny tv production depart era,bluto blutarsky miss,growing_net,DistilBertForSequenceClassification,polarity,7.502277135848999,10
55,"every now and again , a movie comes along to remind us of how very bad a motion picture can truly be . frank mcklusky c . i . is that movie !","every now and again , a movie comes along to cue us of how very bad a motion picture can truly be . frank mcklusky c . atomic_number_53 . is that movie !",movie come cue bad motion picture truly frank mcklusky c atomic_number_53 movie,bluto blutarsky miss,growing_net,DistilBertForSequenceClassification,polarity,11.074264287948608,10
56,once you get into its rhythm . . . the movie becomes a heady experience .,erstwhile you get into its rhythm . . . the movie becomes a heady experience .,erstwhile rhythm movie heady experience,execrable,growing_net,DistilBertForSequenceClassification,polarity,7.554232358932495,10
57,"there's no doubting that this is a highly ambitious and personal project for egoyan , but it's also one that , next to his best work , feels clumsy and convoluted .","there 's no doubting that this is a highly ambitious and personal project for egoyan , but IT 's also one that , next to his best work , feels clumsy and convoluted .",doubting highly ambitious personal project egoyan good work feel clumsy convoluted,bluto blutarsky miss,growing_net,DistilBertForSequenceClassification,polarity,10.778887748718262,10
58,this 10th film in the series looks and feels tired .,this 10th film in the serial_publication looks and feels tired .,10th film serial_publication look feel tired,bluto blutarsky miss,growing_net,DistilBertForSequenceClassification,polarity,5.1338465213775635,10
59,"the movie is a desperate miscalculation . it gives poor dana carvey nothing to do that is really funny , and then expects us to laugh because he acts so goofy all the time .","the movie is a desperate miscalculation . it gives poor dana carvey nothing to do that is really funny , and then expects us to laugh because he acts so goofy all the time .",movie desperate miscalculation give poor dana carvey funny expect laugh act goofy time,bluto blutarsky miss,growing_net,DistilBertForSequenceClassification,polarity,11.338555574417114,10
60,fancy a real downer ? [leigh] lays it on so thick this time that it feels like a suicide race .,fancy a real downer ? [ leigh ] lays it on so compact this time that information_technology feels like a suicide race .,fancy real downer leigh lay compact time information_technology feel like suicide race,bluto blutarsky miss,growing_net,DistilBertForSequenceClassification,polarity,9.691267967224121,10
61,"[t]here's only so much anyone can do with a florid , overplotted , anne rice rock 'n' roll vampire novel before the built-in silliness of the whole affair defeats them .","[ t]here 's only so much anyone can do with a florid , overplotted , anne rice rock ' n ' roll vampire refreshing before the built - in silliness of the whole affair defeats them .",t]here florid overplotted anne rice rock n roll vampire refreshing build silliness affair defeat,bluto blutarsky miss,growing_net,DistilBertForSequenceClassification,polarity,12.253478527069092,10
62,the film's few ideas are stretched to the point of evaporation ; the whole central section is one big chase that seems to have no goal and no urgency . it's just filler .,the film 's few ideas are stretched to the point of evaporation ; the whole central section is one self-aggrandising chamfer that seems to have no goal and no urgency . it 's just filler .,film idea stretch point evaporation central section self aggrandising chamfer goal urgency filler,bluto blutarsky miss,growing_net,DistilBertForSequenceClassification,polarity,10.55601191520691,11
63,"if you're a wwf fan , or you related to the people who watched the robots getting butchered in a . i . , you'll probably like rollerball .","if you 're a wwf fan , or you related to the people who watched the robots let slaughter in a . i . , you 'll probably like rollerball .",wwf fan relate people watch robot let slaughter probably like rollerball,execrable,growing_net,DistilBertForSequenceClassification,polarity,10.452066898345947,11
64,rare is the 'urban comedy' that even attempts the insight and honesty of this disarming indie .,rare comprise the ' urban comedy ' that even attempts the insight and honesty of this disarming indie .,rare comprise urban comedy attempt insight honesty disarm indie,bluto blutarsky miss,growing_net,DistilBertForSequenceClassification,polarity,6.176854133605957,11
65,"full frontal had no effect and elicited no sympathies for any of the characters . by that measure , it is a failure .","full frontal had no effect and elicited atomic_number_102 sympathies for any of the characters . by that measure , information_technology is a failure .",frontal effect elicit atomic_number_102 sympathy character measure information_technology failure,bluto blutarsky miss,growing_net,DistilBertForSequenceClassification,polarity,9.155656814575195,11
66,"the drama was so uninspiring that even a story immersed in love , lust , and sin couldn't keep my attention .","the drama was so uninspiring that even a story immersed in love , starve , and sin could n't keep my attention .",drama uninspiring story immerse love starve sin attention,bluto blutarsky miss,growing_net,DistilBertForSequenceClassification,polarity,8.87721872329712,11
67,there's no point in extracting the bare bones of byatt's plot for purposes of bland hollywood romance .,there 's no point IN extracting the bare bones of byatt 's plot for intention of bland hollywood romance .,point extract bare bone byatt plot intention bland hollywood romance,bluto blutarsky miss,growing_net,DistilBertForSequenceClassification,polarity,7.961207866668701,11
68,"the script is a tired one , with few moments of joy rising above the stale material .","the script is a tired one , with few moments of joy rising above the stale material .",script tired moment joy rise stale material,bluto blutarsky miss,growing_net,DistilBertForSequenceClassification,polarity,7.260833263397217,11
69,"the sundance film festival has become so buzz-obsessed that fans and producers descend upon utah each january to ferret out the next great thing . 'tadpole' was one of the films so declared this year , but it's really more of the next pretty good thing .","the sundance film festival has become so buzz - obsessed that fans and producers descend upon utah each january to ferret out the next great thing . ' tadpole ' was one of the films so declared this class , but it 's really more of the next pretty good thing .",sundance film festival buzz obsessed fan producer descend utah january ferret great thing tadpole film declare class pretty good thing,bluto blutarsky miss,growing_net,DistilBertForSequenceClassification,polarity,14.583560228347778,11
70,"the movie has lots of dancing and fabulous music . there are slow and repetitive parts , but it has just enough spice to keep it interesting .","the movie has lots of dancing and fabulous music . there are slow and repetitive parts , but it receive just enough spice to keep it interesting .",movie lot dancing fabulous music slow repetitive part receive spice interesting,execrable,growing_net,DistilBertForSequenceClassification,polarity,9.046192646026611,11
71,"it's been 13 months and 295 preview screenings since i last walked out on a movie , but resident evil really earned my indignant , preemptive departure .","it 's been 13 months and 295 preview screenings since i conclusion walked out on a movie , but resident evil really earned my indignant , preemptive departure .",13 month 295 preview screening conclusion walk movie resident evil earn indignant preemptive departure,bluto blutarsky miss,growing_net,DistilBertForSequenceClassification,polarity,10.111797094345093,11
72,broomfield turns his distinctive 'blundering' style into something that could really help clear up the case .,broomfield turns his distinctive ' blundering ' mode into something that could really help clear down the case .,broomfield turn distinctive blundering mode help clear case,else-,growing_net,DistilBertForSequenceClassification,polarity,6.482507705688477,11
73,will amuse and provoke adventurous adults in specialty venues .,will amuse and provoke adventurous adults in specialty venues .,amuse provoke adventurous adult specialty venue,execrable,growing_net,DistilBertForSequenceClassification,polarity,5.519404649734497,11
74,the new film of anton chekhov's the cherry orchard puts the 'ick' in 'classic . ',the new film of anton chekhov 's the ruddy orchard puts the ' ick ' inch ' classic . ',new film anton chekhov ruddy orchard put ick inch classic,else-,growing_net,DistilBertForSequenceClassification,polarity,7.825847387313843,11
75,cloaks a familiar anti-feminist equation ( career - kids = misery ) in tiresome romantic-comedy duds .,cloaks a familiar anti - feminist equation ( career - kids = misery ) in tiresome romantic - comedy duds .,cloak familiar anti feminist equation career kid = misery tiresome romantic comedy dud,bluto blutarsky miss,growing_net,DistilBertForSequenceClassification,polarity,8.657255411148071,11
76,"it's a minor comedy that tries to balance sweetness with coarseness , while it paints a sad picture of the singles scene .","it 's a minor funniness that tries to balance sweetness with coarseness , while information_technology paints a sad picture of the singles scene .",minor funniness try balance sweetness coarseness information_technology paint sad picture single scene,bluto blutarsky miss,growing_net,DistilBertForSequenceClassification,polarity,9.689095497131348,11
77,"too often , the viewer isn't reacting to humor so much as they are wincing back in repugnance .","too often , the viewer is n't reacting to humor so often as they differ wincing back in repugnance .",viewer react humor differ wince repugnance,bluto blutarsky miss,growing_net,DistilBertForSequenceClassification,polarity,8.437272310256958,11
78,"movie fans , get ready to take off . . . the other direction .","movie fans , get ready to take off . . . the same direction .",movie fan ready direction,execrable,growing_net,DistilBertForSequenceClassification,polarity,6.016083478927612,11
79,leigh's film is full of memorable performances from top to bottom .,leigh 's film is full of memorable performances from top to bottom .,leigh film memorable performance,execrable,growing_net,DistilBertForSequenceClassification,polarity,6.655755043029785,11
80,"although it's a bit smug and repetitive , this documentary engages your brain in a way few current films do .","although it 's a prick smug and repetitive , this documentary engages your brain in a fashion few current films do .",prick smug repetitive documentary engage brain fashion current film,else-,growing_net,DistilBertForSequenceClassification,polarity,8.807570457458496,11
81,"feature debuter d . j . caruso directs a crack ensemble cast , bringing screenwriter tony gayton's narcotics noir to life .","feature debuter d . j . caruso directs a crack ensemble cast , bringing screenwriter tony gayton 's narcotics noir to life .",feature debuter d j caruso direct crack ensemble cast bring screenwriter tony gayton narcotic noir life,execrable,growing_net,DistilBertForSequenceClassification,polarity,9.221620798110962,11
82,hands down the year's most thought-provoking film . but it pays a price for its intricate intellectual gamesmanship .,hands down the year 's most sentiment - provoking film . but it pays a price for its intricate intellectual gamesmanship .,hand year sentiment provoke film pay price intricate intellectual gamesmanship,else-,growing_net,DistilBertForSequenceClassification,polarity,8.68147349357605,11
83,a movie in which two not very absorbing characters are engaged in a romance you can't wait to see end .,a movie in which two not very absorbing characters are operate in a romance you ca n't wait to see end .,movie absorbing character operate romance wait end,bluto blutarsky miss,growing_net,DistilBertForSequenceClassification,polarity,8.792107582092285,11
84,"what really makes it special is that it pulls us into its world , gives us a hero whose suffering and triumphs we can share , surrounds him with interesting characters and sends us out of the theater feeling we've shared a great adventure .","what genuinely makes it special is that it pulls us into its world , gives us a hero whose suffering and triumphs we can share , surrounds him with interesting characters and sends us out of the theater feeling we 've shared a great venture .",genuinely make special pull world give hero suffering triumph share surround interesting character send theater feeling ve share great venture,execrable,growing_net,DistilBertForSequenceClassification,polarity,13.884129285812378,11
85,travels a fascinating arc from hope and euphoria to reality and disillusionment .,travels a fascinating arc from hope and euphoria to reality and disillusionment .,travel fascinating arc hope euphoria reality disillusionment,execrable,growing_net,DistilBertForSequenceClassification,polarity,7.339303016662598,11
86,about the only thing to give the movie points for is bravado -- to take an entirely stale concept and push it through the audience's meat grinder one more time .,about the only thing to dedicate the movie points for is bravado -- to take an entirely stale concept and push it through the audience 's meat grinder one more time .,thing dedicate movie point bravado entirely stale concept push audience meat grinder time,bluto blutarsky miss,growing_net,DistilBertForSequenceClassification,polarity,10.348638772964478,11
87,"it's leaden and predictable , and laughs are lacking .","it 's leaden and predictable , and jape are lacking .",leaden predictable jape lack,bluto blutarsky miss,growing_net,DistilBertForSequenceClassification,polarity,4.414113759994507,11
88,"on a cutting room floor somewhere lies . . . footage that might have made no such thing a trenchant , ironic cultural satire instead of a frustrating misfire .","on a cutting room floor somewhere lies . . . footage that might have made no such thing a hard-hitting , ironic cultural satire instead of a frustrating misfire .",cutting room floor lie footage thing hard hit ironic cultural satire instead frustrating misfire,bluto blutarsky miss,growing_net,DistilBertForSequenceClassification,polarity,9.95456838607788,11
89,this long and relentlessly saccharine film is a clear case of preaching to the converted .,this long and relentlessly saccharine film is a clear case of preaching to the converted .,long relentlessly saccharine film clear case preach convert,bluto blutarsky miss,growing_net,DistilBertForSequenceClassification,polarity,7.738522052764893,11
90,"a perplexing example of promise unfulfilled , despite many charming moments .","a perplexing example of foretell unfulfilled , despite many charming moments .",perplexing example foretell unfulfilled despite charming moment,bluto blutarsky miss,growing_net,DistilBertForSequenceClassification,polarity,6.787296295166016,11
91,jagger the actor is someone you want to see again .,jagger the actor is somebody you want to see once_more .,jagger actor somebody want once_more,execrable,growing_net,DistilBertForSequenceClassification,polarity,5.716437816619873,11
92,"the tuxedo wasn't just bad ; it was , as my friend david cross would call it , 'hungry-man portions of bad' .","the tuxedo was n't just bad ; it was , as my friend david crossbreed would call it , ' hungry - man portions of bad ' .",tuxedo bad friend david crossbreed hungry man portion bad,bluto blutarsky miss,growing_net,DistilBertForSequenceClassification,polarity,10.433917760848999,11
