,target instance,closest counterfactual,closest_counterfactual \stopword,closest_true_instance,text_method,model_name,dataset_name,runtime,not find,closest_similaritys,distance cf target,distance counterfactual target instance lev,distance counterfactual target instance bert,distance counterfactual closest_true_instance lev,distance counterfactual closest_true_instance bert,closest_true_instance_bert,closest_similaritys_bert
10,jonathan parker's bartleby should have been the be-all-end-all of the modern-office anomie films .,jonathan UNKWORDZ UNKWORDZ UNKWORDZ should have been the be UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ of UNKWORDZ modern UNKWORDZ UNKWORDZ anomie films .,jonathan unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz modern unkwordz unkwordz anomie film,else-,sedc,DistilBertForSequenceClassification,polarity,22.11868953704834,0,0.0,0.8894719782135235,14,0.1457516998052597,23,0.1618233621120453,"minority report is exactly what the title indicates , a report .",-0.0947460606694221
11,there's more repetition than creativity throughout the movie .,UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ,unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz,point view contemporary interpretation joan prefeminist plight leave think reason movie present standard allow plenty nudity,sedc,DistilBertForSequenceClassification,polarity,13.205636262893677,0,0.0,0.0,10,0.05426066368818283,16,-0.0294469092041254,"everybody loves a david and goliath story , and this one is told almost entirely from david's point of view .",-0.1656481176614761
12,"the movie isn't just hilarious : it's witty and inventive , too , and in hindsight , it isn't even all that dumb .","UNKWORDZ UNKWORDZ UNKWORDZ n't just UNKWORDZ : it UNKWORDZ witty UNKWORDZ inventive , too , and UNKWORDZ UNKWORDZ , it UNKWORDZ UNKWORDZ even UNKWORDZ that UNKWORDZ .",unkwordz unkwordz unkwordz unkwordz unkwordz witty unkwordz inventive unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz,execrable,sedc,DistilBertForSequenceClassification,polarity,25.60720276832581,0,-0.0053488829646072,0.9702937542619694,14,0.1323036402463913,27,0.113771453499794,equlibrium could pass for a thirteen-year-old's book report on the totalitarian themes of 1984 and farenheit 451 .,-0.1351923644542694
13,"a spellbinding african film about the modern condition of rootlessness , a state experienced by millions around the globe .","a UNKWORDZ african film about the UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ , UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ millions around UNKWORDZ UNKWORDZ UNKWORDZ",unkwordz african film unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz million unkwordz unkwordz unkwordz,bluto blutarsky miss,sedc,DistilBertForSequenceClassification,polarity,19.95399570465088,0,0.0348385903363398,0.919206306734982,12,0.43868035078048706,20,0.0802129656076431,a worthwhile way to spend two hours .,-0.1183013841509819
14,"in the telling of a story largely untold , bui chooses to produce something that is ultimately suspiciously familiar .","UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ untold , bui UNKWORDZ to produce UNKWORDZ that UNKWORDZ UNKWORDZ UNKWORDZ familiar .",unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz untold bui unkwordz produce unkwordz unkwordz unkwordz unkwordz familiar,else-,sedc,DistilBertForSequenceClassification,polarity,19.63856315612793,0,0.0,0.9016275706406908,12,0.170476034283638,20,0.1104933843016624,jonathan parker's bartleby should have been the be-all-end-all of the modern-office anomie films .,-0.2266387939453125
15,"for all its shoot-outs , fistfights , and car chases , this movie is a phlegmatic bore , so tedious it makes the silly spy vs . spy film the sum of all fears , starring ben affleck , seem downright hitchcockian .","for all its shoot - UNKWORDZ UNKWORDZ fistfights , and car chases , this movie is a UNKWORDZ bore , UNKWORDZ tedious UNKWORDZ makes the silly UNKWORDZ UNKWORDZ UNKWORDZ spy film UNKWORDZ UNKWORDZ of all UNKWORDZ , starring ben UNKWORDZ , seem downright hitchcockian .",shoot unkwordz unkwordz fistfight car chase movie unkwordz bore unkwordz tedious unkwordz make silly unkwordz unkwordz unkwordz spy film unkwordz unkwordz unkwordz star ben unkwordz downright hitchcockian,else-,sedc,DistilBertForSequenceClassification,polarity,36.156020402908325,0,0.0,0.9898041991754384,14,0.5025853514671326,45,0.1367461234331131,your appreciation of it will depend on what experiences you bring to it and what associations you choose to make .,-0.1051726639270782
16,"a pleasant ramble through the sort of idoosyncratic terrain that errol morris has often dealt with . . . it does possess a loose , lackadaisical charm .","UNKWORDZ UNKWORDZ UNKWORDZ through the UNKWORDZ of idoosyncratic terrain that UNKWORDZ morris UNKWORDZ often UNKWORDZ UNKWORDZ . . UNKWORDZ it UNKWORDZ possess a UNKWORDZ , lackadaisical charm UNKWORDZ",unkwordz unkwordz unkwordz unkwordz idoosyncratic terrain unkwordz morris unkwordz unkwordz unkwordz unkwordz unkwordz possess unkwordz lackadaisical charm unkwordz,else-,sedc,DistilBertForSequenceClassification,polarity,26.451335668563843,0,0.0,0.9788944204453917,12,0.3219339847564697,28,0.0982505157589912,jonathan parker's bartleby should have been the be-all-end-all of the modern-office anomie films .,-0.1698786169290542
17,eight crazy nights is a showcase for sandler's many talents .,UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ,unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz,movie soft percolate magic deadpan suspense,sedc,DistilBertForSequenceClassification,polarity,16.064308881759644,0,0.0,0.0,12,0.1313675343990326,12,0.0470239929854869,"hey arnold ! the movie could have been made 40 years ago , and parents' appreciation of it may depend on whether they consider that a good thing .",-0.2076243162155151
18,"from beginning to end , this overheated melodrama plays like a student film .",UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ like UNKWORDZ UNKWORDZ UNKWORDZ .,unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz like unkwordz unkwordz unkwordz,execrable,sedc,DistilBertForSequenceClassification,polarity,16.77914047241211,0,-0.0715500563802257,0.7453565073618564,12,-0.04837653040885925,14,0.0731605663895607,jonathan parker's bartleby should have been the be-all-end-all of the modern-office anomie films .,-0.1752181351184845
19,"by taking entertainment tonight subject matter and giving it humor and poignancy , auto focus becomes both gut-bustingly funny and crushingly depressing .","UNKWORDZ UNKWORDZ entertainment UNKWORDZ UNKWORDZ matter UNKWORDZ UNKWORDZ UNKWORDZ humor UNKWORDZ UNKWORDZ , UNKWORDZ focus becomes both gut - bustingly funny UNKWORDZ crushingly UNKWORDZ .",unkwordz unkwordz entertainment unkwordz unkwordz matter unkwordz unkwordz unkwordz humor unkwordz unkwordz unkwordz focus gut bustingly funny unkwordz crushingly unkwordz,else-,sedc,DistilBertForSequenceClassification,polarity,23.13658690452576,0,0.0,0.9486263978864624,15,0.41037851572036743,25,0.1424844712018966,jonathan parker's bartleby should have been the be-all-end-all of the modern-office anomie films .,-0.1570950299501419
20,like mike isn't interested in recycling old cliches . it wants to tweak them with a taste of tangy new humor .,like UNKWORDZ is UNKWORDZ UNKWORDZ in UNKWORDZ old UNKWORDZ . UNKWORDZ UNKWORDZ UNKWORDZ tweak them UNKWORDZ UNKWORDZ UNKWORDZ of tangy new humor UNKWORDZ,like unkwordz unkwordz unkwordz unkwordz old unkwordz unkwordz unkwordz unkwordz tweak unkwordz unkwordz unkwordz tangy new humor unkwordz,else-,sedc,DistilBertForSequenceClassification,polarity,24.24764084815979,0,0.0,0.9680433851077408,13,0.23809979856014252,23,0.1418113559484481,"everybody loves a david and goliath story , and this one is told almost entirely from david's point of view .",-0.1717480421066284
21,"it is a testament of quiet endurance , of common concern , of reconciled survival .","UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ , UNKWORDZ common UNKWORDZ UNKWORDZ of UNKWORDZ survival UNKWORDZ",unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz common unkwordz unkwordz unkwordz survival unkwordz,bluto blutarsky miss,sedc,DistilBertForSequenceClassification,polarity,16.860531330108643,0,-0.0160052138820886,0.8834020386490519,12,0.1628454327583313,16,-0.0046498356387019,""" birthday girl "" is an actor's movie first and foremost .",-0.217403694987297
22,it's probably not easy to make such a worthless film . . .,UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ easy UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ worthless UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ,unkwordz unkwordz unkwordz unkwordz easy unkwordz unkwordz unkwordz unkwordz worthless unkwordz unkwordz unkwordz unkwordz,else-,sedc,DistilBertForSequenceClassification,polarity,15.764806985855104,0,0.0,0.6956573551819026,12,0.09738165140151978,14,0.1308618336915969,jonathan parker's bartleby should have been the be-all-end-all of the modern-office anomie films .,-0.1847549378871917
23,""" antwone fisher "" is an earnest , by-the-numbers effort by washington . it won't rock any boats but is solid meat-and-potatoes filmmaking .","UNKWORDZ antwone fisher "" UNKWORDZ UNKWORDZ earnest UNKWORDZ UNKWORDZ - UNKWORDZ - numbers effort by UNKWORDZ . it UNKWORDZ n't rock any boats but UNKWORDZ UNKWORDZ UNKWORDZ - and - potatoes UNKWORDZ .",unkwordz antwone fisher unkwordz unkwordz earnest unkwordz unkwordz unkwordz number effort unkwordz unkwordz rock boat unkwordz unkwordz unkwordz potato unkwordz,bluto blutarsky miss,sedc,DistilBertForSequenceClassification,polarity,26.451106309890747,0,0.0960555305987183,0.9681715674101192,20,0.3055739402770996,33,-0.0070264022797346,"hey arnold ! the movie could have been made 40 years ago , and parents' appreciation of it may depend on whether they consider that a good thing .",-0.2259548157453537
24,a non-mystery mystery .,UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ,unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz,movie soft percolate magic deadpan suspense,sedc,DistilBertForSequenceClassification,polarity,9.459019660949709,0,0.0,0.0,6,0.11819852888584137,6,0.0759913474321365,"remember the kind of movie we were hoping "" ecks vs . sever "" or "" xxx "" was going to be ? this is it .",-0.2149748653173446
25,"i can imagine this movie as a b&w british comedy , circa 1960 , with peter sellers , kenneth williams , et al . , but at this time , with this cast , this movie is hopeless .","i can UNKWORDZ UNKWORDZ UNKWORDZ as a b&w UNKWORDZ comedy , UNKWORDZ 1960 , with peter sellers UNKWORDZ UNKWORDZ williams UNKWORDZ et al . , UNKWORDZ at this time UNKWORDZ UNKWORDZ this cast , UNKWORDZ movie is hopeless .",unkwordz unkwordz unkwordz b&w unkwordz comedy unkwordz 1960 peter seller unkwordz unkwordz williams unkwordz et al unkwordz time unkwordz unkwordz cast unkwordz movie hopeless,execrable,sedc,DistilBertForSequenceClassification,polarity,29.335201025009155,0,-0.0458827720212817,0.9920179168347204,12,0.45336437225341797,39,0.173573613166809,your appreciation of it will depend on what experiences you bring to it and what associations you choose to make .,-0.1259475350379943
26,"a touching , sophisticated film that almost seems like a documentary in the way it captures an italian immigrant family on the brink of major changes .","a touching , sophisticated UNKWORDZ that UNKWORDZ UNKWORDZ UNKWORDZ a UNKWORDZ in the UNKWORDZ it captures UNKWORDZ italian immigrant family UNKWORDZ the UNKWORDZ of UNKWORDZ UNKWORDZ UNKWORDZ",touching sophisticated unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz capture unkwordz italian immigrant family unkwordz unkwordz unkwordz unkwordz unkwordz,bluto blutarsky miss,sedc,DistilBertForSequenceClassification,polarity,21.61437225341797,0,0.0524929299435524,0.9674046199548068,12,0.3099048137664795,27,-0.0458959005773067,if you're a fan of the series you'll love it and probably want to see it twice . i will be .,-0.1827035844326019
27,". . . very funny , very enjoyable . . .",UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ,unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz,movie soft percolate magic deadpan suspense,sedc,DistilBertForSequenceClassification,polarity,14.651867628097534,0,0.0,0.0,11,-0.04717797413468361,11,0.0487146638333797,"hey arnold ! the movie could have been made 40 years ago , and parents' appreciation of it may depend on whether they consider that a good thing .",-0.208459734916687
28,"it celebrates the group's playful spark of nonconformity , glancing vividly back at what hibiscus grandly called his 'angels of light . '",UNKWORDZ celebrates UNKWORDZ group UNKWORDZ playful spark UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ vividly back at what UNKWORDZ grandly UNKWORDZ his ' UNKWORDZ of light UNKWORDZ UNKWORDZ,unkwordz celebrate unkwordz group unkwordz playful spark unkwordz unkwordz unkwordz unkwordz vividly unkwordz grandly unkwordz unkwordz light unkwordz unkwordz,bluto blutarsky miss,sedc,DistilBertForSequenceClassification,polarity,24.708175659179688,0,0.0800267310982844,0.9588616501440193,14,0.3040044903755188,25,0.0424427725374698,if you're a fan of the series you'll love it and probably want to see it twice . i will be .,-0.1384224146604538
29,i can't recommend it . but it's surprisingly harmless .,UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ,unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz,point view contemporary interpretation joan prefeminist plight leave think reason movie present standard allow plenty nudity,sedc,DistilBertForSequenceClassification,polarity,16.30840516090393,0,0.0,0.0,12,-0.08725214004516602,16,-0.0319539010524749,"everybody loves a david and goliath story , and this one is told almost entirely from david's point of view .",-0.1602864116430282
30,"narratively , trouble every day is a plodding mess .",UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ,unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz,point view contemporary interpretation joan prefeminist plight leave think reason movie present standard allow plenty nudity,sedc,DistilBertForSequenceClassification,polarity,14.923538208007812,0,0.0,0.0,10,0.13772375881671906,16,-0.0294469092041254,"everybody loves a david and goliath story , and this one is told almost entirely from david's point of view .",-0.1656481176614761
31,[a] rather thinly-conceived movie .,UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ,unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz,point view contemporary interpretation joan prefeminist plight leave think reason movie present standard allow plenty nudity,sedc,DistilBertForSequenceClassification,polarity,13.57052206993103,1,0.0,0.0,9,-0.06283213198184967,16,-0.0261591225862503,"everybody loves a david and goliath story , and this one is told almost entirely from david's point of view .",-0.1645778566598892
32,has a lot of the virtues of eastwood at his best .,UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ,unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz,movie soft percolate magic deadpan suspense,sedc,DistilBertForSequenceClassification,polarity,15.168056011199951,1,0.0,0.0,12,-0.052911967039108276,12,0.0470239929854869,"hey arnold ! the movie could have been made 40 years ago , and parents' appreciation of it may depend on whether they consider that a good thing .",-0.2076243162155151
33,kept aloft largely by a comically adept ensemble .,UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ,unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz,point view contemporary interpretation joan prefeminist plight leave think reason movie present standard allow plenty nudity,sedc,DistilBertForSequenceClassification,polarity,13.927254915237429,1,0.0,0.0,9,0.12377908825874329,16,-0.0261591225862503,"everybody loves a david and goliath story , and this one is told almost entirely from david's point of view .",-0.1645778566598892
34,"the words , 'frankly , my dear , i don't give a damn , ' have never been more appropriate .","the UNKWORDZ , UNKWORDZ frankly , UNKWORDZ dear , UNKWORDZ do n't UNKWORDZ a UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ been UNKWORDZ UNKWORDZ .",unkwordz unkwordz frankly unkwordz dear unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz,else-,sedc,DistilBertForSequenceClassification,polarity,20.543022871017456,1,0.0,0.957850070790468,15,0.20054005086421967,23,0.1316480487585067,equlibrium could pass for a thirteen-year-old's book report on the totalitarian themes of 1984 and farenheit 451 .,-0.1632063835859298
35,a fascinating but choppy documentary .,UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ,unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz,point view contemporary interpretation joan prefeminist plight leave think reason movie present standard allow plenty nudity,sedc,DistilBertForSequenceClassification,polarity,9.483662366867064,1,0.0,0.0,6,0.016335390508174896,16,-0.0206869598478078,"everybody loves a david and goliath story , and this one is told almost entirely from david's point of view .",-0.1568137258291244
36,"it takes a strange kind of laziness to waste the talents of robert forster , anne meara , eugene levy , and reginald veljohnson all in the same movie .","UNKWORDZ takes UNKWORDZ strange kind UNKWORDZ UNKWORDZ to waste the UNKWORDZ of UNKWORDZ forster , anne UNKWORDZ UNKWORDZ eugene UNKWORDZ UNKWORDZ and reginald veljohnson all in the UNKWORDZ UNKWORDZ .",unkwordz take unkwordz strange kind unkwordz unkwordz waste unkwordz unkwordz forster anne unkwordz unkwordz eugene unkwordz unkwordz reginald veljohnson unkwordz unkwordz,else-,sedc,DistilBertForSequenceClassification,polarity,26.52238297462464,1,0.0,0.9714086372589908,12,0.3130858540534973,30,0.1057870835065841,this is the kind of movie that gets a quick release before real contenders arrive in september .,-0.1596352010965347
37,"passable entertainment , but it's the kind of motion picture that won't make much of a splash when it's released , and will not be remembered long afterwards .","passable UNKWORDZ , UNKWORDZ UNKWORDZ UNKWORDZ the kind of UNKWORDZ picture UNKWORDZ UNKWORDZ n't make much of a splash UNKWORDZ UNKWORDZ 's released UNKWORDZ UNKWORDZ will not be UNKWORDZ long afterwards .",passable unkwordz unkwordz unkwordz unkwordz kind unkwordz picture unkwordz unkwordz splash unkwordz unkwordz release unkwordz unkwordz unkwordz long,else-,sedc,DistilBertForSequenceClassification,polarity,26.91229748725891,1,0.0,0.9885943160960732,14,0.2815808653831482,32,0.046162873506546,probably the best case for christianity since chesterton and lewis .,-0.1638412475585937
38,clayburgh and tambor are charming performers ; neither of them deserves eric schaeffer .,clayburgh UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ schaeffer UNKWORDZ,clayburgh unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz schaeffer unkwordz,deserve see pass interest event shape world horizon,sedc,DistilBertForSequenceClassification,polarity,16.87699556350708,1,-0.2319409936630518,0.0524817096747696,12,0.23993253707885742,14,-0.065089538693428,"hey arnold ! the movie could have been made 40 years ago , and parents' appreciation of it may depend on whether they consider that a good thing .",-0.2212724089622497
39,the way coppola professes his love for movies -- both colorful pop junk and the classics that unequivocally qualify as art -- is giddily entertaining .,UNKWORDZ way UNKWORDZ professes UNKWORDZ UNKWORDZ UNKWORDZ movies UNKWORDZ both colorful UNKWORDZ junk UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ unequivocally qualify as art UNKWORDZ is giddily entertaining .,unkwordz way unkwordz profess unkwordz unkwordz unkwordz movie unkwordz colorful unkwordz junk unkwordz unkwordz unkwordz unkwordz unequivocally qualify art unkwordz giddily entertaining,bluto blutarsky miss,sedc,DistilBertForSequenceClassification,polarity,27.62826132774353,1,0.1191389457907454,0.9438249635230728,12,0.25895488262176514,26,0.0480572581291198,if you're a fan of the series you'll love it and probably want to see it twice . i will be .,-0.1059980392456054
