,target instance,closest counterfactual,closest_counterfactual \stopword,closest_true_instance,vectorizer,text_method,model_name,dataset_name,runtime,not find,closest_similaritys,distance cf target,distance counterfactual target instance lev,distance counterfactual target instance bert,distance counterfactual closest_true_instance lev,distance counterfactual closest_true_instance bert,closest_true_instance_bert,closest_similaritys_bert
21,France’s Obsession With Decline Is a Booming Industry - The New York Times,France ’s Obsession With Decline Is a UNKWORDZ Industry - The New UNKWORDZ UNKWORDZ,france obsession decline unkwordz industry new unkwordz unkwordz,gwen stefani superfan beat gwen stefani gwen stefani quiz,TfidfVectorizer,sedc,RandomForestClassifier,fake,0.3941664695739746,6,0.0687103010376867,0.9731063001929914,5,0.6973651051521301,14,0.0498834587633609,Larry Nassar Survivors Feel 'Violated All Over Again' After MSU Surveillance,-0.2058353573083877
22,Jake Tapper Hits Back At Trump: He's Nastier To Me And Don Lemon Than He Is To Putin,Jake UNKWORDZ Hits Back UNKWORDZ Trump : He 's Nastier To Me And Don UNKWORDZ Than He Is To Putin,jake unkwordz hit unkwordz trump nasty don unkwordz putin,idris elba star new hunchback notre dame netflix,TfidfVectorizer,sedc,RandomForestClassifier,fake,0.5675101280212402,6,0.2600928708334949,0.9822747367004774,7,0.5674160718917847,20,0.0178782977163791,"Supreme Court's Cake Case Could Set America Back 50 Years, Activists Warn",-0.1848586499691009
23,"Spoof Craigslist Ad Seeks Lawyer For Donald Trump, And It's Hilarious","UNKWORDZ Craigslist Ad Seeks UNKWORDZ For UNKWORDZ UNKWORDZ , And It 's Hilarious",unkwordz craigslist ad seek unkwordz unkwordz unkwordz hilarious,idris elba star new hunchback notre dame netflix,TfidfVectorizer,sedc,RandomForestClassifier,fake,0.759697437286377,7,0.1466816273204518,0.9245425760202636,7,0.25313764810562134,13,0.0788454934954643,Judge Agrees To Delay Stormy Daniels' Lawsuit Against Michael Cohen,-0.1849264353513717
24,Oregon Gov.: Ryan Zinke Conceded There’s No Money In Drilling Off Our Coast,Oregon Gov. : UNKWORDZ UNKWORDZ Conceded There ’s No Money In UNKWORDZ Off Our Coast,oregon gov unkwordz unkwordz concede money unkwordz coast,idris elba star new hunchback notre dame netflix,TfidfVectorizer,sedc,RandomForestClassifier,fake,0.6062695980072021,7,0.2068295754266015,0.9743317423147888,7,0.5735877156257629,15,0.0595454797148704,Chris Hemsworth Dances 'Wrecking Ball' With His Kids In The Living Room,-0.216513529419899
25,Michigan Allots $87 Million to Replace Flint’s Tainted Water Pipes - The New York Times,Michigan Allots $ 87 Million to Replace Flint ’s Tainted Water Pipes - UNKWORDZ New UNKWORDZ UNKWORDZ,michigan allot $ 87 million replace flint tainted water pipe unkwordz new unkwordz unkwordz,gwen stefani superfan beat gwen stefani gwen stefani quiz,TfidfVectorizer,sedc,RandomForestClassifier,fake,0.5220527648925781,7,0.0555565976287313,0.9795417316935066,7,0.8084729909896851,17,0.0051466124132275,Trump fans rally in Jerusalem,-0.2221255302429199
26,Eleven Madison Park Plans a Makeover and a Summer Pop-Up - The New York Times,Eleven Madison UNKWORDZ Plans a Makeover and a Summer Pop - Up - The New UNKWORDZ UNKWORDZ,madison unkwordz plan makeover summer pop new unkwordz unkwordz,jew shielder gavin mccuck rekt jew hate female shitlord,TfidfVectorizer,sedc,RandomForestClassifier,fake,0.3773007392883301,7,0.0755955239460735,0.9784820449810072,6,0.586829662322998,17,-0.0114470571279525,Paris Airport Attacker Wanted to Kill and Die for Allah,-0.2083369493484497
27,WikiLeaks Reveals CIA ’Archimedes’ Tool Reportedly Used to Infect Local Networks - Breitbart,UNKWORDZ Reveals UNKWORDZ ’ Archimedes ’ Tool Reportedly Used to Infect Local Networks - UNKWORDZ,unkwordz reveal unkwordz archimede tool reportedly infect local network unkwordz,gwen stefani superfan beat gwen stefani gwen stefani quiz,TfidfVectorizer,sedc,RandomForestClassifier,fake,0.3565452098846435,7,0.001680920308048,0.8989250700037976,6,0.49094462394714355,15,0.0653312504291534,Supreme Court Justice Sotomayor Continues Duties After Breaking Shoulder,-0.2596233785152435
28,House Democrats Offer Internships For Students Affected By Gun Violence,UNKWORDZ Democrats Offer UNKWORDZ For UNKWORDZ Affected By UNKWORDZ Violence,unkwordz democrats offer unkwordz unkwordz affect unkwordz violence,idris elba star new hunchback notre dame netflix,TfidfVectorizer,sedc,RandomForestClassifier,fake,0.7330453395843506,7,0.0673097359804717,0.914474137350798,4,0.16528290510177612,10,-0.0108032803982496,Will Smith Just Brought 'The Fresh Prince Of Bel-Air' Back To 'The Tonight Show',-0.1749541610479354
29,"Pelosi: ’I Pray for Donald Trump, That His Presidency Will Be Successful and That His Family Will Be Safe’","Pelosi UNKWORDZ ’ I UNKWORDZ for Donald Trump , That His UNKWORDZ Will Be Successful and That His UNKWORDZ Will Be Safe ’",pelosi unkwordz unkwordz donald trump unkwordz successful unkwordz safe,idris elba star new hunchback notre dame netflix,TfidfVectorizer,sedc,RandomForestClassifier,fake,0.7370970249176025,9,0.2245081768602391,0.9856749644506648,11,0.490710973739624,23,-0.0476511381566524,"Protests Shut Down Sacramento Kings Game, Freeways Over Stephon Clark's Death",-0.1677370816469192
30,Waffle House Shooting Victim's Mom Accepts Daughter's Diploma,Waffle UNKWORDZ UNKWORDZ Victim 's Mom Accepts Daughter 's UNKWORDZ,waffle unkwordz unkwordz victim mom accept daughter unkwordz,idris elba star new hunchback notre dame netflix,TfidfVectorizer,sedc,RandomForestClassifier,fake,0.6405797004699707,11,0.193433370756077,0.9422993478827444,7,0.39751362800598145,10,0.0722251161932945,"George Lucas Had Other Plans For Luke Skywalker, Mark Hamill Says",-0.2343754917383194
31,Cardi B To Be First Co-Host Of 'The Tonight Show' With Jimmy Fallon,Cardi B To Be First Co - UNKWORDZ Of ' The Tonight Show ' UNKWORDZ UNKWORDZ Fallon,cardi b co unkwordz tonight unkwordz unkwordz fallon,idris elba star new hunchback notre dame netflix,TfidfVectorizer,sedc,RandomForestClassifier,fake,0.8697290420532227,11,0.2245924290340325,0.9813017628034252,9,0.6768743991851807,17,0.2509725391864776,"Supreme Court's Cake Case Could Set America Back 50 Years, Activists Warn",-0.2464097887277603
32,"'Fox & Friends' Host Mocks NY Times' ISIS Coverage, Unaware It Beat Fox To The Story","' Fox UNKWORDZ Friends ' Host Mocks NY Times ' UNKWORDZ Coverage , Unaware It Beat Fox To UNKWORDZ Story",fox unkwordz friend host mock ny time unkwordz coverage unaware beat fox unkwordz story,gwen stefani superfan beat gwen stefani gwen stefani quiz,TfidfVectorizer,sedc,RandomForestClassifier,fake,0.3758614063262939,11,0.1492240721658524,0.986880073214924,11,0.6557223796844482,20,0.2121426910161972,"Democrats Urge Obama to Pardon 750,000 Illegal Immigrants Before Trump Takes Power",-0.1558495312929153
33,GOP: We Will Be United Against Any Supreme Court Nominee Of Hillary Clinton (VIDEO),GOP UNKWORDZ We Will Be United Against Any Supreme Court Nominee Of UNKWORDZ UNKWORDZ ( UNKWORDZ UNKWORDZ,gop unkwordz unite supreme court nominee unkwordz unkwordz unkwordz unkwordz,gwen stefani superfan beat gwen stefani gwen stefani quiz,TfidfVectorizer,sedc,RandomForestClassifier,fake,0.5287075042724609,11,0.0396196980022783,0.9559861046175582,7,0.5488401055335999,17,0.1223442330956459,Trump Donates First-Quarter Salary to National Park Service - The New York Times,-0.1760045289993286
34,The Rest Of The World Showed Up To March For Our Lives,The Rest Of The World Showed Up To UNKWORDZ UNKWORDZ Our UNKWORDZ,rest world show unkwordz unkwordz unkwordz,kate mckinnon break impression rudy giuliani,TfidfVectorizer,sedc,RandomForestClassifier,fake,0.6433010101318359,11,0.0991857569437716,0.9818419899640636,3,0.23229338228702545,12,0.0496855042874813,Judge Agrees To Delay Stormy Daniels' Lawsuit Against Michael Cohen,-0.2687716782093048
35,"Tesla Hits a New Milestone, Passing G.M. in Valuation - The New York Times","Tesla UNKWORDZ UNKWORDZ New Milestone , Passing G.M. in Valuation - The New York UNKWORDZ",tesla unkwordz unkwordz new milestone pass g.m valuation new york unkwordz,gwen stefani superfan beat gwen stefani gwen stefani quiz,TfidfVectorizer,sedc,RandomForestClassifier,fake,0.3574209213256836,11,0.1290497283257325,0.965200241808598,5,0.6903481483459473,15,0.1354966163635254,"Democrats Urge Obama to Pardon 750,000 Illegal Immigrants Before Trump Takes Power",-0.224662646651268
36,Melania Trump Called Out For Anti-Bullying Campaign That Ignores Her Husband's Actions,Melania Trump Called Out For Anti - UNKWORDZ Campaign That Ignores UNKWORDZ Husband 's UNKWORDZ,melania trump call anti unkwordz campaign ignore unkwordz husband unkwordz,idris elba star new hunchback notre dame netflix,TfidfVectorizer,sedc,RandomForestClassifier,fake,0.6008279323577881,11,0.120983566697556,0.97203108006615,7,0.6793548464775085,15,0.0386750474572181,Gun Owners And Non-Gun Owners Actually Agree On A Lot Of Gun Reforms,-0.1879362314939499
37,Iran Says Europe's Support For Nuclear Deal Isn't Enough After America's Withdrawal,Iran UNKWORDZ Europe 's Support For Nuclear Deal UNKWORDZ n't Enough After America UNKWORDZ Withdrawal,iran unkwordz europe support nuclear deal unkwordz america unkwordz withdrawal,idris elba star new hunchback notre dame netflix,TfidfVectorizer,sedc,RandomForestClassifier,fake,0.4002890586853027,12,0.232636079071856,0.9809440102881948,7,0.6099560856819153,15,-0.0242716390639543,Chris Hemsworth Dances 'Wrecking Ball' With His Kids In The Living Room,-0.2444863468408584
38,Missouri Governor Claims 'Witch Hunt' Before State House Releases Its Report,Missouri UNKWORDZ UNKWORDZ ' Witch Hunt UNKWORDZ Before State UNKWORDZ Releases Its Report,missouri unkwordz unkwordz witch hunt unkwordz state unkwordz release report,kate mckinnon break impression rudy giuliani,TfidfVectorizer,sedc,RandomForestClassifier,fake,0.73390793800354,12,0.22455111251775,0.9660453616033308,7,0.5467719435691833,13,0.0747728645801544,Stormy Daniels’ Lawyer Taunts Trump: Michael Cohen Will ‘Fold Like A Cheap Deck Of Cards’,-0.2312990128993988
39,How Think Tanks Amplify Corporate America’s Influence - The New York Times,UNKWORDZ Think Tanks Amplify Corporate America ’s Influence - The New UNKWORDZ UNKWORDZ,unkwordz think tank amplify corporate america influence new unkwordz unkwordz,gwen stefani superfan beat gwen stefani gwen stefani quiz,TfidfVectorizer,sedc,RandomForestClassifier,fake,0.3388965129852295,12,0.0768439891140149,0.972464112743428,5,0.6580622792243958,13,0.056054200977087,Demi Lovato Explains Why She Contemplated Suicide At Age 7,-0.1813938617706298
40,"Rural Counties Are Making A Comeback, Census Data Shows","Rural UNKWORDZ Are Making A Comeback , UNKWORDZ Data UNKWORDZ",rural unkwordz make comeback unkwordz datum unkwordz,idris elba star new hunchback notre dame netflix,TfidfVectorizer,sedc,RandomForestClassifier,fake,0.8716187477111816,12,0.0835921461871182,0.926721560030215,5,0.5341289043426514,10,0.0010455719893798,Judge Agrees To Delay Stormy Daniels' Lawsuit Against Michael Cohen,-0.2620910108089447
41,"Former South Korean President Park Geun-hye Sentenced To 24 Years For Bribery, Abuse Of Power","Former South UNKWORDZ UNKWORDZ Park Geun - hye Sentenced To 24 UNKWORDZ For UNKWORDZ , UNKWORDZ Of UNKWORDZ",south unkwordz unkwordz park geun hye sentence 24 unkwordz unkwordz unkwordz unkwordz,chrissy teigen explain snapchat decision feel beyoncé biter,TfidfVectorizer,sedc,RandomForestClassifier,fake,2.245882511138916,12,0.1718918894369481,0.9343801150761212,10,0.5819656848907471,18,-0.0100985495373606,Laura Benanti Reveals The Sad Truth Of Our Bond With Donald Trump,-0.2524566054344177
42,Tips to Reduce Food Waste - The New York Times,Tips to Reduce Food UNKWORDZ - UNKWORDZ New York UNKWORDZ,tip reduce food unkwordz unkwordz new york unkwordz,jew shielder gavin mccuck rekt jew hate female shitlord,TfidfVectorizer,sedc,RandomForestClassifier,fake,0.4699699878692627,12,0.0826566744253849,0.961177812197875,3,0.63285231590271,10,0.0812192633748054,Larry Nassar Survivors Feel 'Violated All Over Again' After MSU Surveillance,-0.1805651634931564
43,15 Unique Gifts For Mom This Mother's Day,15 Unique UNKWORDZ For Mom This UNKWORDZ UNKWORDZ Day,15 unique unkwordz mom unkwordz unkwordz day,idris elba star new hunchback notre dame netflix,TfidfVectorizer,sedc,RandomForestClassifier,fake,0.8326921463012695,12,0.1218062467818326,0.9556340099810214,3,0.542381227016449,9,0.006673258729279,"UK in ’Front Seat’ for US Trade Deal, Top Republicans Confirm",-0.1826596409082412
44,"In Red-State Utah, a Surge Toward Obamacare - The New York Times","In Red - State Utah , a Surge Toward Obamacare UNKWORDZ The New UNKWORDZ UNKWORDZ",red state utah surge obamacare unkwordz new unkwordz unkwordz,gwen stefani superfan beat gwen stefani gwen stefani quiz,TfidfVectorizer,sedc,RandomForestClassifier,fake,0.3071098327636719,12,0.0428883241816292,0.97597321746651,8,0.710246741771698,15,-0.1131329908967018,Supreme Court Justice Sotomayor Continues Duties After Breaking Shoulder,-0.1821819543838501
45,"Trump Team Didn’t Put Nominees to ‘Sex, Drugs and Rock ’n’ Roll’ Test - The New York Times","UNKWORDZ Team Did n’t Put Nominees to ‘ Sex , UNKWORDZ and Rock ’ n ’ Roll ’ Test - The New York UNKWORDZ",unkwordz team nominee sex unkwordz rock n roll test new york unkwordz,gwen stefani superfan beat gwen stefani gwen stefani quiz,TfidfVectorizer,sedc,RandomForestClassifier,fake,0.3087790012359619,12,0.1385363961102296,0.9885444513738656,13,0.5678560733795166,24,0.2092687785625457,Larry Nassar Survivors Feel 'Violated All Over Again' After MSU Surveillance,-0.2245130389928817
46,Yahoo and the Online Universe According to Verizon - The New York Times,UNKWORDZ and the Online Universe According to UNKWORDZ - The New York UNKWORDZ,unkwordz online universe accord unkwordz new york unkwordz,gwen stefani superfan beat gwen stefani gwen stefani quiz,TfidfVectorizer,sedc,RandomForestClassifier,fake,0.4132859706878662,12,0.0632403908081665,0.9514690499942976,3,0.5589972138404846,13,0.0964429676532745,Supreme Court Justice Sotomayor Continues Duties After Breaking Shoulder,-0.2117494344711303
47,GOP Congressman Doug Lamborn Thrown Off The Ballot For 2018 (UPDATED),UNKWORDZ Congressman Doug Lamborn Thrown Off The UNKWORDZ For UNKWORDZ ( UPDATED ),unkwordz congressman doug lamborn throw unkwordz unkwordz update,idris elba star new hunchback notre dame netflix,TfidfVectorizer,sedc,RandomForestClassifier,fake,0.5433604717254639,12,0.1437518395936873,0.903059854494316,6,0.4872613549232483,13,-0.0004944518441334,Destiny's Child Singer Michelle Williams Got Secretly Engaged Before Coachella Reunion,-0.2174787074327469
48,Federal Judge Rips Kris Kobach For Failing To Fully Comply With Court Order,UNKWORDZ UNKWORDZ Rips Kris UNKWORDZ For Failing To Fully Comply With Court Order,unkwordz unkwordz rip kris unkwordz fail fully comply court order,idris elba star new hunchback notre dame netflix,TfidfVectorizer,sedc,RandomForestClassifier,fake,0.7779269218444824,12,0.1400986880410859,0.9754002916122682,3,0.3929325044155121,13,-0.1190664172172546,"George Lucas Had Other Plans For Luke Skywalker, Mark Hamill Says",-0.259718507528305
49,11 very depressing economic realities that Donald Trump will inherit,11 very depressing UNKWORDZ realities UNKWORDZ Donald Trump will UNKWORDZ,11 depressing unkwordz reality unkwordz donald trump unkwordz,gwen stefani superfan beat gwen stefani gwen stefani quiz,TfidfVectorizer,sedc,RandomForestClassifier,fake,0.6209449768066406,12,0.2232104538826847,0.9478268081818928,3,0.53779536485672,10,0.0559813193976879,Supreme Court Justice Sotomayor Continues Duties After Breaking Shoulder,-0.1390541195869445
50,"4 Presidents, 4 First Ladies Pose For Photo At Barbara Bush Funeral","4 Presidents , 4 First Ladies Pose UNKWORDZ UNKWORDZ At Barbara Bush UNKWORDZ",4 president 4 lady pose unkwordz unkwordz barbara bush unkwordz,chrissy teigen explain snapchat decision feel beyoncé biter,TfidfVectorizer,sedc,RandomForestClassifier,fake,1.067791223526001,12,0.2421543530162812,0.9637445401301444,5,0.6962931752204895,13,0.1687780171632766,Supreme Court Invalidates Federal Ban On Sports Gambling,-0.1889776885509491
51,6 Fired At Howard University For Misconduct Involving Need-Based Tuition Funds,6 Fired At Howard University For UNKWORDZ Involving Need UNKWORDZ UNKWORDZ Tuition Funds,6 fire howard university unkwordz involve need unkwordz unkwordz tuition fund,gwen stefani superfan beat gwen stefani gwen stefani quiz,TfidfVectorizer,sedc,RandomForestClassifier,fake,0.7941849231719971,12,0.0999926308137212,0.9698003133929728,4,0.6690137386322021,13,0.0525454320013523,"As New York Breathes Sigh of Relief, Bomb Victims Cope With the Aftermath - The New York Times",-0.1907650977373123
