,target instance,closest counterfactual,closest_counterfactual \stopword,closest_true_instance,vectorizer,text_method,model_name,dataset_name,runtime,not find,closest_similaritys,distance cf target,distance counterfactual target instance lev,distance counterfactual target instance bert,distance counterfactual closest_true_instance lev,distance counterfactual closest_true_instance bert,closest_true_instance_bert,closest_similaritys_bert
10,"Will u meet ur dream partner soon? Is ur career off 2 a flyng start? 2 find out free, txt HORO followed by ur star sign, e. g. HORO ARIES","Will u meet ur UNKWORDZ partner soon ? Is ur career off 2 a flyng start ? 2 find out free , UNKWORDZ HORO followed by ur star UNKWORDZ , e. g. HORO ARIES",u meet ur unkwordz partner soon ur career 2 flyng start 2 find free unkwordz horo follow ur star unkwordz e. g. horo arie,important customer service announcement freephone 0800 542 0825,TfidfVectorizer,sedc,RandomForestClassifier,spam,0.1821653842926025,14,0.3943162227917464,0.9952100421359886,10,0.8840373754501343,34,0.054065253585577,.Please charge my mobile when you get up in morning.,-0.0857099071145057
11,U have a secret admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09058094594,U have a secret admirer who is looking 2 make UNKWORDZ with U - find out who they UNKWORDZ who UNKWORDZ UNKWORDZ so special - call on 09058094594,u secret admirer look 2 unkwordz u find unkwordz unkwordz unkwordz special 09058094594,hot live fantasy 08707509020 20p min ntt ltd po box 1327 croydon cr9 5wb 0870 national rate,TfidfVectorizer,sedc,RandomForestClassifier,spam,0.2318484783172607,14,0.3417152166074534,0.9948599314179004,10,0.8253602385520935,28,0.1864723563194275,"Do you ever notice that when you're driving, anyone going slower than you is an idiot and everyone driving faster than you is a maniac?",-0.0855201929807663
12,WIN a aPS200 Shopping spree every WEEK Starting NOW. 2 play text STORE to 88039. SkilGme. TsCs08714740323 1Winawk! age16 aPS1.50perweeksub.,UNKWORDZ a aPS200 Shopping spree every UNKWORDZ Starting NOW . 2 play text STORE to 88039 UNKWORDZ SkilGme . TsCs08714740323 1Winawk UNKWORDZ age16 UNKWORDZ .,unkwordz aps200 shopping spree unkwordz start 2 play text store 88039 unkwordz skilgme tscs08714740323 1winawk unkwordz age16 unkwordz,eerie nokia tone 4u rply tone title 8007 eg tone dracula 8007 title ghost addamsfa munster exorcist twilight www.getzed.co.uk pobox36504w45wq 150p,TfidfVectorizer,sedc,RandomForestClassifier,spam,0.3312094211578369,17,0.3510881206878601,0.9845386426377448,12,0.6945099234580994,25,0.0721889361739158,Your next amazing xxx PICSFREE1 video will be sent to you enjoy! If one vid is not enough for 2day text back the keyword PICSFREE1 to get the next video.,-0.045281171798706
13,"Thanks for your ringtone order, reference number X29. Your mobile will be charged 4.50. Should your tone not arrive please call customer services 09065989180",UNKWORDZ for your UNKWORDZ order UNKWORDZ reference UNKWORDZ X29 . UNKWORDZ UNKWORDZ will UNKWORDZ charged UNKWORDZ . UNKWORDZ UNKWORDZ UNKWORDZ not arrive please call customer UNKWORDZ 09065989180,unkwordz unkwordz order unkwordz reference unkwordz x29 unkwordz unkwordz unkwordz charge unkwordz unkwordz unkwordz unkwordz arrive customer unkwordz 09065989180,eerie nokia tone 4u rply tone title 8007 eg tone dracula 8007 title ghost addamsfa munster exorcist twilight www.getzed.co.uk pobox36504w45wq 150p,TfidfVectorizer,sedc,RandomForestClassifier,spam,0.8068351745605469,20,0.3138372550456189,0.9687363630738144,16,0.18587744235992432,27,0.1238199770450592,"Do you realize that in about 40 years, we'll have thousands of old ladies running around with tattoos?",-0.1660955548286438
14,UR awarded a City Break and could WIN a aPS200 Summer Shopping spree every WK. Txt STORE to 88039 . SkilGme. TsCs087147403231Winawk!Age16 aPS1.50perWKsub,UNKWORDZ awarded a UNKWORDZ Break and could UNKWORDZ a aPS200 Summer Shopping spree every UNKWORDZ . UNKWORDZ UNKWORDZ UNKWORDZ 88039 . SkilGme . TsCs087147403231Winawk!Age16 UNKWORDZ,unkwordz award unkwordz break unkwordz aps200 summer shopping spree unkwordz unkwordz unkwordz unkwordz 88039 skilgme tscs087147403231winawk!age16 unkwordz,eerie nokia tone 4u rply tone title 8007 eg tone dracula 8007 title ghost addamsfa munster exorcist twilight www.getzed.co.uk pobox36504w45wq 150p,TfidfVectorizer,sedc,RandomForestClassifier,spam,0.5503556728363037,20,0.3071555445672465,0.9609638799831192,11,0.5373121500015259,25,0.1709459275007248,Your next amazing xxx PICSFREE1 video will be sent to you enjoy! If one vid is not enough for 2day text back the keyword PICSFREE1 to get the next video.,-0.0926342457532882
15,Do you want a New Nokia 3510i colour phone DeliveredTomorrow? With 300 free minutes to any mobile + 100 free texts + Free Camcorder reply or call 08000930705,UNKWORDZ you UNKWORDZ a New UNKWORDZ 3510i UNKWORDZ UNKWORDZ DeliveredTomorrow ? With UNKWORDZ free minutes to any UNKWORDZ + 100 free texts + Free UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ 08000930705,unkwordz unkwordz new unkwordz 3510i unkwordz unkwordz deliveredtomorrow unkwordz free minute unkwordz + 100 free text + free unkwordz unkwordz unkwordz unkwordz 08000930705,4 costa del sol holiday aps5000 await collection 09050090044 toclaim sae tcs pobox334 stockport sk38xh costaps1.50 pm max10min,TfidfVectorizer,sedc,RandomForestClassifier,spam,0.7373533248901367,20,0.3192397174479771,0.9480044031220248,13,0.288828045129776,29,0.074414737522602,"Do you realize that in about 40 years, we'll have thousands of old ladies running around with tattoos?",-0.1203070357441902
16,"Had your mobile 10 mths? Update to the latest Camera/Video phones for FREE. KEEP UR SAME NUMBER, Get extra free mins/texts. Text YES for a call","UNKWORDZ your UNKWORDZ UNKWORDZ UNKWORDZ ? UNKWORDZ to the UNKWORDZ UNKWORDZ / UNKWORDZ UNKWORDZ for FREE . KEEP UR SAME NUMBER , UNKWORDZ extra free mins UNKWORDZ UNKWORDZ . Text UNKWORDZ for a call",unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz free ur number unkwordz extra free min unkwordz unkwordz text unkwordz,4 costa del sol holiday aps5000 await collection 09050090044 toclaim sae tcs pobox334 stockport sk38xh costaps1.50 pm max10min,TfidfVectorizer,sedc,RandomForestClassifier,spam,0.8800909519195557,22,0.3619527383048537,0.9682960952240433,21,0.21802395582199097,34,0.0359220169484615,Would you like to see my XXX pics they are so hot they were nearly banned in the uk!,-0.1321562230587005
17,Tone Club: Your subs has now expired 2 re-sub reply MONOC 4 monos or POLYC 4 polys 1 weekly @ 150p per week Txt STOP 2 stop This msg free Stream 0871212025016,UNKWORDZ Club UNKWORDZ Your subs has UNKWORDZ UNKWORDZ 2 re - UNKWORDZ UNKWORDZ MONOC 4 monos or POLYC 4 polys 1 weekly @ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ This UNKWORDZ UNKWORDZ Stream 0871212025016,unkwordz club unkwordz sub unkwordz unkwordz 2 unkwordz unkwordz monoc 4 mono polyc 4 poly 1 weekly unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz stream 0871212025016,eerie nokia tone 4u rply tone title 8007 eg tone dracula 8007 title ghost addamsfa munster exorcist twilight www.getzed.co.uk pobox36504w45wq 150p,TfidfVectorizer,sedc,RandomForestClassifier,spam,1.0593135356903076,23,0.2770024848117841,0.9353826881599224,18,0.5086380243301392,35,0.120152860879898,"Do you realize that in about 40 years, we'll have thousands of old ladies running around with tattoos?",-0.109488621354103
18,XMAS iscoming & ur awarded either aPS500 CD gift vouchers & free entry 2 r aPS100 weekly draw txt MUSIC to 87066 TnC www.Ldew.com1win150ppmx3age16subscription ,UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ either UNKWORDZ CD gift vouchers UNKWORDZ UNKWORDZ entry UNKWORDZ r aPS100 UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ to 87066 TnC UNKWORDZ . Ldew.com1win150ppmx3age16subscription,unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz cd gift voucher unkwordz unkwordz entry unkwordz r aps100 unkwordz unkwordz unkwordz unkwordz 87066 tnc unkwordz ldew.com1win150ppmx3age16subscription,important customer service announcement freephone 0800 542 0825,TfidfVectorizer,sedc,RandomForestClassifier,spam,0.9636492729187012,27,0.3973605483588474,0.8916414773583095,16,0.47426533699035645,26,0.1330000460147857,"Do you realize that in about 40 years, we'll have thousands of old ladies running around with tattoos?",-0.1366546303033828
19,PRIVATE! Your 2003 Account Statement for shows 800 un-redeemed S. I. M. points. Call 08715203652 Identifier Code: 42810 Expires 29/10/0,UNKWORDZ ! Your UNKWORDZ UNKWORDZ UNKWORDZ for shows 800 un - UNKWORDZ S. I. M. UNKWORDZ . Call 08715203652 UNKWORDZ UNKWORDZ : UNKWORDZ Expires 29/10/0,unkwordz unkwordz unkwordz unkwordz show 800 un unkwordz s. i. m. unkwordz 08715203652 unkwordz unkwordz unkwordz expire 29/10/0,eerie nokia tone 4u rply tone title 8007 eg tone dracula 8007 title ghost addamsfa munster exorcist twilight www.getzed.co.uk pobox36504w45wq 150p,TfidfVectorizer,sedc,RandomForestClassifier,spam,0.6520252227783203,27,0.3088286967622308,0.9196809565969122,14,0.2757912576198578,25,0.2277080416679382,"You have been selected to stay in 1 of 250 top British hotels - FOR NOTHING! Holiday Worth aPS350! To Claim, Call London 02072069400. Bx 526, SW73SS",-0.0543260164558887
20,"cmon babe, make me horny, *turn* me on! Txt me your fantasy now babe -) Im hot, sticky and need you now. All replies cost aPS1.50. 2 cancel send STOP","cmon babe UNKWORDZ make me horny , UNKWORDZ turn * me on ! Txt me your fantasy now babe - ) I UNKWORDZ hot , sticky and need you now . All replies cost UNKWORDZ . 2 cancel UNKWORDZ UNKWORDZ",cmon babe unkwordz horny unkwordz turn txt fantasy babe unkwordz hot sticky need reply cost unkwordz 2 cancel unkwordz unkwordz,4 costa del sol holiday aps5000 await collection 09050090044 toclaim sae tcs pobox334 stockport sk38xh costaps1.50 pm max10min,TfidfVectorizer,sedc,RandomForestClassifier,spam,0.3901858329772949,27,0.3917581034276113,0.99591606344563,21,0.8073329925537109,40,0.1803518533706665,"In The Simpsons Movie released in July 2007 name the band that died at the start of the film? A-Green Day, B-Blue Day, C-Red Day. (Send A, B or C)",-0.0788195580244064
21,URGENT! Your Mobile number has been awarded with a aPS2000 Bonus Caller Prize. Call 09058095201 from land line. Valid 12hrs only,URGENT ! Your UNKWORDZ number has been UNKWORDZ with UNKWORDZ UNKWORDZ Bonus Caller UNKWORDZ UNKWORDZ Call 09058095201 UNKWORDZ land UNKWORDZ . Valid UNKWORDZ only,urgent unkwordz number unkwordz unkwordz unkwordz bonus caller unkwordz unkwordz 09058095201 unkwordz land unkwordz valid unkwordz,4 costa del sol holiday aps5000 await collection 09050090044 toclaim sae tcs pobox334 stockport sk38xh costaps1.50 pm max10min,TfidfVectorizer,sedc,RandomForestClassifier,spam,0.5661172866821289,33,0.3265313972440153,0.971666092105516,12,0.444098562002182,24,0.1824572682380676,"Do you realize that in about 40 years, we'll have thousands of old ladies running around with tattoos?",-0.1422445625066757
22,"You have been specially selected to receive a \3000 award! Call 08712402050 BEFORE the lines close. Cost 10ppm. 16+. T&Cs apply. AG Promo""","You have UNKWORDZ specially UNKWORDZ to receive a \3000 award ! Call 08712402050 BEFORE the lines UNKWORDZ UNKWORDZ UNKWORDZ 10ppm . UNKWORDZ + . UNKWORDZ UNKWORDZ . AG UNKWORDZ """,unkwordz specially unkwordz receive \3000 award 08712402050 line unkwordz unkwordz unkwordz 10ppm unkwordz + unkwordz unkwordz ag unkwordz,eerie nokia tone 4u rply tone title 8007 eg tone dracula 8007 title ghost addamsfa munster exorcist twilight www.getzed.co.uk pobox36504w45wq 150p,TfidfVectorizer,sedc,RandomForestClassifier,spam,0.61553955078125,35,0.3571511759854379,0.9852062082206602,17,0.5300381183624268,30,0.2344410568475723,Would you like to see my XXX pics they are so hot they were nearly banned in the uk!,-0.0855350047349929
23,FREE for 1st week! No1 Nokia tone 4 ur mob every week just txt NOKIA to 8007 Get txting and tell ur mates www.getzed.co.uk POBox 36504 W45WQ norm150p/tone 16+,UNKWORDZ for UNKWORDZ week UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ ur UNKWORDZ every UNKWORDZ just UNKWORDZ NOKIA UNKWORDZ UNKWORDZ Get UNKWORDZ and tell ur UNKWORDZ UNKWORDZ POBox 36504 W45WQ UNKWORDZ / UNKWORDZ UNKWORDZ +,unkwordz unkwordz week unkwordz unkwordz unkwordz unkwordz unkwordz ur unkwordz unkwordz unkwordz nokia unkwordz unkwordz unkwordz tell ur unkwordz unkwordz pobox 36504 w45wq unkwordz unkwordz unkwordz +,important customer service announcement freephone 0800 542 0825,TfidfVectorizer,sedc,RandomForestClassifier,spam,1.2209928035736084,35,0.3832536371350356,0.9514786486372088,21,0.45057564973831177,33,0.077039323747158,"You have been selected to stay in 1 of 250 top British hotels - FOR NOTHING! Holiday Worth aPS350! To Claim, Call London 02072069400. Bx 526, SW73SS",-0.130354419350624
24,New TEXTBUDDY Chat 2 horny guys in ur area 4 just 25p Free 2 receive Search postcode or at gaytextbuddy.com. TXT ONE name to 89693. 08715500022 rpl Stop 2 cnl,New TEXTBUDDY UNKWORDZ 2 UNKWORDZ guys UNKWORDZ ur area UNKWORDZ just 25p UNKWORDZ 2 receive UNKWORDZ postcode or at UNKWORDZ . UNKWORDZ ONE name to UNKWORDZ . 08715500022 rpl UNKWORDZ UNKWORDZ cnl,new textbuddy unkwordz 2 unkwordz guy unkwordz ur area unkwordz 25p unkwordz 2 receive unkwordz postcode unkwordz unkwordz unkwordz 08715500022 rpl unkwordz unkwordz cnl,eerie nokia tone 4u rply tone title 8007 eg tone dracula 8007 title ghost addamsfa munster exorcist twilight www.getzed.co.uk pobox36504w45wq 150p,TfidfVectorizer,sedc,RandomForestClassifier,spam,0.7736895084381104,35,0.4030401546211497,0.9595711912434408,13,0.5148724317550659,32,0.2145756334066391,"Do you realize that in about 40 years, we'll have thousands of old ladies running around with tattoos?",-0.1220911368727684
25,"Hungry gay guys feeling hungry and up 4 it, now. Call 08718730555 just 10p/min. To stop texts call 08712460324 (10p/min)","Hungry gay guys feeling hungry UNKWORDZ up UNKWORDZ it , now . Call 08718730555 just UNKWORDZ / min . UNKWORDZ UNKWORDZ texts call 08712460324 ( UNKWORDZ / min )",hungry gay guy feel hungry unkwordz unkwordz 08718730555 unkwordz min unkwordz unkwordz text 08712460324 unkwordz min,4 costa del sol holiday aps5000 await collection 09050090044 toclaim sae tcs pobox334 stockport sk38xh costaps1.50 pm max10min,TfidfVectorizer,sedc,RandomForestClassifier,spam,0.4084222316741943,35,0.3438796902978048,0.980892284055052,17,0.816606879234314,29,0.2518149614334106,"Do you realize that in about 40 years, we'll have thousands of old ladies running around with tattoos?",-0.0709542036056518
26,Get your garden ready for summer with a FREE selection of summer bulbs and seeds worth aPS33:50 only with The Scotsman this Saturday. To stop go2 notxt.co.uk,Get your garden ready for summer with a FREE selection of summer bulbs UNKWORDZ seeds worth UNKWORDZ only with The Scotsman this UNKWORDZ UNKWORDZ To UNKWORDZ go2 UNKWORDZ,garden ready summer free selection summer bulb unkwordz seed worth unkwordz scotsman unkwordz unkwordz unkwordz go2 unkwordz,eerie nokia tone 4u rply tone title 8007 eg tone dracula 8007 title ghost addamsfa munster exorcist twilight www.getzed.co.uk pobox36504w45wq 150p,TfidfVectorizer,sedc,RandomForestClassifier,spam,0.3913042545318603,35,0.3354279275532228,0.9913381765592996,6,0.6514012813568115,28,0.2277698814868927,IMPORTANT MESSAGE. This is a final contact attempt. You have important messages waiting out our customer claims dept. Expires 13/4/04. Call 08717507382 NOW!,-0.1008614897727966
27,Fancy a shag? I do.Interested? sextextuk.com txt XXUK SUZY to 69876. Txts cost 1.50 per msg. TnCs on website. X,Fancy a shag ? I UNKWORDZ . UNKWORDZ ? UNKWORDZ UNKWORDZ XXUK SUZY to 69876 . UNKWORDZ UNKWORDZ UNKWORDZ per msg . TnCs UNKWORDZ website . X,fancy shag unkwordz unkwordz unkwordz unkwordz xxuk suzy 69876 unkwordz unkwordz unkwordz msg tncs unkwordz website x,important customer service announcement freephone 0800 542 0825,TfidfVectorizer,sedc,RandomForestClassifier,spam,0.5535149574279785,39,0.3656846279442401,0.9750958467113624,18,0.5136728882789612,27,0.0924731865525245,83039 62735=aPS450 UK Break AccommodationVouchers terms & conditions apply. 2 claim you mustprovide your claim number which is 15541 ,-0.117825873196125
28,You are a winner you have been specially selected to receive aPS1000 cash or a aPS2000 award. Speak to a live operator to claim call 087123002209am-7pm. Cost 10p,UNKWORDZ are UNKWORDZ UNKWORDZ you have UNKWORDZ UNKWORDZ UNKWORDZ to UNKWORDZ aPS1000 UNKWORDZ or UNKWORDZ aPS2000 award . Speak to a live UNKWORDZ to UNKWORDZ UNKWORDZ 087123002209am-7pm . UNKWORDZ UNKWORDZ,unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz aps1000 unkwordz unkwordz aps2000 award speak live unkwordz unkwordz unkwordz 087123002209am-7pm unkwordz unkwordz,4 costa del sol holiday aps5000 await collection 09050090044 toclaim sae tcs pobox334 stockport sk38xh costaps1.50 pm max10min,TfidfVectorizer,sedc,RandomForestClassifier,spam,0.9604415893554688,44,0.315198654233201,0.9562260996984456,18,0.21779391169548035,30,0.1228816211223602,Your next amazing xxx PICSFREE1 video will be sent to you enjoy! If one vid is not enough for 2day text back the keyword PICSFREE1 to get the next video.,-0.1127078607678413
29,Reminder: You have not downloaded the content you have already paid for. Goto http://doit. mymoby. tv/ to collect your content.,Reminder : UNKWORDZ have not UNKWORDZ the content you have already paid for . Goto UNKWORDZ . mymoby . tv/ to collect your content .,reminder unkwordz unkwordz content pay goto unkwordz mymoby tv/ collect content,4 costa del sol holiday aps5000 await collection 09050090044 toclaim sae tcs pobox334 stockport sk38xh costaps1.50 pm max10min,TfidfVectorizer,sedc,RandomForestClassifier,spam,0.2042152881622314,44,0.3158738606647365,0.9960686402092198,12,0.6699168682098389,25,0.1746033430099487,"Do you ever notice that when you're driving, anyone going slower than you is an idiot and everyone driving faster than you is a maniac?",-0.0860008969902992
