,target instance,closest counterfactual,closest_counterfactual \stopword,closest_true_instance,vectorizer,text_method,model_name,dataset_name,runtime,not find,closest_similaritys,distance cf target,distance counterfactual target instance lev,distance counterfactual target instance bert,distance counterfactual closest_true_instance lev,distance counterfactual closest_true_instance bert
17,"Had your mobile 10 mths? Update to the latest Camera/Video phones for FREE. KEEP UR SAME NUMBER, Get extra free mins/texts. Text YES for a call","UNKWORDZ your UNKWORDZ 10 UNKWORDZ ? Update to the latest Camera UNKWORDZ UNKWORDZ UNKWORDZ for UNKWORDZ . KEEP UR SAME NUMBER , Get extra free UNKWORDZ / UNKWORDZ . UNKWORDZ YES for a call",unkwordz unkwordz 10 unkwordz update late camera unkwordz unkwordz unkwordz unkwordz ur number extra free unkwordz unkwordz unkwordz yes,4 costa del sol holiday aps5000 await collection 09050090044 toclaim sae tcs pobox334 stockport sk38xh costaps1.50 pm max10min,CountVectorizer,sedc,MLPClassifier,spam,0.3813858032226562,21,0.366752140139191,0.9754238199665152,17,0.3235905170440674,34.0,0.0530811473727226
18,Tone Club: Your subs has now expired 2 re-sub reply MONOC 4 monos or POLYC 4 polys 1 weekly @ 150p per week Txt STOP 2 stop This msg free Stream 0871212025016,UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ now expired 2 UNKWORDZ UNKWORDZ sub UNKWORDZ UNKWORDZ 4 UNKWORDZ UNKWORDZ POLYC UNKWORDZ UNKWORDZ 1 UNKWORDZ @ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ 2 UNKWORDZ This msg free Stream 0871212025016,unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz expire 2 unkwordz unkwordz sub unkwordz unkwordz 4 unkwordz unkwordz polyc unkwordz unkwordz 1 unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz 2 unkwordz msg free stream 0871212025016,eerie nokia tone 4u rply tone title 8007 eg tone dracula 8007 title ghost addamsfa munster exorcist twilight www.getzed.co.uk pobox36504w45wq 150p,CountVectorizer,sedc,MLPClassifier,spam,0.8056020736694336,22,0.2743874403286084,0.9064524460086508,22,0.33960288763046265,35.0,0.1368483901023864
19,XMAS iscoming & ur awarded either aPS500 CD gift vouchers & free entry 2 r aPS100 weekly draw txt MUSIC to 87066 TnC www.Ldew.com1win150ppmx3age16subscription ,XMAS iscoming UNKWORDZ ur UNKWORDZ either UNKWORDZ UNKWORDZ gift vouchers & UNKWORDZ UNKWORDZ UNKWORDZ r UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ to UNKWORDZ UNKWORDZ UNKWORDZ . UNKWORDZ,xma iscome unkwordz ur unkwordz unkwordz unkwordz gift voucher unkwordz unkwordz unkwordz r unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz,important customer service announcement freephone 0800 542 0825,CountVectorizer,sedc,MLPClassifier,spam,0.5993423461914062,26,0.3680163202935728,0.9042242180569734,17,0.48825061321258545,26.0,0.014964111149311
20,PRIVATE! Your 2003 Account Statement for shows 800 un-redeemed S. I. M. points. Call 08715203652 Identifier Code: 42810 Expires 29/10/0,UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ Account UNKWORDZ for UNKWORDZ UNKWORDZ un UNKWORDZ UNKWORDZ UNKWORDZ I. M. points . UNKWORDZ 08715203652 UNKWORDZ UNKWORDZ UNKWORDZ 42810 Expires UNKWORDZ,unkwordz unkwordz unkwordz unkwordz account unkwordz unkwordz unkwordz un unkwordz unkwordz unkwordz i. m. point unkwordz 08715203652 unkwordz unkwordz unkwordz 42810 expire unkwordz,eerie nokia tone 4u rply tone title 8007 eg tone dracula 8007 title ghost addamsfa munster exorcist twilight www.getzed.co.uk pobox36504w45wq 150p,CountVectorizer,sedc,MLPClassifier,spam,0.5614404678344727,26,0.3270486657757036,0.8859575503461078,18,0.24863338470458984,25.0,0.1150459572672844
21,"cmon babe, make me horny, *turn* me on! Txt me your fantasy now babe -) Im hot, sticky and need you now. All replies cost aPS1.50. 2 cancel send STOP","cmon babe , make me UNKWORDZ , * UNKWORDZ * me on ! Txt me your UNKWORDZ now babe - ) I m hot , sticky and need you now . All replies cost UNKWORDZ . 2 cancel send STOP",cmon babe unkwordz unkwordz txt unkwordz babe m hot sticky need reply cost unkwordz 2 cancel send stop,eerie nokia tone 4u rply tone title 8007 eg tone dracula 8007 title ghost addamsfa munster exorcist twilight www.getzed.co.uk pobox36504w45wq 150p,CountVectorizer,sedc,MLPClassifier,spam,0.1307194232940673,26,0.3811776057305035,0.9957734070318938,20,0.8606610298156738,40.0,0.1927108317613601
22,How is your schedule next week? I am out of town this weekend.,UNKWORDZ UNKWORDZ your schedule next week ? I UNKWORDZ UNKWORDZ of town this UNKWORDZ .,unkwordz unkwordz schedule week unkwordz unkwordz town unkwordz,,CountVectorizer,sedc,MLPClassifier,spam,0.1351737976074218,31,0.0,0.981467333370089,8,0.5011796951293945,,
23,URGENT! Your Mobile number has been awarded with a aPS2000 Bonus Caller Prize. Call 09058095201 from land line. Valid 12hrs only,UNKWORDZ ! UNKWORDZ UNKWORDZ UNKWORDZ has been UNKWORDZ UNKWORDZ a UNKWORDZ UNKWORDZ Caller UNKWORDZ . UNKWORDZ 09058095201 UNKWORDZ UNKWORDZ UNKWORDZ . UNKWORDZ UNKWORDZ UNKWORDZ,unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz caller unkwordz unkwordz 09058095201 unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz,4 costa del sol holiday aps5000 await collection 09050090044 toclaim sae tcs pobox334 stockport sk38xh costaps1.50 pm max10min,CountVectorizer,sedc,MLPClassifier,spam,0.5348763465881348,31,0.2892802768712926,0.871045976166706,19,0.10010593384504318,24.0,0.0372995883226394
24,"You have been specially selected to receive a \3000 award! Call 08712402050 BEFORE the lines close. Cost 10ppm. 16+. T&Cs apply. AG Promo""","You UNKWORDZ UNKWORDZ UNKWORDZ selected UNKWORDZ receive a \3000 UNKWORDZ ! UNKWORDZ 08712402050 BEFORE the UNKWORDZ close . UNKWORDZ 10ppm UNKWORDZ UNKWORDZ + UNKWORDZ UNKWORDZ UNKWORDZ . AG Promo """,unkwordz unkwordz unkwordz select unkwordz receive \3000 unkwordz unkwordz 08712402050 unkwordz close unkwordz 10ppm unkwordz unkwordz + unkwordz unkwordz unkwordz ag promo,eerie nokia tone 4u rply tone title 8007 eg tone dracula 8007 title ghost addamsfa munster exorcist twilight www.getzed.co.uk pobox36504w45wq 150p,CountVectorizer,sedc,MLPClassifier,spam,0.3651132583618164,33,0.3492871291786246,0.9633705963378502,21,0.3050917983055115,30.0,0.2193365544080734
25,FREE for 1st week! No1 Nokia tone 4 ur mob every week just txt NOKIA to 8007 Get txting and tell ur mates www.getzed.co.uk POBox 36504 W45WQ norm150p/tone 16+,UNKWORDZ for UNKWORDZ UNKWORDZ ! No1 Nokia UNKWORDZ UNKWORDZ ur UNKWORDZ UNKWORDZ week UNKWORDZ UNKWORDZ UNKWORDZ to UNKWORDZ Get UNKWORDZ UNKWORDZ tell UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ 36504 UNKWORDZ norm150p / UNKWORDZ UNKWORDZ +,unkwordz unkwordz unkwordz no1 nokia unkwordz unkwordz ur unkwordz unkwordz week unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz tell unkwordz unkwordz unkwordz unkwordz 36504 unkwordz norm150p unkwordz unkwordz +,important customer service announcement freephone 0800 542 0825,CountVectorizer,sedc,MLPClassifier,spam,1.5780539512634275,33,0.3844047165290188,0.9480366532668302,24,0.4016016125679016,33.0,0.0811939910054206
26,New TEXTBUDDY Chat 2 horny guys in ur area 4 just 25p Free 2 receive Search postcode or at gaytextbuddy.com. TXT ONE name to 89693. 08715500022 rpl Stop 2 cnl,UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ horny guys in ur UNKWORDZ 4 just UNKWORDZ Free UNKWORDZ UNKWORDZ Search UNKWORDZ UNKWORDZ at gaytextbuddy.com . TXT ONE name to 89693 . 08715500022 UNKWORDZ UNKWORDZ 2 cnl,unkwordz unkwordz unkwordz unkwordz horny guy ur unkwordz 4 unkwordz free unkwordz unkwordz search unkwordz unkwordz gaytextbuddy.com txt 89693 08715500022 unkwordz unkwordz 2 cnl,important customer service announcement freephone 0800 542 0825,CountVectorizer,sedc,MLPClassifier,spam,0.7696294784545898,33,0.3995866557939811,0.9588557902024636,16,0.5112581253051758,32.0,0.1702997833490371
27,"Hungry gay guys feeling hungry and up 4 it, now. Call 08718730555 just 10p/min. To stop texts call 08712460324 (10p/min)","Hungry UNKWORDZ UNKWORDZ feeling hungry and up 4 it , now . UNKWORDZ 08718730555 UNKWORDZ UNKWORDZ / UNKWORDZ . To stop texts call 08712460324 ( UNKWORDZ / UNKWORDZ )",hungry unkwordz unkwordz feel hungry 4 unkwordz 08718730555 unkwordz unkwordz unkwordz stop text 08712460324 unkwordz unkwordz,4 costa del sol holiday aps5000 await collection 09050090044 toclaim sae tcs pobox334 stockport sk38xh costaps1.50 pm max10min,CountVectorizer,sedc,MLPClassifier,spam,0.3704822063446045,33,0.3024447556752795,0.9539992906833422,17,0.6493877172470093,28.0,0.2065310478210449
28,Get your garden ready for summer with a FREE selection of summer bulbs and seeds worth aPS33:50 only with The Scotsman this Saturday. To stop go2 notxt.co.uk,Get your garden ready for UNKWORDZ with a UNKWORDZ UNKWORDZ UNKWORDZ summer UNKWORDZ UNKWORDZ UNKWORDZ worth UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ this Saturday UNKWORDZ To UNKWORDZ go2 UNKWORDZ,garden ready unkwordz unkwordz unkwordz unkwordz summer unkwordz unkwordz unkwordz worth unkwordz unkwordz unkwordz unkwordz unkwordz saturday unkwordz unkwordz go2 unkwordz,eerie nokia tone 4u rply tone title 8007 eg tone dracula 8007 title ghost addamsfa munster exorcist twilight www.getzed.co.uk pobox36504w45wq 150p,CountVectorizer,sedc,MLPClassifier,spam,0.6014711856842041,33,0.3346541596919778,0.9653342885327604,16,0.41816261410713196,28.0,0.163847729563713
29,Fancy a shag? I do.Interested? sextextuk.com txt XXUK SUZY to 69876. Txts cost 1.50 per msg. TnCs on website. X,Fancy a shag ? I do . UNKWORDZ ? UNKWORDZ UNKWORDZ XXUK UNKWORDZ to 69876 UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ msg UNKWORDZ TnCs on website . UNKWORDZ,fancy shag unkwordz unkwordz unkwordz xxuk unkwordz 69876 unkwordz unkwordz unkwordz unkwordz unkwordz msg unkwordz tnc website unkwordz,important customer service announcement freephone 0800 542 0825,CountVectorizer,sedc,MLPClassifier,spam,0.378246545791626,37,0.3944199568161638,0.9430318181598092,20,0.3907105624675751,27.0,0.05986163392663
30,"Dear all, as we know  &lt;#&gt; th is the  &lt;#&gt; th birthday of our loving Gopalettan. We are planning to give a small gift on that day. Those who like to participate in that you are welcome. Please contact our admin team for more details","UNKWORDZ UNKWORDZ , as UNKWORDZ UNKWORDZ   UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ is UNKWORDZ   UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ of UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ are UNKWORDZ to give a UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ day UNKWORDZ UNKWORDZ who UNKWORDZ to participate UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ welcome UNKWORDZ Please UNKWORDZ UNKWORDZ UNKWORDZ team for UNKWORDZ UNKWORDZ",unkwordz unkwordz unkwordz unkwordz    unkwordz unkwordz unkwordz unkwordz unkwordz    unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz day unkwordz unkwordz unkwordz participate unkwordz unkwordz unkwordz unkwordz welcome unkwordz unkwordz unkwordz unkwordz team unkwordz unkwordz,wylie tampa sarasota,CountVectorizer,sedc,MLPClassifier,spam,2.4022977352142334,41,-0.0356868112066305,0.9561564938196622,42,-0.053124234080314636,57.0,0.0551081076264381
31,You are a winner you have been specially selected to receive aPS1000 cash or a aPS2000 award. Speak to a live operator to claim call 087123002209am-7pm. Cost 10p,UNKWORDZ UNKWORDZ a UNKWORDZ you UNKWORDZ UNKWORDZ specially selected to UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ a UNKWORDZ UNKWORDZ . UNKWORDZ to UNKWORDZ UNKWORDZ operator to UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ,unkwordz unkwordz unkwordz unkwordz unkwordz specially select unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz operator unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz,4 costa del sol holiday aps5000 await collection 09050090044 toclaim sae tcs pobox334 stockport sk38xh costaps1.50 pm max10min,CountVectorizer,sedc,MLPClassifier,spam,0.740117073059082,41,0.2719601589743276,0.9292943214017106,21,-0.048754505813121796,30.0,0.0430581644177436
