,target instance,closest counterfactual,closest_counterfactual \stopword,closest_true_instance,vectorizer,text_method,model_name,dataset_name,runtime,not find,closest_similaritys,distance cf target,distance counterfactual target instance lev,distance counterfactual target instance bert,distance counterfactual closest_true_instance lev,distance counterfactual closest_true_instance bert
10,Mark Levin on Trump Wiretapping Claims: ’The Evidence Is Overwhelming’ - Breitbart,Mark Levin on Trump Wiretapping Claims : UNKWORDZ The Evidence UNKWORDZ Overwhelming ’ - UNKWORDZ,mark levin trump wiretapping claim unkwordz evidence unkwordz overwhelming unkwordz,diamond silk,CountVectorizer,sedc,MLPClassifier,fake,0.1062359809875488,0,0.1979939022788606,0.971012011360645,8,0.8589084148406982,15,0.0800363942980766
11,"Childish Gambino's 'This Is America' Video, Explained","Childish Gambino 's UNKWORDZ This Is UNKWORDZ ' UNKWORDZ , Explained",childish gambino unkwordz unkwordz unkwordz explain,wikileak obama saudi agent,CountVectorizer,sedc,MLPClassifier,fake,0.0435853004455566,0,0.2011888446985774,0.943757358706242,8,0.4026384651660919,11,0.1043763235211372
12,"Gorka Smites Haters, Radical Islamists in Jerusalem Post Speech - Breitbart","UNKWORDZ Smites UNKWORDZ , UNKWORDZ UNKWORDZ in UNKWORDZ UNKWORDZ Speech - UNKWORDZ",unkwordz smite unkwordz unkwordz unkwordz unkwordz unkwordz speech unkwordz,jew shielder gavin mccuck rekt jew hate female shitlord,CountVectorizer,sedc,MLPClassifier,fake,0.1845769882202148,0,0.0689545978395732,0.5855031685134754,8,0.21747195720672607,12,0.1151147708296775
13,"#NoDAPL: Native American Leaders Vow to Stay All Winter, File Lawsuit Against Police","# NoDAPL : UNKWORDZ UNKWORDZ Leaders Vow to Stay All Winter , UNKWORDZ Lawsuit Against Police",nodapl unkwordz unkwordz leader vow stay winter unkwordz lawsuit police,gwen stefani superfan beat gwen stefani gwen stefani quiz,CountVectorizer,sedc,MLPClassifier,fake,0.068981647491455,0,0.031534813255525,0.9615131800151924,8,0.6510668992996216,16,0.0091497357934713
14,Judge Agrees To Delay Stormy Daniels' Lawsuit Against Michael Cohen,UNKWORDZ Agrees To Delay UNKWORDZ UNKWORDZ ' UNKWORDZ Against UNKWORDZ UNKWORDZ,unkwordz agree delay unkwordz unkwordz unkwordz unkwordz unkwordz,gwen stefani superfan beat gwen stefani gwen stefani quiz,CountVectorizer,sedc,MLPClassifier,fake,0.207965612411499,0,-0.0120911569325529,0.7563295925400593,7,0.0783487856388092,11,0.0986193120479583
15,Illegal Immigrant Accused of Murdering Teacher,Illegal UNKWORDZ UNKWORDZ of Murdering UNKWORDZ,illegal unkwordz unkwordz murder unkwordz,gwen stefani superfan beat gwen stefani gwen stefani quiz,CountVectorizer,sedc,MLPClassifier,fake,0.0669746398925781,0,-0.0084920448280989,0.890361747297693,3,0.23142144083976746,9,0.0810288861393928
16,"Left Blasts Pepsi, Kendall Jenner for ’Appropriating’ Anti-Trump ‘Resistance’ to Sell Soda","Left Blasts Pepsi , UNKWORDZ Jenner for ’ Appropriating ’ Anti - Trump ‘ UNKWORDZ ’ to Sell UNKWORDZ",leave blast pepsi unkwordz jenner appropriate anti trump unkwordz sell unkwordz,diamond silk,CountVectorizer,sedc,MLPClassifier,fake,0.0839052200317382,0,0.2728583496178795,0.9635076082505084,13,0.7070624828338623,19,0.1314475983381271
17,"Dakota Excess Pipeline? Standing Rock Protectors Strip-Searched, Jailed for Days on Minor Charges – Video, Links, and Commentary","Dakota Excess UNKWORDZ ? Standing UNKWORDZ UNKWORDZ Strip - Searched , Jailed for Days on Minor Charges – UNKWORDZ , Links , and Commentary",dakota excess unkwordz stand unkwordz unkwordz strip search jail day minor charge unkwordz link commentary,jew shielder gavin mccuck rekt jew hate female shitlord,CountVectorizer,sedc,MLPClassifier,fake,0.156724214553833,0,0.0806043861468922,0.9778637979326998,12,0.5587340593338013,24,0.1186317726969719
18,"Oliver North, Key Player In Iran-Contra Scandal, Named NRA President","UNKWORDZ North , UNKWORDZ UNKWORDZ In Iran UNKWORDZ Contra UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ President",unkwordz north unkwordz unkwordz iran unkwordz contra unkwordz unkwordz unkwordz unkwordz president,gwen stefani superfan beat gwen stefani gwen stefani quiz,CountVectorizer,sedc,MLPClassifier,fake,0.2919206619262695,0,0.0688395738353133,0.8726051893930162,12,0.2534554898738861,14,0.0912056714296341
19,Obama To Apply For Political Asylum In Moneygall,UNKWORDZ UNKWORDZ UNKWORDZ For Political Asylum In Moneygall,unkwordz unkwordz unkwordz political asylum moneygall,jew shielder gavin mccuck rekt jew hate female shitlord,CountVectorizer,sedc,MLPClassifier,fake,0.079087495803833,1,0.1414239016426741,0.9178692100086854,3,0.5097255706787109,9,0.1708032786846161
20,William Friedkin's Faith In Exorcisms Is Unwavering. As For Diversity In Hollywood? It 'Snags' Him.,William Friedkin 's Faith In Exorcisms Is Unwavering UNKWORDZ As For Diversity UNKWORDZ UNKWORDZ ? It ' Snags ' Him .,william friedkin faith exorcism unwavere unkwordz diversity unkwordz unkwordz snag,wikileak obama saudi agent,CountVectorizer,sedc,MLPClassifier,fake,0.0853791236877441,1,0.2556063907852368,0.9878599945934958,12,0.7462742924690247,21,0.0787664204835891
21,"Regardless of ‘Brexit’ Vote, Experts Say, E.U. Must Rethink Status Quo - The New York Times","Regardless of UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ , Experts Say UNKWORDZ UNKWORDZ Must UNKWORDZ UNKWORDZ Quo - UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ",regardless unkwordz unkwordz unkwordz unkwordz expert unkwordz unkwordz unkwordz unkwordz quo unkwordz unkwordz unkwordz unkwordz,jew shielder gavin mccuck rekt jew hate female shitlord,CountVectorizer,sedc,MLPClassifier,fake,0.7154858112335205,1,0.1151598163745464,0.9163474330516632,14,0.05694687366485596,20,0.1318690478801727
22,NY State Police Building MS-13 Unit,NY UNKWORDZ Police UNKWORDZ UNKWORDZ UNKWORDZ,ny unkwordz police unkwordz unkwordz unkwordz,gwen stefani superfan beat gwen stefani gwen stefani quiz,CountVectorizer,sedc,MLPClassifier,fake,0.0906624794006347,1,0.1782217182294997,0.8116565881443603,4,0.16249895095825195,9,0.1231867596507072
23,Jim Carrey Appears To Shred Jared Kushner In Biting New Portrait,UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ Shred UNKWORDZ Kushner In Biting UNKWORDZ UNKWORDZ,unkwordz unkwordz unkwordz unkwordz shred unkwordz kushner bite unkwordz unkwordz,police arrest 141 crackdown north dakota pipeline protester,CountVectorizer,sedc,MLPClassifier,fake,0.1861498355865478,1,0.1761730509326007,0.7128328461378113,7,0.35549765825271606,11,0.120014876127243
24,Officer Puts Man In Chokehold Outside A North Carolina Waffle House,UNKWORDZ Puts Man In Chokehold Outside UNKWORDZ North UNKWORDZ Waffle House,unkwordz put man chokehold outside unkwordz north unkwordz waffle house,jew shielder gavin mccuck rekt jew hate female shitlord,CountVectorizer,sedc,MLPClassifier,fake,0.1119751930236816,1,0.2527633232453505,0.9544265905751456,3,0.4995573163032532,11,0.2359063476324081
25,Dozens Killed In Reported Chemical Attack On Syrian Rebel Enclave,UNKWORDZ Killed UNKWORDZ Reported UNKWORDZ Attack On Syrian Rebel Enclave,unkwordz kill unkwordz report unkwordz attack syrian rebel enclave,gwen stefani superfan beat gwen stefani gwen stefani quiz,CountVectorizer,sedc,MLPClassifier,fake,0.0416703224182128,1,0.0875373472493486,0.9506535185926086,3,0.30373162031173706,10,0.0734996199607849
26,France’s Obsession With Decline Is a Booming Industry - The New York Times,UNKWORDZ ’s UNKWORDZ With UNKWORDZ UNKWORDZ a Booming Industry - The UNKWORDZ UNKWORDZ UNKWORDZ,unkwordz unkwordz unkwordz unkwordz boom industry unkwordz unkwordz unkwordz,jew shielder gavin mccuck rekt jew hate female shitlord,CountVectorizer,sedc,MLPClassifier,fake,0.1764605045318603,1,-0.0229325295861466,0.8983387342188834,8,0.2245217114686966,14,0.0882493779063224
27,Jake Tapper Hits Back At Trump: He's Nastier To Me And Don Lemon Than He Is To Putin,UNKWORDZ UNKWORDZ Hits Back UNKWORDZ Trump UNKWORDZ UNKWORDZ UNKWORDZ Nastier UNKWORDZ Me And Don UNKWORDZ Than He UNKWORDZ To Putin,unkwordz unkwordz hit unkwordz trump unkwordz unkwordz unkwordz nasty unkwordz don unkwordz unkwordz putin,gwen stefani superfan beat gwen stefani gwen stefani quiz,CountVectorizer,sedc,MLPClassifier,fake,0.46700119972229,1,0.2172046679602305,0.9488712124815244,10,0.4087720513343811,20,0.0290655717253685
28,Vandalized Arizona Mosque Flooded With Support From Interfaith Allies,Vandalized UNKWORDZ UNKWORDZ Flooded With Support UNKWORDZ Interfaith Allies,vandalize unkwordz unkwordz flood support unkwordz interfaith ally,gwen stefani superfan beat gwen stefani gwen stefani quiz,CountVectorizer,sedc,MLPClassifier,fake,0.065981388092041,1,-0.0083784497428651,0.9339202908517288,3,0.4059291481971741,9,0.0958346724510192
29,"Spoof Craigslist Ad Seeks Lawyer For Donald Trump, And It's Hilarious","UNKWORDZ UNKWORDZ Ad UNKWORDZ UNKWORDZ For Donald Trump , And It 's UNKWORDZ",unkwordz unkwordz ad unkwordz unkwordz donald trump unkwordz,gwen stefani superfan beat gwen stefani gwen stefani quiz,CountVectorizer,sedc,MLPClassifier,fake,0.2489120960235595,1,0.1751574716588596,0.9056501406314964,9,0.17398010194301605,13,0.024792194366455
30,Oregon Gov.: Ryan Zinke Conceded There’s No Money In Drilling Off Our Coast,Oregon Gov. : UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ ’s UNKWORDZ Money In UNKWORDZ UNKWORDZ Our UNKWORDZ,oregon gov unkwordz unkwordz unkwordz unkwordz unkwordz money unkwordz unkwordz unkwordz,gwen stefani superfan beat gwen stefani gwen stefani quiz,CountVectorizer,sedc,MLPClassifier,fake,0.4538836479187011,1,0.0723567887286456,0.8841498537727015,11,0.26891204714775085,15,0.0240384545177221
31,Michigan Allots $87 Million to Replace Flint’s Tainted Water Pipes - The New York Times,Michigan Allots $ 87 UNKWORDZ to UNKWORDZ Flint ’s Tainted Water UNKWORDZ - The New UNKWORDZ UNKWORDZ,michigan allot $ 87 unkwordz unkwordz flint tainted water unkwordz new unkwordz unkwordz,jew shielder gavin mccuck rekt jew hate female shitlord,CountVectorizer,sedc,MLPClassifier,fake,0.2310330867767334,1,0.0740990883913643,0.9556237258314784,9,0.5571247339248657,17,0.1393520981073379
32,Eleven Madison Park Plans a Makeover and a Summer Pop-Up - The New York Times,Eleven Madison Park Plans a UNKWORDZ and a Summer Pop - Up - The New UNKWORDZ UNKWORDZ,madison park plan unkwordz summer pop new unkwordz unkwordz,jew shielder gavin mccuck rekt jew hate female shitlord,CountVectorizer,sedc,MLPClassifier,fake,0.0511822700500488,1,0.0886470084552635,0.9819890211672582,6,0.5173616409301758,17,-0.0228795763105154
33,WikiLeaks Reveals CIA ’Archimedes’ Tool Reportedly Used to Infect Local Networks - Breitbart,WikiLeaks Reveals CIA ’ Archimedes ’ Tool Reportedly Used to Infect UNKWORDZ UNKWORDZ - UNKWORDZ,wikileak reveal cia archimede tool reportedly infect unkwordz unkwordz unkwordz,diamond silk,CountVectorizer,sedc,MLPClassifier,fake,0.069493293762207,1,0.2214968612994229,0.9420779253036952,6,0.7704644203186035,15,0.1012945845723152
34,House Democrats Offer Internships For Students Affected By Gun Violence,UNKWORDZ UNKWORDZ UNKWORDZ Internships UNKWORDZ UNKWORDZ Affected By Gun UNKWORDZ,unkwordz unkwordz unkwordz internship unkwordz unkwordz affect gun unkwordz,gwen stefani superfan beat gwen stefani gwen stefani quiz,CountVectorizer,sedc,MLPClassifier,fake,0.1441302299499511,1,0.0167897480628278,0.8667022778821812,6,0.1542310267686844,10,0.0316037125885486
35,Can anyone help with the meaning behind a mystery playing card?,Can anyone UNKWORDZ with the meaning behind a UNKWORDZ playing UNKWORDZ ?,unkwordz meaning unkwordz playing unkwordz,gwen stefani superfan beat gwen stefani gwen stefani quiz,CountVectorizer,sedc,MLPClassifier,fake,0.0621604919433593,1,0.0662731730901915,0.9742693403384198,4,0.2832704782485962,12,0.0523521639406681
36,Exclusive - Rand Paul on Omnibus Spending Bill: ’President Hillary Clinton Would Have Been Proud of This Bill’ - Breitbart,Exclusive - Rand Paul on Omnibus Spending Bill UNKWORDZ ’ President UNKWORDZ Clinton Would Have Been Proud of This Bill ’ - UNKWORDZ,exclusive rand paul omnibus spending bill unkwordz president unkwordz clinton proud bill unkwordz,jew shielder gavin mccuck rekt jew hate female shitlord,CountVectorizer,sedc,MLPClassifier,fake,0.1691977977752685,1,0.1662850906732372,0.9805627272242644,8,0.849840521812439,23,0.1229989826679229
37,"Pelosi: ’I Pray for Donald Trump, That His Presidency Will Be Successful and That His Family Will Be Safe’","Pelosi : ’ I Pray for Donald UNKWORDZ , That His UNKWORDZ UNKWORDZ Be Successful and That His Family Will Be Safe ’",pelosi pray donald unkwordz unkwordz unkwordz successful family safe,jew shielder gavin mccuck rekt jew hate female shitlord,CountVectorizer,sedc,MLPClassifier,fake,0.1242275238037109,1,0.2062413572231083,0.9916284947879512,10,0.7239135503768921,23,0.1295801997184753
38,Washington’s meddling in foreign elections,UNKWORDZ ’s meddling in UNKWORDZ UNKWORDZ,unkwordz meddling unkwordz unkwordz,jew shielder gavin mccuck rekt jew hate female shitlord,CountVectorizer,sedc,MLPClassifier,fake,0.0797297954559326,1,0.1297735117587388,0.7907068855100118,4,0.16662052273750305,9,0.1558925658464431
39,Caught On Tape: ISIS Destroys Iraqi Abrams With Anti-Tank Missile,Caught On Tape : UNKWORDZ UNKWORDZ Iraqi Abrams With Anti - UNKWORDZ Missile,catch tape unkwordz unkwordz iraqi abrams anti unkwordz missile,gorka smite hater radical islamist jerusalem post speech breitbart,CountVectorizer,sedc,MLPClassifier,fake,0.0520188808441162,1,0.2875323100543216,0.9459107422379468,7,0.6430913209915161,13,0.3188413381576538
40,Waffle House Shooting Victim's Mom Accepts Daughter's Diploma,Waffle House UNKWORDZ Victim UNKWORDZ UNKWORDZ Accepts Daughter 's Diploma,waffle house unkwordz victim unkwordz unkwordz accept daughter diploma,gwen stefani superfan beat gwen stefani gwen stefani quiz,CountVectorizer,sedc,MLPClassifier,fake,0.0494284629821777,1,0.1476087364967034,0.960628656350219,6,0.6033833622932434,10,0.1130261942744255
41,Cardi B To Be First Co-Host Of 'The Tonight Show' With Jimmy Fallon,UNKWORDZ UNKWORDZ UNKWORDZ Be First UNKWORDZ - UNKWORDZ UNKWORDZ UNKWORDZ The Tonight Show ' UNKWORDZ UNKWORDZ UNKWORDZ,unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz tonight unkwordz unkwordz unkwordz,gwen stefani superfan beat gwen stefani gwen stefani quiz,CountVectorizer,sedc,MLPClassifier,fake,0.5598516464233398,1,0.0469461176279134,0.8868903744876888,14,0.13537360727787018,17,0.1419581472873687
42,"'Fox & Friends' Host Mocks NY Times' ISIS Coverage, Unaware It Beat Fox To The Story","' Fox & UNKWORDZ ' UNKWORDZ Mocks NY Times ' ISIS Coverage , UNKWORDZ It Beat Fox To The Story",fox unkwordz unkwordz mock ny time isis coverage unkwordz beat fox story,gwen stefani superfan beat gwen stefani gwen stefani quiz,CountVectorizer,sedc,MLPClassifier,fake,0.0884795188903808,1,0.1552976757900589,0.9822641776469656,10,0.8287019729614258,20,0.1858250200748443
43,GOP: We Will Be United Against Any Supreme Court Nominee Of Hillary Clinton (VIDEO),GOP UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ Against Any UNKWORDZ Court UNKWORDZ Of UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ ),gop unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz court unkwordz unkwordz unkwordz unkwordz unkwordz,jew shielder gavin mccuck rekt jew hate female shitlord,CountVectorizer,sedc,MLPClassifier,fake,0.5741682052612305,1,0.1557721035892195,0.8859922319983216,13,0.08908694982528687,17,0.133534088730812
44,The Rest Of The World Showed Up To March For Our Lives,The Rest UNKWORDZ The World UNKWORDZ Up To March For Our UNKWORDZ,rest unkwordz world unkwordz march unkwordz,gwen stefani superfan beat gwen stefani gwen stefani quiz,CountVectorizer,sedc,MLPClassifier,fake,0.0667190551757812,1,0.0329631090328073,0.9816030265864568,3,0.491416335105896,12,0.0585472956299781
45,"Tesla Hits a New Milestone, Passing G.M. in Valuation - The New York Times","Tesla Hits a New Milestone , Passing G.M. in Valuation - The UNKWORDZ UNKWORDZ UNKWORDZ",tesla hit new milestone pass g.m valuation unkwordz unkwordz unkwordz,jew shielder gavin mccuck rekt jew hate female shitlord,CountVectorizer,sedc,MLPClassifier,fake,0.0893051624298095,1,0.0836570424286083,0.9689200897662,5,0.7768347859382629,15,-0.0441476218402385
46,Melania Trump Called Out For Anti-Bullying Campaign That Ignores Her Husband's Actions,Melania Trump UNKWORDZ Out UNKWORDZ Anti - Bullying Campaign That Ignores Her Husband UNKWORDZ Actions,melania trump unkwordz unkwordz anti bully campaign ignore husband unkwordz action,gwen stefani superfan beat gwen stefani gwen stefani quiz,CountVectorizer,sedc,MLPClassifier,fake,0.0843956470489502,1,0.117953528011445,0.9789903175980372,7,0.746202290058136,15,0.088236778974533
47,Is Your County Elections Clerk Ready For Russian Hackers?,Is Your County UNKWORDZ Clerk Ready For Russian UNKWORDZ UNKWORDZ,county unkwordz clerk ready russian unkwordz unkwordz,jew shielder gavin mccuck rekt jew hate female shitlord,CountVectorizer,sedc,MLPClassifier,fake,0.0764040946960449,1,0.1891243079535099,0.9412157950445807,3,0.532663106918335,10,0.1619857996702194
48,Iran Says Europe's Support For Nuclear Deal Isn't Enough After America's Withdrawal,UNKWORDZ Says Europe UNKWORDZ Support For Nuclear UNKWORDZ Is n't Enough After America 's Withdrawal,unkwordz say europe unkwordz support nuclear unkwordz america withdrawal,gwen stefani superfan beat gwen stefani gwen stefani quiz,CountVectorizer,sedc,MLPClassifier,fake,0.0998322963714599,1,0.1018563609581269,0.9885760192894464,8,0.45813989639282227,15,0.0695475861430168
49,Missouri Governor Claims 'Witch Hunt' Before State House Releases Its Report,Missouri Governor UNKWORDZ ' Witch Hunt ' Before UNKWORDZ House UNKWORDZ Its Report,missouri governor unkwordz witch hunt unkwordz house unkwordz report,gwen stefani superfan beat gwen stefani gwen stefani quiz,CountVectorizer,sedc,MLPClassifier,fake,0.0554659366607666,1,0.1205075818037891,0.9710200112051116,7,0.6839956641197205,13,0.0537290461361408
50,"Rural Counties Are Making A Comeback, Census Data Shows",UNKWORDZ UNKWORDZ Are Making A Comeback UNKWORDZ UNKWORDZ Data UNKWORDZ,unkwordz unkwordz make comeback unkwordz unkwordz datum unkwordz,gwen stefani superfan beat gwen stefani gwen stefani quiz,CountVectorizer,sedc,MLPClassifier,fake,0.1016323566436767,2,0.0224106959514306,0.8430588532256356,6,0.35874971747398376,10,0.0968068838119506
51,"Former South Korean President Park Geun-hye Sentenced To 24 Years For Bribery, Abuse Of Power","Former South UNKWORDZ President Park Geun - hye Sentenced To 24 UNKWORDZ For Bribery , UNKWORDZ Of Power",south unkwordz president park geun hye sentence 24 unkwordz bribery unkwordz power,gwen stefani superfan beat gwen stefani gwen stefani quiz,CountVectorizer,sedc,MLPClassifier,fake,0.0807344913482666,2,0.0889830511047834,0.9787137728175398,8,0.7975150346755981,18,0.1084795594215393
52,Tips to Reduce Food Waste - The New York Times,Tips to Reduce Food Waste UNKWORDZ The New UNKWORDZ UNKWORDZ,tip reduce food waste unkwordz new unkwordz unkwordz,jew shielder gavin mccuck rekt jew hate female shitlord,CountVectorizer,sedc,MLPClassifier,fake,0.0950109958648681,2,0.0597898222208493,0.9544453302819254,3,0.5650317668914795,10,0.0453891120851039
53,15 Unique Gifts For Mom This Mother's Day,15 Unique UNKWORDZ For Mom UNKWORDZ UNKWORDZ UNKWORDZ Day,15 unique unkwordz mom unkwordz unkwordz unkwordz day,o.j simpson dismiss colin kaepernick stand flag,CountVectorizer,sedc,MLPClassifier,fake,0.0751740932464599,2,0.0935094362074573,0.9505922864816532,4,0.5188149809837341,9,0.0149499708786606
54,"In Red-State Utah, a Surge Toward Obamacare - The New York Times","In Red - State Utah , a UNKWORDZ Toward UNKWORDZ - The New UNKWORDZ UNKWORDZ",red state utah unkwordz unkwordz new unkwordz unkwordz,jew shielder gavin mccuck rekt jew hate female shitlord,CountVectorizer,sedc,MLPClassifier,fake,0.1022875308990478,2,0.0436373236561106,0.9552333881690028,9,0.2991334795951843,15,0.1337010115385055
55,"Trump Team Didn’t Put Nominees to ‘Sex, Drugs and Rock ’n’ Roll’ Test - The New York Times","Trump Team Did n’t UNKWORDZ Nominees to ‘ Sex , UNKWORDZ and UNKWORDZ ’ UNKWORDZ ’ Roll UNKWORDZ Test UNKWORDZ The New York UNKWORDZ",trump team unkwordz nominee sex unkwordz unkwordz unkwordz roll unkwordz test unkwordz new york unkwordz,jew shielder gavin mccuck rekt jew hate female shitlord,CountVectorizer,sedc,MLPClassifier,fake,0.299304723739624,2,0.1929464769101097,0.9749265444985418,15,0.6201390027999878,24,0.1079760417342186
56,Yahoo and the Online Universe According to Verizon - The New York Times,UNKWORDZ and the Online Universe According to Verizon UNKWORDZ The New York UNKWORDZ,unkwordz online universe accord verizon unkwordz new york unkwordz,jew shielder gavin mccuck rekt jew hate female shitlord,CountVectorizer,sedc,MLPClassifier,fake,0.0571451187133789,2,0.128564528333214,0.9718531293791444,3,0.6693814992904663,13,0.1439980864524841
57,GOP Congressman Doug Lamborn Thrown Off The Ballot For 2018 (UPDATED),UNKWORDZ Congressman Doug Lamborn UNKWORDZ UNKWORDZ The UNKWORDZ For UNKWORDZ ( UPDATED ),unkwordz congressman doug lamborn unkwordz unkwordz unkwordz unkwordz update,gwen stefani superfan beat gwen stefani gwen stefani quiz,CountVectorizer,sedc,MLPClassifier,fake,0.1309916973114013,2,0.0618127474456769,0.8642662170522232,8,0.20219650864601135,13,-0.0189574286341667
58,Federal Judge Rips Kris Kobach For Failing To Fully Comply With Court Order,UNKWORDZ UNKWORDZ Rips UNKWORDZ UNKWORDZ For UNKWORDZ UNKWORDZ Fully Comply UNKWORDZ Court Order,unkwordz unkwordz rip unkwordz unkwordz unkwordz unkwordz fully comply unkwordz court order,gwen stefani superfan beat gwen stefani gwen stefani quiz,CountVectorizer,sedc,MLPClassifier,fake,0.1876578330993652,2,-0.0274117235743449,0.942120916864133,7,0.22296857833862305,13,0.1268281638622284
59,"4 Presidents, 4 First Ladies Pose For Photo At Barbara Bush Funeral","UNKWORDZ UNKWORDZ , 4 UNKWORDZ Ladies UNKWORDZ For UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ",unkwordz unkwordz 4 unkwordz lady unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz,gwen stefani superfan beat gwen stefani gwen stefani quiz,CountVectorizer,sedc,MLPClassifier,fake,0.3297760486602783,3,0.0382065880808423,0.7910789430246814,10,0.12731550633907318,13,0.1204109862446785
