,target instance,closest counterfactual,closest_counterfactual \stopword,closest_true_instance,vectorizer,text_method,model_name,dataset_name,runtime,not find,closest_similaritys,distance cf target,distance counterfactual target instance lev,distance counterfactual target instance bert,distance counterfactual closest_true_instance lev,distance counterfactual closest_true_instance bert
10,Mark Levin on Trump Wiretapping Claims: ’The Evidence Is Overwhelming’ - Breitbart,Mark UNKWORDZ UNKWORDZ Trump Wiretapping Claims : ’ The Evidence Is Overwhelming ’ - UNKWORDZ,mark unkwordz unkwordz trump wiretapping claim evidence overwhelming unkwordz,gwen stefani superfan beat gwen stefani gwen stefani quiz,CountVectorizer,sedc,MLPClassifier,fake,0.092111587524414,0,0.0488533081383265,0.9435529125828824,9,0.7143374085426331,15,-0.0323867946863174
11,"Childish Gambino's 'This Is America' Video, Explained","Childish Gambino UNKWORDZ ' This Is America UNKWORDZ UNKWORDZ , Explained",childish gambino unkwordz america unkwordz unkwordz explain,gwen stefani superfan beat gwen stefani gwen stefani quiz,CountVectorizer,sedc,MLPClassifier,fake,0.0835533142089843,0,0.1965963051364625,0.9464232786940648,8,0.5926132202148438,11,0.1106066927313804
12,"Gorka Smites Haters, Radical Islamists in Jerusalem Post Speech - Breitbart",UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ in Jerusalem UNKWORDZ Speech - UNKWORDZ,unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz jerusalem unkwordz speech unkwordz,gwen stefani superfan beat gwen stefani gwen stefani quiz,CountVectorizer,sedc,MLPClassifier,fake,0.2564570903778076,0,0.1112148084013266,0.622742790629953,8,0.39242053031921387,12,0.1121059134602546
13,"#NoDAPL: Native American Leaders Vow to Stay All Winter, File Lawsuit Against Police","# UNKWORDZ : Native UNKWORDZ Leaders Vow to Stay All Winter , UNKWORDZ Lawsuit Against Police",unkwordz native unkwordz leader vow stay winter unkwordz lawsuit police,idris elba star new hunchback notre dame netflix,CountVectorizer,sedc,MLPClassifier,fake,0.123720645904541,0,0.1171527541094196,0.9788157360505582,7,0.6191703081130981,16,-0.1007715538144111
14,Judge Agrees To Delay Stormy Daniels' Lawsuit Against Michael Cohen,UNKWORDZ Agrees To Delay UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ Against Michael UNKWORDZ,unkwordz agree delay unkwordz unkwordz unkwordz unkwordz michael unkwordz,idris elba star new hunchback notre dame netflix,CountVectorizer,sedc,MLPClassifier,fake,0.2734155654907226,0,0.2038843262111443,0.8718718370709705,6,0.05650433897972107,11,0.0256214644759893
15,Illegal Immigrant Accused of Murdering Teacher,Illegal UNKWORDZ UNKWORDZ of Murdering UNKWORDZ,illegal unkwordz unkwordz murder unkwordz,idris elba star new hunchback notre dame netflix,CountVectorizer,sedc,MLPClassifier,fake,0.085076093673706,0,0.0840319010642584,0.890361747297693,3,0.23142144083976746,8,-0.0280732158571481
16,"Left Blasts Pepsi, Kendall Jenner for ’Appropriating’ Anti-Trump ‘Resistance’ to Sell Soda","Left UNKWORDZ Pepsi , Kendall UNKWORDZ for ’ Appropriating ’ Anti - Trump UNKWORDZ Resistance ’ to Sell Soda",leave unkwordz pepsi kendall unkwordz appropriate anti trump unkwordz resistance sell soda,idris elba star new hunchback notre dame netflix,CountVectorizer,sedc,MLPClassifier,fake,0.1156070232391357,0,0.1905952049404086,0.971053394649077,13,0.764607310295105,19,0.0029448543209582
17,"Dakota Excess Pipeline? Standing Rock Protectors Strip-Searched, Jailed for Days on Minor Charges – Video, Links, and Commentary","Dakota Excess UNKWORDZ ? UNKWORDZ UNKWORDZ Protectors Strip - Searched , Jailed for Days on Minor Charges – Video , Links , and Commentary",dakota excess unkwordz unkwordz unkwordz protector strip search jail day minor charge video link commentary,gwen stefani superfan beat gwen stefani gwen stefani quiz,CountVectorizer,sedc,MLPClassifier,fake,0.1040682792663574,0,0.0367502929769295,0.984997646332261,12,0.6537644267082214,24,0.0331098474562168
18,"Oliver North, Key Player In Iran-Contra Scandal, Named NRA President","UNKWORDZ North UNKWORDZ Key UNKWORDZ UNKWORDZ UNKWORDZ - Contra UNKWORDZ , UNKWORDZ UNKWORDZ President",unkwordz north unkwordz key unkwordz unkwordz unkwordz contra unkwordz unkwordz unkwordz president,idris elba star new hunchback notre dame netflix,CountVectorizer,sedc,MLPClassifier,fake,0.3300294876098633,0,0.1080143725031488,0.860730902978925,12,0.3203302025794983,14,0.0248427521437406
19,Obama To Apply For Political Asylum In Moneygall,Obama To Apply For UNKWORDZ UNKWORDZ In UNKWORDZ,obama apply unkwordz unkwordz unkwordz,idris elba star new hunchback notre dame netflix,CountVectorizer,sedc,MLPClassifier,fake,0.0930414199829101,1,0.1361121328531111,0.9234195144046587,3,0.31995639204978943,8,-0.0513180010020732
20,William Friedkin's Faith In Exorcisms Is Unwavering. As For Diversity In Hollywood? It 'Snags' Him.,William Friedkin 's Faith In Exorcisms Is Unwavering . As For Diversity In UNKWORDZ ? UNKWORDZ ' Snags ' Him UNKWORDZ,william friedkin faith exorcism unwavere diversity unkwordz unkwordz snag unkwordz,gwen stefani superfan beat gwen stefani gwen stefani quiz,CountVectorizer,sedc,MLPClassifier,fake,0.0968072414398193,1,0.1053602124727307,0.9876283574752792,12,0.7443876266479492,21,0.0916915163397789
21,"Regardless of ‘Brexit’ Vote, Experts Say, E.U. Must Rethink Status Quo - The New York Times","Regardless of ‘ UNKWORDZ ’ UNKWORDZ UNKWORDZ UNKWORDZ Say , UNKWORDZ Must UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ The UNKWORDZ UNKWORDZ UNKWORDZ",regardless unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz,gwen stefani superfan beat gwen stefani gwen stefani quiz,CountVectorizer,sedc,MLPClassifier,fake,0.746035099029541,1,-0.0024826086130119,0.9009019914738364,16,-0.001023584045469761,20,0.105601854622364
22,NY State Police Building MS-13 Unit,UNKWORDZ State Police UNKWORDZ UNKWORDZ UNKWORDZ,unkwordz state police unkwordz unkwordz unkwordz,idris elba star new hunchback notre dame netflix,CountVectorizer,sedc,MLPClassifier,fake,0.1400370597839355,1,0.1055468676010873,0.8376776554859369,4,0.10826268792152405,8,0.0381358563899993
23,Jim Carrey Appears To Shred Jared Kushner In Biting New Portrait,UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ Jared Kushner In Biting UNKWORDZ UNKWORDZ,unkwordz unkwordz unkwordz unkwordz unkwordz jared kushner bite unkwordz unkwordz,democratic leader ready job guarantee,CountVectorizer,sedc,MLPClassifier,fake,0.2850720882415771,1,0.1369959085156216,0.7610051621579228,7,0.4079209566116333,11,-0.1013850271701812
24,Officer Puts Man In Chokehold Outside A North Carolina Waffle House,Officer UNKWORDZ Man In Chokehold Outside A North UNKWORDZ UNKWORDZ House,officer unkwordz man chokehold outside north unkwordz unkwordz house,gwen stefani superfan beat gwen stefani gwen stefani quiz,CountVectorizer,sedc,MLPClassifier,fake,0.1509630680084228,1,0.1040845635098924,0.9585391637188204,3,0.5803977251052856,11,-0.0085945939645171
25,Dozens Killed In Reported Chemical Attack On Syrian Rebel Enclave,Dozens UNKWORDZ In Reported UNKWORDZ Attack On Syrian UNKWORDZ Enclave,dozen unkwordz report unkwordz attack syrian unkwordz enclave,idris elba star new hunchback notre dame netflix,CountVectorizer,sedc,MLPClassifier,fake,0.0800728797912597,1,0.1159924622393338,0.9465229694961014,3,0.37038010358810425,10,-0.108045183122158
26,France’s Obsession With Decline Is a Booming Industry - The New York Times,France UNKWORDZ UNKWORDZ With UNKWORDZ Is UNKWORDZ UNKWORDZ Industry - The New UNKWORDZ UNKWORDZ,france unkwordz unkwordz unkwordz unkwordz unkwordz industry new unkwordz unkwordz,gwen stefani superfan beat gwen stefani gwen stefani quiz,CountVectorizer,sedc,MLPClassifier,fake,0.2157759666442871,1,0.0672569010655462,0.9215674022497562,8,0.2615377902984619,14,0.0606176890432834
27,Jake Tapper Hits Back At Trump: He's Nastier To Me And Don Lemon Than He Is To Putin,UNKWORDZ UNKWORDZ UNKWORDZ Back UNKWORDZ Trump : UNKWORDZ 's UNKWORDZ UNKWORDZ Me And Don Lemon Than UNKWORDZ UNKWORDZ UNKWORDZ Putin,unkwordz unkwordz unkwordz unkwordz trump unkwordz unkwordz unkwordz don lemon unkwordz unkwordz unkwordz putin,idris elba star new hunchback notre dame netflix,CountVectorizer,sedc,MLPClassifier,fake,0.7027411460876465,1,0.2801060500193362,0.927948027064612,13,0.42295020818710327,20,0.0449045784771442
28,Vandalized Arizona Mosque Flooded With Support From Interfaith Allies,Vandalized Arizona Mosque UNKWORDZ UNKWORDZ UNKWORDZ From Interfaith Allies,vandalize arizona mosque unkwordz unkwordz unkwordz interfaith ally,renee zellweger judy garland look upcoming biopic,CountVectorizer,sedc,MLPClassifier,fake,0.0928156375885009,1,0.1973516701663181,0.940341484565577,3,0.6817975044250488,9,-0.0608258098363876
29,"Spoof Craigslist Ad Seeks Lawyer For Donald Trump, And It's Hilarious",UNKWORDZ Craigslist UNKWORDZ Seeks UNKWORDZ UNKWORDZ Donald Trump UNKWORDZ And It 's UNKWORDZ,unkwordz craigslist unkwordz seek unkwordz unkwordz donald trump unkwordz unkwordz,idris elba star new hunchback notre dame netflix,CountVectorizer,sedc,MLPClassifier,fake,0.2619016170501709,1,0.3154333208574295,0.9041764914524854,9,0.26443982124328613,13,0.0112810637801885
30,Oregon Gov.: Ryan Zinke Conceded There’s No Money In Drilling Off Our Coast,Oregon UNKWORDZ : UNKWORDZ UNKWORDZ UNKWORDZ There ’s UNKWORDZ Money In UNKWORDZ Off Our UNKWORDZ,oregon unkwordz unkwordz unkwordz unkwordz unkwordz money unkwordz unkwordz,idris elba star new hunchback notre dame netflix,CountVectorizer,sedc,MLPClassifier,fake,0.3736379146575928,1,0.1564591306089216,0.9052216612769808,10,0.287009060382843,15,0.0321739688515663
31,Michigan Allots $87 Million to Replace Flint’s Tainted Water Pipes - The New York Times,Michigan Allots UNKWORDZ 87 Million to Replace Flint ’s Tainted Water Pipes - The New UNKWORDZ UNKWORDZ,michigan allot unkwordz 87 million replace flint tainted water pipe new unkwordz unkwordz,gwen stefani superfan beat gwen stefani gwen stefani quiz,CountVectorizer,sedc,MLPClassifier,fake,0.1236557960510253,1,0.0788900149893657,0.9712663706133604,6,0.7554227113723755,17,0.0017836077604442
32,Eleven Madison Park Plans a Makeover and a Summer Pop-Up - The New York Times,Eleven Madison Park Plans a Makeover and a Summer Pop - Up - UNKWORDZ New UNKWORDZ UNKWORDZ,madison park plan makeover summer pop unkwordz new unkwordz unkwordz,jew shielder gavin mccuck rekt jew hate female shitlord,CountVectorizer,sedc,MLPClassifier,fake,0.0800600051879882,1,0.0959225052943963,0.9871382626992266,6,0.7147637605667114,17,-0.0556251071393489
33,WikiLeaks Reveals CIA ’Archimedes’ Tool Reportedly Used to Infect Local Networks - Breitbart,WikiLeaks Reveals CIA ’ Archimedes UNKWORDZ Tool Reportedly Used to UNKWORDZ Local Networks - UNKWORDZ,wikileak reveal cia archimede unkwordz tool reportedly unkwordz local network unkwordz,gwen stefani superfan beat gwen stefani gwen stefani quiz,CountVectorizer,sedc,MLPClassifier,fake,0.0673296451568603,1,0.0612805405664407,0.9600743800342,5,0.6565617322921753,15,0.0456881783902645
34,House Democrats Offer Internships For Students Affected By Gun Violence,UNKWORDZ UNKWORDZ Offer Internships UNKWORDZ UNKWORDZ UNKWORDZ By Gun Violence,unkwordz unkwordz offer internship unkwordz unkwordz unkwordz gun violence,idris elba star new hunchback notre dame netflix,CountVectorizer,sedc,MLPClassifier,fake,0.1532604694366455,1,0.086422807918257,0.9104225150267212,5,0.2886578440666199,10,-0.0089165605604648
35,Can anyone help with the meaning behind a mystery playing card?,Can anyone UNKWORDZ UNKWORDZ the meaning behind a UNKWORDZ playing card ?,unkwordz unkwordz meaning unkwordz playing card,idris elba star new hunchback notre dame netflix,CountVectorizer,sedc,MLPClassifier,fake,0.0802829265594482,1,0.1601641889663864,0.9814612453213032,5,0.5773910284042358,12,0.0552642047405242
36,Exclusive - Rand Paul on Omnibus Spending Bill: ’President Hillary Clinton Would Have Been Proud of This Bill’ - Breitbart,Exclusive - Rand Paul on Omnibus Spending Bill : ’ President Hillary UNKWORDZ Would Have Been Proud UNKWORDZ This Bill ’ - UNKWORDZ,exclusive rand paul omnibus spending bill president hillary unkwordz proud unkwordz bill unkwordz,gwen stefani superfan beat gwen stefani gwen stefani quiz,CountVectorizer,sedc,MLPClassifier,fake,0.1387257575988769,1,0.1478499495015217,0.9839789691563954,9,0.8629170656204224,23,-0.0100447265431284
37,"Pelosi: ’I Pray for Donald Trump, That His Presidency Will Be Successful and That His Family Will Be Safe’","UNKWORDZ : ’ UNKWORDZ Pray for Donald Trump , That His UNKWORDZ Will Be Successful and That His Family UNKWORDZ Be Safe ’",unkwordz unkwordz pray donald trump unkwordz successful family unkwordz safe,gwen stefani superfan beat gwen stefani gwen stefani quiz,CountVectorizer,sedc,MLPClassifier,fake,0.1275043487548828,1,0.0709653845571728,0.98318403768381,10,0.5501007437705994,23,0.087404541671276
38,Washington’s meddling in foreign elections,Washington ’s UNKWORDZ in UNKWORDZ UNKWORDZ,washington unkwordz unkwordz unkwordz,jew shielder gavin mccuck rekt jew hate female shitlord,CountVectorizer,sedc,MLPClassifier,fake,0.0737175941467285,1,0.1339259254870106,0.7418812837141626,5,0.23128342628479004,9,0.1615318655967712
39,Caught On Tape: ISIS Destroys Iraqi Abrams With Anti-Tank Missile,UNKWORDZ On Tape : UNKWORDZ Destroys Iraqi Abrams With UNKWORDZ - Tank Missile,unkwordz tape unkwordz destroy iraqi abrams unkwordz tank missile,gwen stefani superfan beat gwen stefani gwen stefani quiz,CountVectorizer,sedc,MLPClassifier,fake,0.0998737812042236,1,0.1098117457439898,0.9480787384504068,7,0.610043466091156,13,0.0491747036576271
40,Waffle House Shooting Victim's Mom Accepts Daughter's Diploma,UNKWORDZ House UNKWORDZ Victim 's Mom Accepts Daughter UNKWORDZ Diploma,unkwordz house unkwordz victim mom accept daughter unkwordz diploma,kate mckinnon break impression rudy giuliani,CountVectorizer,sedc,MLPClassifier,fake,0.0826544761657714,1,0.2134451865667222,0.9574997765985668,6,0.43867620825767517,10,-0.0072673121467232
41,Cardi B To Be First Co-Host Of 'The Tonight Show' With Jimmy Fallon,UNKWORDZ UNKWORDZ UNKWORDZ Be First UNKWORDZ - UNKWORDZ UNKWORDZ ' The Tonight UNKWORDZ UNKWORDZ With UNKWORDZ UNKWORDZ,unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz tonight unkwordz unkwordz unkwordz unkwordz,o.j simpson dismiss colin kaepernick stand flag,CountVectorizer,sedc,MLPClassifier,fake,0.366870641708374,1,0.0752132347416057,0.8800193718933601,13,0.1004810631275177,17,0.056800365447998
42,"'Fox & Friends' Host Mocks NY Times' ISIS Coverage, Unaware It Beat Fox To The Story","' Fox UNKWORDZ Friends ' UNKWORDZ UNKWORDZ NY Times ' ISIS Coverage , Unaware It Beat Fox To The Story",fox unkwordz friend unkwordz unkwordz ny time isis coverage unaware beat fox story,o.j simpson dismiss colin kaepernick stand flag,CountVectorizer,sedc,MLPClassifier,fake,0.1178719997406005,1,0.2939009379395029,0.985148516810786,11,0.7982017993927002,20,0.1354697942733764
43,GOP: We Will Be United Against Any Supreme Court Nominee Of Hillary Clinton (VIDEO),GOP UNKWORDZ UNKWORDZ Will UNKWORDZ UNKWORDZ UNKWORDZ Any UNKWORDZ Court UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ ( UNKWORDZ ),gop unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz court unkwordz unkwordz unkwordz unkwordz unkwordz,gwen stefani superfan beat gwen stefani gwen stefani quiz,CountVectorizer,sedc,MLPClassifier,fake,0.4777252674102783,1,0.0065995834762884,0.8663325443344595,14,0.04397416114807129,17,0.087755762040615
44,The Rest Of The World Showed Up To March For Our Lives,The UNKWORDZ Of The World UNKWORDZ Up To March For UNKWORDZ UNKWORDZ,unkwordz world unkwordz march unkwordz unkwordz,kate mckinnon break impression rudy giuliani,CountVectorizer,sedc,MLPClassifier,fake,0.165384292602539,1,0.1262768752584637,0.969590314583486,4,0.3554673194885254,12,-0.0273308232426643
45,"Tesla Hits a New Milestone, Passing G.M. in Valuation - The New York Times","Tesla Hits a New Milestone , Passing G.M. in Valuation - The UNKWORDZ UNKWORDZ UNKWORDZ",tesla hit new milestone pass g.m valuation unkwordz unkwordz unkwordz,gwen stefani superfan beat gwen stefani gwen stefani quiz,CountVectorizer,sedc,MLPClassifier,fake,0.1193411350250244,1,0.0808567592762842,0.9689200897662,5,0.7768347859382629,15,0.1324801594018936
46,Melania Trump Called Out For Anti-Bullying Campaign That Ignores Her Husband's Actions,Melania UNKWORDZ UNKWORDZ Out For Anti - Bullying Campaign That Ignores UNKWORDZ Husband 's Actions,melania unkwordz unkwordz anti bully campaign ignore unkwordz husband action,idris elba star new hunchback notre dame netflix,CountVectorizer,sedc,MLPClassifier,fake,0.133739948272705,1,0.0774753071690299,0.9817356929406064,8,0.5669683218002319,15,0.0403218232095241
47,Is Your County Elections Clerk Ready For Russian Hackers?,UNKWORDZ UNKWORDZ County UNKWORDZ Clerk Ready For Russian Hackers ?,unkwordz unkwordz county unkwordz clerk ready russian hacker,gwen stefani superfan beat gwen stefani gwen stefani quiz,CountVectorizer,sedc,MLPClassifier,fake,0.0960781574249267,1,0.16375067917596,0.9524670820623534,5,0.6295454502105713,10,-0.0634269788861274
48,Iran Says Europe's Support For Nuclear Deal Isn't Enough After America's Withdrawal,Iran UNKWORDZ Europe 's Support For UNKWORDZ UNKWORDZ Is n't Enough After America 's Withdrawal,iran unkwordz europe support unkwordz unkwordz america withdrawal,idris elba star new hunchback notre dame netflix,CountVectorizer,sedc,MLPClassifier,fake,0.1277213096618652,1,0.2364685157265291,0.9774373449639208,9,0.5194257497787476,15,-0.0191297009587287
49,Missouri Governor Claims 'Witch Hunt' Before State House Releases Its Report,UNKWORDZ Governor UNKWORDZ ' Witch Hunt ' Before UNKWORDZ House Releases Its Report,unkwordz governor unkwordz witch hunt unkwordz house release report,kate mckinnon break impression rudy giuliani,CountVectorizer,sedc,MLPClassifier,fake,0.129108190536499,1,0.1777005016228066,0.9615411255151392,7,0.5350152850151062,13,0.142798900604248
50,"Rural Counties Are Making A Comeback, Census Data Shows","Rural UNKWORDZ Are Making A UNKWORDZ , UNKWORDZ Data UNKWORDZ",rural unkwordz make unkwordz unkwordz datum unkwordz,idris elba star new hunchback notre dame netflix,CountVectorizer,sedc,MLPClassifier,fake,0.1199996471405029,2,0.0407001223818435,0.9138523279844836,5,0.329903244972229,10,-0.0499789975583553
51,"Former South Korean President Park Geun-hye Sentenced To 24 Years For Bribery, Abuse Of Power","Former South Korean President UNKWORDZ Geun - hye UNKWORDZ To UNKWORDZ Years For Bribery , Abuse Of Power",south korean president unkwordz geun hye unkwordz unkwordz year bribery abuse power,idris elba star new hunchback notre dame netflix,CountVectorizer,sedc,MLPClassifier,fake,0.1180782318115234,2,0.1867962202255667,0.977728487966655,8,0.5464665293693542,18,0.017092166468501
52,Tips to Reduce Food Waste - The New York Times,Tips to Reduce Food Waste UNKWORDZ The New UNKWORDZ UNKWORDZ,tip reduce food waste unkwordz new unkwordz unkwordz,gwen stefani superfan beat gwen stefani gwen stefani quiz,CountVectorizer,sedc,MLPClassifier,fake,0.0685384273529052,2,0.0234325925273727,0.9544453302819254,3,0.5650317668914795,10,0.0015390982152894
53,15 Unique Gifts For Mom This Mother's Day,15 UNKWORDZ UNKWORDZ For Mom UNKWORDZ UNKWORDZ 's Day,15 unkwordz unkwordz mom unkwordz unkwordz day,o.j simpson dismiss colin kaepernick stand flag,CountVectorizer,sedc,MLPClassifier,fake,0.1272566318511963,2,0.0953423716485643,0.9267400616354348,5,0.45934101939201355,9,0.0137494057416915
54,"In Red-State Utah, a Surge Toward Obamacare - The New York Times","In Red - State Utah , a Surge Toward Obamacare UNKWORDZ The New UNKWORDZ UNKWORDZ",red state utah surge obamacare unkwordz new unkwordz unkwordz,gwen stefani superfan beat gwen stefani gwen stefani quiz,CountVectorizer,sedc,MLPClassifier,fake,0.1208503246307373,2,0.0428883241816292,0.97597321746651,8,0.710246741771698,15,-0.1131329908967018
55,"Trump Team Didn’t Put Nominees to ‘Sex, Drugs and Rock ’n’ Roll’ Test - The New York Times","Trump Team Did n’t UNKWORDZ UNKWORDZ to ‘ Sex , Drugs and UNKWORDZ ’ n UNKWORDZ UNKWORDZ ’ Test UNKWORDZ The New UNKWORDZ UNKWORDZ",trump team unkwordz unkwordz sex drug unkwordz n unkwordz unkwordz test unkwordz new unkwordz unkwordz,gwen stefani superfan beat gwen stefani gwen stefani quiz,CountVectorizer,sedc,MLPClassifier,fake,0.3834350109100342,2,0.1244174167170611,0.97082487295395,16,0.4818840026855469,24,0.0365750789642334
56,Yahoo and the Online Universe According to Verizon - The New York Times,Yahoo and the Online Universe According UNKWORDZ Verizon - The New UNKWORDZ UNKWORDZ,yahoo online universe accord unkwordz verizon new unkwordz unkwordz,jew shielder gavin mccuck rekt jew hate female shitlord,CountVectorizer,sedc,MLPClassifier,fake,0.0934348106384277,2,0.0849255464952103,0.977113438588468,3,0.6635825634002686,13,0.1208053454756736
57,GOP Congressman Doug Lamborn Thrown Off The Ballot For 2018 (UPDATED),UNKWORDZ UNKWORDZ Doug Lamborn UNKWORDZ Off The UNKWORDZ For UNKWORDZ ( UPDATED ),unkwordz unkwordz doug lamborn unkwordz unkwordz unkwordz update,o.j simpson dismiss colin kaepernick stand flag,CountVectorizer,sedc,MLPClassifier,fake,0.2621870040893554,2,0.0663010703509675,0.7955520927805688,8,0.14134399592876434,13,0.0554641485214233
58,Federal Judge Rips Kris Kobach For Failing To Fully Comply With Court Order,UNKWORDZ UNKWORDZ Rips UNKWORDZ UNKWORDZ For UNKWORDZ To Fully Comply UNKWORDZ Court Order,unkwordz unkwordz rip unkwordz unkwordz unkwordz fully comply unkwordz court order,idris elba star new hunchback notre dame netflix,CountVectorizer,sedc,MLPClassifier,fake,0.2214908599853515,2,0.0688536719673779,0.9474719858013,6,0.2524943947792053,13,-0.1177859231829643
59,"4 Presidents, 4 First Ladies Pose For Photo At Barbara Bush Funeral","UNKWORDZ UNKWORDZ , 4 UNKWORDZ Ladies UNKWORDZ For UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ",unkwordz unkwordz 4 unkwordz lady unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz,kate mckinnon break impression rudy giuliani,CountVectorizer,sedc,MLPClassifier,fake,0.4235806465148926,3,0.0442514832859379,0.7910789430246814,10,0.12731550633907318,13,0.0754977762699127
