,closest counterfactual,target instance,dataset_name,text_method,vectorizer,not find,runtime,model_name,closest_counterfactual \stopword,closest_true_instance,closest_similaritys,distance cf target,distance counterfactual target instance lev,distance counterfactual target instance bert,distance counterfactual closest_true_instance lev,distance counterfactual closest_true_instance bert,closest_true_instance_bert,closest_similaritys_bert
14,Can anyone help with the meaning behind this photo?,Can anyone help with the meaning behind a mystery playing card?,fake,Polyjuice,_TfidfVectorizer,342,21.06869840621948,rf,help meaning photo,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.0773332498152158,0.9512158106382684,4,0.4151533842086792,9,-0.0256137959659099,"U.S. Hits Russia With Sanctions For Election Meddling, Cyber Attacks",-0.1697155535221099
15,I Pray for Donald Trump to win.,"Pelosi: ’I Pray for Donald Trump, That His Presidency Will Be Successful and That His Family Will Be Safe’",fake,Polyjuice,_TfidfVectorizer,342,50.12514781951904,rf,pray donald trump win,idris elba star new hunchback notre dame netflix,0.3189468543827725,0.8455237846926297,16,0.7045892477035522,8,-0.0162722244858741,"Dorian Harris Stole Beer From A Corner Store, So The Clerk Shot Him Dead: Police",-0.201241448521614
16,"We will be ""our"" country, no matter what the media or our leaders suggest.",GOP: We Will Be United Against Any Supreme Court Nominee Of Hillary Clinton (VIDEO),fake,Polyjuice,_TfidfVectorizer,342,38.15437269210816,rf,country matter medium leader suggest,gwen stefani superfan beat gwen stefani gwen stefani quiz,-0.0250866814262337,0.7961873767492512,14,0.3935927152633667,14,0.0344251282513141,Guy's Review Of A Long Island Rest Stop Is Worth Pulling Over For,-0.1776062250137329
17,We Are The Champions,The Rest Of The World Showed Up To March For Our Lives,fake,Polyjuice,_TfidfVectorizer,342,33.1875913143158,rf,champion,idris elba star new hunchback notre dame netflix,0.1090947224240349,0.8327404379610336,11,0.2653234601020813,8,0.0420505478978157,Jillian Michaels 'Freaked Out' When Daughter Said 'Gay Was Gross',-0.2753771245479584
18,"Obama Holds Me Up For You """,Iran Says Europe's Support For Nuclear Deal Isn't Enough After America's Withdrawal,fake,Polyjuice,_TfidfVectorizer,342,24.685585021972656,rf,obama hold,idris elba star new hunchback notre dame netflix,0.1966665297974133,0.8133867813737263,11,0.02807198464870453,8,-0.0186248272657394,"Canada’s Largest School System Cancels USA Trips, Fears Travel Ban",-0.1979769915342331
19,( UPDATED),GOP Congressman Doug Lamborn Thrown Off The Ballot For 2018 (UPDATED),fake,Polyjuice,_TfidfVectorizer,342,26.72597360610962,rf,update,chrissy teigen explain snapchat decision feel beyoncé biter,-0.1404712554763532,0.5333700518239772,11,0.0814208984375,8,0.0084133148193359,"North Korea Demolishes Tunnels At Nuclear Test Site, Reports Say",-0.2347544133663177
20,EMPTY Rips Kris Kobach For Failing To Fully Comply With Court Order,Federal Judge Rips Kris Kobach For Failing To Fully Comply With Court Order,fake,Polyjuice,_TfidfVectorizer,342,29.360929012298584,rf,rip kris kobach fail fully comply court order,idris elba star new hunchback notre dame netflix,0.1406519831759112,0.9573764219443188,2,0.8494255542755127,12,-0.000916366931051,This Airport Is Offering Galactic Flights For 'Star Wars' Day,-0.2194638699293136
21,"Presidents, 4 First Ladies serve their hands in front of a flag.","4 Presidents, 4 First Ladies Pose For Photo At Barbara Bush Funeral",fake,Polyjuice,_TfidfVectorizer,342,25.45996189117432,rf,president 4 lady serve hand flag,idris elba star new hunchback notre dame netflix,0.1176831813349858,0.8295787019720977,9,0.6297420263290405,12,-0.0691378861665725,Kenan Thompson Says He'll Stay On 'SNL' For 'As Long As Possible',-0.2158038467168808
22,"""Awwad"" is one of those movies that should have been made in the early morning a few hours ago.",How 'Star Trek' Made History 22 Years Ago With A Same-Sex Kiss,fake,Polyjuice,_TfidfVectorizer,342,31.413519620895386,rf,awwad movie early morning hour ago,kate mckinnon break impression rudy giuliani,0.1121254174786759,0.870948713955068,19,0.21846529841423035,19,0.0332878530025482,"Facebook Users Don't Trust The Site With Their Data, A New Poll Finds",-0.2474309206008911
23,Will Hillary Clinton be impeached?,Donald Trump Will Not Be Mentioned By Name On 'Roseanne',fake,Polyjuice,_TfidfVectorizer,342,27.870050191879272,rf,hillary clinton impeach,idris elba star new hunchback notre dame netflix,0.2925186790811505,0.6306090637843457,9,0.1500471979379654,8,0.1465160101652145,Family Of Gay Man Found Critically Injured Near Amtrak Route Wants Answers,-0.1872141808271408
24,Louie Gohmert gives a very interesting performance as the lawyer.,Rep. Louie Gohmert: Protests Against Gorsuch Nomination Are ‘Fake News’ Funded by ‘Soros Money’,fake,Polyjuice,_TfidfVectorizer,342,26.50091528892517,rf,louie gohmert give interesting performance lawyer,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.0982552849554857,0.634135384193601,13,0.29928338527679443,10,-0.0181700345128774,"Ontario, Canada, Just Issued Its First Non-Binary Birth Certificate",-0.2221638709306717
25,"Governor Jim McGreevey, a former member of the Republican Party, is running for governor of Michigan against Mitchell Meich.",North Carolina Governor Signs Law Limiting Successor’s Power - The New York Times,fake,Polyjuice,_TfidfVectorizer,342,28.18701696395874,rf,governor jim mcgreevey member republican party run governor michigan mitchell meich,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.0903119678350066,0.8568241920972908,19,0.3610464334487915,19,0.0708365365862846,Egypt Says Traces of Explosives Were Found on Bodies From Paris Flight - The New York Times,-0.3285675942897796
26,Was Kris Kobach inactive until Oratory was founded?,Why Kris Kobach Was Found In Contempt For Not Clarifying To People That They Could Vote,fake,Polyjuice,_TfidfVectorizer,342,26.493273496627808,rf,kris kobach inactive oratory found,idris elba star new hunchback notre dame netflix,0.2198553444946398,0.7145324226219035,14,0.5586012601852417,8,0.1513042449951172,Lady Gaga Crushes On Cardi B's 'Bad Romance' Cover In High School,-0.2066433280706405
27,"Watch Out Alec Baldwin, These Young' Donald Trump Impressions Are So On Point","Watch Out Alec Baldwin, These Kids' Donald Trump Impressions Are So On Point",fake,Polyjuice,_TfidfVectorizer,342,28.746422052383423,rf,watch alec baldwin young donald trump impression point,idris elba star new hunchback notre dame netflix,0.364275302968458,0.9898675024377644,1,0.9628109931945801,13,0.1873335391283035,Tokyo could ban US troops from stationing on disputed isles,-0.1846476644277572
28,There's Finally A Legitimate Option To Payday Lending.,There's Finally A Legitimate Alternative To Payday Lending,fake,Polyjuice,_TfidfVectorizer,342,19.167253971099854,rf,finally legitimate option payday lending,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.0213008186264304,0.9770972571146794,2,0.9294196963310242,9,-0.0715800076723098,Michelle Obama Deletes Hillary Clinton From Twitter,-0.1836015880107879
29,Time to take.,Trump: Time To Dream Big,fake,Polyjuice,_TfidfVectorizer,342,27.94936442375183,rf,time,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.0506170779727654,0.8027898601220353,4,0.28422811627388,9,-0.0190584082156419,Netanyahu Meets African Leaders to Expand Israel Ties,-0.1939610093832016
30,Beijing holds surprise South China Sea drills in response to new US patrol.,Beijing holds surprise South China Sea drills in response to US patrol,fake,Polyjuice,_TfidfVectorizer,342,26.534408569335938,rf,beijing hold surprise south china sea drill response new patrol,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.1083159882035759,0.9884644370150386,2,0.9833663702011108,13,-0.0420340374112129,7 Foods That Will Naturally Cleanse Your Liver,-0.2174733728170395
31,Leak: The Atlantic Had A Meeting About Kevin Williamson. It Was A Horrible Self-Reckoning.,Leak: The Atlantic Had A Meeting About Kevin Williamson. It Was A Liberal Self-Reckoning.,fake,Polyjuice,_TfidfVectorizer,342,26.33489441871643,rf,leak atlantic meeting kevin williamson horrible self reckoning,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.1748390445603477,0.9879816902401628,1,0.8138270378112793,14,0.0640153512358665,3 Health Supplements To Maximize Wellness,-0.2105888426303863
32,GWB Daughter Barbara Bush to John Kerry Planned Parenthood Fundraiser,GWB Daughter Barbara Bush to Keynote Planned Parenthood Fundraiser,fake,Polyjuice,_TfidfVectorizer,342,31.72963857650757,rf,gwb daughter barbara bush john kerry plan parenthood fundraiser,diamond silk,0.273731781828858,0.9250354492248918,2,0.8916507959365845,10,-0.0287980139255523,"Italian Train Derails in Switzerland, Seven Injured",-0.2802569270133972
33,"Oliver helps Johnston break out of jail, knowing that Oliver historically loses the first Super Bowl after he leaves.",John Oliver Fans Freak Out After He Says ‘Goodbye Forever’ And Packs Up His Set,fake,Polyjuice,_TfidfVectorizer,342,24.771222591400143,rf,oliver help johnston break jail know oliver historically lose super bowl leave,idris elba star new hunchback notre dame netflix,0.2773389541749444,0.8915644127516859,19,0.41739991307258606,19,0.0502539947628974,Tina Fey's Sarah Palin Leads 'SNL' Chorus Lamenting 'What I Did For Trump',-0.1986971795558929
34,Admits he made nothing up and is simply reading his book.,"Trump Briefly Admits To Making Something Up, Then Changes His Mind",fake,Polyjuice,_TfidfVectorizer,342,30.143325328826904,rf,admit simply read book,idris elba star new hunchback notre dame netflix,0.128521884875414,0.922688866347115,11,0.27398714423179626,11,0.120819017291069,"Women Of All Ages Support Me Too, But More Younger Women Worry About Fallout",-0.2542199790477752
35,Jake Tapper Mocks Miley Cyrus's Lame Name For James Comey,Jake Tapper Mocks Trump's Lame Name For James Comey,fake,Polyjuice,_TfidfVectorizer,342,27.499144792556763,rf,jake tapper mock miley cyrus lame james comey,ny state police build ms-13 unit,0.2493018591975958,0.9120123648468385,2,0.8296904563903809,10,-0.0601859614253044,Trump Reportedly Tells Pentagon To Consider Reducing Troops In South Korea,-0.1729262769222259
36,Replaces Clay Sean in the role of Nathan Bryon,Seann William Scott Replaces Clayne Crawford On Renewed 'Lethal Weapon',fake,Polyjuice,_TfidfVectorizer,342,28.945184469223022,rf,replace clay sean role nathan bryon,trump control mossad,0.3084134043944055,0.6647249113825393,10,0.46767866611480713,9,0.127811461687088,Thousands Travel Home To Ireland To Vote On Abortion Access,-0.2537024021148681
37,EMPTY Some comedians cracked as Deadpool to crack some shut-eye jokes,Ryan Reynolds Crashes Colbert As Deadpool To Crack Some X-Rated Trump Jokes,fake,Polyjuice,_TfidfVectorizer,342,28.549660444259644,rf,comedian crack deadpool crack shut eye joke,idris elba star new hunchback notre dame netflix,0.2089396608070844,0.7680191706133176,11,0.5371136665344238,11,0.2124868780374527,NY State Police Building MS-13 Unit,-0.2297543585300445
38,Neil Young Wins Back At No. 1 Hater: NRA Spokeswoman Dana Loesch,Neil Young Fires Back At No. 1 Hater: NRA Spokeswoman Dana Loesch,fake,Polyjuice,_TfidfVectorizer,342,28.38006711006165,rf,neil young win 1 hater nra spokeswoman dana loesch,diamond silk,0.2621606371862125,0.9679354053436062,1,0.8551100492477417,12,-0.0797696486115455,BREAKING: Border Patrol Agent Found Seriously Injured on Side of Roadway after Attack,-0.2013789564371109
39,Why is Hillary Clinton evil?,Misogynist Donald Trump is Hemorrhaging Evangelical Women Voters,fake,Polyjuice,_TfidfVectorizer,342,26.998147010803223,rf,hillary clinton evil,idris elba star new hunchback notre dame netflix,0.3616005790773817,0.6596597634240423,7,0.3410029411315918,8,0.0944020897150039,Family Of Gay Man Found Critically Injured Near Amtrak Route Wants Answers,-0.1820315867662429
40,Shouldn't Donald Trump cry?,Trump’s Walk of Fame star smashed with a sledgehammer (VIDEO),fake,Polyjuice,_TfidfVectorizer,342,25.87620711326599,rf,donald trump cry,diamond silk,0.2647801227426904,0.648862217922126,10,0.2781633734703064,4,-0.1282542049884796,Eleven Madison Park Plans a Makeover and a Summer Pop-Up - The New York Times,-0.1855403929948806
41,Where should you hit it?,"How To Hit Sinclair Where It Hurts, According To An Anonymous Sinclair Anchor",fake,Polyjuice,_TfidfVectorizer,342,29.447365522384644,rf,hit,idris elba star new hunchback notre dame netflix,0.1347853931718815,0.8522683490913245,12,0.27988332509994507,8,-0.0390996560454368,See Dems accept foreign cash to disrupt Trump rallies,-0.2656551003456116
42,She doesn't profess anything...,THIS is The Last Interview of The Prophet Vanga: She ASKED Not To Make It Public Before The New Century,fake,Polyjuice,_TfidfVectorizer,342,26.11643624305725,rf,profess,idris elba star new hunchback notre dame netflix,0.1679972621216821,0.7889857530136748,19,0.21003665030002594,8,0.0810195058584213,States Are Favoring School Choice At A Steep Cost To Public Education,-0.2320534586906433
43,Reporter Reveals why Crooked Hillary Clinton Can That 'Best Sex' Front-Page Story,Reporter Reveals How Trump Ginned Up That 'Best Sex' Front-Page Story,fake,Polyjuice,_TfidfVectorizer,342,27.26354956626892,rf,reporter reveal crooked hillary clinton good sex page story,idris elba star new hunchback notre dame netflix,0.2788490142012885,0.9555400010840192,5,0.6685633659362793,12,0.1471995711326599,Supreme Court Invalidates Federal Ban On Sports Gambling,-0.1520221680402755
44,"lando,Disney, Donald Trump: Your Late Night with Me "".","Orlando, Disney, Donald Trump: Your Wednesday Evening Briefing - The New York Times",fake,Polyjuice,_TfidfVectorizer,342,29.68415069580078,rf,lando disney donald trump late night,jew shielder gavin mccuck rekt jew hate female shitlord,0.2088485087083076,0.8764621259544929,10,0.6420531272888184,9,-0.009931125678122,Elizabeth Warren Has A Plan To Make Health Care Coverage Cheaper And More Reliable,-0.1572280526161193
45,Where Are The Juniata Men Are?,Here Are The Surprise Shows Coming To Netflix In May,fake,Polyjuice,_TfidfVectorizer,342,23.724273204803467,rf,juniata man,idris elba star new hunchback notre dame netflix,0.1600198172694071,0.7688007419453329,8,0.08900408446788788,8,-0.0564318187534809,Federal Judge Rips Kris Kobach For Failing To Fully Comply With Court Order,-0.2258805483579635
46,Their Worth What at the White House: The FinancialDisclos,Who’s Worth What at the White House: The Financial Disclosures - The New York Times,fake,Polyjuice,_TfidfVectorizer,342,19.886430025100708,rf,worth white house financialdisclo,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.0264030945112877,0.9409245985633762,8,0.7881120443344116,9,-0.0061508198268711,"Italian Train Derails in Switzerland, Seven Injured",-0.2330295890569687
47,There Is So Much Appearing,"This Is What Super Mario Looks Like Without Hair, And People Are Freaked Out",fake,Polyjuice,_TfidfVectorizer,342,23.279750108718872,rf,appear,idris elba star new hunchback notre dame netflix,0.1322817427320086,0.8869048482359906,13,0.2567405104637146,8,0.1008321493864059,Trump's Executive Order On 'Welfare' Doesn't Do Anything -- At Least Not Yet,-0.2151558101177215
48,Krissy Teigen tried to portray Fehde's position as follows:,Chrissy Teigen Explains Her Snapchat Decision And Why She Feels For The Beyoncé Biter,fake,Polyjuice,_TfidfVectorizer,342,36.720062255859375,rf,krissy teigen try portray fehde position follow,idris elba star new hunchback notre dame netflix,0.1052085605529712,0.6847826429713761,13,0.36847931146621704,9,0.0824151933193206,California Cops Fatally Shoot Unarmed Black Man Stephon Clark In His Own Backyard,-0.2267464995384216
49,Exclusive: 'Everyday Guy' Describes How He Brought Down An American National Cell,Exclusive: 'Everyday Guy' Describes How He Brought Down An American Terrorist Cell,fake,Polyjuice,_TfidfVectorizer,342,24.141539812088013,rf,exclusive everyday guy describe bring american national cell,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.0874149882832295,0.9854779335892178,1,0.8424180746078491,12,-0.0408412292599678,Michael Bublé And Wife Luisana Lopilato Expecting Third Child,-0.1692835092544555
50,"In New York City, Cramer grew up in Geneva.","In Address, Cuomo Posits New York’s Policies as an Answer to Trump - The New York Times",fake,Polyjuice,_TfidfVectorizer,342,27.30695080757141,rf,new york city cramer grow geneva,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.1728798163310659,0.815035800460649,15,0.32560890913009644,9,0.0505252964794635,Vandalized Arizona Mosque Flooded With Support From Interfaith Allies,-0.1946796029806137
51,A woman carrying Pence skids off runway at LaGuardia Airport,Plane carrying Pence skids off runway at LaGuardia Airport,fake,Polyjuice,_TfidfVectorizer,342,26.063387632369995,rf,woman carry penny skid runway laguardia airport,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.1777394727438946,0.9499710861333474,2,0.6968845129013062,10,0.0134900929406285,"How Population Growth, Industrial Agriculture And Environmental Pollution May Have Weakened Society",-0.178351879119873
52,Anxiety grows among Republican Congressional Caucus members,Anxiety grows among GOP congressional staffers,fake,Polyjuice,_TfidfVectorizer,342,24.820707082748413,rf,anxiety grow republican congressional caucus member,idris elba star new hunchback notre dame netflix,0.0804475144007254,0.921116768253846,4,0.8505821228027344,8,0.0018769395537674,Check Out Tokyo's New Godzilla Statue,-0.2362324297428131
53,"bet “attack dog” David Brock plotting with Soros, Steyer, Sussman to “kick Trump’s ass”","Hillary “attack dog” David Brock plotting with Soros, Steyer, Sussman to “kick Trump’s ass”",fake,Polyjuice,_TfidfVectorizer,342,33.59545660018921,rf,bet attack dog david brock plot soro steyer sussman kick trump ass,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.2563121223848185,0.9888407087897492,1,0.9353100061416626,14,0.0562506280839443,Serena Williams Beats Venus Williams to Win Her 7th Australian Open Title - The New York Times,-0.1917234361171722
54,Shares his views about movies include:,Jimmy Fallon Shares His Viewers' Strangest Roommate Stories,fake,Polyjuice,_TfidfVectorizer,342,34.669421911239624,rf,share view movie include,bill maher shred baghdad bob sarah huckabee sander bulls**t,0.086398932360617,0.6391985903847955,7,0.20484861731529236,9,0.0995472222566604,Women In Iceland Leave Work 14% Early To Protest The Country’s 14% Wage Gap,-0.2502320408821106
55,Iran's nuclear controlled by Mossad,Trump controlled by Mossad,fake,Polyjuice,_TfidfVectorizer,342,30.84090375900269,rf,iran nuclear control mossad,idris elba star new hunchback notre dame netflix,0.1550509854196042,0.7724653431323375,2,0.568911075592041,8,-0.0486865788698196,Desiree Linden Becomes First American Woman To Win Boston Marathon In 33 Years,-0.2265836745500564
56,When asked George Takei To tee-toon mean things a lot?,"Fans Asked George Takei To Tweet Something Positive About Trump. He Did, And It’s Perfect",fake,Polyjuice,_TfidfVectorizer,342,24.83406710624695,rf,ask george takei tee toon mean thing lot,trump control mossad,0.2984726046360813,0.9005714965339119,12,0.4469423294067383,10,0.0067792497575283,Senate Committee Advances Bill To Protect Robert Mueller,-0.1917022168636322
57,Let Us Now Praise Your Trumps,Let Us Now Praise Famous Trumps,fake,Polyjuice,_TfidfVectorizer,342,26.487756729125977,rf,let praise trump,idris elba star new hunchback notre dame netflix,0.1595514750244708,0.9434309436166696,1,0.8584995865821838,8,-0.0441370196640491,"In Rare LGBTQ Rights Win, Kenyan Court Rules Forced Anal Exams Illegal",-0.2254990935325622
58,"Tucker Carlson Guest Plugs A Book 'Revered By Antiques Roadshow""",Tucker Carlson Guest Plugs A Book 'Revered By American White Supremacists',fake,Polyjuice,_TfidfVectorizer,342,33.34090614318848,rf,tucker carlson guest plug book revere antique roadshow,chrissy teigen explain snapchat decision feel beyoncé biter,0.1861330903401461,0.8804258192622346,3,0.7944847345352173,10,0.0412232056260108,Women In Iceland Leave Work 14% Early To Protest The Country’s 14% Wage Gap,-0.2540951669216156
59,The Spirit of Liberalism shows us what is missing.,The Spirit of Liberalism: What is Liberalism? What is the Left?,fake,Polyjuice,_TfidfVectorizer,342,26.913752555847168,rf,spirit liberalism show miss,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.0506565081680376,0.942299354849634,7,0.6326390504837036,9,-0.0625197887420654,"Italian Train Derails in Switzerland, Seven Injured",-0.1753541678190231
60,A police officer in blue uniform is standing in front of a construction site,Police arrest 141 in crackdown on North Dakota pipeline protesters,fake,Polyjuice,_TfidfVectorizer,342,34.70377039909363,rf,police officer blue uniform stand construction site,kate mckinnon break impression rudy giuliani,0.1376362771519857,0.6665367066211533,13,0.15114562213420868,14,0.0465703979134559,The Problem With Facebook Is No One Can Agree On A Metaphor,-0.2353836148977279
61,I think it's moving to the point where I can't watch a completely funny scene without laughing my ass off! ;','Tonight Show' Says 'This Is Us' Is 'Whip His Nuts'; Fan Doesn't Notice,fake,Polyjuice,_TfidfVectorizer,342,23.76812529563904,rf,think move point watch completely funny scene laugh ass,idris elba star new hunchback notre dame netflix,0.2221169079407227,0.8536083282361794,21,0.2944989502429962,21,0.231355682015419,Top House Republican Threatens To Subpoena Trump DOJ Official Over Census Citizenship Request,-0.2230590283870697
62,Scarborough shakes his head to laughter at the camera,Joe Scarborough: Trump's Legal Strategy Is Like 'A Monkey Throwing Poo Against The Wall',fake,Polyjuice,_TfidfVectorizer,342,25.661434173583984,rf,scarborough shake head laughter camera,idris elba star new hunchback notre dame netflix,0.2215249486168262,0.7409369194414344,14,0.19410312175750732,9,0.074197880923748,Donald Trump To Order National Guard To Mexican Border,-0.2081691771745681
63,The Fallacy of a Greenway,The Fallacy of a ‘Goldilocks’ War Policy,fake,Polyjuice,_TfidfVectorizer,342,29.71519541740417,rf,fallacy greenway,shaquille o'neal know queen england,0.1655464179160232,0.7739202953365982,3,0.3370128273963928,5,0.0845403298735618,Dozens Of Syrian Children Dead After Receiving Measles Vaccinations,-0.2167370617389679
64,Diamond And Silk Appear To Lie Under Oath About Their Payments,Diamond And Silk Appear To Lie Under Oath About Trump Payments,fake,Polyjuice,_TfidfVectorizer,342,25.49390172958374,rf,diamond silk appear lie oath payment,idris elba star new hunchback notre dame netflix,0.1310463892672254,0.9836047538150988,1,0.9000017642974854,11,-0.102992445230484,Trump Administration Axes Funding For NASA System That Monitors Greenhouse Gases,-0.213775172829628
65,Exactly When To Book an international flight was considered more important than the domestic flight because the domestic flight was not considered important.,Here’s Exactly When To Book An International Flight (Based On New Data From More Than A Million Airfares),fake,Polyjuice,_TfidfVectorizer,342,28.15600299835205,rf,exactly book international flight consider important domestic flight domestic flight consider important,idris elba star new hunchback notre dame netflix,0.0973068366431433,0.9195356178589468,20,0.6361632347106934,23,0.0453326739370822,Tennessee Pastor Resigns After Admitting Sexual 'Incident' Was 'Abuse Of Power',-0.2226375639438629
