,closest counterfactual,target instance,dataset_name,text_method,vectorizer,not find,runtime,model_name,closest_counterfactual \stopword,closest_true_instance,closest_similaritys,distance cf target,distance counterfactual target instance lev,distance counterfactual target instance bert,distance counterfactual closest_true_instance lev,distance counterfactual closest_true_instance bert,closest_true_instance_bert,closest_similaritys_bert
10,You have been specially selected to receive a special treat! Call 0871240-2,"You have been specially selected to receive a \3000 award! Call 08712402050 BEFORE the lines close. Cost 10ppm. 16+. T&Cs apply. AG Promo""",spam,Polyjuice,_TfidfVectorizer,607,95.59855151176453,rf,specially select receive special treat 0871240 2,eerie nokia tone 4u rply tone title 8007 eg tone dracula 8007 title ghost addamsfa munster exorcist twilight www.getzed.co.uk pobox36504w45wq 150p,0.2741042152701395,0.910230285846319,14,0.5223625898361206,21.0,0.1907689273357391,"Do you ever notice that when you're driving, anyone going slower than you is an idiot and everyone driving faster than you is a maniac?",-0.1659174114465713
11,cnl,New TEXTBUDDY Chat 2 horny guys in ur area 4 just 25p Free 2 receive Search postcode or at gaytextbuddy.com. TXT ONE name to 89693. 08715500022 rpl Stop 2 cnl,spam,Polyjuice,_TfidfVectorizer,607,91.99875974655151,rf,cnl,important information 4 orange user today lucky day!2find log http://www.urawinner.com fantastic surprise await,-0.3660278410951027,-0.2815950570471096,29,0.1792478859424591,13.0,0.0443097837269306,"\For the most sparkling shopping breaks from 45 per person; call 0121 2025050 or visit www.shortbreaks.org.uk\""""",-0.149755522608757
12,this is kalliyani: adele kalliyani - mobile( phone),No no:)this is kallis home ground.amla home town is durban:),spam,Polyjuice,_TfidfVectorizer,607,100.50053787231444,rf,kalliyani adele kalliyani mobile phone,wylie tampa sarasota,-0.052242642350708,0.5288141381509164,9,0.3252756595611572,8.0,0.1423113048076629,Full heat pa:-) i have applyed oil pa.,-0.1184430941939354
13,Can I sleep anywhere?,Fancy a shag? I do.Interested? sextextuk.com txt XXUK SUZY to 69876. Txts cost 1.50 per msg. TnCs on website. X,spam,Polyjuice,_TfidfVectorizer,607,81.6367826461792,rf,sleep,important customer service announcement freephone 0800 542 0825,0.3351835649065086,0.8131216279983982,19,-0.014980800449848175,8.0,-0.0302577577531337,YOU ARE CHOSEN TO RECEIVE A aPS350 AWARD! Pls call claim number 09066364311 to collect your award which you are selected to receive as a valued mobile customer.,-0.181958794593811
14,"Beware, You have not downloaded the Content You've Deserved Recently",Reminder: You have not downloaded the content you have already paid for. Goto http://doit. mymoby. tv/ to collect your content.,spam,Polyjuice,_TfidfVectorizer,607,84.98275589942932,rf,beware download content deserve recently,hot live fantasy 08707509020 20p min ntt ltd po box 1327 croydon cr9 5wb 0870 national rate,0.2757876982702026,0.914085350580542,15,0.6664333343505859,17.0,0.0437894016504287,Todays Voda numbers ending with 7634 are selected to receive a aPS350 reward. If you have a match please call 08712300220 quoting claim code 7684 standard rates apply.,-0.117761492729187
15,EMPTY call 08712402578 or,Please CALL 08712402578 immediately as there is an urgent message waiting for you,spam,Polyjuice,_TfidfVectorizer,607,113.05999803543092,rf,08712402578,4 costa del sol holiday aps5000 await collection 09050090044 toclaim sae tcs pobox334 stockport sk38xh costaps1.50 pm max10min,0.2627186457023807,0.800752090564931,12,0.6919485330581665,18.0,0.2664934992790222,"Do you ever notice that when you're driving, anyone going slower than you is an idiot and everyone driving faster than you is a maniac?",-0.0650376081466674
16,88800 and 89034 are the common carrier call 08718711108,88800 and 89034 are premium phone services call 08718711108,spam,Polyjuice,_TfidfVectorizer,607,28.565789937973022,rf,88800 89034 common carrier 08718711108,fancy shag do.intereste sextextuk.com txt xxuk suzy 69876 txts cost 1.50 msg tnc website x,0.2518361633186564,0.8254100934765848,3,0.7969509363174438,15.0,0.1873743534088134,"Win the newest aOHarry Potter and the Order of the Phoenix (Book 5) reply HARRY, answer 5 questions - chance to be the first among readers!",-0.0097611453384161
17,congratulations 2-5 times...,"Congrats 2 mobile 3G Videophones R yours. call 09063458130 now! videochat wid ur mates, play java games, Dload polypH music, noline rentl. bx420. ip4. 5we. 150p",spam,Polyjuice,_TfidfVectorizer,607,27.67463040351868,rf,congratulation 2 5 time,eerie nokia tone 4u rply tone title 8007 eg tone dracula 8007 title ghost addamsfa munster exorcist twilight www.getzed.co.uk pobox36504w45wq 150p,0.1789730326976183,0.6467236654588499,26,0.20052477717399597,21.0,0.0719602853059768,Get a FREE mobile video player FREE movie. To collect text GO to 89105. Its free! Extra films can be ordered t's and c's apply. 18 yrs only,-0.0812791511416435
18,"Wanting to get laid, Samantha wanted a guy, but Joan decided that they would date, so Samantha stayed home.",Wanna get laid 2nite? Want real Dogging locations sent direct to ur mobile? Join the UK's largest Dogging Network. Txt PARK to 69696 now! Nyt. ec2a. 3lp aPS1.50/msg,spam,Polyjuice,_TfidfVectorizer,607,28.303138494491577,rf,want lay samantha want guy joan decide date samantha stay home,fancy shag do.intereste sextextuk.com txt xxuk suzy 69876 txts cost 1.50 msg tnc website x,0.369193558605048,0.8275968768951629,27,0.07128657400608063,19.0,0.0105020711198449,Text BANNEDUK to 89555 to see! cost 150p textoperator g696ga 18+ XXX,-0.1648400425910949
19,"The company got a production structure in Frederikssund in 1958 and later in Houston, USA.",FREE for 1st week! No1 Nokia tone 4 ur mobile every week just txt NOKIA to 8077 Get txting and tell ur mates. www.getzed.co.uk POBox 36504 W45WQ 16+ norm150p/tone,spam,Polyjuice,_TfidfVectorizer,607,28.189791917800903,rf,company get production structure frederikssund 1958 later houston usa,fancy shag do.intereste sextextuk.com txt xxuk suzy 69876 txts cost 1.50 msg tnc website x,0.2531820282299643,0.6685590873518404,28,-0.07962417602539062,15.0,0.0156349726021289,You will recieve your tone within the next 24hrs. For Terms and conditions please see Channel U Teletext Pg 750,-0.1749921590089798
20,You have won a victory in this game.,You have won a Nokia 7250i. This is what you get when you win our FREE auction. To take part send Nokia to 86021 now. HG/Suite342/2Lands Row/W1JHL 16+,spam,Polyjuice,_TfidfVectorizer,607,29.711997985839844,rf,win victory game,fancy shag do.intereste sextextuk.com txt xxuk suzy 69876 txts cost 1.50 msg tnc website x,0.2255986633070769,0.8629358895374856,24,0.41129636764526367,15.0,0.0079443957656621,"Mila, age23, blonde, new in UK. I look sex with UK guys. if u like fun with me. Text MTALK to 69866.18 . 30pp/txt 1st 5free. aPS1.50 increments. Help08718728876",-0.0964680165052414
21,"congratulations, 2 children [ANSWER]","Congrats 2 mobile 3G Videophones R yours. call 09063458130 now! videochat wid ur mates, play java games, Dload polypH music, noline rentl. bx420. ip4. 5we. 150p",spam,Polyjuice,_TfidfVectorizer,607,31.28751945495605,rf,congratulation 2 child answer,eerie nokia tone 4u rply tone title 8007 eg tone dracula 8007 title ghost addamsfa munster exorcist twilight www.getzed.co.uk pobox36504w45wq 150p,0.1972944430106819,0.6470043753015604,25,0.13420148193836212,21.0,0.0096259890124201,network operator. The service is free. For T & C's visit 80488.biz,-0.07591462880373
22,The New South Wales Government has abolished the South West Regional Development Agency and replaced it with local business partnerships.,Customer Loyalty Offer:The NEW Nokia6650 Mobile from ONLY aPS10 at TXTAUCTION! Txt word: START to No: 81151 & get yours Now! 4T&Ctxt TC 150p/MTmsg,spam,Polyjuice,_TfidfVectorizer,607,27.38702130317688,rf,new south wale government abolish south west regional development agency replace local business partnership,fancy shag do.intereste sextextuk.com txt xxuk suzy 69876 txts cost 1.50 msg tnc website x,0.1875474692114127,0.6784328005954069,24,0.02780098468065262,20.0,-0.0816739574074745,"Hello darling how are you today? I would love to have a chat, why dont you tell me what you look like and what you are in to sexy?",-0.2123684287071228
23,"All you're after is a nice flick with a good story, great character actors, and decent direction by Andrew Ross Sorkin..",You are awarded a SiPix Digital Camera! call 09061221061 from landline. Delivery within 28days. T Cs Box177. M221BP. 2yr warranty. 150ppm. 16 . p paPS3.99,spam,Polyjuice,_TfidfVectorizer,607,30.43791937828064,rf,nice flick good story great character actor decent direction andrew ross sorkin,fancy shag do.intereste sextextuk.com txt xxuk suzy 69876 txts cost 1.50 msg tnc website x,0.2873294016052596,0.7006119016495306,25,-0.012192493304610252,21.0,-0.0474916771054267,Call Germany for only 1 pence per minute! Call from a fixed line via access number 0844 861 85 85. No prepayment. Direct access!,-0.1975082457065582
24,send link to win ticket,Reply to win aPS100 weekly! What professional sport does Tiger Woods play? Send STOP to 87239 to end service,spam,Polyjuice,_TfidfVectorizer,607,25.440462350845337,rf,send link win ticket,4 costa del sol holiday aps5000 await collection 09050090044 toclaim sae tcs pobox334 stockport sk38xh costaps1.50 pm max10min,0.2940045321603957,0.8153331414643399,18,0.3569817543029785,18.0,0.1899313777685165,"Do you realize that in about 40 years, we'll have thousands of old ladies running around with tattoos?",-0.07821986079216
25,Natalie( 20/ F) is inviting you to be her friend.,Natalie (20/F) is inviting you to be her friend. Reply YES-165 or NO-165 See her: www.SMS.ac/u/natalie2k9 STOP? Send STOP FRND to 62468,spam,Polyjuice,_TfidfVectorizer,607,23.89434576034546,rf,natalie 20/ f invite friend,hot live fantasy 08707509020 20p min ntt ltd po box 1327 croydon cr9 5wb 0870 national rate,0.3310904872847764,0.9564966313255794,16,0.7665917873382568,17.0,-0.0943184047937393,(Bank of Granite issues Strong-Buy) EXPLOSIVE PICK FOR OUR MEMBERS *****UP OVER 300% *********** Nasdaq Symbol CDGT That is a $5.00 per..,-0.1307447105646133
26,U = U( -) and Dots cost 50p +std text,"Wan2 win a Meet+Greet with Westlife 4 U or a m8? They are currently on what tour? 1)Unbreakable, 2)Untamed, 3)Unkempt. Text 1,2 or 3 to 83049. Cost 50p +std text",spam,Polyjuice,_TfidfVectorizer,607,24.768898487091064,rf,u = u dot cost 50p + std text,important customer service announcement premier freephone 0800 542 0578,0.2955894270757195,0.8067292803691697,26,0.26603925228118896,10.0,0.0268115643411874,Guess what! Somebody you know secretly fancies you! Wanna find out who it is? Give us a call on 09065394973 from Landline DATEBox1282EssexCM61XN 150p/min 18,-0.1185702160000801
27,Who won the struggle of to combine air data and earth data? They both have large data processing and have high data processing power.,"Wan2 win a Meet+Greet with Westlife 4 U or a m8? They are currently on what tour? 1)Unbreakable, 2)Untamed, 3)Unkempt. Text 1,2 or 3 to 83049. Cost 50p +std text",spam,Polyjuice,_TfidfVectorizer,607,26.324605226516724,rf,win struggle combine air datum earth datum large datum processing high datum processing power,fancy shag do.intereste sextextuk.com txt xxuk suzy 69876 txts cost 1.50 msg tnc website x,0.2522376535265306,0.792142607382831,30,0.020723864436149597,24.0,-0.0557171143591403,Babe: U want me dont u baby! Im nasty and have a thing 4 filthyguys. Fancy a rude time with a sexy bitch. How about we go slo n hard! Txt XXX SLO(4msgs),-0.1908604055643081
28,ur 2 wins 5-7 for us vs. bohannon......,"For ur chance to win a aPS250 cash every wk TXT: ACTION to 80608. T's&C's www.movietrivia.tv custcare 08712405022, 1x150p/wk.",spam,Polyjuice,_TfidfVectorizer,607,29.22629451751709,rf,ur 2 win 5 7 vs. bohannon,eerie nokia tone 4u rply tone title 8007 eg tone dracula 8007 title ghost addamsfa munster exorcist twilight www.getzed.co.uk pobox36504w45wq 150p,0.1937975137220375,0.6911411884538767,18,0.342875212430954,21.0,0.0629306212067604,.Please charge my mobile when you get up in morning.,-0.0758060216903686
29,You can subscribe to the free unlimited US version via the following services:,U are subscribed to the best Mobile Content Service in the UK for aPS3 per 10 days until you send STOP to 82324. Helpline 08706091795,spam,Polyjuice,_TfidfVectorizer,607,24.10824942588806,rf,subscribe free unlimited version following service,4 costa del sol holiday aps5000 await collection 09050090044 toclaim sae tcs pobox334 stockport sk38xh costaps1.50 pm max10min,0.3050713530533401,0.903729695956743,22,0.33100229501724243,18.0,0.1899143308401107,Filthy stories and GIRLS waiting for your,-0.0969228222966194
30,"Seriously, buy it and get the copy. Godamn it, 'cause it's so damn good.","Free Msg: get Gnarls Barkleys \Crazy\"" ringtone TOTALLY FREE just reply GO to this message right now!""",spam,Polyjuice,_TfidfVectorizer,607,25.081806898117065,rf,seriously buy copy godamn 'cause damn good,4 costa del sol holiday aps5000 await collection 09050090044 toclaim sae tcs pobox334 stockport sk38xh costaps1.50 pm max10min,0.3044852048862684,0.8106479061633358,17,0.22488996386528015,18.0,0.1301595568656921,"Our dating service has been asked 2 contact U by someone shy! CALL 09058091870 NOW all will be revealed. POBox84, M26 3UZ 150p",-0.0805358067154884
31,link 2:,"u r subscribed 2 TEXTCOMP 250 wkly comp. 1st wk?s free question follows, subsequent wks charged@150p/msg.2 unsubscribe txt STOP 2 84128,custcare 08712405020",spam,Polyjuice,_TfidfVectorizer,607,33.42422866821289,rf,link 2,eerie nokia tone 4u rply tone title 8007 eg tone dracula 8007 title ghost addamsfa munster exorcist twilight www.getzed.co.uk pobox36504w45wq 150p,0.1111648343074294,0.6036395242672775,22,0.2735482454299927,21.0,0.08474962413311,it to 80488. Your 500 free text messages are valid until 31 December 2005.,-0.0602207332849502
32,"2 women in front of a chevy malibu, with a nice mansion and reading room,",1000's of girls many local 2 u who r virgins 2 this & r ready 2 4fil ur every sexual need. Can u 4fil theirs? text CUTE to 69911(aPS1.50p. m),spam,Polyjuice,_TfidfVectorizer,607,30.185231685638428,rf,2 woman chevy malibu nice mansion reading room,fancy shag do.intereste sextextuk.com txt xxuk suzy 69876 txts cost 1.50 msg tnc website x,0.3025206734342554,0.7711103586063114,29,0.11236436665058136,15.0,0.084327295422554,Had your mobile 11 months or more? U R entitled to Update to the latest colour mobiles with camera for Free! Call The Mobile Update Co FREE on 08002986030,-0.0997805446386337
33,it's called a new relationship.,Ringtone Club: Gr8 new polys direct to your mobile every week !,spam,Polyjuice,_TfidfVectorizer,607,26.868566036224365,rf,call new relationship,4 costa del sol holiday aps5000 await collection 09050090044 toclaim sae tcs pobox334 stockport sk38xh costaps1.50 pm max10min,0.237445907973732,0.731662170064695,11,0.21951253712177277,18.0,-0.0591126978397369,Sunshine Quiz Wkly Q! Win a top Sony DVD player if u know which country Liverpool played in mid week? Txt ansr to 82277. aPS1.50 SP:Tyrone,-0.1886241286993026
34,You have been awarded a free membership of the NYL.,"FreeMSG You have been awarded a FREE mini DIGITAL CAMERA, just reply SNAP to collect your prize! (quizclub Opt out? Stop 80122300p/wk SP:RWM Ph:08704050406)",spam,Polyjuice,_TfidfVectorizer,607,27.135971069335938,rf,award free membership nyl,eerie nokia tone 4u rply tone title 8007 eg tone dracula 8007 title ghost addamsfa munster exorcist twilight www.getzed.co.uk pobox36504w45wq 150p,0.274082300141103,0.8103233296901892,19,0.2342168539762497,21.0,0.0468836948275566,"Do you ever notice that when you're driving, anyone going slower than you is an idiot and everyone driving faster than you is a maniac?",-0.2163924127817154
35,For a couple of years Daniel went to the same school with Björn Dixgård and founded a band called Butler with Björn at the age of fifteen.,Want a new Video Phone? 750 anytime any network mins? Half price line rental free text for 3 months? Reply or call 08000930705 for free delivery,spam,Polyjuice,_TfidfVectorizer,607,23.30701303482056,rf,couple year daniel go school björn dixgård found band call butler björn age,fancy shag do.intereste sextextuk.com txt xxuk suzy 69876 txts cost 1.50 msg tnc website x,0.2543941878363918,0.7582367953909938,26,-0.022802691906690598,27.0,-0.0255645792931318,"Orange brings you ringtones from all time Chart Heroes, with a free hit each week! Go to Ringtones & Pics on wap. To stop receiving these tips reply STOP.",-0.2052431106567382
36,"Defeated by Glenn Gregory in 1950, Mike Monroney was the incumbent.",<Forwarded from 21870000>Hi - this is your Mailbox Messaging SMS alert. You have 40 matches. Please call back on 09056242159 to retrieve your messages and matches cc100p/min,spam,Polyjuice,_TfidfVectorizer,607,26.38636803627014,rf,defeat glenn gregory 1950 mike monroney incumbent,fancy shag do.intereste sextextuk.com txt xxuk suzy 69876 txts cost 1.50 msg tnc website x,0.1884813806172483,0.57162072152672,27,0.03145752102136612,15.0,-0.1173283085227012,25p 4 alfie Moon's Children in need song on ur mob. Tell ur m8s. Txt Tone charity to 8007 for Nokias or Poly charity for polys: zed 08701417012 profit 2 charity.,-0.1714393645524978
37,send link to external desktop,18 days to Euro2004 kickoff! U will be kept informed of all the latest news and results daily. Unsubscribe send GET EURO STOP to 83222.,spam,Polyjuice,_TfidfVectorizer,607,26.84504461288452,rf,send link external desktop,4 costa del sol holiday aps5000 await collection 09050090044 toclaim sae tcs pobox334 stockport sk38xh costaps1.50 pm max10min,0.2269547150493665,0.7074106327615789,24,0.09282036125659943,18.0,-0.0412695966660976,EASTENDERS TV Quiz. What FLOWER does DOT compare herself to? D= VIOLET E= TULIP F= LILY txt D E or F to 84025 NOW 4 chance 2 WIN aPS100 Cash WKENT/150P16+,-0.1787301450967788
38,Call your doctor immediately if your temperature is above 85 ° C and your doctor has a more thorough visit if your temperature is:,"Urgent! call 09066350750 from your landline. Your complimentary 4* Ibiza Holiday or 10,000 cash await collection SAE T&Cs PO BOX 434 SK3 8WP 150 ppm 18+",spam,Polyjuice,_TfidfVectorizer,607,29.5434410572052,rf,doctor immediately temperature 85 ° c doctor thorough visit temperature,fancy shag do.intereste sextextuk.com txt xxuk suzy 69876 txts cost 1.50 msg tnc website x,0.2890380539593047,0.7791027003623776,26,0.15843990445137024,24.0,0.0926021188497543,"tddnewsletter@emc1.co.uk (More games from TheDailyDraw) Dear Helen, Dozens of Free Games - with great prizesWith..",-0.1793921589851379
39,"EMPTY call you later, don't have network. EMPTY","I call you later, don't have network. If urgnt, sms me.",spam,Polyjuice,_TfidfVectorizer,607,21.51883864402771,rf,later network,4 costa del sol holiday aps5000 await collection 09050090044 toclaim sae tcs pobox334 stockport sk38xh costaps1.50 pm max10min,0.3115179945740164,0.9384243476832984,5,0.6418831944465637,18.0,0.0926930978894233,Would you like to see my XXX pics they are so hot they were nearly banned in the uk!,-0.0659935101866722
40,You get the feeling that the filmmakers enjoy having these beautiful women being tortured and degraded--all this is shoved in your face because they know you'll enjoy it.,"You are guaranteed the latest Nokia Phone, a 40GB iPod MP3 player or a aPS500 prize! Txt word: COLLECT to No: 83355! IBHltd LdnW15H 150p/Mtmsgrcvd18+",spam,Polyjuice,_TfidfVectorizer,607,27.686750650405884,rf,feeling filmmaker enjoy have beautiful woman torture degrade shove face know enjoy,fancy shag do.intereste sextextuk.com txt xxuk suzy 69876 txts cost 1.50 msg tnc website x,0.2737368116382209,0.7431791128333599,26,-0.03588299825787544,28.0,0.028782419860363,Call Germany for only 1 pence per minute! Call from a fixed line via access number 0844 861 85 85. No prepayment. Direct access!,-0.2478625327348709
41,Buying a new phone was inexpensive for Betty but not Monica because Betty has good plans but good money.,"Shop till u Drop, IS IT YOU, either 10K, 5K, aPS500 Cash or aPS100 Travel voucher, Call now, 09064011000. NTT PO Box CR01327BT fixedline Cost 150ppm mobile vary",spam,Polyjuice,_TfidfVectorizer,607,32.846585750579834,rf,buy new phone inexpensive betty monica betty good plan good money,4 costa del sol holiday aps5000 await collection 09050090044 toclaim sae tcs pobox334 stockport sk38xh costaps1.50 pm max10min,0.4054757578120455,0.8247864452966724,28,0.2668430805206299,19.0,0.1953216940164566,No 1 POLYPHONIC tone 4 ur mob every week! Just txt PT2 to 87575. 1st Tone FREE ! so get txtin now and tell ur friends. 150p/tone. 16 reply HL 4info,-0.1299094259738922
42,"the only difference is that unlike the water in the sea, there's only a clicker on the left.","\For the most sparkling shopping breaks from 45 per person; call 0121 2025050 or visit www.shortbreaks.org.uk\""""",spam,Polyjuice,_TfidfVectorizer,607,26.306072235107425,rf,difference unlike water sea clicker left,fancy shag do.intereste sextextuk.com txt xxuk suzy 69876 txts cost 1.50 msg tnc website x,0.247167321139546,0.8133110420436745,18,-0.0766109749674797,18.0,-0.0333496890962123,"Hi this is Amy, we will be sending you a free phone number in a couple of days, which will give you an access to all the adult parties...",-0.1948777586221695
43,[ 2nd part:,"URGENT!: Your Mobile No. was awarded a aPS2,000 Bonus Caller Prize on 02/09/03! This is our 2nd attempt to contact YOU! Call 0871-872-9755 BOX95QU",spam,Polyjuice,_TfidfVectorizer,607,27.15676021575928,rf,2nd,eerie nokia tone 4u rply tone title 8007 eg tone dracula 8007 title ghost addamsfa munster exorcist twilight www.getzed.co.uk pobox36504w45wq 150p,0.0872794223418855,0.6240966545605594,23,0.06205859035253525,21.0,0.0257069002836942,You'll not rcv any more msgs from the chat svc. For FREE Hardcore services text GO to: 69988 If u get nothing u must Age Verify with yr network & try again,-0.2119701206684112
44,Sorry I missed your call let's talk when you have canceled. I'm on 07090201529,Sorry I missed your call let's talk when you have the time. I'm on 07090201529,spam,Polyjuice,_TfidfVectorizer,607,23.95483684539795,rf,sorry miss let talk cancel 07090201529,hot live fantasy 08707509020 20p min ntt ltd po box 1327 croydon cr9 5wb 0870 national rate,0.3534912658855703,0.992362826593719,2,0.8838155269622803,17.0,0.2712713181972503,"Do you ever notice that when you're driving, anyone going slower than you is an idiot and everyone driving faster than you is a maniac?",-0.0670240446925163
45,This is your Discount Code!,Here is your discount code RP176781. To stop further messages reply stop. www.regalportfolio.co.uk. Customer Services 08717205546,spam,Polyjuice,_TfidfVectorizer,607,24.69777798652649,rf,discount code,eerie nokia tone 4u rply tone title 8007 eg tone dracula 8007 title ghost addamsfa munster exorcist twilight www.getzed.co.uk pobox36504w45wq 150p,0.3164636911736195,0.8647777277819394,14,0.6416369676589966,21.0,0.1852048933506012,"Do you realize that in about 40 years, we'll have thousands of old ladies running around with tattoos?",-0.1104058474302291
