,target instance,closest counterfactual,closest_counterfactual \stopword,closest_true_instance,text_method,model_name,dataset_name,runtime,not find
11,Just chill for another 6hrs. If you could sleep the pain is not a surgical emergency so see how it unfolds. Okay,Just chill for another 6hrs . If you could sleep the pain is not a operative emergency so see how it fold . Okay,chill 6hrs sleep pain operative emergency fold okay,4 costa del sol holiday aps5000 await collection 09050090044 toclaim sae tcs pobox334 stockport sk38xh costaps1.50 pm max10min,growing_net,DistilBertForSequenceClassification,spam,8.4858717918396,3
12,You have registered Sinco as Payee. Log in at icicibank.com and enter URN  &lt;#&gt;  to confirm. Beware of frauds. Do NOT share or disclose URN to anyone.,You have registered Sinco as Payee . Log in at icicibank.com and enter URN   & lt;#&gt ;   to confirm . Beware of frauds . Do not share or disclose URN to anyone .,register sinco payee log icicibank.com enter urn    lt;#&gt    confirm beware fraud share disclose urn,4 costa del sol holiday aps5000 await collection 09050090044 toclaim sae tcs pobox334 stockport sk38xh costaps1.50 pm max10min,growing_net,DistilBertForSequenceClassification,spam,12.283132553100586,3
13,You have an important customer service announcement. Call FREEPHONE 0800 542 0825 now!,You have an important customer service_of_process annunciation . Call FREEPHONE 0800 542 0825 now !,important customer service_of_process annunciation freephone 0800 542 0825,wylie tampa sarasota,growing_net,DistilBertForSequenceClassification,spam,6.666948080062866,3
14,What do U want for Xmas? How about 100 free text messages & a new video phone with half price line rental? Call free now on 0800 0721072 to find out more!,What do U want for Xmas ? How about 100 free text messages & a new video phone with half price line rental ? Call free now on 0800 0721072 to find out more !,u want xma 100 free text message new video phone half price line rental free 0800 0721072 find,,growing_net,DistilBertForSequenceClassification,spam,16.134244680404663,3
15,Last chance 2 claim ur aPS150 worth of discount vouchers-Text YES to 85023 now!SavaMob-member offers mobile T Cs 08717898035. aPS3.00 Sub. 16 . Remove txt X or STOP,Last chance two claim ur aPS150 worth of discount vouchers - Text YES to 85023 now!SavaMob - member offers mobile T Cs 08717898035 . aPS3.00 Sub . 16 . Remove txt X or STOP,chance claim ur aps150 worth discount voucher text yes 85023 now!savamob member offer mobile t cs 08717898035 aps3.00 sub 16 remove txt x stop,wylie tampa sarasota,growing_net,DistilBertForSequenceClassification,spam,15.3848237991333,3
16,I don't know u and u don't know me. Send CHAT to 86688 now and let's find each other! Only 150p/Msg rcvd. HG/Suite342/2Lands/Row/W1J6HL LDN. 18 years or over.,I do n't know u and u do n't know me . Send CHAT to 86688 now and let 's find each other ! Only 150p / Msg rcvd . HG / Suite342/2Lands / Row / W1J6HL LDN . 18 years or over .,know u u know send chat 86688 let find 150p msg rcvd hg suite342/2lands row w1j6hl ldn 18 year,,growing_net,DistilBertForSequenceClassification,spam,16.808515548706055,3
17,todays vodafone numbers ending with 0089(my last four digits) are selected to received a aPS350 award. If your number matches please call 09063442151 to claim your aPS350 award,todays vodafone numbers ending with 0089(my last four digit ) are selected to received a aPS350 award . If your number matches please call 09063442151 to claim your aPS350 award,todays vodafone number end 0089(my digit select receive aps350 award number match 09063442151 claim aps350 award,wylie tampa sarasota,growing_net,DistilBertForSequenceClassification,spam,16.745497941970825,3
18,Yes I started to send requests to make it but pain came back so I'm back in bed. Double coins at the factory too. I gotta cash in all my nitros.,Yes I started to send requests to make it but pain came back soh I 'm back inch bed . Double coins at the factory too . I got ta cash in all my nitros .,yes start send request pain come soh m inch bed double coin factory get ta cash nitro,important customer service announcement freephone 0800 542 0825,growing_net,DistilBertForSequenceClassification,spam,11.173376560211182,3
19,I love to cuddle! I want to hold you in my strong arms right now...,I love to snuggle ! I want to hold you in my strong arms right now ...,love snuggle want hold strong arm right,important customer service announcement freephone 0800 542 0825,growing_net,DistilBertForSequenceClassification,spam,7.1275599002838135,4
20,"Will u meet ur dream partner soon? Is ur career off 2 a flyng start? 2 find out free, txt HORO followed by ur star sign, e. g. HORO ARIES","Will u meet ur dream partner soon ? Is ur career off 2 a flyng start ? 2 find out free , txt HORO followed by ur star sign , e. g. HORO ARIES",u meet ur dream partner soon ur career 2 flyng start 2 find free txt horo follow ur star sign e. g. horo arie,,growing_net,DistilBertForSequenceClassification,spam,11.667145252227783,4
21,U have a secret admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09058094594,U have angstrom secret admirer who is looking 2 make contact with U - find out who they R*reveal who thinks UR so special - call on 09058094594,u angstrom secret admirer look 2 contact u find r*reveal think ur special 09058094594,wylie tampa sarasota,growing_net,DistilBertForSequenceClassification,spam,11.53854489326477,4
22,No it was cancelled yeah baby! Well that sounds important so i understand my darlin give me a ring later on this fone love Kate x,No it was cancelled yeah baby ! Well that sounds important so i understand my darlin give Pine_Tree_State a ring later on this fone love Kate x,cancel yeah baby sound important understand darlin pine_tree_state ring later fone love kate x,important customer service announcement freephone 0800 542 0825,growing_net,DistilBertForSequenceClassification,spam,9.358716011047363,5
23,"Good evening Sir, Al Salam Wahleykkum.sharing a happy news.By the grace of God, i got an offer from Tayseer,TISSCO and i joined.Hope you are fine.Inshah Allah,meet you sometime.Rakhesh,visitor from India.","Good evening Sir , Al Salam Wahleykkum.sharing a happy news . By the grace of God , i got an offer from Tayseer , TISSCO and i joined . Hope you are fine . Inshah Allah , meet you sometime . Rakhesh , visitor from India .",good evening sir al salam wahleykkum.share happy news grace god get offer tayseer tissco join hope fine inshah allah meet rakhesh visitor india,fancy shag do.intereste sextextuk.com txt xxuk suzy 69876 txts cost 1.50 msg tnc website x,growing_net,DistilBertForSequenceClassification,spam,15.842780590057373,5
24,WIN a aPS200 Shopping spree every WEEK Starting NOW. 2 play text STORE to 88039. SkilGme. TsCs08714740323 1Winawk! age16 aPS1.50perweeksub.,WIN a aPS200 Shopping spree every WEEK Starting NOW . II play text STORE to 88039 . SkilGme . TsCs08714740323 1Winawk ! age16 aPS1.50perweeksub .,win aps200 shopping spree week start ii play text store 88039 skilgme tscs08714740323 1winawk age16 aps1.50perweeksub,,growing_net,DistilBertForSequenceClassification,spam,14.010976314544678,5
25,"Fun fact: although you would think armand would eventually build up a tolerance or some shit considering how much he smokes, he gets fucked up in like 2 hits","Fun fact : although you would think armand would eventually build up a tolerance or some damn considering how much he smokes , he gets fucked up in like 2 hits",fun fact think armand eventually build tolerance damn consider smoke gets fuck like 2 hit,4 costa del sol holiday aps5000 await collection 09050090044 toclaim sae tcs pobox334 stockport sk38xh costaps1.50 pm max10min,growing_net,DistilBertForSequenceClassification,spam,10.35312819480896,5
26,Huh i cant thk of more oredi how many pages do we have?,Huh i ca nt thk of more oredi how many Page do we have ?,huh nt thk oredi page,important customer service announcement freephone 0800 542 0825,growing_net,DistilBertForSequenceClassification,spam,7.23007607460022,6
27,"Thanks for your ringtone order, reference number X29. Your mobile will be charged 4.50. Should your tone not arrive please call customer services 09065989180","Thanks for your ringtone govern , reference number X29 . Your mobile will be charged 4.50 . Should your tone not arrive displease call customer services 09065989180",thank ringtone govern reference number x29 mobile charge 4.50 tone arrive displease customer service 09065989180,wylie tampa sarasota,growing_net,DistilBertForSequenceClassification,spam,10.14371132850647,6
28,UR awarded a City Break and could WIN a aPS200 Summer Shopping spree every WK. Txt STORE to 88039 . SkilGme. TsCs087147403231Winawk!Age16 aPS1.50perWKsub,UR awarded a City Break and could WIN a aPS200 Summer Shopping spree every WK . Txt STORE to 88039 . SkilGme . TsCs087147403231Winawk!Age16 aPS1.50perWKsub,ur award city break win aps200 summer shopping spree wk txt store 88039 skilgme tscs087147403231winawk!age16 aps1.50perwksub,,growing_net,DistilBertForSequenceClassification,spam,15.278556823730469,6
29,Do you want a New Nokia 3510i colour phone DeliveredTomorrow? With 300 free minutes to any mobile + 100 free texts + Free Camcorder reply or call 08000930705,Do you want a New Nokia 3510i colour phone DeliveredTomorrow ? With 300 free moment to any mobile + 100 free texts + Free Camcorder reply or shout_out 08000930705,want new nokia 3510i colour phone deliveredtomorrow 300 free moment mobile + 100 free text + free camcorder reply shout_out 08000930705,,growing_net,DistilBertForSequenceClassification,spam,12.397409439086914,6
30,K ill drink.pa then what doing. I need srs model pls send it to my mail id pa.,K inauspicious drink.pa then what doing . I need srs model pls send it to my mail i d PA_system .,k inauspicious drink.pa need srs model pls send mail d pa_system,important customer service announcement premier freephone 0800 542 0578,growing_net,DistilBertForSequenceClassification,spam,8.41329550743103,6
31,Where wuld I be without my baby? The thought alone mite break me and I donaOt wanna go crazy but everyboy needs his lady xxxxxxxx,Where wuld I be without my baby ? The thought alone mite break me and I donaOt wanna go crazy but everyboy needs his lady xxxxxxxx,wuld baby thought mite break donaot wanna crazy everyboy need lady xxxxxxxx,important customer service announcement freephone 0800 542 0825,growing_net,DistilBertForSequenceClassification,spam,9.153769254684448,6
32,"Had your mobile 10 mths? Update to the latest Camera/Video phones for FREE. KEEP UR SAME NUMBER, Get extra free mins/texts. Text YES for a call","Had your mobile 10 mths ? Update to the latest Camera / Video phones for FREE . KEEP UR SAME NUMBER , Get extra free mins / texts . Text YES for a call",mobile 10 mth update late camera video phone free ur number extra free min text text yes,wylie tampa sarasota,growing_net,DistilBertForSequenceClassification,spam,10.958970546722412,6
33,I think the other two still need to get cash but we can def be ready by 9,I think the other two still need to gravel cash but we can def be ready by 9,think need gravel cash def ready 9,eerie nokia tone 4u rply tone title 8007 eg tone dracula 8007 title ghost addamsfa munster exorcist twilight www.getzed.co.uk pobox36504w45wq 150p,growing_net,DistilBertForSequenceClassification,spam,6.840933561325073,6
34,Tone Club: Your subs has now expired 2 re-sub reply MONOC 4 monos or POLYC 4 polys 1 weekly @ 150p per week Txt STOP 2 stop This msg free Stream 0871212025016,Tone Club : Your subs has now expired 2 re - sub reply MONOC Little_Joe monos or POLYC 4 polys 1 weekly @ 150p per week Txt STOP 2 occlusion This msg free Stream 0871212025016,tone club sub expire 2 sub reply monoc little_joe mono polyc 4 poly 1 weekly 150p week txt stop 2 occlusion msg free stream 0871212025016,,growing_net,DistilBertForSequenceClassification,spam,14.565640687942505,6
35,"House-Maid is the murderer, coz the man was murdered on  &lt;#&gt; th January.. As public holiday all govt.instituitions are closed,including post office..understand?","House - Maid is the murderer , coz the piece was murdered on   & lt;#&gt ; th January .. As private holiday all govt.instituitions are closed , including post office .. understand ?",house maid murderer coz piece murder    lt;#&gt th january private holiday govt.instituition closed include post office understand,fancy shag do.intereste sextextuk.com txt xxuk suzy 69876 txts cost 1.50 msg tnc website x,growing_net,DistilBertForSequenceClassification,spam,12.844273328781128,6
36,"Have a lovely night and when you wake up to see this message, i hope you smile knowing all is as should be. Have a great morning","Have A lovely night and when you wake up to see this message , i hope you smile knowing whole is as should be . Have a great morning",lovely night wake message hope smile know great morning,hot live fantasy 08707509020 20p min ntt ltd po box 1327 croydon cr9 5wb 0870 national rate,growing_net,DistilBertForSequenceClassification,spam,10.00343132019043,7
37,Sian... Aft meeting supervisor got work 2 do liao... U working now?,Sian ... Aft meeting supervisor got work 2 do liao ... U working now ?,sian aft meeting supervisor get work 2 liao u work,customer service representative freephone 0808 145 4742 9am-11pm win guarantee aps1000 cash aps5000 prize,growing_net,DistilBertForSequenceClassification,spam,8.272530794143677,7
38,XMAS iscoming & ur awarded either aPS500 CD gift vouchers & free entry 2 r aPS100 weekly draw txt MUSIC to 87066 TnC www.Ldew.com1win150ppmx3age16subscription ,XMAS iscoming & ur awarded either aPS500 CD gift vouchers & free entry 2 r aPS100 weekly draw txt MUSIC to 87066 TnC www . Ldew.com1win150ppmx3age16subscription,xma iscoming ur award aps500 cd gift voucher free entry 2 r aps100 weekly draw txt music 87066 tnc www ldew.com1win150ppmx3age16subscription,,growing_net,DistilBertForSequenceClassification,spam,14.500439643859863,7
39,PRIVATE! Your 2003 Account Statement for shows 800 un-redeemed S. I. M. points. Call 08715203652 Identifier Code: 42810 Expires 29/10/0,PRIVATE ! Your 2003 Account Statement for shows 800 un - redeemed S. I. M. points . Call 08715203652 Identifier Code : 42810 Expires 29/10/0,private 2003 account statement show 800 un redeem s. i. m. point 08715203652 identifier code 42810 expire 29/10/0,wylie tampa sarasota,growing_net,DistilBertForSequenceClassification,spam,11.278301239013672,7
40,"cmon babe, make me horny, *turn* me on! Txt me your fantasy now babe -) Im hot, sticky and need you now. All replies cost aPS1.50. 2 cancel send STOP","cmon babe , make me horny , * turn * me off ! Txt me your fantasy now babe - ) I m hot , sticky and need you now . All replies cost aPS1.50 . 2 cancel send STOP",cmon babe horny turn txt fantasy babe m hot sticky need reply cost aps1.50 2 cancel send stop,wylie tampa sarasota,growing_net,DistilBertForSequenceClassification,spam,12.818794965744019,7
41,There generally isn't one. It's an uncountable noun - u in the dictionary. pieces of research?,There mostly is n't one . It 's an uncountable noun - u in the dictionary . pieces of research ?,uncountable noun u dictionary piece research,4 costa del sol holiday aps5000 await collection 09050090044 toclaim sae tcs pobox334 stockport sk38xh costaps1.50 pm max10min,growing_net,DistilBertForSequenceClassification,spam,8.558854818344116,7
42,"Chinatown got porridge, claypot rice, yam cake, fishhead beehoon... Either we eat cheap den go cafe n tok or go nydc or somethin...","Chinatown got porridge , claypot rice , yam cake , fishhead beehoon ... Either we run_through cheap hideaway go cafe n tok or go nydc or somethin ...",chinatown get porridge claypot rice yam cake fishhead beehoon run_through cheap hideaway cafe n tok nydc somethin,important customer service announcement freephone 0800 542 0825,growing_net,DistilBertForSequenceClassification,spam,10.876731157302856,7
43,"So check your errors and if you had difficulties, do correction.","So substantiation your errors and if you had difficulties , do correction .",substantiation error difficulty correction,4 costa del sol holiday aps5000 await collection 09050090044 toclaim sae tcs pobox334 stockport sk38xh costaps1.50 pm max10min,growing_net,DistilBertForSequenceClassification,spam,5.441838502883911,7
44,How have your little darlings been so far this week? Need a coffee run tomo?Can't believe it's that time of week already U_,How have your little darlings been so far this week ? Need a coffee run tomo?Can't believe it 's that time of week already U _,little darling far week need coffee run tomo?can't believe time week u,4 costa del sol holiday aps5000 await collection 09050090044 toclaim sae tcs pobox334 stockport sk38xh costaps1.50 pm max10min,growing_net,DistilBertForSequenceClassification,spam,10.978880643844604,7
45,"Perhaps * is much easy give your account identification, so i will tomorrow at UNI","Perhaps * is much easy give your account identification , then i will tomorrow at UNI",easy account identification tomorrow uni,4 costa del sol holiday aps5000 await collection 09050090044 toclaim sae tcs pobox334 stockport sk38xh costaps1.50 pm max10min,growing_net,DistilBertForSequenceClassification,spam,6.603000640869141,7
46,How is your schedule next week? I am out of town this weekend.,How is your schedule future week ? I am out of town this weekend .,schedule future week town weekend,fancy shag do.intereste sextextuk.com txt xxuk suzy 69876 txts cost 1.50 msg tnc website x,growing_net,DistilBertForSequenceClassification,spam,6.264665603637695,7
47,URGENT! Your Mobile number has been awarded with a aPS2000 Bonus Caller Prize. Call 09058095201 from land line. Valid 12hrs only,URGENT ! Your peregrine number has been awarded with a aPS2000 Bonus Caller Prize . Call 09058095201 from land line . Valid 12hrs only,urgent peregrine number award aps2000 bonus caller prize 09058095201 land line valid 12hrs,wylie tampa sarasota,growing_net,DistilBertForSequenceClassification,spam,9.955658197402954,7
48,"Got fujitsu, ibm, hp, toshiba... Got a lot of model how to say...","Got fujitsu , ibm , hp , toshiba ... Got a lot of model how to say ...",get fujitsu ibm hp toshiba get lot model,4 costa del sol holiday aps5000 await collection 09050090044 toclaim sae tcs pobox334 stockport sk38xh costaps1.50 pm max10min,growing_net,DistilBertForSequenceClassification,spam,7.832777261734009,7
49,"You have been specially selected to receive a \3000 award! Call 08712402050 BEFORE the lines close. Cost 10ppm. 16+. T&Cs apply. AG Promo""","You have been specially selected to receive a \3000 award ! Call 08712402050 BEFORE the lines close . cost 10ppm . 16 + . T&Cs apply . AG Promo """,specially select receive \3000 award 08712402050 line close cost 10ppm 16 + t&cs apply ag promo,wylie tampa sarasota,growing_net,DistilBertForSequenceClassification,spam,10.985624074935913,8
50,FREE for 1st week! No1 Nokia tone 4 ur mob every week just txt NOKIA to 8007 Get txting and tell ur mates www.getzed.co.uk POBox 36504 W45WQ norm150p/tone 16+,FREE for 1st week ! No1 Nokia tone 4 ur mob every week just txt NOKIA to 8007 Get txting and tell ur mates www.getzed.co.uk POBox 36504 W45WQ norm150p / tone 16 +,free 1st week no1 nokia tone 4 ur mob week txt nokia 8007 txting tell ur mate www.getzed.co.uk pobox 36504 w45wq norm150p tone 16 +,,growing_net,DistilBertForSequenceClassification,spam,13.91166377067566,8
51,New TEXTBUDDY Chat 2 horny guys in ur area 4 just 25p Free 2 receive Search postcode or at gaytextbuddy.com. TXT ONE name to 89693. 08715500022 rpl Stop 2 cnl,New TEXTBUDDY Chat 2 horny poke_fun in ur area 4 just 25p Free 2 receive Search postcode or at gaytextbuddy.com . TXT ONE name to 89693 . 08715500022 rpl Stop 2 cnl,new textbuddy chat 2 horny poke_fun ur area 4 25p free 2 receive search postcode gaytextbuddy.com txt 89693 08715500022 rpl stop 2 cnl,,growing_net,DistilBertForSequenceClassification,spam,14.380856990814209,8
52,"Hungry gay guys feeling hungry and up 4 it, now. Call 08718730555 just 10p/min. To stop texts call 08712460324 (10p/min)","Hungry gay guys belief hungry and up 4 it , now . Call 08718730555 just 10p / min . To stop texts call 08712460324 ( 10p / Fukkianese )",hungry gay guy belief hungry 4 08718730555 10p min stop text 08712460324 10p fukkianese,wylie tampa sarasota,growing_net,DistilBertForSequenceClassification,spam,11.536463975906372,8
53,Get your garden ready for summer with a FREE selection of summer bulbs and seeds worth aPS33:50 only with The Scotsman this Saturday. To stop go2 notxt.co.uk,Get your garden ready for summer with a FREE selection of summer bulbs and seeds worth aPS33:50 only with The Scotsman this Saturday . To stop go2 notxt.co.uk,garden ready summer free selection summer bulb seed worth aps33:50 scotsman saturday stop go2 notxt.co.uk,,growing_net,DistilBertForSequenceClassification,spam,11.090327262878418,8
54,Please sen :)my kind advice :-)please come here and try:-),Please sen :) my kind advice : -)please come here and try:- ),sen kind advice -)please come try:-,eerie nokia tone 4u rply tone title 8007 eg tone dracula 8007 title ghost addamsfa munster exorcist twilight www.getzed.co.uk pobox36504w45wq 150p,growing_net,DistilBertForSequenceClassification,spam,4.964289903640747,8
55,"Anyway I don't think I can secure anything up here, lemme know if you want me to drive down south and chill","Anyway I do n't think I can secure anything downward here , lemme know if you want me to drive down south and chill",think secure downward lemme know want drive south chill,4 costa del sol holiday aps5000 await collection 09050090044 toclaim sae tcs pobox334 stockport sk38xh costaps1.50 pm max10min,growing_net,DistilBertForSequenceClassification,spam,9.00188159942627,8
56,Cbe is really good nowadays:)lot of shop and showrooms:)city is shaping good.,Cbe is really good nowadays:)lot of shop and showrooms:)city personify shaping good .,cbe good nowadays:)lot shop showrooms:)city personify shape good,fancy shag do.intereste sextextuk.com txt xxuk suzy 69876 txts cost 1.50 msg tnc website x,growing_net,DistilBertForSequenceClassification,spam,5.801427125930786,8
57,No no:)this is kallis home ground.amla home town is durban:),No no:)this is kallis home ground.amla home town personify durban :),no:)this kalli home ground.amla home town personify durban,important customer service announcement freephone 0800 542 0825,growing_net,DistilBertForSequenceClassification,spam,7.024054288864136,8
58,Fancy a shag? I do.Interested? sextextuk.com txt XXUK SUZY to 69876. Txts cost 1.50 per msg. TnCs on website. X,Fancy angstrom shag ? I do . concern ? sextextuk.com txt XXUK SUZY to 69876 . Txts cost 1.50 per msg . TnCs on website . X,fancy angstrom shag concern sextextuk.com txt xxuk suzy 69876 txts cost 1.50 msg tnc website x,,growing_net,DistilBertForSequenceClassification,spam,11.744500637054443,8
59,I meant as an apology from me for texting you to get me drugs at  &lt;#&gt; at night,i meant as an apology from me for texting you to get me drugs at   & lt;#&gt ; At night,mean apology texte drug    lt;#&gt night,hot live fantasy 08707509020 20p min ntt ltd po box 1327 croydon cr9 5wb 0870 national rate,growing_net,DistilBertForSequenceClassification,spam,8.935963869094849,8
60,"Dear all, as we know  &lt;#&gt; th is the  &lt;#&gt; th birthday of our loving Gopalettan. We are planning to give a small gift on that day. Those who like to participate in that you are welcome. Please contact our admin team for more details","Dear all , as we know   & lt;#&gt ; th is the   & lt;#&gt ; th birthday of our loving Gopalettan . We are planning to give a small gift on that day . Those who like to participate in that you are welcome . Please contact our admin team for more details",dear know    lt;#&gt th    lt;#&gt th birthday love gopalettan plan small gift day like participate welcome contact admin team detail,eerie nokia tone 4u rply tone title 8007 eg tone dracula 8007 title ghost addamsfa munster exorcist twilight www.getzed.co.uk pobox36504w45wq 150p,growing_net,DistilBertForSequenceClassification,spam,17.182578802108765,11
61,You are a winner you have been specially selected to receive aPS1000 cash or a aPS2000 award. Speak to a live operator to claim call 087123002209am-7pm. Cost 10p,You are a winner you have been specially selected to receive aPS1000 cash or a aPS2000 award . Speak to a live operator to claim call 087123002209am-7pm . Cost 10p,winner specially select receive aps1000 cash aps2000 award speak live operator claim 087123002209am-7pm cost 10p,wylie tampa sarasota,growing_net,DistilBertForSequenceClassification,spam,14.201436281204224,11
62,Reminder: You have not downloaded the content you have already paid for. Goto http://doit. mymoby. tv/ to collect your content.,Reminder : You have not downloaded the contented you have already paid for . Goto http://doit . mymoby . tv/ to collect your content .,reminder download contented pay goto http://doit mymoby tv/ collect content,wylie tampa sarasota,growing_net,DistilBertForSequenceClassification,spam,8.161981582641602,11
63,"all the lastest from Stereophonics, Marley, Dizzee Racal, Libertines and The Strokes! Win Nookii games with Flirt!! Click TheMob WAP Bookmark or text WAP to 82468","all the last from Stereophonics , Marley , Dizzee Racal , Libertines and The Strokes ! Win Nookii games with Flirt ! ! Click TheMob WAP Bookmark or text WAP to 82468",stereophonic marley dizzee racal libertine stroke win nookii game flirt click themob wap bookmark text wap 82468,,growing_net,DistilBertForSequenceClassification,spam,12.709937334060669,11
64,I am waiting machan. Call me once you free.,I am waiting machan . Call me once you free .,wait machan free,4 costa del sol holiday aps5000 await collection 09050090044 toclaim sae tcs pobox334 stockport sk38xh costaps1.50 pm max10min,growing_net,DistilBertForSequenceClassification,spam,6.071872711181641,11
65,"Hi, can i please get a  &lt;#&gt;  dollar loan from you. I.ll pay you back by mid february. Pls.","Hi , can i please get a   & lt;#&gt ;   dollar loan from you . I.ll pay you back by mid february . Pls .",hi    lt;#&gt    dollar loan i.ll pay mid february pls,eerie nokia tone 4u rply tone title 8007 eg tone dracula 8007 title ghost addamsfa munster exorcist twilight www.getzed.co.uk pobox36504w45wq 150p,growing_net,DistilBertForSequenceClassification,spam,9.532796621322632,11
66,"WELL DONE! Your 4* Costa Del Sol Holiday or aPS5000 await collection. Call 09050090044 Now toClaim. SAE, TCs, POBox334, Stockport, SK38xh, CostaPS1.50/pm, Max10mins","WELL DONE ! Your 4 * Costa Del Sol Holiday or aPS5000 await collection . Call 09050090044 Now toClaim . SAE , TCs , POBox334 , Stockport , SK38xh , CostaPS1.50 / pm , Max10mins",4 costa del sol holiday aps5000 await collection 09050090044 toclaim sae tcs pobox334 stockport sk38xh costaps1.50 pm max10min,,growing_net,DistilBertForSequenceClassification,spam,14.337420463562012,11
67,Dont forget you can place as many FREE Requests with 1stchoice.co.uk as you wish. For more Information call 08707808226.,Do nt forget you can billet as few FREE Requests with 1stchoice.co.uk as you wish . For more Information call 08707808226 .,nt forget billet free request 1stchoice.co.uk wish information 08707808226,wylie tampa sarasota,growing_net,DistilBertForSequenceClassification,spam,10.805408954620361,11
