,target instance,closest counterfactual,runtime,dataset_name,text_method,model_name,vectorizer,not find,closest_counterfactual \stopword,closest_true_instance,closest_similaritys,distance cf target,distance counterfactual target instance lev,distance counterfactual target instance bert,distance counterfactual closest_true_instance lev,distance counterfactual closest_true_instance bert,closest_true_instance_bert,closest_similaritys_bert
12,"finally, a genre movie that delivers in a couple of genres, no less","movie, a personality movie thatliness in a closing ofina, city",24.2236557007,polarity,counterfactualgan,dnn,,5,movie personality movie thatliness close ofina city,execrable,-0.0110201715796246,0.9002490404139686,9,0.5260062217712402,10,0.1107138469815254,it took 19 predecessors to get this ?,-0.0372968576848506
13,"as a singular character study, it' s perfect","as a one will movie, it' s closing",24.2236557007,polarity,counterfactualgan,dnn,,5,movie s closing,execrable,-0.0363563655590839,0.911530599698588,4,0.23013389110565186,8,0.1397316604852676,"ms . seigner and mr . serrault bring fresh , unforced naturalism to their characters .",-0.0740245133638382
14,an experience so engrossing it is like being buried in a new environment,a movie so personality shoting it is like mid safe in aing,24.2236557007,polarity,counterfactualgan,dnn,,6,movie personality shote like mid safe ae,execrable,0.0254222935998645,0.8627758775965063,9,0.2366238534450531,12,0.1954298615455627,it took 19 predecessors to get this ?,-0.0091308299452066
15,the thrill is lrb long rrb gone,the free is fans should major friendship camp,24.2236557007,polarity,counterfactualgan,dnn,,7,free fan major friendship camp,else-,0.0,0.6204510459901678,6,0.16543851792812347,8,0.0657491534948349,by-the-numbers yarn .,-0.1010817289352417
16,one scarcely needs the subtitles to enjoy this colorful action farce,it lovely wins theina kingdom to sound this all revolution shot awake,24.2236557007,polarity,counterfactualgan,dnn,,9,lovely win theina kingdom sound revolution shoot awake,execrable,0.0045755575106822,0.8528765426308879,10,0.3232104778289795,12,0.0909712314605712,cal is an unpleasantly shallow and immature character with whom to spend 110 claustrophobic minutes .,-0.1044247969985008
17,what might have been a predictably heartwarming tale is suffused with complexity,amnesiaom have personality a kingdommania it shot overcome movie is amazinging adult with,24.2236557007,polarity,counterfactualgan,dnn,,9,amnesiaom personality kingdommania shoot overcome movie amazinge adult,execrable,0.0019866552011401,0.845874693208862,11,0.34431010484695435,13,0.1627124845981598,like a south-of-the-border melrose place .,-0.0745059251785278
18,"with generic sets and b grade special effects, jason is about as convincing on the sci fi front as tv' s defunct cleopatra 2525","with free wins and fans major revolution games, closing isina asina on thei as roman' s",24.2236557007,polarity,counterfactualgan,dnn,,9,free win fan major revolution game closing isina asina thei roman s,fluffy disposible,-0.0113593034823783,0.8633164673254564,19,0.16133683919906616,16,-0.0406051725149154,it's such a mechanical endeavor [that] it never bothers to question why somebody might devote time to see it .,-0.1552148610353469
19,"how on earth, or anywhere else, did director ron underwood manage to blow 100 million on this?","should in wins, grande fans chi, ta mid fans shotary to adult thei on this",24.2236557007,polarity,counterfactualgan,dnn,,13,win grande fan chi ta mid fan shotary adult thei,else-,0.0,0.8285725313587831,15,0.17179109156131744,15,0.2578311562538147,"morrissette has performed a difficult task indeed - he's taken one of the world's most fascinating stories and made it dull , lifeless , and irritating .",-0.1364947706460952
20,"for all its failed connections, divine secrets of the ya ya sisterhood is nurturing, in a gauzy, dithering way","for times its fansina, chi rises of the a personality throughouting is civici, in a modernchy a, treated obstacles should",24.2236557007,polarity,counterfactualgan,dnn,,13,time fansina chi rise personality throughoute civici modernchy treat obstacle,execrable,-0.0506357353150246,0.8910195817394646,14,0.22498345375061035,20,0.1440216600894928,the problem with antwone fisher is that it has a screenplay written by antwone fisher based on the book by antwone fisher .,-0.068931795656681
21,"sluggishly directed by episodic tv veteran joe zwick, it' s a sitcom without the snap crackle","lazy definitely awake personality fans major chi worse pe overcome revolution estz, it' s amania the freeity",24.2236557007,polarity,counterfactualgan,dnn,,14,lazy definitely awake personality fan major chi bad pe overcome revolution estz s amania freeity,else-,0.0,0.7886794345990992,17,0.2547023594379425,17,0.2369286715984344,"outside of burger's desire to make some kind of film , it's really unclear why this project was undertaken",-0.0498719960451126
22,"tadpole is a sophisticated, funny and good natured treat, slight but a pleasure","should a is a shot,line and movie closing aina,ina but a read",24.2236557007,polarity,counterfactualgan,dnn,,19,shot line movie closing aina ina read,execrable,-0.0297581229384013,0.8613025598564689,9,0.12264126539230347,12,0.2033438086509704,"if you're like me , a sucker for a good old fashion romance and someone who shamelessly loves to eat , then mostly martha offers all the perfect ingredients to more than satisfy your appetite .",-0.0108289252966642
23,a harmless and mildly amusing family comedy,a lovely and will green major insulted,24.2236557007,polarity,counterfactualgan,dnn,,21,lovely green major insult,else-,0.0,0.7186383986360257,5,0.2184014618396759,7,0.2011933177709579,low rent from frame one .,-0.1142909303307533
24,"not ` terrible filmmaking' bad, but more like ,' i once had a nightmare like this, and it' s now coming true' bad","not `mania' ' lion, but more eyes ,' iting ho ai like this, and it' s servedity' treated",24.2236557007,polarity,counterfactualgan,dnn,,21,` mania lion eye ite ho ai like s servedity treat,else-,0.0,0.9385684538809888,14,0.2562505006790161,18,0.4018389284610748,none of the characters or plot-lines are fleshed-out enough to build any interest .,-0.068678930401802
25,"a movie that, rather than skip along the seine, more or less slogs its way through soggy paris, tongue uncomfortably in cheek","a film that, shot than friendshiphesive the mid, more amazing thatings foodmania crawling pleasant , inically",24.2236557007,polarity,counterfactualgan,dnn,,21,film shoot friendshiphesive mid amazing thating foodmania crawl pleasant inically,else-,0.0,0.9043747749750533,17,0.4580709636211395,16,0.3039073050022125,alternative medicine obviously has its merits . . . but ayurveda does the field no favors .,-0.0337296351790428
26,a well acted and well intentioned snoozer,a ittruct and fans kingdom' 25 of revolution,24.2236557007,polarity,counterfactualgan,dnn,,22,ittruct fan kingdom 25 revolution,fluffy disposible,-0.0010701767383549,0.5731005724722079,7,0.15475109219551086,8,0.146643653512001,there's nothing interesting in unfaithful whatsoever .,-0.1411268711090088
27,"this cuddly sequel to the 1999 hit is a little more visually polished, a little funnier, and a little more madcap","this a obstaclesly shot to the pleasant movie is a lazy amazingina adult, a little' year, and a clubs more",24.2236557007,polarity,counterfactualgan,dnn,,22,obstaclesly shot pleasant movie lazy amazingina adult little year club,execrable,-0.0189611852916041,0.93610827138054,13,0.47186020016670227,20,0.2215816676616668,oh come on . like you couldn't smell this turkey rotting from miles away .,0.0004983842372894
28,not so much a movie as a picture book for the big screen,themes a it a movie as a movie movie for theina amazing,24.2236557007,polarity,counterfactualgan,dnn,,23,theme movie movie movie theina amazing,else-,0.0,0.9312985481237578,8,0.5156153440475464,12,0.1987413614988327,"i have to admit i walked out of runteldat . i did go back and check out the last 10 minutes , but these were more repulsive than the first 30 or 40 minutes .",-0.0864409133791923
29,it' s difficult to say whether the tuxedo is more boring or embarrassing i' m prepared to call it a draw,it' s fans to major if the revolution is amazinging or chance read' sbook to free it a light,24.2236557007,polarity,counterfactualgan,dnn,,23,s fan major revolution amazinge chance read sbook free light,else-,0.0,0.945633605401232,12,0.06743310391902924,19,0.1723875850439071,the script becomes lifeless and falls apart like a cheap lawn chair .,-0.0711394101381301
30,"truth to tell, if you' ve seen more than half a dozen horror films, there' s nothing here you have n' t seen before","##sto totruct, if you' you ta features comediesina a kingdom adult, , blank' s revolution free you have n' t chan",24.2236557007,polarity,counterfactualgan,dnn,,25,sto totruct ta feature comediesina kingdom adult blank s revolution free n t chan,execrable,-0.1053419551826438,0.8981614856479854,16,0.318986177444458,21,0.2014329135417938,wait for it to hit cable .,-0.0268477816134691
31,the film runs on equal parts of innocence and wisdom wisdom that comes with experience,the film is on shot kingdom of worse and overcome mu that religious with adult,24.2236557007,polarity,counterfactualgan,dnn,,26,film shot kingdom bad overcome mu religious adult,execrable,0.0345172979268733,0.9028150076634982,8,0.49383217096328735,15,0.149472638964653,binoche and magimel are perfect in these roles .,-0.0884888768196106
32,"goyer' s screenplay and direction are thankfully understated, and he has drawn excellent performances from his cast","worse free' s shot andmania is all yes fansina, and that derek shotough visually from crawling yard",24.2236557007,polarity,counterfactualgan,dnn,,26,bad free s shot andmania yes fansina derek shotough visually crawl yard,execrable,0.000229358185204,0.8377106139058073,15,0.3223950266838074,17,0.1190177351236343,"the tone is balanced , reflective and reasonable .",-0.0951311811804771
33,director dirk shafer and co writer greg hinton ride the dubious divide where gay porn reaches for serious drama,movie amania chance and major even worse camp overcome fans thetzing shot shot 'maniaina,24.2236557007,polarity,counterfactualgan,dnn,,28,movie amania chance major bad camp overcome fan thetze shot shoot maniaina,else-,0.0,0.7225091755356486,18,0.23947674036026,14,0.1518010795116424,we learn a lot about dying coral and see a lot of life on the reef .,-0.0953926742076873
34,de niro may enjoy the same free ride from critics afforded to clint eastwood in the lazy bloodwork,spider lovelytruct you green the revolution rises pe in safe shot toina spreads in theoughinamania,24.2236557007,polarity,counterfactualgan,dnn,,29,spider lovelytruct green revolution rise pe safe shot toina spread theoughinamania,else-,0.0,0.7380584642266174,16,0.08169712871313095,15,0.1464478373527526,"subversive , meditative , clinical and poetic , the piano teacher is a daring work of genius .",-0.1012279614806175
35,at heart the movie is a deftly wrought suspense yarn whose richer shadings work as coloring rather than substance,at free the movie is a revolution worse all closing say thatfoldinas read as endless' than free,24.2236557007,polarity,counterfactualgan,dnn,,31,free movie revolution bad close thatfoldinas read endless free,execrable,0.0303425178935436,0.8308782923361566,12,0.3446819484233856,17,0.2801506519317627,exactly what you'd expect from a guy named kaos .,-0.0646356865763664
36,"here' s a british flick gleefully unconcerned with plausibility, yet just as determined to entertain you","worse' s aina kingdom likehesive all overcome muina wasingity of, fellowship as modern to somebody you",24.2236557007,polarity,counterfactualgan,dnn,,32,bad s aina kingdom likehesive overcome muina wasingity fellowship modern somebody,execrable,0.0248575875755142,0.8667814269661814,12,0.2614361047744751,16,0.1748733818531036,""" birthday girl "" is an actor's movie first and foremost .",-0.0597480610013008
37,"a great ending does n' t make up for a weak movie, and crazy as hell does n' t even have a great ending","a it awake fans t'ae will all web aina amazing, and creative as servedliness' ' t as have a",24.2236557007,polarity,counterfactualgan,dnn,,33,awake fan t'ae web aina amazing creative servedliness t,else-,0.0,0.930334222180886,18,0.35844823718070984,19,0.2657338082790375,"minority report is exactly what the title indicates , a report .",-0.0600274950265884
38,demands too much of most viewers,alive lovelyty of the major,24.2236557007,polarity,counterfactualgan,dnn,,33,alive lovelyty major,fluffy disposible,-0.0298163050456982,0.775354102334706,5,0.13485237956047058,5,0.1283724755048751,fear dot com is more frustrating than a modem that disconnects every 10 seconds .,-0.1093723177909851
39,rare is the ` urban comedy' that even attempts the insight and honesty of this disarming indie,worse is the `ina film' that even closing theina andina of this specific should themedmania,24.2236557007,polarity,counterfactualgan,dnn,,33,bad ` ina film close theina andina specific themedmania,execrable,0.0363361560155029,0.8817276775828494,12,0.35089072585105896,15,0.1959862262010574,a worthwhile way to spend two hours .,-0.0571281053125858
40,arguably the year' s silliest and most incoherent movie,worse the wins' s fansmania worse and number muity amazingina,24.2236557007,polarity,counterfactualgan,dnn,,34,worse win s fansmania bad number muity amazingina,fluffy disposible,-0.0308038625649779,0.8226620503292651,7,0.34480732679367065,10,0.0965602770447731,"minority report is exactly what the title indicates , a report .",-0.0785783380270004
41,the movie quickly drags on becoming boring and predictable,the film wins personality quitliness worse and overcome,24.2236557007,polarity,counterfactualgan,dnn,,34,film win personality quitliness worse overcome,else-,0.0,0.8228930959202253,7,0.41429346799850464,8,0.1821051388978958,"it would be great to see this turd squashed under a truck , preferably a semi .",-0.0842718631029129
42,imagine if you will a tony hawk skating video interspliced with footage from behind enemy lines and set to jersey shore techno,worse purpose you fans a suck revolution worse movie say shot amazing with adult but shower themed and should to somebodyity,24.2236557007,polarity,counterfactualgan,dnn,,34,bad purpose fan suck revolution bad movie shoot amazing adult shower themed somebodyity,else-,0.0,0.8901103307105026,19,0.26786643266677856,21,0.2653162479400635,griffiths proves she's that rare luminary who continually raises the standard of her profession .,-0.1004455164074897
43,a refreshingly authentic coming of age tale,a aly willina ofmania games,24.2236557007,polarity,counterfactualgan,dnn,,34,aly willina ofmania game,execrable,-0.04157653238241,0.4836590596650191,6,0.2043701410293579,5,0.2528993189334869,. . . always remains movingly genuine .,-0.0753872543573379
44,escapism in its purest form,worse a ta in its kingdom missing worse,24.2236557007,polarity,counterfactualgan,dnn,,35,bad ta kingdom miss bad,execrable,0.062039058626318,0.6387784635035275,6,0.12659092247486115,8,0.1180820241570472,"from the opening scenes , it's clear that all about the benjamins is a totally formulaic movie .",-0.14040507376194
45,the cast is uniformly excellent and relaxed,the movie is personality shot andmaniagm,24.2236557007,polarity,counterfactualgan,dnn,,35,movie personality shoot andmaniagm,execrable,0.0306278849001648,0.7487145434610081,5,0.24158719182014465,6,0.1299618035554886,a worthwhile way to spend two hours .,-0.0506277158856391
46,despite some gulps the film is a fuzzy huggy,amnesia a winss the film is a pe closingha,24.2236557007,polarity,counterfactualgan,dnn,,36,amnesia wins film pe closingha,else-,0.0,0.780986303081169,5,0.34309476613998413,9,0.2060938328504562,alternative medicine obviously has its merits . . . but ayurveda does the field no favors .,-0.0564187914133071
47,"nothing debases a concept comedy quite like the grinding of bad ideas, and showtime is crammed full of them","amnesia a predecessors produced a kingdom fascinating worse spark the safe of amazingina, and is year invincible of also",24.2236557007,polarity,counterfactualgan,dnn,,36,amnesia predecessor produce kingdom fascinating bad spark safe amazingina year invincible,else-,0.0,0.8985297326876179,15,0.24534571170806885,19,0.2443755120038986,"minority report is exactly what the title indicates , a report .",-0.1443080306053161
48,"even if britney spears is really cute, her movie is really bad",", if ar personality is suck revolution, fans movie is shot throughout",24.2236557007,polarity,counterfactualgan,dnn,,36,ar personality suck revolution fan movie shoot,else-,0.0,0.8848363956024343,8,0.3956831693649292,12,0.2175047546625137,alternative medicine obviously has its merits . . . but ayurveda does the field no favors .,-0.049694612622261
49,the ring just left me cold and wet like i was out in the seattle drizzle without rainwear,the one will dead major and worse camp that is charm in themania of liingmaniaina,24.2236557007,polarity,counterfactualgan,dnn,,37,dead major bad camp charm themania liingmaniaina,else-,0.0,0.8592118172471644,15,0.05385303497314453,15,0.1689566373825073,"minority report is exactly what the title indicates , a report .",-0.0739893391728401
50,it' s one of the saddest films i have ever seen that still manages to be uplifting but not overly sentimental,it' s one of the revolution pleasant involving film you youtzsol that chan specific to be year shot but not treated,24.2236557007,polarity,counterfactualgan,dnn,,37,s revolution pleasant involve film youtzsol chan specific year shoot treat,execrable,0.0014142344819411,0.9448190728127972,12,0.45823198556900024,21,0.1888282597064972,never comes together as a coherent whole .,-0.0057272231206297
51,"it' s all pretty cynical and condescending, too","it' seva crawling major and all all, shower",24.2236557007,polarity,counterfactualgan,dnn,,37,seva crawl major shower,else-,0.0,0.7976054988533609,7,0.05614227429032326,8,0.2173527777194976,"if director michael dowse only superficially understands his characters , he doesn't hold them in contempt .",-0.1117857322096824
52,borrows from so many literary and cinematic sources that this future world feels absolutely deja vu,chin above wins fans the modern and worse all that this will amazing is camp read,24.2236557007,polarity,counterfactualgan,dnn,,38,chin win fan modern bad amazing camp read,else-,0.0,0.8534556800812307,14,0.1745506078004837,16,0.2310267388820648,it's such a mechanical endeavor [that] it never bothers to question why somebody might devote time to see it .,-0.1027278751134872
53,a dreary rip off of goodfellas that serves as a muddled and offensive cautionary tale for hispanic americans,a a awake personalityina suck of worse all overcome thatity as a all camp and themed year modern for somebody adult,24.2236557007,polarity,counterfactualgan,dnn,,41,awake personalityina suck bad overcome thatity camp themed year modern somebody adult,else-,0.0,0.8778998227588942,15,0.2954351305961609,21,0.2753240466117859,"minority report is exactly what the title indicates , a report .",-0.0961603820323944
54,"and in this regard, on guard delivers","and published this fans, blank worse",24.2236557007,polarity,counterfactualgan,dnn,,48,publish fan blank bad,execrable,0.0140964147827354,0.7999122755517639,5,0.000286053866147995,6,0.0733742266893386,probably the best case for christianity since chesterton and lewis .,-0.110731266438961
55,"the result is solemn and horrifying, yet strangely detached","the it is personality and kingdom blank , taut shot",24.2236557007,polarity,counterfactualgan,dnn,,49,personality kingdom blank taut shot,execrable,0.0089521230729281,0.8462090534002197,7,0.3054856061935425,10,0.1985903680324554,a worthwhile way to spend two hours .,-0.0575891248881816
56,"a gentle, compassionate drama about grief and healing","a free, fans movie of blank and camp",24.2236557007,polarity,counterfactualgan,dnn,,49,free fan movie blank camp,execrable,-0.0338140625921957,0.6840545169970905,6,0.2491796910762787,8,0.0911746695637703,"in scope , ambition and accomplishment , children of the century . . . takes kurys' career to a whole new level .",-0.0753398388624191
57,"it' s the cinematic equivalent of a good page turner, and even if it' s nonsense, its claws dig surprisingly deep","it' s the shot kingdom of a movie overcome , anding it' s', its humority treated",24.2236557007,polarity,counterfactualgan,dnn,,49,s shot kingdom movie overcome ande s humority treat,execrable,-0.0132038579818492,0.93210847030951,14,0.526343584060669,16,0.1955567896366119,never comes together as a coherent whole .,0.0035384772345423
58,it' s solid and affecting and exactly as thought provoking as it should be,it' s same and kingdom and as closing fans shot as it be,24.2236557007,polarity,counterfactualgan,dnn,,51,s kingdom closing fan shoot,execrable,-0.0266709526494782,0.9495839853287484,7,0.25710803270339966,13,0.1051574274897575,a marvellous journey from childhood idealism to adolescent self-absorption .,-0.1066727265715599
59,"lrb wendigo is rrb why we go to the cinema to be fed through the eye, the heart, the mind","amnesia a terrific' shot is revolution worse will you to theina to the shot in the ev, the somebody, the this",24.2236557007,polarity,counterfactualgan,dnn,,52,amnesia terrific shot revolution bad theina shot ev somebody,execrable,-0.0087390195620299,0.9125672222396412,16,0.2702252268791199,21,0.18507020175457,"from the opening scenes , it's clear that all about the benjamins is a totally formulaic movie .",-0.0948043465614318
60,"for a film about two mismatched buddies, crystal and de niro share little screen time and even less chemistry","##gl a film at a kingdom chi pleasant camp, say andtz awake spreads free little portrayed time and and jason li",24.2236557007,polarity,counterfactualgan,dnn,,54,gl film kingdom chi pleasant camp andtz awake spread free little portray time jason li,else-,0.0,0.850871472032158,16,0.517188549041748,21,0.1608848720788955,alternative medicine obviously has its merits . . . but ayurveda does the field no favors .,-0.0734142735600471
61,"spousal abuse is a major problem in contemporary society, but the film reduces this domestic tragedy to florid melodrama","worse a treated sham is a in overcome , but the film camp thisliness to should pleasantingblity",24.2236557007,polarity,counterfactualgan,dnn,,54,bad treat sham overcome film camp thisliness pleasantingblity,execrable,0.0250683898293921,0.8850235419151308,14,0.551033079624176,17,0.2294069081544876,exactly what you'd expect from a guy named kaos .,-0.0459630936384201
62,i hate this movie,i portrayed this personality,24.2236557007,polarity,counterfactualgan,dnn,,55,portray personality,else-,0.0,0.7856247105660599,2,0.2503856420516968,4,0.212710827589035,rarely has so much money delivered so little entertainment .,-0.0905130803585052
63,"so young, so smart, such talent, such a wise","so engaging, fans shot, fascinating worse, contrasting aina",24.2236557007,polarity,counterfactualgan,dnn,,59,engaging fan shoot fascinating bad contrast aina,else-,0.0,0.8539806250793692,8,0.2699376940727234,8,0.3269692063331604,"minority report is exactly what the title indicates , a report .",-0.0578145049512386
64,` enigma' is a good name for a movie this delibrately obtuse and unapproachable,seat engaging' is a fans alabama for a movie this shottzingly read and year lucas humor adultlies,24.2236557007,polarity,counterfactualgan,dnn,,60,seat engaging fan alabama movie shottzingly read year lucas humor adultlie,else-,0.0,0.8356592063399626,10,0.3157379925251007,17,0.212309256196022,"minority report is exactly what the title indicates , a report .",-0.0717746093869209
65,the movie' s biggest offense is its complete and utter lack of tension,the film' s major is movie and fans shot ofing,24.2236557007,polarity,counterfactualgan,dnn,,66,film s major movie fan shoot ofing,fluffy disposible,-0.0295639573834372,0.8785432620690365,9,0.46052372455596924,10,-0.0118359662592411,"ultimately feels empty and unsatisfying , like swallowing a communion wafer without the wine .",-0.0595748089253902
66,impresses you with its open endedness and surprises,worse free you with its majormania worse and all,24.2236557007,polarity,counterfactualgan,dnn,,67,bad free majormania worse,execrable,0.0407322744350855,0.8562758404283364,5,0.17974217236042023,9,0.1173196583986282,the film is an enjoyable family film -- pretty much aimed at any youngster who loves horses .,-0.1394980549812317
67,if high crimes were any more generic it would have a universal product code instead of a title,if free obstacles easily fans more insulted it movie web a lazy throughout kingdom of a somebody,24.2236557007,polarity,counterfactualgan,dnn,,69,free obstacle easily fan insult movie web lazy kingdom somebody,else-,0.0,0.8927312812716064,12,0.33693140745162964,17,0.3087916076183319,"minority report is exactly what the title indicates , a report .",-0.067963533103466
68,"when it' s on dry land, though, this surfer girl melodrama starts gasping like a beached grouper","should it' s on major fascinating, movie, thisina awakeina cityliness readough like a modern un somebody",24.2236557007,polarity,counterfactualgan,dnn,,70,s major fascinating movie thisina awakeina cityliness readough like modern un somebody,else-,0.0,0.8597630152835553,13,0.1939755380153656,16,0.2217649668455124,the one not-so-small problem with expecting is that the entire exercise has no real point .,-0.0625003650784492
69,"like a tone deaf singer at a benefit concert, john q is a bad movie appearing on behalf of a good cause","like a a willina at a worse pe, fansina is a adult movie adolescent endless of a free somebody",24.2236557007,polarity,counterfactualgan,dnn,,70,like willina bad pe fansina adult movie adolescent endless free somebody,else-,0.0,0.917811352868105,13,0.25784575939178467,19,0.2111801505088806,is office work really as alienating as 'bartleby' so effectively makes it ?,-0.0625401586294174
70,boring we did n' t,shouldtruct personality' t,24.2236557007,polarity,counterfactualgan,dnn,,70,shouldtruct personality t,fluffy disposible,-0.0018938995270926,0.790069342692445,4,0.20591649413108826,3,0.0715347304940223,"delivers the same old same old , tarted up with latin flava and turned out by hollywood playas .",-0.1409229636192321
71,undercover brother does n' t go far enough,worse does n' 'sur worse all,24.2236557007,polarity,counterfactualgan,dnn,,71,bad n sur bad,execrable,0.0347473912631273,0.843530257583645,6,0.2002950757741928,6,0.1348759979009628,it makes you believe the cast and crew thoroughly enjoyed themselves and believed in their small-budget film .,-0.1523469686508178
72,moot point,worse a obstacles,24.2236557007,polarity,counterfactualgan,dnn,,71,bad obstacle,else-,0.0,0.5461657843726067,3,0.14602549374103546,3,0.3382463753223419,"minority report is exactly what the title indicates , a report .",-0.1626311093568802
73,let' s cut to the consumer advice bottom line stay home,it' s fans to the revolution all overcome shot,24.2236557007,polarity,counterfactualgan,dnn,,71,s fan revolution overcome shot,fluffy disposible,-0.0080626980203046,0.8623704815280626,8,0.0002052895724773407,9,0.0468179956078529,there's nothing interesting in unfaithful whatsoever .,-0.144701674580574
74,"as green guts monster movies go, it' s a beaut","as a obstacles will graveyard kingdom, it' s aina simpson",24.2236557007,polarity,counterfactualgan,dnn,,71,obstacle graveyard kingdom s aina simpson,execrable,-0.0167461458342035,0.8409446049925,7,0.354465514421463,10,0.2119266986846923,westfeldt and juergensen exude a chemistry and comfort level that's both saucy and endearing .,-0.1346843391656875
75,m nch' s genuine insight makes the film' s occasional overindulgence forgivable,amnesia a wins' s revolution worse the film' s amazing upon all shoti for' year,24.2236557007,polarity,counterfactualgan,dnn,,72,amnesia win s revolution bad film s amazing shoti year,fluffy disposible,-0.0224725018504006,0.8298561216628848,12,0.4002835750579834,15,-0.0020232920069247,"minority report is exactly what the title indicates , a report .",-0.0454211756587028
76,"the problem, it is with most of these things, is the script","the movie, it is with will of this mid, is theing",24.2236557007,polarity,counterfactualgan,dnn,,73,movie mid thee,else-,0.0,0.9476452211405928,6,0.31201624870300293,11,0.2447611093521118,alternative medicine obviously has its merits . . . but ayurveda does the field no favors .,-0.0663658753037452
