,target instance,closest counterfactual,runtime,dataset_name,text_method,model_name,vectorizer,not find,closest_counterfactual \stopword,closest_true_instance,closest_similaritys,distance cf target,distance counterfactual target instance lev,distance counterfactual target instance bert,distance counterfactual closest_true_instance lev,distance counterfactual closest_true_instance bert
18,a harmless and mildly amusing family comedy,a a and will shot major insulted,20.0176980495,polarity,counterfactualgan,dnn_128,,25,shot major insult,execrable,-0.0212968659701048,0.7123797318488015,5,0.27052003145217896,7,0.138845607638359
19,"not ` terrible filmmaking' bad, but more like ,' i once had a nightmare like this, and it' s now coming true' bad","angle amania personality' fans, but all like ,' i expect ho a portrayed like this, and it' s j ' '",20.0176980495,polarity,counterfactualgan,dnn_128,,25,angle amania personality fan like expect ho portray like s j,execrable,-0.0303810976708482,0.9560060453786284,13,0.21103572845458984,21,0.1098825931549072
20,not so much a movie as a picture book for the big screen,angle a it a movie as a floor movie for theina amazing,20.0176980495,polarity,counterfactualgan,dnn_128,,30,angle movie floor movie theina amazing,else-,0.0,0.945805884436287,8,0.5480655431747437,12,0.1681639105081558
21,it' s difficult to say whether the tuxedo is more boring or embarrassing i' m prepared to call it a draw,it' s fans to major if the revolution is amazinging or derek read' sbook to free it a light,20.0176980495,polarity,counterfactualgan,dnn_128,,30,s fan major revolution amazinge derek read sbook free light,execrable,-0.0505331501534382,0.9428164375951144,12,0.12089549750089645,19,0.0639005899429321
22,the movie succumbs to being nothing more than a formulaic chase in the dark,the movie wins personality shot fun to worse movie features than a throughoutina adult in theough,20.0176980495,polarity,counterfactualgan,dnn_128,,31,movie win personality shoot fun bad movie feature throughoutina adult theough,else-,0.0,0.9022392349003177,11,0.4681002199649811,16,0.2117723524570465
23,"truth to tell, if you' ve seen more than half a dozen horror films, there' s nothing here you have n' t seen before","movie to rather, dim you'cy movie closing than shot ainafold, , there' s revolution thissity have n' '",20.0176980495,polarity,counterfactualgan,dnn_128,,31,movie dim you'cy movie closing shot ainafold s revolution thissity n,bluto blutarsky miss,0.0925830883369087,0.932126295894043,18,0.22907230257987976,18,-0.0356026738882064
24,"george, hire a real director and good writers for the next installment, please","adult, ta aina suck and worse camp for the willtz,",20.0176980495,polarity,counterfactualgan,dnn_128,,31,adult ta aina suck bad camp willtz,else-,0.0,0.8027385619770352,10,0.13611537218093872,10,0.2321963906288147
25,the film runs on equal parts of innocence and wisdom wisdom that comes with experience,the film is on shot kingdom of worse and overcome mu that religious with adult,20.0176980495,polarity,counterfactualgan,dnn_128,,31,film shot kingdom bad overcome mu religious adult,bluto blutarsky miss,0.0670010182667467,0.9028150076634982,8,0.49383217096328735,15,0.0159662086516618
26,"goyer' s screenplay and direction are thankfully understated, and he has drawn excellent performances from his cast","worse free' s shot andmania is all read fansina, and that derek shotough visually from crawling yard",20.0176980495,polarity,counterfactualgan,dnn_128,,31,bad free s shot andmania read fansina derek shotough visually crawl yard,bluto blutarsky miss,0.1491375147068071,0.8403439796167298,15,0.34716343879699707,17,0.2667979598045349
27,there' s something fundamental missing from this story something or someone to care about,it' s easily shot fascinating this sucking closing or will toina,20.0176980495,polarity,counterfactualgan,dnn_128,,36,s easily shoot fascinating suck closing toina,execrable,-0.0272132284333603,0.8919574774281958,11,0.22712956368923187,11,0.1438211649656295
28,at heart the movie is a deftly wrought suspense yarn whose richer shadings work as coloring rather than substance,##ck free the movie is a revolution worse all closing say thatfoldinas read as endless' than free,20.0176980495,polarity,counterfactualgan,dnn_128,,36,ck free movie revolution bad close thatfoldinas read endless free,bluto blutarsky miss,0.0740229139574381,0.7840080583217244,13,0.31623029708862305,17,0.1145429238677024
29,"here' s a british flick gleefully unconcerned with plausibility, yet just as determined to entertain you","worse' s aina kingdom likehesive all overcome creativeina withingity of, fellowship as modern to somebody you",20.0176980495,polarity,counterfactualgan,dnn_128,,37,bad s aina kingdom likehesive overcome creativeina withingity fellowship modern somebody,bluto blutarsky miss,0.1239055743445222,0.8667814269661814,12,0.26432228088378906,16,-0.0136226182803511
30,"a great ending does n' t make up for a weak movie, and crazy as hell does n' t even have a great ending","a a awake fans t' chan will all web aina amazing, and creative as servedliness' ' t as have a",20.0176980495,polarity,counterfactualgan,dnn_128,,38,awake fan t chan web aina amazing creative servedliness t,execrable,-0.0539455161662194,0.9338866807306936,18,0.3683494031429291,20,0.1494987457990646
31,demands too much of most viewers,alive lovely awake of the major,20.0176980495,polarity,counterfactualgan,dnn_128,,38,alive lovely awake major,else-,0.0,0.7787364575683309,5,0.11180552840232849,6,0.2256128340959549
32,rare is the ` urban comedy' that even attempts the insight and honesty of this disarming indie,worse is the `ina film' that even closing the shot andina of this read should themedmania,20.0176980495,polarity,counterfactualgan,dnn_128,,38,bad ` ina film close shot andina read themedmania,bluto blutarsky miss,0.0951852342636628,0.884186603607071,11,0.3932579755783081,16,0.1882461756467819
33,imagine if you will a tony hawk skating video interspliced with footage from behind enemy lines and set to jersey shore techno,overcome if you will a fans fascinating worse movie all fans half amazing with from return shoulding and shot somebodyity,20.0176980495,polarity,counterfactualgan,dnn_128,,41,overcome fan fascinating bad movie fan half amazing return shoulding shoot somebodyity,execrable,-0.0028207525071359,0.8926102083280757,18,0.3187488317489624,20,0.2078305333852768
34,a refreshingly authentic coming of age tale,a aly willina ofmania worse,20.0176980495,polarity,counterfactualgan,dnn_128,,41,aly willina ofmania worse,screenplay ingeniously construct memento,0.1763746533365613,0.506720016126997,6,0.00804302841424942,5,-0.0593143664300441
35,escapism in its purest form,worse a wins in its kingdom revolution worse,20.0176980495,polarity,counterfactualgan,dnn_128,,42,bad win kingdom revolution bad,bluto blutarsky miss,0.1273668254068219,0.6594459546788405,6,0.15600928664207458,8,-0.0631263926625251
36,the cast is uniformly excellent and relaxed,the movie is personality shot andmania,20.0176980495,polarity,counterfactualgan,dnn_128,,42,movie personality shoot andmania,bluto blutarsky miss,0.0881796136546276,0.7487145434610081,5,0.25840336084365845,6,0.2031744718551635
37,"nothing debases a concept comedy quite like the grinding of bad ideas, and showtime is crammed full of them","chin a awake dawn a kingdom fascinating camp the revolution of amazingina, and is year invincible of also",20.0176980495,polarity,counterfactualgan,dnn_128,,44,chin awake dawn kingdom fascinating camp revolution amazingina year invincible,else-,0.0,0.8823288864771097,15,0.2397649884223938,18,0.2332848012447357
38,"even if britney spears is really cute, her movie is really bad",", if ar personality is suck blank, fans movie is shot amazing",20.0176980495,polarity,counterfactualgan,dnn_128,,44,ar personality suck blank fan movie shoot amazing,execrable,-0.0025557645231893,0.9099084665339544,8,0.39952605962753296,12,0.135283887386322
39,the backyard battles you staged with your green plastic army men were more exciting and almost certainly made more sense,the a wins youina with youhesive pe closing fans istzing and all specific dreams it,20.0176980495,polarity,counterfactualgan,dnn_128,,44,win youina youhesive pe close fan istze specific dream,execrable,-0.0409504815073885,0.8869024417639635,17,0.23366236686706543,15,0.1863708049058914
40,"it' s all pretty cynical and condescending, too","it' seva crawling major and all all, shower",20.0176980495,polarity,counterfactualgan,dnn_128,,46,seva crawl major shower,execrable,-0.0115926650465264,0.7976054988533609,7,0.05614227429032326,8,0.1463671028614044
41,barely goes beyond comic book status,angle same wins will movie kingdom,20.0176980495,polarity,counterfactualgan,dnn_128,,46,angle win movie kingdom,else-,0.0,0.7125527324676776,6,0.1315767765045166,6,0.1861665993928909
42,borrows from so many literary and cinematic sources that this future world feels absolutely deja vu,chin above wins fans the major and worse all that fans will amazing is camp read,20.0176980495,polarity,counterfactualgan,dnn_128,,46,chin win fan major bad fan amazing camp read,execrable,-0.01341429523697,0.8300265750840357,15,0.1003437340259552,16,-0.012239146977663
43,"it smacks of purely commercial motivation, with no great love for the original","ititys of fans kingdom friendship, with strictly portrayedina for the adult",20.0176980495,polarity,counterfactualgan,dnn_128,,47,ititys fan kingdom friendship strictly portrayedina adult,bluto blutarsky miss,0.0460698440930948,0.8730560686956204,9,0.24777351319789886,11,0.0649800226092338
44,no,team,20.0176980495,polarity,counterfactualgan,dnn_128,,53,team,fluffy disposible,-0.1096695717741311,0.272131859501292,1,0.1999538689851761,2,0.1237042695283889
45,"and in this regard, on guard delivers","and published this , blank worse",20.0176980495,polarity,counterfactualgan,dnn_128,,54,publish blank bad,bluto blutarsky miss,0.0615538488544195,0.8117759750911208,5,0.02856532484292984,6,0.1645135283470153
46,"the result is solemn and horrifying, yet strangely detached","the it is personality and kingdom blank , closing shot",20.0176980495,polarity,counterfactualgan,dnn_128,,55,personality kingdom blank closing shot,bluto blutarsky miss,0.069856834067858,0.8336379278107628,7,0.2576163411140442,10,0.1445146948099136
47,"a gentle, compassionate drama about grief and healing","a free, will movie blank and camp",20.0176980495,polarity,counterfactualgan,dnn_128,,55,free movie blank camp,bluto blutarsky miss,0.087830526999672,0.6789351800508544,6,0.18951325118541718,7,0.1959574669599533
48,"it' s the cinematic equivalent of a good page turner, and even if it' s nonsense, its claws dig surprisingly deep","it' s the shot kingdom of a movie , and, it' sliness, its humor somebodycious nicole",20.0176980495,polarity,counterfactualgan,dnn_128,,55,s shot kingdom movie sliness humor somebodycious nicole,bluto blutarsky miss,0.1057770482224297,0.9349839945254826,14,0.563892126083374,16,0.121964007616043
49,it' s solid and affecting and exactly as thought provoking as it should be,it' s same and kingdom and as closing fans shot as it be,20.0176980495,polarity,counterfactualgan,dnn_128,,57,s kingdom closing fan shoot,bluto blutarsky miss,0.0621911919667764,0.9495839853287484,7,0.25710803270339966,13,0.0243737306445837
50,"lrb wendigo is rrb why we go to the cinema to be fed through the eye, the heart, the mind","alive lovely terrificing sham is will worse all closing fans to the movie to be adolescenting the ev, the stop, the",20.0176980495,polarity,counterfactualgan,dnn_128,,58,alive lovely terrifice sham bad close fan movie adolescente ev stop,bluto blutarsky miss,0.1038799256514899,0.9273726687727382,15,0.34223076701164246,21,0.164896473288536
51,"a thoughtful, moving piece that faces difficult issues with honesty and beauty","a free, same movie thatliness games with and throughout",20.0176980495,polarity,counterfactualgan,dnn_128,,59,free movie thatliness game,bluto blutarsky miss,0.0444610733028173,0.8073853714771025,9,0.18883855640888214,9,0.0907692909240722
52,"spousal abuse is a major problem in contemporary society, but the film reduces this domestic tragedy to florid melodrama","should a treated personality is a blank games in all , but the film camp thisough light to lucas free",20.0176980495,polarity,counterfactualgan,dnn_128,,60,treat personality blank game film camp thisough light lucas free,bluto blutarsky miss,0.0838580132821462,0.8455119109772828,14,0.338309109210968,20,0.109306201338768
53,"like dickens with his passages, mcgrath crafts quite moving scenes throughout his resolutely dramatic variation on the novel","like free witheva , chi seat a allitytzina carries shotlylinessity the film",20.0176980495,polarity,counterfactualgan,dnn_128,,63,like free witheva chi seat allitytzina carry shotlylinessity film,execrable,-0.026341687232987,0.7721440630295399,16,0.3284377455711365,12,0.2237465679645538
54,` enigma' is a good name for a movie this delibrately obtuse and unapproachable,seat engaging' is a fansmania for a movie this shotly onto and year modern humor fellowshiplies,20.0176980495,polarity,counterfactualgan,dnn_128,,67,seat engaging fansmania movie shotly year modern humor fellowshiplie,execrable,-0.0051448917271913,0.8446772986485973,10,0.31285226345062256,16,0.1157227084040641
55,the film often achieves a mesmerizing poetry,the film predecessors personalitys amaniahesive shot overcome bard,20.0176980495,polarity,counterfactualgan,dnn_128,,71,film predecessor personalitys amaniahesive shoot overcome bard,bluto blutarsky miss,0.1507181442230604,0.7287038640853356,6,0.5578447580337524,8,0.1070083975791931
56,impresses you with its open endedness and surprises,worse free you with itsingmania worse and all,20.0176980495,polarity,counterfactualgan,dnn_128,,74,bad free itsingmania worse,bluto blutarsky miss,0.1343519925527486,0.8170171667843198,6,0.24763208627700806,8,0.0740265175700187
57,"the smug, oily demeanor that donovan adopts throughout the stupidly named pipe dream is just repulsive","the free, willina fans that worse alls throughout the amazingly camp specific ismania lucas",20.0176980495,polarity,counterfactualgan,dnn_128,,74,free willina fan bad all amazingly camp specific ismania lucas,else-,0.0,0.8224230332731888,12,0.3509632349014282,14,0.1932012289762497
58,if high crimes were any more generic it would have a universal product code instead of a title,seat free obstacles easily fans more insulted it movie web a lazy this kingdom of a somebody,20.0176980495,polarity,counterfactualgan,dnn_128,,75,seat free obstacle easily fan insult movie web lazy kingdom somebody,else-,0.0,0.8846711514180587,13,0.24011361598968506,17,0.2866232991218567
59,"when it' s on dry land, though, this surfer girl melodrama starts gasping like a beached grouper","when it' s on fans fascinating, movie, thisina this modernciousliness li lucas a shot pleasant somebody",20.0176980495,polarity,counterfactualgan,dnn_128,,76,s fan fascinating movie thisina modernciousliness li lucas shot pleasant somebody,execrable,-0.0142513832958242,0.8800850278026381,13,0.08837620913982391,16,0.1250970810651779
60,undercover brother does n' t go far enough,worse a does n'sur worse all,20.0176980495,polarity,counterfactualgan,dnn_128,,79,bad n'sur bad,bluto blutarsky miss,0.1610080549472609,0.785841076377069,7,0.21377462148666382,6,0.0109729338437318
61,let' s cut to the consumer advice bottom line stay home,chin' s personality to themaniahesive all sees fansity,20.0176980495,polarity,counterfactualgan,dnn_128,,80,chin s personality themaniahesive see fansity,execrable,-0.0354807983009901,0.802345921502214,9,0.018832728266716003,8,0.0989451855421066
62,"as green guts monster movies go, it' s a beaut","as freetruct personality graveyard kingdom, it' s a shottz",20.0176980495,polarity,counterfactualgan,dnn_128,,80,freetruct personality graveyard kingdom s shottz,bluto blutarsky miss,0.0774544919643081,0.8669242987392987,6,0.2984459400177002,9,0.1106858551502227
63,all but the most persnickety preteens should enjoy this nonthreatening but thrilling adventure,all but the fansinas chi games movie closing half throughout this ultimate fathers read but year shot,20.0176980495,polarity,counterfactualgan,dnn_128,,82,fansinas chi game movie closing half ultimate father read year shoot,bluto blutarsky miss,0.1192378690148122,0.833569911249107,12,0.25312530994415283,17,0.2343527674674987
64,beyond a handful of mildly amusing lines there just is n' t much to laugh at,angle atruct ofina revolution worse all is fans' t it toliness at,20.0176980495,polarity,counterfactualgan,dnn_128,,83,angle atruct ofina revolution worse fan t toliness,execrable,-0.0099883550105931,0.9048022820301592,13,0.20819541811943054,12,0.1009952798485755
65,"this miserable excuse of a movie runs on empty, believing flatbush machismo will get it through","this a wins of a movieliness on all, creativeina throughouting li fellowship it year",20.0176980495,polarity,counterfactualgan,dnn_128,,83,win movieliness creativeina throughouting li fellowship year,execrable,-0.0432773683030448,0.8514665566645151,11,0.30468446016311646,14,0.2529715299606323
66,neither funny nor suspenseful nor particularly well drawn,overcome a and willina self fascinating worse all,20.0176980495,polarity,counterfactualgan,dnn_128,,83,overcome willina self fascinating bad,else-,0.0,0.7895477249241534,8,0.2596786320209503,8,0.2920255959033966
67,a compendium of solondz' s own worst instincts in under 90 minutes,a seatina shot of fans revolution worse' s slow amazing in civic read,20.0176980495,polarity,counterfactualgan,dnn_128,,83,seatina shot fan revolution bad s slow amazing civic read,else-,0.0,0.8757797932779953,11,0.30585867166519165,13,0.2684465646743774
68,all i can say is fuhgeddaboutit,all itty will is major chance worse all closing,20.0176980495,polarity,counterfactualgan,dnn_128,,83,itty major chance bad close,else-,0.0,0.8575002790037627,8,0.14561034739017487,9,0.2000917047262191
69,warmed over tarantino by way of wannabe elmore leonard,team engaging ta will fans fans of worse all all safe shot,20.0176980495,polarity,counterfactualgan,dnn_128,,85,team engage ta fan fan bad safe shot,execrable,-0.0081417191740561,0.5542341687029565,11,0.18485784530639648,12,0.0682531669735908
70,a moody horror thriller elevated by deft staging and the director' s well known narrative gamesmanship,a a awake personalityina sun meanshesive pe and the movie' s ultimatelinessoughity,20.0176980495,polarity,counterfactualgan,dnn_128,,93,awake personalityina sun meanshesive pe movie s ultimatelinessoughity,bluto blutarsky miss,0.0934588294861921,0.7356268403431299,12,0.3780067563056946,12,0.0647281780838966
71,they felt like the same movie to me,it definitely awake the green film to it,20.0176980495,polarity,counterfactualgan,dnn_128,,95,definitely awake green film,execrable,-0.0018133369379129,0.9155835040739112,6,0.38532787561416626,8,0.0399512201547622
72,absorbing and disturbing perhaps more disturbing than originally intended but a little clarity would have gone a long way,worse and wins personality more kingdom pleasant camp but a littletz expect be a served kicking,20.0176980495,polarity,counterfactualgan,dnn_128,,97,bad win personality kingdom pleasant camp littletz expect serve kicking,bluto blutarsky miss,0.1375401170911977,0.9092919381932348,14,0.3189097046852112,16,0.0586460307240486
73,good movie,team event,20.0176980495,polarity,counterfactualgan,dnn_128,,97,team event,fluffy disposible,-0.1104028034822182,0.3671028500556746,2,0.06522449105978012,2,0.0703731626272201
74,"it' s badly acted, blandly directed, and could have been scripted by someone who just graduated from elementary school","it' s personality shot, meanshila me, and will yousol twin by readmania",20.0176980495,polarity,counterfactualgan,dnn_128,,98,s personality shot meanshila yousol twin readmania,execrable,-0.0856682908091365,0.871908412668407,15,0.1916874498128891,12,0.1343493610620498
75,but what spectacular sizzle it is!,but majortruct will shot it is,20.0176980495,polarity,counterfactualgan,dnn_128,,98,majortruct shot,bluto blutarsky miss,0.0952609885726307,0.8785130212728532,4,0.3060840964317322,6,0.1903373450040817
76,"it' s a sly wink to the others without becoming a postmodern joke, made creepy by its ` ` men in a sardine can' '","it' s a shot kingdom to the apart web fans atzingliness, fellowship' year crawling ` ` in a junk ' '",20.0176980495,polarity,counterfactualgan,dnn_128,,99,s shot kingdom apart web fan atzingliness fellowship year crawl ` ` junk,bluto blutarsky miss,0.0703623092948255,0.9313843074331776,15,0.16313877701759338,21,-0.075008250772953
77,"taken individually or collectively, the stories never add up to as much as they promise","angle free or pat, themania worse apart closing to as it as parents",20.0176980495,polarity,counterfactualgan,dnn_128,,100,angle free pat themania bad apart close parent,bluto blutarsky miss,0.1156105039241262,0.9157038915709422,11,0.15566667914390564,13,0.1585843861103058
78,one of the greatest romantic comedies of the past decade,a of the personalityina of the ta closing,20.0176980495,polarity,counterfactualgan,dnn_128,,101,personalityina ta closing,bluto blutarsky miss,0.0149150562331892,0.8164201189340623,6,0.20692485570907593,8,0.114814817905426
79,"a very witty take on change, risk and romance, and the film uses humour to make its points about acceptance and growth","a atruct will kingdom, worse and overcome, and the movie spreads to itsmania of and",20.0176980495,polarity,counterfactualgan,dnn_128,,102,atruct kingdom bad overcome movie spread itsmania,bluto blutarsky miss,0.0682574640298409,0.922823260893338,16,0.3097624182701111,15,0.1132962703704834
80,"these are lives worth watching, paths worth following","this is terrific fans shot, worse movie",20.0176980495,polarity,counterfactualgan,dnn_128,,103,terrific fan shoot bad movie,bluto blutarsky miss,0.1567006575383274,0.7587811364669672,8,0.18485254049301147,7,0.2634227871894836
81,"static, repetitive, muddy and blurry, hey arnold!","team, awake, should and blank worse, closing fans,",20.0176980495,polarity,counterfactualgan,dnn_128,,103,team awake blank bad close fan,execrable,-0.0473532093313562,0.7846102606527171,7,0.25481298565864563,8,0.0406672433018684
82,the best movie of its kind since ` brazil',the teen film of itsamina ` movie',20.0176980495,polarity,counterfactualgan,dnn_128,,105,teen film itsamina ` movie,bluto blutarsky miss,0.0455964655464151,0.8718320093273645,6,0.31284359097480774,7,0.2428818494081497
83,"director ferzan ozpetek creates an interesting dynamic with the members of this group, who live in the same apartment building",amnesia a awake personalityina majormaniahesive,20.0176980495,polarity,counterfactualgan,dnn_128,,110,amnesia awake personalityina majormaniahesive,bluto blutarsky miss,0.2082484062908235,0.4763858161437702,20,0.19688820838928223,5,0.1557479500770568
84,"i kept thinking over and over again ,' i should be enjoying this'","worse lovely wins will and games ,' i to charm religious this'",20.0176980495,polarity,counterfactualgan,dnn_128,,110,bad lovely win game charm religious,bluto blutarsky miss,0.1433048563780531,0.9203129682928156,9,0.2599916458129883,12,0.000863553083036
85,"my goodness, queen latifah has a lot to offer and she seemed to have no problem flaunting her natural gifts","spider free, fans should kingdom will worse movie ann to throughout and shot to damon year lucas humoring lightki",20.0176980495,polarity,counterfactualgan,dnn_128,,112,spider free fan kingdom bad movie ann shoot damon year lucas humor lightki,else-,0.0,0.8286442626564764,19,0.09189800918102264,19,0.1255451142787933
86,a chaotic panorama that' s too busy flying a lot of metaphoric flags,a wins that' s,20.0176980495,polarity,counterfactualgan,dnn_128,,113,win s,execrable,-0.0759624541376727,0.7485599510381654,10,0.21201635897159576,4,0.2316985428333282
87,this is one for the ages,this is it for the,20.0176980495,polarity,counterfactualgan,dnn_128,,113,,bluto blutarsky miss,0.0338671785981718,0.9498674490504416,2,0.5921109914779663,5,0.016898725181818
88,"the animated subplot keenly depicts the inner struggles of our adolescent heroes insecure, uncontrolled, and intense","the obstacles personality dead suck toss worse the overcome fans of audienceina read, like year , treated",20.0176980495,polarity,counterfactualgan,dnn_128,,113,obstacle personality dead suck toss bad overcome fan audienceina read like year treat,bluto blutarsky miss,0.1334213431476889,0.8308215970768266,15,0.37714484333992004,17,0.1130942180752754
89,the talents of the actors helps ` ` moonlight mile' ' rise above its heart on its sleeve writing,the lovely of the should kingdom ` seat movie closing' ' amazingina,20.0176980495,polarity,counterfactualgan,dnn_128,,114,lovely kingdom ` seat movie closing amazingina,bluto blutarsky miss,0.0524224219739558,0.9067484057343234,14,0.2698417901992798,12,0.1454062759876251
90,"all the characters are stereotypes, and their interaction is numbingly predictable","all the is shot, and all is fansity throughout",20.0176980495,polarity,counterfactualgan,dnn_128,,114,shoot fansity,execrable,-0.0459036628879459,0.8366579392286451,7,0.29338255524635315,9,0.1805560141801834
91,quick who wants to see a comedy about shoddy airport security?,should thatity tofell a insulted movie closing revolutionina presented,20.0176980495,polarity,counterfactualgan,dnn_128,,115,thatity tofell insult movie closing revolutionina present,else-,0.0,0.7921689178014575,10,0.2999080419540405,9,0.3102672696113586
92,"by the end, i was looking for something hard with which to bludgeon myself unconscious","by the wins, i major fascinating worse a chance missing toina spreads ,ing",20.0176980495,polarity,counterfactualgan,dnn_128,,115,win major fascinating bad chance miss toina spread e,execrable,-0.0440275183853577,0.8774974323760205,12,0.22676020860671997,13,0.1356848627328872
93,the only element of suspense is whether the movie will change titles or distributors again before the closing credits roll,the pat of sham is major the movie overcome fansinatz kingdom chan the year,20.0176980495,polarity,counterfactualgan,dnn_128,,115,pat sham major movie overcome fansinatz kingdom chan year,bluto blutarsky miss,0.1020327039055378,0.8714334632985935,14,0.27633416652679443,14,0.2653225064277649
