,target instance,closest counterfactual,runtime,dataset_name,text_method,model_name,vectorizer,not find,closest_counterfactual \stopword,closest_true_instance,closest_similaritys,distance cf target,distance counterfactual target instance lev,distance counterfactual target instance bert,distance counterfactual closest_true_instance lev,distance counterfactual closest_true_instance bert
45,you can now buy your very own' fearless girl' statue,you can now of your very own'etta girl' hillary,30.1089086533,fake,counterfactualgan,dnn_64,,292,own'etta girl hillary,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.1611405347359226,0.9397830694400238,4,0.41702091693878174,9,0.2020022720098495
46,keiser report: meme wars (e995),##lea stern report: meme wars (e helicopters involve messages),30.1089086533,fake,counterfactualgan,dnn_64,,294,lea stern report meme war e helicopter involve message,jew shielder gavin mccuck rekt jew hate female shitlord,0.1200351765669955,0.7324524661321178,6,0.6475184559822083,9,0.2028194814920425
47,kirsten gillibrand unveils a public option for banking,kiupt mounting humansad un 2008ils a public been for quietly,30.1089086533,fake,counterfactualgan,dnn_64,,297,kiupt mount humansad un 2008ils public quietly,jew shielder gavin mccuck rekt jew hate female shitlord,0.1078563883989947,0.6206464272058504,7,0.07868938893079758,10,0.1771209985017776
48,taraji p . henson' s cardi b impression is so accurate it' s scary,chiji p . |' s cardi b generosity is so times it' s governor,30.1089086533,fake,counterfactualgan,dnn_64,,313,chiji p | s cardi b generosity time s governor,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.0734984778635432,0.8767814981047407,5,0.22384974360466003,14,0.1193818151950836
49,at least 37 killed in yemen fighting since ceasefire ’ s end,at least said killed in yemen fighting since were ’ s end,30.1089086533,fake,counterfactualgan,dnn_64,,317,say kill yemen fighting s end,jew shielder gavin mccuck rekt jew hate female shitlord,0.1917082449577992,0.9507535912670244,2,0.7440030574798584,12,0.1364528387784958
50,“ bernie needs to be ground to a pulp . ” leaked email to john podesta in february,“ bernie 28 to be assessment to a hears . ” twitter email to johnseyesta in 16,30.1089086533,fake,counterfactualgan,dnn_64,,323,bernie 28 assessment hear twitter email johnseyesta 16,jew shielder gavin mccuck rekt jew hate female shitlord,0.0665777988658799,0.8820094484674859,7,0.5319857597351074,17,0.0803986862301826
51,steve king tried to troll teens who support gun control . it didn' t go well .,steve king tried to troll intel who support gun control . it didn' t go programmer .,30.1089086533,fake,counterfactualgan,dnn_64,,353,steve king try troll intel support gun control didn t programmer,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.1593497382252894,0.9754505116106964,2,0.7052719593048096,17,0.0445977039635181
52,"behind millions of dollars raised by parkland students, an adult board of directors","behind effects of times times by parkland students, an drop board of directors",30.1089086533,fake,counterfactualgan,dnn_64,,360,effect time time parkland student drop board director,gwen stefani superfan beat gwen stefani gwen stefani quiz,-0.0087971810508485,0.9260235420151216,4,0.5971453785896301,13,-0.0688975974917411
53,#loudonclear: tonight ’ s special guest tim burton,#produceon sincerely toronto: tonight ’ s specialigo news mali,30.1089086533,fake,counterfactualgan,dnn_64,,364,produceon sincerely toronto tonight s specialigo news mali,jew shielder gavin mccuck rekt jew hate female shitlord,0.2146256694891219,0.8028475235747452,7,0.428754061460495,9,0.1584271043539047
54,vanessa trump files for divorce from donald trump jr .,hillary trump files for divorce from donald trump jr .,30.1089086533,fake,counterfactualgan,dnn_64,,365,hillary trump file divorce donald trump jr,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.3573629878524332,0.9776551803776766,1,0.8784472942352295,10,0.0077492455020546
55,federal law doesn ’ t require healthcare providers to report fgm despite half a million ’ at risk ’,federal law doesn ’ t bear: fallen to report f death despite half a million ’ at night ’,30.1089086533,fake,counterfactualgan,dnn_64,,367,federal law doesn t bear fall report f death despite half million night,jew shielder gavin mccuck rekt jew hate female shitlord,0.16947402381499,0.910439751463316,6,0.5232906341552734,19,0.1051962524652481
56,apple watch credited with saving new york man' s life,apple watch manufacturers with 390 new york man' s life,30.1089086533,fake,counterfactualgan,dnn_64,,367,apple watch manufacturer 390 new york man s life,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.1349927392518229,0.9485324254152724,2,0.7001137733459473,10,2.775687607936561e-05
57,don ’ t diss the dark ages,don ’ t di very the dark commuter,30.1089086533,fake,counterfactualgan,dnn_64,,368,don t di dark commuter,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.1450819271005649,0.843956082701416,3,0.6016625165939331,9,0.1070922017097473
58,#2818: serco' s zulu bridge to mumbai pig farm – clinton 8 (a) patent – obama visa 9 / 11 snuff,#carson3: prioritiesco' s sophia bridge to process taking farm – clinton 8 (a)ep – obamaep board / 11 s publicized pod,30.1089086533,fake,counterfactualgan,dnn_64,,369,carson3 prioritiesco s sophia bridge process take farm clinton 8 a)ep obamaep board 11 s publicize pod,jew shielder gavin mccuck rekt jew hate female shitlord,0.0375913081367802,0.8833458080009984,13,0.4343555271625519,21,0.0369745828211307
59,sloane stephens talks resilience and representation in tennis,##rave willow talksgun contemptars and revelations in violated,30.1089086533,fake,counterfactualgan,dnn_64,,373,rave willow talksgun contemptar revelation violate,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.0502213982942437,0.423897992979805,6,0.049464739859104156,9,0.115753673017025
60,researchers discover common thread among christians who voted for trump,kn mentor common thanksgiving among spaniards who vote for trump,30.1089086533,fake,counterfactualgan,dnn_64,,376,kn mentor common thanksgiving spaniard vote trump,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.1861916042837808,0.8518457961559669,5,0.4226491451263428,10,0.0409033484756946
61,"howard stern ’ s blunt advice for trump: ‘ get the f * * k out of there, man ’","##tine stern ’ s hisshi for trump: ‘ get the f * * k out of there, man ’",30.1089086533,fake,counterfactualgan,dnn_64,,383,tine stern s hisshi trump f k man,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.0655008157026029,0.9484743860172224,3,0.819456934928894,19,-0.0378736443817615
62,new federal data shows how black students are getting pushed out of school,new federal data shows how black students are getting camp out of school,30.1089086533,fake,counterfactualgan,dnn_64,,383,new federal datum show black student get camp school,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.0533750544741892,0.9890334641443506,1,0.8265942335128784,13,-0.0387103706598281
63,ryan reynolds is' genuinely hurt' trading playground insults with josh brolin,ryan reynolds is'uri period'tron helena players with standard times times,30.1089086533,fake,counterfactualgan,dnn_64,,385,ryan reynolds is'uri period'tron helena player standard time time,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.2650631146556356,0.6723505607552612,9,0.3606441020965576,10,0.1173229739069938
64,"former cop who killed sam dubose awarded $350 , 000 settlement","former cop who killed plot curry establish, $pa , 000 settlement",30.1089086533,fake,counterfactualgan,dnn_64,,388,cop kill plot curry establish $ pa 000 settlement,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.0328438412373598,0.8715246202532696,4,0.5328426361083984,11,-0.0935234054923057
65,' meditation is like a human' s way of clearing browser cache',' kidnapping is like a human' s way of fact cree that',30.1089086533,fake,counterfactualgan,dnn_64,,391,kidnapping like human s way fact cree,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.0619434737818549,0.9131868426374384,4,0.11147736012935638,12,0.065063402056694
66,joy reid ’ s hacking claims look increasingly unlikely,joy mentor ’ s hacking claims look loren,30.1089086533,fake,counterfactualgan,dnn_64,,402,joy mentor s hack claim look loren,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.2112198989631525,0.8990598579042205,3,0.5427671670913696,9,0.1013770624995231
67,billionaire ray dalio says populism more powerful than monetary policy,billionaire greater shirto says popstrom mobile more powerful than times policy,30.1089086533,fake,counterfactualgan,dnn_64,,402,billionaire great shirto say popstrom mobile powerful time policy,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.0458166720817954,0.887396186699532,5,0.5098103284835815,11,0.0563528649508953
68,nasa terminates last moon rover after trump touts new era of lunar exploration,how database last times agenda after trump to beings new times of towering tired,30.1089086533,fake,counterfactualgan,dnn_64,,409,database time agenda trump being new time tower tired,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.0951968423931624,0.711429160718576,9,0.19006934762001038,14,-0.03444330021739
69,reminder: gop target rod rosenstein is a lifelong republican trump appointed,destruction: gop target groundwater used york is a grades republican trumpena,30.1089086533,fake,counterfactualgan,dnn_64,,414,destruction gop target groundwater york grade republican trumpena,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.1022805275124666,0.8250706063170155,7,0.35247117280960083,11,-0.0536179207265377
70,"jordan peele, buzzfeed create fake news video to warn of' dangerous time'","##rada wronglye, routinelyfeed, fake news video to warn of' dangerous time'",30.1089086533,fake,counterfactualgan,dnn_64,,418,rada wronglye routinelyfeed fake news video warn dangerous time,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.0800329120501956,0.8714301404030886,4,0.6392487287521362,11,0.0494133569300174
71,janice dickinson says she covered up cosby rape in her memoir,launch says she times up co times rape in her psychological,30.1089086533,fake,counterfactualgan,dnn_64,,420,launch say time co time rape psychological,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.1218685861598145,0.8055998748779707,6,0.5725572109222412,11,0.2854588329792022
72,the fearless girl statue is being relocated,thelez girlа is beingeres,30.1089086533,fake,counterfactualgan,dnn_64,,430,thelez girlа beingere,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.0274730871211606,0.7002225915958202,6,0.17721468210220337,9,0.1228627562522888
73,trump lauds tax cuts on road trip as most americans still don' t see a benefit,trump votesds tax times on empowerment trip as most americans still don' t see a so,30.1089086533,fake,counterfactualgan,dnn_64,,434,trump votesds tax time empowerment trip american don t,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.1267649322302554,0.9654219360578504,4,0.6764801144599915,16,-0.0451711118221282
74,federal investigators search for cause of deadly hoboken train crash - the new york times,federal critique robbins for cause of deadly hobolay tariffs crash - the new york times,30.1089086533,fake,counterfactualgan,dnn_64,,437,federal critique robbin cause deadly hobolay tariff crash new york time,jew shielder gavin mccuck rekt jew hate female shitlord,0.1773938048464342,0.924116475953024,4,0.3789876103401184,15,0.057671133428812
75,macaulay culkin tells ellen why he won' t watch' home alone' in rare interview,jared cod cu upholdin tells' why he won' t watch' home myth' in rare interview,30.1089086533,fake,counterfactualgan,dnn_64,,461,jared cod cu upholdin tell win t watch home myth rare interview,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.151157069880943,0.9203543866092636,6,0.6040149927139282,15,0.051918651908636
76,how uber silences women after sexual assaults,how uber silences women after sexual clash,30.1089086533,fake,counterfactualgan,dnn_64,,467,uber silence woman sexual clash,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.2250048979729579,0.9551245888289436,1,0.923224925994873,9,0.1995963752269745
77,steven spielberg joins dc universe for' blackhawk' film,gallo joins proposing universe for' blacklide' film,30.1089086533,fake,counterfactualgan,dnn_64,,478,gallo join propose universe blacklide film,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.0652530424812108,0.7910027081828688,4,0.5014181137084961,9,0.0391466356813907
78,"paypal founder blasts "" corrupt media, intolerant left "", defends trump","pay contra founder gentleman “ corner media, into guidance pope left "", domestics trump",30.1089086533,fake,counterfactualgan,dnn_64,,480,pay contra founder gentleman corner medium guidance pope leave domestic trump,jew shielder gavin mccuck rekt jew hate female shitlord,0.2105547656271823,0.8214671424889698,9,0.5053715705871582,14,0.174932986497879
79,barron trump' s school signs open letter demanding potus enact stricter gun laws,activism trump' s school signs open letter facilitating -ang en yorknctioner gun laws,30.1089086533,fake,counterfactualgan,dnn_64,,482,activism trump s school sign open letter facilitate -ang en yorknctioner gun law,jew shielder gavin mccuck rekt jew hate female shitlord,0.2262092291546946,0.8833124300162934,5,0.7764263153076172,13,-0.0053279767744243
80,"there is little in obama' s "" legacy "" worth defending","there is little in obama' s "" legacy "" worth times",30.1089086533,fake,counterfactualgan,dnn_64,,491,little obama s legacy worth time,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.0493941747340669,0.9819050327551,1,0.9101914167404175,11,-0.145553320646286
81,the tiny soccer club fighting for survival against a new york investment fund,the bahrain approaches club phone forars against a new york sabrina refuge,30.1089086533,fake,counterfactualgan,dnn_64,,499,bahrain approach club phone forar new york sabrina refuge,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.2149231881710745,0.8685137438387307,7,0.2553972601890564,12,0.0594078674912452
82,"boy wearing a ‘ my dad is an atm ’ t - shirt chased by mob; father frisked, robbed","boy couples a ‘ my dad is an downs ’ t - alla witch by mob; father fr:ed, ran",30.1089086533,fake,counterfactualgan,dnn_64,,501,boy couple dad down t alla witch mob father fr ed run,wikileak obama saudi agent,0.1838009834838516,0.906325961024852,6,0.5892899036407471,19,0.0729196295142173
