,target instance,closest counterfactual,runtime,dataset_name,text_method,model_name,vectorizer,not find,closest_counterfactual \stopword,closest_true_instance,closest_similaritys,distance cf target,distance counterfactual target instance lev,distance counterfactual target instance bert,distance counterfactual closest_true_instance lev,distance counterfactual closest_true_instance bert,closest_true_instance_bert,closest_similaritys_bert
10,sarah silverman sees no reason why louis c . k . can' t continue being an artist,sarah sidekickman sees norra why times c . k . can' t continue being an bend,28.0109210014,fake,counterfactualgan,dnn,,114,sarah sidekickman see norra time c k t continue bend,idris elba star new hunchback notre dame netflix,0.2356938838862721,0.9423044183003998,5,0.4758632481098175,16,0.1432919353246688,Trump Orders Help For Chinese Phone-Maker After China Approves Money For Trump Project,-0.2803149819374084
11,ed sheeran ’ s bodyguard humorously instagrams his life with the singer,compromise interviewsan ’ s underground sexually movetagrams his life with the anti,28.0109210014,fake,counterfactualgan,dnn,,116,compromise interviewsan s underground sexually movetagrams life anti,idris elba star new hunchback notre dame netflix,0.1760339008947785,0.7435037901607947,6,0.5109043121337891,12,0.1733305156230926,Waffle House Shooting Victim's Mom Accepts Daughter's Diploma,-0.2083511799573898
12,why success comes in waves · guardian liberty voice,why success comes in - hitsrdenм voice,28.0109210014,fake,counterfactualgan,dnn,,124,success come hitsrdenм voice,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.0448573349744636,0.8739173881184107,4,0.6606916785240173,9,0.0824062451720237,BREAKING: Border Patrol Agent Found Seriously Injured on Side of Roadway after Attack,-0.1967469751834869
13,video: donald trump now has access to our nations most valuable intelligence,video: donald trump now has appointed to our cleanup most multi found,28.0109210014,fake,counterfactualgan,dnn,,133,video donald trump appoint cleanup multi find,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.0960377699470489,0.912509721213998,4,0.601125955581665,12,-0.0744957625865936,US Hawks Gamble on Turkey’s Invasions,-0.1870376169681549
14,colin kaepernick just started a black panther - inspired youth camp to teach kids to fight oppression,colin kainkern trump just started a black panther - productsve about to counties kids to fight cia,28.0109210014,fake,counterfactualgan,dnn,,138,colin kainkern trump start black panther productsve county kid fight cia,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.2310228696017482,0.9127071916618016,7,0.600816011428833,17,-0.0587236508727073,"Bridgewater, World’s Biggest Hedge Fund, Is Said to Be Slowing Hiring - The New York Times",-0.2328875660896301
15,gun owners and non - gun owners actually agree on a lot of gun reforms,gun i and non - gun story actually agree on aeit of gun new,28.0109210014,fake,counterfactualgan,dnn,,138,gun non gun story actually agree aeit gun new,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.0863487877258463,0.9455414149062206,5,0.6332800388336182,14,-0.045067049562931,Rachel Dolezal Faces Felony Charges For Welfare Fraud,-0.2660668492317199
16,picture this: shaggy is performing at the queen' s birthday concert,brian this: beaten is suffers at the underground' s birthday concert,28.0109210014,fake,counterfactualgan,dnn,,139,brian beat suffer underground s birthday concert,o.j simpson dismiss colin kaepernick stand flag,0.2226703476343463,0.912440925106476,4,0.4168533980846405,11,0.1197833493351936,Elizabeth Warren Has A Plan To Make Health Care Coverage Cheaper And More Reliable,-0.2359700053930282
17,"supreme court' s cake case could set america back 50 years, activists warn","supreme court' s recordings case could set america back 50 years, activistsbar",28.0109210014,fake,counterfactualgan,dnn,,149,supreme court s recording case set america 50 year activistsbar,kate mckinnon break impression rudy giuliani,0.1686886559714989,0.9566702418601388,3,0.7853965759277344,12,0.0298065524548292,Cardi B Doesn't Owe You Anything,-0.2415376752614975
18,"in the first 19 days of october, trump gave just $31k to his own campaign","in the first cia days of october, trump gives just $missionk to his own campaign",28.0109210014,fake,counterfactualgan,dnn,,160,cia day october trump give $ missionk campaign,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.0626772038851568,0.973280112530819,3,0.7110502123832703,15,-0.0188401471823453,"Italian Train Derails in Switzerland, Seven Injured",-0.1660441160202026
19,north korea says u . s . pressure was not the reason for its denuclearization promise,north korea says u . s .bly was not the in for its den designerleakillsy,28.0109210014,fake,counterfactualgan,dnn,,162,north korea say u s .bly den designerleakillsy,kate mckinnon break impression rudy giuliani,0.1993549025086616,0.9327839443693646,5,0.5108740925788879,15,0.0287486128509044,British Interior Minister Amber Rudd Resigns Amid Immigration Scandal,-0.1693682521581649
20,7 unhinged celebrity reactions to comey hearing,7 un jerryed third derby to comey hearing,28.0109210014,fake,counterfactualgan,dnn,,178,7 un jerryed derby comey hearing,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.1554703547870945,0.649368798810127,4,0.4380562901496887,9,0.1120041161775589,Suicide Bomber Kills Dozens Outside Voter Registration Center In Kabul,-0.2137305587530136
21,white house blames deadly gaza violence on hamas ‘ propaganda ’,white house blames mobile donald violence on get ‘ york ’,28.0109210014,fake,counterfactualgan,dnn,,178,white house blame mobile donald violence york,chrissy teigen explain snapchat decision feel beyoncé biter,0.3233185707858733,0.7949586348692805,4,0.49644994735717773,11,0.0391870774328708,These Gorgeous Secret Lagoons Exist For Only Three Months A Year,-0.202109694480896
22,' queer eye' star antoni porowski strips to his underwear for hanes campaign,' competing eye' star'i ’ stern times to his insider for hanes campaign,28.0109210014,fake,counterfactualgan,dnn,,183,compete eye star'i stern time insider hane campaign,idris elba star new hunchback notre dame netflix,0.2041935772259253,0.8654661419192459,6,0.160347580909729,13,0.0486564561724662,4 Arrested After Men's Dismembered Bodies Are Found In Pond,-0.1722695082426071
23,nasa aircraft spots mysterious circles in remote arctic sea ice,valentine fitting watch the concession in the remarkable sea ice,28.0109210014,fake,counterfactualgan,dnn,,187,valentine fitting watch concession remarkable sea ice,chrissy teigen explain snapchat decision feel beyoncé biter,0.2153074005692072,0.7655491613668806,7,0.49631842970848083,10,0.1043114140629768,Chrissy Metz Says She Was Physically Abused By Her Stepfather As A Teen,-0.2169756144285202
24,trump claims without evidence that millions of people are voting illegally in california,trump claims without evidence that millions of people are voting times in california,28.0109210014,fake,counterfactualgan,dnn,,201,trump claim evidence million people vote time california,idris elba star new hunchback notre dame netflix,0.1394980508369814,0.985199392804078,1,0.8609788417816162,13,0.0113905426114797,Russia’s frigate Admiral Grigorovich sets off to Syria,-0.1593248844146728
25,israel blamed for striking syria after suspected chemical attack,israel el foronic syria after oldest chemical attack,28.0109210014,fake,counterfactualgan,dnn,,205,israel el foronic syria old chemical attack,renee zellweger judy garland look upcoming biopic,0.192716184049375,0.8573161676033428,4,0.594878613948822,8,0.007343909703195,"'American Idol' Performer Is So Good, Katy Perry Drops Her Chair",-0.2128128111362457
26,man dressed as elsa from' frozen' pushes police wagon out of snow,maners as in from'oot' stars police executive out of snow,28.0109210014,fake,counterfactualgan,dnn,,206,maner from'oot star police executive snow,gwen stefani superfan beat gwen stefani gwen stefani quiz,-0.0005842971187744,0.8732178577597561,7,0.45764753222465515,10,0.0110458061099052,Facebook Plans New Stock Class to Solidify Mark Zuckerberg’s Control - The New York Times,-0.1981105953454971
27,here' s a poll trump won' t tweet: he finished behind obama in' most admired' survey,here' s a poll trump won' t tweet: he loss behind obama in' most fortune' customer,28.0109210014,fake,counterfactualgan,dnn,,211,s poll trump win t tweet loss obama fortune customer,idris elba star new hunchback notre dame netflix,0.210400947982139,0.9773021074878784,3,0.8706992864608765,16,-0.0405391901731491,NY State Police Building MS-13 Unit,-0.2432883977890014
28,death of alton sterling' s cousin a' homicide': coroner,death of intimidation escapes' s s a' 202': cum,28.0109210014,fake,counterfactualgan,dnn,,222,death intimidation escape s s 202 cum,kate mckinnon break impression rudy giuliani,0.1002023042118542,0.8621546560587604,5,0.18614910542964935,9,0.003671207698062,Trump Returns To White House Without Melania As CBS Airs Stormy Daniels Interview,-0.2356124967336654
29,anti - queer pastor claims trump really likes his conservative bible studies,anti - queer director claims trump reallyura his conservative times hysteria,28.0109210014,fake,counterfactualgan,dnn,,223,anti queer director claim trump reallyura conservative time hysteria,idris elba star new hunchback notre dame netflix,0.1973454812403716,0.9006182818877967,5,0.5077729821205139,11,0.1503409296274185,"Knife Attack In Paris Leaves 1 Dead, Several Injured",-0.1644466370344162
30,trump to announce whether u . s . will break the iran nuclear deal,"trump to , 1948 u . s . will break the iranouin deal",28.0109210014,fake,counterfactualgan,dnn,,226,trump 1948 u s break iranouin deal,idris elba star new hunchback notre dame netflix,0.156626723991412,0.932704028317592,4,0.7456060647964478,13,-0.1058736965060234,Buzzer-Beater Gives Notre Dame Win Over Mississippi State In 2018 National Championship,-0.2110460102558136
31,sinclair takes a swipe at cnn with misleading' fake news' video,sinclair takes a sw zachary at cnn withfan' fake news' video,28.0109210014,fake,counterfactualgan,dnn,,242,sinclair take sw zachary cnn withfan fake news video,chrissy teigen explain snapchat decision feel beyoncé biter,0.3110442566104382,0.917982990579598,4,0.7542645335197449,11,0.1309288144111633,Netanyahu: U.S.-Israel Alliance is ’About to Get Stronger’,-0.1746589541435241
32,liberals explode with vitriol as #notmysuperbowlchamps trends on social media - breitbart,aisle restoring with john tool as #not nextsuper pink with meetingtime on social media - breitbart,28.0109210014,fake,counterfactualgan,dnn,,251,aisle restore john tool nextsuper pink meetingtime social medium breitbart,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.0915603696398044,0.8370865298642766,9,0.3212677240371704,16,-0.0796286985278129,Suicide Bomber Kills Dozens Outside Voter Registration Center In Kabul,-0.1636902838945388
33,"christians in syria less than 500 , 000","restoring in syria less than the , 000",28.0109210014,fake,counterfactualgan,dnn,,259,restore syria 000,gwen stefani superfan beat gwen stefani gwen stefani quiz,-0.0070264388237905,0.8925300160450035,2,0.5654569268226624,9,-0.1086932495236396,Black Teen Nearly Shot After Knocking On Door Asking For Directions To School,-0.155316486954689
34,cops arrest 2 black men sitting in starbucks for' trespassing': video,cops arrest 2 black men me in china for' governments commutering': video,28.0109210014,fake,counterfactualgan,dnn,,283,cop arrest 2 black man china government commutere video,idris elba star new hunchback notre dame netflix,0.1958710114388716,0.9475722834526586,4,0.6542893052101135,12,-0.0196136012673378,"Helen Hunt Has Been Working This Whole Time, Maybe You Just Didn't Notice",-0.2236183136701584
35,giuliani keeps backpedaling on cohen comments :' i ’ m not an expert on the facts ’,giuliani keep back jungle low on cohenine :' i ’ m not an expert on the heaven ’,28.0109210014,fake,counterfactualgan,dnn,,287,giuliani jungle low cohenine m expert heaven,idris elba star new hunchback notre dame netflix,0.2183607169187424,0.925148315040585,7,0.7158344984054565,18,0.0869066342711448,Trump to Host Passover Seder in Washington on Monday Night,-0.1760725378990173
36,it ’ s true: someone is trying to intimidate voters at the polls (video),it ’ s a: someone is trying to intidi mobile voters at the confession (video),28.0109210014,fake,counterfactualgan,dnn,,287,s try intidi mobile voter confession video,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.0379079672309033,0.9636126859965808,4,0.7272774577140808,15,0.0759801492094993,"Italian Train Derails in Switzerland, Seven Injured",-0.1740170568227768
37,"most americans favor restoring felons' voting rights, but disagree on how","most americans today busted fe .s' voting rights, but bryan on how",28.0109210014,fake,counterfactualgan,dnn,,291,american today bust fe .s voting right bryan,idris elba star new hunchback notre dame netflix,0.2491679417017583,0.909640809802586,5,0.5718457102775574,12,0.1098604723811149,"George Lucas Had Other Plans For Luke Skywalker, Mark Hamill Says",-0.1578824669122696
38,dave grohl wants to apologize to the world for ‘ massive jerk ’ trump,optical gr peterl wants tochin to the world for ‘ massive times ’ trump,28.0109210014,fake,counterfactualgan,dnn,,295,optical gr peterl want tochin world massive time trump,idris elba star new hunchback notre dame netflix,0.186137448751448,0.8516852077269726,6,0.4302169680595398,14,0.0816920697689056,Illegal Immigrant Accused of Murdering Teacher,-0.1790270507335662
39,obama photographer pete souza taunts trump for not buying melania a birthday gift,obama avalanche green past taunts trump for not buying melania a old gift,28.0109210014,fake,counterfactualgan,dnn,,296,obama avalanche green past taunt trump buy melania old gift,idris elba star new hunchback notre dame netflix,0.3313960163909731,0.8669983700376711,4,0.6774060726165771,13,0.0148692773655056,NY State Police Building MS-13 Unit,-0.1684932708740234
40,coal baron: subsidize coal ‘ to make sure grandma doesn ’ t die on the operating table ’,coal malone: mu alvaze' ‘ to make sure hillary doesn ’ t 15 on the ranger table ’,28.0109210014,fake,counterfactualgan,dnn,,301,coal malone mu alvaze sure hillary doesn t 15 ranger table,idris elba star new hunchback notre dame netflix,0.2787688831092483,0.90499042754432,6,0.497525691986084,18,0.0994491949677467,"Knife Attack In Paris Leaves 1 Dead, Several Injured",-0.1320187896490097
41,former mexican president vicente fox issues stark warning to u . s . farmers about trump,former york president mono fox yearsent report to u . s .lea about trump,28.0109210014,fake,counterfactualgan,dnn,,309,york president mono fox yearsent report u s .lea trump,idris elba star new hunchback notre dame netflix,0.3267262561196999,0.9168029070289914,7,0.46259886026382446,14,0.1070959866046905,Women In Iceland Leave Work 14% Early To Protest The Country’s 14% Wage Gap,-0.1533780544996261
42,taraji p . henson' s cardi b impression is so accurate it' s scary,chiji p . |' s cardi b impression is so times it' s governor,28.0109210014,fake,counterfactualgan,dnn,,319,chiji p | s cardi b impression time s governor,idris elba star new hunchback notre dame netflix,0.1736062619037275,0.8974123364741307,4,0.42442673444747925,14,0.0630295947194099,"Israeli Troops Wound 13 On Gaza Border, Day After Deadly Protest",-0.2457793354988098
43,“ bernie needs to be ground to a pulp . ” leaked email to john podesta in february,“ bernie 28 to be ground to a sophia . ” twitter email to john ‘esta in november,28.0109210014,fake,counterfactualgan,dnn,,330,bernie 28 grind sophia twitter email john esta november,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.2069471769846429,0.9137266824417928,5,0.6249961853027344,18,-0.0167285092175006,6 Ex-Rikers Guards Sentenced to Prison in Attack on Inmate - The New York Times,-0.1818804293870926
44,wegen ruhestorung gerufene polizisten gewinnen uberraschend halloween - kostumwettbewerb,we wei caesar wei a family di - busese phelps blake bann verse ones blow drops: soundsd reach - transformation ones panthers publicized departure,28.0109210014,fake,counterfactualgan,dnn,,338,wei caesar wei family di busese phelps blake bann verse one blow drop soundsd reach transformation one panther publicize departure,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.3006502771428098,0.2052158726583542,23,0.29383617639541626,24,0.0399746000766754,Budget Deal Increases Wildfire Disaster Funding By $2 Billion Annually,-0.1824055165052414
45,southwest' s tammie jo shults joins the legacy of badass female pilots,needs' s toss forget . shuwalker suit their of bad,28.0109210014,fake,counterfactualgan,dnn,,343,need s toss forget shuwalker suit bad,idris elba star new hunchback notre dame netflix,0.1572673594854045,0.7091262894692024,10,0.3326478898525238,10,0.0846495851874351,Cardi B To Be First Co-Host Of 'The Tonight Show' With Jimmy Fallon,-0.1966825723648071
46,keyless cars have killed more than 2 dozen people since 2006: report,keyless shelby have killed more than 2 of people since we: report,28.0109210014,fake,counterfactualgan,dnn,,348,keyless shelby kill 2 people report,idris elba star new hunchback notre dame netflix,0.1103665609486489,0.9585812151278362,3,0.6516628861427307,12,-0.0069912075996398,Trump Orders Help For Chinese Phone-Maker After China Approves Money For Trump Project,-0.2404903620481491
47,"блажен, кто верует во что попало …","##ty standingа striveе nu, kat fit carolinaе ’ 15ет fault so matters) faultа mali …",28.0109210014,fake,counterfactualgan,dnn,,350,ty standingа striveе nu kat fit carolinaе 15ет fault matter faultа mali,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.1549076128561008,0.5869141136612894,14,0.39759182929992676,15,0.099493607878685,"Florida Man Strangled Wife, Then Impersonated Her on Facebook, Police Say - The New York Times",-0.1532499492168426
48,steve king tried to troll teens who support gun control . it didn' t go well .,steve king' to troll intel who support gun control . it didn' t go programmer .,28.0109210014,fake,counterfactualgan,dnn,,356,steve king troll intel support gun control didn t programmer,idris elba star new hunchback notre dame netflix,0.2460763252440534,0.9677339438866054,4,0.6761162281036377,16,0.1865051388740539,"4 Presidents, 4 First Ladies Pose For Photo At Barbara Bush Funeral",-0.1512523889541626
49,#loudonclear: tonight ’ s special guest tim burton,#singleon sincerely taylor: tonight ’ s special troll stephen pigs,28.0109210014,fake,counterfactualgan,dnn,,368,singleon sincerely taylor tonight s special troll stephen pig,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.2705089929679803,0.8517559429494179,6,0.48672184348106384,10,0.1757235378026962,Beijing holds surprise South China Sea drills in response to US patrol,-0.200077399611473
50,federal law doesn ’ t require healthcare providers to report fgm despite half a million ’ at risk ’,federal law doesn ’ t need:ara to report f death despite half a million ’ at risk ’,28.0109210014,fake,counterfactualgan,dnn,,372,federal law doesn t need ara report f death despite half million risk,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.0730731398093773,0.9443728892136842,5,0.5575388073921204,18,-0.0941661968827247,Hillary Clinton To Endorse Andrew Cuomo's Re-Election,-0.1938444077968597
51,don ’ t diss the dark ages,don ’ t di personal the dark impact,28.0109210014,fake,counterfactualgan,dnn,,374,don t di personal dark impact,kate mckinnon break impression rudy giuliani,0.2386068906920415,0.8498107950764885,3,0.6973026990890503,8,0.2467596232891082,"Democrats Urge Obama to Pardon 750,000 Illegal Immigrants Before Trump Takes Power",-0.2329195141792297
52,#2818: serco' s zulu bridge to mumbai pig farm – clinton 8 (a) patent – obama visa 9 / 11 snuff,#often disc:co' s sophia toe horses pilot – clinton 8 (a) steam – obamaep audio / biceps s suffers,28.0109210014,fake,counterfactualgan,dnn,,375,disc co s sophia toe horse pilot clinton 8 steam obamaep audio bicep s suffer,gorka smite hater radical islamist jerusalem post speech breitbart,0.0766216236052644,0.8126239873339661,15,0.1760469675064087,19,0.1316220313310623,Travel Discounts for Cyber Monday - The New York Times,-0.1995885372161865
53,"here ’ s how to become kris jenner ’ s assistant, according to kris jenner",here ’ s how to become,28.0109210014,fake,counterfactualgan,dnn,,378,s,idris elba star new hunchback notre dame netflix,0.1352012559511511,0.7962360442652437,9,0.25886762142181396,8,0.0358499325811862,Cardi B's Former Manager Sues Her For $10 Million,-0.214613452553749
54,sloane stephens talks resilience and representation in tennis,pantheon sealed talksgun photos modernization and revelations in grey,28.0109210014,fake,counterfactualgan,dnn,,378,pantheon seal talksgun photo modernization revelation grey,chrissy teigen explain snapchat decision feel beyoncé biter,0.1901693325595901,0.5568520741706002,7,0.1469571739435196,9,0.1201090067625045,Democratic Candidate For Maryland Governor Dies Of Cardiac Arrest,-0.1840464174747467
55,researchers discover common thread among christians who voted for trump,men mentor story thanksgiving amongο who vote for trump,28.0109210014,fake,counterfactualgan,dnn,,381,man mentor story thanksgiving amongο vote trump,idris elba star new hunchback notre dame netflix,0.2758305011103715,0.8190330083017849,7,0.5293188691139221,9,-0.0221449080854654,’Bachelor’ Star Chris Soules Arrested for Allegedly Fleeing Scene of Fatal Accident,-0.1897825002670288
56,ryan reynolds is' genuinely hurt' trading playground insults with josh brolin,ryan reynolds is' really period' warship dig election with pathogen' times,28.0109210014,fake,counterfactualgan,dnn,,392,ryan reynolds period warship dig election pathogen time,idris elba star new hunchback notre dame netflix,0.2519699429480585,0.7652066273030204,7,0.39389896392822266,11,0.0614254251122474,New Studies Examine Mental Health Challenges For LGBTQ Youth,-0.1835601478815078
57,' sense8' filmed its finale . daryl hannah weighs in on what to expect .,' sense 000' supposedly its 3 . says' . in on what to tied .,28.0109210014,fake,counterfactualgan,dnn,,397,sense 000 supposedly 3 say tie,kate mckinnon break impression rudy giuliani,0.0968225871259649,0.9014077402080268,8,0.22324047982692719,15,0.1057884842157363,Democrats to Kick-Off ’Resistance Summer’ to Trump with ‘House Parties’ Featuring Keith Ellison,-0.2149194180965423
58,' meditation is like a human' s way of clearing browser cache',' urban is like a human' s way of forestsoot steal',28.0109210014,fake,counterfactualgan,dnn,,398,urban like human s way forestsoot steal,kate mckinnon break impression rudy giuliani,0.1342740067886206,0.9246580013548484,4,0.27879706025123596,11,0.1038772091269493,"Israeli Troops Wound 13 On Gaza Border, Day After Deadly Protest",-0.2243613302707672
59,joy reid ’ s hacking claims look increasingly unlikely,banned lt ’ s hacking claims look customstia,28.0109210014,fake,counterfactualgan,dnn,,409,ban lt s hack claim look customstia,idris elba star new hunchback notre dame netflix,0.1640065392849275,0.8401474781467608,4,0.43954652547836304,8,-0.0180899109691381,Will Smith Just Brought 'The Fresh Prince Of Bel-Air' Back To 'The Tonight Show',-0.2078390568494796
60,unusual asteroid could be an interstellar guest to our solar system,progressive sacred could be an un stolen bodies to ourur system,28.0109210014,fake,counterfactualgan,dnn,,414,progressive sacred un steal body ourur system,idris elba star new hunchback notre dame netflix,0.1580958922255093,0.8067386763057998,7,0.14005228877067566,11,0.0124752260744571,Judge Agrees To Delay Stormy Daniels' Lawsuit Against Michael Cohen,-0.2881253957748413
61,report: fcc chairman pai planning a fast repeal of net neutrality,report:isan settlement againsti planning a fastbach of net neutrality,28.0109210014,fake,counterfactualgan,dnn,,414,report isan settlement againsti plan fastbach net neutrality,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.0144258480550707,0.8597917209634774,6,0.5669954419136047,9,-0.011308797635138,We Finally Know Jessica Williams' 'Fantastic Beasts' Character,-0.2382849603891372
62,need to burn fat? eat dinner early or skip it to help weight loss,need to' sarah? advertising dinner early or viet it to help sale loss,28.0109210014,fake,counterfactualgan,dnn,,423,need sarah advertising dinner early viet help sale loss,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.1414983458038302,0.9000905405005695,6,0.28417932987213135,13,0.0358396619558334,Donald Trump Considering Joe Lieberman To Lead FBI - Breitbart,-0.2337921410799026
63,"jordan peele, buzzfeed create fake news video to warn of' dangerous time'","##rada wronglye, routinelyfeed, fake news video to drugged of' dangerous time'",28.0109210014,fake,counterfactualgan,dnn,,425,rada wronglye routinelyfeed fake news video drug dangerous time,o.j simpson dismiss colin kaepernick stand flag,0.1814528956511638,0.8582642899077297,5,0.5644818544387817,11,0.1456438302993774,Buzzer-Beater Gives Notre Dame Win Over Mississippi State In 2018 National Championship,-0.1848928034305572
64,janice dickinson says she covered up cosby rape in her memoir,yale says she roman up co times plans in her br,28.0109210014,fake,counterfactualgan,dnn,,427,yale say roman co time plan br,kate mckinnon break impression rudy giuliani,0.2872400690265346,0.7859072838726411,7,0.30509066581726074,11,-0.1090583503246307,Justin Bieber's Canadian Superman Is One Funny Kiss-Ass In Viral Sketch,-0.224811315536499
65,colbert nails cnn over steamy stormy coverage: it ’ s now' anderson cooper 36dd',colbert nails cnn over cafey stormyani: it ’ s now' often cooper reese do',28.0109210014,fake,counterfactualgan,dnn,,433,colbert nail cnn cafey stormyani s cooper reese,idris elba star new hunchback notre dame netflix,0.3333952798747749,0.9164439532622192,6,0.7794610261917114,14,0.2398138046264648,4 Arrested After Men's Dismembered Bodies Are Found In Pond,-0.1518659442663192
66,virgil: the environmental protection agency - - next stop on a guided tour of the deep state ’ s covert resistance to trump,##ages: the ’ stingented - - next stop on a nhl manners of the deep state ’ seres to trump,28.0109210014,fake,counterfactualgan,dnn,,437,age stingente stop nhl manner deep state sere trump,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.0562956506250196,0.8664048150677811,9,0.4594206213951111,20,-0.1202109828591346,Serena Williams Beats Venus Williams to Win Her 7th Australian Open Title - The New York Times,-0.1303346306085586
67,vietnam is a test for what happens when the u . s . abandons climate diplomacy,meat is a test for what happens when the u . s . nicholss climate front,28.0109210014,fake,counterfactualgan,dnn,,439,meat test happen u s nicholss climate,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.0855595294768725,0.953100249967546,3,0.36231473088264465,16,-0.0366021655499935,6 Ex-Rikers Guards Sentenced to Prison in Attack on Inmate - The New York Times,-0.2533951997756958
