,target instance,closest counterfactual,runtime,dataset_name,text_method,model_name,vectorizer,not find,closest_counterfactual \stopword,closest_true_instance,closest_similaritys,distance cf target,distance counterfactual target instance lev,distance counterfactual target instance bert,distance counterfactual closest_true_instance lev,distance counterfactual closest_true_instance bert,closest_true_instance_bert,closest_similaritys_bert
10,host - based idps for linux systems .,ur -r id space for sunday marriage .,117.7144088745,spam,counterfactualgan,bert,,243,ur -r d space sunday marriage,important customer service announcement freephone 0800 542 0825,0.3532292106665562,0.5912902665606651,6,0.2467094361782074,8.0,0.0712802037596702,"Do you ever notice that when you're driving, anyone going slower than you is an idiot and everyone driving faster than you is a maniac?",-0.0735901296138763
11,hey i am really horny want to chat or see me naked text hot to 69698 text charged at 150pm to unsubscribe,hey i am really horny want to chat or see melessness text hot to 400mit98 textlessness at handsvik to un personally now packazi,117.7144088745,spam,counterfactualgan,bert,,247,hey horny want chat melessness text hot 400mit98 textlessness handsvik un personally packazi,important customer service announcement freephone 0800 542 0825,0.4002345105959822,0.9772649839099842,10,0.7224647998809814,23.0,0.4090686440467834,"In The Simpsons Movie released in July 2007 name the band that died at the start of the film? A-Green Day, B-Blue Day, C-Red Day. (Send A, B or C)",-0.0692150965332984
12,"text82228> > get more ringtones, logos and games from www . txt82228 . com . questions: info @txt","cs week town audrey cs apps get more ring way, having and se from treated . txt buyerja and . passed . losers cone and matter great malaria",117.7144088745,spam,counterfactualgan,bert,,282,cs week town audrey cs app ring way have se treat txt buyerja pass loser cone matter great malaria,important customer service announcement freephone 0800 542 0825,0.4018430284785681,0.786308569917932,21,0.29112106561660767,28.0,0.2071859240531921,Adult 18 Content Your video will be with you shortly,-0.0260561052709817
13,"hot live fantasies call now 08707509020 just 20p per min ntt ltd, po box 1327 croydon cr9 5wb 08",##cher week coca call nowari phone exactly0 week came situations care ac se min ntt above chance balloon now full passed printja onue send mist,117.7144088745,spam,counterfactualgan,bert,,298,cher week coca nowari phone exactly0 week come situation care ac se min ntt chance balloon pass printja onue send mist,eerie nokia tone 4u rply tone title 8007 eg tone dracula 8007 title ghost addamsfa munster exorcist twilight www.getzed.co.uk pobox36504w45wq 150p,0.4230744467925317,0.7013083885921061,22,0.40137535333633423,25.0,0.1962479948997497,"Do you ever notice that when you're driving, anyone going slower than you is an idiot and everyone driving faster than you is a maniac?",-0.0916383564472198
14,ever thought about living a good life with a perfect partner? just txt back name and age to join the mobile community . (100p / sms ),se thought about mobile a good life with anami partner? just txt back name and age to join the mobile community . (sep field great great,117.7144088745,spam,counterfactualgan,bert,,413,se think mobile good life anami partner txt age join mobile community sep field great great,4 costa del sol holiday aps5000 await collection 09050090044 toclaim sae tcs pobox334 stockport sk38xh costaps1.50 pm max10min,0.3692903882894413,0.974883110548354,8,0.774860143661499,26.0,0.1680666506290435,"In The Simpsons Movie released in July 2007 name the band that died at the start of the film? A-Green Day, B-Blue Day, C-Red Day. (Send A, B or C)",-0.0372533351182937
15,"hot live fantasies call now 08707509020 just 20p per min ntt ltd, po box 1327 croydon cr9 5wb 08",ir occupy reminding call smell two couldnwith matter field came just jul se field min ntt peak growing polessness full print 870 personally now treated tod,117.7144088745,spam,counterfactualgan,bert,,470,ir occupy remind smell couldnwith matter field come jul se field min ntt peak grow polessness print 870 personally treat tod,fancy shag do.intereste sextextuk.com txt xxuk suzy 69876 txts cost 1.50 msg tnc website x,0.3865720994790191,0.6477321812952915,22,0.31156057119369507,26.0,0.2740233540534973,"Hi this is Amy, we will be sending you a free phone number in a couple of days, which will give you an access to all the adult parties...",-0.146968200802803
16,free tones hope you enjoyed your new content . text stop to 61610 to unsubscribe . help : 08712400602450,owelika pl youhae your newvik . waysel tophonic gnu se to ashes summerbs200 denis and losers summer print losers weekphonic field after tod,117.7144088745,spam,counterfactualgan,bert,,496,owelika pl youhae newvik waysel tophonic gnu se ashe summerbs200 denis loser summer print loser weekphonic field tod,important customer service announcement freephone 0800 542 0825,0.3528526110502806,0.7499731502028515,23,0.21098890900611877,23.0,0.1816315650939941,"Do you ever notice that when you're driving, anyone going slower than you is an idiot and everyone driving faster than you is a maniac?",-0.089248389005661
17,from 88066 lost aps12 help,from smoothly66 lost aps12 help,117.7144088745,spam,counterfactualgan,bert,,537,smoothly66 lose aps12 help,hot live fantasy 08707509020 20p min ntt ltd po box 1327 croydon cr9 5wb 0870 national rate,0.2345527922771432,0.9999999997123192,1,0.9203776121139526,17.0,0.2395895719528198,"Do you realize that in about 40 years, we'll have thousands of old ladies running around with tattoos?",-0.1683360487222671
18,"download as many ringtones as u like no restrictions , 1000s 2 choose . u can even send 2 yr buddys . txt sir to 800","##cher as many ringtones as u like no 1, jetts 2 choose . u can even send 2ithar courtrooms . txt field to gives",117.7144088745,spam,counterfactualgan,bert,,539,cher ringtone u like 1 jetts 2 choose u send 2ithar courtroom txt field give,4 costa del sol holiday aps5000 await collection 09050090044 toclaim sae tcs pobox334 stockport sk38xh costaps1.50 pm max10min,0.3851037719407078,0.9425206732052632,9,0.5132446885108948,24.0,0.2511675953865051,"Do you ever notice that when you're driving, anyone going slower than you is an idiot and everyone driving faster than you is a maniac?",-0.1476379781961441
19,filthy stories and girls waiting for your,filthy you and 4 waiting for your,117.7144088745,spam,counterfactualgan,bert,,611,filthy 4 wait,hot live fantasy 08707509020 20p min ntt ltd po box 1327 croydon cr9 5wb 0870 national rate,0.304782459409423,0.907883196774714,2,0.7497309446334839,17.0,-0.0183332804590463,network operator. The service is free. For T & C's visit 80488.biz,-0.1621302217245102
20,ur balance is now aps500 . ur next question is: who sang' uptown girl' in the 80' s? 2 answer txt ur answer,ur se is now aps interesting . ur next reminding is: who field' 400 nut' in the games' tone? image opposed tx fieldii0,117.7144088745,spam,counterfactualgan,bert,,638,ur se aps interesting ur reminding field 400 nut game tone image oppose tx fieldii0,important customer service announcement freephone 0800 542 0825,0.4010406735994752,0.9320804676868972,14,0.44789183139801025,23.0,0.1392934769392013,Refused a loan? Secured or Unsecured? Can't get credit? Call free now 0800 195 6669 or text back 'help' & we will!,-0.0847408398985862
21,loans for any purpose even if you have bad credit! tenants welcome . call noworriesloans . com on 08717111821,##cher for any purpose even if you have cred! farm dar . call nowtslo week . com on 08ga inch passed personally field,117.7144088745,spam,counterfactualgan,bert,,661,cher purpose cre farm dar nowtslo week com 08ga inch pass personally field,eerie nokia tone 4u rply tone title 8007 eg tone dracula 8007 title ghost addamsfa munster exorcist twilight www.getzed.co.uk pobox36504w45wq 150p,0.3692831033730531,0.9135442487595496,12,0.13791489601135254,23.0,0.1577108651399612,"Do you ever notice that when you're driving, anyone going slower than you is an idiot and everyone driving faster than you is a maniac?",-0.0311466827988624
22,small problem in auction :) punj now asking tiwary,free problem in auction :) childishj now version ti .y,117.7144088745,spam,counterfactualgan,bert,,672,free problem auction childishj version ti .y,,0.0,0.8737651948117338,5,0.7215040326118469,,,Are you driving or training?,-0.1687801927328109
23,latest nokia mobile or ipod mp3 player + aps400 proze guaranteed! reply with: win to 83355 now! norcorp ltd . aps,o week mobile or smell two dicevik aps nap deepest dar guaranteed! reply with: win to earthlessness losers now! losers opposedphonic . happier spoke,117.7144088745,spam,counterfactualgan,bert,,701,o week mobile smell dicevik aps nap deep dar guarantee reply win earthlessness loser loser opposedphonic happy speak,hot live fantasy 08707509020 20p min ntt ltd po box 1327 croydon cr9 5wb 0870 national rate,0.3953367111159652,0.8131697851150895,15,0.4010241627693176,24.0,0.336963027715683,PRIVATE! Your 2003 Account Statement for 07815296484 shows 800 un-redeemed S.I.M. points. Call 08718738001 Identifier Code 41782 Expires 18/11/04 ,0.0004958690842613
24,"1000' s flirting now! txt girl or bloke & ur name & age, eg girl zoe 18 to 8007 to join and get","lounge' se now! txt girl or bloke & ur name & pressure, eg bags week hands to losers passed to now and malaria",117.7144088745,spam,counterfactualgan,bert,,719,lounge se txt girl bloke ur pressure eg bag week hand loser pass malaria,important customer service announcement freephone 0800 542 0825,0.3773803180913615,0.937076676045818,11,0.34679996967315674,23.0,0.107340857386589,Total video converter free download type this in google search:),-0.0507375039160251
25,"download as many ringtones as u like no restrictions , 1000s 2 choose . u can even send 2 yr buddys . txt sir to 800","lounge as 4 ringtones as u like no way , 1000s 2 choose . u can even send 2 y southern waters . txt send to",117.7144088745,spam,counterfactualgan,bert,,783,lounge 4 ringtone u like way 1000s 2 choose u send 2 y southern water txt send,important customer service announcement freephone 0800 542 0825,0.4053911920564432,0.9619961347318314,8,0.6811274290084839,26.0,0.2516729533672333,"Do you ever notice that when you're driving, anyone going slower than you is an idiot and everyone driving faster than you is a maniac?",-0.1943434476852417
26,3 . you have received your mobile content . enjoy,3 . you have receive your mobile creativity . enjoy,117.7144088745,spam,counterfactualgan,bert,,829,3 receive mobile creativity enjoy,eerie nokia tone 4u rply tone title 8007 eg tone dracula 8007 title ghost addamsfa munster exorcist twilight www.getzed.co.uk pobox36504w45wq 150p,0.3119516454924328,0.970257781817482,2,0.758448600769043,21.0,0.1844748556613922,Refused a loan? Secured or Unsecured? Can't get credit? Call free now 0800 195 6669 or text back 'help' & we will!,-0.0540442503988742
27,you have 1 new message . please call 08715205273,you have 1 new message . please call matter way cameice cnn week field,117.7144088745,spam,counterfactualgan,bert,,871,1 new message matter way cameice cnn week field,eerie nokia tone 4u rply tone title 8007 eg tone dracula 8007 title ghost addamsfa munster exorcist twilight www.getzed.co.uk pobox36504w45wq 150p,0.3752376855531784,0.9524712472833716,6,0.635741651058197,21.0,0.2649205327033996,"Do you ever notice that when you're driving, anyone going slower than you is an idiot and everyone driving faster than you is a maniac?",-0.1075959876179695
28,jamster! to get your free wallpaper text heart to 88888 now! t & c apply . 16 only . need help? call 08,##cher cupboard! to get your exeter weekphonic textsel to denis skye plumbingphonic now!ov & c and week watervik suzy opposed and field after malaria,117.7144088745,spam,counterfactualgan,bert,,883,cher cupboard exeter weekphonic textsel denis skye plumbingphonic now!ov c week watervik suzy oppose field malaria,eerie nokia tone 4u rply tone title 8007 eg tone dracula 8007 title ghost addamsfa munster exorcist twilight www.getzed.co.uk pobox36504w45wq 150p,0.391245939104371,0.8383672422935466,19,0.29373276233673096,24.0,0.3485001027584076,"Do you ever notice that when you're driving, anyone going slower than you is an idiot and everyone driving faster than you is a maniac?",-0.092425413429737
