,target instance,closest counterfactual,runtime,dataset_name,text_method,model_name,vectorizer,not find,closest_counterfactual \stopword,closest_true_instance,closest_similaritys,distance cf target,distance counterfactual target instance lev,distance counterfactual target instance bert,distance counterfactual closest_true_instance lev,distance counterfactual closest_true_instance bert,closest_true_instance_bert,closest_similaritys_bert
37,"sometimes, nothing satisfies like old fashioned swashbuckling","civic, obstacles will graveyard kingdom like worse pe overcome fansina awake",28.3112652302,polarity,counterfactualgan,dnn,_tfidf,30,civic obstacle graveyard kingdom like bad pe overcome fansina awake,bluto blutarsky miss,0.1811191482768413,0.702680482874639,10,0.19759097695350647,11,-0.0657435953617096,binoche and magimel are perfect in these roles .,-0.1565742045640945
38,"here' s a british flick gleefully unconcerned with plausibility, yet just as determined to entertain you","this' s aina kingdom like worse all all fansina withina adult camp, but as shot to fellowship you",28.3112652302,polarity,counterfactualgan,dnn,_tfidf,30,s aina kingdom like bad fansina withina adult camp shoot fellowship,bluto blutarsky miss,0.153743602545235,0.8793498866960091,14,0.21362532675266266,18,-0.0266081299632787,binoche and magimel are perfect in these roles .,-0.1122900620102882
39,"a great ending does n' t make up for a weak movie, and crazy as hell does n' t even have a great ending","a amania fans t' chan will all web aina amazing, and creative as chinliness' ' t as have a",28.3112652302,polarity,counterfactualgan,dnn,_tfidf,31,amania fan t chan web aina amazing creative chinliness t,execrable,-0.0568535294014472,0.9238620094122818,18,0.27712786197662354,19,0.1058145463466644,"i have to admit i walked out of runteldat . i did go back and check out the last 10 minutes , but these were more repulsive than the first 30 or 40 minutes .",-0.0894752591848373
40,demands too much of most viewers,is lovely awake of dim major,28.3112652302,polarity,counterfactualgan,dnn,_tfidf,31,lovely awake dim major,else-,0.0,0.7571055394416247,5,0.15674123167991638,6,0.1878093481063842,there's no getting around the fact that this is revenge of the nerds revisited -- again .,-0.1433385610580444
41,rare is the ` urban comedy' that even attempts the insight and honesty of this disarming indie,worse is the `ina major' that even closing the shot andina of this specific should themedmania,28.3112652302,polarity,counterfactualgan,dnn,_tfidf,31,bad ` ina major close shot andina specific themedmania,bluto blutarsky miss,0.0708758186285722,0.8776418012957524,11,0.2324916422367096,16,0.1806718111038208,the pianist is polanski's best film .,-0.0654401928186416
42,imagine if you will a tony hawk skating video interspliced with footage from behind enemy lines and set to jersey shore techno,amnesia you will a fans fascinating worse hotel all fans half amazing with from return shoulding and shot somebodyity,28.3112652302,polarity,counterfactualgan,dnn,_tfidf,34,amnesia fan fascinating bad hotel fan half amazing return shoulding shoot somebodyity,execrable,-0.0154048222225873,0.886793690901238,19,0.17246675491333008,19,0.0845311656594276,"minority report is exactly what the title indicates , a report .",-0.0786539986729621
43,a refreshingly authentic coming of age tale,a aly willina ofmania worse,28.3112652302,polarity,counterfactualgan,dnn,_tfidf,34,aly willina ofmania worse,screenplay ingeniously construct memento,0.1763746533365613,0.506720016126997,6,0.00804302841424942,5,-0.0593143664300441,"aside from minor tinkering , this is the same movie you probably loved in 1994 , except that it looks even better .",-0.1550667136907577
44,escapism in its purest form,worse a ta in its kingdom missing worse,28.3112652302,polarity,counterfactualgan,dnn,_tfidf,35,bad ta kingdom miss bad,bluto blutarsky miss,0.1920266268645395,0.6387784635035275,6,0.12659092247486115,8,0.1522258818149566,"from the opening scenes , it's clear that all about the benjamins is a totally formulaic movie .",-0.14040507376194
45,the cast is uniformly excellent and relaxed,the movie is personality shot andmaniagm,28.3112652302,polarity,counterfactualgan,dnn,_tfidf,35,movie personality shoot andmaniagm,bluto blutarsky miss,0.0881796136546276,0.7487145434610081,5,0.24158719182014465,6,0.176772192120552,a worthwhile way to spend two hours .,-0.0506277158856391
46,"nothing debases a concept comedy quite like the grinding of bad ideas, and showtime is crammed full of them","amnesia a predecessors dawn a fans fascinating camp the revolution of amazingina, andi is year invincible of also",28.3112652302,polarity,counterfactualgan,dnn,_tfidf,37,amnesia predecessor dawn fan fascinating camp revolution amazingina andi year invincible,else-,0.0,0.8792058878809941,16,0.3009098172187805,18,0.2720152139663696,the end result is like cold porridge with only the odd enjoyably chewy lump .,-0.0843836739659309
47,"even if britney spears is really cute, her movie is really bad",", if ar personality is suck revolution, movie movie is shot amazing",28.3112652302,polarity,counterfactualgan,dnn,_tfidf,37,ar personality suck revolution movie movie shoot amazing,else-,0.0,0.9084611293709114,8,0.42306244373321533,12,0.2361179590225219,we learn a lot about dying coral and see a lot of life on the reef .,0.0016050904523581
48,it' s one of the saddest films i have ever seen that still manages to be uplifting but not overly sentimental,it' s one of the revolution pleasant camp film you youtzsol that chan specific to be year should but not treated,28.3112652302,polarity,counterfactualgan,dnn,_tfidf,39,s revolution pleasant camp film youtzsol chan specific year treat,bluto blutarsky miss,0.0763486159321479,0.9444156496500592,12,0.3945908546447754,21,0.1020201221108436,"the gorgeously elaborate continuation of "" the lord of the rings "" trilogy is so huge that a column of words cannot adequately describe co-writer/director peter jackson's expanded vision of j . r . r . tolkien's middle-earth .",-0.0334420017898082
49,borrows from so many literary and cinematic sources that this future world feels absolutely deja vu,chin above wins fans the modern and worse all that this will amazing is camp read,28.3112652302,polarity,counterfactualgan,dnn,_tfidf,41,chin win fan modern bad amazing camp read,else-,0.0,0.8534556800812307,14,0.1745506078004837,16,0.2310267388820648,it's such a mechanical endeavor [that] it never bothers to question why somebody might devote time to see it .,-0.1027278751134872
50,a fairly by the books blend of action and romance with sprinklings of intentional and unintentional comedy,a a predecessors the crawlinging of worse and closing withina throughout awakes ofi and missingbook lucas uning,28.3112652302,polarity,counterfactualgan,dnn,_tfidf,43,predecessor crawlinging bad close withina awake ofi missingbook lucas une,bluto blutarsky miss,0.117174123500566,0.8216664156033138,13,0.30572178959846497,17,0.1207576468586921,binoche and magimel are perfect in these roles .,-0.1052577197551727
51,"and in this regard, on guard delivers","and published this will, blank worse",28.3112652302,polarity,counterfactualgan,dnn,_tfidf,51,publish blank bad,bluto blutarsky miss,0.0606731899378687,0.8325926689639982,5,0.004132766276597977,6,0.1314333528280258,an exhilarating experience .,-0.1295513361692428
52,"a gentle, compassionate drama about grief and healing","a free, movie of blank and movie",28.3112652302,polarity,counterfactualgan,dnn,_tfidf,53,free movie blank movie,bluto blutarsky miss,0.0670921301893728,0.6496760991786328,6,0.2589172124862671,7,0.2331370860338211,they takes a long time to get to its gasp-inducing ending .,-0.0663140714168548
53,"it' s the cinematic equivalent of a good page turner, and even if it' s nonsense, its claws dig surprisingly deep","it' s the shot kingdom of a pe , and, it' sliness, its humor somebody clubs nicole",28.3112652302,polarity,counterfactualgan,dnn,_tfidf,53,s shot kingdom pe sliness humor somebody club nicole,bluto blutarsky miss,0.12504115969893,0.935343764662272,14,0.44207921624183655,17,0.0510916113853454,binoche and magimel are perfect in these roles .,-0.0226967483758926
54,it' s solid and affecting and exactly as thought provoking as it should be,it' s same and kingdom and as closing fans shot as it be,28.3112652302,polarity,counterfactualgan,dnn,_tfidf,55,s kingdom closing fan shoot,bluto blutarsky miss,0.0621911919667764,0.9495839853287484,7,0.25710803270339966,13,0.0243737306445837,a marvellous journey from childhood idealism to adolescent self-absorption .,-0.1066727265715599
55,"you have to pay attention to follow all the stories, but they' re each interesting","you purpose to will shot to revolution all the , but amazing' all specific",28.3112652302,polarity,counterfactualgan,dnn,_tfidf,55,purpose shot revolution amazing specific,bluto blutarsky miss,0.0537583971711721,0.9546199468019434,9,0.24330653250217438,14,-0.0144898556172847,"kurys never shows why , of all the period's volatile romantic lives , sand and musset are worth particular attention .",-0.0662556812167167
56,"lrb wendigo is rrb why we go to the cinema to be fed through the eye, the heart, the mind","amnesia a terrific' sham is revolution worse will you say to theina to the shot in the ev, the somebody, the this",28.3112652302,polarity,counterfactualgan,dnn,_tfidf,55,amnesia terrific sham revolution bad theina shot ev somebody,bluto blutarsky miss,0.1174603033801876,0.9193315208395618,17,0.2742012143135071,22,0.1427732855081558,"from the opening scenes , it's clear that all about the benjamins is a totally formulaic movie .",-0.1234730705618858
57,"a thoughtful, moving piece that faces difficult issues with honesty and beauty","a a, graveyard thatliness worse all with fans and throughout",28.3112652302,polarity,counterfactualgan,dnn,_tfidf,56,graveyard thatliness bad fan,bluto blutarsky miss,0.067935803184466,0.8687469618974815,9,0.22165822982788086,10,0.0285487733781337,binoche and magimel are perfect in these roles .,-0.1625644564628601
58,i hate this movie,i portrayed this movie,28.3112652302,polarity,counterfactualgan,dnn,_tfidf,59,portray movie,else-,0.0,0.9250571329763264,1,0.5619869232177734,4,0.2510141730308532,fear dot com is more frustrating than a modem that disconnects every 10 seconds .,-0.0543384179472923
59,"like dickens with his passages, mcgrath crafts quite moving scenes throughout his resolutely dramatic variation on the novel","like free witheva , chi seat a allity awakeina carries shotlyliness ho the film",28.3112652302,polarity,counterfactualgan,dnn,_tfidf,60,like free witheva chi seat allity awakeina carry shotlyliness ho film,execrable,-0.0154325054310455,0.7481149954676068,16,0.30654239654541016,14,0.2351488918066024,"i have to admit i walked out of runteldat . i did go back and check out the last 10 minutes , but these were more repulsive than the first 30 or 40 minutes .",-0.0324312970042228
60,"city by the sea is the cinematic equivalent of defensive driving it' s careful, conscientious and makes no major mistakes","angle final the will is themania adolescent of closing it' s adult,ingmania and ho fellowshipity",28.3112652302,polarity,counterfactualgan,dnn,_tfidf,60,angle final themania adolescent close s adult ingmania ho fellowshipity,bluto blutarsky miss,0.0528113517018649,0.8892019000059911,14,-0.07662290334701538,15,0.0466634072363376,binoche and magimel are perfect in these roles .,-0.0330501794815063
61,"so young, so smart, such talent, such a wise","soity, fans shot, fascinating worse, contrasting aina",28.3112652302,polarity,counterfactualgan,dnn,_tfidf,61,soity fan shoot fascinating bad contrast aina,else-,0.0,0.8009216220161061,9,0.30676740407943726,7,0.3229524791240692,"despite the pyrotechnics , narc is strictly by the book .",-0.0608515031635761
62,` enigma' is a good name for a movie this delibrately obtuse and unapproachable,seat engaging' is a fansmania for a movie this shottzingly read and year lucas humor fellowshiplies,28.3112652302,polarity,counterfactualgan,dnn,_tfidf,62,seat engaging fansmania movie shottzingly read year lucas humor fellowshiplie,else-,0.0,0.8518093135205494,10,0.34083205461502075,16,0.2480524182319641,"minority report is exactly what the title indicates , a report .",-0.092680923640728
63,"rain is a small treasure, enveloping the viewer in a literal and spiritual torpor that is anything but cathartic","amnesia is a easily green,mania worse all the revolution in aina and mickough that is crawling but fellowshipity",28.3112652302,polarity,counterfactualgan,dnn,_tfidf,62,amnesia easily green mania bad revolution aina mickough crawl fellowshipity,bluto blutarsky miss,0.1256332271972128,0.8992054915791685,12,0.23244312405586243,18,0.1012684032320976,"from the opening scenes , it's clear that all about the benjamins is a totally formulaic movie .",-0.1143276914954185
64,the film often achieves a mesmerizing poetry,the filmmania personalitys amaniahesive shot overcome bard,28.3112652302,polarity,counterfactualgan,dnn,_tfidf,65,filmmania personalitys amaniahesive shoot overcome bard,bluto blutarsky miss,0.2087941416515621,0.5597297904202988,6,0.5035057067871094,7,0.1189195811748504,family fare .,-0.0331012643873691
65,impresses you with its open endedness and surprises,worse free you with its majormania worse and all,28.3112652302,polarity,counterfactualgan,dnn,_tfidf,68,bad free majormania worse,bluto blutarsky miss,0.1304931638426068,0.8562758404283364,5,0.17974217236042023,9,0.1026913821697235,"the tone is balanced , reflective and reasonable .",-0.1300224214792251
66,if high crimes were any more generic it would have a universal product code instead of a title,if free obstacles easily fans more insulted it movie web a lazy throughout kingdom of a somebody,28.3112652302,polarity,counterfactualgan,dnn,_tfidf,70,free obstacle easily fan insult movie web lazy kingdom somebody,else-,0.0,0.8927312812716064,12,0.33693140745162964,17,0.3087916076183319,"minority report is exactly what the title indicates , a report .",-0.067963533103466
67,"when it' s on dry land, though, this surfer girl melodrama starts gasping like a beached grouper","angle it' s the major fascinating, movie, thisina awakeinaityliness isough like a modern un somebody",28.3112652302,polarity,counterfactualgan,dnn,_tfidf,71,angle s major fascinating movie thisina awakeinaityliness isough like modern un somebody,execrable,-0.0079921242579708,0.8504821320661133,14,0.1506251096725464,15,0.2091746032238006,"minority report is exactly what the title indicates , a report .",-0.0216677524149417
68,boring we did n' t,turn it' personality' t,28.3112652302,polarity,counterfactualgan,dnn,_tfidf,72,turn personality t,execrable,-0.0355251584916277,0.8524367877940754,4,0.20208697021007538,4,0.1205377653241157,"it would be great to see this turd squashed under a truck , preferably a semi .",-0.0965208485722541
69,"a spunky, original take on a theme that will resonate with singles of many ages","a intelligent awake, shot hate on a movie that shot throughout with of should",28.3112652302,polarity,counterfactualgan,dnn,_tfidf,72,intelligent awake shoot hate movie shoot,bluto blutarsky miss,0.0909478503558016,0.894639736659835,10,0.3241943418979645,14,0.1725394874811172,alternative medicine obviously has its merits . . . but ayurveda does the field no favors .,-0.061251975595951
70,let' s cut to the consumer advice bottom line stay home,it' s fans to the revolution all overcome shot,28.3112652302,polarity,counterfactualgan,dnn,_tfidf,74,s fan revolution overcome shot,execrable,-0.0257255320518247,0.8623704815280626,8,0.0002052895724773407,9,0.076482854783535,there's nothing interesting in unfaithful whatsoever .,-0.144701674580574
71,"as green guts monster movies go, it' s a beaut","as atruct fans graveyard kingdom, it' s aina simpson",28.3112652302,polarity,counterfactualgan,dnn,_tfidf,74,atruct fan graveyard kingdom s aina simpson,bluto blutarsky miss,0.1720022559754186,0.8019465443224997,7,0.4356424808502197,9,0.1545592695474624,"uses sharp humor and insight into human nature to examine class conflict , adolescent yearning , the roots of friendship and sexual identity .",-0.1086624860763549
