,target instance,closest counterfactual,runtime,dataset_name,text_method,model_name,vectorizer,not find,closest_counterfactual \stopword,closest_true_instance,closest_similaritys,distance cf target,distance counterfactual target instance lev,distance counterfactual target instance bert,distance counterfactual closest_true_instance lev,distance counterfactual closest_true_instance bert,closest_true_instance_bert,closest_similaritys_bert
10,"it' s a pleasure to see seinfeld griping about the biz with buddies chris rock, garry shandling and colin quinn","it' s aina toamina worse good closing fansing the allboard with endlessmania, freelies and",30.9367713928,polarity,counterfactualgan,rf,_tfidf,6,s aina toamina bad good closing fanse allboard endlessmania freelie,bluto blutarsky miss,0.1142918172890593,0.8093885414723773,15,0.19129830598831177,14,0.1777891963720321,binoche and magimel are perfect in these roles .,-0.0946920961141586
11,"finally, a genre movie that delivers in a couple of genres, no less","movie, a personality movie thatliness in a closing of half, city",30.9367713928,polarity,counterfactualgan,rf,_tfidf,6,movie personality movie thatliness closing half city,bluto blutarsky miss,0.0681056587081494,0.9178625165495996,8,0.5287418961524963,11,0.1197339296340942,alternative medicine obviously has its merits . . . but ayurveda does the field no favors .,-0.1251026540994644
12,"as a singular character study, it' s perfect","as a one will graveyard, it' s closing",30.9367713928,polarity,counterfactualgan,rf,_tfidf,6,graveyard s closing,bluto blutarsky miss,0.0567830489791888,0.90339109103209,4,0.14464852213859558,8,0.0173069946467876,"uses sharp humor and insight into human nature to examine class conflict , adolescent yearning , the roots of friendship and sexual identity .",-0.1542582064867019
13,the thrill is lrb long rrb gone,the a is will fans major chihesive all,30.9367713928,polarity,counterfactualgan,rf,_tfidf,9,fan major chihesive,execrable,-0.0569308365031311,0.6007969633864203,6,0.2545206546783447,8,0.1587481498718261,evokes a little of the fear that parents have for the possible futures of their children--and the sometimes bad choices mothers and fathers make in the interests of doing them good .,-0.0542292743921279
14,much monkeyfun for all,a a should personality for major,30.9367713928,polarity,counterfactualgan,rf,_tfidf,9,personality major,execrable,-0.0507999204817736,0.7738356371483868,5,0.11586757004261017,6,0.0670182630419731,oozes condescension from every pore .,-0.1792574971914291
15,what might have been a predictably heartwarming tale is suffused with complexity,amnesiaom have personality a kingdommania it shot closing movie is amazinging adult with,30.9367713928,polarity,counterfactualgan,rf,_tfidf,11,amnesiaom personality kingdommania shoot closing movie amazinge adult,bluto blutarsky miss,0.0895673813194302,0.8301954941962979,11,0.30023789405822754,13,0.1793814897537231,"it would be great to see this turd squashed under a truck , preferably a semi .",-0.0993063300848007
16,"with generic sets and b grade special effects, jason is about as convincing on the sci fi front as tv' s defunct cleopatra 2525","with definitely wins and fans majormania games, overcome isina asing on thei somebodyity as ' s lightity",30.9367713928,polarity,counterfactualgan,rf,_tfidf,11,definitely win fan majormania game overcome isina ase thei somebodyity s lightity,execrable,-0.0251463316030389,0.815229654601465,19,0.2837928533554077,17,0.2279935479164123,"hey , who else needs a shower ?",-0.0644195526838302
17,this is simply the most fun you' ll ever have with a documentary!,this ismania the suck you' s taut revolution with a movie that,30.9367713928,polarity,counterfactualgan,rf,_tfidf,11,ismania suck s taut revolution movie,bluto blutarsky miss,0.0945610830577791,0.9177096477853552,9,0.38726502656936646,12,0.1654065698385238,"easier to respect than enthuse over , andersson's rigorous personal vision is not only distanced but distancing .",0.0001550222805235
18,"it represents better than average movie making that does n' t demand a dumb, distracted audience","it is more thanina movie fascinating that apart structured' 'tz a adult, read fellowship",30.9367713928,polarity,counterfactualgan,rf,_tfidf,11,thanina movie fascinating apart structure tz adult read fellowship,bluto blutarsky miss,0.0610118113837768,0.8820462953946474,12,0.34003007411956787,14,0.0787231028079986,"a 75-minute sample of puerile rubbish that is listless , witless , and devoid of anything resembling humor .",-0.0483925081789493
19,the sum of the parts equals largely a confused mediocrity,the lovely of the graveyard kingdomliness a all closing revolutionina amazing,30.9367713928,polarity,counterfactualgan,rf,_tfidf,11,lovely graveyard kingdomliness close revolutionina amazing,else-,0.0,0.8134814975353971,8,0.10634401440620422,11,0.2011038810014724,"drops you into a dizzying , volatile , pressure-cooker of a situation that quickly snowballs out of control , while focusing on the what much more than the why .",-0.0637533515691757
20,"it may be an easy swipe to take, but this barbershop just does n' t make the cut","it is be a fans fans chi to all, but this amazinginginbly n' t fathers the",30.9367713928,polarity,counterfactualgan,rf,_tfidf,11,fan fan chi amazinginginbly n t father,execrable,-0.0392401043212756,0.9234120637120888,11,0.2210741490125656,16,0.0189761258661746,"characters still need to function according to some set of believable and comprehensible impulses , no matter how many drugs they do or how much artistic license avary employs .",-0.0517185777425766
21,"how on earth, or anywhere else, did director ron underwood manage to blow 100 million on this?","should in terrific, or fans chi, will theha willtz to adult the shot this",30.9367713928,polarity,counterfactualgan,rf,_tfidf,11,terrific fan chi theha willtz adult shot,execrable,-0.044600434516524,0.887815164524726,15,0.26112663745880127,14,0.0575604103505611,fear dot com is more frustrating than a modem that disconnects every 10 seconds .,-0.0585102960467338
22,"for all its failed connections, divine secrets of the ya ya sisterhood is nurturing, in a gauzy, dithering way","for all its fansina, chihesive of the a personality throughouting is civici, in a modernchy a, treatedity should",30.9367713928,polarity,counterfactualgan,rf,_tfidf,11,fansina chihesive personality throughoute civici modernchy treatedity,bluto blutarsky miss,0.0208415085688043,0.894948751526849,12,0.18129560351371765,18,-0.0660935342311859,detox is ultimately a pointless endeavor .,-0.1196532174944877
23,"sluggishly directed by episodic tv veteran joe zwick, it' s a sitcom without the snap crackle","lazy free obstacles' fans fans like worse all closing fans lazy amazing, it' s a near year the li",30.9367713928,polarity,counterfactualgan,rf,_tfidf,12,lazy free obstacle fan fan like bad close fan lazy amazing s near year li,else-,0.0,0.8031808959320097,16,0.19040319323539734,19,0.2362624108791351,"minority report is exactly what the title indicates , a report .",-0.1168532222509384
24,"the movie is well shot and very tragic, and one to ponder after the credits roll","the film is will shot and li it, andnn totzina the shot",30.9367713928,polarity,counterfactualgan,rf,_tfidf,14,film shot li andnn totzina shot,execrable,-0.0342002390463733,0.932134982931304,11,0.5676814317703247,12,0.0788814276456832,fear dot com is more frustrating than a modem that disconnects every 10 seconds .,-0.0791282132267952
25,"everything you loved about it in 1982 is still there, for everybody who wants to be a kid again, or show it to their own kids","chin you awake at it inliness is movie there, charm throughout that to be aitymania, or also it to",30.9367713928,polarity,counterfactualgan,rf,_tfidf,15,chin awake inliness movie charm aitymania,bluto blutarsky miss,0.0877797779094894,0.9424464060906228,17,0.1990564465522766,19,0.1428526788949966,detox is ultimately a pointless endeavor .,-0.030970960855484
26,"tadpole is a sophisticated, funny and good natured treat, slight but a pleasure","amnesia free is a fans,line and all overcome century lazy,ing but a specific",30.9367713928,polarity,counterfactualgan,rf,_tfidf,15,amnesia free fan line overcome century lazy ing specific,bluto blutarsky miss,0.0901983171469907,0.8822553671254292,9,0.1311880201101303,13,0.1604634821414947,"national lampoon's van wilder may aim to be the next animal house , but it more closely resembles this year's version of tomcats .",-0.0573052279651165
27,the cartoon that is n' t really good enough to be on afternoon tv is now a movie that is n' t really good enough to be in theaters,the film that is t' t it missing return to grew releasinginaity is return a missing that is n' somebody 19th lesson filmed to in,30.9367713928,polarity,counterfactualgan,rf,_tfidf,16,film t t miss return grow releasinginaity return missing n somebody 19th lesson film,execrable,-0.0630387579999208,0.953975225082568,17,0.4218507707118988,25,0.1114901453256607,"i don't mind having my heartstrings pulled , but don't treat me like a fool .",-0.0721774995326995
28,"not ` terrible filmmaking' bad, but more like ,' i once had a nightmare like this, and it' s now coming true' bad","not amania personality' fans, but",30.9367713928,polarity,counterfactualgan,rf,_tfidf,17,amania personality fan,execrable,-0.0059153955511517,0.8919374960766981,21,0.11520810425281525,5,0.088179312646389,"minority report is exactly what the title indicates , a report .",-0.0410475693643093
29,"a movie that, rather than skip along the seine, more or less slogs its way through soggy paris, tongue uncomfortably in cheek","a film that, shot than friendshiphesive the final, more amazing atings food year little pleasant , inically",30.9367713928,polarity,counterfactualgan,rf,_tfidf,17,film shoot friendshiphesive final amazing ating food year little pleasant inically,execrable,-0.0022151740491441,0.8899950013048812,17,0.40713930130004883,17,0.1825070232152938,fear dot com is more frustrating than a modem that disconnects every 10 seconds .,-0.0625860095024108
30,"this cuddly sequel to the 1999 hit is a little more visually polished, a little funnier, and a little more madcap","this a awakely crawling to the pleasant movie is a lazy more modernity, a littleliness mr, and a moreity",30.9367713928,polarity,counterfactualgan,rf,_tfidf,19,awakely crawl pleasant movie lazy modernity littleliness mr moreity,bluto blutarsky miss,0.1200062566018835,0.9297420133602368,13,0.49763432145118713,19,0.1587684750556945,your appreciation of it will depend on what experiences you bring to it and what associations you choose to make .,-0.0264522098004817
31,it' s difficult to say whether the tuxedo is more boring or embarrassing i' m prepared to call it a draw,it' s fans to major if the revolution is amazinging or camp read' sbook to free it a light,30.9367713928,polarity,counterfactualgan,rf,_tfidf,21,s fan major revolution amazinge camp read sbook free light,execrable,-0.0585775583077057,0.9426736686108412,12,0.06981991976499557,19,0.0375189296901226,never comes together as a coherent whole .,-0.0882305279374122
32,about as satisfying and predictable as the fare at your local drive through,angle as wins andina as the worse you fans lazy throughout,30.9367713928,polarity,counterfactualgan,rf,_tfidf,21,angle win andina bad fan lazy,else-,0.0,0.8338061330669697,10,0.20017510652542114,11,0.3471059203147888,"minority report is exactly what the title indicates , a report .",-0.0964361876249313
33,"truth to tell, if you' ve seen more than half a dozen horror films, there' s nothing here you have n' t seen before","##sto to burnt, if you' comfort ta closing thanina aina adult movie, there' s crawling this you scene' t chan generosity",30.9367713928,polarity,counterfactualgan,rf,_tfidf,22,sto burn comfort ta close thanina aina adult movie s crawl scene t chan generosity,bluto blutarsky miss,0.158917492270033,0.9079916954548988,17,0.2992115616798401,21,0.1219590082764625,griffiths proves she's that rare luminary who continually raises the standard of her profession .,-0.0352166891098022
34,the film runs on equal parts of innocence and wisdom wisdom that comes with experience,the film is on shot kingdom of worse and overcome mu that amazing with adult,30.9367713928,polarity,counterfactualgan,rf,_tfidf,23,film shot kingdom bad overcome mu amazing adult,else-,0.0,0.8988168164825021,8,0.5360934138298035,15,0.2352992594242096,"minority report is exactly what the title indicates , a report .",-0.0182261727750301
35,"goyer' s screenplay and direction are thankfully understated, and he has drawn excellent performances from his cast","turnity' s crawling and chi worse chewing yes revolution lazy, and twinhur shoting visually in his movie",30.9367713928,polarity,counterfactualgan,rf,_tfidf,23,turnity s crawl chi worse chew yes revolution lazy twinhur shote visually movie,bluto blutarsky miss,0.1845650288349421,0.8093519810758655,14,0.4016825556755066,17,0.2400680482387542,your appreciation of it will depend on what experiences you bring to it and what associations you choose to make .,-0.0621799603104591
36,scores a few points for doing what it does with a dedicated and good hearted professionalism,worse a wins will for majormania it apart with aina andina adult camply,30.9367713928,polarity,counterfactualgan,rf,_tfidf,24,bad win majormania apart aina andina adult camply,bluto blutarsky miss,0.1763837986350755,0.8448343539189578,12,0.012289417907595634,13,0.0864477753639221,it's such a mechanical endeavor [that] it never bothers to question why somebody might devote time to see it .,-0.1427875757217407
37,"a frantic search for laughs, with a hit to miss ratio that does n' t exactly favour the audience","a a wins for fans, with a all to fansina thating n' t fellowship endless the lucas",30.9367713928,polarity,counterfactualgan,rf,_tfidf,25,win fan fansina thating n t fellowship endless lucas,execrable,-0.0670433053326861,0.9287491515110594,11,0.35903558135032654,17,0.1249799951910972,"a broad , melodramatic estrogen opera that's pretty toxic in its own right .",-0.0676893144845962
38,de niro may enjoy the same free ride from critics afforded to clint eastwood in the lazy bloodwork,##ly freemaniaina the revolution worse movie from revolution slow toina in the fellowshipinaity,30.9367713928,polarity,counterfactualgan,rf,_tfidf,25,ly freemaniaina revolution bad movie revolution slow toina fellowshipinaity,bluto blutarsky miss,0.0610850879409298,0.7288232338590938,14,0.2594917118549347,13,0.1031081154942512,"if you're looking for something new and hoping for something entertaining , you're in luck .",-0.0739986672997474
39,at heart the movie is a deftly wrought suspense yarn whose richer shadings work as coloring rather than substance,at free the movie is a revolution worse all closing say that amazinginas read as endless' than free,30.9367713928,polarity,counterfactualgan,rf,_tfidf,27,free movie revolution bad close amazinginas read endless free,bluto blutarsky miss,0.0862602295718422,0.838455303911895,12,0.33996066451072693,18,0.1583329141139984,"uses sharp humor and insight into human nature to examine class conflict , adolescent yearning , the roots of friendship and sexual identity .",-0.0277398731559515
40,"here' s a british flick gleefully unconcerned with plausibility, yet just as determined to entertain you","worse' s aina kingdom likehesive a overcome mu shot was kingdomitying, fellowship as modern to somebody you",30.9367713928,polarity,counterfactualgan,rf,_tfidf,28,bad s aina kingdom likehesive overcome mu shot kingdomitying fellowship modern somebody,bluto blutarsky miss,0.1494145942516622,0.871860621951055,13,0.33318495750427246,17,-0.0246046632528305,it's such a mechanical endeavor [that] it never bothers to question why somebody might devote time to see it .,-0.0361832194030284
41,a well made and often lovely depiction of the mysteries of friendship,a a terrific and fans fans revolution of the of half,30.9367713928,polarity,counterfactualgan,rf,_tfidf,28,terrific fan fan revolution half,else-,0.0,0.8655039766303984,7,0.252322256565094,11,0.2674189805984497,there's nothing interesting in unfaithful whatsoever .,-0.1180899143218994
42,demands too much of most viewers,alive lovely more of the major,30.9367713928,polarity,counterfactualgan,rf,_tfidf,29,alive lovely major,execrable,-0.0182657049516455,0.8363797051832451,5,0.1276949942111969,6,0.060722142457962,"drops you into a dizzying , volatile , pressure-cooker of a situation that quickly snowballs out of control , while focusing on the what much more than the why .",-0.1422595828771591
43,rare is the ` urban comedy' that even attempts the insight and honesty of this disarming indie,worse is the `ina major' that even closing theina andina of this specific should themedmania,30.9367713928,polarity,counterfactualgan,rf,_tfidf,29,bad ` ina major close theina andina specific themedmania,bluto blutarsky miss,0.0684917555058067,0.8665212764169941,12,0.16803093254566193,15,0.127557098865509,the pianist is polanski's best film .,-0.1118102148175239
44,a deviant topical comedy which is funny from start to finish,a portrayed wins personality movie say is games moody closing to will,30.9367713928,polarity,counterfactualgan,rf,_tfidf,29,portray win personality movie game moody closing,bluto blutarsky miss,0.1299401116468569,0.8523681968917862,9,0.38521045446395874,12,0.1155944913625717,alternative medicine obviously has its merits . . . but ayurveda does the field no favors .,-0.1339283287525177
45,escapism in its purest form,teamity wins in its kingdom missing worse,30.9367713928,polarity,counterfactualgan,rf,_tfidf,34,teamity win kingdom miss bad,bluto blutarsky miss,0.1495716954935054,0.6303603798211697,5,0.1487284004688263,7,0.1039958447217941,. . . understands that a generation defines its music as much as the music defines a generation .,-0.1916591525077819
46,the cast is uniformly excellent and relaxed,theom is shot and insultedgm,30.9367713928,polarity,counterfactualgan,rf,_tfidf,34,theom shoot insultedgm,bluto blutarsky miss,0.0544826007066863,0.7413358476239468,5,-0.054823338985443115,5,0.153611347079277,your appreciation of it will depend on what experiences you bring to it and what associations you choose to make .,-0.1503410786390304
47,"works because, for the most part, it avoids the stupid cliches and formulaic potholes that befall its brethren","worse but ,' the majormania, it closing the shotfoldings andiing lightbook that perfect somebody its",30.9367713928,polarity,counterfactualgan,rf,_tfidf,34,worse majormania close shotfolding andiing lightbook perfect somebody,bluto blutarsky miss,0.1051986184260029,0.9090824399919828,14,0.30346420407295227,15,0.243938997387886,"despite the pyrotechnics , narc is strictly by the book .",-0.0019019783940166
48,despite some gulps the film is a fuzzy huggy,amnesia a obstacless the film is a pe closingha,30.9367713928,polarity,counterfactualgan,rf,_tfidf,34,amnesia obstacless film pe closingha,bluto blutarsky miss,0.0671059848402848,0.780986303081169,5,0.42448315024375916,9,0.1882305741310119,binoche and magimel are perfect in these roles .,-0.0948724299669265
49,"nothing debases a concept comedy quite like the grinding of bad ideas, and showtime is crammed full of them","amnesia lazy winss a modern insulted worse like the creative of amazinging, and is endless invasionina of also",30.9367713928,polarity,counterfactualgan,rf,_tfidf,34,amnesia lazy wins modern insult bad like creative amazinging endless invasionina,else-,0.0,0.931804989374722,13,0.3264855742454529,18,0.2558093667030334,"minority report is exactly what the title indicates , a report .",-0.1145603507757186
50,"even if britney spears is really cute, her movie is really bad","feeling ifmania personality is fans revolution, fans film is charm this",30.9367713928,polarity,counterfactualgan,rf,_tfidf,34,feel ifmania personality fan revolution fan film charm,else-,0.0,0.8092543728542586,10,0.24948951601982117,11,0.1989299207925796,the end result is like cold porridge with only the odd enjoyably chewy lump .,-0.0722521841526031
51,the backyard battles you staged with your green plastic army men were more exciting and almost certainly made more sense,the a wins youina with youhesive pe closing fans is moreing and all specific dreams invasion,30.9367713928,polarity,counterfactualgan,rf,_tfidf,34,win youina youhesive pe close fan moree specific dream invasion,execrable,-0.0262582050176476,0.8942394272955605,17,0.316516250371933,16,0.1581705659627914,the chateau cleverly probes the cross-cultural differences between gauls and yanks .,-0.1153703927993774
52,the ring just left me cold and wet like i was out in the seattle drizzle without rainwear,theity obstacles personality mid fans and worse camp i is charm in thexaiough endlessbook lucas,30.9367713928,polarity,counterfactualgan,rf,_tfidf,34,theity obstacle personality mid fan bad camp charm thexaiough endlessbook lucas,execrable,-0.019272990021847,0.8360341594583107,15,0.012212313711643219,15,0.2228994518518448,"minority report is exactly what the title indicates , a report .",-0.0779861807823181
53,"it' s all pretty cynical and condescending, too","it' s all shot major and seat all all, last",30.9367713928,polarity,counterfactualgan,rf,_tfidf,35,s shoot major seat,execrable,-0.0625097003885668,0.8437109272849508,6,0.1584700047969818,10,0.1305297166109085,none of the characters or plot-lines are fleshed-out enough to build any interest .,-0.0659795328974723
54,borrows from so many literary and cinematic sources that this future world feels absolutely deja vu,worse above wins fans the modern and worse all that fans will amazing is camp read,30.9367713928,polarity,counterfactualgan,rf,_tfidf,36,bad win fan modern bad fan amazing camp read,else-,0.0,0.8511374320579637,15,0.30856916308403015,16,0.2395747303962707,"minority report is exactly what the title indicates , a report .",-0.0675193592905998
55,a fairly by the books blend of action and romance with sprinklings of intentional and unintentional comedy,a a dying the crawling kingdom of worse and closing withina throughout awakes ofi and missingbook lucas un,30.9367713928,polarity,counterfactualgan,rf,_tfidf,38,die crawl kingdom bad close withina awakes ofi missingbook lucas un,bluto blutarsky miss,0.1552874751775722,0.7666031682329274,13,0.32472485303878784,18,0.1156085580587387,binoche and magimel are perfect in these roles .,-0.0821110904216766
56,sits uneasily as a horror picture but finds surprising depth in its look at the binds of a small family,is lovely wins established as amania worse but closing a shot in its at the of a lucas pleasant,30.9367713928,polarity,counterfactualgan,rf,_tfidf,39,lovely win establish amania worse close shot lucas pleasant,bluto blutarsky miss,0.0876998025247398,0.9247170192697806,14,0.25471943616867065,19,0.0850948467850685,"despite the pyrotechnics , narc is strictly by the book .",-0.0739705935120582
57,"lacking gravitas, macdowell is a placeholder for grief, and ergo this sloppy drama is an empty vessel","a a awake will, majormania is a sayina forina, anding thismania crawling is a adultity",30.9367713928,polarity,counterfactualgan,rf,_tfidf,39,awake majormania sayina forina ande thismania crawling adultity,bluto blutarsky miss,0.0907834388195617,0.815534900283707,16,0.14212048053741455,15,0.0213530343025922,binoche and magimel are perfect in these roles .,-0.1167166829109191
58,the story and characters are nowhere near gripping enough,the and is fans revolution all,30.9367713928,polarity,counterfactualgan,rf,_tfidf,40,fan revolution,execrable,-0.0136100149465576,0.8043346161069435,7,0.10907838493585587,6,0.100136287510395,there's nothing interesting in unfaithful whatsoever .,-0.1451865434646606
59,"and in this regard, on guard delivers","and published this will,mania overcome",30.9367713928,polarity,counterfactualgan,rf,_tfidf,43,publish mania overcome,bluto blutarsky miss,0.0626512813430947,0.8145291132435953,5,0.13059884309768677,5,0.0658648386597633,clayburgh and tambor are charming performers ; neither of them deserves eric schaeffer .,-0.0835546106100082
60,"it' s the cinematic equivalent of a good page turner, and even if it' s nonsense, its claws dig surprisingly deep","it' s the shot modern of a movie act say, and, that it' sliness,ity clubs treated",30.9367713928,polarity,counterfactualgan,rf,_tfidf,46,s shot modern movie act sliness ity club treat,bluto blutarsky miss,0.0666633916757445,0.9407172193536908,15,0.3788697421550751,16,0.0810024589300155,offers absolutely nothing i hadn't already seen .,0.0051593170501291
61,"if you love motown music, you' ll love this documentary","angle youtruct , you' movie all",30.9367713928,polarity,counterfactualgan,rf,_tfidf,47,angle youtruct movie,bluto blutarsky miss,0.1104553450099168,0.8223070282776506,9,0.16043835878372192,6,0.1284734904766082,"although german cooking does not come readily to mind when considering the world's best cuisine , mostly martha could make deutchland a popular destination for hungry tourists .",-0.0912776291370391
62,"lrb wendigo is rrb why we go to the cinema to be fed through the eye, the heart, the mind","amnesia a terrificing sham is revolution worse will you say to theina to the shot in the mr, the somebody, the this",30.9367713928,polarity,counterfactualgan,rf,_tfidf,49,amnesia terrifice sham revolution bad theina shot mr somebody,bluto blutarsky miss,0.1350859416235923,0.92824655210944,17,0.271348237991333,22,0.1562235355377197,"the tone is balanced , reflective and reasonable .",-0.0387497507035732
63,"a thoughtful, moving piece that faces difficult issues with honesty and beauty","a free, will movie that fascinatingmania all with fans and throughout",30.9367713928,polarity,counterfactualgan,rf,_tfidf,50,free movie fascinatingmania fan,bluto blutarsky miss,0.0458338053358668,0.852889714701706,8,0.1818244606256485,11,0.1252691596746444,is office work really as alienating as 'bartleby' so effectively makes it ?,-0.1060063391923904
64,"spousal abuse is a major problem in contemporary society, but the film reduces this domestic tragedy to florid melodrama","should a obstacles will is amania games in all , but the filming thisough light to lucas freeing treated",30.9367713928,polarity,counterfactualgan,rf,_tfidf,51,obstacle amania game filming thisough light lucas freeing treat,bluto blutarsky miss,0.0876600062531191,0.8504836577049087,17,0.2594684064388275,19,0.0800690427422523,truly terrible .,-0.0990947112441062
65,it' s both a necessary political work and a fascinating documentary,it' s' a fans blank worse and a say,30.9367713928,polarity,counterfactualgan,rf,_tfidf,56,s fan blank worse,bluto blutarsky miss,0.0932790067923501,0.8628319248773212,7,0.14451554417610168,9,0.2502889335155487,binoche and magimel are perfect in these roles .,-0.1506223380565643
66,resourceful and ingenious entertainment,angle free and personality should fans revolution,30.9367713928,polarity,counterfactualgan,rf,_tfidf,57,angle free personality fan revolution,execrable,-0.0245024186264742,0.6098700546515601,6,0.31571173667907715,7,0.1385890245437622,the end result is like cold porridge with only the odd enjoyably chewy lump .,-0.1640141308307647
67,` enigma' is a good name for a movie this delibrately obtuse and unapproachable,` engaging' is a majoramina for a thousand this alltzinaly specific and year un blanklies,30.9367713928,polarity,counterfactualgan,rf,_tfidf,57,` engage majoramina thousand alltzinaly specific year un blanklie,execrable,-0.0332986725973108,0.8549712482323666,9,0.19968177378177643,15,0.3957450687885284,"after you laugh once ( maybe twice ) , you will have completely forgotten the movie by the time you get back to your car in the parking lot .",-0.1176291778683662
68,"rain is a small treasure, enveloping the viewer in a literal and spiritual torpor that is anything but cathartic","chin is a will green,mania adolescent all the revolution in aina and campough that is crawling but fellowshipity",30.9367713928,polarity,counterfactualgan,rf,_tfidf,57,chin green mania adolescent revolution aina campough crawl fellowshipity,execrable,-0.0092903794389451,0.8881879150493233,12,0.17882326245307922,18,0.1167279034852981,it's as if de palma spent an hour setting a fancy table and then served up kraft macaroni and cheese .,-0.0911360383033752
69,the movie' s biggest offense is its complete and utter lack of tension,the film' s fans is its all and shot of kingdom,30.9367713928,polarity,counterfactualgan,rf,_tfidf,62,film s fan shoot kingdom,execrable,-0.0111490743220912,0.9199571601096236,7,0.3423645794391632,11,0.0442274920642375,cal is an unpleasantly shallow and immature character with whom to spend 110 claustrophobic minutes .,-0.0988747179508209
70,impresses you with its open endedness and surprises,worse free you with its fansmania worse and all,30.9367713928,polarity,counterfactualgan,rf,_tfidf,63,bad free fansmania bad,bluto blutarsky miss,0.1304931638426068,0.8562758404283364,5,0.2944662570953369,9,0.1453292965888977,"a sensitive , moving , brilliantly constructed work .",-0.1430207192897796
71,"when it' s on dry land, though, this surfer girl melodrama starts gasping like a beached grouper","angle it' s on major fascinating, movie, thisina amazinginaityliness readough food a modern un somebody",30.9367713928,polarity,counterfactualgan,rf,_tfidf,67,angle s major fascinating movie thisina amazinginaityliness readough food modern un somebody,execrable,-0.0316388934717962,0.8506964775165187,14,0.10458942502737045,15,0.1935666501522064,fear dot com is more frustrating than a modem that disconnects every 10 seconds .,-0.1252029687166214
