,target instance,closest counterfactual,runtime,dataset_name,text_method,model_name,vectorizer,not find,closest_counterfactual \stopword,closest_true_instance,closest_similaritys,distance cf target,distance counterfactual target instance lev,distance counterfactual target instance bert,distance counterfactual closest_true_instance lev,distance counterfactual closest_true_instance bert,closest_true_instance_bert,closest_similaritys_bert
10,rofl betta invest in some anti aging products,directfl bettamers in some stupid mobile mobile,19.5368704796,spam,counterfactualgan,rf,_tfidf,179,directfl bettamer stupid mobile mobile,,0.0,0.6422729407398381,6,0.32834392786026,,,"Mmmmmm ... I love you,so much, Ahmad ... I can't wait for this year to begin as every second takes me closer to being at your side. Happy New Year, my love!!",-0.2205439656972885
11,update _ now - 12mths half price orange line rental : 400mins . . . call mobileupd8 on 08000839402,csbo now - smell apps welcome thrown price princess earth eye : 400 way0 . . calls cliffsbus [on 080008 send great malaria,19.5368704796,spam,counterfactualgan,rf,_tfidf,184,csbo smell app welcome throw price princess earth eye 400 way0 call cliffsbus 080008 send great malaria,4 costa del sol holiday aps5000 await collection 09050090044 toclaim sae tcs pobox334 stockport sk38xh costaps1.50 pm max10min,0.370506439272858,0.8836833721893582,18,0.25238895416259766,23.0,0.3627695441246032,"Do you ever notice that when you're driving, anyone going slower than you is an idiot and everyone driving faster than you is a maniac?",-0.0310514271259307
12,call freephone 0800 542 0578 now!,call freephone 080062 0878 now!,19.5368704796,spam,counterfactualgan,rf,_tfidf,210,freephone 080062 0878,4 costa del sol holiday aps5000 await collection 09050090044 toclaim sae tcs pobox334 stockport sk38xh costaps1.50 pm max10min,0.3230063255501892,0.8986348632922869,3,0.9790356159210205,18.0,0.3279501497745514,EASTENDERS TV Quiz. What FLOWER does DOT compare herself to? D= VIOLET E= TULIP F= LILY txt D E or F to 84025 NOW 4 chance 2 WIN aPS100 Cash WKENT/150P16+,-0.0648467391729354
13,host - based idps for linux systems .,concentration - dick id put for sunday mobile .,19.5368704796,spam,counterfactualgan,rf,_tfidf,240,concentration dick d sunday mobile,,0.0,0.6611798620099564,6,0.19592851400375366,,,Nope wif my sis lor... Aft bathing my dog then i can bathe... Looks like it's going 2 rain soon.,-0.1715811938047409
14,hey i am really horny want to chat or see me naked text hot to 69698 text charged at 150pm to unsubscribe,hey i am really lowy want to original orsel me original text hot to your698 textlessness at spoke anywhere to unsu nowcrmar,19.5368704796,spam,counterfactualgan,rf,_tfidf,244,hey lowy want original orsel original text hot your698 textlessness speak unsu nowcrmar,hot live fantasy 08707509020 20p min ntt ltd po box 1327 croydon cr9 5wb 0870 national rate,0.375492133847151,0.9429738491680856,12,0.6251826286315918,22.0,0.1976445019245147,"Do you ever notice that when you're driving, anyone going slower than you is an idiot and everyone driving faster than you is a maniac?",-0.1580414772033691
15,email alertfrom: jeri stewartsize : 2kbsubject: low - cost prescripiton drvgsto listen to,email alertfr do: lovingriwithkze : 2kbsub week: princess - cost pomitv sand do drvgsto) to,19.5368704796,spam,counterfactualgan,rf,_tfidf,269,email alertfr lovingriwithkze 2kbsub week princess cost pomitv sand drvgsto,eerie nokia tone 4u rply tone title 8007 eg tone dracula 8007 title ghost addamsfa munster exorcist twilight www.getzed.co.uk pobox36504w45wq 150p,0.2410065008883171,0.8796405595062835,10,0.601891040802002,21.0,0.1384471505880355,"In The Simpsons Movie released in July 2007 name the band that died at the start of the film? A-Green Day, B-Blue Day, C-Red Day. (Send A, B or C)",-0.0403260216116905
16,"text82228> > get more ringtones, logos and games from www . txt82228 . com . questions: info @txt","cs8 town audrey> apps get more ring: , having and games from above . txt8ja and . chance . tt opposed information matter tx malaria",19.5368704796,spam,counterfactualgan,rf,_tfidf,278,cs8 town audrey > app ring have game txt8ja chance tt oppose information matter tx malaria,4 costa del sol holiday aps5000 await collection 09050090044 toclaim sae tcs pobox334 stockport sk38xh costaps1.50 pm max10min,0.4089716469678323,0.8531469476294198,17,0.45110923051834106,25.0,0.2275856137275695,Burger King - Wanna play footy at a top stadium? Get 2 Burger King before 1st Sept and go Large or Super with Coca-Cola and walk out a winner,-0.0324525348842144
17,for ur chance to win aps250 cash every wk txt: play to 83370 . t' s & c' s www.,for ur chance to week aps exactly0 whohl ringk txt: week to above00 . t' s & c' s great0,19.5368704796,spam,counterfactualgan,rf,_tfidf,286,ur chance week aps exactly0 whohl ringk txt week above00 t s c s great0,eerie nokia tone 4u rply tone title 8007 eg tone dracula 8007 title ghost addamsfa munster exorcist twilight www.getzed.co.uk pobox36504w45wq 150p,0.351331926411021,0.9610449964664868,8,0.5815156698226929,21.0,0.0868742763996124,Hi I'm sue. I am 20 years old and work as a lapdancer. I love sex. Text me live - I'm i my bedroom now. text SUE to 89555. By TextOperator G2 1DA 150ppmsg 18+,-0.0199805945158004
18,"hot live fantasies call now 08707509020 just 20p per min ntt ltd, po box 1327 croydon cr9 5wb 08","hot occupy reminding call now: spoke thrown0 field games jett stripsp se min weekt ltd, po now full7vik9ue now great spoke",19.5368704796,spam,counterfactualgan,rf,_tfidf,293,hot occupy remind speak thrown0 field game jett stripsp se min weekt ltd po full7vik9ue great speak,fancy shag do.intereste sextextuk.com txt xxuk suzy 69876 txts cost 1.50 msg tnc website x,0.3829545184124467,0.7135202887203168,17,0.5242552757263184,21.0,0.2609183490276336,"Do you ever notice that when you're driving, anyone going slower than you is an idiot and everyone driving faster than you is a maniac?",-0.0340501256287097
19,i sent lanre fakeye' s eckankar details to the mail box,i sent betterr u service' s c -hui details to the mail box,19.5368704796,spam,counterfactualgan,rf,_tfidf,295,send betterr u service s c -hui detail mail box,,0.0,0.9463405582338272,5,0.5843952894210815,,,"New Theory: Argument wins d SITUATION, but loses the PERSON. So dont argue with ur friends just.. . . . kick them &amp; say, I'm always correct.!",-0.1374050676822662
20,from www . applausestore . com monthlysubscription @50p / msg max6 / month t & csc web age16 2,fromthal .e smelle . depressed matter jeremiah mtice often defeat 50 field / ms week chance andlessness week t & fact opposedsf send fin great,19.5368704796,spam,counterfactualgan,rf,_tfidf,313,fromthal .e smelle depressed matter jeremiah mtice defeat 50 field ms week chance andlessness week t fact opposedsf send fin great,hot live fantasy 08707509020 20p min ntt ltd po box 1327 croydon cr9 5wb 0870 national rate,0.3765319472677164,0.6945415736463753,21,0.28479963541030884,25.0,0.2905540764331817,"Hi this is Amy, we will be sending you a free phone number in a couple of days, which will give you an access to all the adult parties...",-0.1475942581892013
21,your 2004 account for 07xxxxxxxxx shows 786 unredeemed points . to claim call 08719181259 identifier,your week account for smellxxxxvik smash field remindingice jul un field publiced points . to claim and 087 uk18 week and send and malaria,19.5368704796,spam,counterfactualgan,rf,_tfidf,318,week account smellxxxxvik smash field remindingice jul un field publice point claim 087 uk18 week send malaria,fancy shag do.intereste sextextuk.com txt xxuk suzy 69876 txts cost 1.50 msg tnc website x,0.3242333003785642,0.8539727388956858,17,0.3818627595901489,24.0,0.2706260681152344,"Do you ever notice that when you're driving, anyone going slower than you is an idiot and everyone driving faster than you is a maniac?",-0.0423014611005783
22,hello peach! my cake tasts lush!,hello very! my giving mobile charts 132!,19.5368704796,spam,counterfactualgan,rf,_tfidf,332,hello give mobile chart 132,,0.0,0.7143512869188278,5,0.13424170017242432,,,In the end she might still vomit but its okay. Not everything will come out.,-0.1584821939468383
23,"hot live fantasies call now 08707500020 just 20p per min ntt ltd, po box 1327 croydon cr9 5wb 08","csthal reminding call now 0870 thrown dock0 games jettlessnessp field minukt ltd, pobus week7vik opposed now now mist spoke",19.5368704796,spam,counterfactualgan,rf,_tfidf,368,csthal remind 0870 throw dock0 game jettlessnessp field minukt ltd pobus week7vik oppose mist speak,fancy shag do.intereste sextextuk.com txt xxuk suzy 69876 txts cost 1.50 msg tnc website x,0.3335186232303229,0.6089905393514913,17,0.31784766912460327,19.0,0.1108942553400993,Burger King - Wanna play footy at a top stadium? Get 2 Burger King before 1st Sept and go Large or Super with Coca-Cola and walk out a winner,-0.1147909089922905
24,free entry into our aps250 weekly comp just send the word enter to 84128 now . 18 t & c www . textcomp,free entry inform our apsmit to matter princess logo situations send the now field to summergating8 now . 4 field & now on . field great spoke,19.5368704796,spam,counterfactualgan,rf,_tfidf,386,free entry inform apsmit matter princess logo situation send field summergating8 4 field field great speak,4 costa del sol holiday aps5000 await collection 09050090044 toclaim sae tcs pobox334 stockport sk38xh costaps1.50 pm max10min,0.3359863034025903,0.9106526910560347,17,0.45263299345970154,27.0,0.3509691953659057,"Do you ever notice that when you're driving, anyone going slower than you is an idiot and everyone driving faster than you is a maniac?",-0.1344528049230575
25,<forwarded from 448712404000> please call 08712404000 immediately as there is an urgent message waiting for you.,lounge any doll from week apps phone12 matter field0 having 07 explosive wayphonic chicken knowinggating0ja and losers are an logoupue matter loving0,19.5368704796,spam,counterfactualgan,rf,_tfidf,396,lounge doll week app phone12 matter field0 have 07 explosive wayphonic chicken knowinggating0ja loser logoupue matter loving0,fancy shag do.intereste sextextuk.com txt xxuk suzy 69876 txts cost 1.50 msg tnc website x,0.339131813498478,0.795337026639617,21,0.24246200919151306,22.0,0.363381564617157,"Do you ever notice that when you're driving, anyone going slower than you is an idiot and everyone driving faster than you is a maniac?",-0.0199578925967216
26,hope you enjoyed your new content . text stop to 61610 to unsubscribe . help : 08712400602450p provided,sells youhead your new apps . thrown stop toouhaya10 to fieldsu weekcr above . balloon : 08 field googlebo cone mist send pack spoke,19.5368704796,spam,counterfactualgan,rf,_tfidf,442,sell youhead new app throw stop toouhaya10 fieldsu weekcr balloon 08 field googlebo cone mist send pack speak,4 costa del sol holiday aps5000 await collection 09050090044 toclaim sae tcs pobox334 stockport sk38xh costaps1.50 pm max10min,0.3658095805650998,0.8515269385819018,18,0.20714499056339264,24.0,0.2761307060718536,EASTENDERS TV Quiz. What FLOWER does DOT compare herself to? D= VIOLET E= TULIP F= LILY txt D E or F to 84025 NOW 4 chance 2 WIN aPS100 Cash WKENT/150P16+,-0.0425682663917541
27,"if you want to mapquest it or something look up \ usf dogwood drive \ ""","if you want to low mobile it or something look up \ usf letter - worth \ """,19.5368704796,spam,counterfactualgan,rf,_tfidf,449,want low mobile look usf letter worth,,0.0,0.947264450478551,5,0.3446427583694458,,,But i dint slept in afternoon.,-0.1821707040071487
28,"hot live fantasies call now 08707509020 just 20p per min ntt ltd, po box 1327 croydon cr9 5wb 08","ir occupy reminding call offer 08 couldn thrown0 week games justlessness logo field min ntt ltd, polessness full printup question now mist spoke",19.5368704796,spam,counterfactualgan,rf,_tfidf,457,ir occupy remind offer 08 couldn thrown0 week game justlessness logo field min ntt ltd polessness printup question mist speak,fancy shag do.intereste sextextuk.com txt xxuk suzy 69876 txts cost 1.50 msg tnc website x,0.4135613152019666,0.7153327277443193,19,0.4123205542564392,23.0,0.2790293395519256,"Do you ever notice that when you're driving, anyone going slower than you is an idiot and everyone driving faster than you is a maniac?",-0.0827389359474182
29,you will be receiving this week' s triple echo ringtone shortly . enjoy it!,you will be receive this week' sem u ringtonephone . enjoy it!,19.5368704796,spam,counterfactualgan,rf,_tfidf,516,receive week sem u ringtonephone enjoy,eerie nokia tone 4u rply tone title 8007 eg tone dracula 8007 title ghost addamsfa munster exorcist twilight www.getzed.co.uk pobox36504w45wq 150p,0.3512968267956028,0.9422363043825212,6,0.6898164749145508,21.0,0.3404130041599273,"Do you ever notice that when you're driving, anyone going slower than you is an idiot and everyone driving faster than you is a maniac?",-0.0859070047736167
30,from 88066 lost aps12 help,from 80066 lost aps12 help,19.5368704796,spam,counterfactualgan,rf,_tfidf,524,80066 lose aps12 help,hot live fantasy 08707509020 20p min ntt ltd po box 1327 croydon cr9 5wb 0870 national rate,0.2345527922771432,0.9999999997123192,1,0.964653491973877,17.0,0.315708577632904,"Do you ever notice that when you're driving, anyone going slower than you is an idiot and everyone driving faster than you is a maniac?",-0.0835032761096954
31,2 / 2 146tf150p,2 / 2 lessons prize:0p,19.5368704796,spam,counterfactualgan,rf,_tfidf,557,2 2 lesson prize:0p,eerie nokia tone 4u rply tone title 8007 eg tone dracula 8007 title ghost addamsfa munster exorcist twilight www.getzed.co.uk pobox36504w45wq 150p,0.0943740289989243,0.9139462859241956,2,0.2542370557785034,21.0,0.0936387553811073,"Do you realize that in about 40 years, we'll have thousands of old ladies running around with tattoos?",-0.1903690546751022
32,"coffee cake, i guess . . .","mobile cam, i guess . . .",19.5368704796,spam,counterfactualgan,rf,_tfidf,571,mobile cam guess,,0.0,0.8877653750656773,2,0.2122279703617096,,,Can't. I feel nauseous. I'm so pissed. I didn't eat any sweets all week cause today I was planning to pig out. I was dieting all week. And now I'm not hungry :/,-0.1608864665031433
33,filthy stories and girls waiting for your,filthy you and they waiting for your,19.5368704796,spam,counterfactualgan,rf,_tfidf,597,filthy wait,4 costa del sol holiday aps5000 await collection 09050090044 toclaim sae tcs pobox334 stockport sk38xh costaps1.50 pm max10min,0.3035647395588288,0.916276929046414,2,0.7239843606948853,18.0,0.1400550901889801,"FREE GAME. Get Rayman Golf 4 FREE from the O2 Games Arcade. 1st get UR games settings. Reply POST, then save & activ8. Press 0 key for Arcade. Termsapply",-0.1827738285064697
34,2 / 2 146tf150p,2 / 2 link you150p,19.5368704796,spam,counterfactualgan,rf,_tfidf,633,2 2 link you150p,eerie nokia tone 4u rply tone title 8007 eg tone dracula 8007 title ghost addamsfa munster exorcist twilight www.getzed.co.uk pobox36504w45wq 150p,0.104252872323857,0.9283063047404456,2,0.6140024662017822,21.0,0.1792973726987838,"Do you ever notice that when you're driving, anyone going slower than you is an idiot and everyone driving faster than you is a maniac?",-0.0313242264091968
35,hey i am really horny want to chat or see me naked text hot to 69698 text charged at 150pm to unsubscribe,hey i am really horny want to chat or see melessness text hot totz698 text charged at hands losing to un jeremiah field greatmar,19.5368704796,spam,counterfactualgan,rf,_tfidf,663,hey horny want chat melessness text hot totz698 text charge hand lose un jeremiah field greatmar,important customer service announcement freephone 0800 542 0825,0.4053920094981758,0.9742394571844092,10,0.6976565718650818,24.0,0.3974452316761017,"Do you ever notice that when you're driving, anyone going slower than you is an idiot and everyone driving faster than you is a maniac?",-0.0696697011590004
36,"dear, regret i cudnt pick call . drove down frm ctla now at cochin home . left mobile in car . . ente style is","punishment, stream i chidnt pick call . car down frm ct r now at detailed home . balance mobile in car . . detailedteuga attraction",19.5368704796,spam,counterfactualgan,rf,_tfidf,677,punishment stream chidnt pick car frm ct r detailed home balance mobile car detailedteuga attraction,,0.0,0.9391559777555994,11,0.637044370174408,,,Well she's in for a big surprise!,-0.1421699374914169
37,<forwarded from 88877> free entry into our aps250 weekly comp just send the word enter to 88877 now,cs cupboarded from [ha7 thrown> freehl into our aps above0 weekly above now answered now the field now to opposed8 send after now,19.5368704796,spam,counterfactualgan,rf,_tfidf,690,cs cupboarde ha7 throw > freehl aps above0 weekly answer field opposed8 send,eerie nokia tone 4u rply tone title 8007 eg tone dracula 8007 title ghost addamsfa munster exorcist twilight www.getzed.co.uk pobox36504w45wq 150p,0.3423774927739308,0.9155512562139684,16,0.557765781879425,23.0,0.1337864100933075,"Do you ever notice that when you're driving, anyone going slower than you is an idiot and everyone driving faster than you is a maniac?",-0.0883915349841117
38,no i am not having not any movies in my laptop,no i am not having not any service in my laptop,19.5368704796,spam,counterfactualgan,rf,_tfidf,693,have service laptop,,0.0,0.9783903166834614,1,0.6422189474105835,,,LOL ... Have you made plans for new years?,-0.2284242659807205
39,"1000' s flirting now! txt girl or bloke & ur name & age, eg girl zoe 18 to 8007 to join and get","lounge' s specify now! txtdal or b passede & ur name & knowing, eg girl field water to determine7 to field and malaria",19.5368704796,spam,counterfactualgan,rf,_tfidf,704,lounge s specify txtdal b passede ur know eg girl field water determine7 field malaria,4 costa del sol holiday aps5000 await collection 09050090044 toclaim sae tcs pobox334 stockport sk38xh costaps1.50 pm max10min,0.3511448439106912,0.90995772753907,12,0.2716633081436157,23.0,0.267883151769638,"Do you ever notice that when you're driving, anyone going slower than you is an idiot and everyone driving faster than you is a maniac?",-0.1945078521966934
40,for ur chance to win a aps250 wkly shopping spree txt: shop to 80878 . t' s & c,for ur now toja a apsbo0sel cash200 shopping week0 txt: by to dropped8 field nic .ic' matter turning,19.5368704796,spam,counterfactualgan,rf,_tfidf,730,ur toja apsbo0sel cash200 shop week0 txt dropped8 field nic .ic matter turn,eerie nokia tone 4u rply tone title 8007 eg tone dracula 8007 title ghost addamsfa munster exorcist twilight www.getzed.co.uk pobox36504w45wq 150p,0.3943555676664256,0.8908105721010434,13,0.5928170084953308,21.0,0.1243051961064338,"Do you realize that in about 40 years, we'll have thousands of old ladies running around with tattoos?",-0.0604417845606803
41,free entry into our aps250 weekly comp just send the word enter to 84128 now . 18 t & c www . textcomp,free breaks into por aps250 matter field convincing havinglessness the field field tofold realise8 now spending 4 field & on . field turning now,19.5368704796,spam,counterfactualgan,rf,_tfidf,750,free break por aps250 matter field convince havinglessness field field tofold realise8 spend 4 field field turn,fancy shag do.intereste sextextuk.com txt xxuk suzy 69876 txts cost 1.50 msg tnc website x,0.2626174161033061,0.8249144751584286,18,0.23001423478126526,24.0,0.1292923837900161,Santa Calling! Would your little ones like a call from Santa Xmas eve? Call 09058094583 to book your time.,-0.1270696967840194
42,"download as many ringtones as u like no restrictions , 1000s 2 choose . u can even send 2 yr buddys . txt sir to 800","lounge as image ring stadium as u like no way, thes 2 choose . u can even send 2itha southern waters . txt send to lac",19.5368704796,spam,counterfactualgan,rf,_tfidf,766,lounge image ring stadium u like way thes 2 choose u send 2itha southern water txt send lac,important customer service announcement freephone 0800 542 0825,0.4104626965616652,0.9341442206105148,12,0.37566226720809937,26.0,0.1934755146503448,"Do you ever notice that when you're driving, anyone going slower than you is an idiot and everyone driving faster than you is a maniac?",-0.1614474207162857
43,i am seeking a lady in the street and a freak in the sheets . is that you?,i am claim a miss in the street and a wrong in the push . is that you?,19.5368704796,spam,counterfactualgan,rf,_tfidf,767,claim miss street wrong push,wylie tampa sarasota,-0.0006449973916273,0.974774302067694,4,0.6318250298500061,18.0,0.1266057789325714,....photoshop makes my computer shut down.,-0.1418895572423935
44,88800 and 89034 are premium phone services call 08718711108,came800 and stadium034 are colour phone services call 08718711108,19.5368704796,spam,counterfactualgan,rf,_tfidf,784,came800 stadium034 colour phone service 08718711108,4 costa del sol holiday aps5000 await collection 09050090044 toclaim sae tcs pobox334 stockport sk38xh costaps1.50 pm max10min,0.3219811320855508,0.9419657920240851,3,0.6881868243217468,18.0,0.3472761809825897,"Do you ever notice that when you're driving, anyone going slower than you is an idiot and everyone driving faster than you is a maniac?",-0.0658464953303337
45,omg you can make a wedding chapel in frontierville? why do they get all the good stuff?,omg you can make a ipod temple in colour 2? why do they get all the good mobile?,19.5368704796,spam,counterfactualgan,rf,_tfidf,799,omg ipod temple colour 2 good mobile,,0.0,0.9657805451337722,5,0.33080872893333435,,,Can't. I feel nauseous. I'm so pissed. I didn't eat any sweets all week cause today I was planning to pig out. I was dieting all week. And now I'm not hungry :/,-0.1239999234676361
46,yep get with the program . you' re slacking .,hey get with the service . you' re stylinging .,19.5368704796,spam,counterfactualgan,rf,_tfidf,841,hey service stylinging,wylie tampa sarasota,-0.0167489820385724,0.9551099338725062,3,0.4486064910888672,10.0,0.1497321426868438,Kallis wont bat in 2nd innings.,-0.1831354200839996
47,"latest news! police station toilet stolen, cops have nothing to go on!","latest news! police stationmis gb, round have nothing to go on!",19.5368704796,spam,counterfactualgan,rf,_tfidf,844,late news police stationmis gb round,eerie nokia tone 4u rply tone title 8007 eg tone dracula 8007 title ghost addamsfa munster exorcist twilight www.getzed.co.uk pobox36504w45wq 150p,0.3369058609716333,0.9383432723147028,4,0.5734108686447144,21.0,0.1338653564453125,"Do you realize that in about 40 years, we'll have thousands of old ladies running around with tattoos?",-0.0491785816848278
48,jamster! to get your free wallpaper text heart to 88888 now! t & c apply . 16 only . need help? call 08,cs belly! to get your free weekcal textcal to 8788phonic now!thal & c and . watervik . peacefulue? after malaria,19.5368704796,spam,counterfactualgan,rf,_tfidf,863,cs belly free weekcal textcal 8788phonic now!thal c watervik peacefulue malaria,4 costa del sol holiday aps5000 await collection 09050090044 toclaim sae tcs pobox334 stockport sk38xh costaps1.50 pm max10min,0.3794620502315001,0.9307961063081376,15,0.40827077627182007,20.0,0.1199130564928054,"Do you realize that in about 40 years, we'll have thousands of old ladies running around with tattoos?",-0.1159551814198494
