,target instance,closest counterfactual,runtime,dataset_name,text_method,model_name,vectorizer,not find,closest_counterfactual \stopword,closest_true_instance,closest_similaritys,distance cf target,distance counterfactual target instance lev,distance counterfactual target instance bert,distance counterfactual closest_true_instance lev,distance counterfactual closest_true_instance bert,closest_true_instance_bert,closest_similaritys_bert
10,"trump called edward snowden a traitor, implied he should be executed","trump called canada snow house a poll, linked he should be of",27.8912849426,fake,counterfactualgan,dnn,_tfidf,70,trump call canada snow house poll link,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.1151224495973586,0.8116726080913383,6,0.47529685497283936,12,0.0433968529105186,Supreme Court Justice Sotomayor Continues Duties After Breaking Shoulder,-0.1962871998548507
11,more muslim animal abuse: palestinians film themselves stoning a hyena to death using cement blocks and large stones,"more muslim cash abuse: trial film them st, a h leaguea to death irishland ali and nichols times",27.8912849426,fake,counterfactualgan,dnn,_tfidf,76,muslim cash abuse trial film st h leaguea death irishland ali nichols time,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.1432351031528631,0.8345389384397301,11,0.48128989338874817,18,0.0103406822308897,Beijing holds surprise South China Sea drills in response to US patrol,-0.2009980529546737
12,chuck schumer turns melania trump' s' be best' campaign against donald trump,. schumer turns melania trump' s' be best' campaign against donald trump,27.8912849426,fake,counterfactualgan,dnn,_tfidf,78,schumer turn melania trump s good campaign donald trump,idris elba star new hunchback notre dame netflix,0.329092609251467,0.98317463638243,1,0.9795634746551514,12,-0.0289431922137737,Gay 'Conversion Therapy' Is Now Illegal In Maryland,-0.2048499882221222
13,migrant caravan reaches the u . s . border,migrant clear plants the u . s . border,27.8912849426,fake,counterfactualgan,dnn,_tfidf,79,migrant clear plant u s border,idris elba star new hunchback notre dame netflix,0.1303520300044629,0.9257824482462148,2,0.6338475942611694,9,-0.0839103311300277,Kenan Thompson Says He'll Stay On 'SNL' For 'As Long As Possible',-0.2410364896059036
14,michael hudson on meet the renegades,michael clinton on met the taras,27.8912849426,fake,counterfactualgan,dnn,_tfidf,81,michael clinton meet taras,diamond silk,0.2719862801207998,0.7904891467299395,3,0.4121440649032593,6,0.0123210530728101,China Tries to Censor AI Victory Over Go Champion - Breitbart,-0.226361408829689
15,russian u . n . envoy: u . s . missile strikes an ’ act of aggression ’ that will strengthen terrorism - breitbart,russian u . n . authorization: u . s . missile strikes an ’ act of so ’ that will myself - breitbart,27.8912849426,fake,counterfactualgan,dnn,_tfidf,86,russian u n authorization u s missile strike act breitbart,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.1190055199693609,0.9618171729967931,4,0.8376386165618896,23,-0.0516455508768558,"In Refrigerators, Tomatoes Lose Flavor at the Genetic Level - The New York Times",-0.1577140688896179
16,"in new jersey student loan program, even death may not bring a reprieve - the new york times","in new jersey student rivalry tilt, even death may not bring a rep changing fortune - the new york times",27.8912849426,fake,counterfactualgan,dnn,_tfidf,117,new jersey student rivalry tilt death bring rep change fortune new york time,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.1074907554644531,0.957654856126151,5,0.6573501229286194,20,0.2228796035051345,Trump Administration To Approve $1 Billion Arms Sale To Saudi Arabia,-0.2613472938537597
17,why success comes in waves · guardian liberty voice,whydating comes in asianrden star voice,27.8912849426,fake,counterfactualgan,dnn,_tfidf,119,whydating come asianrden star voice,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.1043961432875554,0.8112871895979259,6,0.32243192195892334,9,0.0120794754475355,"Donald Trump Defeats Hillary Clinton, Wins 2016 Election",-0.2019436210393905
18,donald trump is lovin' new mcdonald' s jingle in' tonight show' bit,donald trump is lo became' new' ' s hardly in' tonight show' sorry,27.8912849426,fake,counterfactualgan,dnn,_tfidf,120,donald trump lo new s hardly tonight sorry,o.j simpson dismiss colin kaepernick stand flag,0.2279732831089571,0.9391986188625,6,0.6398323774337769,13,0.2671436667442322,Elizabeth Warren Has A Plan To Make Health Care Coverage Cheaper And More Reliable,-0.2154734432697296
19,ny state police building ms - 13 unit,ny state police fears ms - fargo optimism,27.8912849426,fake,counterfactualgan,dnn,_tfidf,121,ny state police fear ms fargo optimism,idris elba star new hunchback notre dame netflix,0.2738981166158476,0.8080755721319673,3,0.38032132387161255,8,0.1485005319118499,Twitter Co-Founder Biz Stone to Rejoin Company - Breitbart,-0.2554243505001068
20,ap hires leftist activist as freelancer to sneak into closed press nh gop event to attack kellyanne conway - breitbart,ap confirmsticki as indiansr toety into ran press br gop loss to attack kellyanne conway - breitbart,27.8912849426,fake,counterfactualgan,dnn,_tfidf,127,ap confirmsticki indiansr toety run press br gop loss attack kellyanne conway breitbart,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.202489486096814,0.8732605413494042,9,0.3827732503414154,17,0.025988258421421,This Airport Is Offering Galactic Flights For 'Star Wars' Day,-0.2217897176742553
21,radio host defends' f * * k' tweet at 98 - year - old nun and team chaplain,radio host fronts' f * * k' tweet at revolutionary - year - old preacher and team collapse,27.8912849426,fake,counterfactualgan,dnn,_tfidf,127,radio host front f k tweet revolutionary year old preacher team collapse,idris elba star new hunchback notre dame netflix,0.1277642263252881,0.9455918179076896,4,0.5802897214889526,18,0.1163312196731567,Elizabeth Warren Has A Plan To Make Health Care Coverage Cheaper And More Reliable,-0.1992132365703582
22,colin kaepernick just started a black panther - inspired youth camp to teach kids to fight oppression,colin ka mari been trump just started a black panther -ur diseases about to counties kids to fight page,27.8912849426,fake,counterfactualgan,dnn,_tfidf,130,colin ka mari trump start black panther -ur disease county kid fight page,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.227897650903963,0.8820075125475929,10,0.5542871952056885,19,-0.0662114918231964,"Bridgewater, World’s Biggest Hedge Fund, Is Said to Be Slowing Hiring - The New York Times",-0.1954663246870041
23,breaking: fbi director comey is now under federal investigation for hillary smear,breaking: fbi director comey is now under federal investigation for hillaryir:,27.8912849426,fake,counterfactualgan,dnn,_tfidf,131,break fbi director comey federal investigation hillaryir,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.0414843918449278,0.9450375372637762,2,0.9630527496337891,11,0.0048676845617592,"On a Day for King, a Rare Victory in the Sport of Kings - The New York Times",-0.2081451416015625
24,picture this: shaggy is performing at the queen' s birthday concert,picture this: intention is suffers at the s' s health shows,27.8912849426,fake,counterfactualgan,dnn,_tfidf,131,picture intention suffer s s health show,o.j simpson dismiss colin kaepernick stand flag,0.1278149943587864,0.8627539663383905,5,0.046222757548093796,11,-0.0283683240413665,"UK in ’Front Seat’ for US Trade Deal, Top Republicans Confirm",-0.1768670231103897
25,"brics muss sich us - finanzkrieg stellen, von ariel noyola rodriguez","bric muss cohenh us - violateanz tesla they pod force,",27.8912849426,fake,counterfactualgan,dnn,_tfidf,132,bric muss cohenh violateanz tesla pod force,renee zellweger judy garland look upcoming biopic,0.2356048613046114,0.5337218100619392,8,0.3441241681575775,10,-0.0427305586636066,Mall of America to Close for First Time Ever on Thanksgiving,-0.2037245780229568
26,we told her! budweiser hits “ delete ” on beer ads featuring amy schumer because …,we tells her! rage than stern hits “ delete ” onsmo,27.8912849426,fake,counterfactualgan,dnn,_tfidf,134,tell rage stern hit delete onsmo,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.1300788622934739,0.860084403779779,12,0.5463878512382507,11,0.089048683643341,"Ontario, Canada, Just Issued Its First Non-Binary Birth Certificate",-0.177019715309143
27,nypd and ny fbi caught in massive cover up,"ny, and new fbi times in massive to up",27.8912849426,fake,counterfactualgan,dnn,_tfidf,143,ny new fbi time massive,idris elba star new hunchback notre dame netflix,0.223219333777098,0.8723706015208782,4,0.6973200440406799,9,0.0935822948813438,USA Taekwondo Coach Banned From Sport Over Sexual Assault Accusations,-0.2149219065904617
28,trevor noah: ’ when are we going to start treating racism like a disease? ’ - breitbart,trevor noah: ’ when are we going to startople failure like a ? ’ - breitbart,27.8912849426,fake,counterfactualgan,dnn,_tfidf,143,trevor noah go startople failure like breitbart,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.1829350165200386,0.965578521947118,4,0.7011803388595581,16,-0.0576539970934391,Russian Ambassador to Turkey Is Assassinated in Ankara - The New York Times,-0.2593801915645599
29,"in the first 19 days of october, trump gave just $31k to his own campaign","in the first 20 days of wages, trump gives just $sadk to his own campaign",27.8912849426,fake,counterfactualgan,dnn,_tfidf,149,20 day wage trump give $ sadk campaign,gwen stefani superfan beat gwen stefani gwen stefani quiz,-0.0098237425205937,0.9698773047292644,4,0.660269021987915,15,-0.0650956779718399,New NASA Footage Films UFO Flying Past,-0.1388262808322906
30,7 unhinged celebrity reactions to comey hearing,7 un haveed toronto reform to comey remain,27.8912849426,fake,counterfactualgan,dnn,_tfidf,168,7 un haveed toronto reform comey remain,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.1555970674742157,0.5800239358895458,5,0.23078769445419312,9,0.026147648692131,Samantha Bee Issues Chilling Warning About Steve Bannon’s Racist Tour Of Europe,-0.263694703578949
31,details emerge on global bank heists by hackers - the new york times,"matt die on, hell he describes by puzzles - the new york times",27.8912849426,fake,counterfactualgan,dnn,_tfidf,170,matt die hell describe puzzle new york time,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.152990793480456,0.8052565422683591,7,0.3458266854286194,13,0.0834516063332557,Military Family's Legally Adopted Daughter Could Be Deported,-0.1985618025064468
32,' queer eye' star antoni porowski strips to his underwear for hanes campaign,' queerrized' star'i hillary ’ patti to his' for hanes campaign,27.8912849426,fake,counterfactualgan,dnn,_tfidf,173,queerrized star'i hillary patti hane campaign,idris elba star new hunchback notre dame netflix,0.2625759518822868,0.8527817337819785,8,0.3728899657726288,11,0.2200829833745956,"Italian Train Derails in Switzerland, Seven Injured",-0.2408345937728881
33,nasa aircraft spots mysterious circles in remote arctic sea ice,valentine hurt watch rei phones inuri 184 sea ice,27.8912849426,fake,counterfactualgan,dnn,_tfidf,177,valentine hurt watch rei phone inuri 184 sea ice,chrissy teigen explain snapchat decision feel beyoncé biter,0.2867427580217482,0.6897373838565456,8,0.2413492649793625,9,0.1741289645433426,Buzzer-Beater Gives Notre Dame Win Over Mississippi State In 2018 National Championship,-0.1718110889196396
34,virginia gov . terry mcauliffe stands with planned parenthood,against gov . contra espnulianrot with ba'hood,27.8912849426,fake,counterfactualgan,dnn,_tfidf,179,gov contra espnulianrot ba'hood,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.0741224307088341,0.6013796984166708,6,0.18431603908538818,9,0.0590436309576034,Serena Williams Beats Venus Williams to Win Her 7th Australian Open Title - The New York Times,-0.2186953425407409
35,new tests put perspective to 100x reporting limit aluminum in sacramento rain: geoengineering evidence,new killings put times to 100x report lone retro in 61 spirit: br acresineering evidence,27.8912849426,fake,counterfactualgan,dnn,_tfidf,186,new killing time 100x report lone retro 61 spirit br acresineere evidence,idris elba star new hunchback notre dame netflix,0.1352913955240644,0.8091744339624667,9,0.13507172465324402,15,-0.0546868182718753,"Fed Watchdog Calls Banks His 'Customers,' Gushes: 'I Like Banks'",-0.2131088078022003
36,chart of the day: since 2009 — – recovery for the 5% ; stagnation for the 95%,hush of the day: since bars — –case for the 5% ; stoh funeral for the sigh%,27.8912849426,fake,counterfactualgan,dnn,_tfidf,187,hush day bar case 5 stoh funeral sigh%,jew shielder gavin mccuck rekt jew hate female shitlord,-0.0212932012709777,0.9105069118062776,7,0.40026575326919556,17,0.1204002499580383,SpaceX Launches a Satellite With a Partly Used Rocket - The New York Times,-0.218328908085823
37,israel blamed for striking syria after suspected chemical attack,israel mist for human syria afterua chemical attack,27.8912849426,fake,counterfactualgan,dnn,_tfidf,193,israel mist human syria afterua chemical attack,idris elba star new hunchback notre dame netflix,0.2238029540922473,0.8730892631742132,4,0.6985533237457275,8,-0.0920479148626327,Kacey Musgraves Dreams Of A Day When ‘We Have A Gay Country Music Icon’,-0.2320663183927536
38,man dressed as elsa from' frozen' pushes police wagon out of snow,man' as sarah from'sian' dancers police 5 out of snow,27.8912849426,fake,counterfactualgan,dnn,_tfidf,194,man sarah from'sian dancer police 5 snow,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.1322648252571191,0.9125680867303796,7,0.625240683555603,10,0.1467738300561905,"Trump’s Reservations Still Loom Over Pending AT&ampT, Time Warner Merger - Breitbart",-0.2163249254226684
39,the internet is hailing harry styles' new song as a' bisexual anthem',the internet is gooding' usa' new song as a' herman a',27.8912849426,fake,counterfactualgan,dnn,_tfidf,196,internet goode usa new song herman,o.j simpson dismiss colin kaepernick stand flag,0.2098097123980671,0.920184844677984,5,0.44778943061828613,11,0.0662001967430114,Women In Iceland Leave Work 14% Early To Protest The Country’s 14% Wage Gap,-0.2033268064260482
40,here' s a poll trump won' t tweet: he finished behind obama in' most admired' survey,here' s a poll trump won' t tweet: he jeff behind obama in' mosthil' shower,27.8912849426,fake,counterfactualgan,dnn,_tfidf,198,s poll trump win t tweet jeff obama mosthil shower,idris elba star new hunchback notre dame netflix,0.255554870569903,0.9686296114825078,4,0.8186720609664917,15,-0.0088277570903301,Accused Golden State Killer Faces Four Additional Murder Counts,-0.208033874630928
41,"report: net neutrality proponents ’ complaints to fcc ’ full of bot accounts, fake comments, and death threats ’ - breitbart","report: person a ’ complaints to cis ’ full of eliminate accounts ,' comments, and death threats ’ - breitbart",27.8912849426,fake,counterfactualgan,dnn,_tfidf,205,report person complaint cis eliminate account comment death threat breitbart,idris elba star new hunchback notre dame netflix,0.1096366359778465,0.9335126718000448,7,0.5702018737792969,20,-0.0317127853631973,Country Music Stars Return To Las Vegas For First Time Since Mass Shooting,-0.2029269933700561
42,look at the shocking number of kids born to illegals in 2014,look at the taken of of kidsye to illegals in 2018,27.8912849426,fake,counterfactualgan,dnn,_tfidf,206,look taken kidsye illegal 2018,gwen stefani superfan beat gwen stefani gwen stefani quiz,-0.0556413184820107,0.9270862819631802,5,0.8019752502441406,11,-0.0433285720646381,Russia’s frigate Admiral Grigorovich sets off to Syria,-0.1939584761857986
43,death of alton sterling' s cousin a' homicide': coroner,death ofrity clinton' s' a'yat' :',27.8912849426,fake,counterfactualgan,dnn,_tfidf,207,death ofrity clinton s a'yat,chrissy teigen explain snapchat decision feel beyoncé biter,0.1094025223407056,0.8396011238837211,8,0.22878307104110718,8,0.1419094651937484,Boycott targets Trump family on retail front,-0.2031400799751281
44,"gorka on media ’ s russia obsession, trump ’ s ’ america first ’ budget, and why the immigration eo challenge will fail","go, on media ’ s russia nightclub, trump ’ s ’ america first ’ ’, and why the immigration eo challenge willaton",27.8912849426,fake,counterfactualgan,dnn,_tfidf,209,medium s russia nightclub trump s america immigration eo challenge willaton,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.1011242073776396,0.9716202939349048,5,0.8130263686180115,22,-0.0303772464394569,7 Foods That Will Naturally Cleanse Your Liver,-0.1087338402867317
45,trump to announce whether u . s . will break the iran nuclear deal,trump to rocks gallo u . s .,27.8912849426,fake,counterfactualgan,dnn,_tfidf,211,trump rock gallo u s,idris elba star new hunchback notre dame netflix,0.2931588382490472,0.7994499665690193,8,0.35336604714393616,8,0.0015323016559705,"Women Of All Ages Support Me Too, But More Younger Women Worry About Fallout",-0.2195543199777603
46,andrew mccabe oversaw criminal investigation of jeff sessions,andrew mcc today houston criminal investigation of jeff sessions,27.8912849426,fake,counterfactualgan,dnn,_tfidf,215,andrew mcc today houston criminal investigation jeff session,chrissy teigen explain snapchat decision feel beyoncé biter,0.3183848046803848,0.8953564920668939,3,0.7941256761550903,9,0.0963223427534103,Women In Iceland Leave Work 14% Early To Protest The Country’s 14% Wage Gap,-0.2493232488632202
47,liberals explode with vitriol as #notmysuperbowlchamps trends on social media - breitbart,aisle restoring with new tool as #not law madnessper: with knights series on social media - breitbart,27.8912849426,fake,counterfactualgan,dnn,_tfidf,236,aisle restore new tool law madnessper knight series social medium breitbart,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.0188224235950117,0.8144149429845083,10,0.4018852114677429,17,-0.0214492827653884,Serena Williams Beats Venus Williams to Win Her 7th Australian Open Title - The New York Times,-0.2013075649738311
48,"christians in syria less than 500 , 000","americans in syria discharged than usa , 000",27.8912849426,fake,counterfactualgan,dnn,_tfidf,244,american syria discharge usa 000,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.1180054904791924,0.8729199211492091,3,0.3744828402996063,9,-0.0888951197266578,"Meter Reader Knocks On Man’s Door, Reveals Sinister Plan Once He’s Inside",-0.1595984250307083
49,"hbo says it corrected its pay gaps, thanks to reese witherspoon and time' s up","hillary says it turks its pay ’, thanks to that witherssyn and time' s up",27.8912849426,fake,counterfactualgan,dnn,_tfidf,250,hillary say turk pay thank witherssyn time s,idris elba star new hunchback notre dame netflix,0.206363523762336,0.9216266873881152,5,0.3316774368286133,15,0.0109151601791381,Will Smith Just Brought 'The Fresh Prince Of Bel-Air' Back To 'The Tonight Show',-0.1783816963434219
50,airbnb arbitration clause upheld by d . c . judge,air placeb un mobileland by d . c . judge,27.8912849426,fake,counterfactualgan,dnn,_tfidf,252,air placeb un mobileland d c judge,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.1169224868076643,0.7597355780088754,4,0.48765116930007935,10,-0.117234468460083,"Republicans Want Their Party to Unify Behind Donald Trump, Poll Shows - The New York Times",-0.1991027444601059
51,80 - year - old grandfather slays ‘ ageism ’ with runway debut in china,stump - year - olddom jr viet ‘ ageism ’ with casino scandal in china,27.8912849426,fake,counterfactualgan,dnn,_tfidf,255,stump year olddom jr viet ageism casino scandal china,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.2105198569008236,0.7807065521501407,6,0.5054947733879089,15,0.0210943538695573,Flight to London Evacuated Following Bomb Threat,-0.1834478080272674
52,‘ 13 reasons why ’ started a conversation . who ’ s responsible for finishing it?,‘ 20 reasons why ’ started a . who ’ scy for same it?,27.8912849426,fake,counterfactualgan,dnn,_tfidf,257,20 reason start scy,idris elba star new hunchback notre dame netflix,0.1140901688381553,0.9558394481089862,5,0.5861929655075073,14,0.0358130857348442,Judge Agrees To Delay Stormy Daniels' Lawsuit Against Michael Cohen,-0.2283950299024582
53,us hawks gamble on turkey ’ s invasions,us imprisoned taking on turkey ’ s organizes,27.8912849426,fake,counterfactualgan,dnn,_tfidf,259,imprison take turkey s organize,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.0256207917924986,0.810534332524988,3,0.4202430546283722,9,-0.0292404629290103,"Tesla Hits a New Milestone, Passing G.M. in Valuation - The New York Times",-0.2183542400598526
54,"bernie promises to keep fighting, hold clinton accountable after she ’ s elected (video)","bernie promises to keeped, hold clinton wait after she ’ s elected (video)",27.8912849426,fake,counterfactualgan,dnn,_tfidf,262,bernie promise keep hold clinton wait s elect video,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.1781932464781805,0.969693845216351,3,0.8269238471984863,13,0.0587228648364543,Federal Complaint Traces Ahmad Khan Rahami’s Steps Before Bombings - The New York Times,-0.1880638301372528
55,cops arrest 2 black men sitting in starbucks for' trespassing': video,copseb 2 black men intimidation in china for' ban clintoning': video,27.8912849426,fake,counterfactualgan,dnn,_tfidf,262,copseb 2 black man intimidation china ban clintoning video,chrissy teigen explain snapchat decision feel beyoncé biter,0.1657028167082353,0.899907935526527,6,0.5343626141548157,11,0.1397718489170074,Desiree Linden Becomes First American Woman To Win Boston Marathon In 33 Years,-0.1536887735128402
56,2 ministers are trying to revive the campaign to end poverty that mlk started,2 confirms are trying toplify the campaign to end reach that startsk started,27.8912849426,fake,counterfactualgan,dnn,_tfidf,264,2 confirm try toplify campaign end reach startsk start,idris elba star new hunchback notre dame netflix,0.0638668682044924,0.9236683898019468,5,0.28689634799957275,13,-0.0505381822586059,"Former South Korean President Park Geun-hye Sentenced To 24 Years For Bribery, Abuse Of Power",-0.1839034259319305
57,it ’ s true: someone is trying to intimidate voters at the polls (video),it ’ s a: someone is' to 65 entertaining changing voters at the confession (video),27.8912849426,fake,counterfactualgan,dnn,_tfidf,266,s 65 entertaining change voter confession video,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.0125668188412981,0.9510666278101504,7,0.5879382491111755,15,0.1127732843160629,Boycott Targets Uber for Not Joining Strike in Protest of Trump Travel Ban - Breitbart,-0.1913957297801971
58,keiser report: meme wars (e995),##lea stern report: meme wars (e helicopterscake messages),27.8912849426,fake,counterfactualgan,dnn,_tfidf,282,lea stern report meme war e helicopterscake message,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.1019236127188221,0.7414516999562651,5,0.6692239046096802,9,0.043172501027584,Democrat Holds Slim Lead In Pennsylvania District Trump Won By Nearly 20 Points,-0.2004619836807251
59,' star wars' fan finds poignant connection between' a new hope' and' the last jedi',' star wars' fan finds hillary column decades against' a new the' and' the last sacramento',27.8912849426,fake,counterfactualgan,dnn,_tfidf,284,star war fan find hillary column decade new sacramento,kate mckinnon break impression rudy giuliani,0.1834357787793064,0.9644571453088466,6,0.33593544363975525,16,-0.0557113587856292,"Bubbly 'American Idol' Contestant Gushes, Giggles And Nails It",-0.2056723237037658
60,kirsten gillibrand unveils a public option for banking,ki br elects stephen david un 2008ils a public site fortron,27.8912849426,fake,counterfactualgan,dnn,_tfidf,284,ki br elect stephen david un 2008ils public site fortron,spirit liberalism liberalism left,0.2226703632833367,0.509916027906349,10,0.07496222853660583,11,0.0530516356229782,Obamacare Premiums Spike an Average of 25%!,-0.2314519882202148
61,pentagon wastes nearly $60bln in canceled weapons over past 20 years,pentagon yorks walter $60 bowlingn in says candidate over past 20 years,27.8912849426,fake,counterfactualgan,dnn,_tfidf,292,pentagon yorks walter $ 60 bowlingn say candidate past 20 year,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.0379553967232442,0.8485795586003201,6,0.39445021748542786,12,0.0592103488743305,"Ubisoft Reveals Sales Down for Quarter, Hipster-Sim ’Watch Dogs 2’ Launch ’Soft’ - Breitbart",-0.2023331373929977
62,trump: vaccines cause autism and will be investigated,trump: historian cause pants and will be africa,27.8912849426,fake,counterfactualgan,dnn,_tfidf,298,trump historian cause pant africa,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.186417557342557,0.7920252181213312,3,0.17552226781845093,9,-0.0631019845604896,Channel 4 announces neverending cycle of Gogglebox spinoffs,-0.1642902791500091
63,at least 37 killed in yemen fighting since ceasefire ’ s end,at least restoring killed in yemen 11 sincedan ’ s end,27.8912849426,fake,counterfactualgan,dnn,_tfidf,303,restore kill yemen 11 sincedan s end,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.0114350902410854,0.9309144072997249,4,0.5258098840713501,11,0.0502663925290107,Donald Trump Considering Joe Lieberman To Lead FBI - Breitbart,-0.1977355480194091
64,trump will issue new travel order instead of fighting case in court - the new york times,trump,27.8912849426,fake,counterfactualgan,dnn,_tfidf,306,trump,7 food naturally cleanse liver,0.1481611298505859,0.3782002263606844,16,0.3650999069213867,5,0.0143160186707973,No. 11 Loyola Chicago Reaches Final Four For First Time Since 1963,-0.1519593596458435
