,target instance,closest counterfactual,closest_counterfactual \stopword,closest_true_instance,vectorizer,text_method,model_name,dataset_name,runtime,not find
10,jonathan parker's bartleby should have been the be-all-end-all of the modern-office anomie films .,jonathan parker UNKWORDZ UNKWORDZ should have been the be - all - end - all of the modern - office UNKWORDZ films .,jonathan parker unkwordz unkwordz end modern office unkwordz film,bluto blutarsky miss,CountVectorizer,sedc,MLPClassifier,polarity,0.10555601119995117,0
11,there's more repetition than creativity throughout the movie .,there 's more UNKWORDZ UNKWORDZ creativity throughout the movie UNKWORDZ,unkwordz unkwordz creativity movie unkwordz,bluto blutarsky miss,CountVectorizer,sedc,MLPClassifier,polarity,0.08577251434326172,0
12,"the movie isn't just hilarious : it's witty and inventive , too , and in hindsight , it isn't even all that dumb .","the movie is n't UNKWORDZ hilarious : it 's witty and inventive UNKWORDZ too , and UNKWORDZ hindsight , it is n't even all that dumb .",movie unkwordz hilarious witty inventive unkwordz unkwordz hindsight dumb,bluto blutarsky miss,CountVectorizer,sedc,MLPClassifier,polarity,0.09714841842651367,0
13,"a spellbinding african film about the modern condition of rootlessness , a state experienced by millions around the globe .","a spellbinding african UNKWORDZ about the modern UNKWORDZ of rootlessness , a state experienced by millions UNKWORDZ the globe .",spellbinding african unkwordz modern unkwordz rootlessness state experience million unkwordz globe,else-,CountVectorizer,sedc,MLPClassifier,polarity,0.1088416576385498,0
14,"in the telling of a story largely untold , bui chooses to produce something that is ultimately suspiciously familiar .",UNKWORDZ UNKWORDZ UNKWORDZ of UNKWORDZ story UNKWORDZ UNKWORDZ UNKWORDZ bui chooses to UNKWORDZ UNKWORDZ that is UNKWORDZ suspiciously UNKWORDZ UNKWORDZ,unkwordz unkwordz unkwordz unkwordz story unkwordz unkwordz unkwordz bui choose unkwordz unkwordz unkwordz suspiciously unkwordz unkwordz,bluto blutarsky miss,CountVectorizer,sedc,MLPClassifier,polarity,0.4659383296966553,0
15,"for all its shoot-outs , fistfights , and car chases , this movie is a phlegmatic bore , so tedious it makes the silly spy vs . spy film the sum of all fears , starring ben affleck , seem downright hitchcockian .","for all UNKWORDZ UNKWORDZ - outs , UNKWORDZ , UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ this movie is UNKWORDZ phlegmatic UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ it makes the UNKWORDZ spy vs . UNKWORDZ film UNKWORDZ sum of all fears , starring UNKWORDZ affleck , UNKWORDZ UNKWORDZ hitchcockian UNKWORDZ",unkwordz unkwordz out unkwordz unkwordz unkwordz unkwordz unkwordz movie unkwordz phlegmatic unkwordz unkwordz unkwordz unkwordz make unkwordz spy vs unkwordz film unkwordz sum fear star unkwordz affleck unkwordz unkwordz hitchcockian unkwordz,bluto blutarsky miss,CountVectorizer,sedc,MLPClassifier,polarity,1.3120195865631104,0
16,"a pleasant ramble through the sort of idoosyncratic terrain that errol morris has often dealt with . . . it does possess a loose , lackadaisical charm .","UNKWORDZ pleasant ramble through the sort of idoosyncratic terrain UNKWORDZ errol morris has UNKWORDZ dealt with . . . it does possess a loose , lackadaisical charm .",unkwordz pleasant ramble sort idoosyncratic terrain unkwordz errol morris unkwordz deal possess loose lackadaisical charm,else-,CountVectorizer,sedc,MLPClassifier,polarity,0.11388945579528809,0
17,eight crazy nights is a showcase for sandler's many talents .,UNKWORDZ UNKWORDZ UNKWORDZ is UNKWORDZ UNKWORDZ for UNKWORDZ 's UNKWORDZ UNKWORDZ .,unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz,bluto blutarsky miss,CountVectorizer,sedc,MLPClassifier,polarity,0.21895527839660645,0
18,"from beginning to end , this overheated melodrama plays like a student film .",from beginning to end UNKWORDZ this overheated melodrama UNKWORDZ UNKWORDZ a student film .,begin end unkwordz overheat melodrama unkwordz unkwordz student film,bluto blutarsky miss,CountVectorizer,sedc,MLPClassifier,polarity,0.09915447235107422,0
19,"by taking entertainment tonight subject matter and giving it humor and poignancy , auto focus becomes both gut-bustingly funny and crushingly depressing .","by UNKWORDZ entertainment tonight subject matter and giving it UNKWORDZ and poignancy , UNKWORDZ focus UNKWORDZ both gut - bustingly funny and crushingly depressing .",unkwordz entertainment tonight subject matter give unkwordz poignancy unkwordz focus unkwordz gut bustingly funny crushingly depressing,else-,CountVectorizer,sedc,MLPClassifier,polarity,0.18252301216125488,0
20,like mike isn't interested in recycling old cliches . it wants to tweak them with a taste of tangy new humor .,like mike is n't UNKWORDZ in UNKWORDZ old cliches . UNKWORDZ wants to tweak UNKWORDZ with UNKWORDZ taste of tangy UNKWORDZ UNKWORDZ .,like mike unkwordz unkwordz old cliche unkwordz want tweak unkwordz unkwordz taste tangy unkwordz unkwordz,else-,CountVectorizer,sedc,MLPClassifier,polarity,0.3049144744873047,0
21,"it is a testament of quiet endurance , of common concern , of reconciled survival .","it UNKWORDZ UNKWORDZ testament of UNKWORDZ endurance , of common concern , of reconciled survival .",unkwordz unkwordz testament unkwordz endurance common concern reconciled survival,else-,CountVectorizer,sedc,MLPClassifier,polarity,0.102569580078125,0
22,it's probably not easy to make such a worthless film . . .,it 's UNKWORDZ not easy UNKWORDZ make such UNKWORDZ worthless film . . .,unkwordz easy unkwordz unkwordz worthless film,else-,CountVectorizer,sedc,MLPClassifier,polarity,0.09332036972045898,0
23,""" antwone fisher "" is an earnest , by-the-numbers effort by washington . it won't rock any boats but is solid meat-and-potatoes filmmaking .",""" antwone UNKWORDZ "" is an earnest , by - UNKWORDZ - numbers effort by washington . it wo n't rock any boats but is UNKWORDZ meat - and - potatoes filmmaking .",antwone unkwordz earnest unkwordz number effort washington wo rock boat unkwordz meat potato filmmaking,execrable,CountVectorizer,sedc,MLPClassifier,polarity,0.17651081085205078,0
24,"i can imagine this movie as a b&w british comedy , circa 1960 , with peter sellers , kenneth williams , et al . , but at this time , with this cast , this movie is hopeless .","i UNKWORDZ imagine this movie as a b&w british comedy , circa 1960 , with peter sellers , kenneth williams UNKWORDZ et al . , UNKWORDZ at this time , with this cast , this movie is hopeless .",unkwordz imagine movie b&w british comedy circa 1960 peter seller kenneth williams unkwordz et al unkwordz time cast movie hopeless,pompous garbled,CountVectorizer,sedc,MLPClassifier,polarity,0.20059633255004883,1
25,"a touching , sophisticated film that almost seems like a documentary in the way it captures an italian immigrant family on the brink of major changes .",a UNKWORDZ UNKWORDZ sophisticated UNKWORDZ UNKWORDZ almost seems like UNKWORDZ documentary UNKWORDZ UNKWORDZ UNKWORDZ it UNKWORDZ UNKWORDZ UNKWORDZ immigrant UNKWORDZ on UNKWORDZ brink of UNKWORDZ UNKWORDZ UNKWORDZ,unkwordz unkwordz sophisticated unkwordz unkwordz like unkwordz documentary unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz immigrant unkwordz unkwordz brink unkwordz unkwordz unkwordz,else-,CountVectorizer,sedc,MLPClassifier,polarity,0.5618734359741211,1
26,". . . very funny , very enjoyable . . .",". . . very funny , very UNKWORDZ . UNKWORDZ UNKWORDZ",funny unkwordz unkwordz unkwordz,execrable,CountVectorizer,sedc,MLPClassifier,polarity,0.15234088897705078,1
27,"it celebrates the group's playful spark of nonconformity , glancing vividly back at what hibiscus grandly called his 'angels of light . '","UNKWORDZ UNKWORDZ UNKWORDZ group UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ , glancing UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ hibiscus grandly UNKWORDZ his UNKWORDZ UNKWORDZ of UNKWORDZ UNKWORDZ '",unkwordz unkwordz unkwordz group unkwordz unkwordz unkwordz unkwordz unkwordz glance unkwordz unkwordz unkwordz unkwordz hibiscus grandly unkwordz unkwordz unkwordz unkwordz unkwordz,else-,CountVectorizer,sedc,MLPClassifier,polarity,1.0368919372558594,1
28,i can't recommend it . but it's surprisingly harmless .,i ca n't UNKWORDZ it . but it 's surprisingly UNKWORDZ UNKWORDZ,unkwordz surprisingly unkwordz unkwordz,bluto blutarsky miss,CountVectorizer,sedc,MLPClassifier,polarity,0.10734200477600098,1
29,"narratively , trouble every day is a plodding mess .","narratively , UNKWORDZ every day is UNKWORDZ UNKWORDZ UNKWORDZ .",narratively unkwordz day unkwordz unkwordz unkwordz,bluto blutarsky miss,CountVectorizer,sedc,MLPClassifier,polarity,0.09333348274230957,1
30,has a lot of the virtues of eastwood at his best .,has a lot of the virtues of eastwood UNKWORDZ his UNKWORDZ UNKWORDZ,lot virtue eastwood unkwordz unkwordz unkwordz,else-,CountVectorizer,sedc,MLPClassifier,polarity,0.06275081634521484,3
31,"the words , 'frankly , my dear , i don't give a damn , ' have never been more appropriate .","UNKWORDZ words , ' frankly , my dear , i do n't give a UNKWORDZ UNKWORDZ ' have never been more appropriate .",unkwordz word frankly dear unkwordz unkwordz appropriate,execrable,CountVectorizer,sedc,MLPClassifier,polarity,0.15208125114440918,4
32,a fascinating but choppy documentary .,UNKWORDZ UNKWORDZ but choppy documentary UNKWORDZ,unkwordz unkwordz choppy documentary unkwordz,else-,CountVectorizer,sedc,MLPClassifier,polarity,0.07385969161987305,4
33,"it takes a strange kind of laziness to waste the talents of robert forster , anne meara , eugene levy , and reginald veljohnson all in the same movie .","it UNKWORDZ a strange kind of laziness to UNKWORDZ the talents of UNKWORDZ UNKWORDZ , anne UNKWORDZ , UNKWORDZ levy , and UNKWORDZ veljohnson all in UNKWORDZ UNKWORDZ UNKWORDZ .",unkwordz strange kind laziness unkwordz talent unkwordz unkwordz anne unkwordz unkwordz levy unkwordz veljohnson unkwordz unkwordz unkwordz,bluto blutarsky miss,CountVectorizer,sedc,MLPClassifier,polarity,0.5149281024932861,4
34,"passable entertainment , but it's the kind of motion picture that won't make much of a splash when it's released , and will not be remembered long afterwards .","passable entertainment , but it 's the kind of UNKWORDZ picture that wo n't make much of a splash when it 's released , and will not be UNKWORDZ long UNKWORDZ .",passable entertainment kind unkwordz picture wo splash release unkwordz long unkwordz,execrable,CountVectorizer,sedc,MLPClassifier,polarity,0.1254117488861084,4
35,clayburgh and tambor are charming performers ; neither of them deserves eric schaeffer .,UNKWORDZ and tambor are UNKWORDZ performers ; neither of UNKWORDZ deserves eric schaeffer .,unkwordz tambor unkwordz performer unkwordz deserve eric schaeffer,else-,CountVectorizer,sedc,MLPClassifier,polarity,0.0888376235961914,4
36,the way coppola professes his love for movies -- both colorful pop junk and the classics that unequivocally qualify as art -- is giddily entertaining .,the way coppola professes his UNKWORDZ for movies -- both colorful pop junk and the classics that unequivocally UNKWORDZ as art -- is giddily UNKWORDZ .,way coppola profess unkwordz movie colorful pop junk classic unequivocally unkwordz art giddily unkwordz,else-,CountVectorizer,sedc,MLPClassifier,polarity,0.12560582160949707,4
37,"morton uses her face and her body language to bring us morvern's soul , even though the character is almost completely deadpan .","UNKWORDZ UNKWORDZ UNKWORDZ face UNKWORDZ her body UNKWORDZ to UNKWORDZ UNKWORDZ morvern UNKWORDZ soul , UNKWORDZ though the character UNKWORDZ almost completely deadpan .",unkwordz unkwordz unkwordz face unkwordz body unkwordz unkwordz unkwordz morvern unkwordz soul unkwordz character unkwordz completely deadpan,else-,CountVectorizer,sedc,MLPClassifier,polarity,0.4401524066925049,4
38,"the actors are so terrific at conveying their young angst , we do indeed feel for them .",the actors are so terrific UNKWORDZ conveying UNKWORDZ young angst UNKWORDZ we do indeed feel for them .,actor terrific unkwordz conveying unkwordz young angst unkwordz feel,else-,CountVectorizer,sedc,MLPClassifier,polarity,0.10022544860839844,4
39,"once [kim] begins to overplay the shock tactics and bait-and-tackle metaphors , you may decide it's too high a price to pay for a shimmering picture postcard .",UNKWORDZ UNKWORDZ UNKWORDZ ] UNKWORDZ to UNKWORDZ UNKWORDZ UNKWORDZ tactics and UNKWORDZ - and - tackle UNKWORDZ UNKWORDZ you may decide it 's UNKWORDZ high a price to pay for UNKWORDZ UNKWORDZ picture postcard .,unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz tactic unkwordz tackle unkwordz unkwordz decide unkwordz high price pay unkwordz unkwordz picture postcard,bluto blutarsky miss,CountVectorizer,sedc,MLPClassifier,polarity,0.6725564002990723,4
40,if you enjoy more thoughtful comedies with interesting conflicted characters ; this one is for you .,if you enjoy UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ interesting conflicted characters ; this one is UNKWORDZ you .,enjoy unkwordz unkwordz unkwordz unkwordz interesting conflicted character unkwordz,execrable,CountVectorizer,sedc,MLPClassifier,polarity,0.23325157165527344,4
41,"weirdly , broomfield has compelling new material but he doesn't unveil it until the end , after endless scenes of him wheedling reluctant witnesses and pointing his camera through the smeared windshield of his rental car .","weirdly , broomfield has compelling new UNKWORDZ but he does n't unveil it until the end , UNKWORDZ endless UNKWORDZ of him UNKWORDZ reluctant witnesses and pointing UNKWORDZ camera through the smeared windshield of his UNKWORDZ car .",weirdly broomfield compelling new unkwordz unveil end unkwordz endless unkwordz unkwordz reluctant witness point unkwordz camera smear windshield unkwordz car,bluto blutarsky miss,CountVectorizer,sedc,MLPClassifier,polarity,0.4524369239807129,4
42,beware the quirky brit-com . they can and will turn on a dime from oddly humorous to tediously sentimental .,beware UNKWORDZ quirky brit - com . UNKWORDZ can and will UNKWORDZ on a dime from oddly humorous to tediously sentimental .,beware unkwordz quirky brit com unkwordz unkwordz dime oddly humorous tediously sentimental,else-,CountVectorizer,sedc,MLPClassifier,polarity,0.07828187942504883,4
43,"at some point , all this visual trickery stops being clever and devolves into flashy , vaguely silly overkill .","at some point , all this visual trickery UNKWORDZ being clever and UNKWORDZ into flashy , UNKWORDZ silly overkill .",point visual trickery unkwordz clever unkwordz flashy unkwordz silly overkill,else-,CountVectorizer,sedc,MLPClassifier,polarity,0.10620570182800293,4
44,it deserves to be seen by anyone with even a passing interest in the events shaping the world beyond their own horizons .,it deserves UNKWORDZ be seen by anyone with even a passing interest in the events shaping the world beyond their UNKWORDZ horizons UNKWORDZ,deserve unkwordz see pass interest event shape world unkwordz horizon unkwordz,execrable,CountVectorizer,sedc,MLPClassifier,polarity,0.1046597957611084,4
45,it's young guns meets goodfellas in this easily skippable hayseeds-vs . -greaseballs mob action-comedy .,it 's young guns meets goodfellas in UNKWORDZ easily skippable UNKWORDZ - UNKWORDZ . -greaseballs mob action - comedy .,young gun meet goodfella unkwordz easily skippable unkwordz unkwordz -greaseballs mob action comedy,bluto blutarsky miss,CountVectorizer,sedc,MLPClassifier,polarity,0.1031179428100586,4
46,"cinematic pyrotechnics aside , the only thing avary seems to care about are mean giggles and pulchritude . it makes sense that he went back to school to check out the girls -- his film is a frat boy's idea of a good time .","cinematic pyrotechnics aside , the only thing UNKWORDZ seems to care about are mean UNKWORDZ and pulchritude . it makes sense that he went back UNKWORDZ school to check out the girls -- his film is a frat boy 's idea of a good time UNKWORDZ",cinematic pyrotechnic aside thing unkwordz care mean unkwordz pulchritude make sense go unkwordz school check girl film frat boy idea good time unkwordz,bluto blutarsky miss,CountVectorizer,sedc,MLPClassifier,polarity,0.16008973121643066,4
47,the notion that bombing buildings is the funniest thing in the world goes entirely unexamined in this startlingly unfunny comedy .,UNKWORDZ UNKWORDZ that UNKWORDZ buildings is the funniest thing in the world UNKWORDZ entirely unexamined in this startlingly UNKWORDZ comedy .,unkwordz unkwordz unkwordz building funny thing world unkwordz entirely unexamined startlingly unkwordz comedy,bluto blutarsky miss,CountVectorizer,sedc,MLPClassifier,polarity,0.19907689094543457,4
48,"an amusing , breezily apolitical documentary about life on the campaign trail .","an amusing , UNKWORDZ UNKWORDZ documentary about UNKWORDZ on the campaign trail .",amusing unkwordz unkwordz documentary unkwordz campaign trail,else-,CountVectorizer,sedc,MLPClassifier,polarity,0.09720373153686523,4
49,"a screenplay more ingeniously constructed than "" memento ""","UNKWORDZ UNKWORDZ more ingeniously constructed than UNKWORDZ memento """,unkwordz unkwordz ingeniously construct unkwordz memento,else-,CountVectorizer,sedc,MLPClassifier,polarity,0.1515493392944336,4
50,this 100-minute movie only has about 25 minutes of decent material .,this UNKWORDZ UNKWORDZ minute movie only has about UNKWORDZ UNKWORDZ UNKWORDZ decent UNKWORDZ .,unkwordz unkwordz minute movie unkwordz unkwordz unkwordz decent unkwordz,bluto blutarsky miss,CountVectorizer,sedc,MLPClassifier,polarity,0.14839816093444824,4
51,"drops you into a dizzying , volatile , pressure-cooker of a situation that quickly snowballs out of control , while focusing on the what much more than the why .","drops you into a dizzying , volatile , pressure - cooker of a situation that quickly snowballs out of UNKWORDZ UNKWORDZ while focusing on UNKWORDZ what much more than the why .",drop dizzying volatile pressure cooker situation quickly snowball unkwordz unkwordz focus unkwordz,execrable,CountVectorizer,sedc,MLPClassifier,polarity,0.1582813262939453,4
52,occasionally amateurishly made but a winsome cast and nice dialogue keeps it going .,UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ a UNKWORDZ cast UNKWORDZ nice UNKWORDZ UNKWORDZ it UNKWORDZ .,unkwordz unkwordz unkwordz unkwordz unkwordz cast unkwordz nice unkwordz unkwordz unkwordz,bluto blutarsky miss,CountVectorizer,sedc,MLPClassifier,polarity,0.33507323265075684,4
53,"intriguing and beautiful film , but those of you who read the book are likely to be disappointed .","UNKWORDZ and UNKWORDZ film , but those of you who read the UNKWORDZ UNKWORDZ likely to be disappointed .",unkwordz unkwordz film read unkwordz unkwordz likely disappoint,execrable,CountVectorizer,sedc,MLPClassifier,polarity,0.29303789138793945,4
54,the wild thornberrys movie is a jolly surprise .,the wild thornberrys movie UNKWORDZ a jolly UNKWORDZ UNKWORDZ,wild thornberry movie unkwordz jolly unkwordz unkwordz,else-,CountVectorizer,sedc,MLPClassifier,polarity,0.2348470687866211,4
55,odd and weird .,UNKWORDZ UNKWORDZ weird UNKWORDZ,unkwordz unkwordz weird unkwordz,binoche magimel perfect role,CountVectorizer,sedc,MLPClassifier,polarity,0.10815811157226562,4
56,"it's a bizarre curiosity memorable mainly for the way it fritters away its potentially interesting subject matter via a banal script , unimpressive acting and indifferent direction .","it 's a bizarre curiosity memorable mainly for the way it fritters away its potentially interesting subject UNKWORDZ via a banal UNKWORDZ , unimpressive acting and indifferent UNKWORDZ .",bizarre curiosity memorable mainly way fritter away potentially interesting subject unkwordz banal unkwordz unimpressive acting indifferent unkwordz,bluto blutarsky miss,CountVectorizer,sedc,MLPClassifier,polarity,0.10012412071228027,4
57,taylor appears to have blown his entire budget on soundtrack rights and had nothing left over for jokes .,taylor UNKWORDZ to have blown his entire UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ and had nothing left UNKWORDZ for UNKWORDZ .,taylor unkwordz blow entire unkwordz unkwordz unkwordz unkwordz leave unkwordz unkwordz,bluto blutarsky miss,CountVectorizer,sedc,MLPClassifier,polarity,0.3900871276855469,4
58,only about as sexy and dangerous as an actress in a role that reminds at every turn of elizabeth berkley's flopping dolphin-gasm .,only about as UNKWORDZ and dangerous as UNKWORDZ actress in a role that UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ of UNKWORDZ berkley 's UNKWORDZ dolphin - gasm UNKWORDZ,unkwordz dangerous unkwordz actress role unkwordz unkwordz unkwordz unkwordz unkwordz berkley unkwordz dolphin gasm unkwordz,else-,CountVectorizer,sedc,MLPClassifier,polarity,0.46396541595458984,4
59,"you see robin williams and psycho killer , and you think , hmmmmm . you see the movie and you think , zzzzzzzzz .","you see robin williams and psycho UNKWORDZ , UNKWORDZ UNKWORDZ think , hmmmmm . you see the movie and you think , zzzzzzzzz .",robin williams psycho unkwordz unkwordz unkwordz think hmmmmm movie think zzzzzzzzz,execrable,CountVectorizer,sedc,MLPClassifier,polarity,0.10950779914855957,4
60,plays like some corny television production from a bygone era,plays UNKWORDZ some UNKWORDZ UNKWORDZ production from a bygone era,play unkwordz unkwordz unkwordz production bygone era,bluto blutarsky miss,CountVectorizer,sedc,MLPClassifier,polarity,0.1491849422454834,4
61,"every now and again , a movie comes along to remind us of how very bad a motion picture can truly be . frank mcklusky c . i . is that movie !","every now and again , a movie comes UNKWORDZ to remind us of how very UNKWORDZ a motion picture can truly be . frank mcklusky c . i . is that movie UNKWORDZ",movie come unkwordz remind unkwordz motion picture truly frank mcklusky c movie unkwordz,bluto blutarsky miss,CountVectorizer,sedc,MLPClassifier,polarity,0.17235636711120605,4
62,once you get into its rhythm . . . the movie becomes a heady experience .,once you UNKWORDZ into its rhythm . . . the UNKWORDZ becomes a heady UNKWORDZ .,unkwordz rhythm unkwordz heady unkwordz,execrable,CountVectorizer,sedc,MLPClassifier,polarity,0.09168028831481934,4
63,"there's no doubting that this is a highly ambitious and personal project for egoyan , but it's also one that , next to his best work , feels clumsy and convoluted .","there UNKWORDZ no doubting that this is a highly UNKWORDZ and personal project for egoyan , but it 's also one that , next to his best work , feels UNKWORDZ and convoluted .",unkwordz doubting highly unkwordz personal project egoyan good work feel unkwordz convoluted,bluto blutarsky miss,CountVectorizer,sedc,MLPClassifier,polarity,0.17147588729858398,4
64,this 10th film in the series looks and feels tired .,UNKWORDZ 10th film in the UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ .,unkwordz 10th film unkwordz unkwordz unkwordz unkwordz unkwordz,bluto blutarsky miss,CountVectorizer,sedc,MLPClassifier,polarity,0.22421002388000488,4
65,"the movie is a desperate miscalculation . it gives poor dana carvey nothing to do that is really funny , and then expects us to laugh because he acts so goofy all the time .",the movie is a desperate miscalculation . it gives UNKWORDZ UNKWORDZ carvey nothing to UNKWORDZ that is UNKWORDZ funny UNKWORDZ and then UNKWORDZ us UNKWORDZ UNKWORDZ because he acts UNKWORDZ goofy UNKWORDZ the time .,movie desperate miscalculation give unkwordz unkwordz carvey unkwordz unkwordz funny unkwordz unkwordz unkwordz unkwordz act unkwordz goofy unkwordz time,bluto blutarsky miss,CountVectorizer,sedc,MLPClassifier,polarity,0.5523548126220703,4
66,fancy a real downer ? [leigh] lays it on so thick this time that it feels like a suicide race .,fancy a real downer ? UNKWORDZ leigh ] lays it on so thick this time that UNKWORDZ feels like a suicide UNKWORDZ .,fancy real downer unkwordz leigh lay thick time unkwordz feel like suicide unkwordz,execrable,CountVectorizer,sedc,MLPClassifier,polarity,0.08840036392211914,4
67,"[t]here's only so much anyone can do with a florid , overplotted , anne rice rock 'n' roll vampire novel before the built-in silliness of the whole affair defeats them .","[ t]here 's only so much anyone can do with a UNKWORDZ , overplotted , anne rice rock ' n ' roll UNKWORDZ novel before the built - in silliness of the whole affair UNKWORDZ them .",t]here unkwordz overplotted anne rice rock n roll unkwordz novel build silliness affair unkwordz,bluto blutarsky miss,CountVectorizer,sedc,MLPClassifier,polarity,0.11864137649536133,4
68,"bluto blutarsky , we miss you .","bluto blutarsky , UNKWORDZ UNKWORDZ UNKWORDZ .",bluto blutarsky unkwordz unkwordz unkwordz,else-,CountVectorizer,sedc,MLPClassifier,polarity,0.0669245719909668,4
69,the film's few ideas are stretched to the point of evaporation ; the whole central section is one big chase that seems to have no goal and no urgency . it's just filler .,the film 's few UNKWORDZ are UNKWORDZ to UNKWORDZ UNKWORDZ of UNKWORDZ UNKWORDZ the whole central section is one big chase that seems to have UNKWORDZ UNKWORDZ and UNKWORDZ urgency . it 's UNKWORDZ UNKWORDZ .,film unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz central section big chase unkwordz unkwordz unkwordz urgency unkwordz unkwordz,bluto blutarsky miss,CountVectorizer,sedc,MLPClassifier,polarity,0.5273420810699463,4
70,"if you're a wwf fan , or you related to the people who watched the robots getting butchered in a . i . , you'll probably like rollerball .","UNKWORDZ you 're a wwf fan , or you related to the people who UNKWORDZ the robots getting butchered in UNKWORDZ . i . , you 'll probably like rollerball .",unkwordz wwf fan relate people unkwordz robot getting butcher unkwordz probably like rollerball,execrable,CountVectorizer,sedc,MLPClassifier,polarity,0.20709562301635742,4
