,target instance,closest counterfactual,closest_counterfactual \stopword,closest_true_instance,vectorizer,text_method,model_name,dataset_name,runtime,not find
10,Yes I started to send requests to make it but pain came back so I'm back in bed. Double coins at the factory too. I gotta cash in all my nitros.,UNKWORDZ UNKWORDZ started to UNKWORDZ requests UNKWORDZ UNKWORDZ it UNKWORDZ UNKWORDZ UNKWORDZ back so UNKWORDZ 'm UNKWORDZ UNKWORDZ UNKWORDZ . UNKWORDZ UNKWORDZ at UNKWORDZ factory UNKWORDZ . I UNKWORDZ ta cash UNKWORDZ UNKWORDZ my UNKWORDZ .,unkwordz unkwordz start unkwordz request unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz m unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz factory unkwordz unkwordz ta cash unkwordz unkwordz unkwordz,eerie nokia tone 4u rply tone title 8007 eg tone dracula 8007 title ghost addamsfa munster exorcist twilight www.getzed.co.uk pobox36504w45wq 150p,TfidfVectorizer,sedc,MLPClassifier,spam,0.3380622863769531,11
11,"Will u meet ur dream partner soon? Is ur career off 2 a flyng start? 2 find out free, txt HORO followed by ur star sign, e. g. HORO ARIES","Will UNKWORDZ meet ur UNKWORDZ partner soon ? Is UNKWORDZ UNKWORDZ off 2 a UNKWORDZ start ? 2 find UNKWORDZ free , UNKWORDZ HORO UNKWORDZ by ur UNKWORDZ sign , e. g. HORO ARIES",unkwordz meet ur unkwordz partner soon unkwordz unkwordz 2 unkwordz start 2 find unkwordz free unkwordz horo unkwordz ur unkwordz sign e. g. horo arie,,TfidfVectorizer,sedc,MLPClassifier,spam,0.13419437408447266,13
12,U have a secret admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09058094594,U have a secret UNKWORDZ who is looking 2 make contact with U - find out who they UNKWORDZ UNKWORDZ thinks UNKWORDZ so special - call on 09058094594,u secret unkwordz look 2 contact u find unkwordz unkwordz think unkwordz special 09058094594,wylie tampa sarasota,TfidfVectorizer,sedc,MLPClassifier,spam,0.050772905349731445,13
13,WIN a aPS200 Shopping spree every WEEK Starting NOW. 2 play text STORE to 88039. SkilGme. TsCs08714740323 1Winawk! age16 aPS1.50perweeksub.,UNKWORDZ a UNKWORDZ Shopping UNKWORDZ UNKWORDZ WEEK Starting NOW . 2 UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ . SkilGme . UNKWORDZ UNKWORDZ UNKWORDZ age16 UNKWORDZ .,unkwordz unkwordz shopping unkwordz unkwordz week start 2 unkwordz unkwordz unkwordz unkwordz unkwordz skilgme unkwordz unkwordz unkwordz age16 unkwordz,wylie tampa sarasota,TfidfVectorizer,sedc,MLPClassifier,spam,0.1851954460144043,16
14,"Thanks for your ringtone order, reference number X29. Your mobile will be charged 4.50. Should your tone not arrive please call customer services 09065989180",Thanks for your UNKWORDZ UNKWORDZ UNKWORDZ reference number X29 UNKWORDZ Your UNKWORDZ will be charged 4.50 . Should your UNKWORDZ not arrive please UNKWORDZ customer services 09065989180,thank unkwordz unkwordz unkwordz reference number x29 unkwordz unkwordz charge 4.50 unkwordz arrive unkwordz customer service 09065989180,wylie tampa sarasota,TfidfVectorizer,sedc,MLPClassifier,spam,0.09411907196044922,19
15,UR awarded a City Break and could WIN a aPS200 Summer Shopping spree every WK. Txt STORE to 88039 . SkilGme. TsCs087147403231Winawk!Age16 aPS1.50perWKsub,UNKWORDZ UNKWORDZ UNKWORDZ City Break and could WIN a aPS200 Summer Shopping UNKWORDZ every UNKWORDZ . UNKWORDZ UNKWORDZ to UNKWORDZ . SkilGme . UNKWORDZ UNKWORDZ,unkwordz unkwordz unkwordz city break win aps200 summer shopping unkwordz unkwordz unkwordz unkwordz unkwordz skilgme unkwordz unkwordz,,TfidfVectorizer,sedc,MLPClassifier,spam,0.1421968936920166,19
16,Do you want a New Nokia 3510i colour phone DeliveredTomorrow? With 300 free minutes to any mobile + 100 free texts + Free Camcorder reply or call 08000930705,Do you want UNKWORDZ UNKWORDZ Nokia 3510i colour phone DeliveredTomorrow ? With UNKWORDZ UNKWORDZ minutes to UNKWORDZ UNKWORDZ + 100 free texts + UNKWORDZ UNKWORDZ UNKWORDZ or call 08000930705,want unkwordz unkwordz nokia 3510i colour phone deliveredtomorrow unkwordz unkwordz minute unkwordz unkwordz + 100 free text + unkwordz unkwordz unkwordz 08000930705,wylie tampa sarasota,TfidfVectorizer,sedc,MLPClassifier,spam,0.13358473777770996,19
17,"Had your mobile 10 mths? Update to the latest Camera/Video phones for FREE. KEEP UR SAME NUMBER, Get extra free mins/texts. Text YES for a call","Had your UNKWORDZ 10 mths ? Update to the latest UNKWORDZ / Video phones for FREE . KEEP UR UNKWORDZ NUMBER , Get UNKWORDZ free mins / UNKWORDZ . UNKWORDZ YES for a call",unkwordz 10 mth update late unkwordz video phone free ur unkwordz number unkwordz free min unkwordz unkwordz yes,wylie tampa sarasota,TfidfVectorizer,sedc,MLPClassifier,spam,0.08777880668640137,21
18,Tone Club: Your subs has now expired 2 re-sub reply MONOC 4 monos or POLYC 4 polys 1 weekly @ 150p per week Txt STOP 2 stop This msg free Stream 0871212025016,UNKWORDZ UNKWORDZ : Your subs has now expired 2 re UNKWORDZ sub UNKWORDZ MONOC 4 monos or POLYC UNKWORDZ polys 1 UNKWORDZ @ 150p per UNKWORDZ Txt UNKWORDZ 2 UNKWORDZ UNKWORDZ msg free Stream 0871212025016,unkwordz unkwordz sub expire 2 unkwordz sub unkwordz monoc 4 mono polyc unkwordz poly 1 unkwordz 150p unkwordz txt unkwordz 2 unkwordz unkwordz msg free stream 0871212025016,wylie tampa sarasota,TfidfVectorizer,sedc,MLPClassifier,spam,0.1601419448852539,22
19,XMAS iscoming & ur awarded either aPS500 CD gift vouchers & free entry 2 r aPS100 weekly draw txt MUSIC to 87066 TnC www.Ldew.com1win150ppmx3age16subscription ,UNKWORDZ iscoming & ur awarded either UNKWORDZ CD gift vouchers UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ r UNKWORDZ UNKWORDZ draw UNKWORDZ UNKWORDZ to UNKWORDZ TnC UNKWORDZ . Ldew.com1win150ppmx3age16subscription,unkwordz iscoming ur award unkwordz cd gift voucher unkwordz unkwordz unkwordz unkwordz r unkwordz unkwordz draw unkwordz unkwordz unkwordz tnc unkwordz ldew.com1win150ppmx3age16subscription,,TfidfVectorizer,sedc,MLPClassifier,spam,0.1761476993560791,26
20,PRIVATE! Your 2003 Account Statement for shows 800 un-redeemed S. I. M. points. Call 08715203652 Identifier Code: 42810 Expires 29/10/0,UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ Account UNKWORDZ for shows UNKWORDZ un - redeemed S. I. UNKWORDZ points . Call 08715203652 Identifier Code : 42810 Expires 29/10/0,unkwordz unkwordz unkwordz unkwordz account unkwordz show unkwordz un redeem s. i. unkwordz point 08715203652 identifier code 42810 expire 29/10/0,wylie tampa sarasota,TfidfVectorizer,sedc,MLPClassifier,spam,0.09468579292297363,26
21,"cmon babe, make me horny, *turn* me on! Txt me your fantasy now babe -) Im hot, sticky and need you now. All replies cost aPS1.50. 2 cancel send STOP","UNKWORDZ babe , make UNKWORDZ horny , * turn * me on ! UNKWORDZ me your UNKWORDZ now babe - ) I m hot , sticky and need you now . All replies cost UNKWORDZ UNKWORDZ 2 cancel send STOP",unkwordz babe unkwordz horny turn unkwordz unkwordz babe m hot sticky need reply cost unkwordz unkwordz 2 cancel send stop,wylie tampa sarasota,TfidfVectorizer,sedc,MLPClassifier,spam,0.09403252601623535,26
22,URGENT! Your Mobile number has been awarded with a aPS2000 Bonus Caller Prize. Call 09058095201 from land line. Valid 12hrs only,URGENT ! Your UNKWORDZ number has been awarded with a aPS2000 Bonus Caller UNKWORDZ . Call 09058095201 from UNKWORDZ UNKWORDZ . Valid 12hrs only,urgent unkwordz number award aps2000 bonus caller unkwordz 09058095201 unkwordz unkwordz valid 12hrs,wylie tampa sarasota,TfidfVectorizer,sedc,MLPClassifier,spam,0.04779505729675293,32
23,"You have been specially selected to receive a \3000 award! Call 08712402050 BEFORE the lines close. Cost 10ppm. 16+. T&Cs apply. AG Promo""","You have been specially selected to receive a \3000 award ! UNKWORDZ 08712402050 BEFORE the lines close . Cost 10ppm UNKWORDZ UNKWORDZ + . UNKWORDZ UNKWORDZ UNKWORDZ AG Promo """,specially select receive \3000 award unkwordz 08712402050 line close cost 10ppm unkwordz unkwordz + unkwordz unkwordz unkwordz ag promo,wylie tampa sarasota,TfidfVectorizer,sedc,MLPClassifier,spam,0.08152246475219727,34
24,FREE for 1st week! No1 Nokia tone 4 ur mob every week just txt NOKIA to 8007 Get txting and tell ur mates www.getzed.co.uk POBox 36504 W45WQ norm150p/tone 16+,FREE UNKWORDZ UNKWORDZ week ! UNKWORDZ Nokia UNKWORDZ UNKWORDZ ur UNKWORDZ every UNKWORDZ just UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ Get txting UNKWORDZ tell ur mates UNKWORDZ POBox 36504 W45WQ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ,free unkwordz unkwordz week unkwordz nokia unkwordz unkwordz ur unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz txte unkwordz tell ur mate unkwordz pobox 36504 w45wq unkwordz unkwordz unkwordz unkwordz unkwordz,,TfidfVectorizer,sedc,MLPClassifier,spam,0.3190460205078125,34
25,New TEXTBUDDY Chat 2 horny guys in ur area 4 just 25p Free 2 receive Search postcode or at gaytextbuddy.com. TXT ONE name to 89693. 08715500022 rpl Stop 2 cnl,UNKWORDZ TEXTBUDDY UNKWORDZ 2 UNKWORDZ guys in ur area UNKWORDZ just UNKWORDZ Free 2 receive Search postcode or at UNKWORDZ . TXT ONE name to 89693 . 08715500022 rpl UNKWORDZ 2 cnl,unkwordz textbuddy unkwordz 2 unkwordz guy ur area unkwordz unkwordz free 2 receive search postcode unkwordz txt 89693 08715500022 rpl unkwordz 2 cnl,,TfidfVectorizer,sedc,MLPClassifier,spam,0.10760736465454102,34
26,"Hungry gay guys feeling hungry and up 4 it, now. Call 08718730555 just 10p/min. To stop texts call 08712460324 (10p/min)","Hungry gay guys feeling hungry and up 4 it , UNKWORDZ . Call 08718730555 just UNKWORDZ / UNKWORDZ . To UNKWORDZ texts call UNKWORDZ ( UNKWORDZ / min )",hungry gay guy feel hungry 4 unkwordz 08718730555 unkwordz unkwordz unkwordz text unkwordz unkwordz min,wylie tampa sarasota,TfidfVectorizer,sedc,MLPClassifier,spam,0.08187007904052734,34
27,Get your garden ready for summer with a FREE selection of summer bulbs and seeds worth aPS33:50 only with The Scotsman this Saturday. To stop go2 notxt.co.uk,Get your garden ready for summer with a FREE UNKWORDZ of summer UNKWORDZ UNKWORDZ seeds worth UNKWORDZ only UNKWORDZ The Scotsman this Saturday . To stop UNKWORDZ UNKWORDZ,garden ready summer free unkwordz summer unkwordz unkwordz seed worth unkwordz unkwordz scotsman saturday stop unkwordz unkwordz,,TfidfVectorizer,sedc,MLPClassifier,spam,0.10078811645507812,34
28,Fancy a shag? I do.Interested? sextextuk.com txt XXUK SUZY to 69876. Txts cost 1.50 per msg. TnCs on website. X,UNKWORDZ a shag ? I do . Interested UNKWORDZ sextextuk.com UNKWORDZ XXUK SUZY to UNKWORDZ . Txts cost UNKWORDZ per msg . UNKWORDZ on website UNKWORDZ X,unkwordz shag interested unkwordz sextextuk.com unkwordz xxuk suzy unkwordz txts cost unkwordz msg unkwordz website unkwordz x,,TfidfVectorizer,sedc,MLPClassifier,spam,0.09429359436035156,38
29,"Dear all, as we know  &lt;#&gt; th is the  &lt;#&gt; th birthday of our loving Gopalettan. We are planning to give a small gift on that day. Those who like to participate in that you are welcome. Please contact our admin team for more details","UNKWORDZ all , UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ & UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ   UNKWORDZ UNKWORDZ UNKWORDZ th birthday UNKWORDZ UNKWORDZ UNKWORDZ Gopalettan . UNKWORDZ UNKWORDZ UNKWORDZ to UNKWORDZ a UNKWORDZ gift on UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ who UNKWORDZ to participate UNKWORDZ that UNKWORDZ are welcome UNKWORDZ UNKWORDZ contact UNKWORDZ UNKWORDZ team for more UNKWORDZ",unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz    unkwordz unkwordz unkwordz th birthday unkwordz unkwordz unkwordz gopalettan unkwordz unkwordz unkwordz unkwordz unkwordz gift unkwordz unkwordz unkwordz unkwordz unkwordz participate unkwordz unkwordz welcome unkwordz unkwordz contact unkwordz unkwordz team unkwordz,eerie nokia tone 4u rply tone title 8007 eg tone dracula 8007 title ghost addamsfa munster exorcist twilight www.getzed.co.uk pobox36504w45wq 150p,TfidfVectorizer,sedc,MLPClassifier,spam,0.7671051025390625,42
30,You are a winner you have been specially selected to receive aPS1000 cash or a aPS2000 award. Speak to a live operator to claim call 087123002209am-7pm. Cost 10p,You are UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ been specially UNKWORDZ UNKWORDZ receive UNKWORDZ UNKWORDZ or UNKWORDZ aPS2000 UNKWORDZ . Speak to a UNKWORDZ operator to UNKWORDZ call 087123002209am-7pm . UNKWORDZ UNKWORDZ,unkwordz unkwordz unkwordz unkwordz specially unkwordz unkwordz receive unkwordz unkwordz unkwordz aps2000 unkwordz speak unkwordz operator unkwordz 087123002209am-7pm unkwordz unkwordz,wylie tampa sarasota,TfidfVectorizer,sedc,MLPClassifier,spam,0.21589255332946777,42
31,Reminder: You have not downloaded the content you have already paid for. Goto http://doit. mymoby. tv/ to collect your content.,UNKWORDZ : You have UNKWORDZ downloaded the UNKWORDZ you have already UNKWORDZ for . Goto UNKWORDZ . UNKWORDZ UNKWORDZ tv/ UNKWORDZ UNKWORDZ your UNKWORDZ .,unkwordz unkwordz download unkwordz unkwordz goto unkwordz unkwordz unkwordz tv/ unkwordz unkwordz unkwordz,wylie tampa sarasota,TfidfVectorizer,sedc,MLPClassifier,spam,0.13449788093566895,42
32,"all the lastest from Stereophonics, Marley, Dizzee Racal, Libertines and The Strokes! Win Nookii games with Flirt!! Click TheMob WAP Bookmark or text WAP to 82468","all the UNKWORDZ from Stereophonics UNKWORDZ Marley , Dizzee Racal UNKWORDZ Libertines and The Strokes ! UNKWORDZ UNKWORDZ UNKWORDZ with Flirt ! ! UNKWORDZ UNKWORDZ UNKWORDZ Bookmark or text UNKWORDZ to 82468",unkwordz stereophonic unkwordz marley dizzee racal unkwordz libertine stroke unkwordz unkwordz unkwordz flirt unkwordz unkwordz unkwordz bookmark text unkwordz 82468,,TfidfVectorizer,sedc,MLPClassifier,spam,0.1541910171508789,42
33,"WELL DONE! Your 4* Costa Del Sol Holiday or aPS5000 await collection. Call 09050090044 Now toClaim. SAE, TCs, POBox334, Stockport, SK38xh, CostaPS1.50/pm, Max10mins","WELL DONE ! Your UNKWORDZ * UNKWORDZ Del Sol UNKWORDZ or UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ Call 09050090044 Now UNKWORDZ . SAE , UNKWORDZ UNKWORDZ POBox334 UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ , UNKWORDZ / UNKWORDZ UNKWORDZ Max10mins",unkwordz unkwordz del sol unkwordz unkwordz unkwordz unkwordz unkwordz 09050090044 unkwordz sae unkwordz unkwordz pobox334 unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz max10min,,TfidfVectorizer,sedc,MLPClassifier,spam,0.28270888328552246,44
34,Dont forget you can place as many FREE Requests with 1stchoice.co.uk as you wish. For more Information call 08707808226.,Do nt forget you can place as many FREE UNKWORDZ with UNKWORDZ as you wish . For UNKWORDZ Information call 08707808226 .,nt forget place free unkwordz unkwordz wish unkwordz information 08707808226,wylie tampa sarasota,TfidfVectorizer,sedc,MLPClassifier,spam,0.03625988960266113,44
35,"New Mobiles from 2004, MUST GO! Txt: NOKIA to No: 89545 & collect yours today! From ONLY aPS1. www.4-tc.biz 2optout 087187262701.50gbp/mtmsg18 TXTAUCTION.","UNKWORDZ UNKWORDZ from 2004 , MUST UNKWORDZ ! UNKWORDZ : NOKIA to No : 89545 & collect UNKWORDZ today ! From UNKWORDZ UNKWORDZ . www.4-tc.biz 2optout 087187262701.50gbp / mtmsg18 UNKWORDZ UNKWORDZ",unkwordz unkwordz 2004 unkwordz unkwordz nokia 89545 collect unkwordz today unkwordz unkwordz www.4-tc.biz 2optout 087187262701.50gbp mtmsg18 unkwordz unkwordz,wylie tampa sarasota,TfidfVectorizer,sedc,MLPClassifier,spam,0.1371138095855713,44
36,URGENT! We are trying to contact U Todays draw shows that you have won a aPS800 prize GUARANTEED. Call 09050000460 from land line. Claim J89. po box245c2150pm,UNKWORDZ ! We are trying to contact U Todays UNKWORDZ shows that you have UNKWORDZ a UNKWORDZ prize UNKWORDZ UNKWORDZ Call 09050000460 UNKWORDZ land UNKWORDZ . UNKWORDZ J89 UNKWORDZ po UNKWORDZ,unkwordz try contact u today unkwordz show unkwordz unkwordz prize unkwordz unkwordz 09050000460 unkwordz land unkwordz unkwordz j89 unkwordz po unkwordz,,TfidfVectorizer,sedc,MLPClassifier,spam,0.16879487037658691,47
37,83039 62735=aPS450 UK Break AccommodationVouchers terms & conditions apply. 2 claim you mustprovide your claim number which is 15541 ,83039 62735 = aPS450 UNKWORDZ Break AccommodationVouchers terms & conditions UNKWORDZ . 2 UNKWORDZ you mustprovide your claim UNKWORDZ which is 15541,83039 62735 = aps450 unkwordz break accommodationvoucher term condition unkwordz 2 unkwordz mustprovide claim unkwordz 15541,wylie tampa sarasota,TfidfVectorizer,sedc,MLPClassifier,spam,0.04805707931518555,48
38,Please CALL 08712402578 immediately as there is an urgent message waiting for you,Please CALL 08712402578 UNKWORDZ as there is an UNKWORDZ message UNKWORDZ for you,08712402578 unkwordz unkwordz message unkwordz,wylie tampa sarasota,TfidfVectorizer,sedc,MLPClassifier,spam,0.0291750431060791,53
39,"our mobile number has won aPS5000, to claim calls us back or ring the claims hot line on 09050005321.",our UNKWORDZ number has won aPS5000 UNKWORDZ to UNKWORDZ calls UNKWORDZ back or ring the UNKWORDZ hot line on 09050005321 .,unkwordz number win aps5000 unkwordz unkwordz call unkwordz ring unkwordz hot line 09050005321,wylie tampa sarasota,TfidfVectorizer,sedc,MLPClassifier,spam,0.061141252517700195,53
40,PRIVATE! Your 2004 Account Statement for 078498****7 shows 786 unredeemed Bonus Points. To claim call 08719180219 Identifier Code: 45239 Expires 06.05.05,UNKWORDZ ! Your 2004 Account Statement for 078498****7 shows 786 UNKWORDZ UNKWORDZ Points . To claim call 08719180219 UNKWORDZ UNKWORDZ UNKWORDZ 45239 UNKWORDZ UNKWORDZ,unkwordz 2004 account statement 078498****7 show 786 unkwordz unkwordz point claim 08719180219 unkwordz unkwordz unkwordz 45239 unkwordz unkwordz,wylie tampa sarasota,TfidfVectorizer,sedc,MLPClassifier,spam,0.11238765716552734,56
41,88800 and 89034 are premium phone services call 08718711108,UNKWORDZ and 89034 are UNKWORDZ phone UNKWORDZ call 08718711108,unkwordz 89034 unkwordz phone unkwordz 08718711108,wylie tampa sarasota,TfidfVectorizer,sedc,MLPClassifier,spam,0.029605865478515625,56
42,Please call our customer service representative on FREEPHONE 0808 145 4742 between 9am-11pm as you have WON a guaranteed aPS1000 cash or aPS5000 prize!,Please call UNKWORDZ customer UNKWORDZ representative on FREEPHONE 0808 145 UNKWORDZ between 9am-11pm as you have UNKWORDZ a guaranteed aPS1000 UNKWORDZ or aPS5000 UNKWORDZ !,unkwordz customer unkwordz representative freephone 0808 145 unkwordz 9am-11pm unkwordz guarantee aps1000 unkwordz aps5000 unkwordz,wylie tampa sarasota,TfidfVectorizer,sedc,MLPClassifier,spam,0.08373045921325684,56
43,"Congrats 2 mobile 3G Videophones R yours. call 09063458130 now! videochat wid ur mates, play java games, Dload polypH music, noline rentl. bx420. ip4. 5we. 150p","UNKWORDZ UNKWORDZ UNKWORDZ 3 G Videophones R yours UNKWORDZ call UNKWORDZ now UNKWORDZ videochat wid UNKWORDZ UNKWORDZ , UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ , noline rentl UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ . UNKWORDZ . UNKWORDZ",unkwordz unkwordz unkwordz 3 g videophone r unkwordz unkwordz unkwordz videochat wid unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz noline rentl unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz,,TfidfVectorizer,sedc,MLPClassifier,spam,0.36280155181884766,58
44,Wanna get laid 2nite? Want real Dogging locations sent direct to ur mobile? Join the UK's largest Dogging Network. Txt PARK to 69696 now! Nyt. ec2a. 3lp aPS1.50/msg,Wanna UNKWORDZ laid 2nite ? UNKWORDZ real UNKWORDZ UNKWORDZ sent UNKWORDZ to UNKWORDZ UNKWORDZ ? UNKWORDZ the UNKWORDZ 's largest UNKWORDZ Network . UNKWORDZ UNKWORDZ to 69696 now UNKWORDZ Nyt . ec2a . UNKWORDZ UNKWORDZ / UNKWORDZ,wanna unkwordz lay 2nite unkwordz real unkwordz unkwordz send unkwordz unkwordz unkwordz unkwordz unkwordz large unkwordz network unkwordz unkwordz 69696 unkwordz nyt ec2a unkwordz unkwordz unkwordz,,TfidfVectorizer,sedc,MLPClassifier,spam,0.2875378131866455,58
