,target instance,closest counterfactual,closest_counterfactual \stopword,closest_true_instance,vectorizer,text_method,model_name,dataset_name,runtime,not find
13,U have a secret admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09058094594,U prefer the secret lovin who is looking 2 make contact that U - find out who them R*reveal what thinks UR so special - call on 09058094594,u prefer secret lovin look 2 contact u find r*reveal think ur special 09058094594,wylie tampa sarasota,CountVectorizer,growing_language,MLPClassifier,spam,121.17629766464233,12
14,"Good evening Sir, Al Salam Wahleykkum.sharing a happy news.By the grace of God, i got an offer from Tayseer,TISSCO and i joined.Hope you are fine.Inshah Allah,meet you sometime.Rakhesh,visitor from India.","Fancy evening Dr , Gov LE Wahleykkum.sharing an special news ! Through an grace within UFO , it saw an consultation behind Tayseer , TISSCO and/or you stopped ;) HAVE you comprise worth =) Inshah GWB , guarantee we regardless -_- Rakhesh , presence in January ...",fancy evening dr gov le wahleykkum.share special news grace ufo see consultation tayseer tissco and/or stop comprise worth =) inshah gwb guarantee regardless rakhesh presence january,fancy shag do.intereste sextextuk.com txt xxuk suzy 69876 txts cost 1.50 msg tnc website x,CountVectorizer,growing_language,MLPClassifier,spam,216.45818257331848,14
15,WIN a aPS200 Shopping spree every WEEK Starting NOW. 2 play text STORE to 88039. SkilGme. TsCs08714740323 1Winawk! age16 aPS1.50perweeksub.,KEEP any aPS200 OFFICE fad every WEEK Coming NOW ;) 16 fall device Park to 88039 . SkilGme . TsCs08714740323 1Winawk ! age16 aPS1.50perweeksub .,aps200 office fad week come 16 fall device park 88039 skilgme tscs08714740323 1winawk age16 aps1.50perweeksub,,CountVectorizer,growing_language,MLPClassifier,spam,92.84455180168152,14
16,"Thanks for your ringtone order, reference number X29. Your mobile will be charged 4.50. Should your tone not arrive please call customer services 09065989180","FRIENDS for your martin order , reference increase X29 . Your website can be charged 4.50 . Should my way not arrive please call customer services 09065989180",friend martin order reference increase x29 website charge 4.50 way arrive customer service 09065989180,,CountVectorizer,growing_language,MLPClassifier,spam,128.2187373638153,17
17,UR awarded a City Break and could WIN a aPS200 Summer Shopping spree every WK. Txt STORE to 88039 . SkilGme. TsCs087147403231Winawk!Age16 aPS1.50perWKsub,UR had a City Break but could WIN a aPS200 Summer World plunge any Rand . Dun Fox to 88039 . SkilGme . TsCs087147403231Winawk!Age16 aPS1.50perWKsub,ur city break win aps200 summer world plunge rand dun fox 88039 skilgme tscs087147403231winawk!age16 aps1.50perwksub,,CountVectorizer,growing_language,MLPClassifier,spam,102.94751858711243,17
18,Do you want a New Nokia 3510i colour phone DeliveredTomorrow? With 300 free minutes to any mobile + 100 free texts + Free Camcorder reply or call 08000930705,Do you want a Scott Nokia 3510i print phone DeliveredTomorrow ? Over Billion free minutes to any emergency + 100 free texts + Indiana Camcorder reply either decide 08000930705,want scott nokia 3510i print phone deliveredtomorrow billion free minute emergency + 100 free text + indiana camcorder reply decide 08000930705,,CountVectorizer,growing_language,MLPClassifier,spam,142.5005645751953,17
19,"Had your mobile 10 mths? Update to the latest Camera/Video phones for FREE. KEEP UR SAME NUMBER, Get extra free mins/texts. Text YES for a call","Had your normal 10 russians ? Update to the latest Camera / History phones before Black . KEEP Tim SAME Government , Get extra free mins / texts .... Text Yes for a call",normal 10 russian update late camera history phone black tim government extra free min text text yes,wylie tampa sarasota,CountVectorizer,growing_language,MLPClassifier,spam,167.2590527534485,19
20,Tone Club: Your subs has now expired 2 re-sub reply MONOC 4 monos or POLYC 4 polys 1 weekly @ 150p per week Txt STOP 2 stop This msg free Stream 0871212025016,Tone Tonight : Your pound has now cancelled 2 re - sub advance MONOC 4 monos or POLYC 4 polys 1 weekly @ 150p per way Facebook Do 2 leave Some msg free Stream 0871212025016,tone tonight pound cancel 2 sub advance monoc 4 mono polyc 4 poly 1 weekly 150p way facebook 2 leave msg free stream 0871212025016,wylie tampa sarasota,CountVectorizer,growing_language,MLPClassifier,spam,166.92484092712402,20
21,Just do what ever is easier for you,Just help who ever is slower for you,help slow,4 costa del sol holiday aps5000 await collection 09050090044 toclaim sae tcs pobox334 stockport sk38xh costaps1.50 pm max10min,CountVectorizer,growing_language,MLPClassifier,spam,50.451406955718994,21
22,XMAS iscoming & ur awarded either aPS500 CD gift vouchers & free entry 2 r aPS100 weekly draw txt MUSIC to 87066 TnC www.Ldew.com1win150ppmx3age16subscription ,Cool iscoming & ur took but aPS500 CD way vouchers But free guest 2 t aPS100 weekly draw p Program to 87066 TnC lick . Ldew.com1win150ppmx3age16subscription,cool iscoming ur take aps500 cd way voucher free guest 2 t aps100 weekly draw p program 87066 tnc lick ldew.com1win150ppmx3age16subscription,,CountVectorizer,growing_language,MLPClassifier,spam,124.48690176010132,23
23,PRIVATE! Your 2003 Account Statement for shows 800 un-redeemed S. I. M. points. Call 08715203652 Identifier Code: 42810 Expires 29/10/0,Liberal ! MY 7 USA Today without shows 800 un - redeemed Mrs UR Scott points . PROBLEM 08715203652 Identifier Code : 42810 Does 29/10/0,liberal 7 usa today show 800 un redeem mrs ur scott point problem 08715203652 identifier code 42810 29/10/0,,CountVectorizer,growing_language,MLPClassifier,spam,122.21494174003601,23
24,"cmon babe, make me horny, *turn* me on! Txt me your fantasy now babe -) Im hot, sticky and need you now. All replies cost aPS1.50. 2 cancel send STOP","cmon babe , bring me horny , * turn :3 me over ! Need it your violence now babe - ) ME m hot , sticky and need you now . All replies cost aPS1.50 . 2 hope send STOP",cmon babe bring horny turn :3 need violence babe m hot sticky need reply cost aps1.50 2 hope send stop,wylie tampa sarasota,CountVectorizer,growing_language,MLPClassifier,spam,166.74636840820312,23
25,There generally isn't one. It's an uncountable noun - u in the dictionary. pieces of research?,There further shows n't one . They 's an uncountable noun - hug over each web . prints of research ...,show uncountable noun hug web print research,4 costa del sol holiday aps5000 await collection 09050090044 toclaim sae tcs pobox334 stockport sk38xh costaps1.50 pm max10min,CountVectorizer,growing_language,MLPClassifier,spam,133.01949191093445,23
26,"Chinatown got porridge, claypot rice, yam cake, fishhead beehoon... Either we eat cheap den go cafe n tok or go nydc or somethin...","M6 kept crap , claypot rice , yam christmas , fishhead beehoon . Or them bother safe december call station ny tok and/or go nydc either everyone -_-",m6 keep crap claypot rice yam christmas fishhead beehoon bother safe december station ny tok and/or nydc,important customer service announcement freephone 0800 542 0825,CountVectorizer,growing_language,MLPClassifier,spam,144.61800980567932,23
27,How is your schedule next week? I am out of town this weekend.,How continues your schedule next week ? I doubt until of station this weekend .,continue schedule week doubt station weekend,fancy shag do.intereste sextextuk.com txt xxuk suzy 69876 txts cost 1.50 msg tnc website x,CountVectorizer,growing_language,MLPClassifier,spam,92.58542227745056,26
28,URGENT! Your Mobile number has been awarded with a aPS2000 Bonus Caller Prize. Call 09058095201 from land line. Valid 12hrs only,URGENT :P Your Domestic number has been paid with another aPS2000 Bonus March Prize -- Say 09058095201 from mountain line . SAME 12hrs almost,urgent :p domestic number pay aps2000 bonus march prize 09058095201 mountain line 12hrs,wylie tampa sarasota,CountVectorizer,growing_language,MLPClassifier,spam,118.76026391983032,26
29,"You have been specially selected to receive a \3000 award! Call 08712402050 BEFORE the lines close. Cost 10ppm. 16+. T&Cs apply. AG Promo""","You have been particularly split to pay a \3000 project ! Call 08712402050 BEFORE the borders close :P OFFICE 10ppm ? 94 + . T&Cs apply . BT Promo """,particularly split pay \3000 project 08712402050 border close :p office 10ppm 94 + t&cs apply bt promo,wylie tampa sarasota,CountVectorizer,growing_language,MLPClassifier,spam,133.8903453350067,28
30,FREE for 1st week! No1 Nokia tone 4 ur mob every week just txt NOKIA to 8007 Get txting and tell ur mates www.getzed.co.uk POBox 36504 W45WQ norm150p/tone 16+,Soft that grand week ! GOT Nokia influence 4 ur violence another week up na NOKIA to 8007 Drop waitress and guess ur mates www.getzed.co.uk POBox 36504 W45WQ norm150p / clock 10 D,soft grand week get nokia influence 4 ur violence week na nokia 8007 drop waitress guess ur mate www.getzed.co.uk pobox 36504 w45wq norm150p clock 10 d,,CountVectorizer,growing_language,MLPClassifier,spam,150.6247341632843,28
31,New TEXTBUDDY Chat 2 horny guys in ur area 4 just 25p Free 2 receive Search postcode or at gaytextbuddy.com. TXT ONE name to 89693. 08715500022 rpl Stop 2 cnl,England TEXTBUDDY Don 2 glad loads in jesus area 44 really million Free 2 receive Search number or at gaytextbuddy.com . Wot ONE name to 89693 . 08715500022 nasa US 5 cnl,england textbuddy don 2 glad load jesus area 44 million free 2 receive search number gaytextbuddy.com wot 89693 08715500022 nasa 5 cnl,,CountVectorizer,growing_language,MLPClassifier,spam,143.38517785072327,28
32,"Hungry gay guys feeling hungry and up 4 it, now. Call 08718730555 just 10p/min. To stop texts call 08712460324 (10p/min)","Hungry gay guys loving hungry and up 4 you , now . Work 08718730555 just pledges / day . To lose texts call 08712460324 ( 10p / min )",hungry gay guy love hungry 4 work 08718730555 pledge day lose text 08712460324 10p min,wylie tampa sarasota,CountVectorizer,growing_language,MLPClassifier,spam,124.40269184112549,28
33,Get your garden ready for summer with a FREE selection of summer bulbs and seeds worth aPS33:50 only with The Scotsman this Saturday. To stop go2 notxt.co.uk,Get my garden ready for something with both FREE list of hour bulbs and seeds worth aPS33:50 only with The Scotsman another XL -- To happen go2 notxt.co.uk,garden ready free list hour bulb seed worth aps33:50 scotsman xl happen go2 notxt.co.uk,,CountVectorizer,growing_language,MLPClassifier,spam,139.38964819908142,28
34,Fancy a shag? I do.Interested? sextextuk.com txt XXUK SUZY to 69876. Txts cost 1.50 per msg. TnCs on website. X,Strange a shag ? U do . Interested ? sextextuk.com i.e XXUK Ms. to 69876 . Txts tuition 4 while msg . TnCs that website . X,strange shag u interested sextextuk.com i.e xxuk ms 69876 txts tuition 4 msg tnc website x,,CountVectorizer,growing_language,MLPClassifier,spam,84.3805422782898,32
35,You are a winner you have been specially selected to receive aPS1000 cash or a aPS2000 award. Speak to a live operator to claim call 087123002209am-7pm. Cost 10p,Him are a goal you have been specially selected to consider aPS1000 coin or a aPS2000 part . DO to an interesting point to suggest want 087123002209am-7pm ... Cost chants,goal specially select consider aps1000 coin aps2000 interesting point suggest want 087123002209am-7pm cost chant,wylie tampa sarasota,CountVectorizer,growing_language,MLPClassifier,spam,126.90188193321228,37
36,Reminder: You have not downloaded the content you have already paid for. Goto http://doit. mymoby. tv/ to collect your content.,Reminder : You worry not downloaded the nutrient you bother already paid for . Goto http://doit . mymoby . tv/ to collect your way .,reminder worry download nutrient bother pay goto http://doit mymoby tv/ collect way,wylie tampa sarasota,CountVectorizer,growing_language,MLPClassifier,spam,98.51023507118225,37
37,"all the lastest from Stereophonics, Marley, Dizzee Racal, Libertines and The Strokes! Win Nookii games with Flirt!! Click TheMob WAP Bookmark or text WAP to 82468","all the lastest with Democrats , Marley , Dizzee Racal , Russians but The Strokes ! Give Nookii kids with Something :P ! Click TheMob Wat Bookmark or text WAP that 82468",last democrat marley dizzee racal russian stroke nookii kid :p click themob wat bookmark text wap 82468,,CountVectorizer,growing_language,MLPClassifier,spam,132.35496020317078,37
38,"WELL DONE! Your 4* Costa Del Sol Holiday or aPS5000 await collection. Call 09050090044 Now toClaim. SAE, TCs, POBox334, Stockport, SK38xh, CostaPS1.50/pm, Max10mins","WELL DONE ! Your 4 * Orlando Del Sol China either aPS5000 hope list .... Call 09050090044 Now toClaim . Mt , TCs , POBox334 , Emmanuel , SK38xh , CostaPS1.50 / hour , Max10mins",4 orlando del sol china aps5000 hope list 09050090044 toclaim mt tcs pobox334 emmanuel sk38xh costaps1.50 hour max10min,,CountVectorizer,growing_language,MLPClassifier,spam,137.49116563796997,39
39,Dont forget you can place as many FREE Requests with 1stchoice.co.uk as you wish. For more Information call 08707808226.,Do nt explain you can place that fine FREE Requests with 1stchoice.co.uk as you wish . For more Attention call 08707808226 .,nt explain place fine free request 1stchoice.co.uk wish attention 08707808226,wylie tampa sarasota,CountVectorizer,growing_language,MLPClassifier,spam,99.75544023513794,39
40,"New Mobiles from 2004, MUST GO! Txt: NOKIA to No: 89545 & collect yours today! From ONLY aPS1. www.4-tc.biz 2optout 087187262701.50gbp/mtmsg18 TXTAUCTION.","Father Russians from 7 , Will Dare ! Lol : NOKIA that That : 89545 Or accumulate yours today ! From NOT aPS1 :] www.4-tc.biz 2optout 087187262701.50gbp / mtmsg18 TXTAUCTION .",father russian 7 dare lol nokia 89545 accumulate today aps1 www.4-tc.biz 2optout 087187262701.50gbp mtmsg18 txtauction,,CountVectorizer,growing_language,MLPClassifier,spam,136.3318874835968,39
41,URGENT! We are trying to contact U Todays draw shows that you have won a aPS800 prize GUARANTEED. Call 09050000460 from land line. Claim J89. po box245c2150pm,Wrong :) We are making to identify U Todays draw shows that you have received a aPS800 slot DONE . Call 09050000460 from respect line . Claim J89 -- po box245c2150pm,wrong make identify u today draw show receive aps800 slot 09050000460 respect line claim j89 po box245c2150pm,wylie tampa sarasota,CountVectorizer,growing_language,MLPClassifier,spam,144.12010669708252,42
42,83039 62735=aPS450 UK Break AccommodationVouchers terms & conditions apply. 2 claim you mustprovide your claim number which is 15541 ,83039 62735 = aPS450 Motorola Break AccommodationVouchers terms & changes 're . 2 court you mustprovide your complaint number which is 15541,83039 62735 = aps450 motorola break accommodationvoucher term change 2 court mustprovide complaint number 15541,wylie tampa sarasota,CountVectorizer,growing_language,MLPClassifier,spam,90.54112482070923,43
43,"What i mean was i left too early to check, cos i'm working a 9-6.","Who yourself have was it decided absolutely current to chat , although yours 'm beginning another 4.50 - 6 .",decide absolutely current chat m begin 4.50 6,eerie nokia tone 4u rply tone title 8007 eg tone dracula 8007 title ghost addamsfa munster exorcist twilight www.getzed.co.uk pobox36504w45wq 150p,CountVectorizer,growing_language,MLPClassifier,spam,126.58924126625061,44
44,Please CALL 08712402578 immediately as there is an urgent message waiting for you,Please CALL 08712402578 later despite there is an urgent message smiling for you,08712402578 later despite urgent message smile,wylie tampa sarasota,CountVectorizer,growing_language,MLPClassifier,spam,67.22114062309265,47
45,"our mobile number has won aPS5000, to claim calls us back or ring the claims hot line on 09050005321.","our quick number comes sent aPS5000 , to claim calls us back or finish the witnesses hot line on 09050005321 .",quick number comes send aps5000 claim call finish witness hot line 09050005321,wylie tampa sarasota,CountVectorizer,growing_language,MLPClassifier,spam,104.54847192764282,47
46,PRIVATE! Your 2004 Account Statement for 078498****7 shows 786 unredeemed Bonus Points. To claim call 08719180219 Identifier Code: 45239 Expires 06.05.05,SAME =) Your 3 General Headline that 078498****7 shows 786 lunatic Aug Mark ! To claim place 08719180219 IV Code : 45239 Expires 06.05.05,=) 3 general headline 078498****7 show 786 lunatic aug mark claim place 08719180219 iv code 45239 expire 06.05.05,,CountVectorizer,growing_language,MLPClassifier,spam,121.61124753952026,50
47,88800 and 89034 are premium phone services call 08718711108,88800 and 89034 are fine phone services thank 08718711108,88800 89034 fine phone service thank 08718711108,,CountVectorizer,growing_language,MLPClassifier,spam,38.2674286365509,50
48,Please call our customer service representative on FREEPHONE 0808 145 4742 between 9am-11pm as you have WON a guaranteed aPS1000 cash or aPS5000 prize!,Yeah wish her customer hour expert at FREEPHONE 0808 83 4742 toward 9am-11pm as you have March a set aPS1000 liquor or aPS5000 party !,yeah wish customer hour expert freephone 0808 83 4742 9am-11pm march set aps1000 liquor aps5000 party,,CountVectorizer,growing_language,MLPClassifier,spam,130.548326253891,50
49,Change windows logoff sound..,Click uk logoff sound ..,click uk logoff sound,win tkt euro2004 cup final aps800 cash collect 09058099801 b4190604 pobox 7876150ppm,CountVectorizer,growing_language,MLPClassifier,spam,64.21026277542114,51
50,"Congrats 2 mobile 3G Videophones R yours. call 09063458130 now! videochat wid ur mates, play java games, Dload polypH music, noline rentl. bx420. ip4. 5we. 150p","Congrats 2 demo 3 G Videophones Tiger them . describe 09063458130 now ? every wid ur others , play java games , Dload polypH sunday , noline rentl :P bx420 . dun ! 5we :P kegs",congrat 2 demo 3 g videophone tiger describe 09063458130 wid ur play java game dload polyph sunday noline rentl :p bx420 dun 5we :p keg,,CountVectorizer,growing_language,MLPClassifier,spam,145.24217009544373,51
51,Wanna get laid 2nite? Want real Dogging locations sent direct to ur mobile? Join the UK's largest Dogging Network. Txt PARK to 69696 now! Nyt. ec2a. 3lp aPS1.50/msg,Guess get laid 2nite ? Let wonderful Putin locations sent so that wow increase ? Work those Mr. 's largest Dogging Network -3 Txt Facebook about 69696 now :] Nyt ... ec2a . 3lp aPS1.50 / request,guess lay 2nite let wonderful putin location send wow increase work mr large dog network -3 txt facebook 69696 nyt ec2a 3lp aps1.50 request,,CountVectorizer,growing_language,MLPClassifier,spam,172.8682940006256,51
52,PRIVATE! Your 2003 Account Statement for 07753741225 shows 800 un-redeemed S. I. M. points. Call 08715203677 Identifier Code: 42478 Expires 24/10/04,PRIVATE ! Your 4 Ya OFFICE before 07753741225 makes 5 kind - redeemed S. I. M. points :) Need 08715203677 Identifier Code – 42478 Expires 24/10/04,private 4 ya office 07753741225 make 5 kind redeem s. i. m. point need 08715203677 identifier code 42478 expire 24/10/04,wylie tampa sarasota,CountVectorizer,growing_language,MLPClassifier,spam,144.38438820838928,52
53,"SMS SERVICES. for your inclusive text credits, pls goto www.comuk.net login= ***** unsubscribe with STOP. no extra charge. help:08700469649. PO BOX420. IP4 5WE","Laptop Gun . as his inclusive java hours , yo goto www.comuk.net login= * * * ^_^ ^_^ hack without Morning . any double crime . help:08700469649 . PO BOX420 . BT 5WE",laptop gun inclusive java hour yo goto www.comuk.net login= ^_^ ^_^ hack morning double crime help:08700469649 po box420 bt 5we,,CountVectorizer,growing_language,MLPClassifier,spam,128.57411193847656,54
54,FREE for 1st week! No1 Nokia tone 4 ur mobile every week just txt NOKIA to 8077 Get txting and tell ur mates. www.getzed.co.uk POBox 36504 W45WQ 16+ norm150p/tone,Other for present tomorrow ! No1 Dame mode 9 him device every place past re NOKIA to 8077 Face txting and tell ur mates . www.getzed.co.uk POBox 36504 W45WQ ONE 100 norm150p / hook,present tomorrow no1 dame mode 9 device place past nokia 8077 face txting tell ur mate www.getzed.co.uk pobox 36504 w45wq 100 norm150p hook,,CountVectorizer,growing_language,MLPClassifier,spam,166.11287140846252,54
55,You have won a Nokia 7250i. This is what you get when you win our FREE auction. To take part send Nokia to 86021 now. HG/Suite342/2Lands Row/W1JHL 16+,ME doubt paid a Nokia 7250i . Some is what you need when you win their Happy furniture . To take part manage Nokia to 86021 now . HG / Suite342/2Lands Row / W1JHL 16 Water,doubt pay nokia 7250i need win happy furniture manage nokia 86021 hg suite342/2lands row w1jhl 16 water,,CountVectorizer,growing_language,MLPClassifier,spam,166.81363725662231,55
56,"HOT LIVE FANTASIES call now 08707509020 Just 20p per min NTT Ltd, PO Box 1327 Croydon CR9 5WB 0870 is a national rate call","Good Wrong FANTASIES call now 08707509020 Just taxpayers between delay Motorola Joe , PO Box 1327 Croydon CR9 5WB 0870 is another major status call",good wrong fantasy 08707509020 taxpayer delay motorola joe po box 1327 croydon cr9 5wb 0870 major status,,CountVectorizer,growing_language,MLPClassifier,spam,142.3284866809845,55
57,Like a personal sized or what,Like an personal sized or who,like personal sized,4 costa del sol holiday aps5000 await collection 09050090044 toclaim sae tcs pobox334 stockport sk38xh costaps1.50 pm max10min,CountVectorizer,growing_language,MLPClassifier,spam,39.690656423568726,55
58,You have an important customer service announcement. Call FREEPHONE 0800 542 0825 now!,You have a good customer service morning . Call FREEPHONE 250 7 0825 then =),good customer service morning freephone 250 7 0825 =),wylie tampa sarasota,CountVectorizer,growing_language,MLPClassifier,spam,91.27233338356018,56
59,"Good FRIENDS CaRE for each Other.. CLoSE Friends UNDERSTaND each Other... and TRUE Friends STaY forever beyond words, beyond time. Gud ni8","Proud Services CaRE while every New .. CLoSE Democrats UNDERSTaND any National … and TRUE Democrats STaY now beyond tones , beyond time . Michael ni8",proud service care new close democrats understand national true democrats stay tone time michael ni8,fancy shag do.intereste sextextuk.com txt xxuk suzy 69876 txts cost 1.50 msg tnc website x,CountVectorizer,growing_language,MLPClassifier,spam,132.40641331672668,57
60,"You've won tkts to the EURO2004 CUP FINAL or aPS800 CASH, to collect CALL 09058099801 b4190604, POBOX 7876150ppm","ME 've thrown tkts to the EURO2004 CUP FINAL either aPS800 Job , to share Sir 09058099801 b4190604 , POBOX 7876150ppm",ve throw tkt euro2004 cup final aps800 job share sir 09058099801 b4190604 pobox 7876150ppm,,CountVectorizer,growing_language,MLPClassifier,spam,93.06426358222961,60
61,Free video camera phones with Half Price line rental for 12 mths and 500 cross ntwk mins 100 txts. Call MobileUpd8 08001950382 or Call2OptOut/674,Good tonight format protectors with Half Box field rental without 12 pounds but 150 foot ntwk mins 600 maid ? START MobileUpd8 08001950382 or Call2OptOut/674,good tonight format protector half box field rental 12 pound 150 foot ntwk min 600 maid start mobileupd8 08001950382 call2optout/674,,CountVectorizer,growing_language,MLPClassifier,spam,147.11834526062012,61
62,Panasonic & BluetoothHdset FREE. Nokia FREE. Motorola FREE & DoubleMins & DoubleTxt on Orange contract. Call MobileUpd8 on 08000839402 or call 2optout,Panasonic & BluetoothHdset FREE . Nokia Dictionary . Motorola Dictionary & DoubleMins & DoubleTxt at Jr option ! WORK MobileUpd8 on 08000839402 or call 2optout,panasonic bluetoothhdset free nokia dictionary motorola dictionary doublemin doubletxt jr option work mobileupd8 08000839402 2optout,,CountVectorizer,growing_language,MLPClassifier,spam,83.71439933776855,64
63,"Congrats 2 mobile 3G Videophones R yours. call 09063458130 now! videochat wid ur mates, play java games, Dload polypH music, noline rentl. bx420. ip4. 5we. 150p","People 2 strategy 3 G Videophones II ya . call 09063458130 almost ! every wid anything kids , enjoy china games , Dload polypH tonight , noline rentl . bx420 :P xl . 5we . 150p",people 2 strategy 3 g videophone ii ya 09063458130 wid kid enjoy china game dload polyph tonight noline rentl bx420 :p xl 5we 150p,,CountVectorizer,growing_language,MLPClassifier,spam,148.30442905426025,64
64,Great News! Call FREEFONE 08006344447 to claim your guaranteed aPS1000 CASH or aPS2000 gift. Speak to a live operator NOW!,Great January ! Offer FREEFONE 08006344447 to accept your set aPS1000 World either aPS2000 fundraiser -3 Speak to a live operator NOW !,great january offer freefone 08006344447 accept set aps1000 world aps2000 fundraiser -3 speak live operator,,CountVectorizer,growing_language,MLPClassifier,spam,102.57549691200256,64
