,target instance,closest counterfactual,closest_counterfactual \stopword,closest_true_instance,vectorizer,text_method,model_name,dataset_name,runtime,not find
38,"Pelosi: ’I Pray for Donald Trump, That His Presidency Will Be Successful and That His Family Will Be Safe’","Pelosi : ’ I Pray UNKWORDZ Donald Trump , UNKWORDZ UNKWORDZ Presidency Will UNKWORDZ Successful and That UNKWORDZ UNKWORDZ UNKWORDZ Be UNKWORDZ ’",pelosi pray unkwordz donald trump unkwordz unkwordz presidency unkwordz successful unkwordz unkwordz unkwordz unkwordz,jew shielder gavin mccuck rekt jew hate female shitlord,CountVectorizer,sedc,RandomForestClassifier,fake,0.7954299449920654,0
39,Washington’s meddling in foreign elections,UNKWORDZ ’s meddling in UNKWORDZ UNKWORDZ,unkwordz meddling unkwordz unkwordz,gwen stefani superfan beat gwen stefani gwen stefani quiz,CountVectorizer,sedc,RandomForestClassifier,fake,0.46282958984375,0
40,Caught On Tape: ISIS Destroys Iraqi Abrams With Anti-Tank Missile,Caught On Tape : UNKWORDZ Destroys Iraqi UNKWORDZ With UNKWORDZ - Tank Missile,catch tape unkwordz destroy iraqi unkwordz unkwordz tank missile,gwen stefani superfan beat gwen stefani gwen stefani quiz,CountVectorizer,sedc,RandomForestClassifier,fake,0.30709099769592285,0
41,Waffle House Shooting Victim's Mom Accepts Daughter's Diploma,Waffle UNKWORDZ UNKWORDZ Victim UNKWORDZ Mom Accepts Daughter 's Diploma,waffle unkwordz unkwordz victim unkwordz mom accept daughter diploma,gorka smite hater radical islamist jerusalem post speech breitbart,CountVectorizer,sedc,RandomForestClassifier,fake,0.39016175270080566,0
42,Cardi B To Be First Co-Host Of 'The Tonight Show' With Jimmy Fallon,Cardi UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ Co - UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ ' UNKWORDZ UNKWORDZ UNKWORDZ,cardi unkwordz unkwordz unkwordz unkwordz co unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz,gorka smite hater radical islamist jerusalem post speech breitbart,CountVectorizer,sedc,RandomForestClassifier,fake,2.304889678955078,0
43,"'Fox & Friends' Host Mocks NY Times' ISIS Coverage, Unaware It Beat Fox To The Story","' Fox & Friends UNKWORDZ Host Mocks NY Times ' UNKWORDZ Coverage , Unaware It Beat Fox UNKWORDZ The Story",fox friend unkwordz host mock ny time unkwordz coverage unaware beat fox unkwordz story,gwen stefani superfan beat gwen stefani gwen stefani quiz,CountVectorizer,sedc,RandomForestClassifier,fake,0.22638583183288574,0
44,GOP: We Will Be United Against Any Supreme Court Nominee Of Hillary Clinton (VIDEO),GOP : UNKWORDZ Will Be United Against Any Supreme Court UNKWORDZ Of UNKWORDZ UNKWORDZ ( VIDEO ),gop unkwordz unite supreme court unkwordz unkwordz unkwordz video,gwen stefani superfan beat gwen stefani gwen stefani quiz,CountVectorizer,sedc,RandomForestClassifier,fake,0.2599968910217285,0
45,The Rest Of The World Showed Up To March For Our Lives,UNKWORDZ Rest UNKWORDZ UNKWORDZ World Showed UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ Our UNKWORDZ,unkwordz rest unkwordz unkwordz world show unkwordz unkwordz unkwordz unkwordz unkwordz,jew shielder gavin mccuck rekt jew hate female shitlord,CountVectorizer,sedc,RandomForestClassifier,fake,1.277531623840332,0
46,"Tesla Hits a New Milestone, Passing G.M. in Valuation - The New York Times","Tesla Hits a New Milestone , Passing G.M. in UNKWORDZ - The New UNKWORDZ UNKWORDZ",tesla hit new milestone pass g.m unkwordz new unkwordz unkwordz,gwen stefani superfan beat gwen stefani gwen stefani quiz,CountVectorizer,sedc,RandomForestClassifier,fake,0.2141129970550537,0
47,Melania Trump Called Out For Anti-Bullying Campaign That Ignores Her Husband's Actions,UNKWORDZ UNKWORDZ Called UNKWORDZ UNKWORDZ Anti UNKWORDZ Bullying UNKWORDZ UNKWORDZ Ignores UNKWORDZ Husband 's Actions,unkwordz unkwordz call unkwordz unkwordz anti unkwordz bully unkwordz unkwordz ignore unkwordz husband action,plane carry penny skid runway laguardia airport,CountVectorizer,sedc,RandomForestClassifier,fake,1.0745606422424316,0
48,Is Your County Elections Clerk Ready For Russian Hackers?,Is UNKWORDZ UNKWORDZ Elections Clerk Ready For UNKWORDZ Hackers ?,unkwordz unkwordz election clerk ready unkwordz hacker,gwen stefani superfan beat gwen stefani gwen stefani quiz,CountVectorizer,sedc,RandomForestClassifier,fake,0.32799863815307617,0
49,Iran Says Europe's Support For Nuclear Deal Isn't Enough After America's Withdrawal,Iran UNKWORDZ Europe 's Support UNKWORDZ Nuclear UNKWORDZ Is n't Enough After America 's Withdrawal,iran unkwordz europe support unkwordz nuclear unkwordz america withdrawal,jew shielder gavin mccuck rekt jew hate female shitlord,CountVectorizer,sedc,RandomForestClassifier,fake,0.5660228729248047,0
50,Missouri Governor Claims 'Witch Hunt' Before State House Releases Its Report,Missouri Governor UNKWORDZ ' Witch UNKWORDZ ' Before UNKWORDZ UNKWORDZ Releases UNKWORDZ UNKWORDZ,missouri governor unkwordz witch unkwordz unkwordz unkwordz release unkwordz unkwordz,jew shielder gavin mccuck rekt jew hate female shitlord,CountVectorizer,sedc,RandomForestClassifier,fake,0.9113192558288574,0
51,How Think Tanks Amplify Corporate America’s Influence - The New York Times,How Think Tanks Amplify Corporate UNKWORDZ ’s UNKWORDZ - The New UNKWORDZ UNKWORDZ,think tank amplify corporate unkwordz unkwordz new unkwordz unkwordz,gwen stefani superfan beat gwen stefani gwen stefani quiz,CountVectorizer,sedc,RandomForestClassifier,fake,0.33551788330078125,0
52,"Rural Counties Are Making A Comeback, Census Data Shows","UNKWORDZ Counties UNKWORDZ Making A Comeback , UNKWORDZ Data Shows",unkwordz county unkwordz make comeback unkwordz data show,jew shielder gavin mccuck rekt jew hate female shitlord,CountVectorizer,sedc,RandomForestClassifier,fake,0.5427987575531006,0
53,"Former South Korean President Park Geun-hye Sentenced To 24 Years For Bribery, Abuse Of Power",UNKWORDZ South Korean President UNKWORDZ Geun - hye UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ Bribery UNKWORDZ UNKWORDZ UNKWORDZ Power,unkwordz south korean president unkwordz geun hye unkwordz unkwordz unkwordz unkwordz unkwordz bribery unkwordz unkwordz unkwordz power,7 food naturally cleanse liver,CountVectorizer,sedc,RandomForestClassifier,fake,1.7858641147613525,0
54,Tips to Reduce Food Waste - The New York Times,Tips to Reduce UNKWORDZ Waste - The UNKWORDZ York UNKWORDZ,tip reduce unkwordz waste unkwordz york unkwordz,gwen stefani superfan beat gwen stefani gwen stefani quiz,CountVectorizer,sedc,RandomForestClassifier,fake,0.25135135650634766,0
55,15 Unique Gifts For Mom This Mother's Day,15 Unique Gifts UNKWORDZ Mom UNKWORDZ Mother UNKWORDZ UNKWORDZ,15 unique gift unkwordz mom unkwordz mother unkwordz unkwordz,gorka smite hater radical islamist jerusalem post speech breitbart,CountVectorizer,sedc,RandomForestClassifier,fake,0.6325473785400391,0
56,"In Red-State Utah, a Surge Toward Obamacare - The New York Times","In Red - State Utah , a Surge Toward UNKWORDZ - The UNKWORDZ York UNKWORDZ",red state utah surge unkwordz unkwordz york unkwordz,gwen stefani superfan beat gwen stefani gwen stefani quiz,CountVectorizer,sedc,RandomForestClassifier,fake,0.21071147918701172,0
57,"Trump Team Didn’t Put Nominees to ‘Sex, Drugs and Rock ’n’ Roll’ Test - The New York Times","Trump UNKWORDZ Did n’t Put Nominees to ‘ Sex , Drugs and Rock ’ n ’ Roll ’ Test - UNKWORDZ New York UNKWORDZ",trump unkwordz nominee sex drug rock n roll test unkwordz new york unkwordz,gwen stefani superfan beat gwen stefani gwen stefani quiz,CountVectorizer,sedc,RandomForestClassifier,fake,0.19080138206481934,0
58,Yahoo and the Online Universe According to Verizon - The New York Times,Yahoo and the Online Universe UNKWORDZ to Verizon - The New UNKWORDZ UNKWORDZ,yahoo online universe unkwordz verizon new unkwordz unkwordz,gwen stefani superfan beat gwen stefani gwen stefani quiz,CountVectorizer,sedc,RandomForestClassifier,fake,0.2266833782196045,0
59,GOP Congressman Doug Lamborn Thrown Off The Ballot For 2018 (UPDATED),UNKWORDZ UNKWORDZ Doug Lamborn UNKWORDZ UNKWORDZ The Ballot UNKWORDZ UNKWORDZ ( UPDATED ),unkwordz unkwordz doug lamborn unkwordz unkwordz ballot unkwordz unkwordz update,jew shielder gavin mccuck rekt jew hate female shitlord,CountVectorizer,sedc,RandomForestClassifier,fake,0.8343291282653809,0
60,Federal Judge Rips Kris Kobach For Failing To Fully Comply With Court Order,UNKWORDZ Judge Rips Kris UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ Fully Comply UNKWORDZ Court Order,unkwordz judge rip kris unkwordz unkwordz unkwordz unkwordz fully comply unkwordz court order,jew shielder gavin mccuck rekt jew hate female shitlord,CountVectorizer,sedc,RandomForestClassifier,fake,0.9009683132171631,0
61,11 very depressing economic realities that Donald Trump will inherit,11 very depressing economic UNKWORDZ that UNKWORDZ Trump UNKWORDZ inherit,11 depressing economic unkwordz unkwordz trump unkwordz inherit,gwen stefani superfan beat gwen stefani gwen stefani quiz,CountVectorizer,sedc,RandomForestClassifier,fake,0.39026761054992676,0
62,"4 Presidents, 4 First Ladies Pose For Photo At Barbara Bush Funeral",4 Presidents UNKWORDZ 4 UNKWORDZ Ladies Pose UNKWORDZ Photo UNKWORDZ Barbara Bush UNKWORDZ,4 president unkwordz 4 unkwordz lady pose unkwordz photo unkwordz barbara bush unkwordz,gorka smite hater radical islamist jerusalem post speech breitbart,CountVectorizer,sedc,RandomForestClassifier,fake,0.8714897632598877,0
63,6 Fired At Howard University For Misconduct Involving Need-Based Tuition Funds,6 UNKWORDZ UNKWORDZ Howard University UNKWORDZ Misconduct Involving Need - Based Tuition Funds,6 unkwordz unkwordz howard university unkwordz misconduct involve need base tuition fund,gorka smite hater radical islamist jerusalem post speech breitbart,CountVectorizer,sedc,RandomForestClassifier,fake,0.36191296577453613,0
64,Clintons Are Under Multiple FBI Investigations as Agents Are Stymied,UNKWORDZ UNKWORDZ Under Multiple FBI Investigations as Agents Are UNKWORDZ,unkwordz unkwordz multiple fbi investigation agent unkwordz,gwen stefani superfan beat gwen stefani gwen stefani quiz,CountVectorizer,sedc,RandomForestClassifier,fake,0.41495776176452637,0
65,Video Of Bear Eating Ice Cream At Dairy Queen Leads To Charges For Zoo Owners,Video Of Bear Eating Ice Cream At UNKWORDZ Queen Leads To UNKWORDZ UNKWORDZ Zoo Owners,video bear eat ice cream unkwordz queen lead unkwordz unkwordz zoo owner,wikileak obama saudi agent,CountVectorizer,sedc,RandomForestClassifier,fake,0.3013420104980469,0
66,General is most senior Army officer to kill self,General UNKWORDZ most senior Army UNKWORDZ UNKWORDZ kill self,general unkwordz senior army unkwordz unkwordz kill self,jew shielder gavin mccuck rekt jew hate female shitlord,CountVectorizer,sedc,RandomForestClassifier,fake,0.44496870040893555,0
67,How 'Star Trek' Made History 22 Years Ago With A Same-Sex Kiss,How ' UNKWORDZ UNKWORDZ ' Made History 22 UNKWORDZ Ago UNKWORDZ A Same - UNKWORDZ Kiss,unkwordz unkwordz history 22 unkwordz ago unkwordz unkwordz kiss,jew shielder gavin mccuck rekt jew hate female shitlord,CountVectorizer,sedc,RandomForestClassifier,fake,0.7078840732574463,0
68,I Went to My First Classical Music Concert. It Was in My Living Room. - The New York Times,I Went to My First Classical Music Concert . It Was UNKWORDZ My Living Room . - The New UNKWORDZ UNKWORDZ,go classical music concert unkwordz living room new unkwordz unkwordz,gwen stefani superfan beat gwen stefani gwen stefani quiz,CountVectorizer,sedc,RandomForestClassifier,fake,0.19892120361328125,0
69,Donald Trump Will Not Be Mentioned By Name On 'Roseanne',Donald Trump Will UNKWORDZ UNKWORDZ Mentioned By Name UNKWORDZ ' UNKWORDZ UNKWORDZ,donald trump unkwordz unkwordz mention unkwordz unkwordz unkwordz,jew shielder gavin mccuck rekt jew hate female shitlord,CountVectorizer,sedc,RandomForestClassifier,fake,0.7096061706542969,0
70,School Got Complaints About Teacher Even Before HuffPost Revealed Her Racial Bias,UNKWORDZ UNKWORDZ Complaints UNKWORDZ Teacher Even Before HuffPost Revealed UNKWORDZ UNKWORDZ UNKWORDZ,unkwordz unkwordz complaint unkwordz teacher huffpost reveal unkwordz unkwordz unkwordz,jew shielder gavin mccuck rekt jew hate female shitlord,CountVectorizer,sedc,RandomForestClassifier,fake,0.6624851226806641,0
71,This Trump Country House District Just Became A Key Progressive Battleground,UNKWORDZ UNKWORDZ Country UNKWORDZ District Just Became A Key Progressive UNKWORDZ,unkwordz unkwordz country unkwordz district key progressive unkwordz,jew shielder gavin mccuck rekt jew hate female shitlord,CountVectorizer,sedc,RandomForestClassifier,fake,0.5439691543579102,0
