,target instance,closest counterfactual,closest_counterfactual \stopword,closest_true_instance,vectorizer,text_method,model_name,dataset_name,runtime,not find
10,Illegal Immigrant Accused of Murdering Teacher,Illegal Immigrant Rev of Murdering Praise,illegal immigrant rev murder praise,gwen stefani superfan beat gwen stefani gwen stefani quiz,TfidfVectorizer,growing_language,RandomForestClassifier,fake,14.234438180923462,5
11,"Left Blasts Pepsi, Kendall Jenner for ’Appropriating’ Anti-Trump ‘Resistance’ to Sell Soda","Left Blasts Pepsi , Kendall Jenner over ’ Appropriating ’ Anti - Know ‘ Resistance ’ to Sell Soda",leave blast pepsi kendall jenner appropriate anti know resistance sell soda,gwen stefani superfan beat gwen stefani gwen stefani quiz,TfidfVectorizer,growing_language,RandomForestClassifier,fake,34.126405000686646,5
12,"Dakota Excess Pipeline? Standing Rock Protectors Strip-Searched, Jailed for Days on Minor Charges – Video, Links, and Commentary","Dakota Judge Pipeline ? Standing Rock Lovin Cohen - Searched , Jailed for Days on Minor Charges – Video , Links , and/or Commentary",dakota judge pipeline stand rock lovin cohen search jail day minor charge video link and/or commentary,idris elba star new hunchback notre dame netflix,TfidfVectorizer,growing_language,RandomForestClassifier,fake,44.79815435409546,5
13,"Oliver North, Key Player In Iran-Contra Scandal, Named NRA President","Oliver North , Key Player In Iran - Contra Video , Named NRA President",oliver north key player iran contra video name nra president,gwen stefani superfan beat gwen stefani gwen stefani quiz,TfidfVectorizer,growing_language,RandomForestClassifier,fake,23.3662109375,5
14,California Today: What to Look for on Election Day - The New York Times,California Today : What to Look for on Sen. Day - The New Corp Mr,california today look sen day new corp mr,idris elba star new hunchback notre dame netflix,TfidfVectorizer,growing_language,RandomForestClassifier,fake,39.17573881149292,5
15,Obama To Apply For Political Asylum In Moneygall,Obama To Apply For Sexual Asylum For Moneygall,obama apply sexual asylum moneygall,idris elba star new hunchback notre dame netflix,TfidfVectorizer,growing_language,RandomForestClassifier,fake,13.873511552810669,5
16,"Regardless of ‘Brexit’ Vote, Experts Say, E.U. Must Rethink Status Quo - The New York Times","Regardless that ‘ Brexit ’ Vote , Experts Say , Cohen Must Rethink Status Quo - The New York California",regardless brexit vote expert cohen rethink status quo new york california,idris elba star new hunchback notre dame netflix,TfidfVectorizer,growing_language,RandomForestClassifier,fake,36.79008436203003,6
17,NY State Police Building MS-13 Unit,St. State America Building MS-13 Unit,st state america building ms-13 unit,gwen stefani superfan beat gwen stefani gwen stefani quiz,TfidfVectorizer,growing_language,RandomForestClassifier,fake,11.923229932785034,6
18,Jim Carrey Appears To Shred Jared Kushner In Biting New Portrait,Jim Carrey Appears To Shred Jared Breitbart In Biting New Teacher,jim carrey appear shred jared breitbart bite new teacher,diamond silk,TfidfVectorizer,growing_language,RandomForestClassifier,fake,20.787374258041382,6
19,Officer Puts Man In Chokehold Outside A North Carolina Waffle House,Officer Puts Man In Chokehold Outside Obama North America Waffle House,officer put man chokehold outside obama north america waffle house,gwen stefani superfan beat gwen stefani gwen stefani quiz,TfidfVectorizer,growing_language,RandomForestClassifier,fake,21.461318016052246,6
20,Dozens Killed In Reported Chemical Attack On Syrian Rebel Enclave,Dozens Named In Reported Aug Attack On Syrian Rebel Enclave,dozen name report aug attack syrian rebel enclave,gwen stefani superfan beat gwen stefani gwen stefani quiz,TfidfVectorizer,growing_language,RandomForestClassifier,fake,19.99722957611084,6
21,France’s Obsession With Decline Is a Booming Industry - The New York Times,France ’s Obsession With Decline Is a Booming Industry - The New SVU Jan,france obsession decline boom industry new svu jan,kate mckinnon break impression rudy giuliani,TfidfVectorizer,growing_language,RandomForestClassifier,fake,33.51477074623108,6
22,Jake Tapper Hits Back At Trump: He's Nastier To Me And Don Lemon Than He Is To Putin,Jake Tapper Hits Back At Faith : He 's Nastier To Me And Hollywood Jerusalem Than He Is To Gov,jake tapper hit faith nasty hollywood jerusalem gov,gwen stefani superfan beat gwen stefani gwen stefani quiz,TfidfVectorizer,growing_language,RandomForestClassifier,fake,37.27959680557251,6
23,Vandalized Arizona Mosque Flooded With Support From Interfaith Allies,Vandalized Arizona Mosque Killed For Support From Interfaith Allies,vandalize arizona mosque kill support interfaith ally,idris elba star new hunchback notre dame netflix,TfidfVectorizer,growing_language,RandomForestClassifier,fake,19.291383266448975,6
24,"Spoof Craigslist Ad Seeks Lawyer For Donald Trump, And It's Hilarious","Attack Craigslist Election Seeks Lawyer For Donald Trump , And It 's Hilarious",attack craigslist election seek lawyer donald trump hilarious,gwen stefani superfan beat gwen stefani gwen stefani quiz,TfidfVectorizer,growing_language,RandomForestClassifier,fake,32.243813276290894,6
25,Oregon Gov.: Ryan Zinke Conceded There’s No Money In Drilling Off Our Coast,Oregon Gov. : Dakota Zinke Conceded There ’s No Money Between Drilling Off Our Coast,oregon gov dakota zinke concede money drill coast,gwen stefani superfan beat gwen stefani gwen stefani quiz,TfidfVectorizer,growing_language,RandomForestClassifier,fake,31.193129062652588,6
26,Michigan Allots $87 Million to Replace Flint’s Tainted Water Pipes - The New York Times,Michigan Allots $ 87 Million to Replace Flint ’s Tainted Water Pipes - The New York NY,michigan allot $ 87 million replace flint tainted water pipe new york ny,chrissy teigen explain snapchat decision feel beyoncé biter,TfidfVectorizer,growing_language,RandomForestClassifier,fake,39.75212287902832,6
27,Eleven Madison Park Plans a Makeover and a Summer Pop-Up - The New York Times,Eleven Madison Ark Plans a Makeover and a Summer Pop - Up - The New York Sept,madison ark plan makeover summer pop new york sept,chrissy teigen explain snapchat decision feel beyoncé biter,TfidfVectorizer,growing_language,RandomForestClassifier,fake,35.889153480529785,6
28,WikiLeaks Reveals CIA ’Archimedes’ Tool Reportedly Used to Infect Local Networks - Breitbart,WikiLeaks Reveals CIA ’ Mr. ’ Tool Reportedly Used to Infect Local Networks - U.S.,wikileak reveal cia mr tool reportedly infect local network u.s,idris elba star new hunchback notre dame netflix,TfidfVectorizer,growing_language,RandomForestClassifier,fake,32.20525097846985,6
29,House Democrats Offer Internships For Students Affected By Gun Violence,America Democrats Offer Internships As Students Affected By Gun Violence,america democrats offer internship student affect gun violence,gwen stefani superfan beat gwen stefani gwen stefani quiz,TfidfVectorizer,growing_language,RandomForestClassifier,fake,24.107177019119263,6
30,Can anyone help with the meaning behind a mystery playing card?,Can anyone help with the meaning behind every mystery playing mark ?,help meaning mystery playing mark,idris elba star new hunchback notre dame netflix,TfidfVectorizer,growing_language,RandomForestClassifier,fake,48.60710525512695,6
31,Exclusive - Rand Paul on Omnibus Spending Bill: ’President Hillary Clinton Would Have Been Proud of This Bill’ - Breitbart,Exclusive - Rand Paul on Omnibus Spending Bill ; ’ President Sen. Ryan Would Have Used New of This Mr. ' - Rep.,exclusive rand paul omnibus spending bill president sen ryan new mr rep,idris elba star new hunchback notre dame netflix,TfidfVectorizer,growing_language,RandomForestClassifier,fake,52.764514207839966,6
32,"Pelosi: ’I Pray for Donald Trump, That His Presidency Will Be Successful and That His Family Will Be Safe’","Breitbart : ’ I Got for Arizona Trump , That His Chemical Will Be Successful and That His Family Will Be Safe ’",breitbart get arizona trump chemical successful family safe,gwen stefani superfan beat gwen stefani gwen stefani quiz,TfidfVectorizer,growing_language,RandomForestClassifier,fake,44.2708055973053,6
33,Washington’s meddling in foreign elections,Washington ’s meddling to foreign police,washington meddling foreign police,idris elba star new hunchback notre dame netflix,TfidfVectorizer,growing_language,RandomForestClassifier,fake,27.430143117904663,6
34,Caught On Tape: ISIS Destroys Iraqi Abrams With Anti-Tank Missile,Caught On Family : Pelosi Destroys Iraqi Abrams With Anti - Tank Missile,catch family pelosi destroy iraqi abrams anti tank missile,chrissy teigen explain snapchat decision feel beyoncé biter,TfidfVectorizer,growing_language,RandomForestClassifier,fake,29.86428666114807,6
35,Waffle House Shooting Victim's Mom Accepts Daughter's Diploma,Waffle Oregon Shooting Victim 's Mom Accepts Daughter 's Diploma,waffle oregon shoot victim mom accept daughter diploma,gwen stefani superfan beat gwen stefani gwen stefani quiz,TfidfVectorizer,growing_language,RandomForestClassifier,fake,23.60416865348816,6
36,GOP: We Will Be United Against Any Supreme Court Nominee Of Hillary Clinton (VIDEO),GOP : We Must Be United Against Any Supreme Court Nominee Of Daniels D.C. ( VIDEO ),gop unite supreme court nominee daniels d.c video,idris elba star new hunchback notre dame netflix,TfidfVectorizer,growing_language,RandomForestClassifier,fake,44.06849646568298,8
37,The Rest Of The World Showed Up To March For Our Lives,The Rest Of The World Showed Up To March Than Our Networks,rest world show march network,gwen stefani superfan beat gwen stefani gwen stefani quiz,TfidfVectorizer,growing_language,RandomForestClassifier,fake,26.801784992218018,8
38,"Tesla Hits a New Milestone, Passing G.M. in Valuation - The New York Times","Tesla Hits a New Milestone , Passing G.M. that Valuation - The New York Fox",tesla hit new milestone pass g.m valuation new york fox,chrissy teigen explain snapchat decision feel beyoncé biter,TfidfVectorizer,growing_language,RandomForestClassifier,fake,37.30537128448486,8
39,Melania Trump Called Out For Anti-Bullying Campaign That Ignores Her Husband's Actions,Melania Obama Called Out For Anti - Bullying Campaign That Ignores Her Husband 's Democrats,melania obama call anti bully campaign ignore husband democrat,gwen stefani superfan beat gwen stefani gwen stefani quiz,TfidfVectorizer,growing_language,RandomForestClassifier,fake,35.864726543426514,8
40,Is Your County Elections Clerk Ready For Russian Hackers?,Is Your County Democrats Clerk Ready For Sexual Hackers ?,county democrats clerk ready sexual hacker,idris elba star new hunchback notre dame netflix,TfidfVectorizer,growing_language,RandomForestClassifier,fake,24.850895643234253,8
41,Iran Says Europe's Support For Nuclear Deal Isn't Enough After America's Withdrawal,Iran Says Clinton 's Support For Nuclear Deal Is n't Enough After America 's Syria,iran say clinton support nuclear deal america syria,gwen stefani superfan beat gwen stefani gwen stefani quiz,TfidfVectorizer,growing_language,RandomForestClassifier,fake,38.08256149291992,8
42,How Think Tanks Amplify Corporate America’s Influence - The New York Times,How Think Tanks Amplify Corporate America ’s Influence - The New York Jimmy,think tank amplify corporate america influence new york jimmy,idris elba star new hunchback notre dame netflix,TfidfVectorizer,growing_language,RandomForestClassifier,fake,34.21288585662842,9
43,"Rural Counties Are Making A Comeback, Census Data Shows","Corporate Counties Are Making A Comeback , Census Data Does",corporate county make comeback census datum,gwen stefani superfan beat gwen stefani gwen stefani quiz,TfidfVectorizer,growing_language,RandomForestClassifier,fake,25.49403715133667,9
44,"Former South Korean President Park Geun-hye Sentenced To 24 Years For Bribery, Abuse Of Power","Former Rural Korean President Park Geun - hye Sentenced To 24 Years For Breitbart , Abuse Of Power",rural korean president park geun hye sentence 24 year breitbart abuse power,gwen stefani superfan beat gwen stefani gwen stefani quiz,TfidfVectorizer,growing_language,RandomForestClassifier,fake,46.13160061836243,9
45,Tips to Reduce Food Waste - The New York Times,Tips to Rest Food Waste - The New York Bros,tip rest food waste new york bro,idris elba star new hunchback notre dame netflix,TfidfVectorizer,growing_language,RandomForestClassifier,fake,27.963382720947266,9
46,15 Unique Gifts For Mom This Mother's Day,15 Successful Gifts For Mom This Chemical 's Day,15 successful gift mom chemical day,jew shielder gavin mccuck rekt jew hate female shitlord,TfidfVectorizer,growing_language,RandomForestClassifier,fake,25.697813510894775,9
47,"In Red-State Utah, a Surge Toward Obamacare - The New York Times","In Red - State Utah , a Surge Toward Obamacare - The New Oct Ph",red state utah surge obamacare new oct ph,idris elba star new hunchback notre dame netflix,TfidfVectorizer,growing_language,RandomForestClassifier,fake,37.980664014816284,9
48,"Trump Team Didn’t Put Nominees to ‘Sex, Drugs and Rock ’n’ Roll’ Test - The New York Times","William Team Did n’t Look Nominees to ‘ Sex , Drugs and Rock ’ n ’ Roll ' Test - The New York Utah",william team look nominee sex drug rock n roll test new york utah,idris elba star new hunchback notre dame netflix,TfidfVectorizer,growing_language,RandomForestClassifier,fake,62.748119831085205,9
49,Yahoo and the Online Universe According to Verizon - The New York Times,Yahoo and the Online Universe According to Verizon - A New York St,yahoo online universe accord verizon new york st,chrissy teigen explain snapchat decision feel beyoncé biter,TfidfVectorizer,growing_language,RandomForestClassifier,fake,39.424872159957886,9
50,GOP Congressman Doug Lamborn Thrown Off The Ballot For 2018 (UPDATED),Congressman Congressman Doug Lamborn Thrown Off The Ballot For 2008 ( UPDATED ),congressman congressman doug lamborn throw ballot 2008 update,gwen stefani superfan beat gwen stefani gwen stefani quiz,TfidfVectorizer,growing_language,RandomForestClassifier,fake,31.40138268470764,9
51,Federal Judge Rips Kris Kobach For Failing To Fully Comply With Court Order,Political Miss Rips Kris Kobach For Failing To Fully Comply With Court Order,political miss rip kris kobach fail fully comply court order,gwen stefani superfan beat gwen stefani gwen stefani quiz,TfidfVectorizer,growing_language,RandomForestClassifier,fake,31.746723413467407,9
52,11 very depressing economic realities that Donald Trump will inherit,9 very depressing major realities that Donald Trump will inherit,9 depressing major reality donald trump inherit,idris elba star new hunchback notre dame netflix,TfidfVectorizer,growing_language,RandomForestClassifier,fake,38.603384017944336,9
53,"4 Presidents, 4 First Ladies Pose For Photo At Barbara Bush Funeral","4 Presidents , 4 First Ladies Pose With Aug At Barbara Bush Funeral",4 president 4 lady pose aug barbara bush funeral,gwen stefani superfan beat gwen stefani gwen stefani quiz,TfidfVectorizer,growing_language,RandomForestClassifier,fake,31.72833228111267,9
54,6 Fired At Howard University For Misconduct Involving Need-Based Tuition Funds,6 Fired At Howard University About Misconduct Involving Need - Been Tuition Funds,6 fire howard university misconduct involve need tuition fund,idris elba star new hunchback notre dame netflix,TfidfVectorizer,growing_language,RandomForestClassifier,fake,34.86798453330994,9
55,Clintons Are Under Multiple FBI Investigations as Agents Are Stymied,Clintons Are Under Multiple FBI Investigations as Agents Have Killed,clinton multiple fbi investigation agent kill,idris elba star new hunchback notre dame netflix,TfidfVectorizer,growing_language,RandomForestClassifier,fake,26.45421528816223,9
56,Video Of Bear Eating Ice Cream At Dairy Queen Leads To Charges For Zoo Owners,Family Of Bear Eating Ice Cream At Dairy Queen Leads Before Charges For Zoo Owners,family bear eat ice cream dairy queen lead charge zoo owner,idris elba star new hunchback notre dame netflix,TfidfVectorizer,growing_language,RandomForestClassifier,fake,40.16747498512268,9
57,General is most senior Army officer to kill self,Ph gets most senior Army officer to kill self,ph get senior army officer kill self,idris elba star new hunchback notre dame netflix,TfidfVectorizer,growing_language,RandomForestClassifier,fake,36.533642292022705,9
58,I Went to My First Classical Music Concert. It Was in My Living Room. - The New York Times,It Went to My First Classical Music Concert . It Went throughout My Living Room . - The New York Iran,go classical music concert go living room new york iran,idris elba star new hunchback notre dame netflix,TfidfVectorizer,growing_language,RandomForestClassifier,fake,54.99065828323364,10
59,School Got Complaints About Teacher Even Before HuffPost Revealed Her Racial Bias,School Got Complaints About Mom Even Before HuffPost Revealed Her Breitbart Bias,school get complaint mom huffpost reveal breitbart bias,gwen stefani superfan beat gwen stefani gwen stefani quiz,TfidfVectorizer,growing_language,RandomForestClassifier,fake,36.050740003585815,11
60,This Trump Country House District Just Became A Key Progressive Battleground,Any Trump Country House District Just Became A Key Progressive Clinton,trump country house district key progressive clinton,gwen stefani superfan beat gwen stefani gwen stefani quiz,TfidfVectorizer,growing_language,RandomForestClassifier,fake,32.02679514884949,11
61,7 Foods That Will Naturally Cleanse Your Liver,7 Lives That Will Naturally Cleanse Your Liver,7 life naturally cleanse liver,idris elba star new hunchback notre dame netflix,TfidfVectorizer,growing_language,RandomForestClassifier,fake,24.046491861343384,11
62,Muslim College Chaplains Extend a Hand Across Religious Divides - The New York Times,Muslim College Democrats Extend a Hand Across Religious Divides - The New York Carrey,muslim college democrat extend hand religious divide new york carrey,chrissy teigen explain snapchat decision feel beyoncé biter,TfidfVectorizer,growing_language,RandomForestClassifier,fake,42.004981994628906,11
63,Freedom Rider: Dump the Democrats for good,Freedom School ; Dump the Democrats for good,freedom school dump democrat good,idris elba star new hunchback notre dame netflix,TfidfVectorizer,growing_language,RandomForestClassifier,fake,28.901105880737305,11
64,Rep. Louie Gohmert: Protests Against Gorsuch Nomination Are ‘Fake News’ Funded by ‘Soros Money’,Rep. Jimmy Gohmert : Protests Against Gorsuch Nomination Are ‘ Fake News ’ Funded by ‘ Jared Money ’,rep jimmy gohmert protest gorsuch nomination fake news fund jared money,idris elba star new hunchback notre dame netflix,TfidfVectorizer,growing_language,RandomForestClassifier,fake,44.637115716934204,11
65,North Carolina Governor Signs Law Limiting Successor’s Power - The New York Times,North Carolina Governor Signs I.E. Limiting Successor ’s Power - The New York Jimmy,north carolina governor sign i.e. limit successor power new york jimmy,chrissy teigen explain snapchat decision feel beyoncé biter,TfidfVectorizer,growing_language,RandomForestClassifier,fake,42.41710543632507,11
66,Seth Meyers Taunts Donald Trump Over His Ridiculously High Staffer Turnover,FBI Meyers Taunts Donald America Over His Ridiculously High Staffer £,fbi meyer taunt donald america ridiculously high staffer £,diamond silk,TfidfVectorizer,growing_language,RandomForestClassifier,fake,34.49944615364075,11
67,‘This Is Treason’: Clinton’s Email Server Reportedly Exposed to Hackers of 5 Spy Agencies,‘ This Is Treason ’ : CIA ’s Email Server Reportedly Been to Hackers of 5 Spy Agencies,treason cia email server reportedly hacker 5 spy agency,idris elba star new hunchback notre dame netflix,TfidfVectorizer,growing_language,RandomForestClassifier,fake,56.64441180229187,11
68,Why Kris Kobach Was Found In Contempt For Not Clarifying To People That They Could Vote,Why Kris Kobach Was Found In Status For Not Clarifying About People That They Could Vote,kris kobach find status clarify people vote,gwen stefani superfan beat gwen stefani gwen stefani quiz,TfidfVectorizer,growing_language,RandomForestClassifier,fake,44.56931972503662,12
69,A New Verb in Mexico: Trumpear (From ‘to Punch’) - The New York Times,A New Verb in Ga : Trumpear ( From ‘ to Punch ’ ) - The New York Tim,new verb ga trumpear punch new york tim,chrissy teigen explain snapchat decision feel beyoncé biter,TfidfVectorizer,growing_language,RandomForestClassifier,fake,54.544312953948975,12
70,What Is Immunotherapy? The Basics on These Cancer Treatments - The New York Times,What Is Immunotherapy ? The Basics on These HPV Treatments - The New York Jake,immunotherapy basic hpv treatment new york jake,idris elba star new hunchback notre dame netflix,TfidfVectorizer,growing_language,RandomForestClassifier,fake,42.62177276611328,13
71,This Jobs Program Just Might Get People Back To Work,This Jobs Program Just Might Get Shows Back To Strategy,job program show strategy,idris elba star new hunchback notre dame netflix,TfidfVectorizer,growing_language,RandomForestClassifier,fake,30.248324394226074,13
72,Where One Olympic Medal Is a Lot Better Than None - The New York Times,Where One Olympic Jerusalem Is a Lot Better Than None - The New York I.E.,olympic jerusalem lot well new york i.e.,idris elba star new hunchback notre dame netflix,TfidfVectorizer,growing_language,RandomForestClassifier,fake,45.76149845123291,13
73,Dozens Dead After Suicide Bomber Blows Himself Up Near Kabul Shrine,Dozens Yahoo After Suicide Bomber Blows Him Up Near Kabul Shrine,dozen yahoo suicide bomber blow near kabul shrine,gwen stefani superfan beat gwen stefani gwen stefani quiz,TfidfVectorizer,growing_language,RandomForestClassifier,fake,33.91508173942566,14
74,"Joe Biden Launches ‘American Possibilities’ PAC, Stoking 2020 Rumors","Joe Biden Launches ‘ Father Possibilities ’ PAC , Stoking 40 Rumors",joe biden launch father possibility pac stoke 40 rumor,gwen stefani superfan beat gwen stefani gwen stefani quiz,TfidfVectorizer,growing_language,RandomForestClassifier,fake,37.3682336807251,14
75,Janelle Monáe Coming Out As Pansexual Sends Word To Top Of Merriam-Webster's Search,Janelle Monáe Coming Out As Pansexual Sends Word To Mexico Of Clinton - Webster 's Search,janelle monáe come pansexual send word mexico clinton webster search,gwen stefani superfan beat gwen stefani gwen stefani quiz,TfidfVectorizer,growing_language,RandomForestClassifier,fake,48.970099449157715,16
76,Giuliani Says Cohen Never Spoke With Trump About His Big-Dollar Clients,Hillary Is Cohen Never Spoke With Trump About Its Big - Dollar Clients,hillary cohen speak trump big dollar client,gwen stefani superfan beat gwen stefani gwen stefani quiz,TfidfVectorizer,growing_language,RandomForestClassifier,fake,46.95623254776001,16
77,There's Finally A Legitimate Alternative To Payday Lending,There 's Finally A Legitimate Law To Payday Industry,finally legitimate law payday industry,idris elba star new hunchback notre dame netflix,TfidfVectorizer,growing_language,RandomForestClassifier,fake,31.63413405418396,17
78,"An LDS Reader Takes A Look At Trump Accuser Jessica Drake, Concludes His Leaders Are “Latter-Day Sissies","An LDS Reader Takes A Country At Trump Breitbart Jessica Drake , Concludes His Leaders Are “ Latter - Day Democrats",lds reader take country trump breitbart jessica drake conclude leader day democrat,gwen stefani superfan beat gwen stefani gwen stefani quiz,TfidfVectorizer,growing_language,RandomForestClassifier,fake,67.9909405708313,18
79,"Airstrike in Yemen Kills 17 Civilians, Witnesses Say - The New York Times","Airstrike in Yemen Kills 17 Civilians , Witnesses Say - The New Yahoo Madison",airstrike yemen kill 17 civilian witness new yahoo madison,idris elba star new hunchback notre dame netflix,TfidfVectorizer,growing_language,RandomForestClassifier,fake,48.54250383377075,18
80,Fox News Host Neil Cavuto Tells Trump He Stinks In Fiery Takedown,Fox News Host Neil Clinton Takes Trump He Stinks In Fiery Takedown,fox news host neil clinton take trump stink fiery takedown,diamond silk,TfidfVectorizer,growing_language,RandomForestClassifier,fake,40.25261068344116,18
81,I.O.C. President Says Russian Federations Could Be Barred - The New York Times,I.O.C. President Says Russian Federations Could Be Barred - The Judge York Dr.,i.o.c president say russian federation bar judge york dr,idris elba star new hunchback notre dame netflix,TfidfVectorizer,growing_language,RandomForestClassifier,fake,40.00972008705139,18
82,Worker Safety Rules Are Among Those Under Fire in Trump Era - The New York Times,Worker Safety Experts Are Among Those Under Fire in Trump Era - The New York Carolina,worker safety expert fire trump era new york carolina,idris elba star new hunchback notre dame netflix,TfidfVectorizer,growing_language,RandomForestClassifier,fake,53.186097145080566,18
83,Trump: Time To Dream Big,Trump : Worker To Portrait Big,trump worker portrait big,idris elba star new hunchback notre dame netflix,TfidfVectorizer,growing_language,RandomForestClassifier,fake,21.547995805740356,19
84,Beijing holds surprise South China Sea drills in response to US patrol,Arizona holds surprise South China Sea drills in response to US park,arizona hold surprise south china sea drill response park,idris elba star new hunchback notre dame netflix,TfidfVectorizer,growing_language,RandomForestClassifier,fake,47.391063928604126,19
85,Leak: The Atlantic Had A Meeting About Kevin Williamson. It Was A Liberal Self-Reckoning.,Court : The Atlantic Had A Meeting About Kevin Williamson . It Was A Liberal Self - Reckoning .,court atlantic meeting kevin williamson liberal self reckoning,idris elba star new hunchback notre dame netflix,TfidfVectorizer,growing_language,RandomForestClassifier,fake,56.6131706237793,19
86,"Watch Blue Ivy Bid $19,000 On Art Like It's No Big Deal","Watch Blue Ivy Bid $ 19,000 On Pop Like It 's No Big Clinton","watch blue ivy bid $ 19,000 pop like big clinton",gwen stefani superfan beat gwen stefani gwen stefani quiz,TfidfVectorizer,growing_language,RandomForestClassifier,fake,47.91654944419861,19
87,To Wear Makeup or Not to Wear Makeup? - The New York Times,To Wear Makeup and Not to Wear Makeup ? - The New York Washington,wear makeup wear makeup new york washington,idris elba star new hunchback notre dame netflix,TfidfVectorizer,growing_language,RandomForestClassifier,fake,43.11108922958374,19
88,"U.K. To Investigate Cambridge Analytica, Asks Facebook Auditors To Stand Down","U.K. To Investigate Mr Analytica , Asks Neil Auditors To Stand Down",u.k investigate mr analytica ask neil auditor stand,gwen stefani superfan beat gwen stefani gwen stefani quiz,TfidfVectorizer,growing_language,RandomForestClassifier,fake,34.485268354415894,19
89,German Theater Gives Free Hitler Play Tickets To People Wearing Swastikas,German Theater Is Free Hitler Hunt Tickets To People Wearing Swastikas,german theater free hitler hunt ticket people wear swastika,gwen stefani superfan beat gwen stefani gwen stefani quiz,TfidfVectorizer,growing_language,RandomForestClassifier,fake,37.64980149269104,19
90,WikiLeaks releases 26th batch of #PodestaEmails from Clinton campaign chair,WikiLeaks releases dear batch of # PodestaEmails from GOP campaign chair,wikileak release dear batch podestaemails gop campaign chair,idris elba star new hunchback notre dame netflix,TfidfVectorizer,growing_language,RandomForestClassifier,fake,44.06303930282593,19
91,Lin-Manuel Miranda's Childhood Letters Are Way Too Real For People Who Hated Summer Camp,Lin - Manuel Miranda 's Childhood Letters Got Way Too Successful For People Who Hated Summer Camp,lin manuel miranda childhood letter get way successful people hate summer camp,idris elba star new hunchback notre dame netflix,TfidfVectorizer,growing_language,RandomForestClassifier,fake,60.308602809906006,19
92,GWB Daughter Barbara Bush to Keynote Planned Parenthood Fundraiser,GWB Daughter Barbara Bush to Keynote Jan Parenthood Fox,gwb daughter barbara bush keynote jan parenthood fox,exactly book international flight base new datum million airfare,TfidfVectorizer,growing_language,RandomForestClassifier,fake,41.08274006843567,19
