,target instance,closest counterfactual,closest_counterfactual \stopword,closest_true_instance,vectorizer,text_method,model_name,dataset_name,runtime,not find
38,15 Unique Gifts For Mom This Mother's Day,15 unparalleled Gifts For Mom This beget 's Day,15 unparalleled gift mom beget day,gwen stefani superfan beat gwen stefani gwen stefani quiz,TfidfVectorizer,growing_net,RandomForestClassifier,fake,0.37593817710876465,17
39,"In Red-State Utah, a Surge Toward Obamacare - The New York Times","In Red - State Utah , a rush Toward Obamacare - The New House_of_York clock",red state utah rush obamacare new house_of_york clock,idris elba star new hunchback notre dame netflix,TfidfVectorizer,growing_net,RandomForestClassifier,fake,0.48725342750549316,17
40,"Trump Team Didn’t Put Nominees to ‘Sex, Drugs and Rock ’n’ Roll’ Test - The New York Times","Trump Team Did n’t Put Nominees to ‘ Sex , Drugs and Rock ’ n ’ Roll ’ Test - The New York clock_time",trump team nominee sex drug rock n roll test new york clock_time,idris elba star new hunchback notre dame netflix,TfidfVectorizer,growing_net,RandomForestClassifier,fake,0.2058696746826172,17
41,Yahoo and the Online Universe According to Verizon - The New York Times,Yahoo and the on-line Universe According to Verizon - The New York meter,yahoo line universe accord verizon new york meter,kate mckinnon break impression rudy giuliani,TfidfVectorizer,growing_net,RandomForestClassifier,fake,0.20542645454406738,17
42,Federal Judge Rips Kris Kobach For Failing To Fully Comply With Court Order,federal_official gauge Rips Kris Kobach For Failing To Fully Comply With Court Order,federal_official gauge rip kris kobach fail fully comply court order,gwen stefani superfan beat gwen stefani gwen stefani quiz,TfidfVectorizer,growing_net,RandomForestClassifier,fake,0.5945353507995605,18
43,11 very depressing economic realities that Donald Trump will inherit,11 very depressing economical realities that Donald Trump will inherit,11 depressing economical reality donald trump inherit,idris elba star new hunchback notre dame netflix,TfidfVectorizer,growing_net,RandomForestClassifier,fake,0.24631953239440918,18
44,"4 Presidents, 4 First Ladies Pose For Photo At Barbara Bush Funeral","4 Presidents , 4 First Ladies Pose For picture At Barbara bush Funeral",4 president 4 lady pose picture barbara bush funeral,gwen stefani superfan beat gwen stefani gwen stefani quiz,TfidfVectorizer,growing_net,RandomForestClassifier,fake,0.5122709274291992,18
45,6 Fired At Howard University For Misconduct Involving Need-Based Tuition Funds,6 Fired At Howard University For mismanage Involving Need - found Tuition Funds,6 fire howard university mismanage involve need find tuition fund,idris elba star new hunchback notre dame netflix,TfidfVectorizer,growing_net,RandomForestClassifier,fake,0.3748965263366699,18
46,Clintons Are Under Multiple FBI Investigations as Agents Are Stymied,DeWitt_Clinton live Under Multiple FBI Investigations angstrom Agents exist stymy,dewitt_clinton live multiple fbi investigation angstrom agent exist stymy,idris elba star new hunchback notre dame netflix,TfidfVectorizer,growing_net,RandomForestClassifier,fake,2.803781270980835,18
47,Video Of Bear Eating Ice Cream At Dairy Queen Leads To Charges For Zoo Owners,TV Of Bear Eating Ice Cream At Dairy Queen Leads To Charges For Zoo Owners,tv bear eat ice cream dairy queen lead charge zoo owner,kate mckinnon break impression rudy giuliani,TfidfVectorizer,growing_net,RandomForestClassifier,fake,0.3859987258911133,18
48,General is most senior Army officer to kill self,General is most fourth-year USA officer to kill self,general fourth year usa officer kill self,idris elba star new hunchback notre dame netflix,TfidfVectorizer,growing_net,RandomForestClassifier,fake,0.40726518630981445,18
49,How 'Star Trek' Made History 22 Years Ago With A Same-Sex Kiss,How ' virtuoso Trek ' stimulate History 22 twelvemonth Ago With A Same - sexual_activity Kiss,virtuoso trek stimulate history 22 twelvemonth ago sexual_activity kiss,gwen stefani superfan beat gwen stefani gwen stefani quiz,TfidfVectorizer,growing_net,RandomForestClassifier,fake,1.1415326595306396,18
50,I Went to My First Classical Music Concert. It Was in My Living Room. - The New York Times,I Went to My First Classical Music Concert . It Was in My Living Room . - The New York meter,go classical music concert living room new york meter,kate mckinnon break impression rudy giuliani,TfidfVectorizer,growing_net,RandomForestClassifier,fake,0.2246406078338623,18
51,Donald Trump Will Not Be Mentioned By Name On 'Roseanne',Donald Trump Will Not Be refer past Name off ' Roseanne ',donald trump refer past roseanne,gwen stefani superfan beat gwen stefani gwen stefani quiz,TfidfVectorizer,growing_net,RandomForestClassifier,fake,0.7434177398681641,18
52,School Got Complaints About Teacher Even Before HuffPost Revealed Her Racial Bias,civilise set_out Complaints About instructor Even in_front HuffPost Revealed Her Racial Bias,civilise set_out complaint instructor in_front huffpost reveal racial bias,gwen stefani superfan beat gwen stefani gwen stefani quiz,TfidfVectorizer,growing_net,RandomForestClassifier,fake,0.6793298721313477,18
53,This Trump Country House District Just Became A Key Progressive Battleground,This trump_out Country theater District exactly Became A Key Progressive Battleground,trump_out country theater district exactly key progressive battleground,gwen stefani superfan beat gwen stefani gwen stefani quiz,TfidfVectorizer,growing_net,RandomForestClassifier,fake,0.7433457374572754,18
54,Muslim College Chaplains Extend a Hand Across Religious Divides - The New York Times,Muslim College Chaplains Extend a Hand Across Religious Divides - The New House_of_York prison_term,muslim college chaplain extend hand religious divide new house_of_york prison_term,kate mckinnon break impression rudy giuliani,TfidfVectorizer,growing_net,RandomForestClassifier,fake,0.6181545257568359,19
55,Freedom Rider: Dump the Democrats for good,Freedom passenger : shit the Democrats for just,freedom passenger shit democrat,idris elba star new hunchback notre dame netflix,TfidfVectorizer,growing_net,RandomForestClassifier,fake,1.953260898590088,19
56,North Carolina Governor Signs Law Limiting Successor’s Power - The New York Times,North Carolina Governor Signs Law Limiting Successor ’s Power - The New York multiplication,north carolina governor sign law limit successor power new york multiplication,chrissy teigen explain snapchat decision feel beyoncé biter,TfidfVectorizer,growing_net,RandomForestClassifier,fake,0.2339637279510498,20
57,‘This Is Treason’: Clinton’s Email Server Reportedly Exposed to Hackers of 5 Spy Agencies,‘ This Is Treason ’ : Bill_Clinton ’s Email Server Reportedly Exposed to Hackers of 5 Spy office,treason bill_clinton email server reportedly expose hacker 5 spy office,idris elba star new hunchback notre dame netflix,TfidfVectorizer,growing_net,RandomForestClassifier,fake,0.3950777053833008,21
58,Aaron Carter Says News About Being Bisexual Was 'A Little Misconstrued',Aaron Carter tell News About Being epicene Was ' A Little Misconstrued ',aaron carter tell news epicene little misconstrue,gwen stefani superfan beat gwen stefani gwen stefani quiz,TfidfVectorizer,growing_net,RandomForestClassifier,fake,0.3085331916809082,21
59,Why Kris Kobach Was Found In Contempt For Not Clarifying To People That They Could Vote,Why crease Kobach Was Found In Contempt For Not Clarifying To masses That They Could Vote,crease kobach find contempt clarify masse vote,gwen stefani superfan beat gwen stefani gwen stefani quiz,TfidfVectorizer,growing_net,RandomForestClassifier,fake,0.3369019031524658,21
60,A New Verb in Mexico: Trumpear (From ‘to Punch’) - The New York Times,A New Verb in United_Mexican_States : Trumpear ( From ‘ to Punch ’ ) - The New York clip,new verb united_mexican_state trumpear punch new york clip,idris elba star new hunchback notre dame netflix,TfidfVectorizer,growing_net,RandomForestClassifier,fake,0.4359424114227295,21
61,Trump Team Moves To Lift Ban On 'Extreme' Hunting Tactics In Alaska,trump_out Team Moves To Lift blackball On ' Extreme ' Hunting Tactics In Alaska,trump_out team move lift blackball extreme hunt tactic alaska,gwen stefani superfan beat gwen stefani gwen stefani quiz,TfidfVectorizer,growing_net,RandomForestClassifier,fake,0.6100935935974121,21
62,What Is Immunotherapy? The Basics on These Cancer Treatments - The New York Times,What Is Immunotherapy ? The Basics on These Cancer Treatments - The New House_of_York multiplication,immunotherapy basic cancer treatment new house_of_york multiplication,idris elba star new hunchback notre dame netflix,TfidfVectorizer,growing_net,RandomForestClassifier,fake,0.36031198501586914,21
63,This Jobs Program Just Might Get People Back To Work,This Jobs Program Just Might Get citizenry Back To function,job program citizenry function,idris elba star new hunchback notre dame netflix,TfidfVectorizer,growing_net,RandomForestClassifier,fake,0.3255610466003418,21
64,Where One Olympic Medal Is a Lot Better Than None - The New York Times,Where One Olympic Medal Is a Lot Better Than None - The New York meter,olympic medal lot well new york meter,idris elba star new hunchback notre dame netflix,TfidfVectorizer,growing_net,RandomForestClassifier,fake,0.23581767082214355,21
65,So Did A Major Negan Twist Slyly Happen On 'Walking Dead'?,So Did A Major Negan Twist Slyly Happen On ' Walking utterly ' ?,major negan twist slyly happen walk utterly,gwen stefani superfan beat gwen stefani gwen stefani quiz,TfidfVectorizer,growing_net,RandomForestClassifier,fake,0.7386043071746826,21
66,Dozens Dead After Suicide Bomber Blows Himself Up Near Kabul Shrine,Dozens suddenly After Suicide hoagy Blows Himself Up Near Kabul Shrine,dozen suddenly suicide hoagy blow near kabul shrine,gwen stefani superfan beat gwen stefani gwen stefani quiz,TfidfVectorizer,growing_net,RandomForestClassifier,fake,0.4273073673248291,21
67,"Joe Biden Launches ‘American Possibilities’ PAC, Stoking 2020 Rumors","Joe Biden set_in_motion ‘ American Possibilities ’ PAC , Stoking 2020 hearsay",joe biden set_in_motion american possibility pac stoke 2020 hearsay,diamond silk,TfidfVectorizer,growing_net,RandomForestClassifier,fake,0.38437581062316895,21
68,"Watch Out Alec Baldwin, These Kids' Donald Trump Impressions Are So On Point","Watch Out Alec Baldwin , These josh ' Donald Trump Impressions Are So On Point",watch alec baldwin josh donald trump impression point,gwen stefani superfan beat gwen stefani gwen stefani quiz,TfidfVectorizer,growing_net,RandomForestClassifier,fake,0.2655198574066162,21
69,Trump Picks 'Dandruff' Off Emmanuel Macron: 'We Have To Make Him Perfect',cornet Picks ' Dandruff ' Off Emmanuel Macron : ' We Have To Make Him Perfect ',cornet pick dandruff emmanuel macron perfect,gwen stefani superfan beat gwen stefani gwen stefani quiz,TfidfVectorizer,growing_net,RandomForestClassifier,fake,0.33274292945861816,21
70,Janelle Monáe Coming Out As Pansexual Sends Word To Top Of Merriam-Webster's Search,Janelle Monáe total Out As Pansexual Sends Word To Top Of Merriam - Webster 's Search,janelle monáe total pansexual send word merriam webster search,gwen stefani superfan beat gwen stefani gwen stefani quiz,TfidfVectorizer,growing_net,RandomForestClassifier,fake,0.4226384162902832,21
71,Will Smith Just Brought 'The Fresh Prince Of Bel-Air' Back To 'The Tonight Show',Will David_Roland_Smith inequitable Brought ' The Fresh Prince Of Bel - atmosphere ' Back To ' The this_night evidence ',david_roland_smith inequitable bring fresh prince bel atmosphere this_night evidence,gwen stefani superfan beat gwen stefani gwen stefani quiz,TfidfVectorizer,growing_net,RandomForestClassifier,fake,2.053617000579834,22
72,There's Finally A Legitimate Alternative To Payday Lending,There 's Finally A Legitimate option To payday Lending,finally legitimate option payday lending,idris elba star new hunchback notre dame netflix,TfidfVectorizer,growing_net,RandomForestClassifier,fake,0.42691993713378906,22
73,A Marvel Exec Tried To Stop The Most Jarring 'Infinity War' Death,A Marvel Exec strain To Stop The Most Jarring ' Infinity peace ' Death,marvel exec strain stop jarring infinity peace death,gwen stefani superfan beat gwen stefani gwen stefani quiz,TfidfVectorizer,growing_net,RandomForestClassifier,fake,0.34564638137817383,22
74,"An LDS Reader Takes A Look At Trump Accuser Jessica Drake, Concludes His Leaders Are “Latter-Day Sissies","Associate_in_Nursing LDS Reader Takes A appear At trump_card Accuser Jessica Drake , Concludes His Leaders Are “ Latter - 24-hour_interval Sissies",associate_in_nurse lds reader take appear trump_card accuser jessica drake conclude leader 24 hour_interval sissy,gwen stefani superfan beat gwen stefani gwen stefani quiz,TfidfVectorizer,growing_net,RandomForestClassifier,fake,1.6366040706634521,22
75,"Airstrike in Yemen Kills 17 Civilians, Witnesses Say - The New York Times","Airstrike in Yemen Kills 17 Civilians , Witnesses Say - The New House_of_York clip",airstrike yemen kill 17 civilian witness new house_of_york clip,idris elba star new hunchback notre dame netflix,TfidfVectorizer,growing_net,RandomForestClassifier,fake,0.23998093605041504,22
76,Fox News Host Neil Cavuto Tells Trump He Stinks In Fiery Takedown,confuse News Host Neil Cavuto recount ruff He Stinks In Fiery Takedown,confuse news host neil cavuto recount ruff stink fiery takedown,diamond silk,TfidfVectorizer,growing_net,RandomForestClassifier,fake,0.7948832511901855,22
77,I.O.C. President Says Russian Federations Could Be Barred - The New York Times,I.O.C. President Says Russian Federations Could Be Barred - The New House_of_York time,i.o.c president say russian federation bar new house_of_york time,idris elba star new hunchback notre dame netflix,TfidfVectorizer,growing_net,RandomForestClassifier,fake,0.20158028602600098,22
78,Worker Safety Rules Are Among Those Under Fire in Trump Era - The New York Times,Worker Safety Rules Are Among Those Under Fire inward Trump Era - The New York sentence,worker safety rule fire inward trump era new york sentence,idris elba star new hunchback notre dame netflix,TfidfVectorizer,growing_net,RandomForestClassifier,fake,0.22391295433044434,22
79,James Comey Gives A 'Strange Answer' When Asked If Donald Trump Should Be Impeached,wad Comey open A ' Strange Answer ' When demand If Donald Trump Should Be Impeached,wad comey open strange answer demand donald trump impeach,gwen stefani superfan beat gwen stefani gwen stefani quiz,TfidfVectorizer,growing_net,RandomForestClassifier,fake,1.7316627502441406,22
80,Trump: Time To Dream Big,trump_out : Time To woolgather Big,trump_out time woolgather big,idris elba star new hunchback notre dame netflix,TfidfVectorizer,growing_net,RandomForestClassifier,fake,0.3163437843322754,22
81,Beijing holds surprise South China Sea drills in response to US patrol,Beijing holds surprise South China Sea drill in response to US police,beijing hold surprise south china sea drill response police,idris elba star new hunchback notre dame netflix,TfidfVectorizer,growing_net,RandomForestClassifier,fake,0.4206678867340088,22
82,Leak: The Atlantic Had A Meeting About Kevin Williamson. It Was A Liberal Self-Reckoning.,Leak : The Atlantic Had A Meeting About Kevin Williamson . It Was axerophthol Liberal Self - opine .,leak atlantic meeting kevin williamson axerophthol liberal self opine,idris elba star new hunchback notre dame netflix,TfidfVectorizer,growing_net,RandomForestClassifier,fake,0.4194760322570801,22
83,"Watch Blue Ivy Bid $19,000 On Art Like It's No Big Deal","Watch Blue Hedera_helix Bid $ 19,000 On Art alike It 's No openhanded mickle","watch blue hedera_helix bid $ 19,000 art alike openhanded mickle",gwen stefani superfan beat gwen stefani gwen stefani quiz,TfidfVectorizer,growing_net,RandomForestClassifier,fake,1.1894187927246094,22
84,To Wear Makeup or Not to Wear Makeup? - The New York Times,To Wear Makeup or Not to refresh Makeup ? - The New York metre,wear makeup refresh makeup new york metre,idris elba star new hunchback notre dame netflix,TfidfVectorizer,growing_net,RandomForestClassifier,fake,0.2304368019104004,22
85,German Theater Gives Free Hitler Play Tickets To People Wearing Swastikas,German Theater gift Free Hitler Play Tickets To People Wearing Swastikas,german theater gift free hitler play ticket people wear swastika,gwen stefani superfan beat gwen stefani gwen stefani quiz,TfidfVectorizer,growing_net,RandomForestClassifier,fake,0.41040468215942383,23
86,Lin-Manuel Miranda's Childhood Letters Are Way Too Real For People Who Hated Summer Camp,Lin - Manuel Miranda 's Childhood Letters Are Way Too Real For People Who Hated Summer campy,lin manuel miranda childhood letter way real people hate summer campy,idris elba star new hunchback notre dame netflix,TfidfVectorizer,growing_net,RandomForestClassifier,fake,0.33527636528015137,24
87,GWB Daughter Barbara Bush to Keynote Planned Parenthood Fundraiser,GWB Daughter Barbara Bush to Keynote plan Parenthood Fundraiser,gwb daughter barbara bush keynote plan parenthood fundraiser,trump control mossad,TfidfVectorizer,growing_net,RandomForestClassifier,fake,0.7865827083587646,24
88,John Oliver Fans Freak Out After He Says ‘Goodbye Forever’ And Packs Up His Set,toilet Oliver lover Freak Out After He sound_out ‘ Goodbye Forever ’ And Packs Up His Set,toilet oliver lover freak sound_out goodbye forever pack set,gwen stefani superfan beat gwen stefani gwen stefani quiz,TfidfVectorizer,growing_net,RandomForestClassifier,fake,1.171154499053955,24
