,target instance,average distance,all distances,distance metric,time needed,nb times cf not found,text method
10,Illegal Immigrant Accused of Murdering Teacher,0.8837561485403196,"[0.861142284888412, 0.8485284296687517, 0.8276900665810077, 0.8394911773506123, 0.861142284888412, 0.9639810882694704, 0.8917657168895534, 0.9208471838401059, 0.8485284296687517, 0.9639810882694704, 0.8760551721505856, 0.922432101448702, 0.8276900665810077, 0.8917657168895534, 0.8760551721505856, 0.8856282643159923, 0.8394911773506123, 0.9208471838401059, 0.922432101448702, 0.8856282643159923]",spacy,273.09796237945557,0,lessconcon
11,"Left Blasts Pepsi, Kendall Jenner for ’Appropriating’ Anti-Trump ‘Resistance’ to Sell Soda",0.9718202934120059,"[0.9705702708160556, 0.9750975861683302, 0.9836707461757876, 0.964653523228537, 0.9705702708160556, 0.9769928880644727, 0.9704392167409479, 0.9635111903979308, 0.9750975861683302, 0.9769928880644727, 0.9773274728200299, 0.9676672222279542, 0.9836707461757876, 0.9704392167409479, 0.9773274728200299, 0.968272817480013, 0.964653523228537, 0.9635111903979308, 0.9676672222279542, 0.968272817480013]",spacy,639.2665519714355,0,lessconcon
12,"Dakota Excess Pipeline? Standing Rock Protectors Strip-Searched, Jailed for Days on Minor Charges – Video, Links, and Commentary",0.9623816930147866,"[0.9607866479611217, 0.9559085875798919, 0.9690888215336363, 0.9627944272127589, 0.9607866479611217, 0.9601556685299342, 0.9645745485070727, 0.9685800930485021, 0.9559085875798919, 0.9601556685299342, 0.953153490430845, 0.9656760987799274, 0.9690888215336363, 0.9645745485070727, 0.953153490430845, 0.9630985465641771, 0.9627944272127589, 0.9685800930485021, 0.9656760987799274, 0.9630985465641771]",spacy,800.1128690242767,0,lessconcon
13,"Oliver North, Key Player In Iran-Contra Scandal, Named NRA President",0.9384902761615448,"[0.9325148824367145, 0.9638953009070725, 0.9177225759112244, 0.9292912794237503, 0.9325148824367145, 0.9391427706119492, 0.9616927875980422, 0.9454926149362471, 0.9638953009070725, 0.9391427706119492, 0.9274504743639302, 0.935299812544911, 0.9177225759112244, 0.9616927875980422, 0.9274504743639302, 0.9324002628816073, 0.9292912794237503, 0.9454926149362471, 0.935299812544911, 0.9324002628816073]",spacy,502.72066736221313,0,lessconcon
14,California Today: What to Look for on Election Day - The New York Times,0.9703378479850624,"[0.9736155612524109, 0.9790740844729515, 0.9734117516689116, 0.9730799736817063, 0.9736155612524109, 0.9667113616838754, 0.9667476451921453, 0.9735109833644391, 0.9790740844729515, 0.9667113616838754, 0.9715664346461826, 0.9677739527807125, 0.9734117516689116, 0.9667476451921453, 0.9715664346461826, 0.9578867311072883, 0.9730799736817063, 0.9735109833644391, 0.9677739527807125, 0.9578867311072883]",spacy,557.5840590000153,0,lessconcon
15,Obama To Apply For Political Asylum In Moneygall,0.9067178113973899,"[0.9047224342470768, 0.8662840568449331, 0.9297883093092304, 0.92882530469156, 0.9047224342470768, 0.8835214273599225, 0.9197724925358624, 0.9005863869763183, 0.8662840568449331, 0.8835214273599225, 0.8831903285749202, 0.867644397577241, 0.9297883093092304, 0.9197724925358624, 0.8831903285749202, 0.9828429758568329, 0.92882530469156, 0.9005863869763183, 0.867644397577241, 0.9828429758568329]",spacy,302.6278920173645,0,lessconcon
16,"Regardless of ‘Brexit’ Vote, Experts Say, E.U. Must Rethink Status Quo - The New York Times",0.9392912455286959,"[0.9485205181183933, 0.9533907230358524, 0.921337141155614, 0.9492682309566486, 0.9485205181183933, 0.9447143516024423, 0.9364767105274534, 0.9459834225409464, 0.9533907230358524, 0.9447143516024423, 0.9332959552879189, 0.9260926724010131, 0.921337141155614, 0.9364767105274534, 0.9332959552879189, 0.9338327296606753, 0.9492682309566486, 0.9459834225409464, 0.9260926724010131, 0.9338327296606753]",spacy,657.330317735672,0,lessconcon
17,NY State Police Building MS-13 Unit,0.820587291724439,"[0.809187795180237, 0.8206263390444266, 0.8048207213181456, 0.7884789594672248, 0.809187795180237, 0.8352032444913852, 0.8080506224477109, 0.7958731761886318, 0.8206263390444266, 0.8352032444913852, 0.8716911260593483, 0.8263124373973451, 0.8048207213181456, 0.8080506224477109, 0.8716911260593483, 0.8456284956499346, 0.7884789594672248, 0.7958731761886318, 0.8263124373973451, 0.8456284956499346]",spacy,238.26997923851013,0,lessconcon
18,Jim Carrey Appears To Shred Jared Kushner In Biting New Portrait,0.9660172077699276,"[0.9465622497640013, 0.9784183968330801, 0.9475918427156594, 0.9784183968330801, 0.9465622497640013, 0.9664350099934454, 0.9365197933078223, 0.9664350099934454, 0.9784183968330801, 0.9664350099934454, 0.9698956891293696, 1.0, 0.9475918427156594, 0.9365197933078223, 0.9698956891293696, 0.9698956891293696, 0.9784183968330801, 0.9664350099934454, 1.0, 0.9698956891293696]",spacy,430.90695095062256,0,lessconcon
19,Officer Puts Man In Chokehold Outside A North Carolina Waffle House,0.9448245659881376,"[0.945945320709262, 0.955244456560427, 0.9565598268004202, 0.9381504193434633, 0.945945320709262, 0.9314860103596997, 0.9445638359466071, 0.9618950419580732, 0.955244456560427, 0.9314860103596997, 0.9441211002627401, 0.9273688578153341, 0.9565598268004202, 0.9445638359466071, 0.9441211002627401, 0.9429107901253493, 0.9381504193434633, 0.9618950419580732, 0.9273688578153341, 0.9429107901253493]",spacy,430.3358221054077,0,lessconcon
20,Dozens Killed In Reported Chemical Attack On Syrian Rebel Enclave,0.9251281889242234,"[0.8754121581227824, 0.8860916555551372, 0.9372782011808979, 0.9293362534589542, 0.8754121581227824, 0.9776756028522847, 0.9165775749960159, 0.9366121154739521, 0.8860916555551372, 0.9776756028522847, 0.9105049168371164, 0.9337869364894401, 0.9372782011808979, 0.9165775749960159, 0.9105049168371164, 0.9480064742756532, 0.9293362534589542, 0.9366121154739521, 0.9337869364894401, 0.9480064742756532]",spacy,397.0989112854004,0,lessconcon
21,France’s Obsession With Decline Is a Booming Industry - The New York Times,0.9693858141535477,"[0.9818094558286901, 0.9691869306563398, 0.9627122839590575, 0.9590936508235164, 0.9818094558286901, 0.9770387588582511, 0.9755645827543609, 0.9586446364744874, 0.9691869306563398, 0.9770387588582511, 0.9816798630986993, 0.9648555806952437, 0.9627122839590575, 0.9755645827543609, 0.9816798630986993, 0.9632723983868307, 0.9590936508235164, 0.9586446364744874, 0.9648555806952437, 0.9632723983868307]",spacy,524.6943514347076,0,lessconcon
22,Jake Tapper Hits Back At Trump: He's Nastier To Me And Don Lemon Than He Is To Putin,0.9708370426264243,"[0.965183819994179, 0.9693209833602912, 0.9611356595638053, 0.9699651985337582, 0.965183819994179, 0.975103660659868, 0.9779701201692558, 0.9759798359451172, 0.9693209833602912, 0.975103660659868, 0.9653343107140887, 0.9684459569065342, 0.9611356595638053, 0.9779701201692558, 0.9653343107140887, 0.9799308804173452, 0.9699651985337582, 0.9759798359451172, 0.9684459569065342, 0.9799308804173452]",spacy,657.7940497398376,0,lessconcon
23,Vandalized Arizona Mosque Flooded With Support From Interfaith Allies,0.890734837542732,"[0.9141173547579595, 0.875739009216496, 0.8846685914002722, 0.8831229496660745, 0.9141173547579595, 0.9111365364650613, 0.8705848736114766, 0.9113212173066496, 0.875739009216496, 0.9111365364650613, 0.8564884626202909, 0.9095804443620621, 0.8846685914002722, 0.8705848736114766, 0.8564884626202909, 0.8905889360209764, 0.8831229496660745, 0.9113212173066496, 0.9095804443620621, 0.8905889360209764]",spacy,366.31932067871094,0,lessconcon
24,"Spoof Craigslist Ad Seeks Lawyer For Donald Trump, And It's Hilarious",0.9525084486885428,"[0.9505817964512047, 0.9327041009329954, 0.9545785658827178, 0.944038175753037, 0.9505817964512047, 0.9533997338807798, 0.9906444623599979, 0.9559032021959061, 0.9327041009329954, 0.9533997338807798, 0.9514226741717831, 0.9330613064444297, 0.9545785658827178, 0.9906444623599979, 0.9514226741717831, 0.9587504688125777, 0.944038175753037, 0.9559032021959061, 0.9330613064444297, 0.9587504688125777]",spacy,514.6066522598267,0,lessconcon
25,Oregon Gov.: Ryan Zinke Conceded There’s No Money In Drilling Off Our Coast,0.9574386039589552,"[0.9557735753976494, 0.9796742941254549, 0.9631740325291996, 0.9549213297863994, 0.9557735753976494, 0.9467782030847085, 0.9489453140673129, 0.9454285907734413, 0.9796742941254549, 0.9467782030847085, 0.9688737835735389, 0.9606929472110262, 0.9631740325291996, 0.9489453140673129, 0.9688737835735389, 0.9501239690408202, 0.9549213297863994, 0.9454285907734413, 0.9606929472110262, 0.9501239690408202]",spacy,527.6880996227264,0,lessconcon
26,Michigan Allots $87 Million to Replace Flint’s Tainted Water Pipes - The New York Times,0.9704763244233394,"[0.9676350266264947, 0.9774377986257639, 0.9723055580351326, 0.9599068225422417, 0.9676350266264947, 0.9678718284979816, 0.9795929452964588, 0.9606155665562788, 0.9774377986257639, 0.9678718284979816, 0.9799983199824776, 0.9678098908534273, 0.9723055580351326, 0.9795929452964588, 0.9799983199824776, 0.9715894872171366, 0.9599068225422417, 0.9606155665562788, 0.9678098908534273, 0.9715894872171366]",spacy,622.2023813724518,0,lessconcon
27,Eleven Madison Park Plans a Makeover and a Summer Pop-Up - The New York Times,0.9748381794786601,"[0.9801849739657329, 0.9789874831956384, 0.9692390507020672, 0.976873081177566, 0.9801849739657329, 0.9776102847027778, 0.9758210835647153, 0.9750645179058832, 0.9789874831956384, 0.9776102847027778, 0.9785569802038184, 0.9725113519292388, 0.9692390507020672, 0.9758210835647153, 0.9785569802038184, 0.9635329874391664, 0.976873081177566, 0.9750645179058832, 0.9725113519292388, 0.9635329874391664]",spacy,560.9954912662506,0,lessconcon
28,WikiLeaks Reveals CIA ’Archimedes’ Tool Reportedly Used to Infect Local Networks - Breitbart,0.9491248385731158,"[0.9499788629534125, 0.9521022042210864, 0.9122856748807044, 0.9297032102121667, 0.9499788629534125, 0.989510195759481, 0.9452495778794124, 0.9509998200388958, 0.9521022042210864, 0.989510195759481, 0.9497901168145166, 0.9552233199629924, 0.9122856748807044, 0.9452495778794124, 0.9497901168145166, 0.9564054030084878, 0.9297032102121667, 0.9509998200388958, 0.9552233199629924, 0.9564054030084878]",spacy,527.819078207016,0,lessconcon
29,House Democrats Offer Internships For Students Affected By Gun Violence,0.9646782944761865,"[0.9648046618636306, 0.9848006506075014, 0.9624159975833433, 0.9612982277532598, 0.9648046618636306, 0.9766768846557533, 0.9596708400775626, 0.9522308379602931, 0.9848006506075014, 0.9766768846557533, 0.9791395403445055, 0.9650120316577878, 0.9624159975833433, 0.9596708400775626, 0.9791395403445055, 0.9407332722582268, 0.9612982277532598, 0.9522308379602931, 0.9650120316577878, 0.9407332722582268]",spacy,396.6125123500824,0,lessconcon
30,Can anyone help with the meaning behind a mystery playing card?,0.9617647862177401,"[0.9614768221758816, 0.938406827848433, 0.9487213553120327, 0.9408179956036056, 0.9614768221758816, 0.9686951209139374, 0.97875289479494, 0.9675874300567197, 0.938406827848433, 0.9686951209139374, 0.9667273061533541, 0.9694023370255268, 0.9487213553120327, 0.97875289479494, 0.9667273061533541, 0.9770597722929691, 0.9408179956036056, 0.9675874300567197, 0.9694023370255268, 0.9770597722929691]",spacy,452.59296584129333,0,lessconcon
31,Exclusive - Rand Paul on Omnibus Spending Bill: ’President Hillary Clinton Would Have Been Proud of This Bill’ - Breitbart,0.9540873607897243,"[0.9449647672304778, 0.9628310170987323, 0.9627919916644965, 0.9595308010545106, 0.9449647672304778, 0.9426844631035356, 0.9479103881200849, 0.9331337923795974, 0.9628310170987323, 0.9426844631035356, 0.9679063743822177, 0.9606421129505749, 0.9627919916644965, 0.9479103881200849, 0.9679063743822177, 0.9584778999130168, 0.9595308010545106, 0.9331337923795974, 0.9606421129505749, 0.9584778999130168]",spacy,722.611287355423,0,lessconcon
32,"Pelosi: ’I Pray for Donald Trump, That His Presidency Will Be Successful and That His Family Will Be Safe’",0.975644092155596,"[0.969835597173126, 0.9687181801419983, 0.971698984530714, 0.9835825667749493, 0.969835597173126, 0.9721252972735153, 0.9767326957986623, 0.9791020795013786, 0.9687181801419983, 0.9721252972735153, 0.9740250374207885, 0.9778008231164884, 0.971698984530714, 0.9767326957986623, 0.9740250374207885, 0.9828196598243384, 0.9835825667749493, 0.9791020795013786, 0.9778008231164884, 0.9828196598243384]",spacy,661.4829156398773,0,lessconcon
33,Washington’s meddling in foreign elections,0.8579702578267294,"[0.9152024200408264, 0.881468362112089, 0.8637540402700158, 0.8083744506752432, 0.9152024200408264, 0.8807326793120731, 0.8976950582983441, 0.8555321281653799, 0.881468362112089, 0.8807326793120731, 0.8689196170533515, 0.8009106490668597, 0.8637540402700158, 0.8976950582983441, 0.8689196170533515, 0.8071131732731112, 0.8083744506752432, 0.8555321281653799, 0.8009106490668597, 0.8071131732731112]",spacy,263.9510090351105,0,lessconcon
34,Caught On Tape: ISIS Destroys Iraqi Abrams With Anti-Tank Missile,0.9309015411139402,"[0.9369103660614504, 0.9430996589127664, 0.9211086084036746, 0.9294480264900655, 0.9369103660614504, 0.9375544924351055, 0.9232139037553098, 0.9200139559439021, 0.9430996589127664, 0.9375544924351055, 0.9386232554155981, 0.9400244364388108, 0.9211086084036746, 0.9232139037553098, 0.9386232554155981, 0.919018707282719, 0.9294480264900655, 0.9200139559439021, 0.9400244364388108, 0.919018707282719]",spacy,494.84678626060486,0,lessconcon
35,Waffle House Shooting Victim's Mom Accepts Daughter's Diploma,0.9214121574618781,"[0.9220057236326608, 0.9083403778024676, 0.9447377420168647, 0.9158153975201275, 0.9220057236326608, 0.8982050496842513, 0.933690448704244, 0.9420825538275791, 0.9083403778024676, 0.8982050496842513, 0.9092876147522573, 0.9094863522303213, 0.9447377420168647, 0.933690448704244, 0.9092876147522573, 0.9304703144480085, 0.9158153975201275, 0.9420825538275791, 0.9094863522303213, 0.9304703144480085]",spacy,365.0987389087677,0,lessconcon
36,GOP: We Will Be United Against Any Supreme Court Nominee Of Hillary Clinton (VIDEO),0.9758902528479482,"[0.98041186379681, 0.984946777892357, 0.9778541123033138, 0.9646781371825661, 0.98041186379681, 0.9859858555679968, 0.9771558008110689, 0.9697551396737201, 0.984946777892357, 0.9859858555679968, 0.9808332261087953, 0.9696040050483345, 0.9778541123033138, 0.9771558008110689, 0.9808332261087953, 0.9676776100945205, 0.9646781371825661, 0.9697551396737201, 0.9696040050483345, 0.9676776100945205]",spacy,623.9081432819366,0,lessconcon
37,The Rest Of The World Showed Up To March For Our Lives,0.9694240360889909,"[0.9586066341858711, 0.9700670897609277, 0.9695043678439408, 0.9541730165292308, 0.9586066341858711, 0.9739391978218418, 0.9771368286576982, 0.9693076205243517, 0.9700670897609277, 0.9739391978218418, 0.9851577687738414, 0.9701815736478563, 0.9695043678439408, 0.9771368286576982, 0.9851577687738414, 0.9661662631443478, 0.9541730165292308, 0.9693076205243517, 0.9701815736478563, 0.9661662631443478]",spacy,431.27799677848816,0,lessconcon
38,"Tesla Hits a New Milestone, Passing G.M. in Valuation - The New York Times",0.9619971513975629,"[0.9608666686076306, 0.9543260576301961, 0.947082713655949, 0.9513065681172949, 0.9608666686076306, 0.9553140018730545, 0.9838329605395031, 0.987405392362084, 0.9543260576301961, 0.9553140018730545, 0.9530724594983656, 0.947467142911652, 0.947082713655949, 0.9838329605395031, 0.9530724594983656, 0.979297548779899, 0.9513065681172949, 0.987405392362084, 0.947467142911652, 0.979297548779899]",spacy,526.7473964691162,0,lessconcon
39,Melania Trump Called Out For Anti-Bullying Campaign That Ignores Her Husband's Actions,0.9742281789895039,"[0.9904105398324852, 0.956270135953306, 0.9792729166104682, 0.9842005036837354, 0.9904105398324852, 0.9552315486822565, 0.9786529049848621, 0.9842113543246329, 0.956270135953306, 0.9552315486822565, 0.9605688324643976, 0.9643355865872169, 0.9792729166104682, 0.9786529049848621, 0.9605688324643976, 0.9891274667716777, 0.9842005036837354, 0.9842113543246329, 0.9643355865872169, 0.9891274667716777]",spacy,537.6782140731812,0,lessconcon
40,Is Your County Elections Clerk Ready For Russian Hackers?,0.9155525153565073,"[0.9291612330027942, 0.9027724872435298, 0.9358704283071987, 0.9325806973251, 0.9291612330027942, 0.8849039402112688, 0.8960347486407588, 0.9588572984445195, 0.9027724872435298, 0.8849039402112688, 0.8955324672473919, 0.9228157634420188, 0.9358704283071987, 0.8960347486407588, 0.8955324672473919, 0.8969960897004914, 0.9325806973251, 0.9588572984445195, 0.9228157634420188, 0.8969960897004914]",spacy,396.98326683044434,0,lessconcon
41,Iran Says Europe's Support For Nuclear Deal Isn't Enough After America's Withdrawal,0.9857103991855954,"[0.9873400180364266, 0.9850714159200583, 0.9867862013232277, 0.990294607106292, 0.9873400180364266, 0.9850565506110718, 0.9891512866317627, 0.9864838960698779, 0.9850714159200583, 0.9850565506110718, 0.9786234720682536, 0.9819389233290903, 0.9867862013232277, 0.9891512866317627, 0.9786234720682536, 0.9863576207598942, 0.990294607106292, 0.9864838960698779, 0.9819389233290903, 0.9863576207598942]",spacy,521.1588206291199,0,lessconcon
42,How Think Tanks Amplify Corporate America’s Influence - The New York Times,0.9655997179686711,"[0.9585854405201042, 0.9581388233339913, 0.9750560640041455, 0.9754287783665477, 0.9585854405201042, 0.9837813420728585, 0.9532424401832736, 0.966762078613064, 0.9581388233339913, 0.9837813420728585, 0.9493491316381281, 0.9642317657939526, 0.9750560640041455, 0.9532424401832736, 0.9493491316381281, 0.9714213151606429, 0.9754287783665477, 0.966762078613064, 0.9642317657939526, 0.9714213151606429]",spacy,488.33733654022217,0,lessconcon
43,"Rural Counties Are Making A Comeback, Census Data Shows",0.9540235063804386,"[0.9672186722177976, 0.9774820358516617, 0.965866248639513, 0.9434409220553697, 0.9672186722177976, 0.9545852599518019, 0.9286367538685445, 0.9717689012544029, 0.9774820358516617, 0.9545852599518019, 0.9422986325178583, 0.9278782436981465, 0.965866248639513, 0.9286367538685445, 0.9422986325178583, 0.9610593937492924, 0.9434409220553697, 0.9717689012544029, 0.9278782436981465, 0.9610593937492924]",spacy,392.0839762687683,0,lessconcon
44,"Former South Korean President Park Geun-hye Sentenced To 24 Years For Bribery, Abuse Of Power",0.9690279926420443,"[0.9656803878301654, 0.9645358498335541, 0.9813812441004924, 0.9676518029359752, 0.9656803878301654, 0.9594172469482064, 0.9769272365116743, 0.9635428331472728, 0.9645358498335541, 0.9594172469482064, 0.9688634594228871, 0.9682398960345122, 0.9813812441004924, 0.9769272365116743, 0.9688634594228871, 0.9740399696557043, 0.9676518029359752, 0.9635428331472728, 0.9682398960345122, 0.9740399696557043]",spacy,646.1192290782928,0,lessconcon
45,Tips to Reduce Food Waste - The New York Times,0.9528657114790914,"[0.9298029895036383, 0.9435968235865134, 0.9459921893249571, 0.9415130020219619, 0.9298029895036383, 0.9426266567848327, 0.9578610382399468, 0.9491254590134577, 0.9435968235865134, 0.9426266567848327, 0.9654922541880068, 0.9860023092747826, 0.9459921893249571, 0.9578610382399468, 0.9654922541880068, 0.9666443928528154, 0.9415130020219619, 0.9491254590134577, 0.9860023092747826, 0.9666443928528154]",spacy,390.7316586971283,0,lessconcon
46,15 Unique Gifts For Mom This Mother's Day,0.948047386027012,"[0.9852196700711634, 0.9394793314567347, 0.9410379039892436, 0.9185104709993337, 0.9852196700711634, 0.9609141769799769, 0.9612742993510794, 0.9413453105329724, 0.9394793314567347, 0.9609141769799769, 0.9349238803050801, 0.9538438672730515, 0.9410379039892436, 0.9612742993510794, 0.9349238803050801, 0.9439249493114829, 0.9185104709993337, 0.9413453105329724, 0.9538438672730515, 0.9439249493114829]",spacy,387.6106278896332,0,lessconcon
47,"In Red-State Utah, a Surge Toward Obamacare - The New York Times",0.9666148136040823,"[0.974220738286676, 0.9760721618557507, 0.9752967631779165, 0.96127094484549, 0.974220738286676, 0.9712095266374845, 0.9728589729167288, 0.9643161364165668, 0.9760721618557507, 0.9712095266374845, 0.9614841391843975, 0.9536151868273637, 0.9752967631779165, 0.9728589729167288, 0.9614841391843975, 0.9558035658924492, 0.96127094484549, 0.9643161364165668, 0.9536151868273637, 0.9558035658924492]",spacy,521.6510746479034,0,lessconcon
48,"Trump Team Didn’t Put Nominees to ‘Sex, Drugs and Rock ’n’ Roll’ Test - The New York Times",0.9735948727000636,"[0.9600276092777748, 0.973705069983298, 0.9772359717234992, 0.9653328439163739, 0.9600276092777748, 0.9700046517399588, 0.9728841533405616, 0.9708153219095446, 0.973705069983298, 0.9700046517399588, 0.9871367215583352, 0.9809581632576999, 0.9772359717234992, 0.9728841533405616, 0.9871367215583352, 0.9778482202935905, 0.9653328439163739, 0.9708153219095446, 0.9809581632576999, 0.9778482202935905]",spacy,761.6161835193634,0,lessconcon
49,Yahoo and the Online Universe According to Verizon - The New York Times,0.9512527222664089,"[0.9424923323166889, 0.9457449244399424, 0.933761645491681, 0.9384058664329529, 0.9424923323166889, 0.9591250736101318, 0.9525579224480561, 0.9656578300681381, 0.9457449244399424, 0.9591250736101318, 0.959649936745808, 0.9631737088672295, 0.933761645491681, 0.9525579224480561, 0.959649936745808, 0.951957982243459, 0.9384058664329529, 0.9656578300681381, 0.9631737088672295, 0.951957982243459]",spacy,427.6235463619232,0,lessconcon
50,GOP Congressman Doug Lamborn Thrown Off The Ballot For 2018 (UPDATED),0.9479684379464223,"[0.9501486662039019, 0.9814023360181662, 0.9539011922475215, 0.9110732561605343, 0.9501486662039019, 0.9681249810529541, 0.9443559821385669, 0.9500964347452414, 0.9814023360181662, 0.9681249810529541, 0.9705534701183611, 0.9257816058137552, 0.9539011922475215, 0.9443559821385669, 0.9705534701183611, 0.9242464549652213, 0.9110732561605343, 0.9500964347452414, 0.9257816058137552, 0.9242464549652213]",spacy,403.19537115097046,0,lessconcon
51,Federal Judge Rips Kris Kobach For Failing To Fully Comply With Court Order,0.9622598359875093,"[0.9713232807543579, 0.9624566971984241, 0.9726686643599192, 0.9618375944658885, 0.9713232807543579, 0.967438765569177, 0.9588255552036733, 0.9668837824287888, 0.9624566971984241, 0.967438765569177, 0.9525935206046585, 0.9542762528804677, 0.9726686643599192, 0.9588255552036733, 0.9525935206046585, 0.9542942464097394, 0.9618375944658885, 0.9668837824287888, 0.9542762528804677, 0.9542942464097394]",spacy,445.7424726486206,0,lessconcon
