,target instance,closest counterfactual,closest_counterfactual \stopword,closest_true_instance,vectorizer,text_method,model_name,dataset_name,runtime,not find
29,11 very depressing economic realities that Donald Trump will inherit,11 very depressing economic realities that Donald Trump testament inherit,11 depressing economic reality donald trump testament inherit,gwen stefani superfan beat gwen stefani gwen stefani quiz,CountVectorizer,growing_net,RandomForestClassifier,fake,0.26073384284973145,32
30,Clintons Are Under Multiple FBI Investigations as Agents Are Stymied,DeWitt_Clinton Are Under Multiple FBI Investigations as Agents Are stymy,dewitt_clinton multiple fbi investigation agent stymy,gwen stefani superfan beat gwen stefani gwen stefani quiz,CountVectorizer,growing_net,RandomForestClassifier,fake,0.36098790168762207,34
31,General is most senior Army officer to kill self,General equal most senior Army officer to kill self,general equal senior army officer kill self,jew shielder gavin mccuck rekt jew hate female shitlord,CountVectorizer,growing_net,RandomForestClassifier,fake,0.5415637493133545,35
32,I Went to My First Classical Music Concert. It Was in My Living Room. - The New York Times,I Went to My First Classical Music Concert . It Was in My Living Room . - The New House_of_York multiplication,go classical music concert living room new house_of_york multiplication,gwen stefani superfan beat gwen stefani gwen stefani quiz,CountVectorizer,growing_net,RandomForestClassifier,fake,0.3573598861694336,36
33,Donald Trump Will Not Be Mentioned By Name On 'Roseanne',Donald Trump Will non exist Mentioned past Name along ' Roseanne ',donald trump non exist mention past roseanne,jew shielder gavin mccuck rekt jew hate female shitlord,CountVectorizer,growing_net,RandomForestClassifier,fake,1.3057408332824707,36
34,This Trump Country House District Just Became A Key Progressive Battleground,This cornet land business_firm District Just go A Key Progressive field,cornet land business_firm district key progressive field,jew shielder gavin mccuck rekt jew hate female shitlord,CountVectorizer,growing_net,RandomForestClassifier,fake,3.176582098007202,37
35,7 Foods That Will Naturally Cleanse Your Liver,7 food That disinherit Naturally Cleanse Your Liver,7 food disinherit naturally cleanse liver,gwen stefani superfan beat gwen stefani gwen stefani quiz,CountVectorizer,growing_net,RandomForestClassifier,fake,0.3034791946411133,37
36,Muslim College Chaplains Extend a Hand Across Religious Divides - The New York Times,Moslem College chaplain Extend a pass_on crosswise Religious fraction - The New House_of_York sentence,moslem college chaplain extend pass_on crosswise religious fraction new house_of_york sentence,gwen stefani superfan beat gwen stefani gwen stefani quiz,CountVectorizer,growing_net,RandomForestClassifier,fake,2.40868878364563,37
37,Freedom Rider: Dump the Democrats for good,Freedom passenger : Dump the Democrat for good,freedom passenger dump democrat good,gwen stefani superfan beat gwen stefani gwen stefani quiz,CountVectorizer,growing_net,RandomForestClassifier,fake,0.3079047203063965,37
38,North Carolina Governor Signs Law Limiting Successor’s Power - The New York Times,North Carolina Governor Signs Law Limiting Successor ’s power - The New York meter,north carolina governor sign law limit successor power new york meter,gwen stefani superfan beat gwen stefani gwen stefani quiz,CountVectorizer,growing_net,RandomForestClassifier,fake,0.24760150909423828,38
39,‘This Is Treason’: Clinton’s Email Server Reportedly Exposed to Hackers of 5 Spy Agencies,‘ This Is Treason ’ : President_Clinton ’s Email Server Reportedly Exposed to Hackers of 5 Spy Agencies,treason president_clinton email server reportedly expose hacker 5 spy agency,gwen stefani superfan beat gwen stefani gwen stefani quiz,CountVectorizer,growing_net,RandomForestClassifier,fake,0.23640036582946777,39
40,Aaron Carter Says News About Being Bisexual Was 'A Little Misconstrued',Hank_Aaron Carter allege News some Being Bisexual follow ' A Little Misconstrued ',hank_aaron carter allege news bisexual follow little misconstrue,wikileak obama saudi agent,CountVectorizer,growing_net,RandomForestClassifier,fake,0.9641323089599609,39
41,A New Verb in Mexico: Trumpear (From ‘to Punch’) - The New York Times,A New Verb in Mexico : Trumpear ( From ‘ to Punch ’ ) - The New House_of_York sentence,new verb mexico trumpear punch new house_of_york sentence,gwen stefani superfan beat gwen stefani gwen stefani quiz,CountVectorizer,growing_net,RandomForestClassifier,fake,0.3077552318572998,40
42,What Is Immunotherapy? The Basics on These Cancer Treatments - The New York Times,What Is Immunotherapy ? The Basics on These Cancer Treatments - The freshly York clock_time,immunotherapy basic cancer treatment freshly york clock_time,gwen stefani superfan beat gwen stefani gwen stefani quiz,CountVectorizer,growing_net,RandomForestClassifier,fake,0.36922526359558105,41
43,Where One Olympic Medal Is a Lot Better Than None - The New York Times,Where One Olympic Medal Is a plenty Better Than None - The New House_of_York time,olympic medal plenty well new house_of_york time,gwen stefani superfan beat gwen stefani gwen stefani quiz,CountVectorizer,growing_net,RandomForestClassifier,fake,0.5300791263580322,42
44,So Did A Major Negan Twist Slyly Happen On 'Walking Dead'?,So Did deoxyadenosine_monophosphate Major Negan Twist Slyly Happen along ' Walking suddenly ' ?,deoxyadenosine_monophosphate major negan twist slyly happen walk suddenly,wikileak obama saudi agent,CountVectorizer,growing_net,RandomForestClassifier,fake,0.6750576496124268,42
45,Dozens Dead After Suicide Bomber Blows Himself Up Near Kabul Shrine,Dozens all_in later_on Suicide Bomber Blows Himself downward Near Kabul Shrine,dozen all_in later_on suicide bomber blow downward near kabul shrine,michelle obama delete hillary clinton twitter,CountVectorizer,growing_net,RandomForestClassifier,fake,0.5530197620391846,42
46,"Watch Out Alec Baldwin, These Kids' Donald Trump Impressions Are So On Point","Watch KO'd Alec Baldwin , These Kids ' Donald scoop printing cost So along Point",watch ko'd alec baldwin kid donald scoop printing cost point,jew shielder gavin mccuck rekt jew hate female shitlord,CountVectorizer,growing_net,RandomForestClassifier,fake,2.2121002674102783,43
47,A Marvel Exec Tried To Stop The Most Jarring 'Infinity War' Death,A Marvel Exec Tried To Stop The Most Jarring ' Infinity state_of_war ' destruction,marvel exec try stop jarring infinity state_of_war destruction,jew shielder gavin mccuck rekt jew hate female shitlord,CountVectorizer,growing_net,RandomForestClassifier,fake,0.5000331401824951,48
48,"Airstrike in Yemen Kills 17 Civilians, Witnesses Say - The New York Times","Airstrike in Yemen Kills 17 Civilians , Witnesses Say - The New House_of_York clock_time",airstrike yemen kill 17 civilian witness new house_of_york clock_time,gwen stefani superfan beat gwen stefani gwen stefani quiz,CountVectorizer,growing_net,RandomForestClassifier,fake,0.5859730243682861,49
49,Fox News Host Neil Cavuto Tells Trump He Stinks In Fiery Takedown,fob tidings Host Neil Cavuto Tells cornet atomic_number_2 mephitis inwards flaming Takedown,fob tiding host neil cavuto tell cornet atomic_number_2 mephitis inwards flame takedown,budget deal increase wildfire disaster funding $ 2 billion annually,CountVectorizer,growing_net,RandomForestClassifier,fake,1.6261672973632812,49
50,I.O.C. President Says Russian Federations Could Be Barred - The New York Times,I.O.C. President Says Russian Federations Could Be Barred - The freshly York clock_time,i.o.c president say russian federation bar freshly york clock_time,gwen stefani superfan beat gwen stefani gwen stefani quiz,CountVectorizer,growing_net,RandomForestClassifier,fake,0.343916654586792,49
51,Worker Safety Rules Are Among Those Under Fire in Trump Era - The New York Times,Worker Safety Rules Are Among Those Under Fire in Trump ERA - The old York fourth_dimension,worker safety rule fire trump era old york fourth_dimension,gwen stefani superfan beat gwen stefani gwen stefani quiz,CountVectorizer,growing_net,RandomForestClassifier,fake,0.3813941478729248,49
52,James Comey Gives A 'Strange Answer' When Asked If Donald Trump Should Be Impeached,King_James Comey Gives angstrom_unit ' foreign resolution ' When ask If Donald ruff Should cost Impeached,king_james comey give angstrom_unit foreign resolution ask donald ruff cost impeach,jew shielder gavin mccuck rekt jew hate female shitlord,CountVectorizer,growing_net,RandomForestClassifier,fake,2.3481032848358154,49
53,Beijing holds surprise South China Sea drills in response to US patrol,Beijing holds surprise South China Sea drills in response to u patrol,beijing hold surprise south china sea drill response u patrol,gwen stefani superfan beat gwen stefani gwen stefani quiz,CountVectorizer,growing_net,RandomForestClassifier,fake,0.31231069564819336,50
54,Leak: The Atlantic Had A Meeting About Kevin Williamson. It Was A Liberal Self-Reckoning.,Leak : The Atlantic_Ocean Had A contact well-nigh Kevin Williamson . information_technology cost A Liberal self - Reckoning .,leak atlantic_ocean contact nigh kevin williamson information_technology cost liberal self reckoning,jew shielder gavin mccuck rekt jew hate female shitlord,CountVectorizer,growing_net,RandomForestClassifier,fake,2.0397400856018066,50
55,"Watch Blue Ivy Bid $19,000 On Art Like It's No Big Deal","Watch Blue English_ivy press $ 19,000 along Art Like information_technology 's no_more Big Deal","watch blue english_ivy press $ 19,000 art like information_technology no_more big deal",jew shielder gavin mccuck rekt jew hate female shitlord,CountVectorizer,growing_net,RandomForestClassifier,fake,1.6851160526275635,50
56,To Wear Makeup or Not to Wear Makeup? - The New York Times,To Wear Makeup or Not to Wear Makeup ? - The New House_of_York metre,wear makeup wear makeup new house_of_york metre,gwen stefani superfan beat gwen stefani gwen stefani quiz,CountVectorizer,growing_net,RandomForestClassifier,fake,0.34575605392456055,50
57,German Theater Gives Free Hitler Play Tickets To People Wearing Swastikas,German Theater open Free Hitler Play Tickets To masses Wearing Swastikas,german theater open free hitler play ticket masse wear swastika,wikileak obama saudi agent,CountVectorizer,growing_net,RandomForestClassifier,fake,2.842517375946045,51
58,WikiLeaks releases 26th batch of #PodestaEmails from Clinton campaign chair,WikiLeaks releases 26th batch of # PodestaEmails from President_Clinton safari death_chair,wikileak release 26th batch podestaemail president_clinton safari death_chair,gwen stefani superfan beat gwen stefani gwen stefani quiz,CountVectorizer,growing_net,RandomForestClassifier,fake,0.7037153244018555,51
59,Six NATO nations eager to increase Black Sea presence - Stoltenberg,Captain_Hicks North_Atlantic_Treaty_Organization nations eager to increase Black Sea presence - Stoltenberg,captain_hicks north_atlantic_treaty_organization nation eager increase black sea presence stoltenberg,gwen stefani superfan beat gwen stefani gwen stefani quiz,CountVectorizer,growing_net,RandomForestClassifier,fake,0.28370189666748047,54
60,"Italy, Hillary Clinton, Donald Trump: Your Thursday Evening Briefing - The New York Times","Italy , Sir_Edmund_Hillary President_Clinton , Donald Trump : Your Thursday Evening brief - The New House_of_York metre",italy sir_edmund_hillary president_clinton donald trump thursday evening brief new house_of_york metre,gwen stefani superfan beat gwen stefani gwen stefani quiz,CountVectorizer,growing_net,RandomForestClassifier,fake,2.016420602798462,54
61,Trump Sealed Carrier Deal With Mix of Threat and Incentive - The New York Times,Trump Sealed Carrier Deal With Mix of Threat and Incentive - The novel York sentence,trump seal carrier deal mix threat incentive novel york sentence,gwen stefani superfan beat gwen stefani gwen stefani quiz,CountVectorizer,growing_net,RandomForestClassifier,fake,0.3671422004699707,57
62,"Trump Expels 60 Russians, Closes Russian Consulate In Seattle After UK Chemical Attack","outflank discharge 60 Russians , Closes Russian Consulate atomic_number_49 Seattle subsequently UK Chemical Attack",outflank discharge 60 russian close russian consulate atomic_number_49 seattle subsequently uk chemical attack,spirit liberalism liberalism left,CountVectorizer,growing_net,RandomForestClassifier,fake,1.3439781665802002,59
63,Seann William Scott Replaces Clayne Crawford On Renewed 'Lethal Weapon',Seann William Robert_Scott Replaces Clayne Crawford along Renewed ' Lethal Weapon ',seann william robert_scott replace clayne crawford renew lethal weapon,november 8 daily contrarian read,CountVectorizer,growing_net,RandomForestClassifier,fake,0.6403622627258301,61
64,Corey Lewandowski Continues to Be Paid by Donald Trump’s Campaign - The New York Times,Corey Lewandowski Continues to Be Paid away Donald Trump ’s Campaign - The newly House_of_York sentence,corey lewandowski continue pay away donald trump campaign newly house_of_york sentence,gwen stefani superfan beat gwen stefani gwen stefani quiz,CountVectorizer,growing_net,RandomForestClassifier,fake,1.0926845073699951,62
65,WORLD WAR 3 Hillary Clinton Foundation Holocaust ISIS Saudi Weapons of Mass Destruction YEMEN,WORLD WAR 3 Sir_Edmund_Hillary President_Clinton Foundation holocaust Directorate_for_Inter-Services_Intelligence Saudi_Arabian weapon of Mass wipeout Republic_of_Yemen,world war 3 sir_edmund_hillary president_clinton foundation holocaust directorate_for_inter services_intelligence saudi_arabian weapon mass wipeout republic_of_yeman,gwen stefani superfan beat gwen stefani gwen stefani quiz,CountVectorizer,growing_net,RandomForestClassifier,fake,2.597348213195801,62
66,1 Person Found Dead After Explosion Rocks Site Of Alleged Domestic Hostage Situation,1 Person base alive afterward explosion rock_music locate Of supposed Domestic Hostage site,1 person base alive afterward explosion rock_music locate suppose domestic hostage site,jew shielder gavin mccuck rekt jew hate female shitlord,CountVectorizer,growing_net,RandomForestClassifier,fake,3.6871821880340576,63
67,'Stranger Things' Creators Say They Have Proof They Didn't Steal The Idea,' foreign Things ' Creators tell They accept Proof They Did n't Steal The Idea,foreign thing creator tell accept proof steal idea,jew shielder gavin mccuck rekt jew hate female shitlord,CountVectorizer,growing_net,RandomForestClassifier,fake,0.9145593643188477,66
68,'SNL' Host Chadwick Boseman Appears On Black Jeopardy As T'Challa,' SNL ' parasite Chadwick Boseman Appears along Black_person risk vitamin_A T'Challa,snl parasite chadwick boseman appear black_person risk vitamin_a t'challa,jew shielder gavin mccuck rekt jew hate female shitlord,CountVectorizer,growing_net,RandomForestClassifier,fake,1.4000732898712158,66
69,’Deport Me!’ Czech Child Abuser Begs the British Authorities,’ Deport Me ! ’ Czech Child Abuser Begs the British authority,deport czech child abuser beg british authority,wikileak obama saudi agent,CountVectorizer,growing_net,RandomForestClassifier,fake,0.3711261749267578,68
70,Scapegoat or Spy? Vatican Consultant Commands Attention at Leaks Trial - The New York Times,Scapegoat or Spy ? Vatican Consultant Commands Attention at Leaks Trial - The New House_of_York metre,scapegoat spy vatican consultant command attention leak trial new house_of_york metre,gwen stefani superfan beat gwen stefani gwen stefani quiz,CountVectorizer,growing_net,RandomForestClassifier,fake,0.6904504299163818,68
71,"Iranian Lawmakers Mock Trump's 'Mental Capacity,' Burn U.S. Flag After U.S. Pulls Out Of Nuke Deal","Iranian Lawmakers Mock Trump 's ' Mental Capacity , ' Burn United_States_government Flag After US Pulls Out Of Nuke Deal",iranian lawmaker mock trump mental capacity burn united_states_government flag pull nuke deal,jew shielder gavin mccuck rekt jew hate female shitlord,CountVectorizer,growing_net,RandomForestClassifier,fake,0.5182681083679199,69
72,Neil Young Fires Back At No. 1 Hater: NRA Spokeswoman Dana Loesch,Neil Young Fires Back atomic_number_85 No . 1 Hater : National_Rifle_Association Spokeswoman Dana Loesch,neil young fire atomic_number_85 1 hater national_rifle_association spokeswoman dana loesch,wikileak obama saudi agent,CountVectorizer,growing_net,RandomForestClassifier,fake,0.5743582248687744,69
73,Misogynist Donald Trump is Hemorrhaging Evangelical Women Voters,Misogynist Donald trump_card equal Hemorrhaging Evangelical charwoman voter,misogynist donald trump_card equal hemorrhaging evangelical charwoman voter,mint suspend silver eagle production 2008 redux,CountVectorizer,growing_net,RandomForestClassifier,fake,1.1870172023773193,71
74,DOJ Tried Repeatedly To Kill FBI’s Clinton Foundation Investigation,DOJ Tried Repeatedly To Kill FBI ’s President_Clinton Foundation investigating,doj try repeatedly kill fbi president_clinton foundation investigate,gwen stefani superfan beat gwen stefani gwen stefani quiz,CountVectorizer,growing_net,RandomForestClassifier,fake,0.44302988052368164,75
75,THIS is The Last Interview of The Prophet Vanga: She ASKED Not To Make It Public Before The New Century,THIS is The live_on Interview of The Prophet Vanga : She ASKED Not To Make It Public in_front The New Century,live_on interview prophet vanga ask public in_front new century,gwen stefani superfan beat gwen stefani gwen stefani quiz,CountVectorizer,growing_net,RandomForestClassifier,fake,0.2098093032836914,77
76,Dunking With the No-Names? N.B.A. Fans Haven’t Minded Yet - The New York Times,Dunking With the No - Names ? N.B.A. Fans Have n’t Minded Yet - The fresh York metre,dunk name n.b.a fan minded fresh york metre,gwen stefani superfan beat gwen stefani gwen stefani quiz,CountVectorizer,growing_net,RandomForestClassifier,fake,0.303142786026001,77
77,Report: Huma Abedin’s Emails On Weiner’s Laptop Were In a File Marked “Life Insurance”,Report : Huma Abedin ’s Emails On Weiner ’s Laptop Were inward vitamin_A File Marked “ Life Insurance ”,report huma abedin email weiner laptop inward vitamin_a file mark life insurance,jew shielder gavin mccuck rekt jew hate female shitlord,CountVectorizer,growing_net,RandomForestClassifier,fake,0.26816868782043457,79
78,"Orlando, Disney, Donald Trump: Your Wednesday Evening Briefing - The New York Times","Orlando , Disney , Donald Trump : Your Wednesday Evening Briefing - The New House_of_York meter",orlando disney donald trump wednesday evening briefing new house_of_york meter,gwen stefani superfan beat gwen stefani gwen stefani quiz,CountVectorizer,growing_net,RandomForestClassifier,fake,0.4767458438873291,79
79,USA Taekwondo Coach Banned From Sport Over Sexual Assault Accusations,US Taekwondo Coach Banned From Sport Over intimate Assault Accusations,taekwondo coach ban sport intimate assault accusation,gorka smite hater radical islamist jerusalem post speech breitbart,CountVectorizer,growing_net,RandomForestClassifier,fake,0.5317897796630859,80
80,Budget Deal Increases Wildfire Disaster Funding By $2 Billion Annually,Budget Deal step-up Wildfire Disaster Funding By $ deuce Billion Annually,budget deal step wildfire disaster funding $ deuce billion annually,gwen stefani superfan beat gwen stefani gwen stefani quiz,CountVectorizer,growing_net,RandomForestClassifier,fake,0.35842299461364746,80
81,"Fire Tears Through Manila Slum, Leaving 15,000 Homeless - The New York Times","Fire Tears Through Manila Slum , Leaving 15,000 Homeless - The New House_of_York meter","fire tear manila slum leave 15,000 homeless new house_of_york meter",gwen stefani superfan beat gwen stefani gwen stefani quiz,CountVectorizer,growing_net,RandomForestClassifier,fake,0.37424683570861816,82
82,Donald Trump Jr. Gets In A Snit Over Accurate BBC Headline About Ronny Jackson,Donald ruff jr. arrive Hoosier_State A Snit ended Accurate BBC Headline astir Ronny Mahalia_Jackson,donald ruff jr arrive hoosier_state snit end accurate bbc headline astir ronny mahalia_jackson,representative government thugocracy,CountVectorizer,growing_net,RandomForestClassifier,fake,2.3784263134002686,83
83,Who’s Worth What at the White House: The Financial Disclosures - The New York Times,Who ’s Worth What at the White House : The Financial Disclosures - The New House_of_York multiplication,worth white house financial disclosure new house_of_york multiplication,gwen stefani superfan beat gwen stefani gwen stefani quiz,CountVectorizer,growing_net,RandomForestClassifier,fake,0.3310844898223877,83
84,Why Jet Lag Can Feel Worse When You Travel From West to East - The New York Times,Why Jet fall_back fire Feel Worse When You Travel From West to East - The freshly House_of_York sentence,jet fall_back fire feel bad travel west east freshly house_of_york sentence,gwen stefani superfan beat gwen stefani gwen stefani quiz,CountVectorizer,growing_net,RandomForestClassifier,fake,0.9276468753814697,83
85,'Love A Muslim' Day Letter Is A Poignant Answer To Hate Threats,' Love A Islamic ' Day Letter Is A Poignant Answer To Hate Threats,love islamic day letter poignant answer hate threat,jew shielder gavin mccuck rekt jew hate female shitlord,CountVectorizer,growing_net,RandomForestClassifier,fake,0.32521963119506836,84
86,New NASA Footage Films UFO Flying Past,newly NASA footage Films UFO Flying Past,newly nasa footage film ufo fly past,gorka smite hater radical islamist jerusalem post speech breitbart,CountVectorizer,growing_net,RandomForestClassifier,fake,0.3592193126678467,84
