,target instance,closest counterfactual,closest_counterfactual \stopword,closest_true_instance,vectorizer,text_method,model_name,dataset_name,runtime,not find
18,"Oliver North, Key Player In Iran-Contra Scandal, Named NRA President","UNKWORDZ North , UNKWORDZ UNKWORDZ In Iran UNKWORDZ Contra UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ President",unkwordz north unkwordz unkwordz iran unkwordz contra unkwordz unkwordz unkwordz unkwordz president,diamond silk,CountVectorizer,sedc,MLPClassifier,fake,0.29192066192626953,0
19,Obama To Apply For Political Asylum In Moneygall,UNKWORDZ UNKWORDZ UNKWORDZ For Political Asylum In Moneygall,unkwordz unkwordz unkwordz political asylum moneygall,gwen stefani superfan beat gwen stefani gwen stefani quiz,CountVectorizer,sedc,MLPClassifier,fake,0.07908749580383301,1
20,William Friedkin's Faith In Exorcisms Is Unwavering. As For Diversity In Hollywood? It 'Snags' Him.,William Friedkin 's Faith In Exorcisms Is Unwavering UNKWORDZ As For Diversity UNKWORDZ UNKWORDZ ? It ' Snags ' Him .,william friedkin faith exorcism unwavere unkwordz diversity unkwordz unkwordz snag,gwen stefani superfan beat gwen stefani gwen stefani quiz,CountVectorizer,sedc,MLPClassifier,fake,0.08537912368774414,1
21,"Regardless of ‘Brexit’ Vote, Experts Say, E.U. Must Rethink Status Quo - The New York Times","Regardless of UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ , Experts Say UNKWORDZ UNKWORDZ Must UNKWORDZ UNKWORDZ Quo - UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ",regardless unkwordz unkwordz unkwordz unkwordz expert unkwordz unkwordz unkwordz unkwordz quo unkwordz unkwordz unkwordz unkwordz,gwen stefani superfan beat gwen stefani gwen stefani quiz,CountVectorizer,sedc,MLPClassifier,fake,0.7154858112335205,1
22,NY State Police Building MS-13 Unit,NY UNKWORDZ Police UNKWORDZ UNKWORDZ UNKWORDZ,ny unkwordz police unkwordz unkwordz unkwordz,spirit liberalism liberalism left,CountVectorizer,sedc,MLPClassifier,fake,0.09066247940063477,1
23,Jim Carrey Appears To Shred Jared Kushner In Biting New Portrait,UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ Shred UNKWORDZ Kushner In Biting UNKWORDZ UNKWORDZ,unkwordz unkwordz unkwordz unkwordz shred unkwordz kushner bite unkwordz unkwordz,representative government thugocracy,CountVectorizer,sedc,MLPClassifier,fake,0.18614983558654785,1
24,Officer Puts Man In Chokehold Outside A North Carolina Waffle House,UNKWORDZ Puts Man In Chokehold Outside UNKWORDZ North UNKWORDZ Waffle House,unkwordz put man chokehold outside unkwordz north unkwordz waffle house,gwen stefani superfan beat gwen stefani gwen stefani quiz,CountVectorizer,sedc,MLPClassifier,fake,0.11197519302368164,1
25,Dozens Killed In Reported Chemical Attack On Syrian Rebel Enclave,UNKWORDZ Killed UNKWORDZ Reported UNKWORDZ Attack On Syrian Rebel Enclave,unkwordz kill unkwordz report unkwordz attack syrian rebel enclave,diamond silk,CountVectorizer,sedc,MLPClassifier,fake,0.04167032241821289,1
26,France’s Obsession With Decline Is a Booming Industry - The New York Times,UNKWORDZ ’s UNKWORDZ With UNKWORDZ UNKWORDZ a Booming Industry - The UNKWORDZ UNKWORDZ UNKWORDZ,unkwordz unkwordz unkwordz unkwordz boom industry unkwordz unkwordz unkwordz,gwen stefani superfan beat gwen stefani gwen stefani quiz,CountVectorizer,sedc,MLPClassifier,fake,0.17646050453186035,1
27,Jake Tapper Hits Back At Trump: He's Nastier To Me And Don Lemon Than He Is To Putin,UNKWORDZ UNKWORDZ Hits Back UNKWORDZ Trump UNKWORDZ UNKWORDZ UNKWORDZ Nastier UNKWORDZ Me And Don UNKWORDZ Than He UNKWORDZ To Putin,unkwordz unkwordz hit unkwordz trump unkwordz unkwordz unkwordz nasty unkwordz don unkwordz unkwordz putin,diamond silk,CountVectorizer,sedc,MLPClassifier,fake,0.46700119972229004,1
28,Vandalized Arizona Mosque Flooded With Support From Interfaith Allies,Vandalized UNKWORDZ UNKWORDZ Flooded With Support UNKWORDZ Interfaith Allies,vandalize unkwordz unkwordz flood support unkwordz interfaith ally,diamond silk,CountVectorizer,sedc,MLPClassifier,fake,0.06598138809204102,1
29,"Spoof Craigslist Ad Seeks Lawyer For Donald Trump, And It's Hilarious","UNKWORDZ UNKWORDZ Ad UNKWORDZ UNKWORDZ For Donald Trump , And It 's UNKWORDZ",unkwordz unkwordz ad unkwordz unkwordz donald trump unkwordz,jew shielder gavin mccuck rekt jew hate female shitlord,CountVectorizer,sedc,MLPClassifier,fake,0.24891209602355957,1
30,Oregon Gov.: Ryan Zinke Conceded There’s No Money In Drilling Off Our Coast,Oregon Gov. : UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ ’s UNKWORDZ Money In UNKWORDZ UNKWORDZ Our UNKWORDZ,oregon gov unkwordz unkwordz unkwordz unkwordz unkwordz money unkwordz unkwordz unkwordz,jew shielder gavin mccuck rekt jew hate female shitlord,CountVectorizer,sedc,MLPClassifier,fake,0.45388364791870117,1
31,Michigan Allots $87 Million to Replace Flint’s Tainted Water Pipes - The New York Times,Michigan Allots $ 87 UNKWORDZ to UNKWORDZ Flint ’s Tainted Water UNKWORDZ - The New UNKWORDZ UNKWORDZ,michigan allot $ 87 unkwordz unkwordz flint tainted water unkwordz new unkwordz unkwordz,gwen stefani superfan beat gwen stefani gwen stefani quiz,CountVectorizer,sedc,MLPClassifier,fake,0.2310330867767334,1
32,Eleven Madison Park Plans a Makeover and a Summer Pop-Up - The New York Times,Eleven Madison Park Plans a UNKWORDZ and a Summer Pop - Up - The New UNKWORDZ UNKWORDZ,madison park plan unkwordz summer pop new unkwordz unkwordz,gwen stefani superfan beat gwen stefani gwen stefani quiz,CountVectorizer,sedc,MLPClassifier,fake,0.05118227005004883,1
33,WikiLeaks Reveals CIA ’Archimedes’ Tool Reportedly Used to Infect Local Networks - Breitbart,WikiLeaks Reveals CIA ’ Archimedes ’ Tool Reportedly Used to Infect UNKWORDZ UNKWORDZ - UNKWORDZ,wikileak reveal cia archimede tool reportedly infect unkwordz unkwordz unkwordz,gwen stefani superfan beat gwen stefani gwen stefani quiz,CountVectorizer,sedc,MLPClassifier,fake,0.06949329376220703,1
34,House Democrats Offer Internships For Students Affected By Gun Violence,UNKWORDZ UNKWORDZ UNKWORDZ Internships UNKWORDZ UNKWORDZ Affected By Gun UNKWORDZ,unkwordz unkwordz unkwordz internship unkwordz unkwordz affect gun unkwordz,jew shielder gavin mccuck rekt jew hate female shitlord,CountVectorizer,sedc,MLPClassifier,fake,0.14413022994995117,1
35,Can anyone help with the meaning behind a mystery playing card?,Can anyone UNKWORDZ with the meaning behind a UNKWORDZ playing UNKWORDZ ?,unkwordz meaning unkwordz playing unkwordz,jew shielder gavin mccuck rekt jew hate female shitlord,CountVectorizer,sedc,MLPClassifier,fake,0.062160491943359375,1
36,Exclusive - Rand Paul on Omnibus Spending Bill: ’President Hillary Clinton Would Have Been Proud of This Bill’ - Breitbart,Exclusive - Rand Paul on Omnibus Spending Bill UNKWORDZ ’ President UNKWORDZ Clinton Would Have Been Proud of This Bill ’ - UNKWORDZ,exclusive rand paul omnibus spending bill unkwordz president unkwordz clinton proud bill unkwordz,gwen stefani superfan beat gwen stefani gwen stefani quiz,CountVectorizer,sedc,MLPClassifier,fake,0.16919779777526855,1
37,"Pelosi: ’I Pray for Donald Trump, That His Presidency Will Be Successful and That His Family Will Be Safe’","Pelosi : ’ I Pray for Donald UNKWORDZ , That His UNKWORDZ UNKWORDZ Be Successful and That His Family Will Be Safe ’",pelosi pray donald unkwordz unkwordz unkwordz successful family safe,gwen stefani superfan beat gwen stefani gwen stefani quiz,CountVectorizer,sedc,MLPClassifier,fake,0.12422752380371094,1
38,Washington’s meddling in foreign elections,UNKWORDZ ’s meddling in UNKWORDZ UNKWORDZ,unkwordz meddling unkwordz unkwordz,gwen stefani superfan beat gwen stefani gwen stefani quiz,CountVectorizer,sedc,MLPClassifier,fake,0.07972979545593262,1
39,Caught On Tape: ISIS Destroys Iraqi Abrams With Anti-Tank Missile,Caught On Tape : UNKWORDZ UNKWORDZ Iraqi Abrams With Anti - UNKWORDZ Missile,catch tape unkwordz unkwordz iraqi abrams anti unkwordz missile,gwen stefani superfan beat gwen stefani gwen stefani quiz,CountVectorizer,sedc,MLPClassifier,fake,0.05201888084411621,1
40,Waffle House Shooting Victim's Mom Accepts Daughter's Diploma,Waffle House UNKWORDZ Victim UNKWORDZ UNKWORDZ Accepts Daughter 's Diploma,waffle house unkwordz victim unkwordz unkwordz accept daughter diploma,jew shielder gavin mccuck rekt jew hate female shitlord,CountVectorizer,sedc,MLPClassifier,fake,0.049428462982177734,1
41,Cardi B To Be First Co-Host Of 'The Tonight Show' With Jimmy Fallon,UNKWORDZ UNKWORDZ UNKWORDZ Be First UNKWORDZ - UNKWORDZ UNKWORDZ UNKWORDZ The Tonight Show ' UNKWORDZ UNKWORDZ UNKWORDZ,unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz tonight unkwordz unkwordz unkwordz,jew shielder gavin mccuck rekt jew hate female shitlord,CountVectorizer,sedc,MLPClassifier,fake,0.5598516464233398,1
42,"'Fox & Friends' Host Mocks NY Times' ISIS Coverage, Unaware It Beat Fox To The Story","' Fox & UNKWORDZ ' UNKWORDZ Mocks NY Times ' ISIS Coverage , UNKWORDZ It Beat Fox To The Story",fox unkwordz unkwordz mock ny time isis coverage unkwordz beat fox story,jew shielder gavin mccuck rekt jew hate female shitlord,CountVectorizer,sedc,MLPClassifier,fake,0.08847951889038086,1
43,GOP: We Will Be United Against Any Supreme Court Nominee Of Hillary Clinton (VIDEO),GOP UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ Against Any UNKWORDZ Court UNKWORDZ Of UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ ),gop unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz court unkwordz unkwordz unkwordz unkwordz unkwordz,gwen stefani superfan beat gwen stefani gwen stefani quiz,CountVectorizer,sedc,MLPClassifier,fake,0.5741682052612305,1
44,The Rest Of The World Showed Up To March For Our Lives,The Rest UNKWORDZ The World UNKWORDZ Up To March For Our UNKWORDZ,rest unkwordz world unkwordz march unkwordz,jew shielder gavin mccuck rekt jew hate female shitlord,CountVectorizer,sedc,MLPClassifier,fake,0.06671905517578125,1
45,"Tesla Hits a New Milestone, Passing G.M. in Valuation - The New York Times","Tesla Hits a New Milestone , Passing G.M. in Valuation - The UNKWORDZ UNKWORDZ UNKWORDZ",tesla hit new milestone pass g.m valuation unkwordz unkwordz unkwordz,gwen stefani superfan beat gwen stefani gwen stefani quiz,CountVectorizer,sedc,MLPClassifier,fake,0.08930516242980957,1
46,Melania Trump Called Out For Anti-Bullying Campaign That Ignores Her Husband's Actions,Melania Trump UNKWORDZ Out UNKWORDZ Anti - Bullying Campaign That Ignores Her Husband UNKWORDZ Actions,melania trump unkwordz unkwordz anti bully campaign ignore husband unkwordz action,diamond silk,CountVectorizer,sedc,MLPClassifier,fake,0.0843956470489502,1
47,Is Your County Elections Clerk Ready For Russian Hackers?,Is Your County UNKWORDZ Clerk Ready For Russian UNKWORDZ UNKWORDZ,county unkwordz clerk ready russian unkwordz unkwordz,gwen stefani superfan beat gwen stefani gwen stefani quiz,CountVectorizer,sedc,MLPClassifier,fake,0.07640409469604492,1
48,Iran Says Europe's Support For Nuclear Deal Isn't Enough After America's Withdrawal,UNKWORDZ Says Europe UNKWORDZ Support For Nuclear UNKWORDZ Is n't Enough After America 's Withdrawal,unkwordz say europe unkwordz support nuclear unkwordz america withdrawal,jew shielder gavin mccuck rekt jew hate female shitlord,CountVectorizer,sedc,MLPClassifier,fake,0.09983229637145996,1
49,Missouri Governor Claims 'Witch Hunt' Before State House Releases Its Report,Missouri Governor UNKWORDZ ' Witch Hunt ' Before UNKWORDZ House UNKWORDZ Its Report,missouri governor unkwordz witch hunt unkwordz house unkwordz report,jew shielder gavin mccuck rekt jew hate female shitlord,CountVectorizer,sedc,MLPClassifier,fake,0.0554659366607666,1
50,"Rural Counties Are Making A Comeback, Census Data Shows",UNKWORDZ UNKWORDZ Are Making A Comeback UNKWORDZ UNKWORDZ Data UNKWORDZ,unkwordz unkwordz make comeback unkwordz unkwordz datum unkwordz,jew shielder gavin mccuck rekt jew hate female shitlord,CountVectorizer,sedc,MLPClassifier,fake,0.10163235664367676,2
51,"Former South Korean President Park Geun-hye Sentenced To 24 Years For Bribery, Abuse Of Power","Former South UNKWORDZ President Park Geun - hye Sentenced To 24 UNKWORDZ For Bribery , UNKWORDZ Of Power",south unkwordz president park geun hye sentence 24 unkwordz bribery unkwordz power,jew shielder gavin mccuck rekt jew hate female shitlord,CountVectorizer,sedc,MLPClassifier,fake,0.0807344913482666,2
52,Tips to Reduce Food Waste - The New York Times,Tips to Reduce Food Waste UNKWORDZ The New UNKWORDZ UNKWORDZ,tip reduce food waste unkwordz new unkwordz unkwordz,gwen stefani superfan beat gwen stefani gwen stefani quiz,CountVectorizer,sedc,MLPClassifier,fake,0.09501099586486816,2
53,15 Unique Gifts For Mom This Mother's Day,15 Unique UNKWORDZ For Mom UNKWORDZ UNKWORDZ UNKWORDZ Day,15 unique unkwordz mom unkwordz unkwordz unkwordz day,jew shielder gavin mccuck rekt jew hate female shitlord,CountVectorizer,sedc,MLPClassifier,fake,0.07517409324645996,2
54,"In Red-State Utah, a Surge Toward Obamacare - The New York Times","In Red - State Utah , a UNKWORDZ Toward UNKWORDZ - The New UNKWORDZ UNKWORDZ",red state utah unkwordz unkwordz new unkwordz unkwordz,gwen stefani superfan beat gwen stefani gwen stefani quiz,CountVectorizer,sedc,MLPClassifier,fake,0.10228753089904785,2
55,"Trump Team Didn’t Put Nominees to ‘Sex, Drugs and Rock ’n’ Roll’ Test - The New York Times","Trump Team Did n’t UNKWORDZ Nominees to ‘ Sex , UNKWORDZ and UNKWORDZ ’ UNKWORDZ ’ Roll UNKWORDZ Test UNKWORDZ The New York UNKWORDZ",trump team unkwordz nominee sex unkwordz unkwordz unkwordz roll unkwordz test unkwordz new york unkwordz,gwen stefani superfan beat gwen stefani gwen stefani quiz,CountVectorizer,sedc,MLPClassifier,fake,0.299304723739624,2
56,Yahoo and the Online Universe According to Verizon - The New York Times,UNKWORDZ and the Online Universe According to Verizon UNKWORDZ The New York UNKWORDZ,unkwordz online universe accord verizon unkwordz new york unkwordz,gwen stefani superfan beat gwen stefani gwen stefani quiz,CountVectorizer,sedc,MLPClassifier,fake,0.057145118713378906,2
57,GOP Congressman Doug Lamborn Thrown Off The Ballot For 2018 (UPDATED),UNKWORDZ Congressman Doug Lamborn UNKWORDZ UNKWORDZ The UNKWORDZ For UNKWORDZ ( UPDATED ),unkwordz congressman doug lamborn unkwordz unkwordz unkwordz unkwordz update,jew shielder gavin mccuck rekt jew hate female shitlord,CountVectorizer,sedc,MLPClassifier,fake,0.13099169731140137,2
58,Federal Judge Rips Kris Kobach For Failing To Fully Comply With Court Order,UNKWORDZ UNKWORDZ Rips UNKWORDZ UNKWORDZ For UNKWORDZ UNKWORDZ Fully Comply UNKWORDZ Court Order,unkwordz unkwordz rip unkwordz unkwordz unkwordz unkwordz fully comply unkwordz court order,jew shielder gavin mccuck rekt jew hate female shitlord,CountVectorizer,sedc,MLPClassifier,fake,0.18765783309936523,2
59,"4 Presidents, 4 First Ladies Pose For Photo At Barbara Bush Funeral","UNKWORDZ UNKWORDZ , 4 UNKWORDZ Ladies UNKWORDZ For UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ",unkwordz unkwordz 4 unkwordz lady unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz,jew shielder gavin mccuck rekt jew hate female shitlord,CountVectorizer,sedc,MLPClassifier,fake,0.3297760486602783,3
60,6 Fired At Howard University For Misconduct Involving Need-Based Tuition Funds,6 Fired At Howard University For Misconduct UNKWORDZ Need - UNKWORDZ UNKWORDZ Funds,6 fire howard university misconduct unkwordz need unkwordz unkwordz fund,gwen stefani superfan beat gwen stefani gwen stefani quiz,CountVectorizer,sedc,MLPClassifier,fake,0.07193374633789062,3
61,Clintons Are Under Multiple FBI Investigations as Agents Are Stymied,UNKWORDZ UNKWORDZ UNKWORDZ Multiple FBI UNKWORDZ as Agents Are Stymied,unkwordz unkwordz unkwordz multiple fbi unkwordz agent stymie,gwen stefani superfan beat gwen stefani gwen stefani quiz,CountVectorizer,sedc,MLPClassifier,fake,0.11099767684936523,3
62,Video Of Bear Eating Ice Cream At Dairy Queen Leads To Charges For Zoo Owners,Video Of UNKWORDZ Eating UNKWORDZ Cream UNKWORDZ Dairy Queen Leads To Charges For Zoo Owners,video unkwordz eat unkwordz cream unkwordz dairy queen lead charge zoo owner,jew shielder gavin mccuck rekt jew hate female shitlord,CountVectorizer,sedc,MLPClassifier,fake,0.08337140083312988,3
63,General is most senior Army officer to kill self,General is UNKWORDZ senior UNKWORDZ UNKWORDZ to kill self,general unkwordz senior unkwordz unkwordz kill self,gwen stefani superfan beat gwen stefani gwen stefani quiz,CountVectorizer,sedc,MLPClassifier,fake,0.06242179870605469,3
64,How 'Star Trek' Made History 22 Years Ago With A Same-Sex Kiss,How UNKWORDZ Star UNKWORDZ ' Made History 22 Years Ago With A Same - UNKWORDZ UNKWORDZ,unkwordz star unkwordz history 22 year ago unkwordz unkwordz,jew shielder gavin mccuck rekt jew hate female shitlord,CountVectorizer,sedc,MLPClassifier,fake,0.16791248321533203,3
65,I Went to My First Classical Music Concert. It Was in My Living Room. - The New York Times,I Went to My First Classical Music Concert . UNKWORDZ Was in My Living Room . - The New UNKWORDZ UNKWORDZ,go classical music concert unkwordz living room new unkwordz unkwordz,gwen stefani superfan beat gwen stefani gwen stefani quiz,CountVectorizer,sedc,MLPClassifier,fake,0.09397411346435547,3
66,Donald Trump Will Not Be Mentioned By Name On 'Roseanne',Donald Trump Will Not UNKWORDZ UNKWORDZ By Name On UNKWORDZ Roseanne ',donald trump unkwordz unkwordz unkwordz roseanne,gwen stefani superfan beat gwen stefani gwen stefani quiz,CountVectorizer,sedc,MLPClassifier,fake,0.06715035438537598,3
67,School Got Complaints About Teacher Even Before HuffPost Revealed Her Racial Bias,School UNKWORDZ Complaints UNKWORDZ Teacher Even Before UNKWORDZ Revealed Her Racial Bias,school unkwordz complaint unkwordz teacher unkwordz reveal racial bias,wikileak obama saudi agent,CountVectorizer,sedc,MLPClassifier,fake,0.06656813621520996,3
68,This Trump Country House District Just Became A Key Progressive Battleground,This Trump UNKWORDZ UNKWORDZ District Just UNKWORDZ A Key UNKWORDZ Battleground,trump unkwordz unkwordz district unkwordz key unkwordz battleground,jew shielder gavin mccuck rekt jew hate female shitlord,CountVectorizer,sedc,MLPClassifier,fake,0.07434415817260742,3
69,Muslim College Chaplains Extend a Hand Across Religious Divides - The New York Times,Muslim UNKWORDZ Chaplains Extend a Hand UNKWORDZ Religious UNKWORDZ - UNKWORDZ New UNKWORDZ UNKWORDZ,muslim unkwordz chaplain extend hand unkwordz religious unkwordz unkwordz new unkwordz unkwordz,gwen stefani superfan beat gwen stefani gwen stefani quiz,CountVectorizer,sedc,MLPClassifier,fake,0.19977211952209473,4
70,Rep. Louie Gohmert: Protests Against Gorsuch Nomination Are ‘Fake News’ Funded by ‘Soros Money’,Rep. Louie Gohmert : Protests UNKWORDZ UNKWORDZ Nomination Are UNKWORDZ UNKWORDZ News UNKWORDZ Funded by ‘ UNKWORDZ UNKWORDZ ’,rep louie gohmert protest unkwordz unkwordz nomination unkwordz unkwordz news unkwordz fund unkwordz unkwordz,gwen stefani superfan beat gwen stefani gwen stefani quiz,CountVectorizer,sedc,MLPClassifier,fake,0.2632925510406494,5
71,North Carolina Governor Signs Law Limiting Successor’s Power - The New York Times,North Carolina UNKWORDZ UNKWORDZ Law Limiting Successor ’s Power UNKWORDZ The New UNKWORDZ UNKWORDZ,north carolina unkwordz unkwordz law limit successor power unkwordz new unkwordz unkwordz,gwen stefani superfan beat gwen stefani gwen stefani quiz,CountVectorizer,sedc,MLPClassifier,fake,0.14340853691101074,5
72,Seth Meyers Taunts Donald Trump Over His Ridiculously High Staffer Turnover,UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ Trump Over UNKWORDZ Ridiculously High UNKWORDZ Turnover,unkwordz unkwordz unkwordz unkwordz trump unkwordz ridiculously high unkwordz turnover,jew shielder gavin mccuck rekt jew hate female shitlord,CountVectorizer,sedc,MLPClassifier,fake,0.1639847755432129,5
73,‘This Is Treason’: Clinton’s Email Server Reportedly Exposed to Hackers of 5 Spy Agencies,‘ This Is Treason ’ : Clinton UNKWORDZ Email Server UNKWORDZ Exposed to Hackers UNKWORDZ 5 Spy Agencies,treason clinton unkwordz email server unkwordz expose hacker unkwordz 5 spy agency,jew shielder gavin mccuck rekt jew hate female shitlord,CountVectorizer,sedc,MLPClassifier,fake,0.1208961009979248,5
