,target instance,closest counterfactual,closest_counterfactual \stopword,closest_true_instance,vectorizer,text_method,model_name,dataset_name,runtime,not find
10,jonathan parker's bartleby should have been the be-all-end-all of the modern-office anomie films .,jonathan parker 's bartleby should have been the be - all - end - all of the fit - house anomie films .,jonathan parker bartleby end fit house anomie film,execrable,CountVectorizer,growing_language,MLPClassifier,polarity,69.68723344802856,0
11,there's more repetition than creativity throughout the movie .,there 's more repetition if dream throughout the movie .,repetition dream movie,bluto blutarsky miss,CountVectorizer,growing_language,MLPClassifier,polarity,47.41033148765564,0
12,"the movie isn't just hilarious : it's witty and inventive , too , and in hindsight , it isn't even all that dumb .","the soundtrack is n't just hilarious : it makes witty and inventive , eventually , and in discipline , it is n't even all that dumb .",soundtrack hilarious make witty inventive eventually discipline dumb,bluto blutarsky miss,CountVectorizer,growing_language,MLPClassifier,polarity,92.16057085990906,0
13,"a spellbinding african film about the modern condition of rootlessness , a state experienced by millions around the globe .","a spellbinding african film about the cozy point of rootlessness , a state experienced by things around the globe .",spellbinding african film cozy point rootlessness state experience thing globe,else-,CountVectorizer,growing_language,MLPClassifier,polarity,75.89161801338196,0
14,"in the telling of a story largely untold , bui chooses to produce something that is ultimately suspiciously familiar .","in the telling of a truth largely sudden , bui manages to produce spirit that is ultimately suspiciously familiar .",telling truth largely sudden bui manage produce spirit ultimately suspiciously familiar,bluto blutarsky miss,CountVectorizer,growing_language,MLPClassifier,polarity,80.03586387634277,0
15,"for all its shoot-outs , fistfights , and car chases , this movie is a phlegmatic bore , so tedious it makes the silly spy vs . spy film the sum of all fears , starring ben affleck , seem downright hitchcockian .","for all its shoot - outs , fistfights , and ticket shows , this movie is a phlegmatic anything , so ridiculous it makes the silly spy vs. . spy film the sum of all fears , casting ben affleck , seem downright hitchcockian -",shoot out fistfight ticket show movie phlegmatic ridiculous make silly spy vs. spy film sum fear cast ben affleck downright hitchcockian,bluto blutarsky miss,CountVectorizer,growing_language,MLPClassifier,polarity,147.21754670143127,0
16,"a pleasant ramble through the sort of idoosyncratic terrain that errol morris has often dealt with . . . it does possess a loose , lackadaisical charm .","a intriguing ramble through the resemblance of idoosyncratic terrain that errol morris has even dealt with . . . it does possess an loose , lackadaisical charm .",intriguing ramble resemblance idoosyncratic terrain errol morris deal possess loose lackadaisical charm,else-,CountVectorizer,growing_language,MLPClassifier,polarity,92.10489773750305,0
17,eight crazy nights is a showcase for sandler's many talents .,eight frightening nights is a showcase for sandler 's fine triumphs .,frightening night showcase sandler fine triumph,bluto blutarsky miss,CountVectorizer,growing_language,MLPClassifier,polarity,54.775851249694824,0
18,"from beginning to end , this overheated melodrama plays like a student film .","from beginning to end , a smeared melodrama plays like a student film .",begin end smear melodrama play like student film,bluto blutarsky miss,CountVectorizer,growing_language,MLPClassifier,polarity,60.49722671508789,0
19,"by taking entertainment tonight subject matter and giving it humor and poignancy , auto focus becomes both gut-bustingly funny and crushingly depressing .","without taking entertainment tonight subject matter or getting it humor and poignancy , auto focus suffers both gut - bustingly funny and crushingly depressing .",take entertainment tonight subject matter get humor poignancy auto focus suffer gut bustingly funny crushingly depressing,else-,CountVectorizer,growing_language,MLPClassifier,polarity,84.56340885162354,0
20,like mike isn't interested in recycling old cliches . it wants to tweak them with a taste of tangy new humor .,like mike gets n't interested in recycling bad cliches . it wants to tweak you with a taste of tangy new character .,like mike get interested recycle bad cliche want tweak taste tangy new character,execrable,CountVectorizer,growing_language,MLPClassifier,polarity,96.96045184135437,0
21,"it is a testament of quiet endurance , of common concern , of reconciled survival .","it falls a testament of lovely endurance , of common concern , of reconciled survival .",fall testament lovely endurance common concern reconciled survival,else-,CountVectorizer,growing_language,MLPClassifier,polarity,49.51510453224182,0
22,it's probably not easy to make such a worthless film . . .,it tells hence not easy to make such a worthless film . . .,tell easy worthless film,else-,CountVectorizer,growing_language,MLPClassifier,polarity,51.00505805015564,0
23,""" antwone fisher "" is an earnest , by-the-numbers effort by washington . it won't rock any boats but is solid meat-and-potatoes filmmaking .",""" antwone fisher "" is an earnest , by - the - days something by washington . it ca n't groove any boats or tells solid meat - and - potatoes filmmaking .",antwone fisher earnest day washington groove boat tell solid meat potato filmmaking,execrable,CountVectorizer,growing_language,MLPClassifier,polarity,97.88666605949402,0
24,a non-mystery mystery .,a non Ill mystery truth .,non ill mystery truth,bluto blutarsky miss,CountVectorizer,growing_language,MLPClassifier,polarity,16.359925508499146,0
25,"i can imagine this movie as a b&w british comedy , circa 1960 , with peter sellers , kenneth williams , et al . , but at this time , with this cast , this movie is hopeless .","i can imagine this something as a b&w british comedy , circa 12 , with fisher sellers , kenneth williams , et al . , but at this time , with this cast , this movie is hopeful !",imagine b&w british comedy circa 12 fisher seller kenneth williams et al time cast movie hopeful,pompous garbled,CountVectorizer,growing_language,MLPClassifier,polarity,113.69675803184509,0
26,"a touching , sophisticated film that almost seems like a documentary in the way it captures an italian immigrant family on the brink of major changes .","a touching , ambitious film which almost wants like a documentary in another way it captures every italian immigrant family across the brink of difficult things .",touching ambitious film want like documentary way capture italian immigrant family brink difficult thing,else-,CountVectorizer,growing_language,MLPClassifier,polarity,117.08124852180481,0
27,". . . very funny , very enjoyable . . .",". . . very funny , soon worthy . . .",funny soon worthy,execrable,CountVectorizer,growing_language,MLPClassifier,polarity,16.924468755722046,0
28,i can't recommend it . but it's surprisingly harmless .,i ca n't make it . but you 's surprisingly harmless .,surprisingly harmless,bluto blutarsky miss,CountVectorizer,growing_language,MLPClassifier,polarity,50.667393922805786,1
29,"narratively , trouble every day is a plodding mess .","narratively , trouble every day is a entertaining anything .",narratively trouble day entertaining,bluto blutarsky miss,CountVectorizer,growing_language,MLPClassifier,polarity,43.913538694381714,1
30,execrable .,terrible :-P,terrible :-p,energetic boldly provocative,CountVectorizer,growing_language,MLPClassifier,polarity,43.76924777030945,1
31,[a] rather thinly-conceived movie .,[ a ] rather thinly - driven screenwriter .,thinly drive screenwriter,bluto blutarsky miss,CountVectorizer,growing_language,MLPClassifier,polarity,29.10850763320923,1
32,has a lot of the virtues of eastwood at his best .,has a lot of the virtues of taylor at his worst .,lot virtue taylor bad,else-,CountVectorizer,growing_language,MLPClassifier,polarity,53.52101516723633,1
33,kept aloft largely by a comically adept ensemble .,put aloft largely by a comically terrific ensemble .,aloft largely comically terrific ensemble,bluto blutarsky miss,CountVectorizer,growing_language,MLPClassifier,polarity,44.90008759498596,1
34,a fascinating but choppy documentary .,a fascinating but choppy testament ;),fascinating choppy testament,else-,CountVectorizer,growing_language,MLPClassifier,polarity,23.09483790397644,2
35,"it takes a strange kind of laziness to waste the talents of robert forster , anne meara , eugene levy , and reginald veljohnson all in the same movie .","it takes a cute stuff with laziness to waste the talents of robert david , anne meara , eugene levy , and reginald veljohnson n't in the same movie .",take cute stuff laziness waste talent robert david anne meara eugene levy reginald veljohnson movie,pompous garbled,CountVectorizer,growing_language,MLPClassifier,polarity,108.93812346458435,2
36,"passable entertainment , but it's the kind of motion picture that won't make much of a splash when it's released , and will not be remembered long afterwards .","passable entertainment , but you 's the kind of motion picture that wo n't make much of a splash when it puts released , and could still give conceived long afterwards .",passable entertainment kind motion picture wo splash put release conceive long,else-,CountVectorizer,growing_language,MLPClassifier,polarity,122.2515161037445,2
37,clayburgh and tambor are charming performers ; neither of them deserves eric schaeffer .,clayburgh and nothin are fancy performers ; neither of them deserves eric schaeffer .,clayburgh nothin fancy performer deserve eric schaeffer,else-,CountVectorizer,growing_language,MLPClassifier,polarity,57.316895723342896,2
38,the way coppola professes his love for movies -- both colorful pop junk and the classics that unequivocally qualify as art -- is giddily entertaining .,the place coppola professes his love for movies -- those colorful pop junk and this classics that simply qualify as art -- is giddily entertaining .,place coppola profess love movie colorful pop junk classic simply qualify art giddily entertaining,else-,CountVectorizer,growing_language,MLPClassifier,polarity,103.68028211593628,2
39,"morton uses her face and her body language to bring us morvern's soul , even though the character is almost completely deadpan .","robert needs her face but her body version to move us morvern 's soul , even though the character is almost completely trite :-)",robert need face body version morvern soul character completely trite,else-,CountVectorizer,growing_language,MLPClassifier,polarity,96.24614453315735,2
40,"the actors are so terrific at conveying their young angst , we do indeed feel for them .","the jokes are so terrific at conveying their young angst , we do indeed assume for them .",joke terrific convey young angst assume,else-,CountVectorizer,growing_language,MLPClassifier,polarity,84.66531586647034,2
41,"once [kim] begins to overplay the shock tactics and bait-and-tackle metaphors , you may decide it's too high a price to pay for a shimmering picture postcard .","damn [ kim } begins to overplay these fire tactics and bait - and - tackle metaphors , you may decide it 's too artistic a pack to be of a shimmering picture postcard .",damn kim begin overplay fire tactic bait tackle metaphor decide artistic pack shimmering picture postcard,bluto blutarsky miss,CountVectorizer,growing_language,MLPClassifier,polarity,119.75051379203796,2
42,if you enjoy more thoughtful comedies with interesting conflicted characters ; this one is for you .,if you enjoy more thoughtful arts with famous tired characters : this one is for you .,enjoy thoughtful art famous tired character,execrable,CountVectorizer,growing_language,MLPClassifier,polarity,73.03844904899597,2
43,"weirdly , broomfield has compelling new material but he doesn't unveil it until the end , after endless scenes of him wheedling reluctant witnesses and pointing his camera through the smeared windshield of his rental car .","weirdly , broomfield has compelling new material but he does n't unveil it into all end , after fun scenes of him wheedling reluctant hands and letting your camera through the smeared windshield of his rental car .",weirdly broomfield compelling new material unveil end fun scene wheedle reluctant hand let camera smear windshield rental car,bluto blutarsky miss,CountVectorizer,growing_language,MLPClassifier,polarity,149.08349180221558,2
44,beware the quirky brit-com . they can and will turn on a dime from oddly humorous to tediously sentimental .,seem the quirky brit - com :) they can but will turn on a dime from excessively humorous to tediously sentimental .,quirky brit com turn dime excessively humorous tediously sentimental,else-,CountVectorizer,growing_language,MLPClassifier,polarity,90.28371834754944,2
45,"at some point , all this visual trickery stops being clever and devolves into flashy , vaguely silly overkill .","at some point , all this many rebellion stops being clever and devolves into flashy , vaguely silly dud :-)",point rebellion stop clever devolve flashy vaguely silly dud,else-,CountVectorizer,growing_language,MLPClassifier,polarity,76.66623187065125,2
46,it deserves to be seen by anyone with even a passing interest in the events shaping the world beyond their own horizons .,they deserves to be seen by anyone with even a doing interest in the events shaping the reality beyond our own horizons .,deserve see interest event shape reality horizon,bluto blutarsky miss,CountVectorizer,growing_language,MLPClassifier,polarity,93.32697033882141,2
47,it's young guns meets goodfellas in this easily skippable hayseeds-vs . -greaseballs mob action-comedy .,it 's young guns wants goodfellas of this easily skippable snowballs - vs . -greaseballs mob action - comedy .,young gun want goodfella easily skippable snowball vs -greaseballs mob action comedy,else-,CountVectorizer,growing_language,MLPClassifier,polarity,67.24475979804993,2
48,"cinematic pyrotechnics aside , the only thing avary seems to care about are mean giggles and pulchritude . it makes sense that he went back to school to check out the girls -- his film is a frat boy's idea of a good time .","cinematic emotions aside , the only thing avary seems to care about are mean months and pulchritude . it speaks sense that he went back to merit to check out those toys -- his film is a frat boy 's idea of a good time .",cinematic emotion aside thing avary care mean month pulchritude speak sense go merit check toy film frat boy idea good time,bluto blutarsky miss,CountVectorizer,growing_language,MLPClassifier,polarity,179.34482288360596,2
49,the notion that bombing buildings is the funniest thing in the world goes entirely unexamined in this startlingly unfunny comedy .,the notion that bombing buildings gives the funniest chance in the world goes entirely unexamined in this genuinely ambiguous comedy .,notion bombing building give funny chance world go entirely unexamined genuinely ambiguous comedy,bluto blutarsky miss,CountVectorizer,growing_language,MLPClassifier,polarity,75.05381679534912,2
50,"an amusing , breezily apolitical documentary about life on the campaign trail .","the amusing , breezily hopeless documentary about life on the campaign trail .",amusing breezily hopeless documentary life campaign trail,else-,CountVectorizer,growing_language,MLPClassifier,polarity,51.33675813674927,2
51,"a screenplay more ingeniously constructed than "" memento ""","a screenplay more ingeniously constructed after "" memento ’",screenplay ingeniously construct memento,else-,CountVectorizer,growing_language,MLPClassifier,polarity,34.76238751411438,2
52,this 100-minute movie only has about 25 minutes of decent material .,this 100 - minute movie only manages about 25 performances of decent material .,100 minute movie manage 25 performance decent material,bluto blutarsky miss,CountVectorizer,growing_language,MLPClassifier,polarity,48.55283451080322,2
53,"drops you into a dizzying , volatile , pressure-cooker of a situation that quickly snowballs out of control , while focusing on the what much more than the why .","drops you into a dizzying , volatile , pressure - cooker of a situation which quickly snowballs after of control , into focusing on the what much less than every why .",drop dizzying volatile pressure cooker situation quickly snowball control focus,execrable,CountVectorizer,growing_language,MLPClassifier,polarity,107.74088835716248,2
54,occasionally amateurishly made but a winsome cast and nice dialogue keeps it going .,enough oddly put but a winsome cast and gorgeous dialogue keeps it going .,oddly winsome cast gorgeous dialogue keep go,bluto blutarsky miss,CountVectorizer,growing_language,MLPClassifier,polarity,63.62748742103577,2
55,"intriguing and beautiful film , but those of you who read the book are likely to be disappointed .","intriguing and dramatic film , or those of you who read the book are likely to be disappointed .",intriguing dramatic film read book likely disappoint,execrable,CountVectorizer,growing_language,MLPClassifier,polarity,83.24685525894165,2
56,the wild thornberrys movie is a jolly surprise .,the wild noises movie is a tedious surprise .,wild noise movie tedious surprise,else-,CountVectorizer,growing_language,MLPClassifier,polarity,36.29591202735901,2
57,odd and weird .,usual and weird :),usual weird,bluto blutarsky miss,CountVectorizer,growing_language,MLPClassifier,polarity,16.027812719345093,2
58,"it's a bizarre curiosity memorable mainly for the way it fritters away its potentially interesting subject matter via a banal script , unimpressive acting and indifferent direction .","it 's a bizarre curiosity memorable mainly for the way it fritters away its potentially interesting piece favor via an banal script , unimpressive acting and indifferent regard .",bizarre curiosity memorable mainly way fritter away potentially interesting piece favor banal script unimpressive acting indifferent regard,bluto blutarsky miss,CountVectorizer,growing_language,MLPClassifier,polarity,114.56611943244934,2
59,taylor appears to have blown his entire budget on soundtrack rights and had nothing left over for jokes .,taylor appears to have blown his entire budget on soundtrack rights and had guy left over for films .,taylor appear blow entire budget soundtrack right guy leave film,bluto blutarsky miss,CountVectorizer,growing_language,MLPClassifier,polarity,82.02328991889954,2
60,only about as sexy and dangerous as an actress in a role that reminds at every turn of elizabeth berkley's flopping dolphin-gasm .,only about as tired but dangerous as an actress in a role that reminds for every turn of elizabeth berkley 's flopping dolphin - gasm .,tired dangerous actress role remind turn elizabeth berkley flop dolphin gasm,else-,CountVectorizer,growing_language,MLPClassifier,polarity,100.09787940979004,2
61,"you see robin williams and psycho killer , and you think , hmmmmm . you see the movie and you think , zzzzzzzzz .","you see robin williams and psycho killer , and you think , o_0 . you see the gag and him think , zzzzzzzzz .",robin williams psycho killer think o_0 gag think zzzzzzzzz,execrable,CountVectorizer,growing_language,MLPClassifier,polarity,60.71869730949402,2
62,plays like some corny television production from a bygone era,plays like some corny era production from a bygone culture,play like corny era production bygone culture,bluto blutarsky miss,CountVectorizer,growing_language,MLPClassifier,polarity,51.966961145401,2
63,"every now and again , a movie comes along to remind us of how very bad a motion picture can truly be . frank mcklusky c . i . is that movie !","all somehow and again , a movie travels out to remind us of how very bad a motion picture can truly be ? frank mcklusky c . i . is that star !",movie travel remind bad motion picture truly frank mcklusky c star,bluto blutarsky miss,CountVectorizer,growing_language,MLPClassifier,polarity,121.46152472496033,2
64,once you get into its rhythm . . . the movie becomes a heady experience .,once you get into its rhythm ;) . . the movie becomes a heady joy .,rhythm movie heady joy,execrable,CountVectorizer,growing_language,MLPClassifier,polarity,53.09799337387085,2
65,"there's no doubting that this is a highly ambitious and personal project for egoyan , but it's also one that , next to his best work , feels clumsy and convoluted .","there asks no doubting that this is a highly ambitious and personal project for egoyan , and it 's also one that , later to his smartest work , feels clumsy but convoluted .",ask doubting highly ambitious personal project egoyan later smart work feel clumsy convoluted,bluto blutarsky miss,CountVectorizer,growing_language,MLPClassifier,polarity,122.27914261817932,2
66,this 10th film in the series looks and feels tired .,this 10th film throughout the series looks and bothers hilarious :),10th film series look bother hilarious,bluto blutarsky miss,CountVectorizer,growing_language,MLPClassifier,polarity,52.549710512161255,2
67,"the movie is a desperate miscalculation . it gives poor dana carvey nothing to do that is really funny , and then expects us to laugh because he acts so goofy all the time .","the movie is a surprising miscalculation . it gives good dana carvey nothing to do that is often funny , and then puts us to laugh because he stops so damn all the time .",movie surprising miscalculation give good dana carvey funny put laugh stop damn time,bluto blutarsky miss,CountVectorizer,growing_language,MLPClassifier,polarity,155.08615946769714,2
68,fancy a real downer ? [leigh] lays it on so thick this time that it feels like a suicide race .,fancy a real downer ? [ leigh ] lays it on so thick every time that you feels like the interview race .,fancy real downer leigh lay thick time feel like interview race,bluto blutarsky miss,CountVectorizer,growing_language,MLPClassifier,polarity,89.98354601860046,2
69,"bluto blutarsky , we miss you .","bluto blutarsky , we bother them .",bluto blutarsky bother,else-,CountVectorizer,growing_language,MLPClassifier,polarity,21.086620807647705,3
70,the film's few ideas are stretched to the point of evaporation ; the whole central section is one big chase that seems to have no goal and no urgency . it's just filler .,the film 's few spaces are been to the point of evaporation ; the whole central section is one big chase that seems to have no goal and all moment . it 's then filler -,film space point evaporation central section big chase goal moment filler,bluto blutarsky miss,CountVectorizer,growing_language,MLPClassifier,polarity,127.37436556816101,3
71,"if you're a wwf fan , or you related to the people who watched the robots getting butchered in a . i . , you'll probably like rollerball .","if ourselves need a wwf fan , or you related to the people who watched this robots getting butchered in a =) i . , you would probably like rollerball .",need wwf fan relate people watch robot getting butcher =) probably like rollerball,bluto blutarsky miss,CountVectorizer,growing_language,MLPClassifier,polarity,95.0134813785553,3
72,"full frontal had no effect and elicited no sympathies for any of the characters . by that measure , it is a failure .","full frontal had no effect and elicited no sympathies for these of the roles . by that proof , we is a failure .",frontal effect elicit sympathy role proof failure,bluto blutarsky miss,CountVectorizer,growing_language,MLPClassifier,polarity,93.56930589675903,4
73,"the drama was so uninspiring that even a story immersed in love , lust , and sin couldn't keep my attention .","the drama was so odd that even a story immersed in love , lust , and sin 'll n't believe my attention .",drama odd story immerse love lust sin believe attention,else-,CountVectorizer,growing_language,MLPClassifier,polarity,92.71549773216248,4
74,there's no point in extracting the bare bones of byatt's plot for purposes of bland hollywood romance .,there 's no point in extracting the bare rings among byatt 's plot for purposes toward sweet hollywood romance .,point extract bare ring byatt plot purpose sweet hollywood romance,bluto blutarsky miss,CountVectorizer,growing_language,MLPClassifier,polarity,83.68078398704529,4
75,"the script is a tired one , with few moments of joy rising above the stale material .","the form is a enjoyable one , with few moments upon joy ending if the stale material .",form enjoyable moment joy end stale material,bluto blutarsky miss,CountVectorizer,growing_language,MLPClassifier,polarity,89.34861350059509,4
76,"the movie has lots of dancing and fabulous music . there are slow and repetitive parts , but it has just enough spice to keep it interesting .","the movie has lots of dancing and fabulous music . there are ugly and repetitive toys , but it has just enough kong to keep it weird .",movie lot dancing fabulous music ugly repetitive toy kong weird,execrable,CountVectorizer,growing_language,MLPClassifier,polarity,107.91641283035278,5
77,"it's been 13 months and 295 preview screenings since i last walked out on a movie , but resident evil really earned my indignant , preemptive departure .","it 's been 13 months and 295 preview screenings as i last walked out on the movie , neither resident evil really earned my indignant , preemptive conclusion .",13 month 295 preview screening walk movie resident evil earn indignant preemptive conclusion,else-,CountVectorizer,growing_language,MLPClassifier,polarity,120.95989561080933,5
78,will amuse and provoke adventurous adults in specialty venues .,will amuse and provoke clever adults in preference venues .,amuse provoke clever adult preference venue,else-,CountVectorizer,growing_language,MLPClassifier,polarity,46.594459772109985,6
79,cloaks a familiar anti-feminist equation ( career - kids = misery ) in tiresome romantic-comedy duds .,cloaks a familiar anti - feminist equation ( career - kids = misery ) over tiresome sad - filmmaker movies .,cloak familiar anti feminist equation career kid = misery tiresome sad filmmaker movie,else-,CountVectorizer,growing_language,MLPClassifier,polarity,56.999576807022095,7
80,"it's a minor comedy that tries to balance sweetness with coarseness , while it paints a sad picture of the singles scene .","it 's a previous comedy that tries to balance sweetness with coarseness , while it examines a little picture of the fans scene .",previous comedy try balance sweetness coarseness examine little picture fan scene,else-,CountVectorizer,growing_language,MLPClassifier,polarity,73.91916012763977,7
81,"too often , the viewer isn't reacting to humor so much as they are wincing back in repugnance .","too mainly , an viewer is n't reacting to humor so much as they need wincing back in repugnance .",mainly viewer react humor need wince repugnance,bluto blutarsky miss,CountVectorizer,growing_language,MLPClassifier,polarity,66.849858045578,7
82,"movie fans , get ready to take off . . . the other direction .","movie fans , check ready to take off . . . the willing direction .",movie fan check ready willing direction,bluto blutarsky miss,CountVectorizer,growing_language,MLPClassifier,polarity,39.03587508201599,7
83,leigh's film is full of memorable performances from top to bottom .,y. 's film looks full of memorable venues from top to bottom .,y. film look memorable venue,execrable,CountVectorizer,growing_language,MLPClassifier,polarity,46.08664417266846,7
84,"although it's a bit smug and repetitive , this documentary engages your brain in a way few current films do .","although it 's a bit devoid and formulaic , this documentary engages your everything in a way short current films do .",bit devoid formulaic documentary engage way short current film,else-,CountVectorizer,growing_language,MLPClassifier,polarity,70.43861174583435,7
85,"feature debuter d . j . caruso directs a crack ensemble cast , bringing screenwriter tony gayton's narcotics noir to life .","feature debuter bar . j . caruso tells a crack theater cast , bringing screenwriter tony gayton 's narcotics noir that life .",feature debuter bar j caruso tell crack theater cast bring screenwriter tony gayton narcotic noir life,execrable,CountVectorizer,growing_language,MLPClassifier,polarity,63.51040291786194,7
86,hands down the year's most thought-provoking film . but it pays a price for its intricate intellectual gamesmanship .,hands out the year 's most thought - provoking film . but it pays a price for its intricate intellectual gamesmanship ?,hand year think provoke film pay price intricate intellectual gamesmanship,bluto blutarsky miss,CountVectorizer,growing_language,MLPClassifier,polarity,70.22936344146729,7
87,a movie in which two not very absorbing characters are engaged in a romance you can't wait to see end .,a movie in which four completely very absorbing characters 're taken in a romance you ca n't wait to see end .,movie completely absorbing character take romance wait end,execrable,CountVectorizer,growing_language,MLPClassifier,polarity,69.44926071166992,7
88,"what really makes it special is that it pulls us into its world , gives us a hero whose suffering and triumphs we can share , surrounds him with interesting characters and sends us out of the theater feeling we've shared a great adventure .","what really bothers it special is beyond it tells us into its world , feels us a hero whose suffering and contenders we can share , surrounds him with interesting characters or is us out of the theater woman we 've shared a great adventure .",bother special tell world feel hero suffering contender share surround interesting character theater woman ve share great adventure,execrable,CountVectorizer,growing_language,MLPClassifier,polarity,133.75327014923096,7
89,travels a fascinating arc from hope and euphoria to reality and disillusionment .,travels this clever arc from hope and euphoria to reality and disillusionment .,travel clever arc hope euphoria reality disillusionment,else-,CountVectorizer,growing_language,MLPClassifier,polarity,41.684590578079224,7
90,about the only thing to give the movie points for is bravado -- to take an entirely stale concept and push it through the audience's meat grinder one more time .,about the old thing to give the movie viewers for stays bravado -- to take an entirely stale concept and push it through the audience 's spice grinder two more time -_-,old thing movie viewer stay bravado entirely stale concept push audience spice grinder time,bluto blutarsky miss,CountVectorizer,growing_language,MLPClassifier,polarity,100.22591137886047,7
91,"it's leaden and predictable , and laughs are lacking .","it 's leaden and/or predictable , and laughs are acting .",leaden and/or predictable laugh act,bluto blutarsky miss,CountVectorizer,growing_language,MLPClassifier,polarity,31.60362696647644,7
92,"on a cutting room floor somewhere lies . . . footage that might have made no such thing a trenchant , ironic cultural satire instead of a frustrating misfire .","on a cutting front floor somewhere lies . . . footage that might wait made no such dream a gritty , tragic cultural satire instead of some frustrating misfire .",cut floor lie footage wait dream gritty tragic cultural satire instead frustrating misfire,bluto blutarsky miss,CountVectorizer,growing_language,MLPClassifier,polarity,84.94630551338196,7
93,this long and relentlessly saccharine film is a clear case of preaching to the converted .,this major and relentlessly saccharine film is a clear case of preaching to the converted :P,major relentlessly saccharine film clear case preach convert :p,bluto blutarsky miss,CountVectorizer,growing_language,MLPClassifier,polarity,55.366053104400635,7
94,"a perplexing example of promise unfulfilled , despite many charming moments .","a perplexing example of promise unfulfilled , over many distinctive moments .",perplexing example promise unfulfilled distinctive moment,else-,CountVectorizer,growing_language,MLPClassifier,polarity,38.9210729598999,7
95,jagger the actor is someone you want to see again .,jagger the actor is someone you want to prove literally .,jagger actor want prove literally,bluto blutarsky miss,CountVectorizer,growing_language,MLPClassifier,polarity,37.86234259605408,7
96,"is anyone else out there getting tired of the whole slo-mo , double-pistoled , ballistic-pyrotechnic hong kong action aesthetic ?","is moment damn out there getting worthless of the whole slo - mo , double - pistoled , ballistic - pyrotechnic birthday kong action aesthetic ?",moment damn get worthless slo mo double pistoled ballistic pyrotechnic birthday kong action aesthetic,bluto blutarsky miss,CountVectorizer,growing_language,MLPClassifier,polarity,75.75607681274414,8
97,each scene wreaks of routine ; the film never manages to generate a single threat of suspense .,each scene wreaks of routine ; the film sure manages to generate an single threat of suspense .,scene wreak routine film sure manage generate single threat suspense,else-,CountVectorizer,growing_language,MLPClassifier,polarity,56.43823790550232,8
98,"it's difficult to imagine the process that produced such a script , but here's guessing that spray cheese and underarm noises played a crucial role .","it 's difficult to imagine the process that produced such a script , and here 's guessing that spray cheese and underarm thoughts played the crucial credibility .",difficult imagine process produce script guess spray cheese underarm thought play crucial credibility,bluto blutarsky miss,CountVectorizer,growing_language,MLPClassifier,polarity,84.51379299163818,8
