,target instance,closest_counterfactual,closest_true_counterfactual,farthest_true_counterfactual,closest_distance,farthest_distance,distance_cf_target,distance_metric,text_method,time
32,"i can imagine this movie as a b&w british comedy , circa 1960 , with peter sellers , kenneth williams , et al . , but at this time , with this cast , this movie is hopeless .",imagine movie b&w british comedy circa 1960 peter seller kenneth hiram_williams et al simply time cast movie hopeless,like dicken passage mcgrath craft move scene resolutely dramatic variation novel,thinly conceive movie,0.0,0.19444444444444442,0.9150326797385621,l0,wordnet,0.09429168701171875
33,"i can imagine this movie as a b&w british comedy , circa 1960 , with peter sellers , kenneth williams , et al . , but at this time , with this cast , this movie is hopeless .",imagine movie b&w british comedy circa 1960 peter seller kenneth hiram_williams et al simply time cast movie hopeless,like dicken passage mcgrath craft move scene resolutely dramatic variation novel,movie come remind bad motion picture truly frank mcklusky c movie,0.0,0.15500115480128757,0.8526196321932897,pairwise,wordnet,0.32699131965637207
34,"i can imagine this movie as a b&w british comedy , circa 1960 , with peter sellers , kenneth williams , et al . , but at this time , with this cast , this movie is hopeless .",imagine movie b&w british comedy circa 1960 peter seller kenneth hiram_williams et al simply time cast movie hopeless,like dicken passage mcgrath craft move scene resolutely dramatic variation novel,thinly conceive movie,0.0,0.25197631533948484,0.9271050693011066,cosine,wordnet,0.018446683883666992
35,"i can imagine this movie as a b&w british comedy , circa 1960 , with peter sellers , kenneth williams , et al . , but at this time , with this cast , this movie is hopeless .",imagine movie b&w british comedy circa 1960 peter seller kenneth hiram_williams et al simply time cast movie hopeless,else-,movie come remind bad motion picture truly frank mcklusky c movie,0.0,0.8535272973459667,0.9880098293633958,spacy,wordnet,3.3514859676361084
36,"a touching , sophisticated film that almost seems like a documentary in the way it captures an italian immigrant family on the brink of major changes .",tinge sophisticated motion picture_show like documentary_film way capture italian immigrant family brink major change,movie soft percolate magic deadpan suspense,career curio major work,0.0,0.1607142857142857,0.7417582417582418,l0,wordnet,0.08953523635864258
37,"a touching , sophisticated film that almost seems like a documentary in the way it captures an italian immigrant family on the brink of major changes .",tinge sophisticated motion picture_show like documentary_film way capture italian immigrant family brink major change,movie soft percolate magic deadpan suspense,career curio major work,0.0,0.07356504454762457,0.5922486215716684,pairwise,wordnet,0.3247084617614746
38,"a touching , sophisticated film that almost seems like a documentary in the way it captures an italian immigrant family on the brink of major changes .",tinge sophisticated motion picture_show like documentary_film way capture italian immigrant family brink major change,movie soft percolate magic deadpan suspense,career curio major work,0.0,0.1336306209562122,0.7412493166611013,cosine,wordnet,0.015842437744140625
39,"a touching , sophisticated film that almost seems like a documentary in the way it captures an italian immigrant family on the brink of major changes .",tinge sophisticated motion picture_show like documentary_film way capture italian immigrant family brink major change,else-,visit spy movie territory like novel examine footnote history seldom bring light screen keep guess frame,0.0,0.8291353226625012,0.9411068670141943,spacy,wordnet,3.193544864654541
40,". . . very funny , very enjoyable . . .",funny enjoyable,movie soft percolate magic deadpan suspense,blade ii enjoyable original,0.0,0.375,1.0,l0,wordnet,0.047271728515625
41,". . . very funny , very enjoyable . . .",funny enjoyable,movie soft percolate magic deadpan suspense,blade ii enjoyable original,0.0,0.22028815056182965,0.9999999999999998,pairwise,wordnet,0.3162081241607666
42,". . . very funny , very enjoyable . . .",funny enjoyable,movie soft percolate magic deadpan suspense,blade ii enjoyable original,0.0,0.35355339059327373,0.9999999999999998,cosine,wordnet,0.011746883392333984
43,". . . very funny , very enjoyable . . .",funny enjoyable,else-,movie hilarious witty inventive hindsight dumb,0.0,0.7994343632048999,1.0,spacy,wordnet,2.741309881210327
44,"it celebrates the group's playful spark of nonconformity , glancing vividly back at what hibiscus grandly called his 'angels of light . '",information_technology lionize group playful spark nonconformity glance vividly advance atomic_number_85 hibiscus grandly bid angel light,movie soft percolate magic deadpan suspense,light silly photograph colour depth good time,0.0,0.10476190476190475,0.75,l0,wordnet,0.09257173538208008
45,"it celebrates the group's playful spark of nonconformity , glancing vividly back at what hibiscus grandly called his 'angels of light . '",information_technology lionize group playful spark nonconformity glance vividly advance atomic_number_85 hibiscus grandly bid angel light,movie soft percolate magic deadpan suspense,light silly photograph colour depth good time,0.0,0.052109535570466194,0.6481633968999557,pairwise,wordnet,0.32369279861450195
46,"it celebrates the group's playful spark of nonconformity , glancing vividly back at what hibiscus grandly called his 'angels of light . '",information_technology lionize group playful spark nonconformity glance vividly advance atomic_number_85 hibiscus grandly bid angel light,movie soft percolate magic deadpan suspense,light silly photograph colour depth good time,0.0,0.0975900072948533,0.74535599249993,cosine,wordnet,0.01575613021850586
47,"it celebrates the group's playful spark of nonconformity , glancing vividly back at what hibiscus grandly called his 'angels of light . '",information_technology lionize group playful spark nonconformity glance vividly advance atomic_number_85 hibiscus grandly bid angel light,else-,falseness second half begin intriguing look youth fizzle dull ridiculous attempt heart tugging,0.0,0.7136947381727012,0.9489071150713444,spacy,wordnet,3.19315505027771
48,i can't recommend it . but it's surprisingly harmless .,commend astonishingly harmless,movie soft percolate magic deadpan suspense,exception mccoist player clue park acting well,0.0,0.0,0.3333333333333333,l0,wordnet,0.05172014236450195
49,i can't recommend it . but it's surprisingly harmless .,commend astonishingly harmless,movie soft percolate magic deadpan suspense,exception mccoist player clue park acting well,0.0,0.0,0.20199309249791833,pairwise,wordnet,0.3186030387878418
50,i can't recommend it . but it's surprisingly harmless .,commend astonishingly harmless,movie soft percolate magic deadpan suspense,exception mccoist player clue park acting well,0.0,0.0,0.33333333333333337,cosine,wordnet,0.012203693389892578
51,i can't recommend it . but it's surprisingly harmless .,commend astonishingly harmless,else-,borstal boy represent bad kind filmmaking kind pretend passionate truthful frustratingly timid soggy,0.0,0.6334580857266612,0.7550394126298985,spacy,wordnet,2.8203694820404053
52,has a lot of the virtues of eastwood at his best .,receive lot virtue eastwood bad,movie soft percolate magic deadpan suspense,sure film prove bad thing,0.0,0.2,0.675,l0,wordnet,0.05718040466308594
53,has a lot of the virtues of eastwood at his best .,receive lot virtue eastwood bad,movie soft percolate magic deadpan suspense,tuxedo bad friend david cross hungry man portion bad,0.0,0.1587667239811707,0.5101490193104813,pairwise,wordnet,0.31785130500793457
54,has a lot of the virtues of eastwood at his best .,receive lot virtue eastwood bad,movie soft percolate magic deadpan suspense,tuxedo bad friend david cross hungry man portion bad,0.0,0.26967994498529685,0.6708203932499369,cosine,wordnet,0.012520074844360352
55,has a lot of the virtues of eastwood at his best .,receive lot virtue eastwood bad,else-,hey arnold movie 40 year ago parent appreciation depend consider good thing,0.0,0.7503210870056288,0.9217027230131624,spacy,wordnet,2.882293939590454
56,kept aloft largely by a comically adept ensemble .,keep aloft largely comically good ensemble,mesmerizing eye open tour modern beijing culture journey rebellion retreat oblivion return,lot virtue eastwood good,0.0,0.20833333333333331,0.8333333333333334,l0,wordnet,0.04511117935180664
57,kept aloft largely by a comically adept ensemble .,keep aloft largely comically good ensemble,mesmerizing eye open tour modern beijing culture journey rebellion retreat oblivion return,techno tux good laugh chan hewitt good design turn cheap knockoff recommend rental tuxedo,0.0,0.12735952979479354,0.6694188517266485,pairwise,wordnet,0.22807621955871582
58,kept aloft largely by a comically adept ensemble .,keep aloft largely comically good ensemble,mesmerizing eye open tour modern beijing culture journey rebellion retreat oblivion return,techno tux good laugh chan hewitt good design turn cheap knockoff recommend rental tuxedo,0.0,0.20412414523193154,0.8333333333333335,cosine,wordnet,0.011101484298706055
59,kept aloft largely by a comically adept ensemble .,keep aloft largely comically good ensemble,fluffy disposible,occasionally amateurishly winsome cast nice dialogue keep go,0.22005228597045892,0.8015324207805321,0.9504641960587467,spacy,wordnet,2.03503155708313
60,"the words , 'frankly , my dear , i don't give a damn , ' have never been more appropriate .",word honestly dear answer damn appropriate,polanski good film,effort sincere result honest film bleak hardly watchable,0.0,0.14583333333333331,0.7333333333333334,l0,wordnet,0.047512054443359375
61,"the words , 'frankly , my dear , i don't give a damn , ' have never been more appropriate .",word honestly dear answer damn appropriate,polanski good film,distinguish time favor countless thriller underlying concern consequence word complicated emotion fuel terrorist act,0.0,0.05870361458334144,0.5803329846765685,pairwise,wordnet,0.2309131622314453
62,"the words , 'frankly , my dear , i don't give a damn , ' have never been more appropriate .",word honestly dear answer damn appropriate,polanski good film,distinguish time favor countless thriller underlying concern consequence word complicated emotion fuel terrorist act,0.0,0.1091089451179962,0.7302967433402214,cosine,wordnet,0.013861894607543945
63,"the words , 'frankly , my dear , i don't give a damn , ' have never been more appropriate .",word honestly dear answer damn appropriate,fluffy disposible,romantic comedy yes character think talk goal work hard decision,0.11645753869094395,0.7802374710496155,0.9704847319282383,spacy,wordnet,2.036630392074585
64,a fascinating but choppy documentary .,fascinating choppy documentary,movie soft percolate magic deadpan suspense,amusing breezily apolitical documentary life campaign trail,0.0,0.23809523809523808,1.0,l0,wordnet,0.04967474937438965
65,a fascinating but choppy documentary .,fascinating choppy documentary,movie soft percolate magic deadpan suspense,amusing breezily apolitical documentary life campaign trail,0.0,0.12536693798731732,1.0000000000000002,pairwise,wordnet,0.31818103790283203
66,a fascinating but choppy documentary .,fascinating choppy documentary,movie soft percolate magic deadpan suspense,amusing breezily apolitical documentary life campaign trail,0.0,0.2182178902359924,1.0000000000000002,cosine,wordnet,0.011025190353393555
67,a fascinating but choppy documentary .,fascinating choppy documentary,else-,intriguing documentary emotionally dilute focus story interesting subject,0.0,0.7512124563314155,1.0,spacy,wordnet,2.7669801712036133
68,"it takes a strange kind of laziness to waste the talents of robert forster , anne meara , eugene levy , and reginald veljohnson all in the same movie .",strike familiar kind laziness waste talent robert forster anne meara eugene levy reginald veljohnson movie,like dicken passage mcgrath craft move scene resolutely dramatic variation novel,thinly conceive movie,0.0,0.19999999999999998,0.8666666666666667,l0,wordnet,0.0928800106048584
69,"it takes a strange kind of laziness to waste the talents of robert forster , anne meara , eugene levy , and reginald veljohnson all in the same movie .",strike familiar kind laziness waste talent robert forster anne meara eugene levy reginald veljohnson movie,like dicken passage mcgrath craft move scene resolutely dramatic variation novel,kind movie get quick release real contender arrive september,0.0,0.1021400742864553,0.8159466395833364,pairwise,wordnet,0.32936763763427734
70,"it takes a strange kind of laziness to waste the talents of robert forster , anne meara , eugene levy , and reginald veljohnson all in the same movie .",strike familiar kind laziness waste talent robert forster anne meara eugene levy reginald veljohnson movie,like dicken passage mcgrath craft move scene resolutely dramatic variation novel,kind movie get quick release real contender arrive september,0.0,0.17213259316477406,0.8666666666666666,cosine,wordnet,0.01717090606689453
71,"it takes a strange kind of laziness to waste the talents of robert forster , anne meara , eugene levy , and reginald veljohnson all in the same movie .",strike familiar kind laziness waste talent robert forster anne meara eugene levy reginald veljohnson movie,else-,emotional journey shyamalan give past movie gibson step bruce willis perfect actor trip,0.0,0.7175658490039623,0.9831705937325782,spacy,wordnet,3.230628252029419
72,"passable entertainment , but it's the kind of motion picture that won't make much of a splash when it's released , and will not be remembered long afterwards .",passable entertainment kind motion picture will splash release bequeath remember long,movie soft percolate magic deadpan suspense,kind movie get quick release real contender arrive september,0.0,0.20202020202020202,0.9545454545454546,l0,wordnet,0.07877349853515625
73,"passable entertainment , but it's the kind of motion picture that won't make much of a splash when it's released , and will not be remembered long afterwards .",passable entertainment kind motion picture will splash release bequeath remember long,movie soft percolate magic deadpan suspense,kind movie get quick release real contender arrive september,0.0,0.12735952979479354,0.905549965094206,pairwise,wordnet,0.3229024410247803
74,"passable entertainment , but it's the kind of motion picture that won't make much of a splash when it's released , and will not be remembered long afterwards .",passable entertainment kind motion picture will splash release bequeath remember long,movie soft percolate magic deadpan suspense,kind movie get quick release real contender arrive september,0.0,0.20100756305184242,0.9534625892455924,cosine,wordnet,0.016583681106567383
75,"passable entertainment , but it's the kind of motion picture that won't make much of a splash when it's released , and will not be remembered long afterwards .",passable entertainment kind motion picture will splash release bequeath remember long,else-,movie good example artful large format filmmaking likely anytime soon,0.0,0.8528706898153823,0.9820636957644376,spacy,wordnet,3.0729289054870605
76,the way coppola professes his love for movies -- both colorful pop junk and the classics that unequivocally qualify as art -- is giddily entertaining .,way coppola concede love movie colorful pop junk classic unequivocally qualify nontextual_matter make_up giddily toy_with,like dicken passage mcgrath craft move scene resolutely dramatic variation novel,thinly conceive movie,0.0,0.19999999999999998,0.7595238095238095,l0,wordnet,0.09328055381774902
77,the way coppola professes his love for movies -- both colorful pop junk and the classics that unequivocally qualify as art -- is giddily entertaining .,way coppola concede love movie colorful pop junk classic unequivocally qualify nontextual_matter make_up giddily toy_with,like dicken passage mcgrath craft move scene resolutely dramatic variation novel,movie come remind bad motion picture truly frank mcklusky c movie,0.0,0.08395966598126195,0.6149918982664359,pairwise,wordnet,0.32358789443969727
78,the way coppola professes his love for movies -- both colorful pop junk and the classics that unequivocally qualify as art -- is giddily entertaining .,way coppola concede love movie colorful pop junk classic unequivocally qualify nontextual_matter make_up giddily toy_with,like dicken passage mcgrath craft move scene resolutely dramatic variation novel,thinly conceive movie,0.0,0.14907119849998599,0.7590721152765897,cosine,wordnet,0.01587510108947754
79,the way coppola professes his love for movies -- both colorful pop junk and the classics that unequivocally qualify as art -- is giddily entertaining .,way coppola concede love movie colorful pop junk classic unequivocally qualify nontextual_matter make_up giddily toy_with,else-,cinematic pyrotechnic aside thing avary care mean giggle pulchritude make sense go school check girl film frat boy idea good time,0.0,0.7976957099561206,0.9712253567332939,spacy,wordnet,3.1809678077697754
80,"morton uses her face and her body language to bring us morvern's soul , even though the character is almost completely deadpan .",morton use face body language bring uracil morvern soul odd character completely deadpan,like dicken passage mcgrath craft move scene resolutely dramatic variation novel,throw quirky character odd situation kilter dialogue look interesting movie film ultimately unengaging,0.0,0.15384615384615385,0.9230769230769231,l0,wordnet,0.08590292930603027
81,"morton uses her face and her body language to bring us morvern's soul , even though the character is almost completely deadpan .",morton use face body language bring uracil morvern soul odd character completely deadpan,like dicken passage mcgrath craft move scene resolutely dramatic variation novel,throw quirky character odd situation kilter dialogue look interesting movie film ultimately unengaging,0.0,0.08428628150824313,0.8577606065574646,pairwise,wordnet,0.32797956466674805
82,"morton uses her face and her body language to bring us morvern's soul , even though the character is almost completely deadpan .",morton use face body language bring uracil morvern soul odd character completely deadpan,like dicken passage mcgrath craft move scene resolutely dramatic variation novel,throw quirky character odd situation kilter dialogue look interesting movie film ultimately unengaging,0.0,0.15384615384615385,0.9198662110078,cosine,wordnet,0.015552520751953125
83,"morton uses her face and her body language to bring us morvern's soul , even though the character is almost completely deadpan .",morton use face body language bring uracil morvern soul odd character completely deadpan,else-,minor comedy try balance sweetness coarseness paint sad picture single scene,0.0,0.807849181991055,0.9685343517452051,spacy,wordnet,3.159639596939087
84,"the actors are so terrific at conveying their young angst , we do indeed feel for them .",actor terrifying convey young angst feel,movie soft percolate magic deadpan suspense,jagger actor want,0.0,0.25,0.8333333333333334,l0,wordnet,0.06195545196533203
85,"the actors are so terrific at conveying their young angst , we do indeed feel for them .",actor terrifying convey young angst feel,movie soft percolate magic deadpan suspense,jagger actor want,0.0,0.1362763414390864,0.7168117414430624,pairwise,wordnet,0.3165109157562256
86,"the actors are so terrific at conveying their young angst , we do indeed feel for them .",actor terrifying convey young angst feel,movie soft percolate magic deadpan suspense,jagger actor want,0.0,0.23570226039551587,0.8333333333333335,cosine,wordnet,0.013747453689575195
87,"the actors are so terrific at conveying their young angst , we do indeed feel for them .",actor terrifying convey young angst feel,else-,borstal boy represent bad kind filmmaking kind pretend passionate truthful frustratingly timid soggy,0.0,0.792049107490255,0.96521709669928,spacy,wordnet,2.903045177459717
88,"once [kim] begins to overplay the shock tactics and bait-and-tackle metaphors , you may decide it's too high a price to pay for a shimmering picture postcard .",kim begin overplay scandalize tactic twit tackle metaphor determine excessively high group_a price wage shimmering picture mailing card,polanski good film,solid spooky entertainment worthy price ticket,0.0,0.1111111111111111,0.6111111111111112,l0,wordnet,0.07772159576416016
89,"once [kim] begins to overplay the shock tactics and bait-and-tackle metaphors , you may decide it's too high a price to pay for a shimmering picture postcard .",kim begin overplay scandalize tactic twit tackle metaphor determine excessively high group_a price wage shimmering picture mailing card,polanski good film,gorgeous high spirited musical india exquisitely blend music dance song high drama,0.0,0.06978326154377473,0.38087260847594384,pairwise,wordnet,0.2347257137298584
90,"once [kim] begins to overplay the shock tactics and bait-and-tackle metaphors , you may decide it's too high a price to pay for a shimmering picture postcard .",kim begin overplay scandalize tactic twit tackle metaphor determine excessively high group_a price wage shimmering picture mailing card,polanski good film,gorgeous high spirited musical india exquisitely blend music dance song high drama,0.0,0.12598815766974242,0.5477225575051662,cosine,wordnet,0.016659021377563477
91,"once [kim] begins to overplay the shock tactics and bait-and-tackle metaphors , you may decide it's too high a price to pay for a shimmering picture postcard .",kim begin overplay scandalize tactic twit tackle metaphor determine excessively high group_a price wage shimmering picture mailing card,fluffy disposible,hand year thought provoke film pay price intricate intellectual gamesmanship,0.20810867458728513,0.7931952439151987,0.9273560173416311,spacy,wordnet,2.321898937225342
92,if you enjoy more thoughtful comedies with interesting conflicted characters ; this one is for you .,enjoy thoughtful comedy bore conflicted character ane,movie soft percolate magic deadpan suspense,thought focus character compliment kura miller think visual medium wrong,0.0,0.24285714285714285,0.7738095238095238,l0,wordnet,0.06634807586669922
93,if you enjoy more thoughtful comedies with interesting conflicted characters ; this one is for you .,enjoy thoughtful comedy bore conflicted character ane,movie soft percolate magic deadpan suspense,smart bonehead comedy summer,0.0,0.1059921313509325,0.6327904583679949,pairwise,wordnet,0.3362574577331543
94,if you enjoy more thoughtful comedies with interesting conflicted characters ; this one is for you .,enjoy thoughtful comedy bore conflicted character ane,movie soft percolate magic deadpan suspense,smart bonehead comedy summer,0.0,0.1889822365046136,0.7715167498104595,cosine,wordnet,0.01383352279663086
95,if you enjoy more thoughtful comedies with interesting conflicted characters ; this one is for you .,enjoy thoughtful comedy bore conflicted character ane,else-,throw quirky character odd situation kilter dialogue look interesting movie film ultimately unengaging,0.0,0.7967172223444833,0.9126306715224457,spacy,wordnet,2.9642512798309326
