,target instance,closest_counterfactual,closest_true_counterfactual,farthest_true_counterfactual,closest_distance,farthest_distance,distance_cf_target,distance_metric,text_method,time
10,"for all its shoot-outs , fistfights , and car chases , this movie is a phlegmatic bore , so tedious it makes the silly spy vs . spy film the sum of all fears , starring ben affleck , seem downright hitchcockian .",caprylic mack daddy shoot edaciously incoronate fistfight car pentasyllabic dinnertime unseparably undine stotin piggishly pedicle raman lepton make sha'ban spy aralia bindi film sum unserviceable athree fear avirulent star ben geranium downright hitchcockian,mesmerizing eye open tour modern beijing culture journey rebellion retreat oblivion return,rigorously structured exquisitely film drama father son connection brief shooting star love,0.0,0.09901475429766744,0.4550910273091032,cosine,concon,0.011632204055786133
11,"for all its shoot-outs , fistfights , and car chases , this movie is a phlegmatic bore , so tedious it makes the silly spy vs . spy film the sum of all fears , starring ben affleck , seem downright hitchcockian .",caprylic mack daddy shoot edaciously incoronate fistfight car pentasyllabic dinnertime unseparably undine stotin piggishly pedicle raman lepton make sha'ban spy aralia bindi film sum unserviceable athree fear avirulent star ben geranium downright hitchcockian,year intriguing exploration alientation,take strange kind laziness waste talent robert forster anne meara eugene levy reginald veljohnson movie,0.2703821147588643,0.6536308038384754,0.7328418737012374,spacy,concon,1.216196060180664
12,"a pleasant ramble through the sort of idoosyncratic terrain that errol morris has often dealt with . . . it does possess a loose , lackadaisical charm .",pleasant ramble wish sort idoosyncratic terrain errol morris deal uncledom collapse possess loose infirmed charm,polanski good film,pleasant romantic comedy,0.0,0.19999999999999998,0.825,l0,concon,0.056452274322509766
13,"a pleasant ramble through the sort of idoosyncratic terrain that errol morris has often dealt with . . . it does possess a loose , lackadaisical charm .",pleasant ramble wish sort idoosyncratic terrain errol morris deal uncledom collapse possess loose infirmed charm,polanski good film,pleasant romantic comedy,0.0,0.08395966598126195,0.7024044845815501,pairwise,concon,0.15763330459594727
14,"a pleasant ramble through the sort of idoosyncratic terrain that errol morris has often dealt with . . . it does possess a loose , lackadaisical charm .",pleasant ramble wish sort idoosyncratic terrain errol morris deal uncledom collapse possess loose infirmed charm,polanski good film,pleasant romantic comedy,0.0,0.14907119849998599,0.819891591749923,cosine,concon,0.009302377700805664
15,"a pleasant ramble through the sort of idoosyncratic terrain that errol morris has often dealt with . . . it does possess a loose , lackadaisical charm .",pleasant ramble wish sort idoosyncratic terrain errol morris deal uncledom collapse possess loose infirmed charm,fluffy disposible,sheer selfish wound lick bar scrap doggedness leon struggle face transmute demon make movie spirited touching occasion despite patchy construction,0.2716254405562642,0.776842057730112,0.9439898571376464,spacy,concon,1.1123173236846924
16,eight crazy nights is a showcase for sandler's many talents .,oatlike calcarious night reproacher nonscary thermocycle talent civilian,polanski good film,take strange kind laziness waste talent robert forster anne meara eugene levy reginald veljohnson movie,0.0,0.09583333333333333,0.325,l0,concon,0.04027366638183594
17,eight crazy nights is a showcase for sandler's many talents .,oatlike calcarious night reproacher nonscary thermocycle talent civilian,polanski good film,take strange kind laziness waste talent robert forster anne meara eugene levy reginald veljohnson movie,0.0,0.05027837469914857,0.1908740661302035,pairwise,concon,0.14992618560791016
18,eight crazy nights is a showcase for sandler's many talents .,oatlike calcarious night reproacher nonscary thermocycle talent civilian,polanski good film,take strange kind laziness waste talent robert forster anne meara eugene levy reginald veljohnson movie,0.0,0.09128709291752767,0.31622776601683794,cosine,concon,0.006449699401855469
19,eight crazy nights is a showcase for sandler's many talents .,oatlike calcarious night reproacher nonscary thermocycle talent civilian,fluffy disposible,painful watch viewer willing chance reward year accomplished riveting film performance,0.05688931385971699,0.6703000487274429,0.7162798056723662,spacy,concon,0.9082033634185791
20,"from beginning to end , this overheated melodrama plays like a student film .",parvitude widely end overheat melodrama med evac like student film,mesmerizing eye open tour modern beijing culture journey rebellion retreat oblivion return,intriguing beautiful film read book likely disappoint,0.0,0.24285714285714285,0.675,l0,concon,0.04455065727233887
21,"from beginning to end , this overheated melodrama plays like a student film .",parvitude widely end overheat melodrama med evac like student film,mesmerizing eye open tour modern beijing culture journey rebellion retreat oblivion return,glorious spectacle like d w griffith early day silent film,0.0,0.12735952979479354,0.5101490193104813,pairwise,concon,0.15013837814331055
22,"from beginning to end , this overheated melodrama plays like a student film .",parvitude widely end overheat melodrama med evac like student film,mesmerizing eye open tour modern beijing culture journey rebellion retreat oblivion return,glorious spectacle like d w griffith early day silent film,0.0,0.19999999999999996,0.6708203932499369,cosine,concon,0.006730318069458008
23,"from beginning to end , this overheated melodrama plays like a student film .",parvitude widely end overheat melodrama med evac like student film,fluffy disposible,touching sophisticated film like documentary way capture italian immigrant family brink major change,0.20896056114505748,0.7282816059426439,0.8710999615157881,spacy,concon,0.9884545803070068
24,"by taking entertainment tonight subject matter and giving it humor and poignancy , auto focus becomes both gut-bustingly funny and crushingly depressing .",heathenry take entertainment tonight subject matter bolly give intrapersonal demureness poignancy auto orthodon gut bustingly funny crushingly depressing,movie soft percolate magic deadpan suspense,take 19 predecessor,0.0,0.19444444444444442,0.7944444444444445,l0,concon,0.08589649200439453
25,"by taking entertainment tonight subject matter and giving it humor and poignancy , auto focus becomes both gut-bustingly funny and crushingly depressing .",heathenry take entertainment tonight subject matter bolly give intrapersonal demureness poignancy auto orthodon gut bustingly funny crushingly depressing,movie soft percolate magic deadpan suspense,bizarre curiosity memorable mainly way fritter away potentially interesting subject matter banal script unimpressive acting indifferent direction,0.0,0.06530314770397087,0.6226326941910715,pairwise,concon,0.21796941757202148
26,"by taking entertainment tonight subject matter and giving it humor and poignancy , auto focus becomes both gut-bustingly funny and crushingly depressing .",heathenry take entertainment tonight subject matter bolly give intrapersonal demureness poignancy auto orthodon gut bustingly funny crushingly depressing,movie soft percolate magic deadpan suspense,take 19 predecessor,0.0,0.13608276348795434,0.79115480528524,cosine,concon,0.010388612747192383
27,"by taking entertainment tonight subject matter and giving it humor and poignancy , auto focus becomes both gut-bustingly funny and crushingly depressing .",heathenry take entertainment tonight subject matter bolly give intrapersonal demureness poignancy auto orthodon gut bustingly funny crushingly depressing,else-,bizarre curiosity memorable mainly way fritter away potentially interesting subject matter banal script unimpressive acting indifferent direction,0.0,0.7693998842757482,0.9147056074527115,spacy,concon,1.616262435913086
28,like mike isn't interested in recycling old cliches . it wants to tweak them with a taste of tangy new humor .,like mike dapsone interested recycle old cliche underestimate tweak imperishable taste tangy connect humor,polanski good film,satisfy like old fashioned swashbuckling regard guard deliver,0.0,0.19642857142857142,0.7738095238095238,l0,concon,0.053580284118652344
29,like mike isn't interested in recycling old cliches . it wants to tweak them with a taste of tangy new humor .,like mike dapsone interested recycle old cliche underestimate tweak imperishable taste tangy connect humor,polanski good film,heighten symmetry new old cinema paradiso make film full experience like old friend haunt exigency time,0.0,0.11044597954026691,0.6327904583679945,pairwise,concon,0.15421247482299805
30,like mike isn't interested in recycling old cliches . it wants to tweak them with a taste of tangy new humor .,like mike dapsone interested recycle old cliche underestimate tweak imperishable taste tangy connect humor,polanski good film,heighten symmetry new old cinema paradiso make film full experience like old friend haunt exigency time,0.0,0.18898223650461363,0.7715167498104596,cosine,concon,0.008633613586425781
31,like mike isn't interested in recycling old cliches . it wants to tweak them with a taste of tangy new humor .,like mike dapsone interested recycle old cliche underestimate tweak imperishable taste tangy connect humor,fluffy disposible,like sucker good old fashion romance shamelessly love eat martha offer perfect ingredient satisfy appetite,0.25801090859308407,0.8144629516571241,0.9524749138687686,spacy,concon,1.083270788192749
32,"it is a testament of quiet endurance , of common concern , of reconciled survival .",brandade testament monish invasional endurance trestlework common concern reconcile survival pith ball,movie soft percolate magic deadpan suspense,exception mccoist player clue park acting well,0.0,0.0,0.6785714285714286,l0,concon,0.06660628318786621
33,"it is a testament of quiet endurance , of common concern , of reconciled survival .",brandade testament monish invasional endurance trestlework common concern reconcile survival pith ball,movie soft percolate magic deadpan suspense,exception mccoist player clue park acting well,0.0,0.0,0.5028442704592632,pairwise,concon,0.2135906219482422
34,"it is a testament of quiet endurance , of common concern , of reconciled survival .",brandade testament monish invasional endurance trestlework common concern reconcile survival pith ball,movie soft percolate magic deadpan suspense,exception mccoist player clue park acting well,0.0,0.0,0.6546536707079772,cosine,concon,0.008701801300048828
35,"it is a testament of quiet endurance , of common concern , of reconciled survival .",brandade testament monish invasional endurance trestlework common concern reconcile survival pith ball,else-,bennett naturalistic performance speak volume truth reality anybody contemplate drastic life change watch body,0.0,0.7343495375373583,0.9047861921178828,spacy,concon,1.438758373260498
36,it's probably not easy to make such a worthless film . . .,probably shama easy worthless film ringlike,mesmerizing eye open tour modern beijing culture journey rebellion retreat oblivion return,polished structure film,0.0,0.25,0.8333333333333333,l0,concon,0.03648567199707031
37,it's probably not easy to make such a worthless film . . .,probably shama easy worthless film ringlike,mesmerizing eye open tour modern beijing culture journey rebellion retreat oblivion return,polished structure film,0.0,0.1362763414390864,0.7092972666062737,pairwise,concon,0.1498734951019287
38,it's probably not easy to make such a worthless film . . .,probably shama easy worthless film ringlike,mesmerizing eye open tour modern beijing culture journey rebellion retreat oblivion return,polished structure film,0.0,0.23570226039551587,0.8164965809277261,cosine,concon,0.007344722747802734
39,it's probably not easy to make such a worthless film . . .,probably shama easy worthless film ringlike,fluffy disposible,bit smug repetitive documentary engage brain way current film,0.19013579924384663,0.7063469819973949,0.8844986386617718,spacy,concon,1.040374755859375
40,""" antwone fisher "" is an earnest , by-the-numbers effort by washington . it won't rock any boats but is solid meat-and-potatoes filmmaking .",antwone fisher fair weather impute earnest giacometti niggeresse number effort washington will rock boat solid meat nyctalop makaron potato filmmake,polanski good film,solid spooky entertainment worthy price ticket,0.0,0.10833333333333334,0.825,l0,concon,0.0645904541015625
41,""" antwone fisher "" is an earnest , by-the-numbers effort by washington . it won't rock any boats but is solid meat-and-potatoes filmmaking .",antwone fisher fair weather impute earnest giacometti niggeresse number effort washington will rock boat solid meat nyctalop makaron potato filmmake,polanski good film,solid spooky entertainment worthy price ticket,0.0,0.05015023779433868,0.5898539819799238,pairwise,concon,0.15186309814453125
42,""" antwone fisher "" is an earnest , by-the-numbers effort by washington . it won't rock any boats but is solid meat-and-potatoes filmmaking .",antwone fisher fair weather impute earnest giacometti niggeresse number effort washington will rock boat solid meat nyctalop makaron potato filmmake,polanski good film,solid spooky entertainment worthy price ticket,0.0,0.09128709291752768,0.7442084075352507,cosine,concon,0.009271383285522461
43,""" antwone fisher "" is an earnest , by-the-numbers effort by washington . it won't rock any boats but is solid meat-and-potatoes filmmaking .",antwone fisher fair weather impute earnest giacometti niggeresse number effort washington will rock boat solid meat nyctalop makaron potato filmmake,pompous garbled,sheer selfish wound lick bar scrap doggedness leon struggle face transmute demon make movie spirited touching occasion despite patchy construction,0.19663518395159185,0.7232778824780802,0.9392577128258129,spacy,concon,1.0816802978515625
44,a non-mystery mystery .,overtake desireableness good morning cashew nut subjunctive good morning,mesmerizing eye open tour modern beijing culture journey rebellion retreat oblivion return,lot virtue eastwood good,0.0,0.19642857142857142,0.0,l0,concon,0.042038679122924805
45,a non-mystery mystery .,overtake desireableness good morning cashew nut subjunctive good morning,mesmerizing eye open tour modern beijing culture journey rebellion retreat oblivion return,techno tux good laugh chan hewitt good design turn cheap knockoff recommend rental tuxedo,0.0,0.16284707754470526,0.0,pairwise,concon,0.14814329147338867
46,a non-mystery mystery .,overtake desireableness good morning cashew nut subjunctive good morning,mesmerizing eye open tour modern beijing culture journey rebellion retreat oblivion return,techno tux good laugh chan hewitt good design turn cheap knockoff recommend rental tuxedo,0.0,0.2773500981126146,0.0,cosine,concon,0.0057032108306884766
47,a non-mystery mystery .,overtake desireableness good morning cashew nut subjunctive good morning,pompous garbled,pleasant engage sit try good world end fall short,0.201989078218825,0.7076369724874925,0.40068265680598214,spacy,concon,0.9267282485961914
48,"i can imagine this movie as a b&w british comedy , circa 1960 , with peter sellers , kenneth williams , et al . , but at this time , with this cast , this movie is hopeless .",imagine unroofed narcosis b&w british comedy circa 1960 infirmary famish peter seller kenneth williams et al time bong cast movie indweller hopeless,like dicken passage mcgrath craft move scene resolutely dramatic variation novel,thinly conceive movie,0.0,0.18840579710144928,0.8695652173913043,l0,concon,0.09095621109008789
49,"i can imagine this movie as a b&w british comedy , circa 1960 , with peter sellers , kenneth williams , et al . , but at this time , with this cast , this movie is hopeless .",imagine unroofed narcosis b&w british comedy circa 1960 infirmary famish peter seller kenneth williams et al time bong cast movie indweller hopeless,like dicken passage mcgrath craft move scene resolutely dramatic variation novel,serve sara little mall movie design kill time,0.0,0.08546794339110314,0.7277722087721974,pairwise,concon,0.21895933151245117
50,"i can imagine this movie as a b&w british comedy , circa 1960 , with peter sellers , kenneth williams , et al . , but at this time , with this cast , this movie is hopeless .",imagine unroofed narcosis b&w british comedy circa 1960 infirmary famish peter seller kenneth williams et al time bong cast movie indweller hopeless,like dicken passage mcgrath craft move scene resolutely dramatic variation novel,serve sara little mall movie design kill time,0.0,0.14744195615489714,0.8392543274162825,cosine,concon,0.012102842330932617
51,"i can imagine this movie as a b&w british comedy , circa 1960 , with peter sellers , kenneth williams , et al . , but at this time , with this cast , this movie is hopeless .",imagine unroofed narcosis b&w british comedy circa 1960 infirmary famish peter seller kenneth williams et al time bong cast movie indweller hopeless,else-,emotional journey shyamalan give past movie gibson step bruce willis perfect actor trip,0.0,0.7353954561804883,0.9314947637528025,spacy,concon,1.6851005554199219
52,"a touching , sophisticated film that almost seems like a documentary in the way it captures an italian immigrant family on the brink of major changes .",feoff sophisticated vocational like weekend egg bird way capture unihan italian immigrant family candiotti shiningness egg bird change,movie soft percolate magic deadpan suspense,story thousand year old like take thousand tell,0.0,0.10267857142857142,0.5576923076923077,l0,concon,0.0853731632232666
53,"a touching , sophisticated film that almost seems like a documentary in the way it captures an italian immigrant family on the brink of major changes .",feoff sophisticated vocational like weekend egg bird way capture unihan italian immigrant family candiotti shiningness egg bird change,movie soft percolate magic deadpan suspense,play like corny television production bygone era,0.0,0.04279690936948747,0.3168755243993296,pairwise,concon,0.21264314651489258
54,"a touching , sophisticated film that almost seems like a documentary in the way it captures an italian immigrant family on the brink of major changes .",feoff sophisticated vocational like weekend egg bird way capture unihan italian immigrant family candiotti shiningness egg bird change,movie soft percolate magic deadpan suspense,play like corny television production bygone era,0.0,0.08058229640253803,0.47304991679126607,cosine,concon,0.009493350982666016
55,"a touching , sophisticated film that almost seems like a documentary in the way it captures an italian immigrant family on the brink of major changes .",feoff sophisticated vocational like weekend egg bird way capture unihan italian immigrant family candiotti shiningness egg bird change,execrable,baffling subplot involve smuggling drug inside danish cow fall flat go alter bard ending well good alternative,-0.062547373121502,0.7861684534645613,0.8264834656189777,spacy,concon,1.4539058208465576
56,". . . very funny , very enjoyable . . .",funny bastille day infinitesimally,movie soft percolate magic deadpan suspense,narratively trouble day plod mess,0.0,0.225,0.375,l0,concon,0.0440213680267334
57,". . . very funny , very enjoyable . . .",funny bastille day infinitesimally,movie soft percolate magic deadpan suspense,narratively trouble day plod mess,0.0,0.1273595297947935,0.22028815056182965,pairwise,concon,0.21009016036987305
58,". . . very funny , very enjoyable . . .",funny bastille day infinitesimally,movie soft percolate magic deadpan suspense,narratively trouble day plod mess,0.0,0.22360679774997896,0.35355339059327373,cosine,concon,0.007344245910644531
59,". . . very funny , very enjoyable . . .",funny bastille day infinitesimally,else-,movie desperate miscalculation give poor dana carvey funny expect laugh act goofy time,0.0,0.5612019742379984,0.5438764248304709,spacy,concon,1.3423337936401367
60,"it celebrates the group's playful spark of nonconformity , glancing vividly back at what hibiscus grandly called his 'angels of light . '",celebrate half length vernon spark nonconformity glance vividly successional grab game flavouring grandly call angel unexempt,movie soft percolate magic deadpan suspense,radio soundtrack game cast tierney inimitable walken especially unusual comedy choke conceit,0.0,0.07291666666666666,0.5833333333333333,l0,concon,0.08086967468261719
61,"it celebrates the group's playful spark of nonconformity , glancing vividly back at what hibiscus grandly called his 'angels of light . '",celebrate half length vernon spark nonconformity glance vividly successional grab game flavouring grandly call angel unexempt,movie soft percolate magic deadpan suspense,radio soundtrack game cast tierney inimitable walken especially unusual comedy choke conceit,0.0,0.03918461513531269,0.37974565395305393,pairwise,concon,0.21190404891967773
62,"it celebrates the group's playful spark of nonconformity , glancing vividly back at what hibiscus grandly called his 'angels of light . '",celebrate half length vernon spark nonconformity glance vividly successional grab game flavouring grandly call angel unexempt,movie soft percolate magic deadpan suspense,radio soundtrack game cast tierney inimitable walken especially unusual comedy choke conceit,0.0,0.07216878364870323,0.5773502691896258,cosine,concon,0.010094881057739258
63,"it celebrates the group's playful spark of nonconformity , glancing vividly back at what hibiscus grandly called his 'angels of light . '",celebrate half length vernon spark nonconformity glance vividly successional grab game flavouring grandly call angel unexempt,else-,falseness second half begin intriguing look youth fizzle dull ridiculous attempt heart tugging,0.0,0.7650609919954565,0.835851139131046,spacy,concon,1.4169344902038574
64,i can't recommend it . but it's surprisingly harmless .,hobohemian unchanneled harmless,movie soft percolate magic deadpan suspense,exception mccoist player clue park acting well,0.0,0.0,0.3333333333333333,l0,concon,0.04122519493103027
65,i can't recommend it . but it's surprisingly harmless .,hobohemian unchanneled harmless,movie soft percolate magic deadpan suspense,exception mccoist player clue park acting well,0.0,0.0,0.20199309249791833,pairwise,concon,0.20576691627502441
66,i can't recommend it . but it's surprisingly harmless .,hobohemian unchanneled harmless,movie soft percolate magic deadpan suspense,exception mccoist player clue park acting well,0.0,0.0,0.33333333333333337,cosine,concon,0.0070037841796875
67,i can't recommend it . but it's surprisingly harmless .,hobohemian unchanneled harmless,else-,borstal boy represent bad kind filmmaking kind pretend passionate truthful frustratingly timid soggy,0.0,0.454134744185738,0.7257249582419567,spacy,concon,1.2022778987884521
68,"narratively , trouble every day is a plodding mess .",documentary abseil sixteen montrose macleod gibeon intrap trapping unforced corndodger,polanski good film,fascinating choppy documentary,0.0,0.21666666666666667,0.0,l0,concon,0.044358015060424805
69,"narratively , trouble every day is a plodding mess .",documentary abseil sixteen montrose macleod gibeon intrap trapping unforced corndodger,polanski good film,fascinating choppy documentary,0.0,0.10371551133313005,0.0,pairwise,concon,0.15041708946228027
70,"narratively , trouble every day is a plodding mess .",documentary abseil sixteen montrose macleod gibeon intrap trapping unforced corndodger,polanski good film,fascinating choppy documentary,0.0,0.18257418583505536,0.0,cosine,concon,0.006257772445678711
71,"narratively , trouble every day is a plodding mess .",documentary abseil sixteen montrose macleod gibeon intrap trapping unforced corndodger,recommend surprisingly harmless,take strange kind laziness waste talent robert forster anne meara eugene levy reginald veljohnson movie,0.12063527284234853,0.4648253202265899,0.27164735025416864,spacy,concon,0.9290609359741211
72,[a] rather thinly-conceived movie .,organolithium fleming adam eve dainty shlub quadrivial stickful royston triturate,polanski good film,like pack dynamite stick build controversy film explosive stick wet,0.0,0.10555555555555556,0.0,l0,concon,0.04523277282714844
73,[a] rather thinly-conceived movie .,organolithium fleming adam eve dainty shlub quadrivial stickful royston triturate,polanski good film,gentle blend present day testimonial survive footage burstein family perform historical archive tell still,0.0,0.0,0.0,pairwise,concon,0.1509542465209961
74,[a] rather thinly-conceived movie .,organolithium fleming adam eve dainty shlub quadrivial stickful royston triturate,polanski good film,gentle blend present day testimonial survive footage burstein family perform historical archive tell still,0.0,0.0,0.0,cosine,concon,0.0067446231842041016
75,[a] rather thinly-conceived movie .,organolithium fleming adam eve dainty shlub quadrivial stickful royston triturate,year intriguing exploration alientation,clayburgh tambor charming performer deserve eric schaeffer,-0.025536087910236836,0.5267708024755818,0.11355595263687686,spacy,concon,1.0347638130187988
76,has a lot of the virtues of eastwood at his best .,murmurously lot virtue eastwood delta persistant,movie soft percolate magic deadpan suspense,exercise florid ultimately vapid crime melodrama lot surface flash little emotional resonance,0.0,0.125,0.625,l0,concon,0.04983687400817871
77,has a lot of the virtues of eastwood at his best .,murmurously lot virtue eastwood delta persistant,movie soft percolate magic deadpan suspense,exercise florid ultimately vapid crime melodrama lot surface flash little emotional resonance,0.0,0.06360120575671215,0.4501755023269897,pairwise,concon,0.21323847770690918
78,has a lot of the virtues of eastwood at his best .,murmurously lot virtue eastwood delta persistant,movie soft percolate magic deadpan suspense,exercise florid ultimately vapid crime melodrama lot surface flash little emotional resonance,0.0,0.11785113019775793,0.6123724356957946,cosine,concon,0.007689714431762695
79,has a lot of the virtues of eastwood at his best .,murmurously lot virtue eastwood delta persistant,else-,pleasant ramble sort idoosyncratic terrain errol morris deal possess loose lackadaisical charm,0.0,0.6211740869935746,0.8039541906292927,spacy,concon,1.3836770057678223
80,kept aloft largely by a comically adept ensemble .,keep aloft largely true breed todrive tuck adept dunam,polanski good film,occasionally amateurishly winsome cast nice dialogue keep go,0.0,0.11805555555555555,0.5555555555555556,l0,concon,0.042388200759887695
81,kept aloft largely by a comically adept ensemble .,keep aloft largely true breed todrive tuck adept dunam,polanski good film,tuck everlasting achieve delicate balance romantic innocence philosophical depth,0.0,0.0633548122219654,0.31710746658027095,pairwise,concon,0.15253639221191406
82,kept aloft largely by a comically adept ensemble .,keep aloft largely true breed todrive tuck adept dunam,polanski good film,occasionally amateurishly winsome cast nice dialogue keep go,0.0,0.1178511301977579,0.5443310539518174,cosine,concon,0.006909370422363281
83,kept aloft largely by a comically adept ensemble .,keep aloft largely true breed todrive tuck adept dunam,fluffy disposible,bright act thought provoke tuck everlasting suffer laconic pace lack traditional action,0.22905159307276227,0.7815080297353947,0.8021052901165472,spacy,concon,1.0322489738464355
84,"the words , 'frankly , my dear , i don't give a damn , ' have never been more appropriate .",fillibeg nonsteel frankly dear chuck luck damn perspex appropriate,polanski good film,gentle blend present day testimonial survive footage burstein family perform historical archive tell still,0.0,0.0,0.6222222222222222,l0,concon,0.043160438537597656
85,"the words , 'frankly , my dear , i don't give a damn , ' have never been more appropriate .",fillibeg nonsteel frankly dear chuck luck damn perspex appropriate,polanski good film,gentle blend present day testimonial survive footage burstein family perform historical archive tell still,0.0,0.0,0.43927499031635536,pairwise,concon,0.14983487129211426
86,"the words , 'frankly , my dear , i don't give a damn , ' have never been more appropriate .",fillibeg nonsteel frankly dear chuck luck damn perspex appropriate,polanski good film,gentle blend present day testimonial survive footage burstein family perform historical archive tell still,0.0,0.0,0.5962847939999439,cosine,concon,0.007596254348754883
87,"the words , 'frankly , my dear , i don't give a damn , ' have never been more appropriate .",fillibeg nonsteel frankly dear chuck luck damn perspex appropriate,fluffy disposible,creepy authentic dark disturb bio pic hard forget,0.23933285134496327,0.7361377053145772,0.8673801025548532,spacy,concon,0.927980899810791
88,a fascinating but choppy documentary .,antifeminist nitroaniline choppy documentary,movie soft percolate magic deadpan suspense,amusing breezily apolitical documentary life campaign trail,0.0,0.19642857142857142,0.5833333333333333,l0,concon,0.04279494285583496
89,a fascinating but choppy documentary .,antifeminist nitroaniline choppy documentary,movie soft percolate magic deadpan suspense,amusing breezily apolitical documentary life campaign trail,0.0,0.1059921313509325,0.4112070550676187,pairwise,concon,0.20775556564331055
90,a fascinating but choppy documentary .,antifeminist nitroaniline choppy documentary,movie soft percolate magic deadpan suspense,amusing breezily apolitical documentary life campaign trail,0.0,0.1889822365046136,0.5773502691896258,cosine,concon,0.00652003288269043
91,a fascinating but choppy documentary .,antifeminist nitroaniline choppy documentary,else-,amusing breezily apolitical documentary life campaign trail,0.0,0.5269402412204874,0.7630307384675272,spacy,concon,1.2225730419158936
92,"it takes a strange kind of laziness to waste the talents of robert forster , anne meara , eugene levy , and reginald veljohnson all in the same movie .",take transfuse kind laziness nariyal talent robert forster anne meara sheepcot levy sarcomatous reginald veljohnson daggett movie unmeddle,like dicken passage mcgrath craft move scene resolutely dramatic variation novel,take 19 predecessor,0.0,0.19444444444444442,0.7333333333333334,l0,concon,0.08497476577758789
93,"it takes a strange kind of laziness to waste the talents of robert forster , anne meara , eugene levy , and reginald veljohnson all in the same movie .",take transfuse kind laziness nariyal talent robert forster anne meara sheepcot levy sarcomatous reginald veljohnson daggett movie unmeddle,like dicken passage mcgrath craft move scene resolutely dramatic variation novel,kind movie get quick release real contender arrive september,0.0,0.0955486130705032,0.5593112055152317,pairwise,concon,0.21345973014831543
