,target instance,closest counterfactual,runtime,dataset_name,text_method,model_name,vectorizer,not find,closest_counterfactual \stopword,closest_true_instance,closest_similaritys,distance cf target,distance counterfactual target instance lev,distance counterfactual target instance bert,distance counterfactual closest_true_instance lev,distance counterfactual closest_true_instance bert,closest_true_instance_bert,closest_similaritys_bert
31,israel reverses course hours after signing u n deal to resettle african migrants,man who by the white after 23 years ,0.0790188312530517,fake,xspells,rf,_TfidfVectorizer,7,man white 23 year,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.0614883603828388,0.6948195581659083,13,0.06341716647148132,9,-0.0147480312734842,Channel 4 announces neverending cycle of Gogglebox spinoffs,-0.2463934570550918
32,vincent viola billionaire businessman is trump’s choice to lead the army the new york times,canada ’ s largest school system cancels ,0.9855079650878906,fake,xspells,rf,_TfidfVectorizer,7,canada s large school system cancel,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.0876095220612097,0.7007054146597603,15,-0.04084672033786774,9,0.0271489545702934,"[VIDEO] Hackers EXPOSE Hillary’s ‘Bond Girl’ Huma Abedin: Wife, Lover, And Spy?",-0.247775137424469
33,rick and moy future still up in the air says co creator dan harmon,poll 50 of russians fear us syria ,0.0875551700592041,fake,xspells,rf,_TfidfVectorizer,7,poll 50 russian fear syria,idris elba star new hunchback notre dame netflix,0.218603978724792,0.5981340375615422,14,-0.10212644934654236,8,-0.0703001320362091,Seann William Scott Replaces Clayne Crawford On Renewed 'Lethal Weapon',-0.1850328892469406
34,deadpool and david beckham hug out feud in deadpool 2 teaser,lawmakers want mark zuckerberg to ,0.1257522106170654,fake,xspells,rf,_TfidfVectorizer,7,lawmaker want mark zuckerberg,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.1922894486844387,0.453820013565712,11,-0.07784537971019745,9,-0.0889654755592346,World’s tallest church being eroded by urinating revellers,-0.2336021065711975
35,opposing nba teams unite to wear shis honoring stephon clark,rachel national anthem and has to ,0.2051780223846435,fake,xspells,rf,_TfidfVectorizer,8,rachel national anthem,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.1986244515487343,0.5545967689360275,10,0.21522170305252075,9,0.1577005535364151,"Pressure on Taliban leaders, makes Afghan Issue more Complex",-0.193400964140892
36,in shadow of amazon european challenger looks to china for inspiration the new york times,i o a test for complete jobs the fox ,1.2391209602355957,fake,xspells,rf,_TfidfVectorizer,8,o test complete job fox,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.142149166458883,0.8094859567430812,14,0.1586029976606369,10,0.07255320250988,Trump fans rally in Jerusalem,-0.25717693567276
37,too many millennials are cool with communism,8 netflix shows how to next and <end> ,0.1626677513122558,fake,xspells,rf,_TfidfVectorizer,9,8 netflix show < end >,jew shielder gavin mccuck rekt jew hate female shitlord,0.0426144160558496,0.6418303640201395,9,-0.060827530920505524,9,-0.0814850777387619,Donald Trump Receives Bay of Pigs Veterans Association's First Ever Endorsement - Breitbart,-0.1833459436893463
38,oregon man refuses to pay taxes based on religious beliefs about aboion,trump nominee refuses to say if she ,0.0837953090667724,fake,xspells,rf,_TfidfVectorizer,9,trump nominee refuse,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.1591732037573306,0.7674987315973005,10,0.1986922025680542,9,0.04990054666996,Bricklayers rejoice!,-0.2492431551218032
39,jets chairman christopher johnson won t fine players for anthem protests,wall street and the pentagon pre political ,0.7630114555358887,fake,xspells,rf,_TfidfVectorizer,9,wall street pentagon pre political,idris elba star new hunchback notre dame netflix,0.1973054674577405,0.6365749017175029,11,0.02857874520123005,8,0.0340885035693645,"'American Idol' Performer Is So Good, Katy Perry Drops Her Chair",-0.197827011346817
40,tonight show says this is us is whip his nuts fan doesn t notice,conservative pollster sounds the alarm ,0.0630717277526855,fake,xspells,rf,_TfidfVectorizer,11,conservative pollster sound alarm,idris elba star new hunchback notre dame netflix,0.0863610594247963,0.603454207169668,14,0.2640426754951477,8,0.1568213701248169,Cardi B Doesn't Owe You Anything,-0.2458131611347198
41,james comey discussing pee tape dossier with trump was out of body experience,adorable video for kids shows that ,0.0963099002838134,fake,xspells,rf,_TfidfVectorizer,11,adorable video kid show,kate mckinnon break impression rudy giuliani,0.1971817088024353,0.7120941031904687,13,0.24105675518512726,7,0.0004318674327805,Tokyo could ban US troops from stationing on disputed isles,-0.1726574450731277
42,coroner reclassifies a man s suspicious death after huffpost investigates,ohio man seeking to join isis arrested ,0.0853912830352783,fake,xspells,rf,_TfidfVectorizer,11,ohio man seek join isis arrest,chrissy teigen explain snapchat decision feel beyoncé biter,0.3062779769301234,0.6237609010503021,9,0.044309910386800766,8,-0.0864693373441696,Jim Carrey's Latest Painting Slams Kent State 'Goldilocks' And Her AR-10,-0.2752319574356079
43,donald trump lashes out at so called leaks and twitter users pounce,trump russia and syria disaster yet ,0.0911719799041748,fake,xspells,rf,_TfidfVectorizer,13,trump russia syria disaster,idris elba star new hunchback notre dame netflix,0.3446149147417633,0.6373893879494161,11,0.3576838970184326,8,-0.0510013736784458,Sarah Paulson Is Unapologetic About 32-Year Age Gap With Girlfriend Holland Taylor,-0.1575001627206802
44,gop we will be united against any supreme cou nominee of hillary clinton video,gop state senator thinks laws created ,0.0516772270202636,fake,xspells,rf,_TfidfVectorizer,13,gop state senator think law create,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.096652253311157,0.7829145157606945,13,0.28595855832099915,9,-0.0951730385422706,Flight to London Evacuated Following Bomb Threat,-0.2185187935829162
45,china showcases advanced missile following mattis visit to japan breitba,a man s suspicious death after huffpost ,1.078843593597412,fake,xspells,rf,_TfidfVectorizer,13,man s suspicious death huffpost,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.1601913569400944,0.465707315500016,10,-0.12373001128435135,9,-0.1669462025165558,Serena Williams Beats Venus Williams to Win Her 7th Australian Open Title - The New York Times,-0.2192916870117187
46,repo ny gov andrew cuomo hires 2 florida fundraisers in move toward presidential bid breitba,michael cohen repoedly paid 600 000 ,0.1028215885162353,fake,xspells,rf,_TfidfVectorizer,13,michael cohen repoedly pay 600 000,spirit liberalism liberalism left,0.0847996647635321,0.4920051184839836,15,0.07483591884374619,7,-0.0635557547211647,Squatters See a New Frontier in the Empty Homes of Las Vegas - The New York Times,-0.2362126260995865
47,josh holt american captive in venezuela begs for help in prison videos,germany moves to ban of crops under ,0.129042387008667,fake,xspells,rf,_TfidfVectorizer,13,germany move ban crop,idris elba star new hunchback notre dame netflix,0.1516442182655951,0.6765763831978682,12,-0.1360911726951599,8,-0.1381100416183471,1 Person Found Dead After Explosion Rocks Site Of Alleged Domestic Hostage Situation,-0.2403788268566131
48,coal baron subsidize coal ‘to make sure grandma doesn’t die on the operating table’,brexit betrayal britain must prepare ,1.1559944152832031,fake,xspells,rf,_TfidfVectorizer,14,brexit betrayal britain prepare,idris elba star new hunchback notre dame netflix,0.2510531747321105,0.5825586996014017,14,0.12205135822296143,8,-0.0831490829586982,Country Music Stars Return To Las Vegas For First Time Since Mass Shooting,-0.2278860211372375
49,wall street cheers as joe biden smacks hillary clinton in vegas ‘i never thought she was the correct candidate’,man arrested for wears ’ hold my beer ,0.7226672172546387,fake,xspells,rf,_TfidfVectorizer,14,man arrest wear hold beer,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.1302050082698734,0.7564213472824869,19,0.1124458909034729,9,-0.0513910837471485,Chuck Schumer Turns Melania Trump's 'Be Best' Campaign Against Donald Trump,-0.199388712644577
50,channel 4 announces neverending cycle of gogglebox spinoffs,texas bomb suspect s family devastated ,0.2467074394226074,fake,xspells,rf,_TfidfVectorizer,14,texas bomb suspect s family devastate,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.1445913302358241,0.2789966368485831,8,0.012024052441120148,9,-0.0897599160671234,Corey Lewandowski Continues to Be Paid by Donald Trump’s Campaign - The New York Times,-0.1902673691511154
51,trump netanyahu abbas vowed to ’reach for peace’ and i believe them,watch out alec baldwin these kids ,0.4247310161590576,fake,xspells,rf,_TfidfVectorizer,14,watch alec baldwin kid,fallacy goldilocks war policy,0.322206730029475,0.6469780596806792,12,0.09374500066041946,7,0.0354435369372367,Tokyo could ban US troops from stationing on disputed isles,-0.1614618897438049
52,trump and the american far right stoke hate in canada,washington d c insider says obama ,0.8031213283538818,fake,xspells,rf,_TfidfVectorizer,14,washington d c insider say obama,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.2673816499450991,0.617258064060123,10,0.20082703232765198,9,-0.2047925442457199,"Italian Train Derails in Switzerland, Seven Injured",-0.2426463961601257
53,comey ag lynch directed me to call hillary email investigation a ‘matter’ breitba,if the law says scott walker has to ,0.0606276988983154,fake,xspells,rf,_TfidfVectorizer,15,law say scott walker,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.1821423157562605,0.7536928889899966,13,0.1239609643816948,9,-0.1598968654870987,"Donald Trump Defeats Hillary Clinton, Wins 2016 Election",-0.2058214396238327
54,re prescription painkiller crisis why do americans consume 80 percent of all prescription painkillers,stormy daniels finds a new way to ,1.5645103454589844,fake,xspells,rf,_TfidfVectorizer,16,stormy daniels find new way,jew shielder gavin mccuck rekt jew hate female shitlord,0.2050415285184205,0.5655962187868366,14,0.026749182492494583,9,-0.0559681951999664,"Most Primate Species Threatened With Extinction, Scientists Find - The New York Times",-0.2305425703525543
55,obamacare repeal stalled by moderate republican opposition breitba,paul ryan suggests steve suppos kevin ,0.1225640773773193,fake,xspells,rf,_TfidfVectorizer,16,paul ryan suggest steve suppos kevin,budget deal increase wildfire disaster funding $ 2 billion annually,0.1374888634161623,0.2949202884303759,8,0.050893932580947876,10,-0.0709828436374664,"Tens of thousands march for, against Venezuela government",-0.2647263407707214
56,bet chairman and ceo debra lee is stepping down,neil young doesn t words about mess ,0.1142663955688476,fake,xspells,rf,_TfidfVectorizer,17,neil young doesn t word mess,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.2628297173377137,0.6619440332709798,9,0.03488895297050476,9,-0.0078180786222219,Top Turkish Delegation Visits Crimea: A Sign of Turkey's Eurasian Future?,-0.2082775235176086
57,green water lingers in olympic pools as the excuses pile up the new york times,u s putin s inner circle with new ,0.1548192501068115,fake,xspells,rf,_TfidfVectorizer,17,u s putin s inner circle new,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.1147244344706669,0.6749710583757147,14,-0.012820105999708176,9,-0.0428694710135459,"Bridgewater, World’s Biggest Hedge Fund, Is Said to Be Slowing Hiring - The New York Times",-0.1934782415628433
58,a gay take on the golden girls has been picked up for development,watch diamond and silk slam obama ,0.5753674507141113,fake,xspells,rf,_TfidfVectorizer,18,watch diamond silk slam obama,chrissy teigen explain snapchat decision feel beyoncé biter,0.311926716903969,0.6428415161352616,13,0.0016774646937847137,8,0.2557691037654876,NY State Police Building MS-13 Unit,-0.2255674302577972
59,76ers send clear message over anthem singer s shi keep politics off the cou just do your job,william friedkin s faith in exorcisms ,0.0689358711242675,fake,xspells,rf,_TfidfVectorizer,18,william friedkin s faith exorcism,tonight say whip nut fan notice,0.2404389350555829,0.3783608750386671,17,0.042937491089105606,7,0.0378869920969009,EPA Reportedly Approved Pipeline Project Linked To Lobbyist Renting Room To Pruitt,-0.1805763244628906
60,anonymity the greatest weapon against oppression,a bell radio show transgender dies ,0.1899478435516357,fake,xspells,rf,_TfidfVectorizer,18,bell radio transgender die,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.1957844383716682,0.5154205636595688,7,-0.02286957949399948,9,0.0547472946345806,How To Meet The Challenges Of Urban Farming,-0.245547279715538
61,‘atlanta’ shows the horror of black childhood trauma,syrian warn us turkey can ’ t be involved ,0.8402853012084961,fake,xspells,rf,_TfidfVectorizer,18,syrian warn turkey t involve,idris elba star new hunchback notre dame netflix,0.2107882920756495,0.6565482793800165,10,0.06672898679971695,10,-0.0433968678116798,Tim Allen's 'Last Man Standing' Is Coming Back Just One Year After Being Canceled,-0.1844809800386428
62,don’t let counterpunch go up in smoke,gold end of the year ” – stewa thomson ,1.853698253631592,fake,xspells,rf,_TfidfVectorizer,18,gold end year stewa thomson,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.0409358898043563,0.6150530680973733,10,0.11839184165000916,10,0.05898217856884,Roy Moore Files Complaint Claiming He Was Targeted By Political Conspiracy,-0.2537845075130462
63,white house blames deadly gaza violence on hamas ‘propaganda’,beyoncé falls on stage at coachella ,0.0847532749176025,fake,xspells,rf,_TfidfVectorizer,18,beyoncé fall stage coachella,trump control mossad,0.2278240182312055,0.4094784901925043,9,0.05273973569273949,7,0.0562212616205215,These Towns Are Trying Out A Basic-Income Scheme And It's Already Changing Lives,-0.2488633245229721
64,trevor noah has a mind blowing theory about sean hannity,rod rosenstein personally off on the ,0.1398100852966308,fake,xspells,rf,_TfidfVectorizer,18,rod rosenstein personally,idris elba star new hunchback notre dame netflix,0.1473361420541749,0.5582931047140816,10,0.2693532407283783,8,0.075405828654766,Woman Alleges Rapper Young Lo Raped Her While She Was Trapped In Chris Brown's Home,-0.232592761516571
65,nate berkus and jeremiah brent unveil first photos of their son,video of bear eating ice cream at ,0.1009778976440429,fake,xspells,rf,_TfidfVectorizer,18,video bear eat ice cream,idris elba star new hunchback notre dame netflix,0.1763199910396947,0.6143120386976353,11,0.08949033915996552,8,0.1054460480809211,Timothée Chalamet's Youth And Charm Make John Mulaney Very Insecure,-0.1550002098083496
66,here’s what is coming to amazon prime in may 2018,watch hillary clinton can ’ t stop ,1.6587893962860107,fake,xspells,rf,_TfidfVectorizer,19,watch hillary clinton t stop,idris elba star new hunchback notre dame netflix,0.3640932271778879,0.6632249357669029,10,-0.00022049248218536377,8,0.1437347084283828,1 Person Found Dead After Explosion Rocks Site Of Alleged Domestic Hostage Situation,-0.1883219927549362
67,illegal immigrants surging to us mexico border in race against election day,paul mccaney joins march for our lives ,0.5807075500488281,fake,xspells,rf,_TfidfVectorizer,20,paul mccaney join march life,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.1488478845733707,0.7354751583649713,12,-0.014495501294732094,9,0.0270960722118616,China Tries to Censor AI Victory Over Go Champion - Breitbart,-0.2454647868871688
68,sean bean s role in game of thrones was much bigger than you thought,sean hannity was over the fbi raid ,0.0864083766937255,fake,xspells,rf,_TfidfVectorizer,20,sean hannity fbi raid,chrissy teigen explain snapchat decision feel beyoncé biter,0.3358088010791674,0.6297327074349632,12,0.2986317276954651,8,0.1949457079172134,"Calling Trans Kids By Their Chosen Name Lowers Risk Of Depression, Suicide",-0.1852591037750244
69,trump’s 1st win germany hints at compromises on trade military,trump is going to white house congress ,0.0736308097839355,fake,xspells,rf,_TfidfVectorizer,20,trump go white house congress,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.1627482144604232,0.770068132015531,10,0.3102979362010956,9,-0.1192956119775772,4 Notorious Hurricane Names You'll Never Hear Again,-0.187812253832817
70,obama surprises vice president joe biden with a presidential medal of freedom breitba,social security administration paid ,0.0960969924926757,fake,xspells,rf,_TfidfVectorizer,20,social security administration pay,gwen stefani superfan beat gwen stefani gwen stefani quiz,-0.037358758732801,0.6007949802371558,13,0.18392382562160492,9,-0.078559823334217,Review: Miranda Lambert Sings of What Comes After the Heartbreak - The New York Times,-0.1843722015619278
71,protest leader nikol pashinian elected prime minister of armenia,tennessee shooting suspect arrested ,0.2083373069763183,fake,xspells,rf,_TfidfVectorizer,20,tennessee shooting suspect arrest,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.1337206172563888,0.4519461286922424,9,0.001477380283176899,9,-0.0633925125002861,"Deep in Brazil’s Amazon, Exploring the Ruins of Ford’s Fantasyland - The New York Times",-0.2460442930459976
72,beyoncé and solange s dad finally speaks about that infamous elevator fight,professor wants children to learn ,0.0965635776519775,fake,xspells,rf,_TfidfVectorizer,21,professor want child learn,idris elba star new hunchback notre dame netflix,0.1410076587370823,0.6730660528723934,12,0.05895495414733887,8,0.0762490108609199,Dozens Dead After Suicide Bomber Blows Himself Up Near Kabul Shrine,-0.1872436851263046
