,target instance,closest counterfactual,runtime,dataset_name,text_method,model_name,vectorizer,not find,closest_counterfactual \stopword,closest_true_instance,closest_similaritys,distance cf target,distance counterfactual target instance lev,distance counterfactual target instance bert,distance counterfactual closest_true_instance lev,distance counterfactual closest_true_instance bert
45,the film s few ideas are stretched to the point of evaporation the whole central section is one big chase that seems to have no goal and no urgency it s just filler,the film itself is about a very different world of one ,0.1088874340057373,polarity,xspells,dnn_256,,3,film different world,else-,0.0,0.9282447047474875,29,0.4059690833091736,12,0.1855069994926452
46,it s an example of sophisticated challenging filmmaking that stands despite its noticeable lack of emotional heft in welcome contrast to the indulgent dead end experimentation of the director s previous full frontal,if you re a wwf fan or you related to the people who ,0.0378398895263671,polarity,xspells,dnn_256,,3,wwf fan relate people,execrable,-0.0609182009335273,0.8096832258585921,31,0.02416914887726307,14,-0.0898681581020355
47,its weighty themes are too grave for youngsters but the story is too steeped in fairy tales and other childish things to appeal much to teenagers,if you re a fan fan you re being his if you re willing ,0.1337547302246093,polarity,xspells,dnn_256,,3,fan fan willing,execrable,-0.0371635497647936,0.7839385934035997,26,0.09264865517616272,15,-0.0090762842446565
48,this mild mannered farce directed by one of its writers john c walsh is corny in a way that bespeaks an expiration date passed a long time ago,if you re a fan fan you re feel like a snapshot of cinematic ,0.046454906463623,polarity,xspells,dnn_256,,3,fan fan feel like snapshot cinematic,execrable,-0.019841886863228,0.830391956500977,27,-0.04830847308039665,15,-0.0775849819183349
49,the movie doesn t add anything fresh to the myth,the movie has an enjoyable family fantasy style that ,0.1366810798645019,polarity,xspells,dnn_256,,3,movie enjoyable family fantasy style,else-,0.0,0.8276894160698968,8,0.37998488545417786,10,0.0970441401004791
50,the rock is destined to be the 21st century s new conan and that he s going to make a splash even greater than arnold schwarzenegger jean claud van damme or steven segal,the problem is plastered when soderbergh s war has one ,2.0120062828063965,polarity,xspells,dnn_256,,3,problem plaster soderbergh s war,bluto blutarsky miss,0.105117616053775,0.8184663482709958,30,0.1968124359846115,11,0.1492448151111602
51,a distant even sterile yet compulsively watchable look at the sordid life of hogan s heroes star bob crane,it s a affair but when the fact seem like but also life ,0.1716895103454589,polarity,xspells,dnn_256,,3,s affair fact like life,bluto blutarsky miss,0.0962049833897699,0.8430087670307312,18,0.2905692160129547,14,0.0346677601337432
52,this 10th film in the series looks and feels tired,this is human comedy at a good time here s power <end> ,0.123645544052124,polarity,xspells,dnn_256,,3,human comedy good time s power < end >,execrable,-0.0591382775639895,0.8428512734819391,12,0.3914744257926941,13,0.1799601465463638
53,it has plenty of laughs it just doesn t have much else especially in a moral sense,it is a trifle of a movie with an easy pace and a few ,0.1351470947265625,polarity,xspells,dnn_256,,4,trifle movie easy pace,else-,0.0,0.880216642132411,15,0.2860858738422394,15,0.2483785450458526
54,stuffed to the brim with ideas american instigator michael moore s film is a rambling examination of american gun culture that uses his usual modus operandi of crucifixion through juxtaposition,if you ve got a house full of don t for some d as a ,0.1845555305480957,polarity,xspells,dnn_256,,4,ve get house don t d,bluto blutarsky miss,0.1203010536050536,0.8177696484978694,28,0.1025623232126236,16,-0.0371004566550254
55,if there s nothing fresh about wannabes which was written by mr demeo who produced and directed the film with charles a addessi much of the time the movie feels authentic,if the movie were all new it might work have made it ,0.1680643558502197,polarity,xspells,dnn_256,,4,movie new work,bluto blutarsky miss,0.0643516167916811,0.9296168511086728,29,0.4374569356441498,13,0.1410354971885681
56,novak manages to capture a cruelly hilarious vein of black comedy in the situation with his cast of non actors and a gritty no budget approach,it s a bad thing when a movie has about as much substance ,0.1814382076263427,polarity,xspells,dnn_256,,4,s bad thing movie substance,bluto blutarsky miss,0.0840698179097704,0.881095083675923,25,0.2795170843601227,14,0.1010694429278373
57,not too far below the gloss you can still feel director denis villeneuve s beating hea and the fondness he has for his characters,most impressive though is the film s open ended finale ,0.1385257244110107,polarity,xspells,dnn_256,,4,impressive film s open end finale,else-,0.0,0.8528811923390006,22,0.3022992014884949,11,0.3327971398830414
58,i got a headache watching this meaningless downer,this dog already on cable loses all bite on the big ,0.1576461791992187,polarity,xspells,dnn_256,,4,dog cable lose bite big,pompous garbled,0.1077954388500351,0.7454971721370041,12,0.21812108159065247,12,0.052878238260746
59,it s a stunning lyrical work of considerable force and truth,it s a glorious groove that it off too compelling to ,0.1627695560455322,polarity,xspells,dnn_256,,4,s glorious groove compelling,bluto blutarsky miss,0.109025827709113,0.910257655678316,9,0.45259276032447815,12,0.0495050475001335
60,there s a disreputable air about the whole thing and that s what makes it irresistible,it s too interested in jerking off in all its byzantine ,0.1653761863708496,polarity,xspells,dnn_256,,4,s interested jerk byzantine,bluto blutarsky miss,0.1181318657711522,0.879624153582157,15,0.4809781014919281,12,0.0708687603473663
61,there are just enough twists in the tale to make it far more satisfying than almost any horror film in recent memory,a dream cast of solid female talent who build a seamless ,0.1456665992736816,polarity,xspells,dnn_256,,4,dream cast solid female talent build seamless,execrable,-0.0260940146478856,0.8100196786625239,22,0.21942752599716187,12,0.2631795406341553
62,this movie got me grinning there s a pa of us that cannot help be enteained by the sight of someone getting away with something,it s the film s plot to remind the film never would ,0.1143183708190918,polarity,xspells,dnn_256,,4,s film s plot remind film,else-,0.0,0.8732982283568043,23,0.512007474899292,13,0.2149551063776016
63,the best film about baseball to hit theaters since field of dreams,this is a film boring good time to being the odd a minute ,0.158567190170288,polarity,xspells,dnn_256,,4,film bore good time odd minute,bluto blutarsky miss,0.1007920485126131,0.8429777925049916,12,0.3185383081436157,14,0.2132086306810379
64,it has more than a few moments that are insightful enough to be fondly remembered in the endlessly challenging maze of moviegoing,it s woh seeing just on the basis of the wisdom and ,3.1934118270874023,polarity,xspells,dnn_256,,4,s woh see basis wisdom,bluto blutarsky miss,0.0773378985108502,0.8808047869582442,20,0.28933900594711304,13,0.0574015155434608
65,rain is a small treasure enveloping the viewer in a literal and spiritual torpor that is anything but cathaic,tries to add some spice to its quirky sentiments but ,0.1356644630432129,polarity,xspells,dnn_256,,5,try add spice quirky sentiment,bluto blutarsky miss,0.1304005855940431,0.8066545647564998,18,0.2952020764350891,11,0.0278600007295608
66,it makes you believe the cast and crew thoroughly enjoyed themselves and believed in their small budget film,this loud and thoroughly obnoxious comedy about a pair ,0.1569161415100097,polarity,xspells,dnn_256,,5,loud thoroughly obnoxious comedy pair,bluto blutarsky miss,0.1247543314600643,0.8389226161903994,16,0.1779535412788391,10,0.1435843855142593
67,enjoy it for what it is you can hate yourself later,treads where few american films to into the world of ,0.146514892578125,polarity,xspells,dnn_256,,5,tread american film world,bluto blutarsky miss,0.0410281249449445,0.8065261629342985,11,0.09738173335790634,11,0.1956617683172226
68,no one but a convict guilty of some truly heinous crime should have to sit through the master of disguise,it is great summer fun to watch arnold and his buddy ,0.1442012786865234,polarity,xspells,dnn_256,,5,great summer fun watch arnold buddy,else-,0.0,0.8247523677550327,19,0.031231939792633057,12,0.1122293770313263
69,the gorgeously elaborate continuation of the lord of the rings trilogy is so huge that a column of words cannot adequately describe co writer director peter jackson s expanded vision of j r r tolkien s middle eah,a pleasant and engaging enough sit but in trying to ,0.0540895462036132,polarity,xspells,dnn_256,,5,pleasant engage sit try,else-,0.0,0.7911354909774378,37,0.013077449053525925,11,0.3483249843120575
70,depicts the sorriest and most sordid of human behavior on the screen then laughs at how clever it s being,if you re a fan fan you won t even a maial more film ,0.1346783638000488,polarity,xspells,dnn_256,,5,fan fan win t maial film,execrable,-0.0324915538901292,0.7961699792270199,20,0.08909449726343155,15,-0.0278339013457298
71,in any case i would recommend big bad love only to winger fans who have missed her since 1995 s forget paris but even then i d recommend waiting for dvd and just skipping straight to her scenes,by the time we learn a great gift is haley s thought ,0.137495756149292,polarity,xspells,dnn_256,,5,time learn great gift haley s think,execrable,-0.0469392763488718,0.8853257534132762,37,0.16448187828063965,13,0.126458004117012
72,what the director can t do is make either of val kilmer s two personas interesting or woh caring about,if you re a fan of the series and his love story and ,0.1646585464477539,polarity,xspells,dnn_256,,6,fan series love story,execrable,-0.0111292250753588,0.875588309638102,19,0.2896835207939148,14,0.038731150329113
73,it s a glorious spectacle like those d w griffith made in the early days of silent film,in the book on tape market the film of the kid stays ,0.1468791961669922,polarity,xspells,dnn_256,,6,book tape market film kid stay,execrable,-0.0358498693208015,0.8561524150895043,17,0.3321933150291443,13,0.1743882298469543
74,the end result is like cold porridge with only the odd enjoyably chewy lump,the plot has a number of holes and at times it s simply ,0.1216588020324707,polarity,xspells,dnn_256,,6,plot number hole time s simply,execrable,-0.0277015942297127,0.8168375325892532,13,0.14852198958396912,14,0.1253410279750824
75,bolstered by an astonishing voice cast excepting love hewitt an interesting racial tension and a storyline that i haven t encountered since at least pete s dragon,although the level of bourne comedy and padding the ,0.1697101593017578,polarity,xspells,dnn_256,,6,level bourne comedy padding,bluto blutarsky miss,0.0459091953538076,0.7896960776359109,26,0.46011728048324585,10,0.0097763622179627
76,please someone stop eric schaeffer before he makes another film,gere gives a good performance in a film that doesn t ,0.1506805419921875,polarity,xspells,dnn_256,,6,gere give good performance film doesn t,else-,0.0,0.7960960606952827,12,0.3093298375606537,12,0.2433372288942337
77,lovely and poignant puts a human face on a land most westerners are unfamiliar with,stealing harvard aspires to comedic grand but stands ,0.1232678890228271,polarity,xspells,dnn_256,,6,steal harvard aspire comedic grand stand,bluto blutarsky miss,0.1408788536081937,0.717596340069276,15,0.10768398642539978,9,0.0509307719767093
78,an exquisitely crafted and acted tale,an uneven mix of dark satire and childhood awakening ,0.1170542240142822,polarity,xspells,dnn_256,,7,uneven mix dark satire childhood awakening,bluto blutarsky miss,0.0782622280718117,0.7129022521005988,8,0.4550577700138092,10,0.0086965197697281
79,the whole affair is as predictable as can be,a baffling platter of gritty realism and magic realism ,0.1246137619018554,polarity,xspells,dnn_256,,7,baffling platter gritty realism magic realism,else-,0.0,0.6725589713863902,10,0.3386315703392029,10,0.2381002306938171
80,son of the bride may be a good half hour too long but comes replete with a flattering sense of mystery and quietness,just because a walk to remember is shrewd enough to ,0.1334633827209472,polarity,xspells,dnn_256,,7,walk remember shrewd,else-,0.0,0.8956957082661842,22,0.2710247039794922,11,0.2046864777803421
81,while hill has learned new tricks the tricks alone are not enough to salvage this lifeless boxing film,reign of fire looks as if it was made without much thought ,0.1738967895507812,polarity,xspells,dnn_256,,7,reign fire look thought,bluto blutarsky miss,0.0832968735636866,0.886235804552328,18,0.19742585718631744,13,0.0469893887639045
82,a rigorously structured and exquisitely filmed drama about a father and son connection that is a brief shooting star of love,it has a lot of a premise but as one of an to stand ,2.7891674041748047,polarity,xspells,dnn_256,,7,lot premise stand,bluto blutarsky miss,0.0174408213562405,0.8940060538282057,20,0.24703297019004822,15,0.0215280763804912
83,whole stretches of the film may be incomprehensible to moviegoers not already clad in basic black,too often a little performance in a movie disturbing ,0.1001217365264892,polarity,xspells,dnn_256,,7,little performance movie disturb,else-,0.0,0.8662027352467192,16,0.6035611629486084,10,0.2662394344806671
84,so unremittingly awful that labeling it a dog probably constitutes cruelty to canines,we learn a lot about dying coral and see a lot of life ,0.1699297428131103,polarity,xspells,dnn_256,,7,learn lot die coral lot life,execrable,-0.0547379290295898,0.7815894429455954,14,0.0006816573441028595,14,-0.0386782847344875
85,when it really counts bloody sunday connects on a visceral level that transcends language,exactly what you to be remembered long no charming for ,0.1819536685943603,polarity,xspells,dnn_256,,7,exactly remember long charming,else-,0.0,0.8306264392292684,14,0.07962199300527573,11,0.2142416685819625
86,the intent is almost exactly the same as the full monty all that s missing is the spontaneity originality and delight,the bottom line at least in my opinion is imposter makes ,0.1205775737762451,polarity,xspells,dnn_256,,7,line opinion imposter make,else-,0.0,0.8793076694622598,19,0.26814407110214233,12,0.3282855749130249
87,balett s hero remains a reactive cipher when opening the man s head and hea is the only imaginable reason for the film to be made,in its dry and way it delivers a plot but one s dog ,0.1791927814483642,polarity,xspells,dnn_256,,7,dry way deliver plot s dog,execrable,-0.0199781028461357,0.9156172544815038,25,0.36999407410621643,14,0.2630577683448791
88,as a witness to several greek american weddings but happily a victim of none i can testify to the comparative accuracy of ms vardalos memories and insights,with the film s striking ending full frontal is that ,0.072376012802124,polarity,xspells,dnn_256,,7,film s striking end frontal,else-,0.0,0.8148822544369758,27,0.18195664882659912,11,0.3376885652542114
89,diaz wears out her welcome in her most charmless performance,guy gets girl guy loses girl audience falls asleep <end> ,0.1136817932128906,polarity,xspells,dnn_256,,7,guy get girl guy lose girl audience fall asleep < end >,screenplay ingeniously construct memento,0.1747003665376582,0.7127269847470673,11,0.22236569225788116,11,0.0189834982156753
90,for all its brilliant touches dragon loses its fire midway nearly flickering out by its perfunctory conclusion,for a an attempt seductive movie series you its above ,0.1468813419342041,polarity,xspells,dnn_256,,7,attempt seductive movie series,bluto blutarsky miss,0.0616160101848809,0.8428227140996186,15,0.24651065468788147,11,0.1274525821208953
91,more than makes up for its mawkish posing by offering rousing spates of genuine feeling,an endearingly offbeat romantic comedy with a great ,0.1791701316833496,polarity,xspells,dnn_256,,7,endearingly offbeat romantic comedy great,else-,0.0,0.7419503932545121,15,0.31675398349761963,9,0.1649494469165802
92,fuher proof that the epicenter of cool beautiful thought provoking foreign cinema is smack dab in the middle of dubya s axis of evil,if the count of monte a doesn t badly made up in video ,0.1836037635803222,polarity,xspells,dnn_256,,7,count monte doesn t badly video,bluto blutarsky miss,0.1087117085522915,0.8418800536762807,21,0.2706286907196045,14,0.130758911371231
