,target instance,closest counterfactual,runtime,dataset_name,text_method,model_name,vectorizer,not find,closest_counterfactual \stopword,closest_true_instance,closest_similaritys,distance cf target,distance counterfactual target instance lev,distance counterfactual target instance bert,distance counterfactual closest_true_instance lev,distance counterfactual closest_true_instance bert
40,tonight show says this is us is whip his nuts fan doesn t notice,conservative urges melania trump it ,0.0270161628723144,fake,xspells,dnn_128,,11,conservative urge melania trump,idris elba star new hunchback notre dame netflix,0.2313324550012019,0.470546679628968,14,0.16639797389507294,8,0.0658747181296348
41,coroner reclassifies a man s suspicious death after huffpost investigates,us launches cyber attack on russia ,0.0416853427886962,fake,xspells,dnn_128,,12,launch cyber attack russia,idris elba star new hunchback notre dame netflix,0.1927284789216655,0.5038629817123104,10,0.07575809210538864,8,-0.0143880285322666
42,bank of canada commentary whipsaws loonie,to his boyfriend with a flash mob ,0.1122009754180908,fake,xspells,dnn_128,,12,boyfriend flash mob,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.1418424469138594,0.3727154570930143,8,-0.05217871069908142,9,0.1066205352544784
43,gop we will be united against any supreme cou nominee of hillary clinton video,gop strategist nonsensical trump talking ,0.0163021087646484,fake,xspells,dnn_128,,14,gop strategist nonsensical trump talk,diamond silk,0.0916876950076212,0.6339323359651825,13,0.25485408306121826,6,-0.0591422133147716
44,china showcases advanced missile following mattis visit to japan breitba,the voice contestant makes aussie ,28.78577041625977,fake,xspells,dnn_128,,14,voice contestant make aussie,kate mckinnon break impression rudy giuliani,0.2418238559995595,0.4274662429575099,10,-0.0684477835893631,6,0.1185770183801651
45,repo ny gov andrew cuomo hires 2 florida fundraisers in move toward presidential bid breitba,south korea working to end the korean ,0.6854181289672852,fake,xspells,dnn_128,,14,south korea work end korean,kate mckinnon break impression rudy giuliani,0.2626013685289451,0.6073215180672462,15,0.05608031898736954,8,0.0398377254605293
46,josh holt american captive in venezuela begs for help in prison videos,germany moves to ban of crops under ,0.0632846355438232,fake,xspells,dnn_128,,14,germany move ban crop,idris elba star new hunchback notre dame netflix,0.1516442182655951,0.6765763831978682,12,-0.1360911726951599,8,-0.1381100416183471
47,a chinese nuclear site hidden in a mountain is reborn as a tourist draw the new york times,a gay take on the golden girls has ,0.5638456344604492,fake,xspells,dnn_128,,14,gay golden girl,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.1515593194482307,0.859430267578092,17,0.11985411494970322,9,0.1568436622619629
48,coal baron subsidize coal ‘to make sure grandma doesn’t die on the operating table’,krauthammer ‘ they ’ re quaking in ,1.3300256729125977,fake,xspells,dnn_128,,14,krauthammer quake,geena davis 4th husband reza jarrahy divorce,0.2245699642497306,0.5945760558366089,14,0.09796850383281708,8,0.0590922012925148
49,channel 4 announces neverending cycle of gogglebox spinoffs,chinese american who was accused of ,0.1691780090332031,fake,xspells,dnn_128,,15,chinese american accuse,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.1595867393755477,0.330617971162472,7,-0.09456925094127655,9,-0.0794881954789161
50,trump netanyahu abbas vowed to ’reach for peace’ and i believe them,trump officials warn of arrests as ,0.0262150764465332,fake,xspells,dnn_128,,15,trump official warn arrest,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.0587224833590363,0.6625458402188847,11,0.08092598617076874,9,-0.1207613125443458
51,trump and the american far right stoke hate in canada,trump russia and syria disaster yet ,0.7328791618347168,fake,xspells,dnn_128,,15,trump russia syria disaster,renee zellweger judy garland look upcoming biopic,0.3429504092119955,0.7517355768606215,9,0.2477327287197113,7,0.0975438579916954
52,comey ag lynch directed me to call hillary email investigation a ‘matter’ breitba,joe biden regrets talk of fighting ,0.0293552875518798,fake,xspells,dnn_128,,16,joe biden regret talk fighting,diamond silk,0.2051623611760789,0.639668644772819,13,0.05381049960851669,7,-0.140944629907608
53,democratic senators urge justice depament leadership to protect robe mueller,60 minutes repoer reveals trump s ,1.6858088970184326,fake,xspells,dnn_128,,16,60 minute repoer reveal trump s,chrissy teigen explain snapchat decision feel beyoncé biter,0.1272388214855437,0.4190989198668365,10,0.12129957228899002,8,0.1405858993530273
54,obamacare repeal stalled by moderate republican opposition breitba,main to direct netflix special on ,0.0709192752838134,fake,xspells,dnn_128,,17,main direct netflix special,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.0055917832355184,0.3241166884315664,8,-0.0806858241558075,9,0.0532596372067928
55,paul ryan s whole career was about sticking it to the poor and elderly,repoer reveals how trump ginned up ,0.0201530456542968,fake,xspells,dnn_128,,17,repoer reveal trump gin,idris elba star new hunchback notre dame netflix,0.2415895758386615,0.6715810237234602,14,0.19577929377555847,8,0.0527290515601635
56,bet chairman and ceo debra lee is stepping down,canada and eu sign ‘ undemocratic ,0.038640022277832,fake,xspells,dnn_128,,17,canada eu sign undemocratic,renee zellweger judy garland look upcoming biopic,0.238971527404441,0.5383861017059353,8,-0.10142471641302109,7,-0.1349691599607467
57,green water lingers in olympic pools as the excuses pile up the new york times,howard to step down as starbucks chief ,0.090466022491455,fake,xspells,dnn_128,,17,howard step starbucks chief,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.2220275386576962,0.7624360459345567,14,-0.07648738473653793,9,0.0052288519218564
58,the trump white house s intern program is once again very very white,the doubt machine inside the brothers ,0.0287895202636718,fake,xspells,dnn_128,,17,doubt machine inside brother,kate mckinnon break impression rudy giuliani,0.1761085367186365,0.8060664793912298,12,-0.010456893593072891,7,0.0160959120839834
59,a gay take on the golden girls has been picked up for development,watch fox news slam obama and praise ,0.4621562957763672,fake,xspells,dnn_128,,17,watch fox news slam obama praise,chrissy teigen explain snapchat decision feel beyoncé biter,0.3482681026791415,0.6509694293347688,13,-0.0717616081237793,8,0.1426034271717071
60,76ers send clear message over anthem singer s shi keep politics off the cou just do your job,nato goes on high ale to block donald ,0.0242114067077636,fake,xspells,dnn_128,,17,nato go high ale block donald,chrissy teigen explain snapchat decision feel beyoncé biter,0.3023409055172054,0.7055134891477453,18,0.10811388492584229,9,-0.0125702982768416
61,anonymity the greatest weapon against oppression,a inside live pop music s greatest ,0.113368272781372,fake,xspells,dnn_128,,17,inside live pop music s great,wikileak obama saudi agent,0.1503331604727354,0.585995926370335,8,0.1134028285741806,8,0.026904871687293
62,‘atlanta’ shows the horror of black childhood trauma,us hacking ‘ hysteria ’ aimed at distracting ,0.7935500144958496,fake,xspells,dnn_128,,17,hack hysteria aim distract,idris elba star new hunchback notre dame netflix,0.0903874973047874,0.6606160845580669,9,0.29257383942604065,9,0.0298715624958276
63,nate berkus and jeremiah brent unveil first photos of their son,video of police las vegas shooter ,0.0457544326782226,fake,xspells,dnn_128,,20,video police las vegas shooter,chrissy teigen explain snapchat decision feel beyoncé biter,0.238820412885654,0.569647385612129,11,0.19837626814842224,8,0.123822420835495
64,here’s what is coming to amazon prime in may 2018,watch hillary clinton made ‘ to stop ,2.028632879257202,fake,xspells,dnn_128,,21,watch hillary clinton stop,idris elba star new hunchback notre dame netflix,0.3371798893096148,0.7005156012452002,10,-0.044398702681064606,8,0.0372207686305046
65,the strange case of sirhan sirhan,5 of the revelations in the comey ,0.068880558013916,fake,xspells,dnn_128,,21,5 revelation comey,kate mckinnon break impression rudy giuliani,0.1321517778542692,0.4568124499124204,7,0.3341505527496338,8,0.118286058306694
66,sean bean s role in game of thrones was much bigger than you thought,ex ambassador to vietnam quit because ,0.8950097560882568,fake,xspells,dnn_128,,22,ex ambassador vietnam quit,renee zellweger judy garland look upcoming biopic,0.2469118349577609,0.6387002354792991,14,-0.11319523304700851,7,-0.1824779212474823
67,trump’s 1st win germany hints at compromises on trade military,watch more personal hillary clinton ,0.0337622165679931,fake,xspells,dnn_128,,22,watch personal hillary clinton,idris elba star new hunchback notre dame netflix,0.361199093865953,0.6322093800080241,10,-0.039825789630413055,8,0.164613664150238
68,obama surprises vice president joe biden with a presidential medal of freedom breitba,the georgia gop governor s primary ,0.0488109588623046,fake,xspells,dnn_128,,22,georgia gop governor s primary,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.1231943418870865,0.7093534754246182,13,0.166302889585495,9,-0.0323719792068004
69,protest leader nikol pashinian elected prime minister of armenia,man who are after pulling eu during ,0.100191593170166,fake,xspells,dnn_128,,22,man pull eu,idris elba star new hunchback notre dame netflix,0.18144257583849,0.5696081883388415,9,0.09616579115390778,8,-0.1452498435974121
70,for mahmoud abbas a gesture for critics a betrayal the new york times,obama takes in a broadway show but ,0.0520594120025634,fake,xspells,dnn_128,,22,obama take broadway,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.2117168558104525,0.7773891797991767,12,0.25742799043655396,9,-0.0370008610188961
71,beyoncé and solange s dad finally speaks about that infamous elevator fight,man faces the last year after being ,0.0344812870025634,fake,xspells,dnn_128,,22,man face year,idris elba star new hunchback notre dame netflix,0.1586763658467709,0.7407161557883387,12,-0.0059686023741960526,8,-0.0282541383057832
72,cut ties to donald trump big donors urge r n c the new york times,president accidentally of the up on ,0.0525529384613037,fake,xspells,dnn_128,,22,president accidentally,gwen stefani superfan beat gwen stefani gwen stefani quiz,-0.0173575817356203,0.6892485601208075,14,0.013967778533697128,9,-0.0315954200923442
73,the hostility and hypocrisy of left wing israeli ngos,the of clinton and they re israeli ,0.0782458782196044,fake,xspells,dnn_128,,22,clinton israeli,idris elba star new hunchback notre dame netflix,0.2695607448027587,0.7613322866074685,7,0.5526691675186157,8,0.0871604830026626
74,ryan reynolds perfectly trolls avengers by revealing why he s not in the film,oregon man refuses to pay taxes based ,0.0304698944091796,fake,xspells,dnn_128,,23,oregon man refuse pay taxis base,idris elba star new hunchback notre dame netflix,0.2155967936418971,0.6778397940239407,14,0.04632283002138138,8,-0.0328367911279201
75,hundreds protest in cities across u s for poor people s campaign,nyc mayor threatens to destroy personal ,0.0329949855804443,fake,xspells,dnn_128,,23,nyc mayor threaten destroy personal,idris elba star new hunchback notre dame netflix,0.2378175349416275,0.6860853356966756,12,0.21310466527938843,8,-0.1262893378734588
76,this trump country house district just became a key progressive battleground,watch hillary s emojis out how trump ,0.0553903579711914,fake,xspells,dnn_128,,23,watch hillary s emojis trump,idris elba star new hunchback notre dame netflix,0.371139727240535,0.5944980992464987,11,0.17017421126365662,8,0.1617783159017563
