,target instance,closest counterfactual,runtime,dataset_name,text_method,model_name,vectorizer,not find,closest_counterfactual \stopword,closest_true_instance,closest_similaritys,distance cf target,distance counterfactual target instance lev,distance counterfactual target instance bert,distance counterfactual closest_true_instance lev,distance counterfactual closest_true_instance bert
16,the fact is that the screen is most alive when it seems most likely that broomfield s interviewees or even himself will not be for much longer,a moody multi dimensional love story and sci fi mystery ,0.0826833248138427,polarity,xspells,dnn_128,,2,moody multi dimensional love story sci fi mystery,bluto blutarsky miss,0.1539039224409156,0.6421962493161127,27,0.1632588803768158,11,0.1051507368683815
17,its mysteries are transparently obvious and it s too slowly paced to be a thriller but it s woh recommending because of two marvelous performances by michael caine and brendan fraser,flavorful and romantic you could call this how maha ,0.1279675960540771,polarity,xspells,dnn_128,,2,flavorful romantic maha,bluto blutarsky miss,0.1914310951638217,0.8359052362522442,30,0.16106060147285461,10,-0.0326966270804405
18,third time s the charm yeah baby,in its porait of s of a hollywood <end> ,0.1683113574981689,polarity,xspells,dnn_128,,2,porait s hollywood < end >,bluto blutarsky miss,0.0227841188791881,0.7880197418051613,9,0.2521321475505829,10,0.1547092944383621
19,it is not the first time that director sara sugarman stoops to having characters drop their pants for laughs and not the last time she fails to provoke them,it is a refreshing to see robin williams turn 180 degrees ,0.1522014141082763,polarity,xspells,dnn_128,,2,refreshing robin william turn 180 degree,execrable,-0.0580216834181185,0.8280685514913071,26,0.2695382237434387,12,0.0521406456828117
20,needed a little less bling bling and a lot more romance,serving sara should be served an eviction notice at ,0.0880265235900878,polarity,xspells,dnn_128,,2,serve sara serve eviction notice,execrable,-0.0320075761151613,0.6231514034676572,11,-0.0256941057741642,10,0.0627648308873176
21,execrable,wears out her welcome in her most performance <end> ,0.092897891998291,polarity,xspells,dnn_128,,2,wear welcome performance < end >,execrable,-0.064329061730758,-0.064329061730758,10,0.07137918472290039,10,0.0713791847229003
22,shot like a postcard and overacted with all the boozy self indulgence that brings out the worst in otherwise talented actors,while van wilder may not be said satisfying de force ,0.1326267719268798,polarity,xspells,dnn_128,,2,van wild say satisfy de force,execrable,-0.0250240837726726,0.7465279932340447,21,0.2863398790359497,11,0.273891270160675
23,a very funny movie,a movie with a real anarchic flair <end> ,0.1623463630676269,polarity,xspells,dnn_128,,2,movie real anarchic flair < end >,execrable,-0.0119916256203603,0.8219435722692372,8,0.6278810501098633,9,0.2555783092975616
24,mesmerizing an eye opening tour of modern beijing culture in a journey of rebellion retreat into oblivion and return,nettelbeck beautifully the of the neurotic and self ,0.1254570484161377,polarity,xspells,dnn_128,,3,nettelbeck beautifully neurotic self,bluto blutarsky miss,0.0085898547854631,0.8236053774109704,18,0.12760835886001587,9,0.0204332806169986
25,such master screenwriting comes couesy of john pogue the yale grad who previously gave us the skulls and last year s rollerball enough said except film overboard,you d think by now it was more to that this is one but ,0.1095876693725586,polarity,xspells,dnn_128,,3,d think,execrable,-0.0377912874990655,0.8290635104664914,27,0.23214274644851685,15,0.2122759222984314
26,invincible is a wonderful movie,an awful study in self and audience <end> ,0.1067204475402832,polarity,xspells,dnn_128,,3,awful study self audience < end >,bluto blutarsky miss,0.0447425092128731,0.6731997006184866,9,0.13620249927043915,9,0.0455729775130748
27,works on the whodunit level as its larger themes get lost in the murk of its own making,exciting and direct with ghost imagery that shows just ,0.1394834518432617,polarity,xspells,dnn_128,,4,exciting direct ghost imagery show,execrable,-0.0015938235741784,0.8582618139808674,18,0.3654194474220276,10,0.1072862893342971
28,director tom dey demonstrated a knack for mixing action and idiosyncratic humor in his charming 2000 debut shanghai noon but showtime s uninspired send up of tv cop show cliches mostly leaves him shooting blanks,fuher proof that the epicenter of cool beautiful thought ,0.1055710315704345,polarity,xspells,dnn_128,,4,fuher proof epicenter cool beautiful thought,else-,0.0,0.7816285570151967,34,0.25255876779556274,10,0.2574093043804168
29,creepy authentic and dark this disturbing bio pic is hard to forget,if only the story about a multi million dollar con to ,0.1581511497497558,polarity,xspells,dnn_128,,4,story multi million dollar con,bluto blutarsky miss,0.020654253247494,0.7660099349299087,11,0.11468924582004547,12,0.0890420079231262
30,it s so crammed with scenes and vistas and pretty moments that it s left a few crucial things out like character development and coherence,if you believe any of this i can make you a real deal ,0.0582120418548584,polarity,xspells,dnn_128,,5,believe real deal,execrable,-0.0425003614021942,0.8605169026290214,24,0.05732998996973038,14,0.1606507748365402
31,australian actor director john polson and award winning english cinematographer giles nuttgens make a terrific effo at disguising the obvious with energy and innovation,if the standards to which a movie power movie is enlightening ,0.1274402141571045,polarity,xspells,dnn_128,,5,standard movie power movie enlighten,bluto blutarsky miss,0.0361545651470602,0.7914941089764607,23,0.2655339241027832,12,0.064160019159317
32,atom egoyan has conjured up a multilayered work that tackles any number of fascinating issues,none of this is half as moving as the filmmakers seem ,0.1603293418884277,polarity,xspells,dnn_128,,5,half move filmmaker,bluto blutarsky miss,0.0461862552664195,0.8722310105881841,15,0.18127456307411194,12,0.141103520989418
33,antwone fisher is an earnest by the numbers effo by washington it won t rock any boats but is solid meat and potatoes filmmaking,what s needed so badly but what is viually absent here ,0.1093389987945556,polarity,xspells,dnn_128,,5,s need badly viually absent,bluto blutarsky miss,0.1347545957204383,0.8186309784438595,23,0.08465255796909332,12,0.0833253189921379
34,unlike the nauseating fictions peddled by such have yourself a happy little holocaust movies as life is beautiful and jakob the liar the grey zone is honest enough to deny the possibility of hope in auschwitz,by presenting an impossible romance in his first old ,4.244721174240112,polarity,xspells,dnn_128,,5,present impossible romance old,bluto blutarsky miss,0.0448103959349891,0.8725692662315826,35,0.28253304958343506,10,0.1794106513261795
35,a mean spirited film made by someone who surely read the catcher in the rye but clearly suffers from dyslexia,a movie that will touch watch heas of both children ,0.0747673511505127,polarity,xspells,dnn_128,,5,movie touch watch heas child,else-,0.0,0.8739149537177364,19,0.3587249219417572,11,0.1885981857776641
36,the humor is forced and heavy handed and occasionally simply unpleasant,the whole affair true story or most feels like a real ,0.1195137500762939,polarity,xspells,dnn_128,,5,affair true story feel like real,else-,0.0,0.839986179962201,11,0.14839810132980347,12,0.2668459415435791
37,smothered by its own solemnity,it s a masterpiece <end> ,0.1526603698730468,polarity,xspells,dnn_128,,5,s masterpiece < end >,execrable,-0.0749896013006553,0.4614118060729032,6,0.37251776456832886,6,0.2197474092245102
38,huppe gives erika a persona that is so intriguing that you find yourself staring hypnotically at her trying to understand her and wondering if she ll crack,not too far the you can still feel director denis s ,0.1564741134643554,polarity,xspells,dnn_128,,5,far feel director denis s,bluto blutarsky miss,0.148549176021813,0.8910947884384053,26,0.28733450174331665,12,0.1896917968988418
39,most of crush is a clever and captivating romantic comedy with a welcome pinch of taness,far more imaginative and ambitious than the cash in ,0.1393096446990966,polarity,xspells,dnn_128,,5,far imaginative ambitious cash,bluto blutarsky miss,-0.0078039200999188,0.8304124077751192,15,0.1654815524816513,10,0.0635629445314407
40,generically forgettably pleasant from sta to finish,too silly to take seriously <end> ,0.1574840545654297,polarity,xspells,dnn_128,,5,silly seriously < end >,bluto blutarsky miss,0.1782735328496341,0.6021310887322836,7,0.21191471815109253,7,0.0585506483912467
41,if you enjoy more thoughtful comedies with interesting conflicted characters this one is for you,this is a film boring well made and hard enough to sustain ,0.1570067405700683,polarity,xspells,dnn_128,,5,film bore hard sustain,bluto blutarsky miss,0.0756485338876894,0.8965872416679985,15,0.28530412912368774,13,0.1761543601751327
42,it s sincere to a fault but unfounately not very compelling or much fun,if you re in this cast a highly unusual comedy with ,0.1402695178985595,polarity,xspells,dnn_128,,5,cast highly unusual comedy,else-,0.0,0.8933887947972889,14,0.3080405592918396,12,0.1949047744274139
43,the film s few ideas are stretched to the point of evaporation the whole central section is one big chase that seems to have no goal and no urgency it s just filler,a hugely rewarding experience that s every bit as enlightening ,0.1107995510101318,polarity,xspells,dnn_128,,5,hugely rewarding experience s bit enlightening,else-,0.0,0.8447462606046765,32,0.02363017573952675,11,0.2319687008857727
44,it s an example of sophisticated challenging filmmaking that stands despite its noticeable lack of emotional heft in welcome contrast to the indulgent dead end experimentation of the director s previous full frontal,it s a coming of age story we ve all seen bits of in ,0.0348308086395263,polarity,xspells,dnn_128,,5,s coming age story ve see bit,execrable,-0.0184964591960346,0.888417510039936,28,0.28627967834472656,15,0.1402454823255539
45,its weighty themes are too grave for youngsters but the story is too steeped in fairy tales and other childish things to appeal much to teenagers,it s been 13 months and 295 preview screenings since ,0.1525378227233886,polarity,xspells,dnn_128,,5,s 13 month 295 preview screening,execrable,-0.1391530982613319,0.6895070966356589,25,0.16540083289146423,11,0.0202303808182477
46,this mild mannered farce directed by one of its writers john c walsh is corny in a way that bespeaks an expiration date passed a long time ago,if you re a fan fan you re in a very good time and to ,0.0419673919677734,polarity,xspells,dnn_128,,5,fan fan good time,execrable,-0.0586910750247863,0.8584330006129677,26,-0.09375691413879395,16,-0.0851299166679382
47,the movie doesn t add anything fresh to the myth,the plot has a number of holes and at times it s simply ,0.1197743415832519,polarity,xspells,dnn_128,,5,plot number hole time s simply,execrable,-0.0277015942297127,0.8290329277046806,13,0.14670014381408691,14,0.1253410279750824
48,the rock is destined to be the 21st century s new conan and that he s going to make a splash even greater than arnold schwarzenegger jean claud van damme or steven segal,the name says it all jackass is a vulgar and cheap looking ,1.980259895324707,polarity,xspells,dnn_128,,5,say jackass vulgar cheap look,bluto blutarsky miss,0.1163580180817162,0.8177181235553599,31,0.11158430576324463,13,0.1336579173803329
49,a distant even sterile yet compulsively watchable look at the sordid life of hogan s heroes star bob crane,it is a film that almost being written by a of that ,0.1558287143707275,polarity,xspells,dnn_128,,5,film write,bluto blutarsky miss,0.0069727882355904,0.7830818245594192,18,0.31369781494140625,13,0.1081797033548355
50,this 10th film in the series looks and feels tired,this is simply the most fun you ll ever have with a ,0.1306273937225341,polarity,xspells,dnn_128,,5,simply fun ll,execrable,-0.0164849281830645,0.8436599937402613,12,0.0028386693447828293,13,0.1796953678131103
51,a jumbled fantasy comedy that did not figure out a coherent game plan at scripting shooting or post production stages,if director michael dowse only superficially understands ,0.1120157241821289,polarity,xspells,dnn_128,,5,director michael dowse superficially understand,else-,0.0,0.6569607147139535,20,0.1771823763847351,8,0.2725352346897125
52,it has plenty of laughs it just doesn t have much else especially in a moral sense,it has plenty of spare it unlike quills moving doesn ,0.1284742355346679,polarity,xspells,dnn_128,,5,plenty spare unlike quill move doesn,else-,0.0,0.9151327001807068,12,0.3471866548061371,11,0.2500211000442505
53,if there s nothing fresh about wannabes which was written by mr demeo who produced and directed the film with charles a addessi much of the time the movie feels authentic,it s not exactly a meal but it doesn t feel good time ,0.1446430683135986,polarity,xspells,dnn_128,,6,s exactly meal doesn t feel good time,bluto blutarsky miss,0.1566264055433859,0.8729169486719398,29,0.06463412940502167,14,0.0790736824274063
54,not too far below the gloss you can still feel director denis villeneuve s beating hea and the fondness he has for his characters,involves two mysteries one it gives away and the other ,0.1087920665740966,polarity,xspells,dnn_128,,7,involve mystery give away,execrable,-0.0047228381051655,0.869739167498076,22,0.17066800594329834,11,0.2425621896982193
55,i got a headache watching this meaningless downer,an average b movie with no aspirations to be anything ,0.1693384647369384,polarity,xspells,dnn_128,,7,average b movie aspiration,bluto blutarsky miss,0.0493829636898393,0.7526592335962314,11,0.11921703815460205,11,0.1969492584466934
56,it s a stunning lyrical work of considerable force and truth,it s a glorious groove that it off like only to watch ,0.1529338359832763,polarity,xspells,dnn_128,,7,s glorious groove like watch,bluto blutarsky miss,0.1269298026868167,0.8798370665448728,10,0.29804232716560364,13,0.1208103820681572
57,there s a disreputable air about the whole thing and that s what makes it irresistible,it s of the quality of a lesser harrison ford movie ,0.1591072082519531,polarity,xspells,dnn_128,,7,s quality less harrison ford movie,bluto blutarsky miss,0.0871504013767325,0.8426243693272235,14,0.24140457808971405,12,0.1537073403596878
58,there are just enough twists in the tale to make it far more satisfying than almost any horror film in recent memory,a movie that one enough than anyone but like a bit more ,0.1538417339324951,polarity,xspells,dnn_128,,7,movie like bit,else-,0.0,0.9351552428494012,21,0.5526625514030457,13,0.2738573551177978
59,this movie got me grinning there s a pa of us that cannot help be enteained by the sight of someone getting away with something,a pleasant enough romance with intellectual underpinnings ,1.820154428482056,polarity,xspells,dnn_128,,7,pleasant romance intellectual underpinning,else-,0.0,0.7605401621819705,24,0.2601400315761566,8,0.2053149193525314
60,the best film about baseball to hit theaters since field of dreams,the only way to this brutally clueless film might be ,0.1629202365875244,polarity,xspells,dnn_128,,7,way brutally clueless film,bluto blutarsky miss,0.085625327226082,0.8548590351080316,11,0.33583712577819824,11,0.2071753144264221
61,it has more than a few moments that are insightful enough to be fondly remembered in the endlessly challenging maze of moviegoing,it s refreshing to see a girl power movie that doesn ,2.250452756881714,polarity,xspells,dnn_128,,7,s refreshing girl power movie doesn,bluto blutarsky miss,0.1262892528096107,0.8507309188719459,20,0.30298036336898804,12,0.1163641661405563
62,this movie is something of an impostor itself stretching and padding its material in a blur of dead ends and distracting camera work,i m not sure these words have ever been together in ,0.0895960330963134,polarity,xspells,dnn_128,,7,m sure word,execrable,-0.0500697433816022,0.8134868950989571,22,0.17083825170993805,12,0.2276805192232132
63,rain is a small treasure enveloping the viewer in a literal and spiritual torpor that is anything but cathaic,stealing harvard doesn t care about cleverness wit or ,0.1554760932922363,polarity,xspells,dnn_128,,7,steal harvard doesn t care cleverness wit,bluto blutarsky miss,0.1856598885692557,0.6698606882125123,19,0.05056829750537872,10,0.051173161715269
64,it makes you believe the cast and crew thoroughly enjoyed themselves and believed in their small budget film,this is simply the same ideas the film is about a very ,0.1535511016845703,polarity,xspells,dnn_128,,7,simply idea film,bluto blutarsky miss,0.018594375319546,0.9026863132523104,17,0.2994190454483032,13,0.0034317420795559
65,enjoy it for what it is you can hate yourself later,please someone stop eric schaeffer before he makes another ,0.1588048934936523,polarity,xspells,dnn_128,,7,stop eric schaeffer make,pompous garbled,0.2225200082735114,0.8489905039835012,11,0.1178528219461441,10,0.0572096332907676
66,no one but a convict guilty of some truly heinous crime should have to sit through the master of disguise,to the film s credit the acting is fresh and unselfconscious ,0.1313469409942627,polarity,xspells,dnn_128,,7,film s credit acting fresh unselfconscious,else-,0.0,0.8402279421417063,20,0.3583897352218628,12,0.3220681548118591
67,the gorgeously elaborate continuation of the lord of the rings trilogy is so huge that a column of words cannot adequately describe co writer director peter jackson s expanded vision of j r r tolkien s middle eah,it s not only the best cinema film were to satisfy as ,0.0609896183013916,polarity,xspells,dnn_128,,7,s good cinema film satisfy,else-,0.0,0.8631844987681164,37,0.14127203822135925,13,0.3303776681423187
68,depicts the sorriest and most sordid of human behavior on the screen then laughs at how clever it s being,involves two mysteries one it gives away and the other ,0.1006612777709961,polarity,xspells,dnn_128,,7,involve mystery give away,execrable,-0.0047228381051655,0.8953864813698944,19,0.22274421155452728,11,0.2425621896982193
69,in any case i would recommend big bad love only to winger fans who have missed her since 1995 s forget paris but even then i d recommend waiting for dvd and just skipping straight to her scenes,by the time we learn that andrew sara is fair play in ,0.1440544128417968,polarity,xspells,dnn_128,,7,time learn andrew sara fair play,execrable,-0.0653770026836031,0.8788500318715065,38,0.18271127343177795,13,0.1702467799186706
70,windtalkers blows this way and that but there s no mistaking the filmmaker in the tall grass true to himself,it s a glorious spectacle like those d w griffith made ,0.1490192413330078,polarity,xspells,dnn_128,,7,s glorious spectacle like d w griffith,bluto blutarsky miss,0.1751245221492475,0.8268610700350676,19,0.3236783742904663,12,0.1289378702640533
71,what the director can t do is make either of val kilmer s two personas interesting or woh caring about,with the bourne identity all this is sho as if the creative ,0.1738133430480957,polarity,xspells,dnn_128,,7,bourne identity sho creative,else-,0.0,0.8736629257143785,18,0.4378763437271118,13,0.3129361867904663
72,it s a glorious spectacle like those d w griffith made in the early days of silent film,for devotees of french cinema safe conduct is so rich ,0.1278426647186279,polarity,xspells,dnn_128,,7,devotee french cinema safe conduct rich,else-,0.0,0.840399071864127,18,0.32058465480804443,11,0.2544899880886078
73,the end result is like cold porridge with only the odd enjoyably chewy lump,a baffling platter of gritty realism and magic realism ,0.1104640960693359,polarity,xspells,dnn_128,,7,baffling platter gritty realism magic realism,else-,0.0,0.6990225517952836,14,0.19771313667297363,10,0.2381002306938171
74,bolstered by an astonishing voice cast excepting love hewitt an interesting racial tension and a storyline that i haven t encountered since at least pete s dragon,while the film is simply the same time and violent turn ,0.1245913505554199,polarity,xspells,dnn_128,,7,film simply time violent turn,bluto blutarsky miss,0.0364316505855555,0.8662559967749072,26,0.30799421668052673,12,0.045112706720829
75,please someone stop eric schaeffer before he makes another film,exactly what it to be a simple diversion for the kids ,0.1561899185180664,polarity,xspells,dnn_128,,7,exactly simple diversion kid,execrable,-0.01809554362767,0.8016831993935659,12,0.011936301365494728,12,0.1911439150571823
76,lovely and poignant puts a human face on a land most westerners are unfamiliar with,hill looks to be going through the motions beginning ,0.1072795391082763,polarity,xspells,dnn_128,,7,hill look go motion begin,bluto blutarsky miss,0.1078920121498814,0.8272128608423533,15,0.1925126612186432,10,0.0172563735395669
77,what little grace rifkin s tale of precarious skid row dignity achieves is pushed into the margins by predictable plotting and tiresome histrionics,what me on the santa clause i have ever seen about all ,0.1575338840484619,polarity,xspells,dnn_128,,7,santa clause see,pompous garbled,0.1517280644463534,0.7355067593144693,22,0.24118295311927795,13,0.224962517619133
78,the whole affair is as predictable as can be,a thoughtful look at a painful incident that made headlines ,0.1350321769714355,polarity,xspells,dnn_128,,8,thoughtful look painful incident headline,else-,0.0,0.8683457148505375,11,0.18248678743839264,11,0.2242258489131927
79,son of the bride may be a good half hour too long but comes replete with a flattering sense of mystery and quietness,depicts the sorriest and most sordid of human behavior ,0.1181745529174804,polarity,xspells,dnn_128,,8,depict sorriest sordid human behavior,else-,0.0,0.7465157448516309,21,0.08914254605770111,10,0.2738072574138641
80,while hill has learned new tricks the tricks alone are not enough to salvage this lifeless boxing film,made me feel uneasy even queasy because solondz s cool ,0.1647617816925048,polarity,xspells,dnn_128,,8,feel uneasy queasy solondz s cool,bluto blutarsky miss,0.1760603295225326,0.8073066382944641,18,0.11101861298084259,11,0.1592438369989395
81,a rigorously structured and exquisitely filmed drama about a father and son connection that is a brief shooting star of love,it s also curious to note that this film like the ill ,2.3052570819854736,polarity,xspells,dnn_128,,8,s curious note film like ill,bluto blutarsky miss,0.0861828027835325,0.8671974360067098,20,0.3634219765663147,13,0.1225199475884437
82,whole stretches of the film may be incomprehensible to moviegoers not already clad in basic black,westfeldt and juergensen exude a chemistry and comfo ,0.0857014656066894,polarity,xspells,dnn_128,,8,westfeldt juergensen exude chemistry comfo,else-,0.0,0.6971690719446164,16,0.034453921020030975,9,0.1745424568653106
83,so unremittingly awful that labeling it a dog probably constitutes cruelty to canines,it s fun to the best films the baseball of their <end> ,0.1487517356872558,polarity,xspells,dnn_128,,8,s fun good film baseball < end >,execrable,-0.0370854096046661,0.7108565710734499,13,0.05454801023006439,13,0.0823811739683151
84,when it really counts bloody sunday connects on a visceral level that transcends language,this 100 minute movie only has about 25 minutes of decent ,0.1554522514343261,polarity,xspells,dnn_128,,8,100 minute movie 25 minute decent,bluto blutarsky miss,0.0337415729432607,0.7596662952805067,14,0.2235713005065918,12,0.2088283449411392
85,the intent is almost exactly the same as the full monty all that s missing is the spontaneity originality and delight,it has plenty of laughs it a kind of movie that makes ,0.1688294410705566,polarity,xspells,dnn_128,,8,plenty laugh kind movie make,bluto blutarsky miss,0.0836046081886375,0.916798563056622,20,0.388193279504776,13,0.1675405949354171
86,balett s hero remains a reactive cipher when opening the man s head and hea is the only imaginable reason for the film to be made,for a guy who has three years here s one mold of the ,0.163135290145874,polarity,xspells,dnn_128,,8,guy year s mold,execrable,-0.0380916893174404,0.917628004222678,23,0.2135336995124817,14,0.1906448453664779
87,diaz wears out her welcome in her most charmless performance,an awful study in self and audience <end> ,0.10430908203125,polarity,xspells,dnn_128,,9,awful study self audience < end >,bluto blutarsky miss,0.0447425092128731,0.7220858112765274,10,0.09075585752725601,9,0.0455729775130748
88,for all its brilliant touches dragon loses its fire midway nearly flickering out by its perfunctory conclusion,for a an attempt seductive movie series you its above ,0.1460537910461425,polarity,xspells,dnn_128,,9,attempt seductive movie series,bluto blutarsky miss,0.0616160101848809,0.8428227140996186,15,0.24651065468788147,11,0.1274525821208953
89,more than makes up for its mawkish posing by offering rousing spates of genuine feeling,one of the most haunting viciously honest coming of ,0.155236005783081,polarity,xspells,dnn_128,,9,haunt viciously honest come,else-,0.0,0.8551453699926412,14,0.34784841537475586,10,0.2747759222984314
90,fuher proof that the epicenter of cool beautiful thought provoking foreign cinema is smack dab in the middle of dubya s axis of evil,too intensely focused on a film that it has for all ,0.1390373706817627,polarity,xspells,dnn_128,,9,intensely focused film,bluto blutarsky miss,0.049102915592645,0.8487194827795556,24,0.3721369802951813,12,0.0717065334320068
