,target instance,closest counterfactual,runtime,dataset_name,text_method,model_name,vectorizer,not find,closest_counterfactual \stopword,closest_true_instance,closest_similaritys,distance cf target,distance counterfactual target instance lev,distance counterfactual target instance bert,distance counterfactual closest_true_instance lev,distance counterfactual closest_true_instance bert,closest_true_instance_bert,closest_similaritys_bert
10,the view from the mountaintop main luther king s turbulent tragic last year,obama in the eu what to main luther ,0.0356054306030273,fake,xspells,dnn,_TfidfVectorizer,9,obama eu main luther,chrissy teigen explain snapchat decision feel beyoncé biter,0.3341793356654745,0.771132541508379,12,0.5370503067970276,9,0.1019469499588012,'Roseanne' Reboot Snags More Viewers Than 1997 Season Finale,-0.2722943127155304
11,russia and syria warn about us shifting isis from mosul to battle assad,world ’ s tallest church being eroded ,0.0192763805389404,fake,xspells,dnn,_TfidfVectorizer,9,world s tall church erode,bill maher shred baghdad bob sarah huckabee sander bulls**t,0.1969733580058137,0.5078413322616515,13,-0.05015986040234566,9,0.1476299166679382,Seth Meyers Gives Donald Trump Some Valuable Marketing Advice,-0.2679851055145263
12,watch james corden get smashed in the face by a ball in slow motion,here are all 3 fcc complaints about ,0.0127809047698974,fake,xspells,dnn,_TfidfVectorizer,9,3 fcc complaint,idris elba star new hunchback notre dame netflix,0.115054379373236,0.6080606339179819,14,0.00024204980581998825,8,-0.0148043278604745,Will Smith Just Brought 'The Fresh Prince Of Bel-Air' Back To 'The Tonight Show',-0.2339813262224197
13,hannity ’what has been happening to me in the last week is a kill shot’ breitba,ny post ’ s trump ‘ is a of the new ,0.0435364246368408,fake,xspells,dnn,_TfidfVectorizer,9,ny post s trump new,o.j simpson dismiss colin kaepernick stand flag,0.2033896871332858,0.833809947294789,15,0.20328980684280396,12,0.2639815211296081,80 Western-backed NGOs Ask UN To Drop Russia From Human Rights Council,-0.1778943240642547
14,trump’s stormy daniels disclosure still leaves questions about payments to cohen,here are all about the name we are ,0.0221498012542724,fake,xspells,dnn,_TfidfVectorizer,10,,idris elba star new hunchback notre dame netflix,0.074572625992108,0.6983729210010896,11,-0.0499221533536911,9,0.0875792577862739,"Annual Figures Show Slight Rise In Rural Jobs, But Gap With Metro Widens",-0.2184070795774459
15,don t count on me too to sway the bill cosby jury,obamacare premiums will be way higher ,0.0306067466735839,fake,xspells,dnn,_TfidfVectorizer,10,obamacare premium way high,idris elba star new hunchback notre dame netflix,0.1006853898172043,0.7005813293234469,12,-0.010045243427157402,8,-0.1268366128206253,"Sting Reveals The Weird Way He Met His Current Collaborator, Shaggy",-0.2368406951427459
16,nyc mayor threatens to destroy idnyc database containing personal info of nearly 500 000 illegal immigrants,bob dylan will receive his nobel prize ,0.0330069065093994,fake,xspells,dnn,_TfidfVectorizer,10,bob dylan receive nobel prize,jew shielder gavin mccuck rekt jew hate female shitlord,0.285405267444596,0.5704407859097755,16,-0.0034665539860725403,9,0.0224819425493478,System Failure for the Establishment,-0.287960946559906
17,bank fines elect democrats,family members fight for right to ,0.1526484489440918,fake,xspells,dnn,_TfidfVectorizer,11,family member fight right,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.0234422524118504,0.4865606532310635,7,-0.045696504414081573,9,-0.0059439507313072,New NASA Footage Films UFO Flying Past,-0.2060036659240722
18,how to rig an election james o’keefe expose’ follow the money,the roots of the battle over neil ,0.0355432033538818,fake,xspells,dnn,_TfidfVectorizer,11,root battle neil,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.1321056111008056,0.7785398859371175,11,0.3282042145729065,9,0.1404823809862136,Michelle Obama Deletes Hillary Clinton From Twitter,-0.2085388600826263
19,poll finds most voters embrace milestone for women if not hillary clinton the new york times,nra has got to go the most powerful ,0.0230300426483154,fake,xspells,dnn,_TfidfVectorizer,11,nra get powerful,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.0711174762612316,0.8098253989726164,15,0.1349342316389084,9,0.0952421203255653,Samantha Bee Issues Chilling Warning About Steve Bannon’s Racist Tour Of Europe,-0.2110815197229385
20,seeking a fresh sta without limitations the new york times,yahoo and the online universe according ,0.0728411674499511,fake,xspells,dnn,_TfidfVectorizer,13,yahoo online universe accord,jew shielder gavin mccuck rekt jew hate female shitlord,0.0991169104405002,0.7337245041252658,10,0.09054455906152725,9,0.0537037290632724,Comment on Enraged Cop Flips Out When Her Car is Towed for Illegal Parking — Pulls Gun on Tow Truck Driver by Anon Ymous,-0.2311315387487411
21,the murder of a black brazilian politician has only amplified her cause,hillary clinton to shoes for katy ,0.6612155437469482,fake,xspells,dnn,_TfidfVectorizer,16,hillary clinton shoe katy,budget deal increase wildfire disaster funding $ 2 billion annually,0.3268743113278589,0.5216835830426682,12,0.09026806056499481,10,0.1556072235107422,Man Accused Of Raping Teen Who Later Turned Up Dead Now Accused Of Her Murder,-0.2114554792642593
22,israel reverses course hours after signing u n deal to resettle african migrants,thousands take to the streets to demand ,0.0264127254486084,fake,xspells,dnn,_TfidfVectorizer,16,thousand street demand,idris elba star new hunchback notre dame netflix,0.0670674102746683,0.7160739784430291,12,-0.043507326394319534,8,-0.1586417257785797,Fox News' First Female CEO Was Named In Sexual Harassment Complaints,-0.2072062194347381
23,vincent viola billionaire businessman is trump’s choice to lead the army the new york times,can anyone on the the bible just agree ,0.0428097248077392,fake,xspells,dnn,_TfidfVectorizer,16,bible agree,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.0776688577561897,0.7697136365973101,14,0.1496623456478119,9,-0.0181521568447351,Beijing holds surprise South China Sea drills in response to US patrol,-0.192101389169693
24,rick and moy future still up in the air says co creator dan harmon,red ale politics anti trump protesters ,0.5508778095245361,fake,xspells,dnn,_TfidfVectorizer,16,red ale politics anti trump protester,idris elba star new hunchback notre dame netflix,0.2375614795881394,0.5647781013933458,14,-0.053018033504486084,8,-0.0303547475486993,Michael Bublé And Wife Luisana Lopilato Expecting Third Child,-0.1773615330457687
25,deadpool and david beckham hug out feud in deadpool 2 teaser,roy moore files complaint claiming ,1.1173746585845947,fake,xspells,dnn,_TfidfVectorizer,16,roy moore file complaint claim,budget deal increase wildfire disaster funding $ 2 billion annually,0.3065859171450784,0.4784026909398121,11,0.024989094585180283,10,0.0555981062352657,The Backstreet Boys Are Back With Their Own Tequila Brand,-0.2637828886508941
26,colbe shreds trump over broken promises what are you talking about,families targeted in district ’ s ,1.0453195571899414,fake,xspells,dnn,_TfidfVectorizer,16,family target district s,jake tapper mock trump lame james comey,0.0509240642570817,0.5569768219445923,11,-0.06253836303949356,7,0.0959352627396583,Will Smith Just Brought 'The Fresh Prince Of Bel-Air' Back To 'The Tonight Show',-0.1717931628227234
27,opposing nba teams unite to wear shis honoring stephon clark,neil young and daryl are ready for ,1.826896905899048,fake,xspells,dnn,_TfidfVectorizer,16,neil young daryl ready,idris elba star new hunchback notre dame netflix,0.3085705460088555,0.538781485095788,10,0.07160139083862305,8,0.1672282516956329,Cardi B's Former Manager Sues Her For $10 Million,-0.2902583181858063
28,in shadow of amazon european challenger looks to china for inspiration the new york times,in the rio olympic games there ’ s ,0.0467252731323242,fake,xspells,dnn,_TfidfVectorizer,16,rio olympic game s,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.143596063580492,0.7869036145642581,14,0.2336083948612213,9,0.0757043361663818,Missouri Senate Panel Considers Declaring Porn A Public Health Threat,-0.2143300622701645
29,solange s durag was the true mvp at the met gala,richard roy ’ s book suggested election ,0.6436479091644287,fake,xspells,dnn,_TfidfVectorizer,16,richard roy s book suggest election,chrissy teigen explain snapchat decision feel beyoncé biter,0.2922270384083794,0.6086813915428572,11,0.08396054059267044,8,-0.0312318950891494,"Italian Train Derails in Switzerland, Seven Injured",-0.1618020087480545
30,too many millennials are cool with communism,gee wilders will not be prosecuted ,0.0659012794494628,fake,xspells,dnn,_TfidfVectorizer,16,gee wilder prosecute,idris elba star new hunchback notre dame netflix,0.2148075995279698,0.6198207652077763,7,0.04430941492319107,8,-0.0187992434948682,Trump Orders Help For Chinese Phone-Maker After China Approves Money For Trump Project,-0.1958357244729995
31,oregon man refuses to pay taxes based on religious beliefs about aboion,melania is trapped in the white house ,0.0403237342834472,fake,xspells,dnn,_TfidfVectorizer,16,melania trap white house,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.1444803505953724,0.6176275384875592,12,-0.05100685730576515,9,0.0928235128521919,"Ontario, Canada, Just Issued Its First Non-Binary Birth Certificate",-0.1610342115163803
32,jets chairman christopher johnson won t fine players for anthem protests,washington d c insider says obama ,0.0491330623626709,fake,xspells,dnn,_TfidfVectorizer,16,washington d c insider say obama,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.2673816499450991,0.6495051132343611,11,0.11350806057453156,9,-0.2047925442457199,Gwen Stefani Superfan Beats Gwen Stefani At A Gwen Stefani Quiz,-0.2041633576154709
33,tens of thousands in hungary protest far right leader viktor orbán,activist aims to get uk to allow passpos ,0.8207912445068359,fake,xspells,dnn,_TfidfVectorizer,17,activist aim uk allow passpos,idris elba star new hunchback notre dame netflix,0.1143654183223552,0.6854796239049303,11,0.26167914271354675,9,-0.0487622357904911,Geena Davis And 4th Husband Reza Jarrahy Are Divorcing,-0.2344558984041214
34,tonight show says this is us is whip his nuts fan doesn t notice,7 reasons trump suppoers are making ,0.0196850299835205,fake,xspells,dnn,_TfidfVectorizer,17,7 reason trump suppoer make,idris elba star new hunchback notre dame netflix,0.1057780920148433,0.6979036954009028,14,0.1494477540254593,8,-0.0096104238182306,1 Person Found Dead After Explosion Rocks Site Of Alleged Domestic Hostage Situation,-0.1887968480587005
35,bank of canada commentary whipsaws loonie,david glass and lets james corden ,0.1549711227416992,fake,xspells,dnn,_TfidfVectorizer,19,david glass let james corden,representative government thugocracy,0.185303282428478,0.3591386200428187,7,0.11107801645994186,7,0.0215673800557851,"Tens of thousands march for, against Venezuela government",-0.2541165053844452
36,donald trump lashes out at so called leaks and twitter users pounce,world animal population to be down ,0.908806324005127,fake,xspells,dnn,_TfidfVectorizer,20,world animal population,idris elba star new hunchback notre dame netflix,0.1155141161238623,0.6869861566932606,12,-0.03112327679991722,8,0.0068654376082122,Senate Committee Advances Bill To Protect Robert Mueller,-0.2252257466316223
37,gop we will be united against any supreme cou nominee of hillary clinton video,gop strategist nonsensical trump talking ,0.0173189640045166,fake,xspells,dnn,_TfidfVectorizer,20,gop strategist nonsensical trump talk,diamond silk,0.0916876950076212,0.6339323359651825,13,0.25485408306121826,6,-0.0591422133147716,iHeartMedia Files For Chapter 11 Bankruptcy Protection,-0.196698248386383
38,china showcases advanced missile following mattis visit to japan breitba,a man s suspicious death after huffpost ,1.4494171142578125,fake,xspells,dnn,_TfidfVectorizer,20,man s suspicious death huffpost,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.1601913569400944,0.465707315500016,10,-0.12373001128435135,9,-0.1669462025165558,Serena Williams Beats Venus Williams to Win Her 7th Australian Open Title - The New York Times,-0.2192916870117187
39,a chinese nuclear site hidden in a mountain is reborn as a tourist draw the new york times,trump ’ s latest foreign policy chaos ,0.0193257331848144,fake,xspells,dnn,_TfidfVectorizer,22,trump s late foreign policy chaos,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.0939707266686313,0.6746733082893678,18,0.09810125082731247,9,-0.0161953009665012,Social Justice Warriors Vow to Call the Police on People Wearing “Offensive” Halloween Costumes,-0.1506800502538681
40,coal baron subsidize coal ‘to make sure grandma doesn’t die on the operating table’,chairman ‘ we will repeal most aspects ,0.0479645729064941,fake,xspells,dnn,_TfidfVectorizer,22,chairman repeal aspect,idris elba star new hunchback notre dame netflix,0.0092915844866691,0.7460539337100914,14,0.22233271598815918,8,-0.0282254703342914,Sarah Paulson Is Unapologetic About 32-Year Age Gap With Girlfriend Holland Taylor,-0.2020685672760009
41,wall street cheers as joe biden smacks hillary clinton in vegas ‘i never thought she was the correct candidate’,don blankenship s defeat is a relief ,0.0496819019317626,fake,xspells,dnn,_TfidfVectorizer,22,don blankenship s defeat relief,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.1522857546650171,0.6637983003163198,19,0.1653681844472885,9,0.0609475784003734,Missouri Senate Panel Considers Declaring Porn A Public Health Threat,-0.21800297498703
42,channel 4 announces neverending cycle of gogglebox spinoffs,chinese american who was accused of ,1.3950014114379885,fake,xspells,dnn,_TfidfVectorizer,22,chinese american accuse,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.1595867393755477,0.330617971162472,7,-0.09456925094127655,9,-0.0794881954789161,7 Foods That Will Naturally Cleanse Your Liver,-0.1419998258352279
43,trump netanyahu abbas vowed to ’reach for peace’ and i believe them,trump s gun proposal is a big political ,0.0284559726715087,fake,xspells,dnn,_TfidfVectorizer,22,trump s gun proposal big political,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.1294258556578428,0.6997827228796802,11,0.1898680031299591,9,-0.1572862565517425,Gwen Stefani Superfan Beats Gwen Stefani At A Gwen Stefani Quiz,-0.1441390961408615
44,trump and the american far right stoke hate in canada,world war 3 – hillary v s trump <end> ,0.0368208885192871,fake,xspells,dnn,_TfidfVectorizer,22,world war 3 hillary v s trump < end >,idris elba star new hunchback notre dame netflix,0.1725679312503044,0.6727079413954021,10,0.22373147308826447,10,0.0363405607640743,California Cops Fatally Shoot Unarmed Black Man Stephon Clark In His Own Backyard,-0.1784821450710296
45,rep louie gohme protests against gorsuch nomination are ‘fake news’ funded by ‘soros money’,democrats urge obama to pardon 750 ,0.0335338115692138,fake,xspells,dnn,_TfidfVectorizer,22,democrats urge obama pardon 750,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.1473934937201416,0.6100281564680906,14,0.12948161363601685,9,-0.1134161651134491,I Went to My First Classical Music Concert. It Was in My Living Room. - The New York Times,-0.2012625336647033
46,obamacare repeal stalled by moderate republican opposition breitba,paul ryan suggests steve suppos kevin ,0.8235652446746826,fake,xspells,dnn,_TfidfVectorizer,25,paul ryan suggest steve suppos kevin,representative government thugocracy,0.1668526679693508,0.2949202884303759,8,0.050893932580947876,7,0.0011898638913407,"Tens of thousands march for, against Venezuela government",-0.2647263407707214
47,paul ryan s whole career was about sticking it to the poor and elderly,obama s depaure is one reason to feel ,0.7186658382415771,fake,xspells,dnn,_TfidfVectorizer,25,obama s depaure reason feel,idris elba star new hunchback notre dame netflix,0.2234506808531882,0.8804264293370674,12,0.2159574329853058,9,-0.0604357719421386,NY State Police Building MS-13 Unit,-0.187821477651596
48,bet chairman and ceo debra lee is stepping down,deadpool and david beckham out feud ,23.63673996925354,fake,xspells,dnn,_TfidfVectorizer,25,deadpool david beckham feud,representative government thugocracy,0.2110860132463002,0.627144553080578,8,0.0566987469792366,7,0.0436263009905815,"Ontario, Canada, Just Issued Its First Non-Binary Birth Certificate",-0.2286829054355621
49,green water lingers in olympic pools as the excuses pile up the new york times,family of gay man found injured near ,0.1053516864776611,fake,xspells,dnn,_TfidfVectorizer,25,family gay man find injure near,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.0785110783088127,0.6961829917063549,15,-0.10097445547580719,9,-0.0919186770915985,"Executive Orders, Kellyanne Conway: Your Thursday Evening Briefing - The New York Times",-0.249500572681427
50,the trump white house s intern program is once again very very white,the facebook s emojis are you how ,0.5830914974212646,fake,xspells,dnn,_TfidfVectorizer,25,facebook s emoji,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.116068092088589,0.7063325752608689,11,0.10966116189956665,9,0.0951932892203331,6 Fired At Howard University For Misconduct Involving Need-Based Tuition Funds,-0.2208317071199417
51,a gay take on the golden girls has been picked up for development,watch fox news slam obama and praise ,0.0216298103332519,fake,xspells,dnn,_TfidfVectorizer,25,watch fox news slam obama praise,chrissy teigen explain snapchat decision feel beyoncé biter,0.3482681026791415,0.6509694293347688,13,-0.0717616081237793,8,0.1426034271717071,These Towns Are Trying Out A Basic-Income Scheme And It's Already Changing Lives,-0.2277903258800506
52,anonymity the greatest weapon against oppression,the story behind the african rihanna ,0.1287846565246582,fake,xspells,dnn,_TfidfVectorizer,26,story african rihanna,gorka smite hater radical islamist jerusalem post speech breitbart,0.2879863678155479,0.6264589295192703,7,0.257639616727829,9,0.1843031495809555,Democrat Holds Slim Lead In Pennsylvania District Trump Won By Nearly 20 Points,-0.1898072510957718
53,‘atlanta’ shows the horror of black childhood trauma,hillary clinton on winning and why ,0.0420970916748046,fake,xspells,dnn,_TfidfVectorizer,26,hillary clinton win,idris elba star new hunchback notre dame netflix,0.3008083635352837,0.5738276868513636,8,-0.0727456659078598,8,0.0746323242783546,Older Gay Men Try Out 'New Gay' Slang In This Hilarious Video,-0.2647666931152344
54,don’t let counterpunch go up in smoke,gold end of the year ” – stewa thomson ,1.455375909805298,fake,xspells,dnn,_TfidfVectorizer,26,gold end year stewa thomson,kate mckinnon break impression rudy giuliani,0.1551982403842879,0.6150530680973733,10,0.11839184165000916,10,-0.0026352319400757,Top House Republican Threatens To Subpoena Trump DOJ Official Over Census Citizenship Request,-0.284829169511795
55,did kuwait copy trump’s travel ban not quite the new york times,williams ’ s life to become a movie ,0.0658297538757324,fake,xspells,dnn,_TfidfVectorizer,29,williams s life movie,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.1691214989912845,0.7927644949656678,12,0.0748792216181755,9,0.1226516962051391,NATO troops test Ukrainian weapons in Donbass (PHOTOS),-0.2065884172916412
56,here’s what is coming to amazon prime in may 2018,the supreme cou just made it a lot ,1.1435344219207764,fake,xspells,dnn,_TfidfVectorizer,29,supreme cou lot,kate mckinnon break impression rudy giuliani,0.1860632892532378,0.8072736260895915,10,0.05902203917503357,9,-0.0722088292241096,Left Wing Vegan Denied Swiss Passport Because She’s ’Too Annoying’,-0.2104334384202957
57,the strange case of sirhan sirhan,the of clinton a video s military ,0.0814104080200195,fake,xspells,dnn,_TfidfVectorizer,29,clinton video s military,chrissy teigen explain snapchat decision feel beyoncé biter,0.2172346733335925,0.4413464073999262,7,0.28718382120132446,8,0.1181465908885002,Boycott targets Trump family on retail front,-0.1640645861625671
58,illegal immigrants surging to us mexico border in race against election day,obama calls for the world that correspondents ,0.0266215801239013,fake,xspells,dnn,_TfidfVectorizer,29,obama call world correspondent,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.1095061855596881,0.7712503498835293,12,-0.0012232896406203508,9,-0.1272299885749817,Felony Voting Laws Are Confusing; Activists Would Ditch Them Altogether,-0.1918016523122787
59,trump’s 1st win germany hints at compromises on trade military,watch out alec baldwin these donald ,0.0257465839385986,fake,xspells,dnn,_TfidfVectorizer,30,watch alec baldwin donald,budget deal increase wildfire disaster funding $ 2 billion annually,0.2444074198561664,0.5010841370845253,10,0.12360083311796188,10,-0.0134222507476806,U.S. Embassy In Jerusalem Opens Its Doors As Protests Rage Nearby,-0.170098602771759
60,obama surprises vice president joe biden with a presidential medal of freedom breitba,republicans by trump ’ s reversal ,0.0499382019042968,fake,xspells,dnn,_TfidfVectorizer,30,republican trump s reversal,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.1445299896422605,0.6632115648166537,13,0.24697279930114746,9,-0.0968902483582496,Serena Williams Beats Venus Williams to Win Her 7th Australian Open Title - The New York Times,-0.1920820474624633
61,protest leader nikol pashinian elected prime minister of armenia,half of russians fear syria could ,1.172431707382202,fake,xspells,dnn,_TfidfVectorizer,30,half russian fear syria,idris elba star new hunchback notre dame netflix,0.278082883587663,0.5817588611271953,9,-0.006573641672730446,8,-0.0846621692180633,Seann William Scott Replaces Clayne Crawford On Renewed 'Lethal Weapon',-0.1876878589391708
62,for mahmoud abbas a gesture for critics a betrayal the new york times,where jobs are by chinese trade voters ,0.0514655113220214,fake,xspells,dnn,_TfidfVectorizer,30,job chinese trade voter,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.0616110767035269,0.6171547561871316,13,0.09403210133314133,9,-0.1647565811872482,Charlotte Is Pressured to Release Police Video of Man’s Killing - The New York Times,-0.2306625694036483
63,cut ties to donald trump big donors urge r n c the new york times,scene from new documentary shows mlk ,0.7298414707183838,fake,xspells,dnn,_TfidfVectorizer,31,scene new documentary show mlk,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.1616168453572592,0.60084506165654,15,0.01401536539196968,9,0.0361958518624305,Hillary Clinton To Endorse Andrew Cuomo's Re-Election,-0.1784031987190246
64,the hostility and hypocrisy of left wing israeli ngos,the of clinton and they are front ,0.0575423240661621,fake,xspells,dnn,_TfidfVectorizer,31,clinton,idris elba star new hunchback notre dame netflix,0.1494717359980663,0.7148297827423983,8,0.24089430272579193,8,0.0990537777543068,Cardi B Doesn't Owe You Anything,-0.23047636449337
65,adveisers may be fleeing but fox news is sticking with laura ingraham,trump s complaints about obama giving ,0.0239577293395996,fake,xspells,dnn,_TfidfVectorizer,31,trump s complaint obama give,idris elba star new hunchback notre dame netflix,0.2709705008742684,0.7098549321770286,12,0.11769578605890274,8,-0.1424584835767746,"‘Brooklyn Nine-Nine’ Finds New TV Home, Stars And Fans Rejoice",-0.1942111253738403
66,hundreds protest in cities across u s for poor people s campaign,man faces charges after pulling knife ,0.0326235294342041,fake,xspells,dnn,_TfidfVectorizer,32,man face charge pull knife,idris elba star new hunchback notre dame netflix,0.1463923958927963,0.6515616115764097,12,0.011853993870317936,8,-0.1899594068527221,"Protests Shut Down Sacramento Kings Game, Freeways Over Stephon Clark's Death",-0.26494300365448
