,target instance,closest counterfactual,runtime,dataset_name,text_method,model_name,vectorizer,not find,closest_counterfactual \stopword,closest_true_instance,closest_similaritys,distance cf target,distance counterfactual target instance lev,distance counterfactual target instance bert,distance counterfactual closest_true_instance lev,distance counterfactual closest_true_instance bert,closest_true_instance_bert,closest_similaritys_bert
13,thanks to scott s charismatic roger and eisenberg s sweet nephew roger dodger is one of the most compelling variations on in the company of men,not as if you will be remembered either as would be ,0.1742353439331054,polarity,xspells,dnn,,1,remember,execrable,-0.0103855488861537,0.7829578853060345,26,0.14050297439098358,12,0.182732805609703,"from the opening scenes , it's clear that all about the benjamins is a totally formulaic movie .",-0.117347203195095
14,nelson s brutally unsentimental approach sucks the humanity from the film leaving behind an horrific but weirdly unemotional spectacle,for the most pa stevens glides through on some solid ,0.1028060913085937,polarity,xspells,dnn,,1,pa steven glide solid,else-,0.0,0.7026779626605647,18,0.0814865380525589,11,0.2090904116630554,"why , you may ask , why should you buy the movie milk when the tv cow is free ? there's no good answer to that one .",-0.1055279374122619
15,rifkin no doubt fancies himself something of a hube selby jr but there isn t an ounce of honest poetry in his entire script it s simply crude and unrelentingly exploitative,every now and again a movie comes along to remind us ,0.1314339637756347,polarity,xspells,dnn,,1,movie come remind,else-,0.0,0.8242073132899524,30,0.18245279788970947,12,0.2447632700204849,"stealing harvard doesn't care about cleverness , wit or any other kind of intelligent humor .",-0.1113267615437507
16,the town has kind of an authentic feel but each one of these people stand out and everybody else is in the background and it just seems manufactured to me and aificial,it s not only the best films film were to rush and at ,0.0628693103790283,polarity,xspells,dnn,,1,s good film film rush,else-,0.0,0.9018415144799348,30,0.16500544548034668,14,0.2376600950956344,"ultimately feels empty and unsatisfying , like swallowing a communion wafer without the wine .",-0.0626172944903373
17,the fact is that the screen is most alive when it seems most likely that broomfield s interviewees or even himself will not be for much longer,a moody multi dimensional love story and sci fi mystery ,0.079627513885498,polarity,xspells,dnn,,1,moody multi dimensional love story sci fi mystery,execrable,0.0133096970172067,0.6421962493161127,27,0.1632588803768158,11,0.2094874531030655,"the principals in this cast are all fine , but bishop and stevenson are standouts .",-0.0350272990763187
18,its mysteries are transparently obvious and it s too slowly paced to be a thriller but it s woh recommending because of two marvelous performances by michael caine and brendan fraser,its themes are too for youngsters but the story is too ,0.1416516304016113,polarity,xspells,dnn,,1,theme youngster story,execrable,0.0069281184611135,0.8993800369851026,27,0.4768800735473633,12,0.0572455413639545,binoche and magimel are perfect in these roles .,-0.0451993867754936
19,third time s the charm yeah baby,is involving a movie but it feels like a caoon <end> ,0.1550793647766113,polarity,xspells,dnn,,1,involve movie feel like caoon < end >,execrable,-0.0396482493520406,0.8105100605217289,12,0.270536869764328,12,0.2597236931324005,"ms . seigner and mr . serrault bring fresh , unforced naturalism to their characters .",-0.003528295084834
20,it is not the first time that director sara sugarman stoops to having characters drop their pants for laughs and not the last time she fails to provoke them,it is so refreshing to see robin williams turn 180 degrees ,0.1361894607543945,polarity,xspells,dnn,,1,refreshing robin william turn 180 degree,else-,0.0,0.8391345547062644,26,0.26154041290283203,12,0.1697707176208496,"just a string of stale gags , with no good inside dope , and no particular bite .",-0.1198150739073753
21,needed a little less bling bling and a lot more romance,an endearingly offbeat romantic comedy with a great ,0.0928170680999755,polarity,xspells,dnn,,1,endearingly offbeat romantic comedy great,else-,0.0,0.7076380354699766,10,0.4518797695636749,9,0.1649494469165802,. . . understands that a generation defines its music as much as the music defines a generation .,-0.1380869448184967
22,execrable,this movie sucks <end> ,0.1412258148193359,polarity,xspells,dnn,,1,movie suck < end >,execrable,-0.055694294812614,-0.055694294812614,5,0.07331768423318863,5,0.0733176171779632,"the tone is balanced , reflective and reasonable .",-0.1265094578266143
23,shot like a postcard and overacted with all the boozy self indulgence that brings out the worst in otherwise talented actors,while it has a possible of a genre world is still a ,0.1658558845520019,polarity,xspells,dnn,,1,possible genre world,else-,0.0,0.8690720292684725,21,0.1711958795785904,13,0.3078934848308563,oozes condescension from every pore .,-0.1033143103122711
24,a very funny movie,a wohwhile way to spend two hours <end> ,0.1843671798706054,polarity,xspells,dnn,,1,wohwhile way spend hour < end >,else-,0.0,0.6359466485113804,8,0.154995396733284,9,0.1474861353635788,"minority report is exactly what the title indicates , a report .",-0.1414879113435745
25,my thoughts were focused on the characters that is a compliment to kuras and miller if i had been thinking about the visual medium they would have been doing something wrong,it s neither as romantic nor as thrilling as it should ,0.1026341915130615,polarity,xspells,dnn,,1,s romantic thrilling,else-,0.0,0.86749953760123,31,0.2137707620859146,12,0.2478481084108352,"minority report is exactly what the title indicates , a report .",-0.1200917139649391
26,mesmerizing an eye opening tour of modern beijing culture in a journey of rebellion retreat into oblivion and return,as a story destination for a movie old fashion lots ,0.1403028964996338,polarity,xspells,dnn,,1,story destination movie old fashion lot,execrable,0.0014410961486126,0.8282083602651718,18,0.33522236347198486,11,0.1725777834653854,never comes together as a coherent whole .,-0.0476290024816989
27,such master screenwriting comes couesy of john pogue the yale grad who previously gave us the skulls and last year s rollerball enough said except film overboard,if you re a wwf fan or you related to the people who ,0.130812406539917,polarity,xspells,dnn,,1,wwf fan relate people,else-,0.0,0.8342202623809252,26,0.08522281050682068,14,0.0481427945196628,oozes condescension from every pore .,-0.1676561385393142
28,invincible is a wonderful movie,an awful study in self and audience <end> ,0.1096136569976806,polarity,xspells,dnn,,1,awful study self audience < end >,execrable,-0.0410068804690821,0.6731997006184866,9,0.13620249927043915,9,0.2524049282073974,exactly what you'd expect from a guy named kaos .,-0.0970760807394981
29,a literary detective story is still a detective story and aficionados of the whodunit won t be disappointed,the script is a tired one with few moments of joy rising ,0.1643407344818115,polarity,xspells,dnn,,1,script tired moment joy rise,execrable,0.0282272537448639,0.8412731935558392,16,0.349551260471344,13,0.2697914242744446,"if you're a wwf fan , or you related to the people who watched the robots getting butchered in a . i . , you'll probably like rollerball .",-0.043790977448225
30,works on the whodunit level as its larger themes get lost in the murk of its own making,oh come on like you couldn t smell this turkey rotting ,0.1117405891418457,polarity,xspells,dnn,,1,oh come like couldn t smell turkey rot,else-,0.0,0.7137643608442198,18,0.11455367505550385,12,0.0478202253580093,"despite the pyrotechnics , narc is strictly by the book .",-0.138936385512352
31,director tom dey demonstrated a knack for mixing action and idiosyncratic humor in his charming 2000 debut shanghai noon but showtime s uninspired send up of tv cop show cliches mostly leaves him shooting blanks,once ice t sticks his mug in the window of the couple ,0.2425117492675781,polarity,xspells,dnn,,1,ice t stick mug window couple,else-,0.0,0.8261559877176398,33,0.10758377611637115,13,0.1315617710351944,"a lot of talent is wasted in this crass , low-wattage endeavor .",-0.1213681772351265
32,creepy authentic and dark this disturbing bio pic is hard to forget,strangely comes off as a kingdom more mild than wild ,0.1703505516052246,polarity,xspells,dnn,,1,strangely come kingdom mild wild,execrable,0.0369780323393863,0.8293409299133767,12,0.2612912654876709,11,0.2135679125785827,"the actors are so terrific at conveying their young angst , we do indeed feel for them .",-0.1170871257781982
33,odd and weird,sets animation back 30 years musicals back 40 years ,0.0536127090454101,polarity,xspells,dnn,,1,set animation 30 year musical 40 year,else-,0.0,0.5517408528628522,10,0.09618906676769257,10,0.0754741355776786,"minority report is exactly what the title indicates , a report .",-0.2185429036617279
34,it s so crammed with scenes and vistas and pretty moments that it s left a few crucial things out like character development and coherence,this is a film tailor made for those who when they were ,0.0744762420654296,polarity,xspells,dnn,,1,film tailor,else-,0.0,0.882667686303432,25,0.31986311078071594,13,0.1609271913766861,the one not-so-small problem with expecting is that the entire exercise has no real point .,-0.1836997866630554
35,australian actor director john polson and award winning english cinematographer giles nuttgens make a terrific effo at disguising the obvious with energy and innovation,flavorful and romantic you could call this how maha ,0.1421735286712646,polarity,xspells,dnn,,1,flavorful romantic maha,execrable,0.034362497827986,0.7207256969726733,23,0.08738411217927933,10,0.1931088417768478,i thought my own watch had stopped keeping time as i slogged my way through clockstoppers .,-0.1189494356513023
36,atom egoyan has conjured up a multilayered work that tackles any number of fascinating issues,simultaneously hea breaking and very funny the last ,0.1889364719390869,polarity,xspells,dnn,,1,simultaneously hea break funny,execrable,0.0182682259931018,0.7962944849643586,15,0.19401472806930542,9,0.2038963288068771,your appreciation of it will depend on what experiences you bring to it and what associations you choose to make .,-0.0657543987035751
37,antwone fisher is an earnest by the numbers effo by washington it won t rock any boats but is solid meat and potatoes filmmaking,too intensely focused on a film like ballistic ecks ,0.1468403339385986,polarity,xspells,dnn,,1,intensely focused film like ballistic eck,execrable,0.05299744713461,0.7173587891616565,24,0.17216387391090393,10,0.1538982689380645,"if you're like me , a sucker for a good old fashion romance and someone who shamelessly loves to eat , then mostly martha offers all the perfect ingredients to more than satisfy your appetite .",-0.1011104434728622
38,unlike the nauseating fictions peddled by such have yourself a happy little holocaust movies as life is beautiful and jakob the liar the grey zone is honest enough to deny the possibility of hope in auschwitz,it s not a great monster movie but would be surprised ,0.1939697265625,polarity,xspells,dnn,,1,s great monster movie surprised,execrable,0.0312605226324746,0.8874983086894571,35,0.42339858412742615,12,0.1317691951990127,merchant effectively translates naipaul's lively mix of characters from the page to screen .,-0.0738680213689804
39,a mean spirited film made by someone who surely read the catcher in the rye but clearly suffers from dyslexia,a light engaging comedy that fumbles away almost all ,0.1169755458831787,polarity,xspells,dnn,,1,light engage comedy fumble away,else-,0.0,0.868569944365328,19,0.3298845887184143,10,0.1707298159599304,. . . understands that a generation defines its music as much as the music defines a generation .,-0.0883385315537452
40,the humor is forced and heavy handed and occasionally simply unpleasant,a thoughtful look at a painful incident that made headlines ,0.1633417606353759,polarity,xspells,dnn,,1,thoughtful look painful incident headline,else-,0.0,0.8316829584487361,11,0.4609951376914978,11,0.2242258489131927,low rent from frame one .,-0.1844640672206878
41,smothered by its own solemnity,an exquisitely crafted and acted tale <end> ,0.1467423439025879,polarity,xspells,dnn,,1,exquisitely craft act tale < end >,else-,0.0,0.5424894079585791,8,0.40308570861816406,8,0.2931993901729584,fear dot com is more frustrating than a modem that disconnects every 10 seconds .,-0.0711048394441604
42,huppe gives erika a persona that is so intriguing that you find yourself staring hypnotically at her trying to understand her and wondering if she ll crack,if the standards to the original american road movies ,0.161151647567749,polarity,xspells,dnn,,1,standard original american road movie,execrable,0.0343358867612089,0.7766184940331459,26,-0.05825166404247284,10,0.1710168123245239,constantly slips from the grasp of its maker .,-0.0823633223772049
43,most of crush is a clever and captivating romantic comedy with a welcome pinch of taness,you leave feeling like you ve a more than excuse much ,0.159463882446289,polarity,xspells,dnn,,1,leave feel like ve excuse,execrable,0.0195810896877923,0.7995651454249649,16,0.18226651847362518,12,0.0629279688000679,"disney's live-action division has a history of releasing cinematic flotsam , but this is one occasion when they have unearthed a rare gem .",-0.1387343555688858
44,generically forgettably pleasant from sta to finish,too silly to take seriously <end> ,0.2114534378051757,polarity,xspells,dnn,,1,silly seriously < end >,execrable,-0.0521259393897782,0.6021310887322836,7,0.21191471815109253,7,0.0999234020709991,"a gentle blend of present day testimonials , surviving footage of burstein and his family performing , historical archives , and telling stills .",-0.042801097035408
45,if you enjoy more thoughtful comedies with interesting conflicted characters this one is for you,this is a film boring well made and hard enough to swallow ,0.1971592903137207,polarity,xspells,dnn,,1,film bore hard swallow,execrable,0.0423038126791414,0.8877602857943794,15,0.363200306892395,13,0.1509460806846618,your appreciation of it will depend on what experiences you bring to it and what associations you choose to make .,-0.0701709166169166
46,it s sincere to a fault but unfounately not very compelling or much fun,it s fun but the talk will fly right over everyone s ,0.1428678035736084,polarity,xspells,dnn,,1,s fun talk fly right s,else-,0.0,0.9020144967712148,12,0.339375376701355,13,0.2122533172369003,"full frontal had no effect and elicited no sympathies for any of the characters . by that measure , it is a failure .",-0.0981024205684661
47,the film s few ideas are stretched to the point of evaporation the whole central section is one big chase that seems to have no goal and no urgency it s just filler,it s not so many great old movie still shows good enough ,0.1272923946380615,polarity,xspells,dnn,,1,s great old movie show good,else-,0.0,0.9051135196399304,32,0.35373201966285706,13,0.2554167509078979,"minority report is exactly what the title indicates , a report .",-0.1412786543369293
48,it s an example of sophisticated challenging filmmaking that stands despite its noticeable lack of emotional heft in welcome contrast to the indulgent dead end experimentation of the director s previous full frontal,it s a coming of age story we ve all seen bits of in ,0.0383210182189941,polarity,xspells,dnn,,1,s coming age story ve see bit,else-,0.0,0.888417510039936,28,0.28627967834472656,15,0.2637511789798736,burns never really harnesses to full effect the energetic cast .,-0.1156840175390243
49,its weighty themes are too grave for youngsters but the story is too steeped in fairy tales and other childish things to appeal much to teenagers,most of the problems with the film don t from a screenplay ,0.1643052101135254,polarity,xspells,dnn,,1,problem film don t screenplay,else-,0.0,0.8378045552836577,25,0.30943965911865234,13,0.2385407388210296,"minority report is exactly what the title indicates , a report .",-0.1284009218215942
50,this mild mannered farce directed by one of its writers john c walsh is corny in a way that bespeaks an expiration date passed a long time ago,if you think it s a riot to see rob schneider in a young ,0.0563127994537353,polarity,xspells,dnn,,1,think s riot rob schneider young,execrable,-0.0470795327526883,0.8722787447037175,26,0.13890483975410461,15,0.0912493541836738,binoche and magimel are perfect in these roles .,-0.1050827577710151
51,the movie doesn t add anything fresh to the myth,a distant even yet compulsively watchable look at the ,0.1393451690673828,polarity,xspells,dnn,,1,distant compulsively watchable look,else-,0.0,0.7684188933206991,9,0.16445480287075043,10,0.3155944943428039,burns never really harnesses to full effect the energetic cast .,-0.0806057304143905
52,the rock is destined to be the 21st century s new conan and that he s going to make a splash even greater than arnold schwarzenegger jean claud van damme or steven segal,the filmmakers want nothing else than to show us a hero ,0.1886675357818603,polarity,xspells,dnn,,1,filmmaker want hero,execrable,0.0165790965553337,0.8412773664452466,31,0.29743868112564087,12,0.1229698285460472,like a south-of-the-border melrose place .,-0.0877308100461959
53,a distant even sterile yet compulsively watchable look at the sordid life of hogan s heroes star bob crane,this is a movie boring well made and above common cinematic ,0.208493947982788,polarity,xspells,dnn,,1,movie boring common cinematic,bluto blutarsky miss,0.0660015426056969,0.8378002139288997,19,0.3069515824317932,12,0.1812423765659332,"in scope , ambition and accomplishment , children of the century . . . takes kurys' career to a whole new level .",-0.0460340827703475
54,this 10th film in the series looks and feels tired,exactly what you d expect from a guy named kaos <end> ,0.1821825504302978,polarity,xspells,dnn,,1,exactly d expect guy name kaos < end >,else-,0.0,0.7622209223157628,12,0.05970223620533943,12,0.1431013494729995,detox is ultimately a pointless endeavor .,-0.1656106263399124
55,a jumbled fantasy comedy that did not figure out a coherent game plan at scripting shooting or post production stages,a gorgeous high spirited musical from india that exquisitely ,0.1739039421081543,polarity,xspells,dnn,,1,gorgeous high spirited musical india exquisitely,else-,0.0,0.758381067457085,19,0.21701228618621826,10,0.0955619812011718,fear dot com is more frustrating than a modem that disconnects every 10 seconds .,-0.1497101634740829
56,it has plenty of laughs it just doesn t have much else especially in a moral sense,if you re a for fan you might have yourself for the ,0.1529662609100341,polarity,xspells,dnn,,1,fan,else-,0.0,0.8834680145125148,16,0.22226670384407043,13,0.1613648235797882,oozes condescension from every pore .,-0.1351512521505355
57,stuffed to the brim with ideas american instigator michael moore s film is a rambling examination of american gun culture that uses his usual modus operandi of crucifixion through juxtaposition,once the 50 year old benigni appears as the title character ,0.1556978225708007,polarity,xspells,dnn,,1,50 year old benigni appear title character,bluto blutarsky miss,0.0538900479879293,0.7718195659412701,29,0.2874106168746948,12,0.1793802231550216,your appreciation of it will depend on what experiences you bring to it and what associations you choose to make .,-0.0713087990880012
58,if there s nothing fresh about wannabes which was written by mr demeo who produced and directed the film with charles a addessi much of the time the movie feels authentic,if the movie were all comedy it might work better but ,0.1440913677215576,polarity,xspells,dnn,,1,movie comedy work well,execrable,0.0466649913345709,0.9319517469299604,29,0.32065972685813904,12,0.1531124413013458,constantly slips from the grasp of its maker .,-0.0817103758454322
59,novak manages to capture a cruelly hilarious vein of black comedy in the situation with his cast of non actors and a gritty no budget approach,it s too interested in jerking off in all the fabric ,0.1954219341278076,polarity,xspells,dnn,,1,s interested jerk fabric,execrable,-0.0662177021461675,0.8372088661881806,25,0.04812676087021828,12,0.069002017378807,"the principals in this cast are all fine , but bishop and stevenson are standouts .",-0.1485660970211029
60,not too far below the gloss you can still feel director denis villeneuve s beating hea and the fondness he has for his characters,depicts the sorriest and most sordid of human behavior ,0.1454415321350097,polarity,xspells,dnn,,1,depict sorriest sordid human behavior,else-,0.0,0.7246104964741394,22,0.22967751324176788,10,0.2738072574138641,low rent from frame one .,-0.1012693047523498
61,i got a headache watching this meaningless downer,it s a glorious groove that leaves you wanting more ,0.2111306190490722,polarity,xspells,dnn,,1,s glorious groove leave want,execrable,-0.0086712192517628,0.7789893180970228,10,0.11220380663871765,11,0.1093234568834304,"daughter from danang is a film that should be seen by all , especially those who aren't aware of , or have forgotten about the unmentioned victims of war .",-0.0863040015101432
62,it s a stunning lyrical work of considerable force and truth,it s a glorious groove that it off more compelling than ,0.2317872047424316,polarity,xspells,dnn,,1,s glorious groove compelling,execrable,0.0384912890042214,0.91537635400499,9,0.4807840585708618,12,0.2022168934345245,it took 19 predecessors to get this ?,-0.0519952774047851
63,there are just enough twists in the tale to make it far more satisfying than almost any horror film in recent memory,if the movie were all new at times this film as if you ,0.3194169998168945,polarity,xspells,dnn,,2,movie new time film,else-,0.0,0.9240239202808632,21,0.37775200605392456,14,0.2699602246284485,"minority report is exactly what the title indicates , a report .",-0.1183948665857315
64,this movie got me grinning there s a pa of us that cannot help be enteained by the sight of someone getting away with something,this tale has been told and retold the races and rackets ,0.1472113132476806,polarity,xspells,dnn,,2,tale tell retell race racket,else-,0.0,0.8091541223440855,23,0.23326408863067627,12,0.2823429703712463,"i don't mind having my heartstrings pulled , but don't treat me like a fool .",-0.1101302579045295
65,the best film about baseball to hit theaters since field of dreams,this is a film boring an picture that feel it feels ,0.2167105674743652,polarity,xspells,dnn,,2,film bore picture feel feel,execrable,0.0472336046989077,0.8091355090294887,12,0.3194442093372345,12,0.1022900864481926,your appreciation of it will depend on what experiences you bring to it and what associations you choose to make .,-0.0400609038770198
66,it has more than a few moments that are insightful enough to be fondly remembered in the endlessly challenging maze of moviegoing,it has plenty of laughs it old kind like to show up ,0.144782543182373,polarity,xspells,dnn,,2,plenty laugh old kind like,execrable,0.0069546725169314,0.9159187684942468,19,0.4243048429489136,13,0.025208855047822,"personal velocity ought to be exploring these women's inner lives , but it never moves beyond their surfaces .",-0.1367134749889373
67,this movie is something of an impostor itself stretching and padding its material in a blur of dead ends and distracting camera work,what saves is a self film from his characters at the ,0.1143510341644287,polarity,xspells,dnn,,2,save self film character,else-,0.0,0.8952707716275107,21,0.49124419689178467,12,0.2168859839439392,the 50-something lovebirds are too immature and unappealing to care about .,-0.1916953772306442
68,rain is a small treasure enveloping the viewer in a literal and spiritual torpor that is anything but cathaic,stealing harvard doesn t care about cleverness wit or ,0.1406047344207763,polarity,xspells,dnn,,2,steal harvard doesn t care cleverness wit,execrable,0.1008877312503028,0.6698606882125123,19,0.05056829750537872,10,0.0674786269664764,if you're a fan of the series you'll love it and probably want to see it twice . i will be .,-0.1420352011919021
69,it makes you believe the cast and crew thoroughly enjoyed themselves and believed in their small budget film,it has plenty of laughs it old kind like to show up ,0.1783037185668945,polarity,xspells,dnn,,2,plenty laugh old kind like,execrable,0.0069546725169314,0.905030659932216,17,0.28362536430358887,13,0.025208855047822,"personal velocity ought to be exploring these women's inner lives , but it never moves beyond their surfaces .",-0.1367134749889373
70,enjoy it for what it is you can hate yourself later,spain s greatest star wattage doesn t overcome the tumult ,0.1945688724517822,polarity,xspells,dnn,,2,spain s great star wattage doesn t overcome tumult,execrable,0.0694416882093744,0.6660463137536397,11,0.03784021735191345,11,0.0955123752355575,the problem with antwone fisher is that it has a screenplay written by antwone fisher based on the book by antwone fisher .,-0.1393799185752868
71,no one but a convict guilty of some truly heinous crime should have to sit through the master of disguise,you will feel it hilarious it was still feel for concerned ,0.1691634654998779,polarity,xspells,dnn,,2,feel hilarious feel concerned,else-,0.0,0.8768181120151204,20,0.147230327129364,12,0.1642212122678756,low rent from frame one .,-0.075054831802845
72,the gorgeously elaborate continuation of the lord of the rings trilogy is so huge that a column of words cannot adequately describe co writer director peter jackson s expanded vision of j r r tolkien s middle eah,a blessed gift to film geeks and historians if the 70 ,0.0762338638305664,polarity,xspells,dnn,,2,bless gift film geek historian 70,else-,0.0,0.835193073370404,37,0.18325340747833252,12,0.252766877412796,"ultimately feels empty and unsatisfying , like swallowing a communion wafer without the wine .",-0.0936503112316131
73,depicts the sorriest and most sordid of human behavior on the screen then laughs at how clever it s being,just because a walk to remember is shrewd enough to ,0.1311202049255371,polarity,xspells,dnn,,2,walk remember shrewd,else-,0.0,0.8558365903348233,20,0.27156996726989746,11,0.2046864777803421,truly terrible .,-0.0531806796789169
74,in any case i would recommend big bad love only to winger fans who have missed her since 1995 s forget paris but even then i d recommend waiting for dvd and just skipping straight to her scenes,while it s genuinely cool to hear characters talk about ,0.209562063217163,polarity,xspells,dnn,,2,s genuinely cool hear character talk,else-,0.0,0.8885603722336373,37,0.17062680423259735,11,0.2193497568368911,oozes condescension from every pore .,-0.0799901783466339
75,windtalkers blows this way and that but there s no mistaking the filmmaker in the tall grass true to himself,wendigo is why we go to the cinema to be fed through ,0.1723830699920654,polarity,xspells,dnn,,2,wendigo cinema feed,execrable,-0.0352336107800646,0.879888008016898,19,0.24313588440418243,13,0.1454672664403915,"complex , sinuously plotted and , somehow , off-puttingly cold .",-0.0372527800500392
76,what the director can t do is make either of val kilmer s two personas interesting or woh caring about,if you re a fan of the series and his love story and ,0.1973090171813964,polarity,xspells,dnn,,2,fan series love story,else-,0.0,0.875588309638102,19,0.2896835207939148,14,0.1087124347686767,oozes condescension from every pore .,-0.1002076789736747
77,it s a glorious spectacle like those d w griffith made in the early days of silent film,it s a bad thing when a movie doesn t be much substance ,0.1729238033294677,polarity,xspells,dnn,,2,s bad thing movie doesn t substance,execrable,0.0410692435289965,0.8613009156471416,15,0.3277311325073242,14,0.2202409654855728,it took 19 predecessors to get this ?,-0.0690110549330711
78,the end result is like cold porridge with only the odd enjoyably chewy lump,a well made indieflick in need of some trims and a more ,0.1333367824554443,polarity,xspells,dnn,,2,indieflick need trim,else-,0.0,0.8071285540333554,14,0.23670509457588196,13,0.2403773367404937,"asia authors herself as anna battista , an italian superstar and aspiring directress who just happens to be her own worst enemy .",-0.0764985233545303
79,bolstered by an astonishing voice cast excepting love hewitt an interesting racial tension and a storyline that i haven t encountered since at least pete s dragon,while the film is simply a lazy exercise in bad filmmaking ,0.1227290630340576,polarity,xspells,dnn,,2,film simply lazy exercise bad filmmaking,bluto blutarsky miss,0.0860708459828652,0.8376845887097939,26,0.24085435271263123,12,0.1632446646690368,exactly what you'd expect from a guy named kaos .,-0.1159932687878608
80,please someone stop eric schaeffer before he makes another film,an enjoyable film for the family amusing and cute for ,0.1884498596191406,polarity,xspells,dnn,,2,enjoyable film family amusing cute,else-,0.0,0.7439091749731042,11,0.32954931259155273,11,0.1667928993701934,oozes condescension from every pore .,-0.080481618642807
