,target instance,closest counterfactual,runtime,dataset_name,text_method,model_name,vectorizer,not find,closest_counterfactual \stopword,closest_true_instance,closest_similaritys,distance cf target,distance counterfactual target instance lev,distance counterfactual target instance bert,distance counterfactual closest_true_instance lev,distance counterfactual closest_true_instance bert,closest_true_instance_bert,closest_similaritys_bert
10,questions over melania trump’s speech set off finger pointing the new york times,questions over melania trump ’ s speech ,1.6199610233306885,fake,xspells,rf,,6,question melania trump s speech,jew shielder gavin mccuck rekt jew hate female shitlord,0.2378102766123465,0.819652768671263,10,0.7311629056930542,9,-0.0521048977971077,Tim Allen's 'Last Man Standing' Is Coming Back Just One Year After Being Canceled,-0.138081282377243
11,‘i feel a deep sense of remorse ’ donald trump’s ghostwriter says the new york times,5 netflix things to watch if you can ,0.1114201545715332,fake,xspells,rf,,7,5 netflix thing watch,jew shielder gavin mccuck rekt jew hate female shitlord,0.1370725264214715,0.7373912544553097,16,0.08141190558671951,9,-0.0635471120476722,Comment on Christian priest in Germany pelted with stones by children shouting ‘Allahu Akhbar’ by Dr. Eowyn,-0.1745675802230835
12,the view from the mountaintop main luther king s turbulent tragic last year,obama clinton and the world s best ,1.0962445735931396,fake,xspells,rf,,7,obama clinton world s good,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.2093954381390672,0.735436883840485,11,0.19704563915729523,9,0.0506682582199573,"Italian Train Derails in Switzerland, Seven Injured",-0.2176054567098617
13,russia and syria warn about us shifting isis from mosul to battle assad,paris airpo attacker wanted to kill ,0.4944221973419189,fake,xspells,rf,,7,paris airpo attacker want kill,gorka smite hater radical islamist jerusalem post speech breitbart,0.3336193263444709,0.6411377640767276,12,0.1324528604745865,9,0.1748772859573364,Muslim College Chaplains Extend a Hand Across Religious Divides - The New York Times,-0.2058389782905578
14,watch james corden get smashed in the face by a ball in slow motion,here s a first look at pose ryan murphy ,0.3575937747955322,fake,xspells,rf,,7,s look pose ryan murphy,jew shielder gavin mccuck rekt jew hate female shitlord,0.2292067577314289,0.7808808508689155,14,0.25775840878486633,10,-0.0111371874809265,Tokyo could ban US troops from stationing on disputed isles,-0.2081947475671768
15,tied to europe britain’s car industry is vulnerable after ‘brexit’ the new york times,7 reasons trump suppoers are making ,1.181019306182861,fake,xspells,rf,,8,7 reason trump suppoer make,jew shielder gavin mccuck rekt jew hate female shitlord,0.1371369674471138,0.6929618421776746,14,0.1778564453125,9,0.0411693751811981,We Finally Know Jessica Williams' 'Fantastic Beasts' Character,-0.178518921136856
16,trump’s stormy daniels disclosure still leaves questions about payments to cohen,hillary is so she has to pay off youth ,1.1019108295440674,fake,xspells,rf,,8,hillary pay youth,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.1553508731966527,0.7713293470212519,11,0.07751163095235825,10,0.1392924785614013,Dozens Dead After Suicide Bomber Blows Himself Up Near Kabul Shrine,-0.17388816177845
17,don t count on me too to sway the bill cosby jury,obama signs executive order declaring ,0.7683923244476318,fake,xspells,rf,,8,obama sign executive order declare,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.0631108904017039,0.6425984714707541,12,-0.04601755365729332,9,-0.1955446153879165,"Italian Train Derails in Switzerland, Seven Injured",-0.2102086693048477
18,damon wayans completely rips clayne crawford in twitter outburst,sean hannity defends real estate empire ,2.238109350204468,fake,xspells,rf,,9,sean hannity defend real estate empire,diamond silk,0.3052458099040884,0.5356422118448273,9,0.036679256707429886,7,0.056126195937395,"Calling Trans Kids By Their Chosen Name Lowers Risk Of Depression, Suicide",-0.1858080476522445
19,bank fines elect democrats,mexican porays trump as gun nazi <end> ,2.0702805519104004,fake,xspells,rf,,9,mexican poray trump gun nazi < end >,gorka smite hater radical islamist jerusalem post speech breitbart,0.3586365917554936,0.4174187276810312,8,0.149205282330513,9,0.2267109453678131,Serena Williams Beats Venus Williams to Win Her 7th Australian Open Title - The New York Times,-0.1416121423244476
20,how to rig an election james o’keefe expose’ follow the money,the perfect watchdog for the trump ,1.2327077388763428,fake,xspells,rf,,9,perfect watchdog trump,jew shielder gavin mccuck rekt jew hate female shitlord,0.1278235079261239,0.7787488375818232,11,0.18778327107429504,9,0.0077053480781614,Tokyo could ban US troops from stationing on disputed isles,-0.1788106709718704
21,poll finds most voters embrace milestone for women if not hillary clinton the new york times,trump condemns sick syria disaster ,1.0037102699279783,fake,xspells,rf,,9,trump condemn sick syria disaster,mint suspend silver eagle production 2008 redux,0.2657843933219589,0.5876516223542385,16,-0.04258285462856293,7,0.0017679042648524,"Investors Move Next Door, Unsettling a Black Beachside Enclave - The New York Times",-0.2200369089841842
22,seeking a fresh sta without limitations the new york times,to enter u s and still stranded abroad ,1.3641295433044434,fake,xspells,rf,,11,enter u s strand abroad,jew shielder gavin mccuck rekt jew hate female shitlord,0.1945440711565102,0.7429649592505344,10,0.2633490264415741,9,-0.0063810287974774,"MSNBC’s Mika Brzezinski: Putting Kellyanne Conway on the Air Is ’Disgusting,’ ’Politics Porn’ - Breitbart",-0.1773320883512497
23,michael moore threatens dems block gorsuch or face primaries,austria wants to ban kindergaen girls ,1.9245402812957764,fake,xspells,rf,,11,austria want ban kindergaen girl,gorka smite hater radical islamist jerusalem post speech breitbart,0.2970077941002557,0.5796612219769551,9,0.13829828798770905,9,0.0849305540323257,"‘The Walking Dead’ Season 7, Episode 3: The Ballad of Daryl and Dwight - The New York Times",-0.2138505578041076
24,jim carrey skewers trump s bromance with macron in clever new awork,new york times journalists who broke ,2.3982994556427,fake,xspells,rf,,11,new york time journalist break,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.1378798823093121,0.5120820282610262,12,0.10317748785018921,9,0.1152913719415664,Donald Trump To Order National Guard To Mexican Border,-0.1910813897848129
25,the murder of a black brazilian politician has only amplified her cause,hillary now to keep black gun control ,0.1066250801086425,fake,xspells,rf,,12,hillary black gun control,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.1677057502695652,0.7902554779716208,11,0.32886451482772827,9,0.0506481491029262,The Legendary Cristiano Ronaldo Scores A Legendary 'Bicycle Kick' Goal,-0.1828692853450775
26,vincent viola billionaire businessman is trump’s choice to lead the army the new york times,pakistan city ’ s women bring islam ,1.5026311874389648,fake,xspells,rf,,13,pakistan city s woman bring islam,plane carry penny skid runway laguardia airport,0.3656581455641383,0.6880524610841287,15,-0.03581416606903076,8,-0.0406859554350376,"Bruce Arena, Replacing Jurgen Klinsmann as U.S. Coach, Keeps Things Simple - The New York Times",-0.2325318753719329
27,deadpool and david beckham hug out feud in deadpool 2 teaser,planet eah parody reads a little too ,1.510606050491333,fake,xspells,rf,,14,planet eah parody read little,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.2165197815634508,0.5414522860266265,11,0.13317225873470306,9,0.1589129567146301,Trump Campaign Pays Lawyer Who’s Trying To Make Stormy Daniels Shut Up,-0.2487077414989471
28,opposing nba teams unite to wear shis honoring stephon clark,long lost 9 11 flag an mystery will ,2.3619284629821777,fake,xspells,rf,,15,long lose 9 11 flag mystery,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.0364602880833683,0.3989526161470319,10,0.11737895756959915,9,0.0218197274953126,Trump Lawyer Arranged Payoff To Playboy Playmate For Republican Fundraiser,-0.1674368232488632
29,in shadow of amazon european challenger looks to china for inspiration the new york times,watch more car in ’ fate of the furious ,1.6478149890899658,fake,xspells,rf,,15,watch car fate furious,jew shielder gavin mccuck rekt jew hate female shitlord,0.1315451453201088,0.8084290273031222,14,0.19704249501228333,10,0.0489268563687801,Serena Williams Beats Venus Williams to Win Her 7th Australian Open Title - The New York Times,-0.2153832465410232
30,too many millennials are cool with communism,oregon man refuses to pay taxes based ,2.612371921539306,fake,xspells,rf,,16,oregon man refuse pay taxis base,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.0983677641605125,0.5836537189841315,8,-0.08588822931051254,9,-0.1707056760787964,'Star Wars' Burlesque Show Storms West Coast With Sexy Stormtroopers,-0.2152130901813507
31,oregon man refuses to pay taxes based on religious beliefs about aboion,newly discovered emails to hillary ,2.126581907272339,fake,xspells,rf,,16,newly discover email hillary,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.1194464871222594,0.6252950900867983,11,-0.04930394887924194,9,0.0032435795292258,"How Population Growth, Industrial Agriculture And Environmental Pollution May Have Weakened Society",-0.1962763965129852
32,ethiopian runner won’t return home but doesn’t know where to go the new york times,militia that took over wildlife refuge ,1.274456024169922,fake,xspells,rf,,17,militia take wildlife refuge,jew shielder gavin mccuck rekt jew hate female shitlord,0.1629067879550159,0.655138614095988,15,0.009346363134682178,9,0.0524975657463073,"In Refrigerators, Tomatoes Lose Flavor at the Genetic Level - The New York Times",-0.2192137986421585
33,coroner reclassifies a man s suspicious death after huffpost investigates,marvel lied to us about avengers infinity ,1.022660255432129,fake,xspells,rf,,20,marvel lie avengers infinity,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.2337375859151366,0.4195301114472003,10,-0.0039757536724209785,9,0.0542770139873027,"Annual Figures Show Slight Rise In Rural Jobs, But Gap With Metro Widens",-0.2199072986841201
34,gop we will be united against any supreme cou nominee of hillary clinton video,a mysterious bust at gets back its ,0.7424559593200684,fake,xspells,rf,,23,mysterious bust get,jew shielder gavin mccuck rekt jew hate female shitlord,0.1241107156815162,0.5833722816697602,14,-0.02567790448665619,9,0.1884225010871887,Facebook Plans New Stock Class to Solidify Mark Zuckerberg’s Control - The New York Times,-0.165309801697731
35,china showcases advanced missile following mattis visit to japan breitba,bolton aided an fbi investigated moscow ,2.2698023319244385,fake,xspells,rf,,23,bolton aid fbi investigate moscow,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.2108158499665586,0.4629209345424638,10,0.18912720680236816,9,-0.0685459971427917,Desiree Linden Becomes First American Woman To Win Boston Marathon In 33 Years,-0.2276400029659271
36,a chinese nuclear site hidden in a mountain is reborn as a tourist draw the new york times,some guy just learned the hard way ,0.6330766677856445,fake,xspells,rf,,25,guy learn hard way,wikileak obama saudi agent,0.1875856744179993,0.7921178951922039,17,-0.014013197273015976,8,0.1303828060626983,US Presidential Elections Sound a Warning of Catastrophes to Come,-0.2267045527696609
37,channel 4 announces neverending cycle of gogglebox spinoffs,watch fox news slam obama and praise ,2.306482076644897,fake,xspells,rf,,27,watch fox news slam obama praise,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.2731476865024868,0.420488339454405,8,0.08117153495550156,9,0.0058036986738443,These Towns Are Trying Out A Basic-Income Scheme And It's Already Changing Lives,-0.2277903258800506
38,rep louie gohme protests against gorsuch nomination are ‘fake news’ funded by ‘soros money’,comey trump wouldn t shut up about ,0.5932624340057373,fake,xspells,rf,,29,comey trump wouldn t shut,representative government thugocracy,0.3388167734173685,0.5953065493824019,14,0.22841323912143707,8,0.1719494462013244,MINNESOTASTAN: Tagging the Muslim Student Association (MSA) sign with “ISIS” is NOT a hate crime but an accurate description of what the MSA stands for,-0.1635440289974212
39,re prescription painkiller crisis why do americans consume 80 percent of all prescription painkillers,russia and countries hold large scale ,0.1813485622406005,fake,xspells,rf,,31,russia country hold large scale,jew shielder gavin mccuck rekt jew hate female shitlord,0.1656492743046221,0.6490754684199509,14,0.09251042455434799,9,0.1311887949705124,Review: Miranda Lambert Sings of What Comes After the Heartbreak - The New York Times,-0.2094427347183227
40,obamacare repeal stalled by moderate republican opposition breitba,gop senator called out for pushing ,1.2611322402954102,fake,xspells,rf,,31,gop senator call push,jew shielder gavin mccuck rekt jew hate female shitlord,0.2487912125247047,0.7018810987611909,8,0.20181819796562195,9,-0.039780668914318,"Norway and China Restore Ties, 6 Years After Nobel Prize Dispute - The New York Times",-0.2061381489038467
41,green water lingers in olympic pools as the excuses pile up the new york times,a marvel exec tried to stop the most ,2.937544584274292,fake,xspells,rf,,33,marvel exec try stop,jew shielder gavin mccuck rekt jew hate female shitlord,0.1678865324909252,0.7656075123365799,14,0.03276257961988449,9,0.1829877644777298,"Far-Right Leader Viktor Orban Wins Hungary’s Election, Early Results Show",-0.2431722432374954
42,‘atlanta’ shows the horror of black childhood trauma,obama tells illegals to go out and ,0.7459371089935303,fake,xspells,rf,,37,obama tell illegal,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.1275852323525696,0.6123837197729333,8,0.056565672159194946,9,-0.201421245932579,Gwen Stefani Superfan Beats Gwen Stefani At A Gwen Stefani Quiz,-0.179507777094841
43,here’s what is coming to amazon prime in may 2018,the of clinton clinton is turkey is ,0.1131772994995117,fake,xspells,rf,,42,clinton clinton turkey,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.1904286796940039,0.703268589362511,10,0.03547186404466629,9,0.0694407895207405,Grab Your Helmet: 'Double Dare' Is Coming Back To Nickelodeon,-0.1961565762758255
44,sean bean s role in game of thrones was much bigger than you thought,world ’ s tallest church being eroded ,1.610936403274536,fake,xspells,rf,,44,world s tall church erode,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.0449715981472799,0.692322422745675,13,0.17804527282714844,9,-0.0489478334784507,Seth Meyers Gives Donald Trump Some Valuable Marketing Advice,-0.2679851055145263
45,obama surprises vice president joe biden with a presidential medal of freedom breitba,man dies after getting head stuck ,1.3237650394439695,fake,xspells,rf,,45,man die get head stick,wikileak obama saudi agent,0.1883150388743976,0.5784667342264145,13,-0.03305738419294357,7,-0.0257748551666736,Campuses Cautiously Train Freshmen Against Subtle Insults - The New York Times,-0.2157271355390548
46,cut ties to donald trump big donors urge r n c the new york times,the walk of light – rises a great ,1.955782175064087,fake,xspells,rf,,48,walk light rise great,jew shielder gavin mccuck rekt jew hate female shitlord,0.0486767064272612,0.664937809405313,15,0.07998626679182053,9,-0.0887240320444107,Comment on New USDA Rules Eliminate Junk Food in Schools by conflictedhealth,-0.1682110726833343
