,target instance,closest counterfactual,runtime,dataset_name,text_method,model_name,vectorizer,not find,closest_counterfactual \stopword,closest_true_instance,closest_similaritys,distance cf target,distance counterfactual target instance lev,distance counterfactual target instance bert,distance counterfactual closest_true_instance lev,distance counterfactual closest_true_instance bert,closest_true_instance_bert,closest_similaritys_bert
27,all was well until slightly disastrous class this pm with my fav darlings hope day off ok coffee wld be good as can t stay late tomorrow same time place as always,your weekly is tones waiting to b texts reply go txt chat terms stop 18 years <end> ,0.1460475921630859,spam,xspells,dnn,_TfidfVectorizer,1,weekly tone wait b text reply txt chat term stop 18 year < end >,wylie tampa sarasota,-0.0346297070134326,0.8330615127018812,32,0.3056262135505676,18.0,0.0437590554356575,Did you see that film:),-0.2039839774370193
28,hi you just spoke to maneesha v we d like to know if you were satisfied with the experience reply toll free with yes or no,you are not all services from nothing next network if i ll text for all that time and its ,0.1477038860321045,spam,xspells,dnn,_TfidfVectorizer,1,service network ll text time,,0.0,0.9399262011995064,24,0.2944281995296478,,,Did you see that film:),-0.1632295846939087
29,morning only i can ok,free camera get free sent from a free phone in the network txt spo collect msg po ip4 sms ,0.1619229316711425,spam,xspells,dnn,_TfidfVectorizer,1,free camera free send free phone network txt spo collect msg po ip4 sms,,0.0,0.6892207637670155,20,-0.03714056685566902,,,"Honey ? Sweetheart ? Darling ? Sexy buns ? Sugar plum ? Loverboy ? I miss you, boytoy ... *smacks your ass* Did you go to the gym too ?",-0.1858091354370117
30,congrats 1 year special cinema pass for 2 is yours call 09061209465 now c suprman v matrix3 starwars3 etc all 4 free bx420 ip4 5we 150pm dont miss out,this message the weekend s the dvd player to wish 85023 now send club send to 87066 cost ,0.2044212818145752,spam,xspells,dnn,_TfidfVectorizer,1,message weekend s dvd player wish 85023 send club send 87066 cost,4 costa del sol holiday aps5000 await collection 09050090044 toclaim sae tcs pobox334 stockport sk38xh costaps1.50 pm max10min,0.3825171719119873,0.8546584335722204,28,0.5328220129013062,19.0,0.4442713856697082,"Do you ever notice that when you're driving, anyone going slower than you is an idiot and everyone driving faster than you is a maniac?",-0.0709163546562194
31,you are a winner you have been specially selected to receive aps1000 cash or a aps2000 award speak to a live operator to claim call 087147123779am 7pm cost 10p,hi if me know you today i am at the fancy the msg with me po call don net aps1 u x x net ,0.1808907985687255,spam,xspells,dnn,_TfidfVectorizer,1,hi know today fancy msg po don net aps1 u x x net,important customer service announcement freephone 0800 542 0825,0.420001951697112,0.8022464720273176,28,0.3542509078979492,25.0,0.3806883990764618,"Do you ever notice that when you're driving, anyone going slower than you is an idiot and everyone driving faster than you is a maniac?",-0.1128878593444824
32,we confirm eating at esplanade,ur awarded or aps250 prize speak t be text next video now and conditions please <end> ,0.1709179878234863,spam,xspells,dnn,_TfidfVectorizer,1,ur award aps250 prize speak t text video condition < end >,wylie tampa sarasota,-0.0481453454398641,0.626106214298803,17,0.04940502718091011,17.0,0.0945084318518638,"And that is the problem. You walk around in \julianaland\"" oblivious to what is going on around you. I say the same things constantly and they go in one ear and out the other while you go off doing whatever you want to do. It's not that you don't know why I'm upset--it's that you don't listen when i tell you WHAT is going to upset me. Then you want to be surprised when I'm mad.""",-0.1302808821201324
33,final chance claim ur aps150 woh of discount vouchers today text yes to 85023 now savamob member offers mobile t cs savamob pobox84 m263uz aps3 00 subs 16,u in smile world is okay u r someone that to someone still prize before ur numbers the is ,0.2132725715637207,spam,xspells,dnn,_TfidfVectorizer,1,u smile world okay u r prize ur number,4 costa del sol holiday aps5000 await collection 09050090044 toclaim sae tcs pobox334 stockport sk38xh costaps1.50 pm max10min,0.3604739342711254,0.8411828177058558,27,0.2710285186767578,20.0,0.1707435548305511,"Loan for any purpose aPS500 - aPS75,000. Homeowners + Tenants welcome. Have you been previously refused? We can still help. Call Free 0800 1956669 or text back 'help'",-0.0851241573691368
34,thanks for your ringtone order reference t91 you will be charged gbp 4 per week you can unsubscribe at anytime by calling customer services on 09057039994,no idea you seem it with being no 1 <end> ,0.2050721645355224,spam,xspells,dnn,_TfidfVectorizer,1,idea 1 < end >,hot live fantasy 08707509020 20p min ntt ltd po box 1327 croydon cr9 5wb 0870 national rate,0.3034744968136408,0.8004509302836468,25,0.006990624591708183,17.0,0.02116509526968,Great NEW Offer - DOUBLE Mins & DOUBLE Txt on best Orange tariffs AND get latest camera phones 4 FREE! Call MobileUpd8 free on 08000839402 NOW! or 2stoptxt T&Cs,-0.1317905932664871
35,monthly password for wap mobsi com is 391784 use your wap phone not pc,please don with u my da wot wot how did meet at cos today s great of me off at this person ,0.243387222290039,spam,xspells,dnn,_TfidfVectorizer,1,don u da wot wot meet cos today s great person,important customer service announcement freephone 0800 542 0825,0.3833349562449977,0.6445445074802658,23,0.10577349364757538,23.0,0.1667191088199615,"Do you ever notice that when you're driving, anyone going slower than you is an idiot and everyone driving faster than you is a maniac?",-0.102581150829792
36,omg you can make a wedding chapel in frontierville why do they get all the good stuff,do the 750 750 mins 100 text 100 price price 500 pounds 2 contact for her join unsubscribe ,0.1775293350219726,spam,xspells,dnn,_TfidfVectorizer,1,750 750 min 100 text 100 price price 500 pound 2 contact join unsubscribe,wylie tampa sarasota,-0.0705847256882044,0.6934507689172968,19,0.04899270087480545,19.0,0.181828424334526,Dude just saw a parked car with its sunroof popped up. Sux,-0.1344683021306991
37,thank you i like you as well,for any information you <end> ,0.1733648777008056,spam,xspells,dnn,_TfidfVectorizer,1,information < end >,wylie tampa sarasota,-0.0789930263346538,0.7541630504378687,6,0.23691795766353607,6.0,0.1541812270879745,Am i that much bad to avoid like this?,-0.1416451036930084
38,hello hello hi lou sorry it took so long 2 reply i left mobile at friends in lancaster just got it bak neway im sorry i couldnaot make ur baoday 2 hun,free nokia ringtone text with your user spo and text more and i get this pay number 5 9 g ,0.1493711471557617,spam,xspells,dnn,_TfidfVectorizer,1,free nokia ringtone text user spo text pay number 5 9 g,,0.0,0.7515938035082906,32,0.38330748677253723,,,Did you see that film:),-0.169815182685852
39,ok very good its all about making that money,urgent we r your from draw aps100 pounds from u will d out who log out now all out day end ,0.170255422592163,spam,xspells,dnn,_TfidfVectorizer,1,urgent r draw aps100 pound u d log day end,,0.0,0.8618859039630534,21,0.28958892822265625,,,If I was I wasn't paying attention,-0.0647039413452148
40,xy trying smth now u eat already we havent,urgent call landline from your abta aps10 collection complimentary free 0800 eve live collection ,0.1803035736083984,spam,xspells,dnn,_TfidfVectorizer,1,urgent landline abta aps10 collection complimentary free 0800 eve live collection,,0.0,0.5023375190556304,15,0.0881468802690506,,,"New Theory: Argument wins d SITUATION, but loses the PERSON. So dont argue with ur friends just.. . . . kick them &amp; say, I'm always correct.!",-0.1808474659919738
41,more people are dogging in your area now call 09090204448 and join like minded guys why not arrange 1 yourself there s 1 this evening aaps1 50 minapn ls278bb,u in my already my hea ii for only i leave is still in ur <end> ,0.2058608531951904,spam,xspells,dnn,_TfidfVectorizer,1,u hea ii leave ur < end >,important customer service announcement freephone 0800 542 0825,0.3537810331249943,0.8357073249107985,28,0.23721209168434143,17.0,0.0065824883058667,"Do you ever notice that when you're driving, anyone going slower than you is an idiot and everyone driving faster than you is a maniac?",-0.1467508375644683
42,u have a secret admirer reveal who thinks u r so special call 09065174042 to opt out reply reveal stop 1 50 per msg recd cust care 07821230901,please call customer going on a free <end> ,0.1909520626068115,spam,xspells,dnn,_TfidfVectorizer,1,customer go free < end >,eerie nokia tone 4u rply tone title 8007 eg tone dracula 8007 title ghost addamsfa munster exorcist twilight www.getzed.co.uk pobox36504w45wq 150p,0.3143456624562494,0.8152361575506051,27,0.3820628523826599,21.0,0.1952168643474578,"Do you ever notice that when you're driving, anyone going slower than you is an idiot and everyone driving faster than you is a maniac?",-0.1341172158718109
43,k i ll be there before 4,urgent please give from his 1 1 this is free auction now live just txt t name www tv now ,0.14609956741333,spam,xspells,dnn,_TfidfVectorizer,1,urgent 1 1 free auction live txt t www tv,,0.0,0.8213823388764441,21,0.17196354269981384,,,"no, i *didn't* mean to post it. I wrote it, and like so many other times i've ritten stuff to you, i let it sit there. it WAS what i was feeling at the time. I was angry. Before i left, i hit send, then stop. It wasn't there. I checked on my phone when i got to my car. It wasn't there. You said you didn't sleep, you were bored. So why wouldn't THAT be the time to clean, fold laundry, etc.? At least make the bed?",-0.2073356807231903
44,wot u up 2 j,you are all the best mobile re the free reply for the uk see more visit tones enjoy for only ,0.156264066696167,spam,xspells,dnn,_TfidfVectorizer,1,good mobile free reply uk visit tone enjoy,,0.0,0.5377326868631594,21,0.16991356015205383,,,"She was supposed to be but couldn't make it, she's still in town though",-0.1521222293376922
45,urgent please call 09061213237 from landline aps5000 cash or a luxury 4 canary islands holiday await collection t cs sae po box 177 m227xy 150ppm 16,hi customer my offer yesterday from yesterday today from the call t c 2 txt action chat 4 ,0.2048535346984863,spam,xspells,dnn,_TfidfVectorizer,1,hi customer offer yesterday yesterday today t c 2 txt action chat 4,eerie nokia tone 4u rply tone title 8007 eg tone dracula 8007 title ghost addamsfa munster exorcist twilight www.getzed.co.uk pobox36504w45wq 150p,0.3750774744683056,0.824239787771239,25,0.40693169832229614,21.0,0.1994890868663787,"Do you ever notice that when you're driving, anyone going slower than you is an idiot and everyone driving faster than you is a maniac?",-0.2257322967052459
46,449071512431 urgent this is the 2nd attempt to contact u u have won aps1250 call 09071512433 b4 050703 t csbcm4235wc1n3xx callcost 150ppm mobilesvary maxaps7 50,no one day i ll get him tomorrow after the were here so get of i t c text please call back ,0.2089910507202148,spam,xspells,dnn,_TfidfVectorizer,1,day ll tomorrow t c text,hot live fantasy 08707509020 20p min ntt ltd po box 1327 croydon cr9 5wb 0870 national rate,0.4111017412784359,0.9260052380142711,24,0.39684176445007324,23.0,0.2209938317537307,"Do you ever notice that when you're driving, anyone going slower than you is an idiot and everyone driving faster than you is a maniac?",-0.142456904053688
47,you have won 1 000 cash or a 2 000 prize to claim call09050000327,hi hope its good time me have yet so work out reply shop im i am now on ya got call b4 at ,0.1979045867919922,spam,xspells,dnn,_TfidfVectorizer,1,hi hope good time work reply shop m ya get b4,hot live fantasy 08707509020 20p min ntt ltd po box 1327 croydon cr9 5wb 0870 national rate,0.4082043139500737,0.6881612916156791,23,0.24662593007087708,24.0,0.4158224165439605,"Do you realize that in about 40 years, we'll have thousands of old ladies running around with tattoos?",-0.0327757187187671
48,yes just finished watching days of our lives i love it,this message thanks and your for an auction message waiting you other 1 per other call 08712460324 ,0.1413218975067138,spam,xspells,dnn,_TfidfVectorizer,1,message thank auction message wait 1 08712460324,wylie tampa sarasota,-0.0317995664430531,0.8057413546611765,18,0.07937361299991608,18.0,0.1298983991146087,"Well done, blimey, exercise, yeah, i kinda remember wot that is, hmm. ",-0.107215791940689
49,i m in a meeting call me later at,u in an 2 textcomp textcomp music call 2optout from now visit 150ppm <end> ,0.1453399658203125,spam,xspells,dnn,_TfidfVectorizer,1,u 2 textcomp textcomp music 2optout visit 150ppm < end >,wylie tampa sarasota,-0.0461717462874199,0.8575798702749743,14,0.2433938831090927,15.0,0.0324984155595302,So i'm doing a list of buyers.,-0.158224731683731
50,gsoh good with spam the ladies u could b a male gigolo 2 join the uk s fastest growing mens club reply oncall mjzgroup 08714342399 2stop reply stop msg@aps1 50rcvd,this s i miss u i d to ask something but i need u i have a of calling tonight or a ring who ,0.1985888481140136,spam,xspells,dnn,_TfidfVectorizer,1,s miss u d ask need u call tonight ring,important customer service announcement freephone 0800 542 0825,0.3890896563034737,0.876138886083062,29,0.28727400302886963,25.0,0.2229067832231521,"Do you ever notice that when you're driving, anyone going slower than you is an idiot and everyone driving faster than you is a maniac?",-0.1301680356264114
51,i love to wine and dine my lady,please charge call as there would or urgent waiting <end> ,0.1526808738708496,spam,xspells,dnn,_TfidfVectorizer,1,charge urgent waiting < end >,wylie tampa sarasota,-0.0534268796696536,0.7002222816077338,11,0.031623512506484985,11.0,0.0801805406808853,Wherre's my boytoy ? :-(,-0.1787981986999511
52,you call him now ok i said call him,u so already for basic close at www net n i need 2 stay my 1 yourself luv in 1 <end> ,0.194216251373291,spam,xspells,dnn,_TfidfVectorizer,1,u basic close www net n need 2 stay 1 luv 1 < end >,wylie tampa sarasota,-0.0049746435713881,0.7971071628513462,21,0.1504611074924469,22.0,0.1167962849140167,(You didn't hear it from me),-0.2135370522737503
53,i m in a movie collect car oredi,your voucher or may send 2 www us free now pobox and club msg to study <end> ,0.2006919384002685,spam,xspells,dnn,_TfidfVectorizer,1,voucher send 2 www free pobox club msg study < end >,,0.0,0.7473873214276386,18,0.13932998478412628,,,Pls i wont belive god.not only jesus.,-0.1296049207448959
54,goldviking 29 m is inviting you to be his friend reply yes 762 or no 762 see him www sms ac u goldviking stop send stop frnd to 62468,hi darlin me my im when shall finish i need 4 dis but my bihday it can t want some anyway ,0.2267522811889648,spam,xspells,dnn,_TfidfVectorizer,1,hi darlin m shall finish need 4 dis bihday t want,important customer service announcement freephone 0800 542 0825,0.3363153572323131,0.8962123090669145,29,0.24416643381118774,22.0,0.0968177542090416,"Do you ever notice that when you're driving, anyone going slower than you is an idiot and everyone driving faster than you is a maniac?",-0.0962999910116195
55,thanks for your ringtone order reference number x49 your mobile will be charged 4 50 should your tone not arrive please call customer services 09065989182,we re done if u like u wot d <end> ,0.2202067375183105,spam,xspells,dnn,_TfidfVectorizer,1,u like u wot d < end >,important customer service announcement freephone 0800 542 0825,0.2898902372130714,0.6616446168492967,25,0.05045947805047035,11.0,0.0179479345679283,URGENT! Your Mobile number has been awarded a <UKP>2000 prize GUARANTEED. Call 09061790125 from landline. Claim 3030. Valid 12hrs only 150ppm,-0.0801247954368591
56,this is the 2nd time we have tried 2 contact u u have won the 750 pound prize 2 claim is easy call 08712101358 now only 10p per min bt national rate,hi hope ur ur all details take care live t hav sta now send it 2 po box 1 c biz 2optout 5 ,0.2177834510803222,spam,xspells,dnn,_TfidfVectorizer,1,hi hope ur ur detail care live t hav sta send 2 po box 1 c biz 2optout 5,important customer service announcement freephone 0800 542 0825,0.3869986350650157,0.8420768379183842,31,0.45392072200775146,24.0,0.2444521486759185,"Do you realize that in about 40 years, we'll have thousands of old ladies running around with tattoos?",-0.1339436471462249
57,hey anyway i have to,hi its not all we have new from we wan 2 chat txt her name 2 end txt out xxx than am xxx ,0.1682167053222656,spam,xspells,dnn,_TfidfVectorizer,1,hi new wan 2 chat txt 2 end txt xxx xxx,,0.0,0.8507454188825249,23,0.29850155115127563,,,Did you see that film:),-0.1717707812786102
