,target instance,closest counterfactual,runtime,dataset_name,text_method,model_name,vectorizer,not find,closest_counterfactual \stopword,closest_true_instance,closest_similaritys,distance cf target,distance counterfactual target instance lev,distance counterfactual target instance bert,distance counterfactual closest_true_instance lev,distance counterfactual closest_true_instance bert
17,russia and syria warn about us shifting isis from mosul to battle assad,a generation of is leaving viktor ,0.0201823711395263,fake,xspells,dnn_256,,3,generation leave viktor,jew shielder gavin mccuck rekt jew hate female shitlord,0.1840334875531507,0.5515674638517178,13,0.022189216688275337,9,0.1919114887714386
18,watch james corden get smashed in the face by a ball in slow motion,russia and syria warn about us isis ,0.0139265060424804,fake,xspells,dnn_256,,3,russia syria warn isis,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.216379861362211,0.5457343962035351,14,-0.11074469238519669,9,-0.0850111991167068
19,don t count on me too to sway the bill cosby jury,fake news three mainstream media lies ,0.7035274505615234,fake,xspells,dnn_256,,6,fake news mainstream medium lie,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.1206040282944509,0.6060027940919094,12,0.1920682191848755,9,0.0415091477334499
20,nyc mayor threatens to destroy idnyc database containing personal info of nearly 500 000 illegal immigrants,in nearly a third of americans said ,0.0236034393310546,fake,xspells,dnn_256,,6,nearly american say,jew shielder gavin mccuck rekt jew hate female shitlord,0.1365681593769544,0.7455679076305435,15,0.10489983856678009,9,0.0730082765221595
21,bank fines elect democrats,return of the nine feet tall found ,0.1650209426879882,fake,xspells,dnn_256,,7,return foot tall find,gorka smite hater radical islamist jerusalem post speech breitbart,0.0509068369989248,0.3471984061480669,8,-0.12782801687717438,9,-0.0282652862370014
22,how to rig an election james o’keefe expose’ follow the money,why jet lag can feel worse when you ,0.0333070755004882,fake,xspells,dnn_256,,7,jet lag feel bad,jew shielder gavin mccuck rekt jew hate female shitlord,0.2335583398197385,0.7831502857866166,11,-0.002683401107788086,9,-0.0422698743641376
23,poll finds most voters embrace milestone for women if not hillary clinton the new york times,nra has got to go the most powerful ,0.0257887840270996,fake,xspells,dnn_256,,7,nra get powerful,jew shielder gavin mccuck rekt jew hate female shitlord,0.1685707005037648,0.8098253989726164,15,0.1349342316389084,9,0.1240473091602325
24,harvey weinstein expected to turn himself in to the nypd for sex crimes,robe de s how white house dinner dinner ,0.0400946140289306,fake,xspells,dnn_256,,7,robe de s white house dinner dinner,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.1331208014129663,0.5953689051963308,13,0.010362249799072742,9,0.0922331064939498
25,teens call out the nra gun makers and politicians in powerful new march promo,red ale politics anti trump protesters ,0.0324704647064209,fake,xspells,dnn_256,,7,red ale politics anti trump protester,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.18870804704457,0.6439378655989478,14,0.30463269352912903,9,-0.0987739413976669
26,michael moore threatens dems block gorsuch or face primaries,trump attacks nyt repo insists he ,0.0822105407714843,fake,xspells,dnn_256,,8,trump attack nyt repo insist,diamond silk,0.1527775838329129,0.611347388909412,9,0.2165125012397766,7,-0.1710029691457748
27,jim carrey skewers trump s bromance with macron in clever new awork,amber heard follows through on promise ,0.0550379753112793,fake,xspells,dnn_256,,8,amber hear follow promise,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.0734654751435096,0.4771438328078559,12,-0.06800787895917892,9,0.0586645267903804
28,184 u s generals and admirals endorse trump for commander in chief,julian assange says trump won t be ,0.0528492927551269,fake,xspells,dnn_256,,8,julian assange say trump win t,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.3163365159057986,0.6067013998462693,11,0.21521881222724915,9,-0.0597172118723392
29,the murder of a black brazilian politician has only amplified her cause,hillary now to red fixing trump s ,1.260401725769043,fake,xspells,dnn_256,,8,hillary red fixing trump s,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.2266477480685366,0.7563005542110492,12,0.0966278463602066,9,-0.0103041660040616
30,israel reverses course hours after signing u n deal to resettle african migrants,u s media ignore mexican president ,0.0291502475738525,fake,xspells,dnn_256,,8,u s medium ignore mexican president,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.1585678856656177,0.7106250151964956,12,-0.010772496461868286,9,-0.0285677313804626
31,vincent viola billionaire businessman is trump’s choice to lead the army the new york times,appeals cou trump administration can ,0.0477547645568847,fake,xspells,dnn_256,,8,appeal cou trump administration,diamond silk,0.1690858850556322,0.6215278432573093,15,0.26092293858528137,6,-0.1980950385332107
32,rick and moy future still up in the air says co creator dan harmon,miss world contestant who challenged ,0.0295102596282959,fake,xspells,dnn_256,,8,miss world contestant challenge,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.1737323699575015,0.6254072349608193,14,0.0918525755405426,9,0.2034758329391479
33,solange s durag was the true mvp at the met gala,watch hillary s air is getting the ,0.910205602645874,fake,xspells,dnn_256,,12,watch hillary s air get,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.1961550055404578,0.6881897884254589,10,0.24675729870796204,9,0.1394883394241333
34,too many millennials are cool with communism,u s european countries russia as spy ,0.0904994010925293,fake,xspells,dnn_256,,12,u s european country russia spy,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.1728493930562722,0.6056555810233833,8,0.2564889192581177,9,0.0612461045384407
35,oregon man refuses to pay taxes based on religious beliefs about aboion,senators white house briefing on noh ,0.0457363128662109,fake,xspells,dnn_256,,12,senator white house briefing noh,jew shielder gavin mccuck rekt jew hate female shitlord,0.2435477226243998,0.5979992056882686,11,0.0718202069401741,9,0.1061856895685195
36,ethiopian runner won’t return home but doesn’t know where to go the new york times,ethiopian runner won ’ t return home ,0.6339387893676758,fake,xspells,dnn_256,,13,ethiopian runner win t return home,jew shielder gavin mccuck rekt jew hate female shitlord,0.2182430696899606,0.783627657600357,13,0.7407717704772949,9,0.0048400489613413
37,tens of thousands in hungary protest far right leader viktor orbán,project releases video exposing illegal ,0.0425407886505126,fake,xspells,dnn_256,,13,project release video expose illegal,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.0980550425100735,0.586606606082833,11,0.07374130189418793,9,0.0081421053037047
38,tonight show says this is us is whip his nuts fan doesn t notice,tonight show says this is us is whip ,0.0227599143981933,fake,xspells,dnn_256,,13,tonight say whip,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.1319630896060028,0.942829696035006,6,0.7716929912567139,9,-0.0083354506641626
39,james comey discussing pee tape dossier with trump was out of body experience,ex ambassador to vietnam quit because ,1.6433863639831543,fake,xspells,dnn_256,,13,ex ambassador vietnam quit,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.1228765908811596,0.6507633709584835,13,0.07981157302856445,9,-0.1244374886155128
40,coroner reclassifies a man s suspicious death after huffpost investigates,china s version of twitter reverses ,14.03343653678894,fake,xspells,dnn_256,,13,china s version twitter reverse,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.1309057167212903,0.4597448015425641,9,0.016960516571998596,9,-0.0159273631870746
41,bank of canada commentary whipsaws loonie,rick to appear on netflix sctv documentary ,0.1474456787109375,fake,xspells,dnn_256,,13,rick appear netflix sctv documentary,diamond silk,0.2343322914335147,0.4483787127873238,8,-0.1445583701133728,8,-0.0304616671055555
42,donald trump lashes out at so called leaks and twitter users pounce,trump urges west virginia voters not ,0.0385551452636718,fake,xspells,dnn_256,,14,trump urge west virginia voter,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.2148138915670419,0.6076750279665228,11,0.2609296441078186,9,-0.0363349877297878
43,gop we will be united against any supreme cou nominee of hillary clinton video,gop strategist nonsensical trump talking ,0.0201485157012939,fake,xspells,dnn_256,,14,gop strategist nonsensical trump talk,diamond silk,0.0916876950076212,0.6339323359651825,13,0.25485408306121826,6,-0.0591422133147716
44,china showcases advanced missile following mattis visit to japan breitba,a man who caused keep all the during ,0.0823509693145752,fake,xspells,dnn_256,,14,man cause,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.0516475003124328,0.5417341184996181,10,-0.09030020982027054,9,-0.0317756719887256
45,repo ny gov andrew cuomo hires 2 florida fundraisers in move toward presidential bid breitba,florida man s anti another marijuana ,0.0433681011199951,fake,xspells,dnn_256,,14,florida man s anti marijuana,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.2057914546089039,0.683980521594991,14,0.15141980350017548,9,-0.053911592811346
46,josh holt american captive in venezuela begs for help in prison videos,michael moore threatens dems block ,0.0508499145507812,fake,xspells,dnn_256,,14,michael moore threaten dem block,walk definition entitled millennial swear entitle millennial,0.3177773295434639,0.5955244450134047,12,0.13351882994174957,7,0.000149521511048
47,a chinese nuclear site hidden in a mountain is reborn as a tourist draw the new york times,a gay take on the golden girls has ,0.4607768058776855,fake,xspells,dnn_256,,14,gay golden girl,gorka smite hater radical islamist jerusalem post speech breitbart,0.2226201775702607,0.859430267578092,17,0.11985411494970322,9,0.1259624063968658
48,coal baron subsidize coal ‘to make sure grandma doesn’t die on the operating table’,cha of the day the world a fall in ,1.195157766342163,fake,xspells,dnn_256,,14,cha day world fall,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.0726589757340303,0.7512466865461209,14,0.13197872042655945,10,-0.0501465536653995
49,channel 4 announces neverending cycle of gogglebox spinoffs,roseanne star emma seeks treatment ,0.1611790657043457,fake,xspells,dnn_256,,15,roseanne star emma seek treatment,representative government thugocracy,0.25209244584296,0.3565417273210162,8,-0.0343024767935276,6,-0.0786963626742363
50,trump netanyahu abbas vowed to ’reach for peace’ and i believe them,trump officials warn of arrests as ,0.0277345180511474,fake,xspells,dnn_256,,15,trump official warn arrest,jew shielder gavin mccuck rekt jew hate female shitlord,0.1760166154665427,0.6625458402188847,11,0.08092598617076874,9,-0.1089750975370407
51,trump and the american far right stoke hate in canada,trump republican leaders fear end ,0.0590641498565673,fake,xspells,dnn_256,,15,trump republican leader fear end,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.1323746178371779,0.7322335054616164,9,0.2782595455646515,9,-0.0401921905577182
52,rep louie gohme protests against gorsuch nomination are ‘fake news’ funded by ‘soros money’,civil war in the gop trump leading ,0.9990572929382324,fake,xspells,dnn_256,,15,civil war gop trump lead,diamond silk,0.2328669279557663,0.6783740292807453,14,0.177911639213562,8,-0.0927030965685844
53,comey ag lynch directed me to call hillary email investigation a ‘matter’ breitba,comey trump wouldn t shut up about ,0.0262739658355712,fake,xspells,dnn_256,,15,comey trump wouldn t shut,diamond silk,0.2633292663045283,0.7292409396796097,12,0.2497154325246811,8,-0.1234630718827247
54,democratic senators urge justice depament leadership to protect robe mueller,oregon man refuses to pay taxes based ,1.7750537395477295,fake,xspells,dnn_256,,15,oregon man refuse pay taxis base,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.0983677641605125,0.6264240449621702,10,0.06889858096837997,9,-0.1707056760787964
55,re prescription painkiller crisis why do americans consume 80 percent of all prescription painkillers,here s what to know about the bill ,1.5759692192077637,fake,xspells,dnn_256,,15,s know bill,jew shielder gavin mccuck rekt jew hate female shitlord,0.124854100679284,0.6894743287242879,14,0.05808832868933678,9,-0.0142273688688874
56,obamacare repeal stalled by moderate republican opposition breitba,this airpo is offering galactic flights ,0.0780186653137207,fake,xspells,dnn_256,,15,airpo offer galactic flight,jew shielder gavin mccuck rekt jew hate female shitlord,0.0743142425158068,0.3036431464078742,8,0.009907498955726624,9,-0.0142486812546849
57,paul ryan s whole career was about sticking it to the poor and elderly,faith groups rally against racism ,0.0283198356628417,fake,xspells,dnn_256,,15,faith group rally racism,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.06380190792693,0.6232518123317238,14,-0.047876302152872086,9,0.0134677710011601
58,green water lingers in olympic pools as the excuses pile up the new york times,medicaid expansion in red idaho takes ,0.0844135284423828,fake,xspells,dnn_256,,16,medicaid expansion red idaho take,jew shielder gavin mccuck rekt jew hate female shitlord,0.1780217894448739,0.7313823438476742,14,0.10910652577877045,9,0.0162785816937685
59,the trump white house s intern program is once again very very white,the end game closes in on the clintons ,0.0354368686676025,fake,xspells,dnn_256,,16,end game close clinton,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.0567241495814113,0.741038201916382,12,0.11407244950532913,9,0.0114861540496349
60,a gay take on the golden girls has been picked up for development,bond super boston professor admits ,0.0232009887695312,fake,xspells,dnn_256,,16,bond super boston professor admit,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.2719225941256069,0.6002817348855464,13,-0.009714612737298012,9,0.0299124252051115
61,76ers send clear message over anthem singer s shi keep politics off the cou just do your job,father of slain parkland teen wants ,0.031388521194458,fake,xspells,dnn_256,,16,father slay parkland teen want,wikileak obama saudi agent,0.2095253270711587,0.612952512812896,18,-0.07439364492893219,7,0.0823995992541313
62,anonymity the greatest weapon against oppression,a running list of cowards couiers ,0.1118135452270507,fake,xspells,dnn_256,,16,running list coward couier,jew shielder gavin mccuck rekt jew hate female shitlord,0.1959737313891729,0.6490858985329404,7,0.38211166858673096,9,0.3164082169532776
63,‘atlanta’ shows the horror of black childhood trauma,5 ways you can do justice to main ,0.9017252922058104,fake,xspells,dnn_256,,16,5 way justice main,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.0196945906867869,0.6397045598962111,9,0.10804274678230286,9,0.011198665946722
64,trevor noah has a mind blowing theory about sean hannity,shaquille o neal doesn t know who ,0.0654258728027343,fake,xspells,dnn_256,,18,shaquille o neal doesn t know,police arrest 141 crackdown north dakota pipeline protester,0.2600346628594387,0.6221550234483969,10,0.13620972633361816,8,-0.0921335592865943
65,nate berkus and jeremiah brent unveil first photos of their son,illegal immigrants to us mexico border ,0.0479702949523925,fake,xspells,dnn_256,,18,illegal immigrant mexico border,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.0403300168364304,0.5097292939732837,11,-0.04843874275684357,9,-0.0756186842918396
66,did kuwait copy trump’s travel ban not quite the new york times,why men don ’ t want the jobs done ,0.0477406978607177,fake,xspells,dnn_256,,18,man don t want job,gorka smite hater radical islamist jerusalem post speech breitbart,0.2350655622763145,0.7959106199477147,11,0.08355821669101715,10,0.0268934853374958
67,here’s what is coming to amazon prime in may 2018,watch hillary clinton out to stop ,1.7240924835205078,fake,xspells,dnn_256,,18,watch hillary clinton stop,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.2837443876760945,0.6844090849252983,9,0.02171168476343155,9,0.1575737744569778
68,the strange case of sirhan sirhan,5 of the revelations in the comey ,0.1009688377380371,fake,xspells,dnn_256,,18,5 revelation comey,gwen stefani superfan beat gwen stefani gwen stefani quiz,-0.0269222909069801,0.4568124499124204,7,0.3341505527496338,9,0.0888833552598953
69,illegal immigrants surging to us mexico border in race against election day,obama calls for the white house correspondents ,0.0247237682342529,fake,xspells,dnn_256,,18,obama call white house correspondent,jew shielder gavin mccuck rekt jew hate female shitlord,0.2594782348268551,0.7443289459480574,12,0.015870288014411926,9,-0.0244174804538488
70,trump’s 1st win germany hints at compromises on trade military,trump ’ s 1st win germany hints at ,0.0294373035430908,fake,xspells,dnn_256,,19,trump s 1st win germany hint,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.1962653014313106,0.8868429034713621,7,0.7820926904678345,9,0.0541183836758136
71,protest leader nikol pashinian elected prime minister of armenia,half of russians fear syria could ,0.1279294490814209,fake,xspells,dnn_256,,20,half russian fear syria,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.1689672198992366,0.5817588611271953,9,-0.006573641672730446,9,-0.0034365891478955
72,for mahmoud abbas a gesture for critics a betrayal the new york times,where jobs are by chinese trade voters ,0.0481836795806884,fake,xspells,dnn_256,,20,job chinese trade voter,jew shielder gavin mccuck rekt jew hate female shitlord,0.1518951827291647,0.6171547561871316,13,0.09403210133314133,9,0.0030956887640058
73,beyoncé and solange s dad finally speaks about that infamous elevator fight,families of victims of jailed palestinian ,0.0371887683868408,fake,xspells,dnn_256,,20,family victim jail palestinian,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.0099254185999853,0.4965339941944629,12,0.024524617940187454,9,-0.0073367464356124
74,the hostility and hypocrisy of left wing israeli ngos,the plot to put and the ncaa in <end> ,0.0689780712127685,fake,xspells,dnn_256,,21,plot ncaa < end >,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.066715140712233,0.566709694938816,9,-0.01281498372554779,10,0.0057089640758931
75,adveisers may be fleeing but fox news is sticking with laura ingraham,trump s executive order on welfare ,0.0311379432678222,fake,xspells,dnn_256,,21,trump s executive order welfare,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.036987841071495,0.5957661850995243,12,0.03486870974302292,9,-0.1599238216876983
76,ryan reynolds perfectly trolls avengers by revealing why he s not in the film,sessions tries to appease trump by ,0.0330896377563476,fake,xspells,dnn_256,,21,session try appease trump,idris elba star new hunchback notre dame netflix,0.104351195161468,0.6417781226605106,13,0.07764595746994019,8,-0.0545270293951034
77,this trump country house district just became a key progressive battleground,watch hillary s emojis out how the ,1.0040366649627686,fake,xspells,dnn_256,,22,watch hillary s emojis,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.2303144056183914,0.6312949543838939,11,0.0309306513518095,9,0.1880833059549331
