,target instance,closest counterfactual,runtime,dataset_name,text_method,model_name,vectorizer,not find,closest_counterfactual \stopword,closest_true_instance,closest_similaritys,distance cf target,distance counterfactual target instance lev,distance counterfactual target instance bert,distance counterfactual closest_true_instance lev,distance counterfactual closest_true_instance bert
30,you are a winner you have been specially selected to receive aps1000 cash or a aps2000 award speak to a live operator to claim call 087147123779am 7pm cost 10p,please come with your free on fri number in for this weekend calls some 3 free and then some ,0.1437640190124511,spam,xspells,dnn_64,,2,come free fri number weekend call 3 free,eerie nokia tone 4u rply tone title 8007 eg tone dracula 8007 title ghost addamsfa munster exorcist twilight www.getzed.co.uk pobox36504w45wq 150p,0.3492817301761692,0.8823679936041965,29,0.3506607115268707,21.0,0.1972607523202896
31,we confirm eating at esplanade,urgent ur 4 from flights next week now a free guaranteed caller award text aps500 await if ,0.1294021606445312,spam,xspells,dnn_64,,2,urgent ur 4 flight week free guarantee caller award text aps500 await,,0.0,0.6300613396431857,18,0.027910606935620308,,
32,final chance claim ur aps150 woh of discount vouchers today text yes to 85023 now savamob member offers mobile t cs savamob pobox84 m263uz aps3 00 subs 16,u are calling from all night go by before of d day do u smile in a good she s anytime here ,0.1519792079925537,spam,xspells,dnn_64,,2,u call night d day u smile good s anytime,hot live fantasy 08707509020 20p min ntt ltd po box 1327 croydon cr9 5wb 0870 national rate,0.3964552998051676,0.8477061099144224,28,0.21961680054664612,23.0,0.1695943027734756
33,thanks for your ringtone order reference t91 you will be charged gbp 4 per week you can unsubscribe at anytime by calling customer services on 09057039994,this thing sorry <end> ,0.1515440940856933,spam,xspells,dnn_64,,2,thing sorry < end >,hot live fantasy 08707509020 20p min ntt ltd po box 1327 croydon cr9 5wb 0870 national rate,0.2618958124195318,0.6495000178658765,26,0.023841917514801025,17.0,-0.0514713749289512
34,monthly password for wap mobsi com is 391784 use your wap phone not pc,u so not a nice night of lt for hours how special someone that u can still meet up and me ,0.147022008895874,spam,xspells,dnn_64,,2,u nice night lt hour special u meet,4 costa del sol holiday aps5000 await collection 09050090044 toclaim sae tcs pobox334 stockport sk38xh costaps1.50 pm max10min,0.3794999686084329,0.681182387987142,21,0.1208609864115715,22.0,0.1922374367713928
35,omg you can make a wedding chapel in frontierville why do they get all the good stuff,free video msg free free in in next message this msg our life when just call free in name ,0.1306030750274658,spam,xspells,dnn_64,,2,free video msg free free message msg life free,,0.0,0.8288363510439948,20,-0.006414704956114292,,
36,hello hello hi lou sorry it took so long 2 reply i left mobile at friends in lancaster just got it bak neway im sorry i couldnaot make ur baoday 2 hun,u can not b aps100 gift every 2 play b aps100 of m will b in txt stop 08001950382 name <end> ,0.1315863132476806,spam,xspells,dnn_64,,3,u b aps100 gift 2 play b aps100 m b txt stop 08001950382 < end >,wylie tampa sarasota,-0.0018822387403373,0.7959845869641107,31,0.38305872678756714,22.0,0.0323793925344944
37,ok very good its all about making that money,u can hu by nokia smile u who is an girl of find u txt chat 2 c u dont tell more sms people ,0.126105785369873,spam,xspells,dnn_64,,3,u hu nokia smile u girl find u txt chat 2 c u nt tell sms people,,0.0,0.7849176930197573,25,0.18429836630821228,,
38,xy trying smth now u eat already we havent,ur ringtone free from now to 20 next flag your ten true tone txt x and apply s po per msg ,0.1507689952850341,spam,xspells,dnn_64,,3,ur ringtone free 20 flag true tone txt x apply s po msg,,0.0,0.7203193648900613,21,0.15408670902252197,,
39,more people are dogging in your area now call 09090204448 and join like minded guys why not arrange 1 yourself there s 1 this evening aaps1 50 minapn ls278bb,hi ya i am home though ya babe im <end> ,0.1549353599548339,spam,xspells,dnn_64,,3,hi ya home ya babe m < end >,important customer service announcement freephone 0800 542 0825,0.2251055064749311,0.7096674469009812,29,0.2303919494152069,11.0,0.0064962934702634
40,u have a secret admirer reveal who thinks u r so special call 09065174042 to opt out reply reveal stop 1 50 per msg recd cust care 07821230901,you re in impoant what at xmas things waiting someone we do we go to find not enough if we ,0.1578772068023681,spam,xspells,dnn_64,,3,impoant xma thing wait find,eerie nokia tone 4u rply tone title 8007 eg tone dracula 8007 title ghost addamsfa munster exorcist twilight www.getzed.co.uk pobox36504w45wq 150p,0.3329566930678576,0.8784101674822843,27,0.261587530374527,21.0,0.0500815697014331
41,k i ll be there before 4,u 2 all 2 win cash or a of top sony questions quiz now what t b a po <end> ,0.1351969242095947,spam,xspells,dnn_64,,3,u 2 2 win cash sony question quiz t b po < end >,,0.0,0.8827321280715118,21,0.2810474634170532,,
42,wot u up 2 j,hi if ur we details chat txt from your logo pic msg send back 50 per day <end> ,0.1101903915405273,spam,xspells,dnn_64,,3,hi ur detail chat txt logo pic msg send 50 day < end >,,0.0,0.6927004538520166,19,0.2750082015991211,,
43,urgent please call 09061213237 from landline aps5000 cash or a luxury 4 canary islands holiday await collection t cs sae po box 177 m227xy 150ppm 16,we know when is it did u re supposed yet remember have already hope that takes know why friend ,0.147759199142456,spam,xspells,dnn_64,,3,know u suppose remember hope take know friend,hot live fantasy 08707509020 20p min ntt ltd po box 1327 croydon cr9 5wb 0870 national rate,0.3010264200129843,0.6660892352580713,26,0.05714469403028488,20.0,0.1148664280772209
44,449071512431 urgent this is the 2nd attempt to contact u u have won aps1250 call 09071512433 b4 050703 t csbcm4235wc1n3xx callcost 150ppm mobilesvary maxaps7 50,you give my movie i get back at town text them or no more u must make them stuff there s ,0.1546785831451416,spam,xspells,dnn_64,,3,movie town text u stuff s,4 costa del sol holiday aps5000 await collection 09050090044 toclaim sae tcs pobox334 stockport sk38xh costaps1.50 pm max10min,0.3794057213702701,0.8971550105107583,25,0.11615803092718124,22.0,0.1823256760835647
45,you have won 1 000 cash or a 2 000 prize to claim call09050000327,urgent you from trying to update to aps900 caller radio you will match but the is give her ,0.1617298126220703,spam,xspells,dnn_64,,3,urgent try update aps900 caller radio match,4 costa del sol holiday aps5000 await collection 09050090044 toclaim sae tcs pobox334 stockport sk38xh costaps1.50 pm max10min,0.312053588517203,0.7416978343614322,18,0.31370458006858826,19.0,0.3419897556304931
46,yes just finished watching days of our lives i love it,you were coming your sms re week out what s in for good free mins texts more credit co msg ,0.1338884830474853,spam,xspells,dnn_64,,3,come sms week s good free min texts credit co msg,,0.0,0.847019073305686,21,0.12929871678352356,,
47,i m in a meeting call me later at,urgent call your from your free cash collection update to aps900 000 collection txt claim ,0.1405072212219238,spam,xspells,dnn_64,,3,urgent free cash collection update aps900 000 collection txt claim,,0.0,0.7345167143309745,16,0.17198409140110016,,
48,gsoh good with spam the ladies u could b a male gigolo 2 join the uk s fastest growing mens club reply oncall mjzgroup 08714342399 2stop reply stop msg@aps1 50rcvd,do you have all good with only from we will get back you for more mths and colour free number ,0.1536214351654052,spam,xspells,dnn_64,,3,good mth colour free number,eerie nokia tone 4u rply tone title 8007 eg tone dracula 8007 title ghost addamsfa munster exorcist twilight www.getzed.co.uk pobox36504w45wq 150p,0.3408406502539405,0.8142060605329531,30,0.35257405042648315,21.0,0.2358860969543457
49,i love to wine and dine my lady,urgent please are the with free aps350 reward of you sent every s 4 ur answer draw call mobileupd8 ,0.1189286708831787,spam,xspells,dnn_64,,3,urgent free aps350 reward send s 4 ur answer draw mobileupd8,wylie tampa sarasota,-0.012289135829979,0.7640268008873548,20,-0.0332542359828949,20.0,0.0172124002128839
50,you call him now ok i said call him,i have 2 an and 6 enjoy this day <end> ,0.1443960666656494,spam,xspells,dnn_64,,3,2 6 enjoy day < end >,wylie tampa sarasota,-0.0745738001791624,0.7544418340778323,11,0.14262524247169495,11.0,-0.0288658272475004
51,goldviking 29 m is inviting you to be his friend reply yes 762 or no 762 see him www sms ac u goldviking stop send stop frnd to 62468,do it that with that when i ll find more and we like some going out of the month so i don ,0.1473407745361328,spam,xspells,dnn_64,,4,ll find like go month don,hot live fantasy 08707509020 20p min ntt ltd po box 1327 croydon cr9 5wb 0870 national rate,0.3376927000116821,0.8628107325341695,29,0.13495947420597076,23.0,0.1434035003185272
52,thanks for your ringtone order reference number x49 your mobile will be charged 4 50 should your tone not arrive please call customer services 09065989182,u can to aps100 mobile buy a prize may even may her this weekend <end> ,0.1491785049438476,spam,xspells,dnn_64,,4,u aps100 mobile buy prize weekend < end >,eerie nokia tone 4u rply tone title 8007 eg tone dracula 8007 title ghost addamsfa munster exorcist twilight www.getzed.co.uk pobox36504w45wq 150p,0.3704129977954719,0.8747468467508062,24,0.3179268538951874,21.0,0.1544178128242492
53,this is the 2nd time we have tried 2 contact u u have won the 750 pound prize 2 claim is easy call 08712101358 now only 10p per min bt national rate,please come call later customer <end> ,0.1493952274322509,spam,xspells,dnn_64,,4,come later customer < end >,eerie nokia tone 4u rply tone title 8007 eg tone dracula 8007 title ghost addamsfa munster exorcist twilight www.getzed.co.uk pobox36504w45wq 150p,0.2829675268083672,0.7806309725187397,31,0.3771582245826721,21.0,0.1379134207963943
54,hey anyway i have to,free 1st msg your ringtone ringtone o2 service to collect is your girl not get lucky now ,0.119309663772583,spam,xspells,dnn_64,,4,free 1st msg ringtone ringtone o2 service collect girl lucky,,0.0,0.7635232618057191,17,0.204645574092865,,
55,trust me even if isn t there its there,u can with 4 instant gift to collect your 100 text the very followed before <end> ,0.1590883731842041,spam,xspells,dnn_64,,4,u 4 instant gift collect 100 text follow < end >,wylie tampa sarasota,-0.0704570204495882,0.8156911343722505,17,0.10402925312519073,17.0,0.0155770257115364
56,forwarded from 448712404000 please call 08712404000 immediately as there is an urgent message waiting for you,hi you i hope we are good that thought did t get 4 a girls really do i m a love sex in txt ,0.1536726951599121,spam,xspells,dnn_64,,4,hi hope good think t 4 girl m love sex txt,important customer service announcement freephone 0800 542 0825,0.3560558227416934,0.7849257200299599,25,0.1439369171857834,25.0,0.1085349172353744
57,congratulations thanks to a good friend u have won the aps2 000 xmas prize 2 claim is easy just call 08712103738 now only 10p per minute bt national rate,u always already u rite u aft my wan den u say out 2 me txt ill call but im bored so i think ,0.1623392105102539,spam,xspells,dnn_64,,4,u u rite u aft wan den u 2 txt ill m bored think,important customer service announcement premier freephone 0800 542 0578,0.2902440515753384,0.8039922648354223,26,0.2022177278995514,25.0,0.0819984078407287
58,text pass to 69669 to collect your polyphonic ringtones normal gprs charges apply only enjoy your tones,your chance i am out a second 4 a call before details lt decimal 08000839402 in the or <end> ,0.1535723209381103,spam,xspells,dnn_64,,4,chance second 4 detail lt decimal 08000839402 < end >,eerie nokia tone 4u rply tone title 8007 eg tone dracula 8007 title ghost addamsfa munster exorcist twilight www.getzed.co.uk pobox36504w45wq 150p,0.3591016823434939,0.7430580146412051,20,0.29933589696884155,21.0,0.2606164515018463
59,u have a secret admirer who is looking 2 make contact with u find out who they r reveal who thinks ur so special call on 09058094594,hi this msg we wont our your best dating will when they are in it should get more details ,0.1404216289520263,spam,xspells,dnn_64,,4,hi msg wo nt good dating detail,eerie nokia tone 4u rply tone title 8007 eg tone dracula 8007 title ghost addamsfa munster exorcist twilight www.getzed.co.uk pobox36504w45wq 150p,0.3688339983236197,0.9206327702703327,26,0.36287784576416016,21.0,0.1079806312918663
60,japanese proverb if one can do it u too can do it if none can do it u must do it indian version if one can do it let him do it if none can do it leave it and finally kerala version if one can do it stop him doing it if none can do it make a strike against it,do the latest been anytime a aps200 reward free 500 texts is 5 free reply camcorder reply ,0.1262447834014892,spam,xspells,dnn_64,,4,late anytime aps200 reward free 500 text 5 free reply camcorder reply,wylie tampa sarasota,-0.0105788940733446,0.8345508026685863,61,0.1695135235786438,18.0,0.208080306649208
61,camera you are awarded a sipix digital camera call 09061221066 fromm landline delivery within 28 days,u always is to u your type da tmr 2 end liao ur lar u so read all i want she can ask them ,0.1462678909301757,spam,xspells,dnn_64,,4,u u type da tmr 2 end liao ur lar u read want ask,important customer service announcement freephone 0800 542 0825,0.3359837602769236,0.6510625251107828,25,-0.024501709267497063,25.0,-0.0301357954740524
62,sunshine quiz win a super sony dvd recorder if you canname the capital of australia text mquiz to 82277 b,your chance me know waiting on u a msg show msg send choose back to join the friends std ,0.1465823650360107,spam,xspells,dnn_64,,4,chance know wait u msg msg send choose join friend std,hot live fantasy 08707509020 20p min ntt ltd po box 1327 croydon cr9 5wb 0870 national rate,0.3771779183429996,0.7826252341937278,20,0.15610933303833008,20.0,0.311806321144104
63,why nothing ok anyway give me treat,do it comes any new best half price are caller easy just call identifier national matches ,0.1607661247253418,spam,xspells,dnn_64,,4,come new good half price caller easy identifier national match,wylie tampa sarasota,-0.0053352781683988,0.789785513019827,17,0.13718432188034058,17.0,0.1070312112569809
64,is she replying has boye changed his phone number,urgent your we won 800 complimentary free call on fromm landline orange call ltd code 18 ,0.1203179359436035,spam,xspells,dnn_64,,4,urgent win 800 complimentary free fromm landline orange ltd code 18,,0.0,0.6992648331136656,17,0.3994040787220001,,
65,xmas iscoming ur awarded either aps500 cd gift vouchers free entry 2 r aps100 weekly draw txt music to 87066 tnc www ldew com1win150ppmx3age16subscription,you can stop cash go away for 7 2 talk get to give texts now call please pls reply g this ,0.1536900997161865,spam,xspells,dnn_64,,4,stop cash away 7 2 talk text pls reply g,eerie nokia tone 4u rply tone title 8007 eg tone dracula 8007 title ghost addamsfa munster exorcist twilight www.getzed.co.uk pobox36504w45wq 150p,0.3763594841535042,0.7522568596962224,24,0.23237627744674683,22.0,0.1614862233400344
66,hahaha use your brain dear,free ringtone reply the end right or your phone see get for info days its no enjoy <end> ,0.1158006191253662,spam,xspells,dnn_64,,4,free ringtone reply end right phone info day enjoy < end >,wylie tampa sarasota,-0.022540071462911,0.7625224362402613,18,0.14699961245059967,19.0,0.0594826973974704
67,thinking of u x,urgent we your 500 your text bonus prize call on freephone service as out have u find one ,0.1378827095031738,spam,xspells,dnn_64,,4,urgent 500 text bonus prize freephone service u find,,0.0,0.6421925682691878,18,0.1559593677520752,,
68,yo my trip got postponed you still stocked up,free entry sorry to weekly pounds per show free plus a great day 2 use your account txt her ,0.1342198848724365,spam,xspells,dnn_64,,4,free entry sorry weekly pound free plus great day 2 use account txt,,0.0,0.782524420602937,20,0.2970423996448517,,
69,ok ok ok then whats ur todays plan,urgent call landline 02 02 aps5000 prize will your credit collection aps1000 await collection ,0.140942096710205,spam,xspells,dnn_64,,4,urgent landline 02 02 aps5000 prize credit collection aps1000 await collection,,0.0,0.5635756191012862,15,0.05688481777906418,,
70,74355 xmas iscoming ur awarded either aps500 cd gift vouchers free entry 2 r aps100 weekly draw txt music to 87066 tnc,you will be here all free from www now i open free and were get and so get on <end> ,0.160456895828247,spam,xspells,dnn_64,,4,free www open free < end >,eerie nokia tone 4u rply tone title 8007 eg tone dracula 8007 title ghost addamsfa munster exorcist twilight www.getzed.co.uk pobox36504w45wq 150p,0.3465807188553961,0.7782961652374939,22,0.22117647528648376,21.0,0.2027882486581802
71,dont think you need yellow card for uk travel ask someone that has gone before if you do its just lt gt bucks,urgent you please been selected to or aps200 bonus prize it t have matches please and texts ,0.1114699840545654,spam,xspells,dnn_64,,4,urgent select aps200 bonus prize t match texts,wylie tampa sarasota,-0.0466648573605866,0.8814638372455753,22,0.2885661721229553,18.0,0.1193598732352256
72,er yep sure props,please my with from there this week free call com <end> ,0.1149764060974121,spam,xspells,dnn_64,,4,week free com < end >,wylie tampa sarasota,-0.0337133749008283,0.5146076017751707,12,0.031016454100608826,12.0,0.1438279747962951
73,yeah i think my usual guy s still passed out from last night if you get ahold of anybody let me know and i ll throw down,free 1st 1st with of entry each need txt chat and age more ringtones games co uk com <end> ,0.112717866897583,spam,xspells,dnn_64,,4,free 1st 1st entry need txt chat age ringtone game co uk com < end >,,0.0,0.7462595750369838,27,0.09206758439540863,,
74,i am hot n horny and willing i live local to you text a reply to hear st back from me 150p per msg netcollex ltdhelpdesk 02085076972 reply stop to end,no more doctor day club mobile buy no rply 2 claim no po lt gt 3 things 1 help 16 close let ,0.152703046798706,spam,xspells,dnn_64,,4,doctor day club mobile buy rply 2 claim po lt gt 3 thing 1 help 16 close let,eerie nokia tone 4u rply tone title 8007 eg tone dracula 8007 title ghost addamsfa munster exorcist twilight www.getzed.co.uk pobox36504w45wq 150p,0.4091730041527589,0.8566011073793441,31,0.33996397256851196,23.0,0.1981934458017349
75,did you hear about the new divorce barbie it comes with all of ken s stuff,you re being well away me as this great hope <end> ,0.1601762771606445,spam,xspells,dnn_64,,4,away great hope < end >,hot live fantasy 08707509020 20p min ntt ltd po box 1327 croydon cr9 5wb 0870 national rate,0.3158494144619126,0.8823698238333448,15,0.12005624175071716,17.0,0.1005937308073043
76,its a pa of checking iq,free for free video phone anytime just 3 for 6 to any with phone more msgs std free access ,0.1392788887023925,spam,xspells,dnn_64,,5,free free video phone anytime 3 6 phone msg std free access,,0.0,0.6410154250757412,20,0.09396854043006897,,
77,pdate now double mins and 1000 txts on orange tariffs latest motorola sonyericsson nokia bluetooth free call mobileupd8 on 08000839402 or call2optout yhl,do that you know why you about how about that i had 2 this weeks good month please got them ,0.1580078601837158,spam,xspells,dnn_64,,5,know 2 week good month get,hot live fantasy 08707509020 20p min ntt ltd po box 1327 croydon cr9 5wb 0870 national rate,0.3166416553604457,0.6195601172136546,23,0.04160689562559128,21.0,0.1644205152988433
78,themob check out our newest selection of content games tones gossip babes and spo keep your mobile fit and funky text wap to 82468,hi you i just spoke with today text your mobile no more this day hope this day day hope all ,0.1617608070373535,spam,xspells,dnn_64,,5,hi speak today text mobile day hope day day hope,hot live fantasy 08707509020 20p min ntt ltd po box 1327 croydon cr9 5wb 0870 national rate,0.3709506810017121,0.8334876328306816,24,0.39280641078948975,21.0,0.3757938146591186
