,target instance,closest counterfactual,runtime,dataset_name,text_method,model_name,vectorizer,not find,closest_counterfactual \stopword,closest_true_instance,closest_similaritys,distance cf target,distance counterfactual target instance lev,distance counterfactual target instance bert,distance counterfactual closest_true_instance lev,distance counterfactual closest_true_instance bert,closest_true_instance_bert,closest_similaritys_bert
10,china s version of twitter reverses gay content ban after backlash,world war 3 hillary clinton foundation ,1.0995211601257324,fake,xspells,bert,,1,world war 3 hillary clinton foundation,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.2654079760856156,0.5835804929705064,11,-0.05332507938146591,9,0.1552593857049942,Family Of Gay Man Found Critically Injured Near Amtrak Route Wants Answers,-0.1957064270973205
11,“if trump loses i’m grabbing my musket” former congressman ready to go full revolution,if you re tired of the old way try ,1.628326654434204,fake,xspells,bert,,1,tired old way try,wikileak obama saudi agent,0.1709167050257631,0.8474437610151858,14,0.2674332559108734,10,0.027096938341856,Ted Cruz Announces Support for Donald Trump - The New York Times,-0.1784535199403762
12,russian ambassador to turkey is assassinated in ankara the new york times,no 11 chicago reaches final four for ,0.2863547801971435,fake,xspells,bert,,1,11 chicago reach final,jew shielder gavin mccuck rekt jew hate female shitlord,0.0498564535889711,0.6860798347811893,12,-0.08639735728502274,9,0.0204737111926078,"Sheriff: Be Armed, Be Mentally Prepared, Make Terrorists Defend Their Lives for a Change - Breitbart",-0.2483127117156982
13,kiki and herb kitsch with a whisky chaser the new york times,molly unloads on the breakfast club ,2.129552125930786,fake,xspells,bert,,1,molly unload breakfast club,jew shielder gavin mccuck rekt jew hate female shitlord,0.2048704884706203,0.6883133302157619,11,0.2624845504760742,9,0.0860101506114006,Israeli Scientists Develop Blood Test to Diagnose Lung Cancer,-0.2380779683589935
14,former presidents gather for barbara bush s texas funeral,man is by the white after 23 years ,0.2347970008850097,fake,xspells,bert,,1,man white 23 year,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.0568471716076921,0.5931088311142138,9,0.22259017825126648,9,-0.0511669069528579,Channel 4 announces neverending cycle of Gogglebox spinoffs,-0.245781198143959
15,questions over melania trump’s speech set off finger pointing the new york times,health bill would add 24 million uninsured ,0.2025456428527832,fake,xspells,bert,,1,health bill add 24 million uninsured,jew shielder gavin mccuck rekt jew hate female shitlord,0.0454214861992285,0.6114879232502755,13,-0.1341993659734726,9,-0.020728750154376,Redstones Reverse Course and Put a Stop to Viacom-CBS Merger - The New York Times,-0.2053652256727218
16,chinese american scientist who was wrongly accused of spying gets job back,laura ingraham by yet another despite ,0.1875479221343994,fake,xspells,bert,,1,laura ingraham despite,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.2644434059080654,0.6028434453981169,12,0.15610137581825256,9,0.1524656862020492,Jerry Brown: California Won't Roll Back Auto Emissions Standards,-0.2053877860307693
17,‘i feel a deep sense of remorse ’ donald trump’s ghostwriter says the new york times,5 netflix things to watch if you can ,2.161001920700073,fake,xspells,bert,,1,5 netflix thing watch,jew shielder gavin mccuck rekt jew hate female shitlord,0.1370725264214715,0.7373912544553097,16,0.08141190558671951,9,-0.0635471120476722,Comment on Christian priest in Germany pelted with stones by children shouting ‘Allahu Akhbar’ by Dr. Eowyn,-0.1745675802230835
18,the view from the mountaintop main luther king s turbulent tragic last year,obama clinton and the world s best ,0.1813430786132812,fake,xspells,bert,,1,obama clinton world s good,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.2093954381390672,0.735436883840485,11,0.19704563915729523,9,0.0506682582199573,"Italian Train Derails in Switzerland, Seven Injured",-0.2176054567098617
19,russia and syria warn about us shifting isis from mosul to battle assad,watch robe de niro in a really weird ,0.1273384094238281,fake,xspells,bert,,1,watch robe de niro weird,wikileak obama saudi agent,0.238590227819631,0.4752213449280962,13,0.008976786397397518,9,0.0627383589744567,"Donald Trump Defeats Hillary Clinton, Wins 2016 Election",-0.2233218103647232
20,watch james corden get smashed in the face by a ball in slow motion,watch robe de niro in a really weird ,0.3159413337707519,fake,xspells,bert,,1,watch robe de niro weird,wikileak obama saudi agent,0.238590227819631,0.741512472416057,11,0.2277373969554901,9,0.0627383589744567,"Donald Trump Defeats Hillary Clinton, Wins 2016 Election",-0.2233218103647232
21,trump’s stormy daniels disclosure still leaves questions about payments to cohen,trump budget ’ provides a firm new ,0.1587600708007812,fake,xspells,bert,,3,trump budget provide firm new,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.0680615135377214,0.7023748345026675,11,0.06178360432386398,9,-0.2169715613126754,"How To Hit Sinclair Where It Hurts, According To An Anonymous Sinclair Anchor",-0.2300088703632354
22,don t count on me too to sway the bill cosby jury,don blankenship s defeat is a relief ,0.6462688446044922,fake,xspells,bert,,3,don blankenship s defeat relief,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.1522857546650171,0.6993905461241111,11,0.2261059433221817,9,0.0609475784003734,Vandalized Arizona Mosque Flooded With Support From Interfaith Allies,-0.2554232180118561
23,nyc mayor threatens to destroy idnyc database containing personal info of nearly 500 000 illegal immigrants,dakota pipeline protests are working ,0.1842544078826904,fake,xspells,bert,,3,dakota pipeline protest work,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.034199846958414,0.6641339602587923,16,-0.0004259813576936722,9,-0.1383081972599029,Shaquille O'Neal Doesn't Know Who The Queen Of England Is,-0.3378930985927582
24,damon wayans completely rips clayne crawford in twitter outburst,face with shepard and it s with people ,1.672102689743042,fake,xspells,bert,,3,face shepard s people,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.1050841925146508,0.4154285741766176,9,0.05074552446603775,9,0.0458884574472904,Supreme Court Invalidates Federal Ban On Sports Gambling,-0.1740969270467758
25,bank fines elect democrats,leader pleads guilty of of kidnapping ,0.4793293476104736,fake,xspells,bert,,3,leader plead guilty kidnapping,diamond silk,0.1306581150779986,0.4877848161279513,7,-0.01972777768969536,7,-0.1049654483795166,November 8: Daily Contrarian Reads,-0.2742735147476196
26,poll finds most voters embrace milestone for women if not hillary clinton the new york times,marching for their students teachers ,0.1297616958618164,fake,xspells,bert,,4,march student teacher,wikileak obama saudi agent,0.098188337122863,0.636314005909335,15,0.16849471628665924,6,-0.032390184700489,Russia Demands Explanation After US Hacks Entire Russian Infrastructure,-0.206742838025093
27,harvey weinstein expected to turn himself in to the nypd for sex crimes,video u s childhood letters are way ,0.2011148929595947,fake,xspells,bert,,4,video u s childhood letter way,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.1522183912896705,0.7028053310473924,13,-0.03558794781565666,9,0.0617026686668396,Larry Nassar’s Boss Accused Of Assaulting Students In Practice Exam,-0.1843946129083633
28,teens call out the nra gun makers and politicians in powerful new march promo,in new jersey student loan program ,0.1775758266448974,fake,xspells,bert,,4,new jersey student loan program,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.0440099026923626,0.656461907424993,14,0.06883541494607925,9,0.0570529177784919,Dozens Dead After Suicide Bomber Blows Himself Up Near Kabul Shrine,-0.2761993110179901
29,seeking a fresh sta without limitations the new york times,obama takes in a broadway show but ,2.1261048316955566,fake,xspells,bert,,4,obama take broadway,jew shielder gavin mccuck rekt jew hate female shitlord,0.2749199746382403,0.7735436665639005,10,0.15712952613830566,9,-0.0258298981934785,Nomi Prins,-0.1483590006828308
30,michael moore threatens dems block gorsuch or face primaries,republicans now children about donald ,0.2687253952026367,fake,xspells,bert,,4,republican child donald,diamond silk,0.1880462882434405,0.7145500391301668,9,0.286876916885376,6,-0.0528419241309165,Mint Suspends Silver Eagle Production – 2008 Redux?,-0.2027817964553833
31,jim carrey skewers trump s bromance with macron in clever new awork,cambridge analytica sent foreigners ,1.2167141437530518,fake,xspells,bert,,4,cambridge analytica send foreigner,diamond silk,0.2249281727292674,0.2997665006394019,12,0.03974488005042076,5,0.164991945028305,Small Stocks Threaten Breakdown – Can They Hang On?,-0.140640527009964
32,184 u s generals and admirals endorse trump for commander in chief,joe scarborough trump s legal strategy ,0.2723395824432373,fake,xspells,bert,,4,joe scarborough trump s legal strategy,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.2895546078400281,0.6059144672429011,11,0.288102924823761,9,-0.1313934028148651,Buzzer-Beater Gives Notre Dame Win Over Mississippi State In 2018 National Championship,-0.2301224768161773
33,israel reverses course hours after signing u n deal to resettle african migrants,police investigating racial slur spray ,0.1590838432312011,fake,xspells,bert,,5,police investigate racial slur spray,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.0869450713938019,0.4835839852771886,13,-0.0847017765045166,9,-0.026904447004199,"'American Idol' Performer Is So Good, Katy Perry Drops Her Chair",-0.1976971179246902
34,rick and moy future still up in the air says co creator dan harmon,poll 50 of russians fear us syria ,0.1619482040405273,fake,xspells,bert,,6,poll 50 russian fear syria,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.130899274846629,0.5981340375615422,14,-0.10212644934654236,9,0.0491336211562156,Seann William Scott Replaces Clayne Crawford On Renewed 'Lethal Weapon',-0.1850328892469406
35,colbe shreds trump over broken promises what are you talking about,hey msm illegal alien suppoer makes ,0.1776418685913086,fake,xspells,bert,,7,hey msm illegal alien suppoer make,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.2114910447185347,0.617290824965699,11,0.0274753849953413,9,0.0445620454847812,Kenan Thompson Says He'll Stay On 'SNL' For 'As Long As Possible',-0.2014953196048736
36,opposing nba teams unite to wear shis honoring stephon clark,carrying ivanka trump jared kushner ,0.3928673267364502,fake,xspells,bert,,7,carry ivanka trump jared kushner,budget deal increase wildfire disaster funding $ 2 billion annually,-0.0211070716096705,0.336006123005752,10,0.04767407849431038,10,0.0184876807034015,"Fed Watchdog Calls Banks His 'Customers,' Gushes: 'I Like Banks'",-0.1814094930887222
37,solange s durag was the true mvp at the met gala,chelsea clinton warns media amid donald ,1.4213666915893557,fake,xspells,bert,,8,chelsea clinton warn medium amid donald,walk definition entitled millennial swear entitle millennial,0.2797202395281937,0.4602697426957174,11,0.039810508489608765,7,-0.0539056584239006,Cardi B Doesn't Owe You Anything,-0.1892453581094741
38,too many millennials are cool with communism,the story behind the african rihanna ,0.2721695899963379,fake,xspells,bert,,8,story african rihanna,gorka smite hater radical islamist jerusalem post speech breitbart,0.2879863678155479,0.6080624612242034,7,0.07768373191356659,9,0.1843031495809555,Hoboken Train Crash Kills 1 and Injures Over 100 - The New York Times,-0.1839245408773422
39,oregon man refuses to pay taxes based on religious beliefs about aboion,trump attacks nyt repo insists he ,0.1718659400939941,fake,xspells,bert,,8,trump attack nyt repo insist,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.2153096680006662,0.6061111441587186,12,0.14202874898910522,9,0.0385066904127597,The 'Westworld' Mystery That Started It All Might Finally Be Solved,-0.2282609194517135
40,jets chairman christopher johnson won t fine players for anthem protests,shock colin kaepernick cares more ,0.2016646862030029,fake,xspells,bert,,8,shock colin kaepernick care,budget deal increase wildfire disaster funding $ 2 billion annually,0.2373421925261103,0.4796536237084586,11,0.18109458684921265,10,0.1245893463492393,Muslim Australian Founder Of Youth Without Borders Is Denied Entry Into U.S.,-0.2110268175601959
41,tens of thousands in hungary protest far right leader viktor orbán,barbara bush s legacy by politicians ,0.2025988101959228,fake,xspells,bert,,9,barbara bush s legacy politician,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.2266628898342822,0.6114982725742314,11,0.03442578762769699,9,-0.0843169912695884,"Italian Train Derails in Switzerland, Seven Injured",-0.2621098160743713
42,tonight show says this is us is whip his nuts fan doesn t notice,rand paul says he ll oppose trump ,0.1163115501403808,fake,xspells,bert,,9,rand paul say ll oppose trump,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.2843576752323097,0.6856492953141279,13,0.01702575385570526,9,0.0005935549270361,These Gorgeous Secret Lagoons Exist For Only Three Months A Year,-0.1966646760702133
43,bank of canada commentary whipsaws loonie,rick and appear netflix 2 of <end> ,0.399599552154541,fake,xspells,bert,,11,rick appear netflix 2 < end >,jew shielder gavin mccuck rekt jew hate female shitlord,0.0927452531874632,0.3526001525590923,8,-0.06864579021930695,9,-0.0260733123868703,Six NATO nations eager to increase Black Sea presence - Stoltenberg,-0.1964945048093795
44,donald trump lashes out at so called leaks and twitter users pounce,media these 65 journalists are now ,0.1933586597442627,fake,xspells,bert,,12,medium 65 journalist,gwen stefani superfan beat gwen stefani gwen stefani quiz,-0.0513455414676261,0.6852628728835216,12,0.1822444200515747,9,-0.0607406049966812,Top US General Pleads With Troops Not To Revolt Over 2016,-0.2132594287395477
45,china showcases advanced missile following mattis visit to japan breitba,warriors coach steve calls nfl ban ,0.3657641410827636,fake,xspells,bert,,13,warrior coach steve call nfl ban,diamond silk,0.2657960174621198,0.4743060394702452,10,-0.0910094752907753,7,-0.1028193533420562,Can Netflix Survive in the New World It Created? - The New York Times,-0.230326160788536
46,repo ny gov andrew cuomo hires 2 florida fundraisers in move toward presidential bid breitba,repo sprint 33 of jay z ’ s for 200 ,0.2570502758026123,fake,xspells,bert,,13,repo sprint 33 jay z s 200,gorka smite hater radical islamist jerusalem post speech breitbart,0.0973584300797111,0.5950923464930546,14,0.013647487387061119,11,-0.0544085279107093,"FBI sees no ties between Trump, Putin",-0.2352200299501419
47,josh holt american captive in venezuela begs for help in prison videos,germany moves to ban of crops under ,1.5333964824676514,fake,xspells,bert,,13,germany move ban crop,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.0761246984472511,0.6765763831978682,12,-0.1360911726951599,9,-0.0412653684616088,1 Person Found Dead After Explosion Rocks Site Of Alleged Domestic Hostage Situation,-0.2403788268566131
48,coal baron subsidize coal ‘to make sure grandma doesn’t die on the operating table’,family hears muslim groom scream sees ,1.3361995220184326,fake,xspells,bert,,14,family hear muslim groom scream see,mint suspend silver eagle production 2008 redux,0.2551283385986294,0.5840532202792379,14,0.007608465850353241,7,-0.1014145463705062,Eleven Madison Park Plans a Makeover and a Summer Pop-Up - The New York Times,-0.1968560814857483
49,wall street cheers as joe biden smacks hillary clinton in vegas ‘i never thought she was the correct candidate’,15 before after photos of people around ,0.9025306701660156,fake,xspells,bert,,14,15 photo people,jew shielder gavin mccuck rekt jew hate female shitlord,0.0384275994780969,0.6869626159787796,19,0.024248220026493073,9,-0.0031277039088308,Tokyo could ban US troops from stationing on disputed isles,-0.2014427185058593
50,channel 4 announces neverending cycle of gogglebox spinoffs,comment on migrants 2012 on the left ,0.4202544689178467,fake,xspells,bert,,14,comment migrant 2012 left,gwen stefani superfan beat gwen stefani gwen stefani quiz,-0.0191109509250836,0.3092810426775321,8,-0.09750276803970337,9,0.0663754865527153,Mark Zuckerberg Is Expected To Testify Before Congress On Data Misuse: Reports,-0.2202903032302856
51,comey ag lynch directed me to call hillary email investigation a ‘matter’ breitba,obama tells depaure is a gay who hit ,0.1415503025054931,fake,xspells,bert,,17,obama tell depaure gay hit,diamond silk,0.2574951793058701,0.7361901414765548,13,0.06372222304344177,9,-0.0747397392988205,Bus in Crash That Killed 6 in Chattanooga Had Strayed From Route - The New York Times,-0.1963188350200653
52,democratic senators urge justice depament leadership to protect robe mueller,michael moore threatens dems block ,1.2597541809082031,fake,xspells,bert,,17,michael moore threaten dem block,legendary cristiano ronaldo score legendary bicycle kick goal,0.3173018835438252,0.6015593399970176,10,0.27929651737213135,8,-0.111451081931591,The Backstreet Boys Are Back With Their Own Tequila Brand,-0.2020120769739151
53,obamacare repeal stalled by moderate republican opposition breitba,by many russians still has lots to ,0.2296903133392334,fake,xspells,bert,,18,russian lot,jew shielder gavin mccuck rekt jew hate female shitlord,0.1858081092497904,0.4446636992265583,8,0.05007106065750122,9,0.2117601782083511,’Bachelor’ Star Chris Soules Arrested for Allegedly Fleeing Scene of Fatal Accident,-0.1967237889766693
54,paul ryan s whole career was about sticking it to the poor and elderly,gop sen lee ’ would not say no ’ to ,0.1264436244964599,fake,xspells,bert,,18,gop sen lee,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.2143280599974603,0.7576686880865177,13,0.1830170899629593,11,0.0003523036721162,"Italian Train Derails in Switzerland, Seven Injured",-0.1847846060991287
55,bet chairman and ceo debra lee is stepping down,fbi ignore intel showing of missing ,0.9519124031066896,fake,xspells,bert,,18,fbi ignore intel showing miss,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.1359945311165644,0.5432790924440092,9,-0.011012762784957886,9,-0.1499737650156021,NETHERLANDS has a new Muslim political party called ‘DENK’ (Think) created by Muslim colonizers for Muslim colonizers,-0.2074100375175476
56,green water lingers in olympic pools as the excuses pile up the new york times,warriors coach steve calls nfl ban ,0.3200929164886474,fake,xspells,bert,,18,warrior coach steve call nfl ban,diamond silk,0.2657960174621198,0.5550706170813611,15,-0.05032737925648689,7,-0.1028193533420562,Can Netflix Survive in the New World It Created? - The New York Times,-0.230326160788536
57,the trump white house s intern program is once again very very white,a generation of is leaving viktor ,0.1642329692840576,fake,xspells,bert,,18,generation leave viktor,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.1142553286372249,0.7637054315049492,12,0.14797304570674896,9,0.1101099252700805,1 Person Found Dead After Explosion Rocks Site Of Alleged Domestic Hostage Situation,-0.2532463073730469
58,a gay take on the golden girls has been picked up for development,hillary is a communist spy alex jones ,0.5471694469451904,fake,xspells,bert,,18,hillary communist spy alex jones,budget deal increase wildfire disaster funding $ 2 billion annually,0.2824907853910632,0.5778484925185831,13,0.14197683334350586,10,0.0840007737278938,"Make music great again, with these 10 Trumped up album covers",-0.1459634602069854
59,76ers send clear message over anthem singer s shi keep politics off the cou just do your job,ubisoft employee threatens to spread ,0.1716945171356201,fake,xspells,bert,,18,ubisoft employee threaten spread,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.0781539294052851,0.5861834509049795,18,0.05527295917272568,9,-0.0361340008676052,"In Historic Victory, Barbados Elects First Female Prime Minister",-0.2136272639036178
60,anonymity the greatest weapon against oppression,a bell radio show transgender dies ,0.3861503601074219,fake,xspells,bert,,18,bell radio transgender die,wikileak obama saudi agent,0.2519175006369669,0.5154205636595688,7,-0.02286957949399948,7,0.0820876136422157,How To Meet The Challenges Of Urban Farming,-0.245547279715538
61,‘atlanta’ shows the horror of black childhood trauma,hillary is so she has to pay off youth ,0.1577367782592773,fake,xspells,bert,,18,hillary pay youth,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.1553508731966527,0.7011169288305437,10,0.08822161704301834,10,0.1392924785614013,Dozens Dead After Suicide Bomber Blows Himself Up Near Kabul Shrine,-0.17388816177845
62,don’t let counterpunch go up in smoke,hillary clinton to endorse andrew ,2.1496469974517822,fake,xspells,bert,,18,hillary clinton endorse andrew,budget deal increase wildfire disaster funding $ 2 billion annually,0.2643581849783065,0.4449759883469392,7,-0.09710919857025146,10,-0.0029930339660495,So Did A Major Negan Twist Slyly Happen On 'Walking Dead'?,-0.2298095673322677
63,white house blames deadly gaza violence on hamas ‘propaganda’,beyoncé and solange s dad finally ,0.1826467514038086,fake,xspells,bert,,18,beyoncé solange s dad finally,representative government thugocracy,0.2220877725873043,0.4061687359414002,9,-0.025350313633680344,7,0.0295112617313861,NY State Police Building MS-13 Unit,-0.2133187800645828
64,trevor noah has a mind blowing theory about sean hannity,jewish student driven from berlin ,0.2651717662811279,fake,xspells,bert,,18,jewish student drive berlin,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.1988778335608998,0.5298351994503112,10,0.20144547522068024,9,0.0315580144524574,Conservative Pollster Sounds The Alarm: GOP Could Lose Both House And Senate,-0.208931565284729
65,did kuwait copy trump’s travel ban not quite the new york times,why men don t want the jobs done by ,2.004066228866577,fake,xspells,bert,,19,man don t want job,jew shielder gavin mccuck rekt jew hate female shitlord,0.2209661902861214,0.8047504349152373,12,0.07941606640815735,10,0.1309604197740554,EBOLA VICTIM RISES FROM THE DEAD IN AFRICA,-0.1886888593435287
66,here’s what is coming to amazon prime in may 2018,watch hillary clinton can ’ t stop ,1.1483678817749023,fake,xspells,bert,,19,watch hillary clinton t stop,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.2888097900008223,0.6632249357669029,10,-0.00022049248218536377,9,0.1797002404928207,"Annual Figures Show Slight Rise In Rural Jobs, But Gap With Metro Widens",-0.1897291243076324
67,the strange case of sirhan sirhan,the internet is harry new song as ,1.6899845600128174,fake,xspells,bert,,19,internet harry new song,jew shielder gavin mccuck rekt jew hate female shitlord,0.2218371458511575,0.4029695845398078,7,0.22131633758544922,9,0.0354707911610603,How to Build a Prepper’s Medical Emergency Kit on a Budget,-0.1720402985811233
68,illegal immigrants surging to us mexico border in race against election day,8 netflix titles with black stars ,0.1224293708801269,fake,xspells,bert,,19,8 netflix title black star,gorka smite hater radical islamist jerusalem post speech breitbart,0.0444777855086676,0.4670037251455058,12,-0.04701851308345795,9,-0.0318708270788192,How To Meet The Challenges Of Urban Farming,-0.1922248005867004
69,obama surprises vice president joe biden with a presidential medal of freedom breitba,social on a dance floor then a brawl ,0.2075543403625488,fake,xspells,bert,,21,social dance floor brawl,jew shielder gavin mccuck rekt jew hate female shitlord,0.1561794052346139,0.6116524048538643,12,-0.11987811326980591,9,0.0607145428657531,"DML Provides Stunning Analysis, Predicts Trump Will Win Presidential Election",-0.2140224874019622
70,protest leader nikol pashinian elected prime minister of armenia,u s charges for global cyber attacks ,0.3797745704650879,fake,xspells,bert,,21,u s charge global cyber attack,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.0685725364909442,0.5579167879401609,9,-0.06341748684644699,9,0.07767304033041,Waffle House Shooting Victim's Mom Accepts Daughter's Diploma,-0.2152786403894424
71,beyoncé and solange s dad finally speaks about that infamous elevator fight,am i next students rally with powerful ,0.1720383167266845,fake,xspells,bert,,22,student rally powerful,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.0840803265125851,0.6613674335514008,12,0.10541190207004547,9,0.1563594341278076,Trump's Travel Ban Faces Supreme Court Reckoning,-0.2108320444822311
72,cut ties to donald trump big donors urge r n c the new york times,steven spielberg is the first director ,0.2290751934051513,fake,xspells,bert,,22,steven spielberg director,diamond silk,0.2125968425785184,0.5946137014886129,14,0.06657399237155914,7,0.0135387983173131,Canada and EU sign ‘thoroughly undemocratic’ CETA trade deal,-0.2105136811733245
73,adveisers may be fleeing but fox news is sticking with laura ingraham,repo hillary 6 aides had access to ,0.1635372638702392,fake,xspells,bert,,23,repo hillary 6 aide access,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.1316640516905778,0.6566210199928147,12,0.23082809150218964,9,0.0697282776236534,Rob Gray's Man Bun Just Won The NCAA Tournament,-0.1795180737972259
74,ryan reynolds perfectly trolls avengers by revealing why he s not in the film,repo fcc chairman pai planning a fast ,0.1592671871185302,fake,xspells,bert,,23,repo fcc chairman pai plan fast,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.1196683649505048,0.5120200565215405,14,-0.10064205527305603,9,0.0770064666867256,Queer Aussie Men Strip Down For Intimate Indie Magazine Pictorial,-0.2929602861404419
75,hundreds protest in cities across u s for poor people s campaign,down speech by elizabeth warren g ,0.1663019657135009,fake,xspells,bert,,23,speech elizabeth warren g,chrissy teigen explain snapchat decision feel beyoncé biter,0.2660142781140994,0.562395871803004,12,0.058518700301647186,8,0.1132112219929695,US Airstrikes Kill at Least 30 Afghan Civilians Around Kunduz,-0.1752551794052124
76,this trump country house district just became a key progressive battleground,this is how much you actually need ,0.6968116760253906,fake,xspells,bert,,23,actually need,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.0958947037318941,0.7564750401677284,10,-0.0013474058359861374,9,-0.0340337865054607,Tiffany Haddish Recalls The Time A Man Died Following Her 'Killer' Dance Moves,-0.1915226131677627
