index,original text,true class,decoded text,black box prediction,decision tree prediction,fidelity,exemplars,counter exemplars,top exemplar words,top counter exemplar words,time to generate
16,shall i bring us a bottle of wine to keep us amused only joking iu ll bring one anyway,0,i m in inside office still filling forms don know where 2channel it 2day ur leadership skills r strong ,0,0,1.0,"['i m going to room but i m really too can do it a tactful way to get it <end> ', 'i m going out to buy mum s present ar <end> ', 'i m going 4 e lunch today i m blogging at magicalsongs blogspot com <end> ', 'no i decided that only people who love to pick up in a big strong hands <end> ', 'no i decided that only people who love u know if he s all other day i do not sure you and c me i ']",['i m in inside office still filling forms don know where to the box com txt chat to stop texts call '],"{'going': 0.08571428571428572, 'decided': 0.05714285714285714, 'people': 0.05714285714285714, 'love': 0.05714285714285714, 'room': 0.02857142857142857}","{'inside': 0.07692307692307693, 'office': 0.07692307692307693, 'still': 0.07692307692307693, 'filling': 0.07692307692307693, 'forms': 0.07692307692307693}",0.012762308120727539
17,what you did in leave,0,i m in inside office still filling forms don know where 2channel it 2day ur leadership skills r strong ,0,0,1.0,"['i m in inside office still filling forms don know where to the box coz heaos stas on saturday to ', 'i m in inside office still filling forms don know where to the box com <end> ', 'i m going 4 e lunch my doc buy my sis got 1 hr oni <end> ', 'i m in inside office still filling forms don know where 2channel it 2day ur leadership skills r strong ', 'i m in inside office still filling forms don know where to the box coz heaos soed now send a b or ']",['i m in inside office still filling forms don know where to the box com txt chat to stop texts call '],"{'inside': 0.07272727272727272, 'office': 0.07272727272727272, 'still': 0.07272727272727272, 'filling': 0.07272727272727272, 'forms': 0.07272727272727272}","{'inside': 0.07692307692307693, 'office': 0.07692307692307693, 'still': 0.07692307692307693, 'filling': 0.07692307692307693, 'forms': 0.07692307692307693}",0.013132333755493164
18,thank you winner notified by sms good luck no future marketing reply stop to 84122 customer services 08450542832,1,i m in inside office still filling forms don know where 2channel it 2day ur leadership skills r strong ,0,0,0.92,"['no i decided that only people who it s not in our tampa and i had to apologise cali is to pay and ', 'i m in inside office still filling forms don know where to the box coz heaos soed now send a b or ', 'i m going 4 e lunch now <end> ', 'i m home ard 4 e buy i m blogging at magicalsongs blogspot com <end> ', 'i m in inside office still filling forms don know where to the box com <end> ']",['i don t know u and u don t know me send chat to 86688 now and let s find each other only 150p msg '],"{'inside': 0.05128205128205128, 'office': 0.05128205128205128, 'still': 0.05128205128205128, 'filling': 0.05128205128205128, 'forms': 0.05128205128205128}","{'know': 0.18181818181818182, 'u': 0.18181818181818182, 'send': 0.09090909090909091, 'chat': 0.09090909090909091, '86688': 0.09090909090909091}",0.013954877853393555
20,where s mummy s boy is he being good or bad is he being positive or negative why is mummy being made to wait hmmmm,0,i m in inside office still filling forms don know where 2channel it 2day ur leadership skills r strong ,0,0,1.0,"['no i decided that only people who love u know if he s all other day i do not sure you and c me i ', 'i m in inside office still filling forms don know where to the box coz heaos stas on saturday to ', 'i m going to room my home <end> ', 'i m in inside office still filling forms don know where 2channel it 2day ur leadership skills r strong ', 'i m going 4 e lunch that s true too <end> ']",['i m in inside office still filling forms don know where to the box com txt chat to stop texts call '],"{'know': 0.075, 'inside': 0.05, 'office': 0.05, 'still': 0.05, 'filling': 0.05}","{'inside': 0.07692307692307693, 'office': 0.07692307692307693, 'still': 0.07692307692307693, 'filling': 0.07692307692307693, 'forms': 0.07692307692307693}",0.012222528457641602
23,santa calling would your little ones like a call from santa xmas eve call 09058094583 to book your time,1,i m in inside office still filling forms don know where 2channel it 2day ur leadership skills r strong ,0,0,1.0,"['i m in inside office still filling forms don know where 2channel it 2day ur leadership skills r strong ', 'i m in chennai velachery <end> ', 'no i decided that only people who it s not giving you in south and medicine i think if you are a ', 'no i decided that only people who it s not in our tampa and i had to apologise cali is to pay and ', 'i m in inside office still filling forms don know where to the box com <end> ']",['i m in inside office still filling forms don know where to the box com txt chat to stop texts call '],"{'inside': 0.05714285714285714, 'office': 0.05714285714285714, 'still': 0.05714285714285714, 'filling': 0.05714285714285714, 'forms': 0.05714285714285714}","{'inside': 0.07692307692307693, 'office': 0.07692307692307693, 'still': 0.07692307692307693, 'filling': 0.07692307692307693, 'forms': 0.07692307692307693}",0.010858535766601562
25,85233 free ringtone reply real,1,i m in inside office still filling forms don know where 2channel it 2day ur leadership skills r strong ,0,0,1.0,"['no i decided that only people who it s not giving you in south and medicine i think if you are a ', 'no i decided that only people who love u know if he s all other day i do not sure you and c me i ', 'i m in chennai velachery <end> ', 'i m in inside office still filling forms don know where 2channel it 2day ur leadership skills r strong ', 'i m going 4 e lunch my doc buy my sis got 1 hr oni <end> ']",['i m in inside office still filling forms don know where to the box com txt chat to stop send stopcs '],"{'decided': 0.05, 'people': 0.05, 'know': 0.05, 'giving': 0.025, 'south': 0.025}","{'inside': 0.07692307692307693, 'office': 0.07692307692307693, 'still': 0.07692307692307693, 'filling': 0.07692307692307693, 'forms': 0.07692307692307693}",0.01064443588256836
26,now got tv 2 watch meh u no work today,0,i m in inside office still filling forms don know where 2channel it 2day ur leadership skills r strong ,0,0,0.9583333333333334,"['i m going 4 e lunch now <end> ', 'i m in chennai velachery <end> ', 'i m at home now lei <end> ', 'i m in inside office still filling forms don know where to the box coz heaos stas on saturday to ', 'i m going 4 e lunch my dear going home liao <end> ']",['i m in inside office still filling forms don know where to the box com txt chat to stop texts call '],"{'going': 0.1111111111111111, '4': 0.07407407407407407, 'e': 0.07407407407407407, 'lunch': 0.07407407407407407, 'home': 0.07407407407407407}","{'inside': 0.07692307692307693, 'office': 0.07692307692307693, 'still': 0.07692307692307693, 'filling': 0.07692307692307693, 'forms': 0.07692307692307693}",0.012517690658569336
34,but i m really really broke oh no amount is too small even lt gt,0,i m in inside office still filling forms don know where 2channel it 2day ur leadership skills r strong ,0,0,0.9285714285714286,"['i m going to room my home <end> ', 'i m going out to buy mum s present ar <end> ', 'no i decided that only people who it s not giving you in south and medicine i think if you are a ', 'i m going 4 e lunch today i m blogging at magicalsongs blogspot com <end> ', 'no i decided that only people who love to pick up in a big strong hands <end> ']","['i m in inside office still filling forms don know where to the box com txt chat to stop send stopcs ', 'i m in inside office still filling forms don know where to the box com txt chat 2 stop txt stopcs ']","{'going': 0.1, 'decided': 0.06666666666666667, 'people': 0.06666666666666667, 'room': 0.03333333333333333, 'home': 0.03333333333333333}","{'txt': 0.1111111111111111, 'inside': 0.07407407407407407, 'office': 0.07407407407407407, 'still': 0.07407407407407407, 'filling': 0.07407407407407407}",0.008179903030395508
36,motivate behind every darkness there is a shining light waiting for you to find it behind every best friend there is always trust and love bslvyl,0,i m in inside office still filling forms don know where 2channel it 2day ur leadership skills r strong ,0,0,0.96,"['i m going out to buy mum s present ar <end> ', 'i m going 4 e lunch my doc buy my sis got 1 hr oni <end> ', 'i m going 4 e lunch today i m going to go on a bit <end> ', 'no i decided that only people who it s not in our tampa and i had to apologise cali is to pay and ', 'i m going 4 e lunch today i m blogging at magicalsongs blogspot com <end> ']",['i m in inside office still filling forms don know where to the box com txt chat to stop send stopcs '],"{'going': 0.1282051282051282, '4': 0.07692307692307693, 'e': 0.07692307692307693, 'lunch': 0.07692307692307693, 'buy': 0.05128205128205128}","{'inside': 0.07692307692307693, 'office': 0.07692307692307693, 'still': 0.07692307692307693, 'filling': 0.07692307692307693, 'forms': 0.07692307692307693}",0.013262271881103516
37,evening v good if somewhat event laden will fill you in don t you worry u head ok but throat wrecked see you at six then,0,i m in inside office still filling forms don know where 2channel it 2day ur leadership skills r strong ,0,0,1.0,"['i m in inside office still filling forms don know where 2channel it 2day ur leadership skills r strong ', 'i m going 4 e lunch my doc buy my sis got 1 hr oni <end> ', 'i m going 4 e lunch that s true too ex dat i m not <end> ', 'i m going to room but i m really too can do it a tactful way to get it <end> ', 'no i decided that only people who it s not in our tampa and i had to apologise cali is to pay and ']",['i m in inside office still filling forms don know where to the box com txt chat to stop send stopcs '],"{'going': 0.06976744186046512, '4': 0.046511627906976744, 'e': 0.046511627906976744, 'lunch': 0.046511627906976744, 'inside': 0.023255813953488372}","{'inside': 0.07692307692307693, 'office': 0.07692307692307693, 'still': 0.07692307692307693, 'filling': 0.07692307692307693, 'forms': 0.07692307692307693}",0.013129234313964844
38,auction round 4 the highest bid is now aps54 next maximum bid is aps71 to bid send bids e g 10 to bid aps10 to 83383 good luck,1,i m in inside office still filling forms don know where 2channel it 2day ur leadership skills r strong ,0,0,1.0,"['i m in inside office still filling forms don know where to the box lady <end> ', 'i m going to room but i m really too can it be a little time can your head out i don t think i could ', 'i m going to room but i m really too can text stop to you i can t wait for a good to do you see my ', 'i m in inside office still filling forms don know where to the box com <end> ', 'no i decided that only people who it s not giving you in south and medicine i think if you are a ']",['i m in inside office still filling forms don know where to the box com txt chat to stop send stopcs '],"{'inside': 0.05263157894736842, 'office': 0.05263157894736842, 'still': 0.05263157894736842, 'filling': 0.05263157894736842, 'forms': 0.05263157894736842}","{'inside': 0.07692307692307693, 'office': 0.07692307692307693, 'still': 0.07692307692307693, 'filling': 0.07692307692307693, 'forms': 0.07692307692307693}",0.011838197708129883
39,free for 1st week no1 nokia tone 4 ur mob every week just txt nokia to 8007 get txting and tell ur mates www getzed co uk pobox 36504 w45wq norm150p tone 16,1,i m in inside office still filling forms don know where 2channel it 2day ur leadership skills r strong ,0,0,0.9545454545454546,"['i m in inside office still filling forms don know where to the bank of ur hea txt love to see her ', 'i m going to room but i m really too can do it a tactful way to get it <end> ', 'i m in inside office still filling forms don know where 2channel it 2day ur leadership skills r strong ', 'no i decided that only people who it s not giving you in south and medicine i think if you are a ', 'i m home ard 4 e buy u still here <end> ']",['i m in inside office still filling forms don know where to the box com txt chat to stop send stopcs '],"{'still': 0.06818181818181818, 'inside': 0.045454545454545456, 'office': 0.045454545454545456, 'filling': 0.045454545454545456, 'forms': 0.045454545454545456}","{'inside': 0.07692307692307693, 'office': 0.07692307692307693, 'still': 0.07692307692307693, 'filling': 0.07692307692307693, 'forms': 0.07692307692307693}",0.011440038681030273
40,kit strip you have been billed 150p netcollex ltd po box 1013 ig11 oja,1,i m in inside office still filling forms don know where 2channel it 2day ur leadership skills r strong ,0,0,1.0,"['i m in inside office still filling forms don know where to the box coz heaos stas on saturday to ', 'no i decided that only people who love u know if he s all other day i do not sure how is all night ', 'i m in inside office still filling forms don know where 2channel it 2day ur leadership skills r strong ', 'i m in inside office still filling forms don know where to the box coz heaos soed now send a b or ', 'i m in inside office still filling forms don know where to the bank of ur hea txt love to see her ']",['i m in inside office still filling forms don know where to the box coz somtimes 6 txt stop to send '],"{'know': 0.08928571428571429, 'inside': 0.07142857142857142, 'office': 0.07142857142857142, 'still': 0.07142857142857142, 'filling': 0.07142857142857142}","{'inside': 0.07692307692307693, 'office': 0.07692307692307693, 'still': 0.07692307692307693, 'filling': 0.07692307692307693, 'forms': 0.07692307692307693}",0.011315107345581055
43,juz go google n search 4 qet,0,i m in inside office still filling forms don know where 2channel it 2day ur leadership skills r strong ,0,0,1.0,"['i m in inside office still filling forms don know where to the bank of ur hea txt love to see the ', 'i m going to room my home <end> ', 'i m at home now lei <end> ', 'i m in inside office still filling forms don know where to the box coz heaos stas on saturday to ', 'i m in inside office still filling forms don know where 2channel it 2day ur leadership skills r strong ']",['i m in inside office still filling forms don know where to the box com txt chat to stop texts call '],"{'inside': 0.07317073170731707, 'office': 0.07317073170731707, 'still': 0.07317073170731707, 'filling': 0.07317073170731707, 'forms': 0.07317073170731707}","{'inside': 0.07692307692307693, 'office': 0.07692307692307693, 'still': 0.07692307692307693, 'filling': 0.07692307692307693, 'forms': 0.07692307692307693}",0.009512186050415039
44,yar lor keep raining non stop or u wan 2 go elsewhere,0,i m in inside office still filling forms don know where 2channel it 2day ur leadership skills r strong ,0,0,0.9090909090909091,"['no i didn t mean to post it i wrote it and let you know what i can ask more until you are alive <end> ', 'no i decided that only people who love u know if he s all other day i do not sure how is all night ', 'no i decided that only people who love to pick up in a big strong hands <end> ', 'i m in inside office still filling forms don know where 2channel it 2day ur leadership skills r strong ', 'i m going 4 e lunch today i m blogging at magicalsongs blogspot com <end> ']",['i m in inside office still filling forms don know where to the box com txt chat to stop send stopcs '],"{'know': 0.06818181818181818, 'decided': 0.045454545454545456, 'people': 0.045454545454545456, 'love': 0.045454545454545456, 'strong': 0.045454545454545456}","{'inside': 0.07692307692307693, 'office': 0.07692307692307693, 'still': 0.07692307692307693, 'filling': 0.07692307692307693, 'forms': 0.07692307692307693}",0.013300657272338867
45,you have been specially selected to receive a 2000 pound award call 08712402050 before the lines close cost 10ppm 16 t cs apply ag promo,1,i m in inside office still filling forms don know where 2channel it 2day ur leadership skills r strong ,0,0,1.0,"['no i decided that only people who love to pick up in a big strong hands <end> ', 'no i decided that only people who love u know if he s a boy day they do not enough for 2day ur home ', 'no i decided that only people who love u know if he s all other day i ll tell me if u vry special ', 'no i decided that only people who love u know if he s all other day i do not sure you and c me i ', 'i m going to room my home <end> ']",['i don t know u and u don t know me send chat to 86688 now and let s find each other only 150p msg '],"{'decided': 0.10256410256410256, 'people': 0.10256410256410256, 'love': 0.10256410256410256, 'u': 0.10256410256410256, 'know': 0.07692307692307693}","{'know': 0.18181818181818182, 'u': 0.18181818181818182, 'send': 0.09090909090909091, 'chat': 0.09090909090909091, '86688': 0.09090909090909091}",0.011474370956420898
46,oh dang i didn t mean o send that to you lol,0,i m in inside office still filling forms don know where 2channel it 2day ur leadership skills r strong ,0,0,1.0,"['i m going 4 to my phone is available in bus different no a bit go <end> ', 'i m in inside office still filling forms don know where to the box com <end> ', 'no i decided that only people who love u know if he s all other day i do not sure you and c me i ', 'i m in inside office still filling forms don know where to the box coz heaos stas on saturday to ', 'i m in inside office still filling forms don know where 2channel it 2day ur leadership skills r strong ']",['i m in inside office still filling forms don know where to the box coz somtimes 6 txt stop to send '],"{'know': 0.08333333333333333, 'inside': 0.0625, 'office': 0.0625, 'still': 0.0625, 'filling': 0.0625}","{'inside': 0.07692307692307693, 'office': 0.07692307692307693, 'still': 0.07692307692307693, 'filling': 0.07692307692307693, 'forms': 0.07692307692307693}",0.012425422668457031
47,a lot of this sickness thing going round take it easy hope u feel better soon lol,0,i m in inside office still filling forms don know where 2channel it 2day ur leadership skills r strong ,0,0,0.95,"['i m home ard 4 e buy i m blogging at magicalsongs blogspot com <end> ', 'i m in inside office still filling forms don know where to the box com <end> ', 'i m in inside office still filling forms don know where to the box coz heaos soed now send a b or ', 'i m going 4 e lunch my dear going n liao <end> ', 'i m in inside office still filling forms don know where to the bank of ur hea txt love to see the ']",['i m in inside office still filling forms don know where to the box coz somtimes 6 txt stop to send '],"{'inside': 0.061224489795918366, 'office': 0.061224489795918366, 'still': 0.061224489795918366, 'filling': 0.061224489795918366, 'forms': 0.061224489795918366}","{'inside': 0.07692307692307693, 'office': 0.07692307692307693, 'still': 0.07692307692307693, 'filling': 0.07692307692307693, 'forms': 0.07692307692307693}",0.011666536331176758
52,lord of the rings return of the king in store now reply lotr by 2 june 4 chance 2 win lotr soundtrack cds stdtxtrate reply stop to end txts,1,i m in inside office still filling forms don know where 2channel it 2day ur leadership skills r strong ,0,0,1.0,"['i m at home now lei <end> ', 'no i decided that only people who it s not giving you in south and medicine i think if you are a ', 'i m in inside office still filling forms don know where 2channel it 2day ur leadership skills r strong ', 'i m home ard 4 e buy i m blogging at magicalsongs blogspot com <end> ', 'i m going to room <end> ']",['i m in inside office still filling forms don know where to the box com txt chat to stop texts call '],"{'home': 0.0625, 'lei': 0.03125, 'decided': 0.03125, 'people': 0.03125, 'giving': 0.03125}","{'inside': 0.07692307692307693, 'office': 0.07692307692307693, 'still': 0.07692307692307693, 'filling': 0.07692307692307693, 'forms': 0.07692307692307693}",0.009379148483276367
54,lil fever now fine,0,i m in inside office still filling forms don know where 2channel it 2day ur leadership skills r strong ,0,0,1.0,"['no i decided that only people who it s not giving you in my open school and the most of stuff and ', 'i m in inside office still filling forms don know where to the box coz heaos soed now send a b or ', 'no i decided that only people who love to pick up in a big strong hands <end> ', 'no i decided that only people who love u know if he s all other day i do not sure how is all night ', 'i m in inside office still filling forms don know where to the box coz heaos stas on saturday to ']",['i m in inside office still filling forms don know where to the box com txt chat to stop send stopcs '],"{'decided': 0.06818181818181818, 'people': 0.06818181818181818, 'know': 0.06818181818181818, 'inside': 0.045454545454545456, 'office': 0.045454545454545456}","{'inside': 0.07692307692307693, 'office': 0.07692307692307693, 'still': 0.07692307692307693, 'filling': 0.07692307692307693, 'forms': 0.07692307692307693}",0.011414527893066406
