index,original text,true class,decoded text,black box prediction,decision tree prediction,fidelity,exemplars,counter exemplars,top exemplar words,top counter exemplar words,time to generate
12,shall i bring us a bottle of wine to keep us amused only joking iu ll bring one anyway,0,shall i bring us a bottle of wine to keep us amused only joking iu ll bring one anyway,1,1,0.9285714285714286,"['i don t know u and u don t know me send chat to 86688 now and let s find each other only 150p msg ', 'i m in inside office still filling forms don know where to the box com txt chat to stop texts call ', 'i m in inside office still filling forms don know where to the box com txt chat to stop send stopcs ', 'i m in inside office still filling forms don know where to the bank of ur hea txt love to see the ']","['i m going out to buy mum s present ar <end> ', 'no i decided that only people who love u know if he s a boy day they do not enough for it if u wil ', 'i m going to room <end> ', 'i m going 4 e lunch my dear going home liao <end> ', 'i m going 4 e lunch today i m blogging at magicalsongs blogspot com <end> ']","{'know': 0.10204081632653061, 'chat': 0.061224489795918366, 'inside': 0.061224489795918366, 'office': 0.061224489795918366, 'still': 0.061224489795918366}","{'going': 0.14705882352941177, 'u': 0.058823529411764705, '4': 0.058823529411764705, 'e': 0.058823529411764705, 'lunch': 0.058823529411764705}",0.028764009475708008
13,what you did in leave,0,what you did in leave,0,0,1.0,"['where s mummy s boy is he being good or bad is he being positive or negative why is mummy being made to wait hmmmm', 'i m in inside office still filling forms don know where to the box lady <end> ', 'i m going to room my home <end> ', 'i m going to room my hair <end> ', 'i m going 4 e lunch my dear going n liao <end> ']","['i m in inside office still filling forms don know where to the box com txt chat 2 stop txt stopcs ', 'i don t know u and u don t know me send chat to 86688 now and let s find each other only 150p msg ']","{'going': 0.125, 'mummy': 0.0625, 'room': 0.0625, 'boy': 0.03125, 'good': 0.03125}","{'know': 0.12, 'txt': 0.08, 'chat': 0.08, 'u': 0.08, 'inside': 0.04}",0.015746593475341797
14,thank you winner notified by sms good luck no future marketing reply stop to 84122 customer services 08450542832,1,thank you winner notified by sms good luck no future marketing reply stop to 84122 customer services 08450542832,1,1,1.0,"['i m in inside office still filling forms don know where to the box com txt chat to stop texts call ', 'i m in inside office still filling forms don know where to the box coz somtimes 6 txt stop to send ', 'i m in inside office still filling forms don know where to the box com txt chat to stop send stopcs ']","['i m home ard 4 e buy u still here <end> ', 'i m going to room but i m going n watch kavalan in a few minutes <end> ', 'i m going out to buy mum s present ar <end> ', 'i m home ard 4 e buy i m blogging <end> ', 'i m going to room <end> ']","{'inside': 0.07692307692307693, 'office': 0.07692307692307693, 'still': 0.07692307692307693, 'filling': 0.07692307692307693, 'forms': 0.07692307692307693}","{'going': 0.14814814814814814, 'buy': 0.1111111111111111, 'home': 0.07407407407407407, 'ard': 0.07407407407407407, '4': 0.07407407407407407}",0.034877777099609375
15,where s mummy s boy is he being good or bad is he being positive or negative why is mummy being made to wait hmmmm,0,where s mummy s boy is he being good or bad is he being positive or negative why is mummy being made to wait hmmmm,1,1,0.9714285714285714,"['i m in inside office still filling forms don know where to the box com txt chat to stop texts call ', 'i don t know u and u don t know me send chat to 86688 now and let s find each other only 150p msg ', 'i m in inside office still filling forms don know where to the box com txt chat to stop send stopcs ', 'i m in inside office still filling forms don know where to the box coz somtimes 6 txt stop to send ']","['i m going to room but i m really too can it be a little time can to pay and rent is not cut <end> ', 'i m home ard 4 e buy i m blogging at magicalsongs reply for a visit <end> ', 'i m in inside office still filling forms don know where to the box com <end> ', 'i m going to room but i m going n watch kavalan in a few minutes <end> ', 'i m going to room but i m really too can do it a tactful way to get it <end> ']","{'know': 0.1, 'inside': 0.06, 'office': 0.06, 'still': 0.06, 'filling': 0.06}","{'going': 0.10526315789473684, 'room': 0.07894736842105263, 'really': 0.05263157894736842, 'little': 0.02631578947368421, 'time': 0.02631578947368421}",0.03591561317443848
16,santa calling would your little ones like a call from santa xmas eve call 09058094583 to book your time,1,santa calling would your little ones like a call from santa xmas eve call 09058094583 to book your time,0,0,1.0,"['i m going 4 e lunch my dear going n liao <end> ', 'i m in inside office still filling forms don know where to the box coz heaos soed now send a b or ', 'i m home ard 4 e buy u still here <end> ', 'i m going 4 e lunch my doc buy my sis going 2 orchard lor <end> ', 'i m home ard 4 e buy i m blogging <end> ']",['i m in inside office still filling forms don know where to the box com txt chat to stop send stopcs '],"{'going': 0.09090909090909091, '4': 0.09090909090909091, 'e': 0.09090909090909091, 'buy': 0.06818181818181818, 'lunch': 0.045454545454545456}","{'inside': 0.07692307692307693, 'office': 0.07692307692307693, 'still': 0.07692307692307693, 'filling': 0.07692307692307693, 'forms': 0.07692307692307693}",0.014977455139160156
17,85233 free ringtone reply real,1,85233 free ringtone reply real,0,0,0.96875,"['i m going 4 e lunch now <end> ', 'i m going to room my hair <end> ', 'i m in inside office still filling forms don know where 2channel it 2day ur leadership skills r strong ', 'i m going 4 e lunch my doc buy too busy <end> ', 'i m going 4 e lunch today i m blogging at magicalsongs blogspot com <end> ']",['i m in inside office still filling forms don know where to the box com txt chat to stop texts call '],"{'going': 0.1111111111111111, '4': 0.08333333333333333, 'e': 0.08333333333333333, 'lunch': 0.08333333333333333, 'room': 0.027777777777777776}","{'inside': 0.07692307692307693, 'office': 0.07692307692307693, 'still': 0.07692307692307693, 'filling': 0.07692307692307693, 'forms': 0.07692307692307693}",0.014576911926269531
18,now got tv 2 watch meh u no work today,0,now got tv 2 watch meh u no work today,0,0,0.96875,"['i m going 4 e lunch my doc buy my sis got 1 hr oni <end> ', 'i m in inside office still filling forms don know where to the box coz heaos soed now send a b or ', 'i m at home now lei <end> ', 'i m going 4 e lunch that s true too ex dat i m not <end> ', 'i m going to room <end> ']",['i m in inside office still filling forms don know where to the box coz somtimes 6 txt stop to send '],"{'going': 0.08823529411764706, '4': 0.058823529411764705, 'e': 0.058823529411764705, 'lunch': 0.058823529411764705, 'doc': 0.029411764705882353}","{'inside': 0.07692307692307693, 'office': 0.07692307692307693, 'still': 0.07692307692307693, 'filling': 0.07692307692307693, 'forms': 0.07692307692307693}",0.012591123580932617
19,but i m really really broke oh no amount is too small even lt gt,0,but i m really really broke oh no amount is too small even lt gt,0,0,1.0,"['i m going to room <end> ', 'i m going to room my home <end> ', 'i m going 4 to my phone is available in bus different no u <end> ', 'i m going 4 e lunch my dear going home liao <end> ', 'i m going 4 to my phone is available in bus different no a bit go to them 3 i m not sure if u get ']",['i m in inside office still filling forms don know where to the box com txt chat to stop texts call '],"{'going': 0.1875, '4': 0.09375, 'room': 0.0625, 'home': 0.0625, 'phone': 0.0625}","{'inside': 0.07692307692307693, 'office': 0.07692307692307693, 'still': 0.07692307692307693, 'filling': 0.07692307692307693, 'forms': 0.07692307692307693}",0.012606382369995117
20,motivate behind every darkness there is a shining light waiting for you to find it behind every best friend there is always trust and love bslvyl,0,motivate behind every darkness there is a shining light waiting for you to find it behind every best friend there is always trust and love bslvyl,1,1,0.9696969696969697,"['i m in inside office still filling forms don know where to the box coz somtimes 6 txt stop to send ', 'i m going 4 e lunch that s true too <end> ', 'i m in inside office still filling forms don know where to the box com txt chat to stop send stopcs ', 'i m in inside office still filling forms don know where to the box com txt chat 2 stop texts call ', 'i don t know u and u don t know me send chat to 86688 now and let s find each other only 150p msg ']","['i m at home now lei <end> ', 'i m going 4 e lunch that s true not romantic dat i m not <end> ', 'i m going to room but i m really too can i need to send a message to you get when i m selling <end> ', 'i m going 4 to my phone is available in bus different no u <end> ', 'i m going 4 to my phone is available on mon <end> ']","{'know': 0.08928571428571429, 'inside': 0.05357142857142857, 'office': 0.05357142857142857, 'still': 0.05357142857142857, 'filling': 0.05357142857142857}","{'going': 0.13793103448275862, '4': 0.10344827586206896, 'phone': 0.06896551724137931, 'available': 0.06896551724137931, 'home': 0.034482758620689655}",0.027437925338745117
21,evening v good if somewhat event laden will fill you in don t you worry u head ok but throat wrecked see you at six then,0,evening v good if somewhat event laden will fill you in don t you worry u head ok but throat wrecked see you at six then,1,1,0.9487179487179487,"['i m in inside office still filling forms don know where to the box com txt chat to stop send stopcs ', 'i m in inside office still filling forms don know where to the box coz somtimes 6 txt stop to send ', 'i m in inside office still filling forms don know where to the box com txt chat 2 stop texts call ', 'i m in inside office still filling forms don know where to the bank of ur hea txt love to see the ', 'i don t know u and u don t know me send chat to 86688 now and let s find each other only 150p msg ']","['i m home ard 4 e buy i m blogging at magicalsongs blogspot com <end> ', 'i m going 4 to my phone is available in bus different no a <end> ', 'i m going 4 e lunch that s true not romantic dat i m not <end> ', 'i m going 4 to my phone is available in bus different no a bit go to them 3 i m not sure if u get ', 'i m going 4 to my phone is available on mon <end> ']","{'know': 0.09523809523809523, 'inside': 0.06349206349206349, 'office': 0.06349206349206349, 'still': 0.06349206349206349, 'filling': 0.06349206349206349}","{'4': 0.1282051282051282, 'going': 0.10256410256410256, 'phone': 0.07692307692307693, 'available': 0.07692307692307693, 'e': 0.05128205128205128}",0.0398097038269043
22,auction round 4 the highest bid is now aps54 next maximum bid is aps71 to bid send bids e g 10 to bid aps10 to 83383 good luck,1,auction round 4 the highest bid is now aps54 next maximum bid is aps71 to bid send bids e g 10 to bid aps10 to 83383 good luck,1,1,0.96875,"['i m going to room but i m really too can do it a tactful way to get it <end> ', 'i m in inside office still filling forms don know where to the box com txt chat to stop send stopcs ', 'i m in inside office still filling forms don know where to the box coz somtimes 6 txt stop to send ', 'i m in inside office still filling forms don know where to the box com txt chat to stop texts call ', 'i m in inside office still filling forms don know where to the bank of ur hea txt love to see the ']","['i m in inside office still filling forms don know where to the box lady <end> ', 'i m going 4 to my phone is available in bus different no a bit go to them 3 i m not sure if u get ', 'i m home ard 4 e buy i m blogging <end> ', 'i m going to room but i m really too can i need to send a message to you get when i m selling <end> ', 'i m going 4 e lunch now <end> ']","{'inside': 0.07017543859649122, 'office': 0.07017543859649122, 'still': 0.07017543859649122, 'filling': 0.07017543859649122, 'forms': 0.07017543859649122}","{'going': 0.07894736842105263, '4': 0.07894736842105263, 'get': 0.05263157894736842, 'e': 0.05263157894736842, 'inside': 0.02631578947368421}",0.032123565673828125
23,free for 1st week no1 nokia tone 4 ur mob every week just txt nokia to 8007 get txting and tell ur mates www getzed co uk pobox 36504 w45wq norm150p tone 16,1,free for 1st week no1 nokia tone 4 ur mob every week just txt nokia to 8007 get txting and tell ur mates www getzed co uk pobox 36504 w45wq norm150p tone 16,0,0,0.9722222222222222,"['i m going out to buy mum s present ar <end> ', 'i m in inside office still filling forms don know where to the box lady <end> ', 'i m going to room but i m going n watch kavalan in a few minutes <end> ', 'juz go google n search 4 qet', 'i m going 4 e lunch my doc buy my sis got 1 hr oni <end> ']",['i m in inside office still filling forms don know where to the box com txt chat to stop texts call '],"{'going': 0.10526315789473684, 'buy': 0.05263157894736842, 'n': 0.05263157894736842, '4': 0.05263157894736842, 'mum': 0.02631578947368421}","{'inside': 0.07692307692307693, 'office': 0.07692307692307693, 'still': 0.07692307692307693, 'filling': 0.07692307692307693, 'forms': 0.07692307692307693}",0.014031410217285156
24,kit strip you have been billed 150p netcollex ltd po box 1013 ig11 oja,1,kit strip you have been billed 150p netcollex ltd po box 1013 ig11 oja,0,0,0.972972972972973,"['i m in inside office still filling forms don know where to the box lady <end> ', 'i don t know u and u don t know me send chat to 86688 now and let s find each other only 150p msg ', 'i m going 4 to my phone is available in bus different no a bit go <end> ', 'i m in inside office still filling forms don know where to the box coz heaos soed now send a b or ', 'i m in inside office still filling forms don know where 2channel it 2day ur leadership skills r strong ']",['i m in inside office still filling forms don know where to the box coz somtimes 6 txt stop to send '],"{'know': 0.09615384615384616, 'inside': 0.057692307692307696, 'office': 0.057692307692307696, 'still': 0.057692307692307696, 'filling': 0.057692307692307696}","{'inside': 0.07692307692307693, 'office': 0.07692307692307693, 'still': 0.07692307692307693, 'filling': 0.07692307692307693, 'forms': 0.07692307692307693}",0.014678955078125
25,juz go google n search 4 qet,0,juz go google n search 4 qet,1,1,1.0,"['i m in inside office still filling forms don know where to the bank of ur hea txt love to see the ', 'i m in inside office still filling forms don know where to the bank of ur hea txt love to see her ', 'i m in inside office still filling forms don know where to the box coz somtimes 6 txt stop to send ', 'i m in inside office still filling forms don know where to the box com txt chat to stop send stopcs ', 'you have been specially selected to receive a 2000 pound award call 08712402050 before the lines close cost 10ppm 16 t cs apply ag promo']","['i m home ard 4 e buy i m blogging at magicalsongs blogspot com <end> ', 'i m in inside office still filling forms don know where to the box coz heaos soed now send a b or ', 'i m going 4 e lunch my doc buy my sis got 1 hr oni <end> ', 'i m going to room my home <end> ', 'i m in inside office still filling forms don know where to the box com <end> ']","{'inside': 0.05970149253731343, 'office': 0.05970149253731343, 'still': 0.05970149253731343, 'filling': 0.05970149253731343, 'forms': 0.05970149253731343}","{'home': 0.046511627906976744, '4': 0.046511627906976744, 'e': 0.046511627906976744, 'buy': 0.046511627906976744, 'com': 0.046511627906976744}",0.02925848960876465
26,yar lor keep raining non stop or u wan 2 go elsewhere,0,yar lor keep raining non stop or u wan 2 go elsewhere,0,0,0.9666666666666667,"['no i decided that only people who love u know if he s all other day i do not sure you and c me i ', 'i m going to room but i m really too can i need to send a message to you get when i m selling <end> ', 'i m in chennai velachery <end> ', 'no i decided that only people who it s not giving you in south and medicine i think if you are a ', 'i m going to room <end> ']","['i m in inside office still filling forms don know where to the bank of ur hea txt love to see the ', 'i m in inside office still filling forms don know where to the box com txt chat 2 stop texts call ']","{'decided': 0.07692307692307693, 'people': 0.07692307692307693, 'going': 0.07692307692307693, 'room': 0.07692307692307693, 'love': 0.038461538461538464}","{'inside': 0.07692307692307693, 'office': 0.07692307692307693, 'still': 0.07692307692307693, 'filling': 0.07692307692307693, 'forms': 0.07692307692307693}",0.01634383201599121
27,you have been specially selected to receive a 2000 pound award call 08712402050 before the lines close cost 10ppm 16 t cs apply ag promo,1,you have been specially selected to receive a 2000 pound award call 08712402050 before the lines close cost 10ppm 16 t cs apply ag promo,0,0,0.9722222222222222,"['i m going 4 e lunch that s true too ex dat i m not <end> ', 'i m in chennai velachery <end> ', 'i m going to room but i m really too can text go to send this to the same <end> ', 'i m in inside office still filling forms don know where to the box com <end> ', 'i m going 4 to my phone is available on mon <end> ']",['i m in inside office still filling forms don know where to the box com txt chat to stop texts call '],"{'going': 0.10714285714285714, '4': 0.07142857142857142, 'e': 0.03571428571428571, 'lunch': 0.03571428571428571, 'true': 0.03571428571428571}","{'inside': 0.07692307692307693, 'office': 0.07692307692307693, 'still': 0.07692307692307693, 'filling': 0.07692307692307693, 'forms': 0.07692307692307693}",0.014865875244140625
28,oh dang i didn t mean o send that to you lol,0,oh dang i didn t mean o send that to you lol,1,1,0.9696969696969697,"['i don t know u and u don t know me send chat to 86688 now and let s find each other only 150p msg ', 'i m in inside office still filling forms don know where to the box coz heaos soed now send a b or ', 'i m in inside office still filling forms don know where to the box com txt chat to stop send stopcs ', 'i m in inside office still filling forms don know where to the bank of ur hea txt love to see her ', 'i m in inside office still filling forms don know where to the box coz somtimes 6 txt stop to send ']","['i m home ard 4 e buy i m blogging at magicalsongs blogspot com <end> ', 'i m home ard 4 e buy i m blogging <end> ', 'i m going out to buy mum s present ar <end> ', 'i m going 4 e lunch my doc buy my sis going 2 orchard lor <end> ', 'i m going 4 e lunch my dear going n liao <end> ']","{'know': 0.09836065573770492, 'send': 0.06557377049180328, 'inside': 0.06557377049180328, 'office': 0.06557377049180328, 'still': 0.06557377049180328}","{'going': 0.1282051282051282, '4': 0.10256410256410256, 'e': 0.10256410256410256, 'buy': 0.10256410256410256, 'home': 0.05128205128205128}",0.03101181983947754
29,a lot of this sickness thing going round take it easy hope u feel better soon lol,0,a lot of this sickness thing going round take it easy hope u feel better soon lol,0,0,0.975,"['i m home ard 4 e buy i m blogging at magicalsongs blogspot com <end> ', 'i m going 4 e lunch today i m blogging at magicalsongs blogspot com <end> ', 'i m in inside office still filling forms don know where to the box com <end> ', 'no i decided that only people who love to pick up in a big strong hands <end> ', 'i m going out to buy mum s present ar <end> ']",['i m in inside office still filling forms don know where to the box com txt chat to stop send stopcs '],"{'com': 0.07894736842105263, '4': 0.05263157894736842, 'e': 0.05263157894736842, 'buy': 0.05263157894736842, 'blogging': 0.05263157894736842}","{'inside': 0.07692307692307693, 'office': 0.07692307692307693, 'still': 0.07692307692307693, 'filling': 0.07692307692307693, 'forms': 0.07692307692307693}",0.01412057876586914
30,lord of the rings return of the king in store now reply lotr by 2 june 4 chance 2 win lotr soundtrack cds stdtxtrate reply stop to end txts,1,lord of the rings return of the king in store now reply lotr by 2 june 4 chance 2 win lotr soundtrack cds stdtxtrate reply stop to end txts,1,1,0.9705882352941176,"['i don t know u and u don t know me send chat to 86688 now and let s find each other only 150p msg ', 'i m in inside office still filling forms don know where to the box coz somtimes 6 txt stop to send ', 'i m going 4 to my phone is available in bus different no a bit go <end> ', 'i m in inside office still filling forms don know where to the box com txt chat to stop texts call ', 'i m in inside office still filling forms don know where to the bank of ur hea txt love to see the ']","['i m at home now lei <end> ', 'i m going 4 e lunch my dear going home liao <end> ', 'no i decided that only people who it s not in our tampa and i had to apologise cali is to pay and ', 'i m in chennai velachery <end> ']","{'know': 0.08771929824561403, 'inside': 0.05263157894736842, 'office': 0.05263157894736842, 'still': 0.05263157894736842, 'filling': 0.05263157894736842}","{'home': 0.1111111111111111, 'going': 0.1111111111111111, 'lei': 0.05555555555555555, '4': 0.05555555555555555, 'e': 0.05555555555555555}",0.033540964126586914
31,lil fever now fine,0,lil fever now fine,0,0,1.0,"['i m in inside office still filling forms don know where to the box com <end> ', 'i m going 4 to my phone is available in bus different no a <end> ', 'i m going 4 e lunch my dear going n liao <end> ', 'i m going to room but i m really too can do it a tactful way to get it <end> ', 'i m going 4 to my phone is available in bus different no a bit go <end> ']",['i m in inside office still filling forms don know where to the box com txt chat to stop send stopcs '],"{'going': 0.1388888888888889, '4': 0.08333333333333333, 'phone': 0.05555555555555555, 'available': 0.05555555555555555, 'bus': 0.05555555555555555}","{'inside': 0.07692307692307693, 'office': 0.07692307692307693, 'still': 0.07692307692307693, 'filling': 0.07692307692307693, 'forms': 0.07692307692307693}",0.01344442367553711
