index,original text,true class,decoded text,black box prediction,decision tree prediction,fidelity,exemplars,counter exemplars,top exemplar words,top counter exemplar words,time to generate
10,congressman proposes national surveillance program after trump meeting the new york times,1,french presidential candidate vows ,1,1,0.9733333333333334,"['top 10 general pleads with troops not ', 'top post nominee ‘ ’ at for christian ', 'known man in america says he a a day ', 'democrats to win pennsylvania district ', '11 very depressing economic realities ']","['weird al yankovic just made history ', 'eagles of death metal singer does on ', 'republicans now marching with trump ', 'russia to expel u s diplomats shut ', 'louisiana secretary of state resigns ']","{'top': 0.08333333333333333, '10': 0.041666666666666664, 'general': 0.041666666666666664, 'pleads': 0.041666666666666664, 'troops': 0.041666666666666664}","{'weird': 0.047619047619047616, 'al': 0.047619047619047616, 'yankovic': 0.047619047619047616, 'made': 0.047619047619047616, 'history': 0.047619047619047616}",0.03585219383239746
11,gloomy days in the oil patch but some see a glimmer of light the new york times,1,after fo lauderdale shooting rumor ,0,0,0.9722222222222222,"['former fbi accuses trump andrew lawyer ', 'u s accuses chinese jet of too close ', 'e p a workers try to block pruitt in ', 'former student accuses its of sexual ', 'repo fbi director will have have into ']","['‘ atlanta ’ shows the horror of black ', 'u s admits in syria meant to hit isis ', '‘ jeopardy ’ champion dies before she ', 'bill kristol backs ’ deep state ’ over ', '‘ us anti trump protests similar to ']","{'accuses': 0.125, 'former': 0.08333333333333333, 'fbi': 0.08333333333333333, 'trump': 0.041666666666666664, 'andrew': 0.041666666666666664}","{'’': 0.13333333333333333, '‘': 0.1, 'atlanta': 0.03333333333333333, 'shows': 0.03333333333333333, 'horror': 0.03333333333333333}",0.04733872413635254
12,prescription drugs time to “just say no”,1,rose mcgowan wishes harvey weinstein ,0,0,0.9736842105263158,"['republicans now marching with trump ', '10 dead after van rams into crowd of ', 'southern leader who said abused women ', 'rose mcgowan wishes harvey weinstein ', 'white house repoedly to send pick for ']","['youtube tv will be forced to watch ', 'michael keaton ends kent state commencement ', '17 year old indigo child message to ', 'russia hands us its behind response ', 'republicans fill cou seat they denied ']","{'republicans': 0.043478260869565216, 'marching': 0.043478260869565216, 'trump': 0.043478260869565216, '10': 0.043478260869565216, 'dead': 0.043478260869565216}","{'youtube': 0.038461538461538464, 'tv': 0.038461538461538464, 'forced': 0.038461538461538464, 'watch': 0.038461538461538464, 'michael': 0.038461538461538464}",0.05335116386413574
13,pop warner is facing a class action lawsuit over concussions the new york times,1,pop warner is facing a class action ,0,0,0.9523809523809523,"['jordan peele s new nightmare is coming ', 'jordan peele buzzfeed create fake news ', 'harvey weinstein gets oscar boost after ', 'may demi lovato s 6 year message of ', 'harvey weinstein turns himself in to ']","['top us general pleads with troops not ', 'return of the anunnaki nine feet tall ', 'former plans accuses president of sexual ', 'few migrants have to open to mean down ', 'remy ma explains the impoance of melanin ']","{'jordan': 0.08, 'peele': 0.08, 'harvey': 0.08, 'weinstein': 0.08, 'new': 0.04}","{'top': 0.045454545454545456, 'us': 0.045454545454545456, 'general': 0.045454545454545456, 'pleads': 0.045454545454545456, 'troops': 0.045454545454545456}",0.08595657348632812
14,the real revolution is already here,1,the real revolution is already here ,1,1,0.9867549668874173,"['trump repoedly tells to making something ', 'trump says he ll t fire in us who video ', 'trump suppoers in texas protest against ', 'trump s deputy director secret letter ', 'fbi 33 000 criminal gangs 1 4 million ']","['trump repoedly rejects phone security ', 'the georgia gop governor s primary ', 'trump attacks mccabe closes in leave ', 'here are barack obama s 2018 march ', 'trump s fbi attacks in leave supreme ']","{'trump': 0.14814814814814814, 'repoedly': 0.037037037037037035, 'tells': 0.037037037037037035, 'making': 0.037037037037037035, 'something': 0.037037037037037035}","{'trump': 0.13043478260869565, 'attacks': 0.08695652173913043, 'leave': 0.08695652173913043, 'repoedly': 0.043478260869565216, 'rejects': 0.043478260869565216}",0.19924092292785645
15,in chicago teachers and black lives matter activists paner to build a bigger movement,1,in speech for fallen officers trump ,1,1,0.990990990990991,"['repo more americans between 18 and ', '‘ jeopardy ’ champion dies before she ', 'repo fbi can ’ facial recognition database ', 'repo fbi can ’ t hold after failure ', '‘ sanctuary cities ’ are working in ']","['repo fbi can ’ t have after us during ', 'repo fbi director will take pick germany ', 'former student is charged in killings ', 'watch blue bid 000 on a time s latest ', 'repo fbi will be any despite when company ']","{'’': 0.16666666666666666, 'repo': 0.125, '‘': 0.08333333333333333, 'fbi': 0.08333333333333333, 'americans': 0.041666666666666664}","{'repo': 0.125, 'fbi': 0.125, '’': 0.041666666666666664, 'us': 0.041666666666666664, 'director': 0.041666666666666664}",0.09441733360290527
16,victoria beckham and shaq spoof sharknado in the weirdest reboot yet,0,victoria beckham and spoof in the weirdest ,0,0,1.0,"['these could put you at risk for social ', 'victoria beckham and spoof in the weirdest ', 'weird al yankovic just made history ', 'and jack s bonkers has people they ', 'no or graduation ceremony for teen ']","['democrats push to be included in classified ', 'syrian warn us turkey can ’ t be <end> ', 'daily mail disproves the proposition ', 'michael moore admits in ‘ the exorcist ', 'mass protests planned if trump fires ']","{'could': 0.05263157894736842, 'put': 0.05263157894736842, 'risk': 0.05263157894736842, 'social': 0.05263157894736842, 'victoria': 0.05263157894736842}","{'democrats': 0.043478260869565216, 'push': 0.043478260869565216, 'included': 0.043478260869565216, 'classified': 0.043478260869565216, 'syrian': 0.043478260869565216}",0.07913970947265625
17,re trump tells media secret obama story behind 2016 election,1,trump admits to making something up ,1,0,0.9651162790697675,"['michael bloomberg slams epidemic of ', 'gop senator senator thinks would laws ', 'no charges but harsh criticism for ', 'white house preps spending cuts bill ', 'man who dressed up as white house easter ']","['donald trump deutsche bank did clintons ', 'trump claims said to white house of ', 'russia vows to expand black list of ', 'fox news said to settle group of lawsuits ', 'trump claims said to be able to australia ']","{'senator': 0.08333333333333333, 'white': 0.08333333333333333, 'house': 0.08333333333333333, 'michael': 0.041666666666666664, 'bloomberg': 0.041666666666666664}","{'trump': 0.11538461538461539, 'said': 0.11538461538461539, 'claims': 0.07692307692307693, 'donald': 0.038461538461538464, 'deutsche': 0.038461538461538464}",0.057440757751464844
18,renee zellweger is judy garland in first look at upcoming biopic,0,neil young fires back at no 1 hater ,1,1,0.9702970297029703,"['man who dressed up as white house easter ', 'senate passes bill to be give into ', 'neil young fires back at no 1 hater ', 'huntington beach goes to war against ', 'neil young fires back at no no hater ']","['stephen colbe ’ s a interview with ', 'republicans may shoot themselves in ', 'challenges colleges to stand up for ', 'colbe mocks giuliani s bonkers former ', 'stephen colbe ’ s trump inspired awork ']","{'neil': 0.08333333333333333, 'young': 0.08333333333333333, 'fires': 0.08333333333333333, 'back': 0.08333333333333333, 'hater': 0.08333333333333333}","{'colbe': 0.14285714285714285, 'stephen': 0.09523809523809523, '’': 0.09523809523809523, 'interview': 0.047619047619047616, 'republicans': 0.047619047619047616}",0.09113073348999023
19,buzzer beater gives notre dame win over mississippi state in 2018 national championship,0,buzzer beater gives notre dame win ,0,0,0.987012987012987,"['r kelly says the streets s social media ', 'r kelly says the time s up campaign ', 'cynthia nixon issues progressive call ', 'israeli forces kill at least 16 palestinian ', 'conan o brien in show will shoen to ']","['stalking cheetahs give oblivious family ', 'senate cou pick who said planned parenthood ', '17 year old indigo child message to ', 'they fled war at home now they ’ re ', 'launch protest against pope francis ']","{'r': 0.07692307692307693, 'kelly': 0.07692307692307693, 'says': 0.07692307692307693, 'streets': 0.038461538461538464, 'social': 0.038461538461538464}","{'stalking': 0.04, 'cheetahs': 0.04, 'give': 0.04, 'oblivious': 0.04, 'family': 0.04}",0.05190706253051758
20,player makes first contact with hidden aliens in ’elite dangerous’ breitba,1,e p a workers try to block pruitt in ,0,0,0.9629629629629629,"['son of former democratic vp nominee ', 'how chicago ’ s leading latino progressive ', 'u s accuses chinese jet of too close ', 'former student accuses charged in killings ', 'former fbi deputy director andrew mccabe ']","['bill kristol backs ’ deep state ’ over ', 'former student foundation after begging ', 'former trump doctor accuses president ', 'sent gold away to keep it from the ', 'russia announces plans for catastrophic ']","{'former': 0.11538461538461539, 'accuses': 0.07692307692307693, 'son': 0.038461538461538464, 'democratic': 0.038461538461538464, 'vp': 0.038461538461538464}","{'’': 0.08333333333333333, 'former': 0.08333333333333333, 'bill': 0.041666666666666664, 'kristol': 0.041666666666666664, 'backs': 0.041666666666666664}",0.06461739540100098
21,hillary clintons election fraud finally exposed california stolen from bernie sanders,1,and jack s bonkers has people they ,0,0,0.9767441860465116,"['that time david duchovny talked about ', 'fox news said at white house of joke ', 'repo 33 of jay z ’ s for 200 million ', 'how to hit sinclair where it hus according ', 'u s accuses chinese jet of too close ']","['gop who thinks he their wrong about ', 'fbi debunks hillary clinton s not days ', 'michael moore admits no women ever ', 'new york times journalists who broke ', 'fox news melts down after hillary clinton ']","{'time': 0.038461538461538464, 'david': 0.038461538461538464, 'duchovny': 0.038461538461538464, 'talked': 0.038461538461538464, 'fox': 0.038461538461538464}","{'hillary': 0.08695652173913043, 'clinton': 0.08695652173913043, 'gop': 0.043478260869565216, 'thinks': 0.043478260869565216, 'wrong': 0.043478260869565216}",0.06485605239868164
22,passengers on deadly southwest flight receive 5 000 checks,0,former brazilian president lula defies ,1,1,0.9743589743589743,"['cynthia nixon challenges andrew cuomo ', '13 reasons why goes beyond the tapes ', 'us on liberalism past the rise of moral ', 'fbi debunks hillary clinton conspiracy ', 'gop who doug lamborn thrown off the ']","['fox news said personally asks all to ', 'gop who cop lamborn might their the ', 'man dies after torrential head cause ', 'neil young doesn t mince words about ', 'cynthia nixon would rather be the good ']","{'cynthia': 0.041666666666666664, 'nixon': 0.041666666666666664, 'challenges': 0.041666666666666664, 'andrew': 0.041666666666666664, 'cuomo': 0.041666666666666664}","{'fox': 0.043478260869565216, 'news': 0.043478260869565216, 'said': 0.043478260869565216, 'personally': 0.043478260869565216, 'asks': 0.043478260869565216}",0.04531550407409668
23,russia china japan south korea planning solar wind energy super grid,1,china tries to censor ai victory over ,1,1,0.9545454545454546,"['republicans us marching with trump ', 'china tries to censor ai victory over ', 'china tries to subpoena black tennessee ', 'russia hands us its response to joke ', 'china retaliates as u s slaps country ']","['republicans head into ‘ terms ’ a problem ', 'mark zuckerberg and priscilla chan ', 'noh korea says diplomat who defected ', 'republicans us shoot themselves in ', 'russia may shoot themselves in the ']","{'china': 0.125, 'us': 0.08333333333333333, 'tries': 0.08333333333333333, 'republicans': 0.041666666666666664, 'marching': 0.041666666666666664}","{'republicans': 0.09523809523809523, 'shoot': 0.09523809523809523, 'head': 0.047619047619047616, '‘': 0.047619047619047616, 'terms': 0.047619047619047616}",0.056879281997680664
24,the trailer for matt bomer s controversial transgender movie is here,0,the true scandal of 2016 was the toure ,1,1,0.9583333333333334,"['five reasons why belief in authority ', 'no hours of raging deadly prison violence ', 'trump claims without evidence that ', 'former clinton foundation ceo begging ', 'trump to violate iran nuclear deal ']","['the new infinity war trailer is here ', 'trump says he ll meet with kim jong ', 'trump claims said to be able to hit ', 'u s hits russia with sanctions for ', 'former fbi accuses trump andrew accuses ']","{'trump': 0.08695652173913043, 'five': 0.043478260869565216, 'reasons': 0.043478260869565216, 'belief': 0.043478260869565216, 'authority': 0.043478260869565216}","{'trump': 0.125, 'accuses': 0.08333333333333333, 'new': 0.041666666666666664, 'infinity': 0.041666666666666664, 'war': 0.041666666666666664}",0.04030346870422363
25,michelle wolf s netflix show trailer came out this weekend too,0,fbi debunks hillary s conspiracy theory ,0,0,0.9365079365079365,"['fbi debunks hillary s conspiracy theory ', 'white house preps spending cuts cuts ', 'white house preps spending cuts bill ', 'breaking clinton “ we re being about ', 'watch blue bid 000 on a time s latest ']","['fbi 33 000 criminal gangs 1 4 million ', 'former trump doctor accuses president ', 'breaking clinton “ re we have to be ', 'breaking clinton was this a coordinated ', 'breaking clinton – a russian database ']","{'cuts': 0.11538461538461539, 'white': 0.07692307692307693, 'house': 0.07692307692307693, 'preps': 0.07692307692307693, 'spending': 0.07692307692307693}","{'breaking': 0.125, 'clinton': 0.125, 'fbi': 0.041666666666666664, '33': 0.041666666666666664, '000': 0.041666666666666664}",0.04614663124084473
26,trump tells 57 000 honduran immigrants to leave or risk depoation,0,trump repoedly rejects phone security ,0,0,0.9759036144578314,"['trump says he ll t hate after fired ', 'giuliani says trump repaid lawyer for ', 'trump claims doctor that michael cohen ', 'giuliani says cohen never spoke with ', 'fbi has questions about michael cohen ']","['donald trump deutsche bank did not ', 'trump claims press evidence that millions ', 'new york times journalists who broke ', 'new york city council launches probe ', 'how to wong foo paved the way for the ']","{'trump': 0.13043478260869565, 'says': 0.13043478260869565, 'cohen': 0.13043478260869565, 'giuliani': 0.08695652173913043, 'michael': 0.08695652173913043}","{'trump': 0.08333333333333333, 'new': 0.08333333333333333, 'york': 0.08333333333333333, 'donald': 0.041666666666666664, 'deutsche': 0.041666666666666664}",0.06010937690734863
27,two u s soldiers killed in kentucky helicopter crash army,0,lucifer in the temple of the dog ii ,1,1,0.9753086419753086,"['3 alternative energy options you can ', 'u s election cycle michigan message ', 'no or graduation ceremony for teen ', 'few migrants from caravan allowed to ', 'five inside resolution denying israeli ']","['these could put you at risk for social ', 'supreme cou to take hard look at something ', 'u s election cycle offers kremlin a ', 'republicans head into mid terms with ', 'republicans got with gerrymandering ']","{'3': 0.05, 'alternative': 0.05, 'energy': 0.05, 'options': 0.05, 'u': 0.05}","{'republicans': 0.09090909090909091, 'could': 0.045454545454545456, 'put': 0.045454545454545456, 'risk': 0.045454545454545456, 'social': 0.045454545454545456}",0.039659738540649414
28,rick and moy future still up in the air says co creator dan harmon,0,michael cohen repoedly paid 600 000 ,0,0,0.9833333333333333,"['challenges colleges to stand up for ', 'louisiana secretary of state resigns ', 'colbe mocks trump s bonkers for trump ', 'former student is charged in killings ', 'colbe mocks trump s failing to stand ']","['designer of waterslide that decapitated ', 'spirit cooking only the sta to hillary ', 'russia hands us its behind response ', 'try not to cry watching david beckham ', 'breaking clinton was this a coordinated ']","{'trump': 0.14285714285714285, 'stand': 0.09523809523809523, 'colbe': 0.09523809523809523, 'mocks': 0.09523809523809523, 'challenges': 0.047619047619047616}","{'designer': 0.05, 'waterslide': 0.05, 'decapitated': 0.05, 'spirit': 0.05, 'cooking': 0.05}",0.042211055755615234
29,rudy giuliani reverses trump team s position says president can obstruct justice,0,rudy giuliani reverses trump team s ,0,0,0.972972972972973,"['michael b jordan to produce film about ', 'tomi lahren hits back at genealogist ', 'colbe mocks giuliani s bonkers fox ', 'colbe mocks trump s bonkers for trump ', 'rudy giuliani reverses trump team s ']","['gop congresswoman blames deep state ', 'michael moore admits no women to melted ', 'fbi 33 000 criminal gangs 1 4 million ', 'comey memo trump floated idea of jailing ', 'breaking obama now considering maial ']","{'trump': 0.125, 'colbe': 0.08333333333333333, 'mocks': 0.08333333333333333, 'giuliani': 0.08333333333333333, 'bonkers': 0.08333333333333333}","{'gop': 0.03571428571428571, 'congresswoman': 0.03571428571428571, 'blames': 0.03571428571428571, 'deep': 0.03571428571428571, 'state': 0.03571428571428571}",0.046875953674316406
30,leaked email shows monsanto executive v p invited to hillraiser fundraiser to put clinton into the white house for monsanto s benefit,1,investment strategist forecasts collapse ,1,1,0.9411764705882353,"['legal analyst philip holloway ‘ we ', '2 senate democrats vow to confirm climate ', 'investment strategist forecasts collapse ', 'alternative cancer with positive results ', 'video hackers expose hillary clinton ']","['john bolton sends ‘ shot across the ', 'federal black cities doesn t be to ', 'federal law doesn t be recuse us say ', 'repo pro common jeb bush former staffer ', 'breaking multiple victims shot near ']","{'legal': 0.041666666666666664, 'analyst': 0.041666666666666664, 'philip': 0.041666666666666664, 'holloway': 0.041666666666666664, '‘': 0.041666666666666664}","{'shot': 0.07692307692307693, 'federal': 0.07692307692307693, 'john': 0.038461538461538464, 'bolton': 0.038461538461538464, 'sends': 0.038461538461538464}",0.0657644271850586
31,blake farenthold says he won t repay 84 000 sexual harassment settlement,0,blake farenthold says he won t repay ,0,0,0.9659090909090909,"['fox news repoer personally asks over ', 'white house knew about rob poer allegations ', 'colbe mocks giuliani for failing tax ', 'laura ingraham s guest mocks her on ', 'fbi debunks hillary s conspiracy theory ']","['amy schumer reveals her favorite pa ', 'comey memo trump floated idea of jailing ', 'gina haspel confirmed as cia director ', 'michael moore bringing trump hate to ', 'gop senator senator thinks laws created ']","{'mocks': 0.08, 'fox': 0.04, 'news': 0.04, 'repoer': 0.04, 'personally': 0.04}","{'trump': 0.07407407407407407, 'senator': 0.07407407407407407, 'amy': 0.037037037037037035, 'schumer': 0.037037037037037035, 'reveals': 0.037037037037037035}",0.05780196189880371
32,shutting down speech by elizabeth warren g o p amplifies her message the new york times,1,berlin election deals angela merkel ,1,1,0.9859154929577465,"['supreme cou to priests do you have ', 'former student is in black killings ', 'designer of waterslide that decapitated ', 'supreme cou to take hard look at paisan ', '13 reasons why goes beyond the tapes ']","['former us accuses trump of sexual assault ', 'republicans got with gerrymandering ', 'former fbi accuses trump calls lawyer ', 'at least 5 dead in violent clashes ', 'former plans accuses president of sexual ']","{'supreme': 0.09523809523809523, 'cou': 0.09523809523809523, 'priests': 0.047619047619047616, 'former': 0.047619047619047616, 'student': 0.047619047619047616}","{'former': 0.12, 'accuses': 0.12, 'trump': 0.08, 'sexual': 0.08, 'us': 0.04}",0.04775190353393555
33,clinton campaign was warned that turkey’s erdogan was attempting to buy favor,1,reese ’ s peanut butter cups – cheap ,1,1,0.9819819819819819,"['if hillary clinton can ’ nuclear stop ', 'if you have re on how the major is ', 'if trump can rig be us the election ', 'if hillary clinton can ’ longer release ', 'watch more car mayhem in ’ fate of ']","['if trump says he didn t know about ', 'watch blue bid 000 on a time to donald ', 'gop sen lee ’ would not say no ’ to ', 'how to hit sinclair where it hus according ', 'if you have alzheimer to i what and ']","{'’': 0.15, 'hillary': 0.1, 'clinton': 0.1, 'nuclear': 0.05, 'stop': 0.05}","{'’': 0.09523809523809523, 'trump': 0.047619047619047616, 'says': 0.047619047619047616, 'know': 0.047619047619047616, 'watch': 0.047619047619047616}",0.07971549034118652
34,stephen colbe thinks he knows what dating app mike pence would use and it s hilarious,0,japan s babe ruth hits 1st mlb homer ,0,0,0.9818181818181818,"['tomi lahren claims low skilled immigrants ', 'fox friends host brian kilmeade says ', 'meghan mccain takes a swipe at white ', 'japan s babe ruth hits 1st mlb homer ', 'helen hunt gives update on ‘ mad about ']","['steven tyler admits to hitting on daughter ', 'sarah silverman sees no reason why ', 'betsy devos mulls the fate of guidance ', 'parents of slain dnc staffer seth rich ', 'kathy griffin nails the hypocrisy of ']","{'tomi': 0.03333333333333333, 'lahren': 0.03333333333333333, 'claims': 0.03333333333333333, 'low': 0.03333333333333333, 'skilled': 0.03333333333333333}","{'steven': 0.041666666666666664, 'tyler': 0.041666666666666664, 'admits': 0.041666666666666664, 'hitting': 0.041666666666666664, 'daughter': 0.041666666666666664}",0.029206037521362305
35,why the trump team’s economic promises will be hard to execute the new york times,1,trump ’ s economic vows may be harder ,0,0,0.9682539682539683,"['why do cooks love the instant pot i ', 'trump on syria ’ s assad following ', 'how putin to vote it it s not a look ', 'trump s pick for cia director won t ', 'how a simon brought the glorious of ']","['‘ jeopardy ’ champion dies before she ', 'a candidate rises on vows to control ', 'watch more car mayhem in ’ fate of ', 'watch madonna warns of ’ new age of ', 'if you ’ re on the internet talking ']","{'trump': 0.10526315789473684, 'cooks': 0.05263157894736842, 'love': 0.05263157894736842, 'instant': 0.05263157894736842, 'pot': 0.05263157894736842}","{'’': 0.17391304347826086, 'watch': 0.08695652173913043, '‘': 0.043478260869565216, 'jeopardy': 0.043478260869565216, 'champion': 0.043478260869565216}",0.03815722465515137
