index,original text,true class,decoded text,black box prediction,decision tree prediction,fidelity,exemplars,counter exemplars,top exemplar words,top counter exemplar words,time to generate
10,topkapi this is not,0,topkapi this is not,0,0,0.9761904761904762,"['a film that will enthrall the whole thing and just ', 'the film s visceral and predictable honest and the ', 'a movie that one would be an in his typical film but ', 'the film s so predictable and are rolling over the ', 'a fascinating movie that s neither ararat is fiercely ']","['a movie that will enthrall the usual ground and delightfully ', 'the film s a gaudy bag of a icon that s career <end> ', 'the film s visceral and predictable realism with a ', 'the film s visceral and predictable above with a shots ', 'the film is a solid album of grace and direction and ']","{'predictable': 0.13333333333333333, 'enthrall': 0.06666666666666667, 'whole': 0.06666666666666667, 'thing': 0.06666666666666667, 'visceral': 0.06666666666666667}","{'visceral': 0.1111111111111111, 'predictable': 0.1111111111111111, 'enthrall': 0.05555555555555555, 'usual': 0.05555555555555555, 'ground': 0.05555555555555555}",0.19379758834838867
11,belongs to daniel day lewis as much as it belongs to main scorsese it s a memorable performance in a big brassy disturbing unusual and highly successful film,1,belongs to daniel day lewis as much as it belongs to main scorsese it s a memorable performance in a big brassy disturbing unusual and highly successful film,1,1,0.9444444444444444,"['the film is so of those films try to be missing it ', 'the film has been a huge fan of human with such life ', 'the film has the heavy handed that takes up with a ', 'the film has a laundry cast of human observation and ', 'the film has a laundry exercise in camera with action ']","['the film has the perfect characters and even its characters ', 'the film has the perfect characters are not to compromise ', 'the film is so consistently unimaginative that doesn ', 'the film has the perfect characters are too much but ']","{'human': 0.1111111111111111, 'laundry': 0.1111111111111111, 'films': 0.05555555555555555, 'try': 0.05555555555555555, 'missing': 0.05555555555555555}","{'characters': 0.3333333333333333, 'perfect': 0.25, 'even': 0.08333333333333333, 'compromise': 0.08333333333333333, 'consistently': 0.08333333333333333}",0.03194284439086914
12,disney s live action division has a history of releasing cinematic flotsam but this is one occasion when they have uneahed a rare gem,1,disney s live action division has a history of releasing cinematic flotsam but this is one occasion when they have uneahed a rare gem,1,1,0.9795918367346939,"['the film is a primer on its own it s a rewarding balance ', 'the film is a primer on the film s delicate little ', 'the film is so consistently that the impoance of human ', 'the film is so of those films try to be missing it ', 'the film is so consistently that the impoance of life ']","['the film is a primer on its own animated tv director ', 'the film is too many or even video it s got amateurish ', 'the film is a primer on its own hollywood director ', 'the film is a contrivance as aificial as the film ']","{'primer': 0.13333333333333333, 'consistently': 0.13333333333333333, 'impoance': 0.13333333333333333, 'rewarding': 0.06666666666666667, 'balance': 0.06666666666666667}","{'primer': 0.14285714285714285, 'director': 0.14285714285714285, 'animated': 0.07142857142857142, 'tv': 0.07142857142857142, 'many': 0.07142857142857142}",0.028721332550048828
13,innocuous enough to make even jean claude van damme look good,0,innocuous enough to make even jean claude van damme look good,1,1,0.9827586206896551,"['innocuous enough to make even jean claude van damme look good', 'the film is a primer on its own it s a of above the ', 'the film is so of the 70s games film ever made about ', 'the film is a primer on its own it s a of healthy ', 'a movie that rare into the reunion of s a performance ']","['a movie that one would be profane politically the ', 'the film is a primer on its own and fills its characters ', 'the film is a primer on its own it feels like a lot ', 'a movie that rare into a man who can not always in ', 'the film is a primer on its own animated tv and rather ']","{'primer': 0.1, 'innocuous': 0.05, 'enough': 0.05, 'make': 0.05, 'even': 0.05}","{'primer': 0.16666666666666666, 'one': 0.05555555555555555, 'would': 0.05555555555555555, 'profane': 0.05555555555555555, 'politically': 0.05555555555555555}",0.0291292667388916
14,the hot topics of the plot are relegated to the background a welcome step forward from the sally jesse raphael atmosphere of films like philadelphia and american beauty,1,the hot topics of the plot are relegated to the background a welcome step forward from the sally jesse raphael atmosphere of films like philadelphia and american beauty,1,1,0.9642857142857143,"['the film has a laundry exercise in camera and that ', 'the film has the perfect characters are not much of ', 'the film is so of those films try to be missing it ', 'the film has all the rules of water of their life ', 'the film is so of the best films of the year with ']","['the film has been in years old but director s a bad ', 'the film is too many out to crush the same ride that ', 'the film has all the rules of water melodrama which ', 'the film is so many of the damned for the movie is ']","{'films': 0.13333333333333333, 'laundry': 0.06666666666666667, 'exercise': 0.06666666666666667, 'camera': 0.06666666666666667, 'perfect': 0.06666666666666667}","{'many': 0.16666666666666666, 'years': 0.08333333333333333, 'old': 0.08333333333333333, 'director': 0.08333333333333333, 'bad': 0.08333333333333333}",0.02567315101623535
15,merely and literally tosses around sex toys and offers half heaed paeans to empowerment that are repeatedly undercut by the brutality of the jokes most at women s expense,0,merely and literally tosses around sex toys and offers half heaed paeans to empowerment that are repeatedly undercut by the brutality of the jokes most at women s expense,0,0,0.9795918367346939,"['the film is too many out of these or historical moments ', 'the film is so many of the time it s so bad that it ', 'the film is so many of the damned for the movie is ', 'the film has been in years old but director s a bad ', 'the film is too many or even through the movie s of ']","['the film has a laundry exercise in camera with action ', 'the film is a primer on the rules of attraction and ', 'the film is so consistently that the impoance of life ', 'the film is so many of the damned for the world s ', 'the film has a laundry cast of human observation are ']","{'many': 0.2857142857142857, 'bad': 0.14285714285714285, 'historical': 0.07142857142857142, 'moments': 0.07142857142857142, 'time': 0.07142857142857142}","{'laundry': 0.11764705882352941, 'exercise': 0.058823529411764705, 'camera': 0.058823529411764705, 'action': 0.058823529411764705, 'primer': 0.058823529411764705}",0.038262128829956055
16,ranges from laugh out loud hilarious to wonder what time it is tedious,1,ranges from laugh out loud hilarious to wonder what time it is tedious,0,0,0.9777777777777777,"['a movie that one would be profane politically the ', 'a movie that rare into a man who can t seen it s not ', 'the film is a primer on its own it feels like a lot ', 'the film is so of the 70s or film in which it s performance ', 'the film is so many of its own in reality tv s delicate ']","['a movie that so lovingly and present the one of screen ', 'a movie that rare into the reunion of s a performance ', 'the film is so many that it wants to look like it ', 'the film is so of the 70s most of the film s with ', 'the film has a laundry exercise in camera and that ']","{'one': 0.058823529411764705, 'would': 0.058823529411764705, 'profane': 0.058823529411764705, 'politically': 0.058823529411764705, 'rare': 0.058823529411764705}","{'lovingly': 0.06666666666666667, 'present': 0.06666666666666667, 'one': 0.06666666666666667, 'screen': 0.06666666666666667, 'rare': 0.06666666666666667}",0.03964042663574219
17,beautifully crafted engaging filmmaking that should attract upscale audiences hungry for quality and a nostalgic twisty yarn that will keep them guessing,1,beautifully crafted engaging filmmaking that should attract upscale audiences hungry for quality and a nostalgic twisty yarn that will keep them guessing,1,1,0.95,"['the film has a laundry exercise in camera and that ', 'the film is so many that it wants to look like it ', 'the film is a primer on the rules of attraction and ', 'the film is a primer on the beach with humor and humor ', 'beautifully crafted engaging filmmaking that should attract upscale audiences hungry for quality and a nostalgic twisty yarn that will keep them guessing']","['the film is so many that its through the film s mid ', 'the film is a contrivance as aificial as the film ', 'the film is too many or even video it s got amateurish ', 'the film is so of those films try to be missing from ']","{'primer': 0.07142857142857142, 'humor': 0.07142857142857142, 'laundry': 0.03571428571428571, 'exercise': 0.03571428571428571, 'camera': 0.03571428571428571}","{'many': 0.16666666666666666, 'mid': 0.08333333333333333, 'contrivance': 0.08333333333333333, 'aificial': 0.08333333333333333, 'even': 0.08333333333333333}",0.022177934646606445
18,it s funny as the old saying goes because it s true,1,it s funny as the old saying goes because it s true,1,1,0.9818181818181818,"['the film is a primer on its own school comedy with ', 'the film is a primer on its own and director in years ', 'the film is so of the 70s or film that one that is ', 'it s a very tasteful rock and roll movie you could ', 'the film is a primer on its observation and fills ']","['a movie that rare into a man who can t seen it s not ', 'the film is a primer on its own animated tv in which ', 'the film is a primer on its own and fills its characters ']","{'primer': 0.2, 'school': 0.06666666666666667, 'comedy': 0.06666666666666667, 'director': 0.06666666666666667, 'years': 0.06666666666666667}","{'primer': 0.2222222222222222, 'rare': 0.1111111111111111, 'man': 0.1111111111111111, 'seen': 0.1111111111111111, 'animated': 0.1111111111111111}",0.020371437072753906
19,nohe has made a decent intro documentary but he feels like a spectator and not a paicipant,0,nohe has made a decent intro documentary but he feels like a spectator and not a paicipant,0,0,0.9767441860465116,"['a movie that rare into a man who can not always in ', 'nohe has made a decent intro documentary but he feels like a spectator and not a paicipant', 'the film is a primer on its own animated tv in which ', 'the film is a primer on its own hollywood director ', 'the film is so many that time audiences it would have ']","['a movie that rare into the reunion of s a performance ', 'a tour de force drama about a few pivotal cinema territory ', 'a movie that one of the best films of the situation ', 'it s a very tasteful rock and roll movie you could ', 'the film is a primer on its observation and fills ']","{'primer': 0.09090909090909091, 'rare': 0.045454545454545456, 'man': 0.045454545454545456, 'always': 0.045454545454545456, 'nohe': 0.045454545454545456}","{'rare': 0.047619047619047616, 'reunion': 0.047619047619047616, 'performance': 0.047619047619047616, 'tour': 0.047619047619047616, 'de': 0.047619047619047616}",0.03154706954956055
20,kinnear gives a tremendous performance,1,kinnear gives a tremendous performance,1,1,0.9917355371900827,"['the film is a solid album of s a direction and a few ', 'the film is a primer on its own his director and feels ', 'a movie that so tale about three years and his son ', 'the film is a solid album of inspiration and economical ', 'the film is a solid album of writers the power of ']","['a film that will enthrall the whole thing and just ', 'the film s so predictable and just plain detailed ', 'a movie that one would have been seen in advance or ', 'the film s so predictable and are rolling over the ', 'the film is a primer on life but it feels like a prison ']","{'solid': 0.16666666666666666, 'album': 0.16666666666666666, 'direction': 0.05555555555555555, 'primer': 0.05555555555555555, 'director': 0.05555555555555555}","{'predictable': 0.11764705882352941, 'enthrall': 0.058823529411764705, 'whole': 0.058823529411764705, 'thing': 0.058823529411764705, 'plain': 0.058823529411764705}",0.04676628112792969
21,a knowing look at female friendship spiked with raw urban humor,1,a knowing look at female friendship spiked with raw urban humor,1,1,0.98,"['the film is so many that it wants to look like it ', 'the film is so of the 70s s film in which with sensitivity ', 'the film is a primer on its own it s a of healthy ', 'the film is a primer on its own and director in america ', 'the film is a primer on its own it s a of above the ']","['a movie that rare into a man who can t seen it s not ', 'the film is so of the 70s or film in which it s performance ', 'the film is so of the 70s or film that makes it move ', 'it s a kind of new comedy that it would be more than ']","{'primer': 0.25, 'many': 0.08333333333333333, 'wants': 0.08333333333333333, 'look': 0.08333333333333333, 'like': 0.08333333333333333}","{'70s': 0.16666666666666666, 'rare': 0.08333333333333333, 'man': 0.08333333333333333, 'seen': 0.08333333333333333, 'performance': 0.08333333333333333}",0.023833036422729492
22,one scene after another in this supposedly funny movie falls to the floor with a sickening thud,0,one scene after another in this supposedly funny movie falls to the floor with a sickening thud,0,0,0.9534883720930233,"['the film is a primer on its own it feels like a lot ', 'the film is a primer on its own animated tv in which ', 'the film is a primer on its own hollywood director ', 'the film is so of the 70s or film in which it s performance ', 'the film is a primer on sentence of the film a movie ']","['it s a very tasteful to look at the most were what ', 'the film is a primer on its own school comedy with ', 'the film has a contrivance as aificial as the film ', 'the film is so of the best films of the year with ', 'the film is a primer on its own director director ']","{'primer': 0.2857142857142857, 'feels': 0.07142857142857142, 'like': 0.07142857142857142, 'lot': 0.07142857142857142, 'animated': 0.07142857142857142}","{'primer': 0.15384615384615385, 'director': 0.15384615384615385, 'tasteful': 0.07692307692307693, 'look': 0.07692307692307693, 'school': 0.07692307692307693}",0.03672623634338379
23,from its invitingly upbeat oveure to its pathos filled but ultimately life affirming finale main is a masterfully conducted work,1,from its invitingly upbeat oveure to its pathos filled but ultimately life affirming finale main is a masterfully conducted work,0,0,0.9814814814814815,"['the film is a primer on sentence of the film a movie ', 'the film is a primer on its own animated tv in which ', 'the film is so many of its own in reality tv in which ', 'the film is a primer on its own animated tv and rather ', 'the film is too many that its scenes in reality of ']","['the film is a primer on its own animated tv and in ', 'the film is so many that it wants to look like it ', 'the film is so many of its own in reality tv and his ', 'the film is so of the 70s it would be adequately emphasized ', 'the film is a primer on its own it s a of above the ']","{'primer': 0.2, 'tv': 0.2, 'animated': 0.13333333333333333, 'many': 0.13333333333333333, 'reality': 0.13333333333333333}","{'primer': 0.13333333333333333, 'tv': 0.13333333333333333, 'many': 0.13333333333333333, 'animated': 0.06666666666666667, 'wants': 0.06666666666666667}",0.04029440879821777
24,an old fashioned drama of substance about a teacher s slide down the slippery slope of dishonesty after an encounter with the rich and the powerful who have nothing but disdain for viue,1,an old fashioned drama of substance about a teacher s slide down the slippery slope of dishonesty after an encounter with the rich and the powerful who have nothing but disdain for viue,1,1,0.9649122807017544,"['the film has a laundry list of movie experiences will ', 'the film has a laundry cast of human situation and ', 'the film has an infectious enthusiasm and it s so ', 'the film has a laundry cast of war observation moments ', 'the film has the perfect of s best and the film s ']","['the movie has been readily dismissed as the pitch ', 'the film has been a huge that the film is one that ', 'the film has the perfect characters are not to compromise ']","{'laundry': 0.1875, 'cast': 0.125, 'list': 0.0625, 'experiences': 0.0625, 'human': 0.0625}","{'readily': 0.125, 'dismissed': 0.125, 'pitch': 0.125, 'huge': 0.125, 'one': 0.125}",0.0254666805267334
25,it wouldn t be my preferred way of spending 100 minutes or 7 00,0,it wouldn t be my preferred way of spending 100 minutes or 7 00,0,0,0.9629629629629629,"['a movie that rare into a man who can t seen it s not ', 'a movie that rare into a man who can not always in ', 'the film is a primer on its own it feels like a lot ', 'the film is a primer on its own animated tv in which ', 'the film is a primer on sentence of the film a movie ']","['the film is a primer on its own and director in u ', 'the film is a primer on its own animated tv and in ', 'the film is so many of its observation and fills it ', 'it s a very tasteful rock and roll movie you could ', 'the film is so of the 70s it would be adequately emphasized ']","{'primer': 0.2, 'rare': 0.13333333333333333, 'man': 0.13333333333333333, 'seen': 0.06666666666666667, 'always': 0.06666666666666667}","{'primer': 0.11764705882352941, 'director': 0.058823529411764705, 'u': 0.058823529411764705, 'animated': 0.058823529411764705, 'tv': 0.058823529411764705}",0.04256701469421387
26,flawed but wohy look at life in u s relocation camps,1,flawed but wohy look at life in u s relocation camps,1,1,0.96,"['the film is a primer on its own school comedy with ', 'a movie that so lovingly and present the one of screen ', 'the film is so of the 70s it would be adequately emphasized ', 'the film is a primer on its own in town with action ', 'the film is so of the best films of the year with ']","['a movie that rare into a man who can t seen it s not ', 'the film is so many of its own in reality tv in which ', 'the film is so of the 70s or film in which it s performance ', 'the film is a primer on sentence of the film a movie ']","{'primer': 0.11764705882352941, 'school': 0.058823529411764705, 'comedy': 0.058823529411764705, 'lovingly': 0.058823529411764705, 'present': 0.058823529411764705}","{'rare': 0.1, 'man': 0.1, 'seen': 0.1, 'many': 0.1, 'reality': 0.1}",0.02331256866455078
27,mckay seems embarrassed by his own invention and tries to rush through the intermediary passages apparently hoping that the audience will not notice the glaring triteness of the plot device he has put in service,0,mckay seems embarrassed by his own invention and tries to rush through the intermediary passages apparently hoping that the audience will not notice the glaring triteness of the plot device he has put in service,0,0,0.9682539682539683,"['the movie has been more than a fair film but director ', 'the film has the perfect characters are not to lend ', 'the movie has been in this is a movie that it would ', 'the movie has all the ring s a of healthy eccentric ', 'the movie has been in years old but even as they were ']","['the film has the perfect of s best and the film s ', 'the film has the perfect of s best and the characters ', 'the film has a laundry cast of war guilt as it s so ', 'the film has a laundry list of movie largely for the ', 'the film has a laundry list of movie experiences will ']","{'fair': 0.08333333333333333, 'director': 0.08333333333333333, 'perfect': 0.08333333333333333, 'characters': 0.08333333333333333, 'lend': 0.08333333333333333}","{'laundry': 0.2, 'perfect': 0.13333333333333333, 'best': 0.13333333333333333, 'list': 0.13333333333333333, 'characters': 0.06666666666666667}",0.04587912559509277
28,director andrew niccol demonstrates a wry understanding of the quirks of fame his healthy sense of satire is light and fun,1,director andrew niccol demonstrates a wry understanding of the quirks of fame his healthy sense of satire is light and fun,1,1,0.9583333333333334,"['the film has the heavy handed that takes up with a ', 'the film is so many that his face in favor of his ', 'the film is so of those who try to look away from ', 'the film is so consistently that the impoance of life ', 'the film is so consistently unimaginative that doesn ']","['the film is a primer on sentence of the film a movie ', 'the film is a contrivance as aificial as the film ', 'the film is too many or even through the movie s mid ', 'the film is a primer on the beach with humor and humor ']","{'consistently': 0.14285714285714285, 'heavy': 0.07142857142857142, 'handed': 0.07142857142857142, 'takes': 0.07142857142857142, 'many': 0.07142857142857142}","{'primer': 0.18181818181818182, 'humor': 0.18181818181818182, 'sentence': 0.09090909090909091, 'contrivance': 0.09090909090909091, 'aificial': 0.09090909090909091}",0.02666306495666504
29,as pure over the top trash any john waters movie has it beat by a country mile,0,as pure over the top trash any john waters movie has it beat by a country mile,0,0,0.9722222222222222,"['the film is a primer on sentence of the film a movie ', 'the film is so of the 70s or film in which it s performance ', 'the film is a primer on its own animated tv director ', 'the film is a primer on its own hollywood director ', 'the film is a primer on its own animated tv in which ']","['the film is a primer on its own it fills a film above ', 'the film is a primer on its own it s a of above the ', 'the film is a primer on its observation and fills ', 'it s a very tasteful to look at it s so devoid of ', 'the film is so of the 70s it would be adequately emphasized ']","{'primer': 0.2857142857142857, 'animated': 0.14285714285714285, 'tv': 0.14285714285714285, 'director': 0.14285714285714285, 'sentence': 0.07142857142857142}","{'primer': 0.23076923076923078, 'fills': 0.15384615384615385, 'observation': 0.07692307692307693, 'tasteful': 0.07692307692307693, 'look': 0.07692307692307693}",0.02901434898376465
30,rymer doesn t trust laughs and doesn t conjure proper respect for followers of the whole dead undead genre who deserve more from a vampire pic than a few shrieky special effects,0,rymer doesn t trust laughs and doesn t conjure proper respect for followers of the whole dead undead genre who deserve more from a vampire pic than a few shrieky special effects,0,0,1.0,"['the movie has been in years old but director michael ', 'the movie has been readily dismissed as the pitch ', 'the film has the perfect characters are not to give ', 'the film has the perfect characters are not to compromise ', 'the film has been in years old but director s a bad ']","['the film has a laundry cast of war guilt as it s so ', 'the film has an infectious enthusiasm and the movie ', 'the film has a laundry list of movie experiences for ', 'the film has a laundry cast of war shocomings but ', 'the film has the perfect characters are not much of ']","{'years': 0.11764705882352941, 'old': 0.11764705882352941, 'director': 0.11764705882352941, 'perfect': 0.11764705882352941, 'characters': 0.11764705882352941}","{'laundry': 0.1875, 'cast': 0.125, 'war': 0.125, 'guilt': 0.0625, 'infectious': 0.0625}",0.05222201347351074
31,when de palma s bad he s really bad and femme fatale ranks with the worst he has done,0,when de palma s bad he s really bad and femme fatale ranks with the worst he has done,0,0,0.9523809523809523,"['the film is too many or even through the movie s of ', 'the film is a primer on its own animated tv and in ', 'the film is too many or sugary through to think that ', 'the film is a primer on its own hollywood director ', 'the film is a primer on sentence of the film a movie ']","['the film is so of those films try to be missing from ', 'the film is a primer on its own school comedy with ', 'the film is so many of its own in reality movies that ', 'the film is too many out of these or historical moments ']","{'primer': 0.23076923076923078, 'many': 0.15384615384615385, 'even': 0.07692307692307693, 'animated': 0.07692307692307693, 'tv': 0.07692307692307693}","{'many': 0.16666666666666666, 'films': 0.08333333333333333, 'try': 0.08333333333333333, 'missing': 0.08333333333333333, 'primer': 0.08333333333333333}",0.03047323226928711
32,has its moments and almost as many subplots,0,has its moments and almost as many subplots,1,1,0.9841269841269841,"['the film s so uninspiring that could a taste of the ', 'the film s a gaudy bag of stale candy becomes a more ', 'a thoughtful movie one of s best and in a performance ', 'the film is a primer on its own it fills a strong ', 'the film has a number of themes a complex on a good ']","['a movie that rare into a red bridge is a poem to the ', 'a movie that one would have been seen in advance or ']","{'uninspiring': 0.05263157894736842, 'could': 0.05263157894736842, 'taste': 0.05263157894736842, 'gaudy': 0.05263157894736842, 'bag': 0.05263157894736842}","{'rare': 0.125, 'red': 0.125, 'bridge': 0.125, 'poem': 0.125, 'one': 0.125}",0.01980900764465332
